Time,y1,y2,y3,y4,y5,y6,y7,trans_per2_cry,v1b,c,k1b,k1i,hill_coeff,trans_Bmal1,v4b,r,k4b,y5_y6_y7,k1d,k2b,q,k2d,k2t,k3t,k3d,k4d,k5b,k5d,k5t,k6t,k6d,k6a,k7a,k7d,Nucleus,Cytoplasm,per2_cry_transcription,per2_cry_mRNA_degradation,per2_cry_complex_formation,cytoplasmic_per2_cry_complex_degradation,per2_cry_nuclear_import,per2_cry_nuclear_export,nuclear_per2_cry_complex_degradation,Bmal1_transcription,Bmal1_mRNA_degradation,BMAL1_translation,cytoplasmic_BMAL1_degradation,BMAL1_nuclear_import,BMAL1_nuclear_export,nuclear_BMAL1_degradation,BMAL1_activation,BMAL1_deactivation,Active_BMAL1_degradation
8.870000000000001,1.3632354308238317,2.4286297462110564,2.0970596426966623,1.5679976269029021,0.4986643727323372,0.7101384810058995,0.9484698267990858,0.00022305754460310545,9.0,0.01,1.0,0.56,8.0,1.7202078507864236,3.6,3.0,2.16,2.1572726805373224,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00022305754460310545,0.1635882516988598,0.5575232519560314,0.12143148731055282,0.5828711390906535,0.041941192853933246,0.2516471571235995,1.7202078507864236,1.1759982201771766,0.37631943045669647,0.02991986236394023,0.22439896772955176,0.042608308860353966,0.08521661772070793,0.06391246329053095,0.0028454094803972573,0.08536228441191772
8.88,1.3616027461265072,2.4275765025115152,2.0999491851675787,1.573437885488474,0.5003128956226934,0.7104967730328989,0.9482271480240673,0.00022055817514897896,9.0,0.01,1.0,0.56,8.0,1.7239186539834255,3.6,3.0,2.16,2.15903681667966,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00022055817514897896,0.16339232953518087,0.5561886114777737,0.12137882512557577,0.5826183606027636,0.041998983703351575,0.2519939022201094,1.7239186539834255,1.1800784141163556,0.37762509251723375,0.030018773737361604,0.22514080303021206,0.04262980638197393,0.08525961276394786,0.0639447095729609,0.0028446814440722017,0.08534044332216605
8.89,1.3599719947462463,2.4265135739133314,2.102832147513064,1.5788743980951683,0.5019662692207599,0.7108615096025538,0.94798502025777,0.00021809568391264637,9.0,0.01,1.0,0.56,8.0,1.7276165661527403,3.6,3.0,2.16,2.160812799081084,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00021809568391264637,0.16319663936954956,0.5548571479482252,0.12132567869566657,0.5823632577391995,0.04205664295026128,0.25233985770156764,1.7276165661527403,1.1841557985713762,0.37892985554284037,0.030117976153245594,0.22588482114934197,0.04265169057615323,0.08530338115230646,0.06397753586422984,0.00284395506077331,0.0853186518231993
8.9,1.3583431746011125,2.425441019031825,2.105708515685589,1.5843070674534496,0.5036244606245747,0.711232697830957,0.9477434483668521,0.00021566944148177628,9.0,0.01,1.0,0.56,8.0,1.7313015799240072,3.6,3.0,2.16,2.1626006068223838,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00021566944148177628,0.1630011809521335,0.5535288539956285,0.12127205095159127,0.582105844567638,0.04211417031371178,0.25268502188227066,1.7313015799240072,1.1882303005900872,0.3802336961888279,0.030217467637474477,0.22663100728105862,0.04267396186985742,0.08534792373971484,0.06401094280478613,0.002843230345100556,0.08529691035301669
8.91,1.3567162838630564,2.424358895839394,2.10857827598953,1.589735790531484,0.5052874428725896,0.7116103391709381,0.9475024380617442,0.00021327883051997063,9.0,0.01,1.0,0.56,8.0,1.7349736888537195,3.6,3.0,2.16,2.164400220105272,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00021327883051997063,0.16280595406356677,0.5522037224697545,0.1212179447919697,0.5818461350014545,0.0421715655197906,0.25302939311874356,1.7349736888537195,1.192301842898613,0.3815365897275561,0.030317246572355377,0.22737934929266534,0.04269662035025628,0.08539324070051256,0.06404493052538443,0.0028425073141852327,0.08527521942555698
8.92,1.35509132044226,2.423267262464394,2.1114414146947893,1.5951604714416565,0.506955182878991,0.7119944404598502,0.9472619942049546,0.0002109232454496554,9.0,0.01,1.0,0.56,8.0,1.7386328869230807,3.6,3.0,2.16,2.1662116175437958,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.0002109232454496554,0.16261095845307122,0.5508817460213844,0.1211633631232197,0.5815841429914544,0.042228828293895786,0.2533729697633747,1.7386328869230807,1.1963703535812424,0.38283851314599754,0.030417310972739458,0.22812983229554595,0.04271966642759101,0.08543933285518202,0.06407949964138651,0.002841785982614864,0.08525357947844592
8.93,1.353468282503498,2.4221661763918427,2.1142979184223885,1.6005810085047927,0.5086276535335954,0.7123850028447957,0.947022122506309,0.00020860209227080968,9.0,0.01,1.0,0.56,8.0,1.7422791690242971,3.6,3.0,2.16,2.1680347788847003,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00020860209227080968,0.16241619390041975,0.5495629175228907,0.12110830881959214,0.5813198823340422,0.04228595836844777,0.2537157502106866,1.7422791690242971,1.2004357563785946,0.38413944204115025,0.030517659212015723,0.22888244409011793,0.04274310017068774,0.08548620034137548,0.06411465025603161,0.002841066367518927,0.0852319910255678
8.94,1.3518471679495565,2.4210556952665376,2.1171477737564386,1.6059973072214295,0.5103048215745808,0.7127820328845287,0.9467828278236396,0.00020631478825511838,9.0,0.01,1.0,0.56,8.0,1.7459125304575747,3.6,3.0,2.16,2.1698696822827492,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00020631478825511838,0.16222166015394676,0.5482472296479709,0.12105278476332688,0.581053366863969,0.04234295547512877,0.2540577328507726,1.7459125304575747,1.2044979804160723,0.3854393537331431,0.030618289294474847,0.22963716970856135,0.04276692197307172,0.08553384394614344,0.06415038295960758,0.002840348483470919,0.08521045450412756
8.950000000000001,1.3502279749385062,2.4199358760895016,2.1199909676313995,1.6114092672708042,0.5119866597510501,0.7131855314205177,0.9465441158656515,0.0002040607617755932,9.0,0.01,1.0,0.56,8.0,1.7495329674183906,3.6,3.0,2.16,2.171716307037219,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.0002040607617755932,0.16202735699262075,0.5469346752919618,0.12099679380447509,0.5807846102614803,0.04239981935262799,0.2543989161157679,1.7495329674183906,1.208556950453103,0.386738224144993,0.030719199585063004,0.23039399688797255,0.04279113188523106,0.08558226377046212,0.06418669782784658,0.0028396323475969546,0.08518897042790863
8.96,1.3486107013662028,2.4188067760253698,2.1228274869423958,1.6168167955471007,0.5136731346329656,0.7135955047331274,0.9463059914849756,0.00020183945201147568,9.0,0.01,1.0,0.56,8.0,1.7531404764936491,3.6,3.0,2.16,2.1735746308510686,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00020183945201147568,0.16183328416394432,0.5456252471518324,0.12094033880126849,0.5805136262460887,0.04245654973884792,0.25473929843308746,1.7531404764936491,1.2126125966603256,0.3880360309313041,0.030820388077977934,0.23115291058483453,0.04281573028398764,0.08563146056797528,0.06422359542598147,0.0028389179744549267,0.08516753923364781
8.97,1.3469953453844674,2.4176684515945435,2.125657318934146,1.6222197930929918,0.5153642188365821,0.7140119533583562,0.9460684603886821,0.00019965030878821586,9.0,0.01,1.0,0.56,8.0,1.7567350551499288,3.6,3.0,2.16,2.1754446325836203,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00019965030878821586,0.1616394414461361,0.5443189381462262,0.12088342257972717,0.5802404283826904,0.04251314637868292,0.2550788782720975,1.7567350551499288,1.216664844819744,0.389332750342318,0.030921853130194927,0.23191389847646196,0.04284071720150137,0.08568143440300274,0.06426107580225206,0.002838205381166046,0.08514616143498138
8.98,1.3453819048826698,2.4165209594848727,2.12848045080962,1.627618168201089,0.5170598787713864,0.7144348832984585,0.9458315274236774,0.0001974927922926401,9.0,0.01,1.0,0.56,8.0,1.7603167012288035,3.6,3.0,2.16,2.1773262894935224,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.0001974927922926401,0.16144582858592038,0.5430157409957164,0.12082604797424364,0.5799650302763694,0.0425696090161924,0.2554176540971544,1.7603167012288035,1.220713626150817,0.3906283603682614,0.031023592726283182,0.23267694544712386,0.04286609299790751,0.08573218599581502,0.06429913949686127,0.002837494582271032,0.08512483746813096
8.99,1.343770378006816,2.4153643557394973,2.1312968701206363,1.6330118232818116,0.5187600869285934,0.7148642947841949,0.9455951982948827,0.00019536637292278365,9.0,0.01,1.0,0.56,8.0,1.7638854134360573,3.6,3.0,2.16,2.179219580007671,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00019536637292278365,0.16125244536081793,0.5417156486425743,0.12076821778697487,0.5796874453774793,0.042625937402412724,0.25575562441447636,1.7638854134360573,1.2247588674613588,0.39192283758763474,0.031125605215715606,0.23344203911786704,0.04289185768705169,0.08578371537410338,0.06433778653057753,0.002836785594884648,0.08510356784653944
9.0,1.342160762640217,2.4141986965728486,2.1341065643748633,1.6384006680302696,0.5204648095648947,0.7153001935400557,0.945359477842958,0.00019327053101285565,9.0,0.01,1.0,0.56,8.0,1.7674411908361916,3.6,3.0,2.16,2.1811244809479082,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00019327053101285565,0.16105929151682605,0.5404186538312906,0.12070993482864244,0.5794076871774836,0.04268213128749727,0.2560927877249836,1.7674411908361916,1.228800501022702,0.3932161603272647,0.03122788857389368,0.23420916430420263,0.04291801161240334,0.08583602322480668,0.064377017418605,0.0028360784335288744,0.08508235300586622
9.01,1.3405530569234796,2.4130240375541465,2.1369095214280898,1.6437846062282475,0.5221740190542158,0.7157425794918655,0.9451243717701645,0.00019120475669244478,9.0,0.01,1.0,0.56,8.0,1.7709840333426048,3.6,3.0,2.16,2.183040970316246,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00019120475669244478,0.16086636683081754,0.5391247495280658,0.12065120187770734,0.5791257690129952,0.0427381904285618,0.2564291425713708,1.7709840333426048,1.2328384546711857,0.3945083054947794,0.031330441143252945,0.2349783085743971,0.04294455476951193,0.08588910953902386,0.0644168321542679,0.0028353731153104938,0.0850611934593148
9.02,1.338947258734265,2.4118404344277566,2.1397057290895627,1.64916354897674,0.5238876815080742,0.7161914580867643,0.9448898849103947,0.00018916854962084182,9.0,0.01,1.0,0.56,8.0,1.7745139412112918,3.6,3.0,2.16,2.184969024505233,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00018916854962084182,0.16067367104811178,0.5378339285016008,0.12059202172138783,0.5788417042626616,0.042794114581791255,0.2567646874907475,1.7745139412112918,1.236872661732555,0.3957992517544176,0.03143326089048445,0.2357494566786334,0.04297148748520586,0.08594297497041171,0.06445723122780879,0.0028346696547311844,0.08504008964193552
9.03,1.3373433662081795,2.410647942292309,2.1424951755159354,1.6545374014318368,0.5256057691907928,0.7166468289460083,0.9446560229627394,0.00018716141885515938,9.0,0.01,1.0,0.56,8.0,1.778030915531979,3.6,3.0,2.16,2.1869086210995405,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00018716141885515938,0.16048120394498153,0.5365461837423074,0.12053239711461546,0.5785555061501542,0.042849903510318706,0.25709942106191225,1.778030915531979,1.2409030510738777,0.3970889763436408,0.03153634615144757,0.23652259613585677,0.0429988097367605,0.085997619473521,0.06449821460514074,0.0028339680688882186,0.08501904206664654
9.040000000000001,1.3357413772176265,2.4094466164254364,2.1452778488149375,1.659906076103133,0.5273282480762739,0.717108697239867,0.9444227907538059,0.0001851828825935966,9.0,0.01,1.0,0.56,8.0,1.7815349577210375,3.6,3.0,2.16,2.1888597360699467,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.0001851828825935966,0.1602889652661152,0.5352615080433725,0.12047233082127183,0.5782671879421047,0.042905556976298755,0.2574333418577925,1.7815349577210375,1.2449295570773498,0.3983774582647519,0.03163969488457643,0.23729771163432326,0.04302652183439202,0.08605304366878404,0.06453978275158803,0.0028332683722614178,0.08499805116784252
9.05,1.3341412898935947,2.4082365114584947,2.148053737441005,1.665269479523299,0.5290550903268602,0.7175770622854638,0.944190193979005,0.00018323246805203563,9.0,0.01,1.0,0.56,8.0,1.7850260700135658,3.6,3.0,2.16,2.1908223465913292,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00018323246805203563,0.16009695478723135,0.5339798944196834,0.12041182557292474,0.5779767627500387,0.042961074748820105,0.25776644849292063,1.7850260700135658,1.2489521096424743,0.3996646750855917,0.03174330541961161,0.2380747906470871,0.043054623737127824,0.08610924747425565,0.06458193560569174,0.002832570581937015,0.08497711745811046
9.06,1.3325431021036058,2.4070176822057068,2.150822829797277,1.670627525612588,0.530786261786331,0.7180519289767421,0.9439582374571422,0.00018130971121585164,9.0,0.01,1.0,0.56,8.0,1.7885042549555186,3.6,3.0,2.16,2.1927964282202153,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00018130971121585164,0.1599051722524327,0.5327013356891702,0.12035088411028534,0.5776842437293696,0.04301645659594554,0.2580987395756732,1.7885042549555186,1.252970644209441,0.4009506061470211,0.03184717570717986,0.23885381780384898,0.04308311573860452,0.08616623147720905,0.06462467360790679,0.002831874712371427,0.0849562413711428
9.07,1.3309468119743946,2.4057901828344503,2.1535851146329157,1.6759801222818886,0.5325217345226059,0.718533296327193,0.9437269268794423,0.00017941415672456911,9.0,0.01,1.0,0.56,8.0,1.7919695158967444,3.6,3.0,2.16,2.194781957729241,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00017941415672456911,0.15971361743692733,0.5314258248914413,0.12028950914172253,0.577389643880268,0.04307170229265832,0.2584302137559499,1.7919695158967444,1.2569850917114165,0.40223522934765327,0.03195130407135635,0.23963478053517265,0.04311199777963158,0.08622399555926316,0.06466799666944736,0.002831180780638327,0.0849354234191498
9.08,1.3293524173689615,2.404554067698846,2.1563405806434264,1.6813271848635374,0.5342614742567677,0.7190211689550428,0.9434962670563934,0.0001775453576318384,9.0,0.01,1.0,0.56,8.0,1.795421856482343,3.6,3.0,2.16,2.196778910268204,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.0001775453576318384,0.15952229008427538,0.5301533548694104,0.12022770338494232,0.577092976247723,0.04312681161286853,0.2587608696772112,1.795421856482343,1.260995388647653,0.40351852436724894,0.032055688455406066,0.2404176634155455,0.04314127013730256,0.08628254027460512,0.06471190520595385,0.0028304888011691804,0.0849146640350754
9.09,1.3277599164101395,2.4033093905055654,2.1590892168696625,1.6866686226476246,0.5360054529697971,0.7195155455707158,0.9432662636745297,0.00017570287529776522,9.0,0.01,1.0,0.56,8.0,1.798861281146635,3.6,3.0,2.16,2.198787262215043,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00017570287529776522,0.15933118996921672,0.5288839186876382,0.12016546952527828,0.5767942537213356,0.04318178433739325,0.25909070602435946,1.798861281146635,1.2650014669857184,0.4048004694354299,0.03216032717818782,0.24120245383640868,0.043170932734242946,0.08634186546848589,0.06475639910136442,0.002829798791023589,0.08489396373070766
9.1,1.326169306956753,2.4020562051519248,2.1618310122964717,1.6920043523793833,0.5377536362674376,0.720016430517393,0.9430369215355097,0.00017388627915668837,9.0,0.01,1.0,0.56,8.0,1.8022877946037708,3.6,3.0,2.16,2.2008069883203403,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00017388627915668837,0.15914031683481036,0.5276175092142463,0.12010281025759624,0.5764934892364619,0.04323662024592943,0.25941972147557657,1.8022877946037708,1.2690032642845375,0.406081044571052,0.03226521817604625,0.2419891363203469,0.04320098583104358,0.08640197166208716,0.06480147874656536,0.0028291107646065293,0.08487332293819587
9.11,1.3245805871280687,2.4007945648871973,2.164565956253393,1.6973342847285484,0.5395059960511459,0.7205238222030602,0.9428082463206732,0.00017209514661680557,9.0,0.01,1.0,0.56,8.0,1.8057014023426317,3.6,3.0,2.16,2.202838064574879,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00017209514661680557,0.15894967045536823,0.5263541195389617,0.12003972824435988,0.5761906955729273,0.04329131912506786,0.25974791475040715,1.8057014023426317,1.2730007135464114,0.4073602283348516,0.032370359763068755,0.24277769822301568,0.04323142933218361,0.08646285866436722,0.06484714399827542,0.0028284247389620196,0.08485274216886059
9.120000000000001,1.3229937547790664,2.3995245231550855,2.167294038011616,1.7026583378533424,0.5412624978186088,0.7210377246965899,0.9425802428223389,0.00017032906283541676,9.0,0.01,1.0,0.56,8.0,1.8091021101166882,3.6,3.0,2.16,2.2048804653375376,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00017032906283541676,0.15875925057348797,0.5250937425553237,0.11997622615775427,0.5758858855572205,0.043345880760232325,0.26007528456139395,1.8091021101166882,1.2769937533900069,0.40863800108480214,0.03247574986911653,0.24356812401837397,0.04326226348179539,0.08652452696359078,0.06489339522269309,0.0028277407284670168,0.0848322218540105
9.13,1.321408808025769,2.3982461327507743,2.1700152471863805,1.7079764238030015,0.5430231133991038,0.7215581361042165,0.9423529167161525,0.00016858762062548654,9.0,0.01,1.0,0.56,8.0,1.8124899244398358,3.6,3.0,2.16,2.206934166219473,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00016858762062548654,0.1585690569630923,0.5238363713784252,0.11991230663753871,0.5755790718601858,0.04340030494372761,0.26040182966236564,1.8124899244398358,1.280982317852251,0.40991434171272034,0.032581386803946226,0.24436040102959672,0.04329348816625299,0.08658697633250598,0.06494023224937948,0.0028270587501484576,0.08481176250445373
9.14,1.319825744719629,2.3969594466675974,2.1727295733322443,1.7132884621483324,0.5447878081894666,0.7220850602213033,0.9421262727845837,0.00016687042023802475,9.0,0.01,1.0,0.56,8.0,1.8158648520755085,3.6,3.0,2.16,2.2089991411953536,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00016687042023802475,0.15837908936635547,0.5225819989274171,0.11984797233337988,0.5752702672002233,0.04345459146664488,0.2607275487998693,1.8158648520755085,1.2849663466112493,0.4111892309155998,0.03268726849136799,0.24515451368525998,0.043325103613278196,0.08665020722655639,0.06498765541991729,0.002826378818353751,0.08479136455061254
9.15,1.318244562973734,2.395664517249885,2.175437006347188,1.7185943663172907,0.546556553954064,0.7226184948530848,0.9419003166970861,0.0001651770692752514,9.0,0.01,1.0,0.56,8.0,1.819226900533446,3.6,3.0,2.16,2.211075365504235,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.0001651770692752514,0.15818934755684808,0.5213306183429433,0.11978322586249426,0.5749594841399724,0.043508740126943765,0.26105244076166256,1.819226900533446,1.288945774737968,0.4124626479161497,0.03279339323724384,0.2459504492793288,0.043357109691185086,0.08671421938237017,0.06503566453677763,0.0028257009500912583,0.08477102850273774
9.16,1.3166652606363132,2.3943613970438435,2.1781375360661888,1.723894057292299,0.5483293159960158,0.7231584435222719,0.9416750532257743,0.00016350718247980226,9.0,0.01,1.0,0.56,8.0,1.8225760775580742,3.6,3.0,2.16,2.213162812744062,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00016350718247980226,0.15799983127635758,0.5200822225699472,0.11971806985219219,0.5746467352905225,0.043562750721323776,0.2613765043279426,1.8225760775580742,1.2929205429692243,0.4137345737501517,0.032899758959760945,0.2467481921982071,0.04338950661133631,0.08677901322267262,0.06508425991700446,0.0028250251596773227,0.08475075479031968
9.17,1.3150878358178155,2.3930501379461684,2.1808311526670288,1.729187449878679,0.5501060660219639,0.7237049037339119,0.9414504880334136,0.00016186038165417628,9.0,0.01,1.0,0.56,8.0,1.8259123916261901,3.6,3.0,2.16,2.215261457789289,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00016186038165417628,0.15781054029813785,0.5188368047747957,0.11965250689730843,0.5743320331070804,0.043616623053340575,0.26169973832004345,1.8259123916261901,1.2968905874090093,0.4150049879708829,0.033006363961317835,0.24754772970988376,0.043422294224034715,0.08684458844806943,0.06513344133605208,0.002824351464100241,0.08473054392300722
9.18,1.313512286363539,2.3917307920591617,2.1835178462621765,1.7344744664689462,0.5518867692483694,0.7242578787389788,0.9412266258812608,0.00016023629545646898,9.0,0.01,1.0,0.56,8.0,1.8292358514346239,3.6,3.0,2.16,2.217371273868609,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00016023629545646898,0.15762147436362467,0.5175943579283914,0.11958653960295809,0.5740153900941988,0.04367035692524353,0.2620221415514612,1.8292358514346239,1.3008558498517098,0.41627387195254706,0.03311320615490217,0.24834904616176626,0.04345547272433873,0.08691094544867746,0.0651832090865081,0.0028236798776437827,0.08471039632931347
9.19,1.3119386103815769,2.3904034108350882,2.186197607306306,1.7397550232438954,0.5536713973312593,0.724817365743206,0.9410034724248991,0.00015863455932579472,9.0,0.01,1.0,0.56,8.0,1.8325464663988424,3.6,3.0,2.16,2.2194922354993643,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00015863455932579472,0.1574326332457892,0.5163548752229828,0.11952017054175441,0.5736968186004211,0.04372395214612612,0.26234371287675673,1.8325464663988424,1.3048162674329216,0.41754120557853486,0.033220283839875554,0.24915212879906667,0.043489041944592355,0.08697808388918471,0.06523356291688853,0.0028230104172746974,0.08469031251824091
9.200000000000001,1.3103668057145759,2.3890680459355536,2.1888704261864733,1.7450290440040688,0.5554599154074134,0.7253833677268038,0.9407810324142267,0.00015705481528427068,9.0,0.01,1.0,0.56,8.0,1.835844246139891,3.6,3.0,2.16,2.2216243155484436,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00015705481528427068,0.1572440166857491,0.5151183496555862,0.11945340229677769,0.5733763310245328,0.043777408523729466,0.2626644511423768,1.835844246139891,1.3087717830030516,0.4188069705609765,0.0333275949244448,0.24995696193333602,0.04352300206360823,0.08704600412721646,0.06528450309541234,0.00282234309724268,0.0846702929172804
9.21,1.3087968704685473,2.3877247483715793,2.1915362936313523,1.7502964463033017,0.5572522950892687,0.7259558815971229,0.9405593114971535,0.00015549671186812231,9.0,0.01,1.0,0.56,8.0,1.8391292009839095,3.6,3.0,2.16,2.2237674881835447,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00015549671186812231,0.15705562445622567,0.513884774444479,0.11938623741857897,0.573053939609179,0.04383072587262705,0.26298435523576225,1.8391292009839095,1.3127223347274763,0.4200711471127924,0.03343513770535612,0.2507635327901709,0.04355735289582737,0.08711470579165474,0.06533602934374105,0.0028216779344914606,0.08465033803474381
9.22,1.3072288024837548,2.386373569367265,2.194195200299708,1.7555571553475764,0.559048501440822,0.7265349100646412,0.9403383144117217,0.00015395990393564574,9.0,0.01,1.0,0.56,8.0,1.8424013414483738,3.6,3.0,2.16,2.2259217259171846,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00015395990393564574,0.15686745629805057,0.5126541426129335,0.11931867846836326,0.5727296566481436,0.043883904005994165,0.26330342403596496,1.8424013414483738,1.3166678665106823,0.42133371728341834,0.033542910086449315,0.2515718256483699,0.04359209460387847,0.08718418920775695,0.06538814190581771,0.002821014943235165,0.08463044829705495
9.23,1.3056625998643867,2.3850145594955574,2.1968471371913503,1.7608110900608283,0.5608485060378664,0.7271204497393157,0.9401180467976791,0.00015244405260372292,9.0,0.01,1.0,0.56,8.0,1.8456606787425138,3.6,3.0,2.16,2.228087002574861,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00015244405260372292,0.1566795119837264,0.5114264474053889,0.11925072797477787,0.5724034942789338,0.04393694274382701,0.26362165646296204,1.8456606787425138,1.3206083175456211,0.42259466161459874,0.03365091036227198,0.2523818277170399,0.04362722698435894,0.08725445396871788,0.0654408404765384,0.002820354140393037,0.08461062421179111
9.24,1.3040982604485825,2.3836477695462253,2.1994920952338957,1.7660581770513795,0.5626522738784286,0.727712503062979,0.9398985133807166,0.00015094882506150922,9.0,0.01,1.0,0.56,8.0,1.8489072242528541,3.6,3.0,2.16,2.230263290322124,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.00015094882506150922,0.1564917912538299,0.5102016818715056,0.11918238847731127,0.572075464691094,0.04398984190467791,0.26393905142806745,1.8489072242528541,1.3245436327885347,0.42385396249233104,0.03375913643270572,0.2531935232452929,0.043662750183778735,0.08732550036755747,0.0654941252756681,0.00281969554014215,0.0845908662042645
