Time,A,R,E,G,A_im,v,f,gamma,beta,pi1,lambdaE,muA,muR,muE,muG,b1,sigma1,mA,mG,R0,body,r1a,r1b,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
6.07,1.536332674155112,1990.571272290849,6817.228931869176,2737974.911354116,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6844.9372783852905,0.6844937278385291,13634457.863738352,307.2665348310224,167.57650488361872,1536.332674155112,0.384083168538778,497.64281807271226,1704.307232967294,13689874.556770582,0.384083168538778,0.009174539057564832
6.08,1.5354057733474475,1990.3419215193812,6815.546654121518,2737351.075870057,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6843.377689675143,0.6843377689675144,13631093.308243036,307.08115466948954,167.43407490011293,1535.4057733474476,0.3838514433368619,497.5854803798453,1703.8866635303796,13686755.379350286,0.3838514433368619,0.00916794743170893
6.09,1.5344820011916966,1990.1098745253037,6813.859337615919,2736724.813828469,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6841.812034571172,0.6841812034571173,13627718.675231837,306.8964002383393,167.29191219557765,1534.4820011916966,0.38362050029792416,497.5274686313259,1703.4648344039797,13683624.069142343,0.38362050029792416,0.009161363348558833
6.1,1.5335613354074427,1989.8751472684673,6812.167027244268,2736096.1463179127,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6840.240365794782,0.6840240365794783,13624334.054488536,306.7122670814885,167.1500154131083,1533.5613354074426,0.38339033385186067,497.46878681711684,1703.041756811067,13680480.731589563,0.38339033385186067,0.009154786764417337
6.11,1.5326437539746998,1989.637755555381,6810.469767368195,2735465.0941777704,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6838.662735444426,0.6838662735444427,13620939.53473639,306.5287507949399,167.00838320944627,1532.6437539746998,0.38316093849367494,497.4094388888453,1702.6174418420487,13677325.470888853,0.38316093849367494,0.009148217636172587
6.12,1.5317292351339136,1989.3977150392116,6808.767601819065,2734831.677998245,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6837.079194995613,0.6837079194995614,13617535.20363813,306.34584702678274,166.8670142550222,1531.7292351339136,0.3829323087834784,497.3494287598029,1702.1919004547663,13674158.389991226,0.3829323087834784,0.009141655921302502
6.13,1.5308177573859603,1989.1550412197835,6807.060573897981,2734195.9181203586,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6835.489795300897,0.6835489795300898,13614121.147795962,306.1635514771921,166.72590723399833,1530.8177573859602,0.38270443934649007,497.28876030494587,1701.7651434744953,13670979.590601793,0.38270443934649007,0.009135101577879138
6.14,1.529909299492147,1988.9097494435791,6805.348726375784,2733557.8346359553,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6833.894586589889,0.6833894586589889,13610697.45275157,305.98185989842943,166.58506084430962,1529.909299492147,0.38247732487303676,497.2274373608948,1701.337181593946,13667789.173179775,0.38247732487303676,0.009128554564572984
6.15,1.5290038404742121,1988.6618549037391,6803.632101493052,2732917.447387698,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6832.293618469245,0.6832293618469246,13607264.202986104,305.8007680948424,166.44447379770418,1529.0038404742122,0.38225096011855303,497.1654637259348,1700.908025373263,13664587.236938491,0.38225096011855303,0.009122014840657163
6.16,1.5281013596143245,1988.4113726400615,6801.910740960098,2732274.7759690713,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6830.686939922678,0.683068693992268,13603821.481920198,305.6202719228649,166.30414481978244,1528.1013596143246,0.3820253399035811,497.10284316001537,1700.4776852400246,13661373.879845357,0.3820253399035811,0.009115482366011588
6.17,1.5272018364550843,1988.1583175390022,6800.184685956976,2731629.839724381,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6829.074599310952,0.6829074599310954,13600369.371913953,305.44036729101686,166.16407265003576,1527.2018364550843,0.3818004591137711,497.03957938475054,1700.046171489244,13658149.198621904,0.3818004591137711,0.009108957101127045
6.18,1.5263052507995225,1987.9027043336753,6798.453977133476,2730982.657748751,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6827.456644371878,0.6827456644371879,13596907.954266952,305.2610501599045,166.02425604188355,1526.3052507995226,0.3815763126998806,496.9756760834188,1699.613494283369,13654913.288743755,0.3815763126998806,0.009102439007109178
6.19,1.5254115827111006,1987.6445476038527,6796.718654609123,2730333.248888128,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6825.83312222032,0.6825833122220321,13593437.309218246,305.0823165422201,165.88469376270984,1525.4115827111007,0.38135289567777514,496.9111369009632,1699.1796636522809,13651666.24444064,0.38135289567777514,0.009095928045682447
6.2,1.5245208125137117,1987.3838617759643,6794.978757973184,2729681.631739278,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6824.204079348195,0.6824204079348196,13589957.515946368,304.90416250274234,165.74538459389905,1524.5208125137117,0.38113020312842794,496.8459654439911,1698.744689493296,13648408.158696389,0.38113020312842794,0.009089424179193993
6.21,1.5236329207916797,1987.1206611230973,6793.234326284658,2729027.8246497875,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6822.569561624469,0.682256956162447,13586468.652569316,304.7265841583359,165.60632733087027,1523.6329207916797,0.3809082301979199,496.7801652807743,1698.3085815711645,13645139.123248938,0.3809082301979199,0.009082927370617435
6.22,1.522747888389759,1986.8549597649974,6791.4853980722855,2728371.8457180643,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6820.929614295161,0.6820929614295163,13582970.796144571,304.5495776779518,165.46752078311127,1522.7478883897588,0.38068697209743974,496.71373994124934,1697.8713495180714,13641859.22859032,0.38068697209743974,0.009076437583556607
6.23,1.521865696413135,1986.586771668068,6789.732011334542,2727713.7127933362,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6819.28428198334,0.6819284281983342,13579464.022669084,304.373139282627,165.32896377421116,1521.8656964131349,0.38046642410328374,496.646692917017,1697.4330028336356,13638568.56396668,0.38046642410328374,0.009069954782249237
6.24,1.5209863262274246,1986.31611064537,6787.974203539643,2727053.443475651,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6817.633608689128,0.6817633608689129,13575948.407079287,304.1972652454849,165.19065514189265,1520.9863262274246,0.38024658155685614,496.5790276613425,1696.9935508849107,13635267.217378255,0.38024658155685614,0.009063478931570544
6.25,1.5201097594586752,1986.0429903566228,6786.212011625536,2726391.0551158777,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6815.977637789694,0.6815977637789695,13572424.023251073,304.02195189173506,165.05259373804267,1520.1097594586752,0.3800274398646688,496.5107475891557,1696.553002906384,13631955.27557939,0.3800274398646688,0.009057009997036783
6.26,1.5192359779933649,1985.7674243082033,6784.445471999913,2725726.5648157056,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6814.316412039264,0.6814316412039265,13568890.943999827,303.84719559867295,164.9147784287431,1519.235977993365,0.3798089944983412,496.44185607705083,1696.1113679999783,13628632.824078528,0.3798089944983412,0.009050547944808715
6.27,1.5183649639784034,1985.4894258531463,6782.674620540197,2725059.9894276443,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6812.64997356911,0.6812649973569112,13565349.241080394,303.67299279568067,164.77720809429997,1518.3649639784035,0.37959124099460084,496.37235646328656,1695.6686551350492,13625299.947138222,0.37959124099460084,0.009044092741695039
6.28,1.5174966998211303,1985.2090081911447,6780.899492593552,2724391.345555024,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6810.978363887561,0.6810978363887562,13561798.985187104,303.49933996422607,164.63988162927188,1517.4966998211303,0.3793741749552826,496.30225204778617,1695.224873148388,13621956.727775121,0.3793741749552826,0.009037644355155725
6.29,1.5166311681893176,1984.9261843685488,6779.120122976878,2723720.649551996,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6809.30162387999,0.6809301623879991,13558240.245953755,303.32623363786354,164.50279794249812,1516.6311681893176,0.3791577920473294,496.2315460921372,1694.7800307442194,13618603.24775998,0.3791577920473294,0.00903120275330531
6.3,1.5157683457082773,1984.6409708515118,6777.336558814991,2723047.9235578463,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6807.619808894616,0.6807619808894617,13554673.117629983,303.1536691416555,164.36595558501165,1515.7683457082774,0.37894208642706934,496.16024271287796,1694.3341397037477,13615239.617789231,0.37894208642706934,0.009024767883637397
6.31,1.514908206418237,1984.3533855659841,6775.548852498398,2722373.192186949,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6805.9329804673725,0.6805932980467373,13551097.704996796,302.98164128364743,164.2293529541999,1514.9082064182371,0.3787270516045593,496.08834639149603,1693.8872131245996,13611865.960934743,0.3787270516045593,0.009018339684683165
6.32,1.514050731879785,1984.0634421688778,6773.757041099794,2721696.472853921,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6804.241182134802,0.6804241182134804,13547514.082199588,302.810146375957,164.09298889044783,1514.050731879785,0.3785126829699462,496.01586054221946,1693.4392602749485,13608482.364269605,0.3785126829699462,0.009011918120135144
6.33,1.5131959038665965,1983.7711541906021,6771.961161258045,2721017.7827695273,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6802.544456923818,0.6802544456923819,13543922.32251609,302.6391807733193,163.95686224574968,1513.1959038665966,0.37829897596664913,495.94278854765054,1692.9902903145112,13605088.913847636,0.37829897596664913,0.00900550315418979
6.34,1.5123437043383947,1983.476535050393,6770.161249233263,2720337.1389665664,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6800.842847416417,0.6800842847416417,13540322.498466527,302.46874086767895,163.820971882139,1512.3437043383947,0.3780859260845987,495.86913376259827,1692.5403123083158,13601685.694832832,0.3780859260845987,0.008999094751459186
6.35,1.5114941154409498,1983.1795980563122,6768.35734090681,2719654.558299872,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6799.136395749681,0.6799136395749681,13536714.68181362,302.29882308819,163.68531667171519,1511.4941154409498,0.37787352886023745,495.79489951407805,1692.0893352267026,13598272.791499361,0.37787352886023745,0.008992692876973992
6.36,1.510647119506079,1982.880356405248,6766.549471781292,2718970.0574463126,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6797.425143615782,0.6797425143615783,13533098.943562584,302.12942390121583,163.54989549666863,1510.6471195060792,0.3776617798765198,495.720089101312,1691.637367945323,13594850.287231563,0.3776617798765198,0.008986297496186327
6.37,1.5098026990516475,1982.5788231829156,6764.737676980563,2718283.652904791,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6795.709132261977,0.6795709132261978,13529475.353961127,301.9605398103295,163.41470724930602,1509.8026990516476,0.3774506747629119,495.6447057957289,1691.1844192451408,13591418.264523953,0.3774506747629119,0.008979908574972616
6.38,1.5089608367815668,1982.2750113638563,6762.921991249727,2717595.360996243,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6793.988402490608,0.6793988402490608,13525843.982499454,301.79216735631337,163.27975083207437,1508.9608367815667,0.3772402091953917,495.56875284096407,1690.7304978124318,13587976.804981215,0.3772402091953917,0.008973526079636383
6.39,1.5081215155857965,1981.9689338114372,6761.102448955133,2716905.197863642,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6792.262994659105,0.6792262994659106,13522204.897910265,301.6243031171593,163.14502515758488,1508.1215155857965,0.37703037889644914,495.4922334528593,1690.2756122387832,13584525.98931821,0.37703037889644914,0.008967149976911011
6.4,1.5072847185403433,1981.6606032778527,6759.279084084375,2716213.1794719934,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6790.532948679984,0.6790532948679985,13518558.168168752,301.45694370806865,163.01052914863595,1507.2847185403432,0.3768211796350858,495.4151508194632,1689.8197710210939,13581065.897359967,0.3768211796350858,0.008960780233962436
6.41,1.5064504289072609,1981.3500324041233,6757.4519302463,2715519.3216083385,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6788.798304020846,0.6788798304020848,13514903.8604926,301.29008578145215,162.8762617382358,1506.4504289072609,0.3766126072268152,495.33750810103083,1689.362982561575,13577596.608041693,0.3766126072268152,0.008954416818391821
6.42,1.5056186301346508,1981.0372337200956,6755.621020670998,2714823.6398817524,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6787.059099704381,0.6787059099704382,13511242.041341998,301.12372602693017,162.74222186962433,1505.6186301346509,0.3764046575336627,495.2593084300239,1688.9052551677496,13574118.199408762,0.3764046575336627,0.008948059698238165
6.43,1.504789305856661,1980.7222196444427,6753.786388209808,2714126.1497233454,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6785.315374308364,0.6785315374308365,13507572.776419615,300.9578611713322,162.60840849629446,1504.789305856661,0.37619732646416526,495.1805549111107,1688.446597052452,13570630.748616727,0.37619732646416526,0.008941708841980879
6.44,1.5039624398934874,1980.4050024846645,6751.948065335315,2713426.8663862622,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6783.5671659656555,0.6783567165965657,13503896.13067063,300.79248797869747,162.474820582013,1503.9624398934875,0.37599060997337186,495.1012506211661,1687.9870163338287,13567134.331931312,0.37599060997337186,0.008935364218542312
6.45,1.5031380162513734,1980.085594437087,6750.106084141352,2712725.8049456817,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6781.814512364204,0.6781814512364205,13500212.168282704,300.62760325027466,162.34145710084093,1503.1380162513735,0.37578450406284336,495.0213986092717,1687.526521035338,13563629.024728408,0.37578450406284336,0.008929025797290255
6.46,1.5023160191226093,1979.7640075868621,6748.260476342999,2712022.9802988176,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6780.057450747045,0.6780057450747046,13496520.952685999,300.4632038245218,162.2083170371529,1502.3160191226093,0.3755790047806523,494.94100189671553,1687.0651190857498,13560114.901494088,0.3755790047806523,0.008922693548040353
6.47,1.5014964328855323,1979.440253907969,6746.411273276585,2711318.407164918,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6778.296017912295,0.6778296017912295,13492822.54655317,300.29928657710644,162.07539938565657,1501.4964328855322,0.37537410822138306,494.86006347699225,1686.6028183191463,13556592.03582459,0.37537410822138306,0.008916367441058544
6.48,1.5006792421045276,1979.1143452632127,6744.558505899683,2710612.100085266,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6776.530250213165,0.6776530250213166,13489117.011799365,300.1358484209055,161.9427031514109,1500.6792421045277,0.3751698105261319,494.7785863158032,1686.1396264749208,13553060.50042633,0.3751698105261319,0.008910047447063389
6.49,1.4998644315300274,1978.7862934042248,6742.702204791117,2709904.0734231784,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6774.760183557946,0.6774760183557947,13485404.409582233,299.9728863060055,161.81022734984464,1499.8644315300273,0.37496610788250684,494.6965733510562,1685.6755511977792,13549520.367115892,0.37496610788250684,0.008903733537228412
6.5,1.4990519860985112,1978.4561099714633,6740.842400150955,2709194.341364008,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6772.98585341002,0.6772985853410021,13481684.80030191,299.8103972197022,161.6779710067735,1499.0519860985112,0.3747629965246278,494.61402749286583,1685.2106000377387,13545971.70682004,0.3747629965246278,0.008897425683184369
6.51,1.4982418909325057,1978.1238064942124,6738.979121800514,2708482.9179151407,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6771.207294787852,0.6771207294787853,13477958.243601028,299.64837818650113,161.54593315841726,1498.2418909325056,0.3745604727331264,494.5309516235531,1684.7447804501285,13542414.589575704,0.3745604727331264,0.008891123857021486
6.52,1.497434131340585,1977.7893943905829,6737.112399182358,2707769.8169059977,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6769.424542264995,0.6769424542264996,13474224.798364716,299.486826268117,161.4141128514163,1497.434131340585,0.37435853283514625,494.4473485976457,1684.2780997955895,13538849.084529988,0.37435853283514625,0.008884828031291652
6.53,1.4966286921094913,1977.4528853687982,6735.242262801176,2707055.0526717934,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6767.637631679484,0.6767637631679485,13470484.525602352,299.3257384218983,161.28250910106715,1496.6286921094913,0.37415717302737284,494.36322134219955,1683.810565700294,13535275.263358967,0.37415717302737284,0.008878538176612933
