Time,GLC,G6P_F6P,F6P,FBP,G3P,DHAP,DHAP_G3P,Vgk,hGK,KeqGPI,KeqTPI,Vpfk,Vfba,Vgapdh,Sgk,Spfk,Sfba,Sgapdh,Xpfk,alpha,hx,hpfk,hact,dw_per_ml,min_to_sec,Vgk_min,Vpfk_min,Vfba_min,Vgapdh_min,Pfba,Qfba,KeqFBA,sigma,cell,vgk,vpfk,vfba,vgapdh
8.71,10.0,3.8591029070647864,0.890562209322643,0.000745264525367104,0.00013172534423088353,0.0028979285937934997,0.003029653938024383,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22264055233066074,1.0,0.03298086174809976,0.017860685770363482,0.01784751713955562,0.03564757650295812
8.72,10.0,3.8592540931982953,0.8905970984303757,0.0007453962090481773,0.0001317459797924024,0.002898382571607137,0.0030301285513995397,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22264927460759393,1.0,0.03298086174809976,0.017863409657060698,0.017850239391483936,0.035653017541624366
8.73,10.0,3.859405252254097,0.890631981289407,0.0007455279077850466,0.00013176661690968296,0.002898836583647189,0.0030306032005568717,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22265799532235175,1.0,0.03298086174809976,0.017866133728886405,0.01785296182409405,0.03565845894673951
8.74,10.0,3.8595563842321914,0.8906668578997364,0.000745659621577712,0.00013178725558272514,0.0028992906299136543,0.0030310778854963794,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2226667144749341,1.0,0.03298086174809976,0.017868857985853526,0.017855684437350756,0.03566390071829415
8.75,10.0,3.859707489132579,0.8907017282613644,0.0007457913504261733,0.00013180789581152902,0.002899744710406534,0.003031552606218063,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2226754320653411,1.0,0.03298086174809976,0.017871582427975017,0.01785840723121885,0.03566934285627896
8.76,10.0,3.8598585669552596,0.8907365923742906,0.0007459230943304307,0.0001318285375960945,0.0029001988251258276,0.003032027362721922,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22268414809357265,1.0,0.03298086174809976,0.01787430705526381,0.017861130205663128,0.03567478536068453
8.77,10.0,3.860009617700233,0.8907714502385152,0.0007460548532904841,0.00013184918093642165,0.0029006529740715353,0.003032502155007957,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2226928625596288,1.0,0.03298086174809976,0.01787703186773287,0.017863853360648375,0.0356802282315015
8.78,10.0,3.8601606413674996,0.8908063018540384,0.0007461866273063335,0.00013186982583251043,0.002901107157243657,0.0030329769830761675,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2227015754635096,1.0,0.03298086174809976,0.017879756865395155,0.017866576696139412,0.0356856714687205
8.790000000000001,10.0,3.860311637957059,0.8908411472208597,0.0007463184163779789,0.0001318904722843609,0.002901561374642193,0.003033451846926554,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22271028680521493,1.0,0.03298086174809976,0.0178824820482636,0.017869300212101008,0.03569111507233217
8.8,10.0,3.8604626074689112,0.8908759863389794,0.0007464502205054203,0.000131911120291973,0.002902015626267143,0.0030339267465591163,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22271899658474484,1.0,0.03298086174809976,0.01788520741635119,0.017872023908497976,0.03569655904232712
8.81,10.0,3.8606135499030567,0.8909108192083977,0.0007465820396886578,0.00013193176985534674,0.0029024699121185074,0.003034401681973854,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2227277048020994,1.0,0.03298086174809976,0.017887932969670915,0.01787474778529511,0.03570200337869597
8.82,10.0,3.860764465259495,0.8909456458291142,0.0007467138739276913,0.00013195242097448215,0.002902924232196285,0.003034876653170767,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22273641145727854,1.0,0.03298086174809976,0.01789065870823572,0.017877471842457204,0.03570744808142937
8.83,10.0,3.860915353538226,0.8909804662011289,0.0007468457232225207,0.0001319730736493792,0.0029033785865004774,0.0030353516601498566,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22274511655028223,1.0,0.03298086174809976,0.01789338463205861,0.017880196079949062,0.035712893150517934
8.84,10.0,3.861066206796542,0.8910152784915096,0.0007469775973555033,0.0001319937284600193,0.0029038329877905467,0.003035826716250566,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2227538196228774,1.0,0.03298086174809976,0.017896110745558295,0.01788292070106475,0.035718338738862286
8.85,10.0,3.861217030425432,0.8910500839443303,0.0007471094896870171,0.00013201438501274913,0.0029042874274062065,0.003036301812418956,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22276252098608257,1.0,0.03298086174809976,0.017898837045770923,0.01788564556774018,0.03572378474266493
8.86,10.0,3.8613678267450275,0.8910848830950062,0.0007472413973595525,0.00013203504313815125,0.0029047419016203107,0.003036776944758462,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22277122077375155,1.0,0.03298086174809976,0.017901563531424743,0.01788837062054227,0.03572923111724971
8.870000000000001,10.0,3.8615185957545797,0.8911196759433645,0.0007473733203740335,0.00013205570283628034,0.002905196410434063,0.0030372521132703435,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22277991898584112,1.0,0.03298086174809976,0.01790429020253371,0.017891095859454195,0.03573467786262156
8.88,10.0,3.861669337453338,0.8911544624892318,0.0007475052587313835,0.00013207636410719127,0.0029056509538486694,0.0030377273179558605,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22278861562230795,1.0,0.03298086174809976,0.01790701705911175,0.017893821284459096,0.03574012497878546
8.89,10.0,3.861820051840552,0.891189242732435,0.0007476372124325266,0.00013209702695093873,0.0029061055318653334,0.003038202558816272,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22279731068310876,1.0,0.03298086174809976,0.017909744101172815,0.017896546895540124,0.035745572465746354
8.9,10.0,3.8619707389154723,0.8912240166728013,0.0007477691814783867,0.00013211769136757754,0.0029065601444852613,0.003038677835852839,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22280600416820032,1.0,0.03298086174809976,0.01791247132873087,0.017899272692680435,0.035751020323509186
8.91,10.0,3.862121398677348,0.8912587843101571,0.0007479011658698874,0.00013213835735716249,0.0029070147917096573,0.00303915314906682,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2228146960775393,1.0,0.03298086174809976,0.017915198741799875,0.017901998675863163,0.03575646855207893
8.92,10.0,3.86227203112543,0.89129354564433,0.0007480331656079526,0.0001321590249197483,0.0029074694735397267,0.003039628498459475,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2228233864110825,1.0,0.03298086174809976,0.01791792634039384,0.017904724845071444,0.03576191715146053
8.93,10.0,3.8624226362589673,0.8913283006751462,0.0007481651806935062,0.00013217969405538978,0.002907924189976675,0.0030401038840320647,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22283207516878656,1.0,0.03298086174809976,0.017920654124526696,0.017907451200288426,0.035767366121658914
8.94,10.0,3.8625732140772104,0.8913630494024332,0.0007482972111274719,0.00013220036476414162,0.002908378941021706,0.0030405793057858474,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2228407623506083,1.0,0.03298086174809976,0.01792338209421248,0.01791017774149723,0.03577281546267904
8.950000000000001,10.0,3.862723764579409,0.8913977918260174,0.0007484292569107736,0.00013222103704605876,0.0029088337266760258,0.0030410547637220843,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22284944795650435,1.0,0.03298086174809976,0.017926110249465162,0.017912904468681004,0.03577826517452588
8.96,10.0,3.862874287764813,0.8914325279457259,0.000748561318044335,0.0001322417109011958,0.002909288546940838,0.003041530257842034,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22285813198643148,1.0,0.03298086174809976,0.017928838590298774,0.017915631381822856,0.035783715257204356
8.97,10.0,3.8630247836326723,0.8914672577613858,0.0007486933945290801,0.0001322623863296076,0.0029097434018173487,0.0030420057881469565,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22286681444034645,1.0,0.03298086174809976,0.017931567116727335,0.01791835848090593,0.03578916571071941
8.98,10.0,3.8631752521822365,0.8915019812728237,0.0007488254863659325,0.0001322830633313489,0.0029101982913067627,0.0030424813546381115,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2228754953182059,1.0,0.03298086174809976,0.017934295828764834,0.017921085765913322,0.035794616535076
8.99,10.0,3.8633256934127562,0.8915366984798667,0.0007489575935558162,0.0001323037419064745,0.0029106532154102847,0.003042956957316759,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22288417461996668,1.0,0.03298086174809976,0.01793702472642534,0.01792381323682817,0.035800067730279064
9.0,10.0,3.863476107323481,0.8915714093823417,0.0007490897160996549,0.00013232442205503915,0.0029111081741291203,0.0030434325961841593,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22289285234558542,1.0,0.03298086174809976,0.017939753809722882,0.01792654089363358,0.03580551929633355
9.01,10.0,3.8636264939136606,0.8916061139800754,0.0007492218539983725,0.00013234510377709764,0.0029115631674644735,0.003043908271241571,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22290152849501885,1.0,0.03298086174809976,0.0179424830786715,0.01792926873631267,0.03581097123324439
9.02,10.0,3.863776853182545,0.8916408122728949,0.0007493540072528927,0.0001323657870727047,0.002912018195417549,0.003044383982490254,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22291020306822373,1.0,0.03298086174809976,0.017945212533285255,0.017931996764848527,0.03581642354101654
9.03,10.0,3.8639271851293846,0.8916755042606272,0.0007494861758641394,0.0001323864719419152,0.002912473257989554,0.003044859729931469,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2229188760651568,1.0,0.03298086174809976,0.01794794217357822,0.01793472497922428,0.03582187621965493
9.040000000000001,10.0,3.864077489753429,0.8917101899430989,0.0007496183598330365,0.00013240715838478374,0.002912928355181691,0.0030453355135664746,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22292754748577473,1.0,0.03298086174809976,0.017950671999564446,0.017937453379423016,0.03582732926916447
9.05,10.0,3.8642277670539276,0.891744869320137,0.0007497505591605077,0.00013242784640136527,0.002913383486995166,0.003045811333396531,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22293621733003424,1.0,0.03298086174809976,0.017953402011258023,0.017940181965427838,0.03583278268955016
9.06,10.0,3.864378017030131,0.8917795423915686,0.0007498827738474768,0.00013244853599171446,0.002913838653431184,0.0030462871894228983,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22294488559789216,1.0,0.03298086174809976,0.017956132208673065,0.017942910737221845,0.03583823648081688
9.07,10.0,3.8645282396812886,0.8918142091572204,0.0007500150038948678,0.00013246922715588614,0.00291429385449095,0.003046763081646836,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2229535522893051,1.0,0.03298086174809976,0.017958862591823627,0.017945639694788122,0.03584369064296961
9.08,10.0,3.8646784350066508,0.8918488696169193,0.0007501472493036042,0.00013248991989393502,0.0029147490901756685,0.0030472390100696033,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22296221740422983,1.0,0.03298086174809976,0.017961593160723828,0.01794836883810976,0.03584914517601325
9.09,10.0,3.864828603005467,0.8918835237704924,0.00075027951007461,0.0001325106142059159,0.002915204360486545,0.003047714974692461,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2229708809426231,1.0,0.03298086174809976,0.017964323915387784,0.017951098167169843,0.035854600079952746
9.1,10.0,3.864978743676988,0.8919181716177664,0.0007504117862088091,0.00013253131009188356,0.002915659665424784,0.0030481909755166675,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2229795429044416,1.0,0.03298086174809976,0.01796705485582963,0.017953827681951456,0.03586005535479302
9.11,10.0,3.8651288570204625,0.8919528131585682,0.0007505440777071251,0.00013255200755189276,0.002916115004991591,0.0030486670125434837,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22298820328964206,1.0,0.03298086174809976,0.01796978598206345,0.017956557382437673,0.03586551100053903
9.120000000000001,10.0,3.8652789430351415,0.8919874483927248,0.0007506763845704822,0.0001325727065859983,0.0029165703791881707,0.003049143085774169,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2229968620981812,1.0,0.03298086174809976,0.01797251729410342,0.017959287268611575,0.03587096701719569
9.13,10.0,3.8654290017202744,0.8920220773200633,0.0007508087067998037,0.0001325934071942549,0.0029170257880157275,0.0030496191952099822,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22300551933001583,1.0,0.03298086174809976,0.017975248791963678,0.01796201734045623,0.03587642340476792
9.14,10.0,3.865579033075111,0.89205669994041,0.0007509410443960139,0.00013261410937671737,0.0029174812314754672,0.0030500953408521846,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2230141749851025,1.0,0.03298086174809976,0.01797798047565835,0.017964747597954706,0.03588188016326067
9.15,10.0,3.8657290370989013,0.8920913162535925,0.0007510733973600363,0.00013263481313344045,0.0029179367095685947,0.003050571522702035,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22302282906339813,1.0,0.03298086174809976,0.01798071234520162,0.017967478041090078,0.035887337292678845
9.16,10.0,3.8658790137908956,0.8921259262594373,0.0007512057656927948,0.000132655518464479,0.0029183922222963147,0.0030510477407607937,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22303148156485933,1.0,0.03298086174809976,0.017983444400607656,0.017970208669845396,0.0358927947930274
9.17,10.0,3.8660289631503435,0.8921605299577714,0.0007513381493952132,0.00013267622536988766,0.002918847769659832,0.0030515239950297196,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22304013248944285,1.0,0.03298086174809976,0.01798617664189061,0.01797293948420373,0.035898252664311237
9.18,10.0,3.8661788851764944,0.8921951273484218,0.0007514705484682154,0.0001326969338497213,0.0029193033516603517,0.003052000285510073,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22304878183710544,1.0,0.03298086174809976,0.0179889090690647,0.01797567048414813,0.03590371090653529
9.19,10.0,3.8663287798685992,0.8922297184312151,0.0007516029629127251,0.00013271764390403466,0.002919758968299079,0.003052476612203114,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22305742960780378,1.0,0.03298086174809976,0.017991641682144083,0.01797840166966165,0.03590916951970448
9.200000000000001,10.0,3.8664786472259074,0.8922643032059786,0.0007517353927296662,0.0001327383555328825,0.002920214619577219,0.0030529529751101014,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22306607580149465,1.0,0.03298086174809976,0.017994374481142977,0.01798113304072734,0.03591462850382373
9.21,10.0,3.866628487247669,0.892298881672539,0.0007518678379199626,0.0001327590687363196,0.002920670305495976,0.0030534293742322956,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22307472041813475,1.0,0.03298086174809976,0.017997107466075593,0.01798386459732825,0.035920087858897956
9.22,10.0,3.866778299933133,0.8923334538307229,0.0007520002984845379,0.00013277978351440074,0.0029211260260565554,0.0030539058095709563,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22308336345768073,1.0,0.03298086174809976,0.01799984063695613,0.01798659633944743,0.03592554758493209
9.23,10.0,3.866928085281551,0.8923680196803578,0.0007521327744243161,0.00013280049986718066,0.002921581781260162,0.0030543822811273428,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22309200492008946,1.0,0.03298086174809976,0.018002573993798822,0.017989328267067905,0.03593100768193104
9.24,10.0,3.8670778432921713,0.8924025792212702,0.0007522652657402209,0.00013282121779471418,0.0029220375711080013,0.0030548587889027154,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22310064480531755,1.0,0.03298086174809976,0.01800530753661788,0.017992060380172717,0.03593646814989974
9.25,10.0,3.8672275739642448,0.8924371324532873,0.0007523977724331762,0.00013284193729705607,0.0029224933956012774,0.0030553353328983336,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22310928311332182,1.0,0.03298086174809976,0.018008041265427568,0.0179947926787449,0.0359419289888431
9.26,10.0,3.867377277297021,0.8924716793762355,0.0007525302945041057,0.00013286265837426106,0.002922949254741196,0.003055811913115457,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22311791984405888,1.0,0.03298086174809976,0.018010775180242123,0.01799752516276749,0.03594739019876603
9.27,10.0,3.86752695328975,0.8925062199899422,0.0007526628319539333,0.00013288338102638396,0.0029234051485289613,0.003056288529555345,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22312655499748554,1.0,0.03298086174809976,0.0180135092810758,0.018000257832223508,0.03595285177967345
9.28,10.0,3.867676601941682,0.8925407542942343,0.0007527953847835829,0.0001329041052534795,0.002923861076965779,0.0030567651822192587,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22313518857355857,1.0,0.03298086174809976,0.018016243567942864,0.018002990687095974,0.03595831373157029
9.290000000000001,10.0,3.8678262232520666,0.8925752822889385,0.0007529279529939782,0.00013292483105560248,0.0029243170400528543,0.0030572418711084567,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2231438205722346,1.0,0.03298086174809976,0.018018978040857583,0.01800572372736793,0.03596377605446144
9.3,10.0,3.8679758172201533,0.8926098039738813,0.0007530605365860431,0.00013294555843280768,0.002924773037791391,0.0030577185962241986,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.22315245099347034,1.0,0.03298086174809976,0.018021712699834228,0.018008456953022372,0.03596923874835181
