T,DTC_T,FTC_H,GGB_GABAB,HCT_NA,HRE_NA,HRE_TS,HTC_K21,HTC_K22,HTC_NA,HTC_T,MA_AMPA,MB_GABAA,MCT_K,MCT_M,MCT_NA,MC_GABAA,MD_AMPA,ME_AMPA,MF_AMPA,MRE_K,MRE_NA,MRE_TS,MTC_K,MTC_K2,MTC_NA,MTC_T,RB_GABAB,STC_H,VCT,VRE,VTC
4185.0,0.81936324,0.15091357,3.6163771,0.99922079,0.99999404,0.75542718,0.61169052,0.6116761,0.99301803,0.026722508,4.1384519e-05,8.8094083e-07,0.012438756,0.028173976,0.0036978978,8.8094083e-07,7.5089993e-06,4.0475636e-05,7.5089993e-06,0.00032085073,4.3884818e-05,0.0062180571,0.053515393,0.24359396,0.02328847,0.6020171,0.6589886,0.41574523,-70.470009,-89.546333,-61.726814
4190.0,0.82143742,0.15192941,3.5947475,0.99921989,0.99999404,0.7580961,0.60809386,0.60808128,0.99262846,0.026064465,4.3158394e-05,8.8179377e-07,0.012448438,0.028158387,0.0037015192,8.8179377e-07,7.5147045e-06,4.2138348e-05,7.5147045e-06,0.0003211766,4.3938537e-05,0.0062222476,0.055374242,0.24561897,0.024348268,0.60885233,0.65504652,0.41545537,-70.465576,-89.541222,-61.499866
4195.0,0.82361209,0.15287995,3.5732465,0.999219,0.99999404,0.76070035,0.60425258,0.60424167,0.99218047,0.025378566,4.5169363e-05,8.8269599e-07,0.012458903,0.028145477,0.0037054459,8.8269599e-07,7.5207136e-06,4.4009565e-05,7.5207136e-06,0.00032152352,4.399582e-05,0.0062267007,0.057465348,0.24780339,0.025558772,0.6162762,0.65112805,0.4151592,-70.460777,-89.535774,-61.25116
4200.0,0.825903,0.15375887,3.5518739,0.99921799,0.99999404,0.76324129,0.60012114,0.60011172,0.99165606,0.02465939,4.7486312e-05,8.8365834e-07,0.012470363,0.028135104,0.0037097617,8.8365834e-07,7.5271091e-06,4.6144814e-05,7.5271091e-06,0.00032189654,4.4057524e-05,0.0062314779,0.059857335,0.25018188,0.026968364,0.62444812,0.64723301,0.41485658,-70.455505,-89.529907,-60.974369
4205.0,0.82833248,0.15455757,3.5306287,0.99921685,0.99999398,0.76572013,0.595635,0.59562677,0.99102688,0.023898911,5.0215367e-05,8.8469579e-07,0.012483109,0.028127162,0.0037145829,8.8469579e-07,7.5339944e-06,4.8626716e-05,7.5339944e-06,0.00032230269,4.4124867e-05,0.006236665,0.062657706,0.25280482,0.028654816,0.63361609,0.64336127,0.41454735,-70.449623,-89.523521,-60.65947
4210.0,0.83093405,0.15526381,3.5095103,0.9992156,0.99999398,0.76813799,0.59069622,0.59068912,0.99024504,0.023084464,5.353376e-05,8.8582971e-07,0.012497565,0.028121604,0.0037200807,8.8582971e-07,7.5415037e-06,5.158667e-05,7.5415037e-06,0.00032275231,4.4199667e-05,0.0062423875,0.066050142,0.25575042,0.030755647,0.64420015,0.63951272,0.41423121,-70.442924,-89.516434,-60.289066
4215.0,0.83376259,0.15585838,3.4885178,0.99921411,0.99999398,0.77049577,0.58514243,0.58513623,0.98921871,0.022194013,5.7774749e-05,8.8709277e-07,0.012514384,0.028118456,0.0037265257,8.8709277e-07,7.5498183e-06,5.5254488e-05,7.5498183e-06,0.00032326212,4.4284872e-05,0.0062488434,0.070391186,0.25915265,0.033551306,0.65700573,0.63568711,0.41390783,-70.435081,-89.508377,-59.828571
4220.0,0.83692253,0.15630615,3.4676509,0.99921232,0.99999398,0.77279425,0.57865894,0.57865357,0.98773283,0.021182617,6.3698957e-05,8.8854034e-07,0.012534701,0.028117854,0.0037343984,8.8854034e-07,7.5591997e-06,6.0094579e-05,7.5591997e-06,0.00032386236,4.4385961e-05,0.0062563866,0.0765334,0.26328045,0.037767783,0.67392552,0.63188446,0.41357663,-70.425507,-89.498825,-59.191788
4225.0,0.84067893,0.15651962,3.4469085,0.99921006,0.99999398,0.77503365,0.57041752,0.57041287,0.98503673,0.019924419,7.3877913e-05,8.9028561e-07,0.012560827,0.028120147,0.0037447249,8.9028561e-07,7.5700518e-06,6.7317225e-05,7.5700518e-06,0.0003246222,4.4516033e-05,0.0062657944,0.087579295,0.26887232,0.046514899,0.70163572,0.62810457,0.41323683,-70.412956,-89.486557,-58.034431
4230.0,0.86079377,1.7141439e-05,3.4262898,0.99920684,0.9998886,0.77526683,0.54730123,0.54729718,0.097770378,0.011252708,0.72715694,2.9620517e-06,0.012599444,0.02812624,0.0037608056,2.9620517e-06,7.5830717e-06,8.2873048e-05,7.5830717e-06,0.0026912249,0.0073257778,0.011573227,0.79273355,0.35680789,0.99867636,0.98292673,0.62434733,0.41294023,-70.393394,-63.673443,12.868504
4235.0,0.83947849,0.004218014,3.566848,0.029732902,0.097845495,0.65474993,0.57771522,0.54117656,0.95785075,0.025334252,0.31917277,0.84658474,0.75893426,0.085795976,0.83255547,0.84658474,7.5997e-06,0.52857339,7.5997e-06,0.62752426,0.13696776,0.7698729,0.01743282,0.26952794,0.00079933432,0.1735401,0.89200407,0.4145824,-25.050179,-54.378605,-77.22068
4240.0,0.81471372,0.0086692367,3.7693005,0.036713,0.14595702,0.55066258,0.61450851,0.54178852,0.9984045,0.039622534,0.12976696,0.79188865,0.72050369,0.10631122,0.7732932,0.79188865,7.6247256e-06,0.2149027,7.6247256e-06,0.53803074,0.094859302,0.81270164,0.0039600935,0.2045867,0.00084613904,0.17840017,0.93950182,0.41625151,-28.473467,-53.569595,-76.978577
4245.0,0.79999596,0.012413566,3.9684649,0.043831483,0.042732414,0.46423593,0.63803101,0.54915392,0.99920154,0.045636132,0.052762814,0.95887601,0.7061066,0.12464381,0.74727893,0.95887601,0.43324411,0.0873743,0.43324411,0.73512453,0.96966666,0.82934153,0.012714211,0.18409538,0.003948235,0.33977219,0.97116619,0.41707155,-29.688904,-18.924397,-70.346359
4250.0,0.78846306,0.015949827,4.1493983,0.051107034,0.75095755,0.40901801,0.65683711,0.54960358,0.9993611,0.049674891,0.021455338,0.39013153,0.68746912,0.14142168,0.85760885,0.39013153,0.19054136,0.035527635,0.19054136,0.078078628,0.0098148072,0.42091337,0.010836582,0.1743255,0.0034162875,0.3111265,0.96538925,0.4176572,-20.699471,-66.191978,-70.788345
4255.0,0.78113562,0.01924732,4.2972527,0.5627079,0.98426771,0.3991268,0.66870391,0.56777656,0.99893266,0.050630759,0.0087286904,0.15862678,0.20684262,0.14425783,0.15472877,0.15862678,0.092173092,0.014448664,0.092173092,0.0056987517,0.00054052833,0.12037387,0.016404722,0.17437789,0.00586766,0.38075492,0.9596144,0.41796303,-49.621429,-79.040932,-68.331223
4260.0,0.77763343,0.022313925,4.4172273,0.71659094,0.99978244,0.40338412,0.67414516,0.58653039,0.99833,0.049285006,0.0035570564,0.06449496,0.10086742,0.17736487,0.009517475,0.06449496,0.054640654,0.0058811954,0.054640654,0.0012148224,0.00018923022,0.02725856,0.022128399,0.1801772,0.0081239771,0.43315846,0.95387393,0.41803661,-66.038109,-83.420677,-66.83564
4265.0,0.7769087,0.025185743,4.5137091,0.94910908,0.9999758,0.40971744,0.67446709,0.59840411,0.99711686,0.046669111,0.0014586771,0.026223198,0.033606324,0.16748275,0.011449358,0.026223198,0.66110319,0.0024002439,0.66110319,0.00091267709,0.00014850638,0.014085688,0.034242105,0.18881498,0.022669038,0.52158272,0.94816786,0.41797787,-65.244995,-84.434029,-61.609779
4270.0,0.78354973,0.027389249,4.5903988,0.99007338,0.99998081,0.41662231,0.65880734,0.59275788,0.99187768,0.03938932,0.00062646432,0.010662884,0.025281116,0.1577412,0.0079897651,0.010662884,0.26879105,0.0010022039,0.26879105,0.00079726998,0.00012714682,0.011821239,0.061738517,0.2095049,0.023940325,0.6261459,0.94249588,0.41765547,-66.961517,-85.088722,-61.655861
4275.0,0.7870639,0.029873511,4.6504197,0.99749672,0.99998373,0.42395094,0.65266645,0.5953182,0.99418628,0.036909781,0.00027486781,0.0043363832,0.018328335,0.14740044,0.0054016281,0.0043363832,0.10929273,0.0004343726,0.10929273,0.00070162799,0.00010905624,0.0107438,0.043398295,0.21754566,0.016012404,0.55362839,0.93685788,0.41740623,-68.769859,-85.735718,-63.621662
4280.0,0.78871465,0.032487821,4.6964049,0.99888629,0.99998623,0.43167391,0.65108043,0.60128981,0.99579763,0.036398493,0.00012746717,0.001764081,0.014073756,0.13677828,0.0040142476,0.001764081,0.044443626,0.0001942627,0.044443626,0.00061730656,9.3627197e-05,0.0098394221,0.036018249,0.21943155,0.013258525,0.520298,0.93125355,0.41721871,-70.11544,-86.377365,-64.531998
4285.0,0.78929496,0.035159707,4.730577,0.99923521,0.9999882,0.43973762,0.65165937,0.60843164,0.99658477,0.036664777,6.5572058e-05,0.0007181415,0.011779002,0.12634182,0.0033116946,0.0007181415,0.018075632,9.3655195e-05,0.018075632,0.00054721482,8.1243488e-05,0.0090551162,0.032496192,0.21863806,0.011917285,0.50161493,0.92568278,0.41707271,-70.977615,-86.972847,-65.040474
4290.0,0.78927255,0.037853029,4.7548103,0.99936354,0.99998975,0.44806388,0.6532172,0.61568785,0.99695557,0.037183184,3.9440496e-05,0.0002927981,0.010599355,0.11644635,0.0029643197,0.0002927981,0.007353799,5.1318286e-05,0.007353799,0.00049178174,7.1726165e-05,0.0084063942,0.030722074,0.21692441,0.011241722,0.49143252,0.92014533,0.4169521,-71.470703,-87.494911,-65.317253
4295.0,0.78892291,0.040548574,4.7706861,0.99941891,0.99999088,0.45656842,0.6551488,0.622567,0.99713898,0.037731465,2.830962e-05,0.00011979184,0.010033177,0.1072917,0.0028048267,0.00011979184,0.0029938768,3.3384931e-05,0.0029938768,0.00044916477,6.4568485e-05,0.007889078,0.029771775,0.21509957,0.010873499,0.48571211,0.91464096,0.41684645,-71.715454,-87.934814,-65.474899
4300.0,0.78839797,0.043236621,4.7795382,0.99944103,0.99999171,0.46517402,0.65716422,0.62887782,0.99723798,0.038232166,2.3495044e-05,4.9395974e-05,0.009808749,0.098955341,0.0027481643,4.9395974e-05,0.0012208833,2.5702018e-05,0.0012208833,0.0004167998,5.9222253e-05,0.0074849054,0.029220242,0.21346919,0.010655171,0.48228756,0.90916955,0.41674998,-71.804962,-88.296104,-65.570854
4305.0,0.7877838,0.04591208,4.7824922,0.99944574,0.99999231,0.47381574,0.65912521,0.63456804,0.99729645,0.038666744,2.1359358e-05,2.0732134e-05,0.0097765019,0.091437407,0.00274884,2.0732134e-05,0.00049985992,2.2346581e-05,0.00049985992,0.00039228803,5.5223751e-05,0.0071720728,0.028876195,0.21211621,0.010516696,0.48010761,0.90373087,0.41665938,-71.802841,-88.588089,-65.632721
4310.0,0.78713155,0.048572067,4.7804966,0.99944091,0.99999279,0.48244175,0.66096604,0.63964641,0.99733341,0.039037473,2.0375359e-05,9.045667e-06,0.0098512359,0.084696002,0.0027812517,9.045667e-06,0.00020664923,2.0835614e-05,0.00020664923,0.00037368585,5.22181e-05,0.0069306623,0.028651452,0.21103606,0.010425574,0.47866598,0.89832473,0.41657278,-71.749863,-88.821716,-65.673866
4315.0,0.78647351,0.051214796,4.7743526,0.99943095,0.99999315,0.49101186,0.66265607,0.64414728,0.99735743,0.039352216,1.9898984e-05,4.2694819e-06,0.0099831102,0.078669913,0.0028304646,4.2694819e-06,8.7438362e-05,2.0124904e-05,8.7438362e-05,0.00035951269,4.9944822e-05,0.0067443373,0.028503168,0.21019518,0.010365729,0.47770947,0.89295095,0.41648889,-71.671104,-89.007439,-65.701057
4320.0,0.78583115,0.053839043,4.7647347,0.99941838,0.99999338,0.49949551,0.66418266,0.64811409,0.99737281,0.039619017,1.9656431e-05,2.3086611e-06,0.01014257,0.073291764,0.0028876022,2.3086611e-06,3.900618e-05,1.9772775e-05,3.900618e-05,0.00034866811,4.8215341e-05,0.0066003264,0.028408943,0.20955473,0.010328548,0.47710255,0.8876093,0.41640681,-71.58152,-89.154442,-65.717995
4325.0,0.78521889,0.056443892,4.7522135,0.99940467,0.99999356,0.50786972,0.6655426,0.65159255,0.99738181,0.039844528,1.9529689e-05,1.496898e-06,0.01031209,0.068494938,0.0029473735,1.496898e-06,1.9369372e-05,1.9590485e-05,1.9369372e-05,0.00034033973,4.6893107e-05,0.0064888485,0.028356042,0.20907912,0.010309014,0.4767665,0.8822996,0.41632593,-71.489716,-89.270401,-65.726875
4330.0,0.78464693,0.059028629,4.7372684,0.99939084,0.99999374,0.51611769,0.66673791,0.65462703,0.99738574,0.04003384,1.9466708e-05,1.1556612e-06,0.010481414,0.064216956,0.0030066634,1.1556612e-06,1.1448798e-05,1.949597e-05,1.1448798e-05,0.0003339262,4.5878558e-05,0.0064024576,0.028336626,0.20873852,0.010303973,0.47665197,0.87702167,0.41624561,-71.400467,-89.361588,-65.729095
4335.0,0.78412229,0.061592653,4.720305,0.99937731,0.99999386,0.5242272,0.6677736,0.6572594,0.99738556,0.040190734,1.9443676e-05,1.0082907e-06,0.010644726,0.060400821,0.0030636918,1.0082907e-06,8.2946462e-06,1.9452526e-05,8.2946462e-06,0.0003289796,4.5098364e-05,0.0063354843,0.028345527,0.20850894,0.01031132,0.47672567,0.87177527,0.41616541,-71.316231,-89.43309,-65.725616
4340.0,0.78364992,0.064135447,4.7016644,0.99936438,0.99999392,0.53218955,0.66865605,0.65952808,0.99738175,0.040317997,1.9449095e-05,9.4171355e-07,0.010798912,0.056995321,0.0031175034,9.4171355e-07,7.0778287e-06,1.944299e-05,7.0778287e-06,0.0003251633,4.449796e-05,0.0062835962,0.028379166,0.20837149,0.01032958,0.47696409,0.86656034,0.41608495,-71.238152,-89.488945,-65.717117
4345.0,0.78323317,0.066656567,4.6816354,0.99935222,0.99999404,0.53999895,0.66939259,0.66146803,0.99737477,0.040417716,1.9476995e-05,9.0951039e-07,0.01094251,0.053954825,0.0031676474,9.0951039e-07,6.6461362e-06,1.9458828e-05,6.6461362e-06,0.00032222251,4.4036307e-05,0.0062434669,0.028434958,0.20831142,0.010357689,0.47734982,0.86137652,0.41600382,-71.166557,-89.53241,-65.704124
4350.0,0.78287429,0.069155589,4.6604605,0.99934095,0.99999404,0.54765171,0.6699906,0.66311085,0.99736482,0.040491484,1.9523999e-05,8.9246822e-07,0.011075041,0.051238857,0.0032139807,8.9246822e-07,6.5300519e-06,1.9495443e-05,6.5300519e-06,0.00031996268,4.3682285e-05,0.0062125302,0.028510995,0.20831737,0.010394861,0.4778696,0.85622376,0.41592178,-71.101372,-89.56604,-65.687012
4355.0,0.78257471,0.071632132,4.6383443,0.99933052,0.9999941,0.5551458,0.67045766,0.66448498,0.99735218,0.04054055,1.9588033e-05,8.8251448e-07,0.011196609,0.048811574,0.0032565431,8.8251448e-07,6.538191e-06,1.9550138e-05,6.538191e-06,0.00031823435,4.3412092e-05,0.0061887968,0.028605839,0.20838045,0.010440513,0.47851312,0.85110182,0.41583845,-71.042297,-89.591888,-65.666092
4360.0,0.7823351,0.074085839,4.6154594,0.99932092,0.99999416,0.56248045,0.67080086,0.66561562,0.99733692,0.040565938,1.9667734e-05,8.7616581e-07,0.011307646,0.046641275,0.00329548,8.7616581e-07,6.5925897e-06,1.9621195e-05,6.5925897e-06,0.000316922,4.3207394e-05,0.0061707194,0.028718404,0.20849381,0.010494207,0.47927222,0.84601051,0.41575363,-70.988899,-89.611572,-65.641617
4365.0,0.78215581,0.076516375,4.5919514,0.99931216,0.99999416,0.5696559,0.67102706,0.66652536,0.99731928,0.040568516,1.976215e-05,8.7184964e-07,0.011408762,0.044699892,0.0033309949,8.7184964e-07,6.6616035e-06,1.9707462e-05,6.6616035e-06,0.00031593602,4.3054013e-05,0.0061570886,0.028847858,0.20865214,0.010555618,0.48014036,0.84094965,0.41566703,-70.940727,-89.626389,-65.613777
4370.0,0.78203678,0.078923412,4.5679426,0.99930418,0.99999416,0.57667303,0.67114258,0.66723442,0.99729919,0.040549036,1.9870618e-05,8.6880499e-07,0.01150065,0.042962581,0.0033633185,8.6880499e-07,6.7325341e-06,1.9808123e-05,6.7325341e-06,0.00031520642,4.2940905e-05,0.0061469586,0.02899358,0.20885128,0.010624514,0.48111218,0.83591908,0.41557845,-70.897308,-89.637337,-65.582733
4375.0,0.78197759,0.081306629,4.5435367,0.99929684,0.99999422,0.58353341,0.67115337,0.66776043,0.99727684,0.040508188,1.9992665e-05,8.6662743e-07,0.011584024,0.041407317,0.003392691,8.6662743e-07,6.800451e-06,1.9922607e-05,6.800451e-06,0.00031467856,4.2859458e-05,0.0061395867,0.029155103,0.20908798,0.01070073,0.48218337,0.83091855,0.41548765,-70.8582,-89.645241,-65.548615
4380.0,0.78197777,0.083665706,4.5188203,0.99929023,0.99999422,0.59023905,0.67106485,0.66811925,0.99725217,0.040446602,2.0127964e-05,8.6507799e-07,0.011659591,0.040014561,0.0034193506,8.6507799e-07,6.8636105e-06,2.0050511e-05,6.8636105e-06,0.00031430949,4.2802927e-05,0.0061343885,0.029332101,0.20935966,0.010784163,0.48335034,0.825948,0.41539443,-70.82299,-89.650734,-65.511528
4385.0,0.78203666,0.086000346,4.4938664,0.99928421,0.99999422,0.5967921,0.67088199,0.66832471,0.99722522,0.040364873,2.0276313e-05,8.6400109e-07,0.011728033,0.038766958,0.003443528,8.6400109e-07,6.9215725e-06,2.0191565e-05,6.9215725e-06,0.00031406555,4.2766012e-05,0.0061309044,0.029524356,0.20966433,0.010874763,0.48461023,0.82100719,0.41529858,-70.791283,-89.65432,-65.471565
4390.0,0.78215337,0.088310234,4.4687371,0.99927872,0.99999422,0.60319513,0.67060924,0.66838908,0.99719596,0.040263567,2.0437608e-05,8.6328726e-07,0.01178999,0.037649088,0.0034654411,8.6328726e-07,6.9744256e-06,2.0345611e-05,6.9744256e-06,0.0003139202,4.2744548e-05,0.0061287712,0.029731747,0.21000038,0.010972524,0.48596066,0.81609589,0.41519997,-70.762733,-89.656403,-65.428802
4395.0,0.78232706,0.090595059,4.4434843,0.99927378,0.99999422,0.60945082,0.67025065,0.66832316,0.99716437,0.040143222,2.0611831e-05,8.6285587e-07,0.011846059,0.036647223,0.0034852948,8.6285587e-07,7.0224628e-06,2.0512585e-05,7.0224628e-06,0.00031385251,4.2735253e-05,0.0061277035,0.029954236,0.21036658,0.01107748,0.48739973,0.81121397,0.4150984,-70.737015,-89.657295,-65.383286
4400.0,0.78255689,0.092854522,4.4181509,0.99926925,0.99999422,0.61556196,0.66980988,0.66813648,0.99713051,0.040004358,2.079904e-05,8.6264538e-07,0.011896795,0.035749141,0.0035032791,8.6264538e-07,7.0660462e-06,2.0692503e-05,7.0660462e-06,0.00031384596,4.2735537e-05,0.0061274739,0.030191869,0.21076193,0.011189704,0.48892593,0.80636132,0.41499367,-70.713837,-89.657257,-65.33506
4405.0,0.78284186,0.095088288,4.3927746,0.99926519,0.99999422,0.62153131,0.66929007,0.66783726,0.99709421,0.039847471,2.0999361e-05,8.6260826e-07,0.011942707,0.034943942,0.0035195695,8.6260826e-07,7.1055506e-06,2.0885456e-05,7.1055506e-06,0.00031388752,4.2743362e-05,0.0061279051,0.030444758,0.21118572,0.011309303,0.49053818,0.80153763,0.4148857,-70.692947,-89.656487,-65.284164
4410.0,0.78318107,0.097296059,4.3673849,0.9992615,0.99999422,0.62736183,0.66869414,0.66743284,0.99705547,0.039673049,2.1212996e-05,8.6270728e-07,0.011984263,0.03422191,0.003534328,8.6270728e-07,7.1413388e-06,2.1091601e-05,7.1413388e-06,0.00031396691,4.2757114e-05,0.0061288555,0.030713085,0.21163738,0.01143642,0.49223566,0.7967428,0.4147743,-70.674095,-89.655136,-65.230621
4415.0,0.78357357,0.099477492,4.3420086,0.9992581,0.99999422,0.63305646,0.66802448,0.66692942,0.99701422,0.039481547,2.1440203e-05,8.6291328e-07,0.012021887,0.033574369,0.0035477025,8.6291328e-07,7.1737527e-06,2.1311163e-05,7.1737527e-06,0.00031407602,4.2775515e-05,0.0061302129,0.030997097,0.21211648,0.011571232,0.49401787,0.79197669,0.41465929,-70.657082,-89.653336,-65.174438
4420.0,0.78401846,0.10163227,4.3166666,0.99925506,0.99999422,0.63861805,0.66728324,0.6663326,0.99697036,0.039273411,2.1681304e-05,8.632033e-07,0.01205597,0.03299357,0.003559828,8.632033e-07,7.2031107e-06,2.1544434e-05,7.2031107e-06,0.00031420845,4.2797568e-05,0.0061318902,0.031297106,0.21262278,0.011713948,0.4958846,0.78723907,0.41454062,-70.641708,-89.651184,-65.115631
4425.0,0.7845149,0.10376003,4.2913775,0.99925232,0.99999422,0.64404958,0.66647226,0.66564691,0.9969238,0.03904907,2.193669e-05,8.6355908e-07,0.012086865,0.032472592,0.0035708286,8.6355908e-07,7.2297053e-06,2.1791762e-05,7.2297053e-06,0.00031435906,4.2822478e-05,0.0061338181,0.031613491,0.21315613,0.011864814,0.49783584,0.78252977,0.41441807,-70.6278,-89.64875,-65.054184
4430.0,0.78506202,0.10586042,4.2661567,0.99924982,0.99999422,0.64935392,0.66559309,0.66487658,0.99687451,0.038808927,2.2206812e-05,8.6396648e-07,0.012114892,0.032005243,0.0035808163,8.6396648e-07,7.2538051e-06,2.2053566e-05,7.2538051e-06,0.00031452396,4.2849624e-05,0.006135941,0.031946689,0.21371654,0.012024111,0.49987191,0.77784866,0.41429159,-70.615211,-89.646095,-64.990089
4435.0,0.78565902,0.10793308,4.2410159,0.99924749,0.99999422,0.65453386,0.66464698,0.66402483,0.99682224,0.038553368,2.2492191e-05,8.6441418e-07,0.012140345,0.03158598,0.0035898939,8.6441418e-07,7.2756548e-06,2.2330323e-05,7.2756548e-06,0.00031469998,4.2878513e-05,0.0061382162,0.032297216,0.21430404,0.012192157,0.50199336,0.77319556,0.41416103,-70.603798,-89.64328,-64.923325
4440.0,0.78630519,0.10997763,4.2159662,0.99924541,0.99999416,0.65959221,0.66363478,0.66309464,0.99676687,0.038282759,2.2793416e-05,8.6489337e-07,0.012163487,0.031209853,0.0035981545,8.6489337e-07,7.2954786e-06,2.2622591e-05,7.2954786e-06,0.0003148847,4.2908763e-05,0.0061406107,0.032665644,0.21491884,0.012369311,0.50420099,0.7685703,0.41402626,-70.593437,-89.640335,-64.853867
4445.0,0.78699976,0.11199368,4.1910167,0.99924356,0.99999416,0.66453171,0.66255724,0.66208833,0.99670833,0.037997451,2.3111155e-05,8.6539717e-07,0.012184559,0.030872421,0.0036056822,8.6539717e-07,7.3134797e-06,2.2930986e-05,7.3134797e-06,0.00031507618,4.2940079e-05,0.0061430973,0.033052634,0.21556121,0.012555975,0.50649583,0.7639727,0.4138872,-70.584015,-89.637283,-64.781677
4450.0,0.78774226,0.11398079,4.1661739,0.99924183,0.99999416,0.66935515,0.6614148,0.6610077,0.9966464,0.037697762,2.3446157e-05,8.6592024e-07,0.01220378,0.030569714,0.0036125544,8.6592024e-07,7.3298434e-06,2.3256216e-05,7.3298434e-06,0.00031527298,4.2972231e-05,0.0061456566,0.033458922,0.21623151,0.012752596,0.50887913,0.75940263,0.41374373,-70.575432,-89.634155,-64.706703
4455.0,0.78853202,0.11593855,4.1414442,0.99924022,0.99999416,0.67406511,0.66020769,0.65985429,0.99658084,0.037384,2.3799252e-05,8.6645832e-07,0.012221346,0.03029817,0.0036188404,8.6645832e-07,7.3447382e-06,2.3599061e-05,7.3447382e-06,0.00031547391,4.3005039e-05,0.0061482722,0.033885323,0.21693023,0.012959673,0.51135248,0.75485986,0.41359574,-70.567589,-89.630966,-64.628891
4460.0,0.78936857,0.1178665,4.1168323,0.99923879,0.99999416,0.67866421,0.65893584,0.658629,0.99651152,0.037056442,2.4171375e-05,8.6700823e-07,0.012237436,0.030054603,0.0036246039,8.6700823e-07,7.3583165e-06,2.3960398e-05,7.3583165e-06,0.00031567819,4.3038377e-05,0.0061509325,0.034332749,0.21765788,0.013177759,0.51391768,0.75034428,0.41344315,-70.56041,-89.627731,-64.54818
4465.0,0.79025149,0.11976416,4.0923419,0.99923748,0.99999416,0.683155,0.65759897,0.6573326,0.99643815,0.036715347,2.4563562e-05,8.6756762e-07,0.012252213,0.029836155,0.0036299021,8.6756762e-07,7.370717e-06,2.4341205e-05,7.370717e-06,0.00031588518,4.3072145e-05,0.0061536292,0.034802224,0.21841516,0.013407472,0.51657689,0.74585575,0.41328585,-70.553825,-89.624451,-64.4645
4470.0,0.79118049,0.12163103,4.067977,0.99923623,0.99999416,0.68753999,0.65619653,0.65596527,0.99636048,0.036360953,2.4976969e-05,8.6813475e-07,0.012265825,0.029640263,0.0036347879,8.6813475e-07,7.3820661e-06,2.4742567e-05,7.3820661e-06,0.0003160944,4.3106273e-05,0.0061563556,0.035294879,0.21920283,0.013649493,0.51933247,0.74139398,0.41312376,-70.547752,-89.62114,-64.377762
4475.0,0.79215533,0.12346659,4.0437398,0.99923509,0.99999416,0.69182163,0.65472776,0.65452695,0.99627823,0.035993461,2.5412883e-05,8.6870824e-07,0.012278404,0.029464634,0.0036393083,8.6870824e-07,7.392478e-06,2.5165698e-05,7.392478e-06,0.00031630558,4.3140721e-05,0.0061591077,0.035811972,0.22002177,0.013904586,0.52218723,0.73695898,0.41295674,-70.542145,-89.617805,-64.287857
4480.0,0.79317582,0.12527025,4.0196323,0.99923402,0.99999416,0.69600224,0.65319163,0.65301728,0.99619102,0.035613056,2.587274e-05,8.6928736e-07,0.012290074,0.029307205,0.0036435074,8.6928736e-07,7.4020563e-06,2.5611949e-05,7.4020563e-06,0.00031651856,4.317546e-05,0.006161883,0.036354896,0.22087298,0.014173603,0.52514434,0.7325505,0.41278481,-70.536942,-89.614441,-64.194687
4485.0,0.79424185,0.12704144,3.9956563,0.99923307,0.99999416,0.70008427,0.65158683,0.65143543,0.99609852,0.035219889,2.6358144e-05,8.6987154e-07,0.012300948,0.029166136,0.0036474247,8.6987154e-07,7.4108962e-06,2.6082826e-05,7.4108962e-06,0.00031673323,4.3210483e-05,0.0061646802,0.036925226,0.22175759,0.014457489,0.5282073,0.72816837,0.41260779,-70.532097,-89.611053,-64.098122
4490.0,0.79535359,0.12877952,3.9718127,0.99923217,0.99999416,0.70406985,0.64991176,0.64978033,0.99600029,0.034814082,2.6870899e-05,8.7046061e-07,0.012311124,0.029039769,0.0036510967,8.7046061e-07,7.419083e-06,2.6580017e-05,7.419083e-06,0.00031694968,4.3245793e-05,0.0061674989,0.0375247,0.2226769,0.014757312,0.53138018,0.72381246,0.41242567,-70.527557,-89.607643,-63.99802
4495.0,0.79651111,0.13048379,3.9481025,0.99923128,0.99999416,0.70796132,0.64816457,0.64805049,0.99589586,0.034395725,2.7413023e-05,8.7105457e-07,0.0123207,0.028926618,0.0036545568,8.7105457e-07,7.4266959e-06,2.7105418e-05,7.4266959e-06,0.00031716793,4.3281412e-05,0.0061703413,0.038155284,0.22363235,0.015074268,0.53466749,0.7194826,0.4122383,-70.523277,-89.604202,-63.894215
4500.0,0.79771471,0.13215354,3.9245267,0.9992305,0.9999941,0.71176076,0.64634305,0.64624399,0.9957847,0.033964872,2.79868e-05,8.7165375e-07,0.01232976,0.028825358,0.003657836,8.7165375e-07,7.4338068e-06,2.7661155e-05,7.4338068e-06,0.00031738819,4.331737e-05,0.0061732088,0.038819175,0.22462559,0.015409707,0.53807443,0.71517867,0.41204569,-70.519234,-89.600731,-63.786522
4505.0,0.79896486,0.13378797,3.9010851,0.99922973,0.9999941,0.71547037,0.6444447,0.64435869,0.99566627,0.033521533,2.8594806e-05,8.7225862e-07,0.012338384,0.028734794,0.0036609631,8.7225862e-07,7.4404811e-06,2.8249637e-05,7.4404811e-06,0.00031761071,4.3353706e-05,0.0061761038,0.03951887,0.22565843,0.015765162,0.5416069,0.71090049,0.41184768,-70.515373,-89.597229,-63.674728
