Time,x_Tumor_Cells,y_CD4_T_Cells,z_Cytokine,r,K,delta,m,beta,k,a,alpha,b,mu,I_1,I_2,compartment,Tumor_Growth,Tumor_Killing,CD4_Production,CD4_Death,CD4_Treatment,Cytokine_Production,Cytokine_Loss,Cytokine_Treatment
398.0,0.04163502504780101,502.0462386265267,0.3140038529213518,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012489987471747083,0.0012550997198742004,0.041632080170669654,10.040924772530534,10.0,14.758148779452808,14.758181087303534,0.0
398.5,0.041631989782341235,502.04658976299476,0.3139879010622367,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012489076967930398,0.001254948121508184,0.04162908681883552,10.040931795259896,10.0,14.757399459961718,14.757431349925124,0.0
399.0,0.04162898464199546,502.04693592634385,0.31397210518509083,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001248817550088994,0.0012547980266944436,0.041626123046775286,10.040938718526878,10.0,14.756657500629654,14.756688943699269,0.0
399.5,0.041626009326215505,502.04727718144443,0.31395646367209723,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012487282980468925,0.0012546494200249467,0.04162318856078999,10.040945543628888,10.0,14.755922829132183,14.75595379258857,0.0
400.0,0.04162306355022689,502.04761356864685,0.3139409783349043,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012486399321242274,0.001254502300257873,0.041620283080849814,10.040952271372937,10.0,14.755195376349462,14.755225981740502,0.0
400.5,0.04162014700959943,502.04794516869845,0.3139256451009831,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012485524431888697,0.0012543566420730767,0.041617406310696145,10.04095890337397,10.0,14.754475069406755,14.754505319746205,0.0
401.0,0.04161725941240704,502.0482720436797,0.31391046249097987,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012484658224837812,0.001254212430881324,0.04161455796496897,10.040965440873594,10.0,14.753761837988238,14.753791737076053,0.0
401.5,0.04161440046944478,502.0485942548765,0.3138954290557902,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012483800613335503,0.001254069652298267,0.041611737760947086,10.04097188509753,10.0,14.753055612414252,14.75308516562214,0.0
402.0,0.04161156989413237,502.04891186288535,0.31388054336335247,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012482951511414994,0.0012539282920887573,0.041608945418460976,10.040978237257708,10.0,14.75235632362068,14.752385538077567,0.0
402.5,0.04160876740246774,502.04922492762597,0.3138658039985726,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012482110833882897,0.0012537883361650934,0.04160618065984753,10.04098449855252,10.0,14.751663903148104,14.751692787932912,0.0
403.0,0.04160599271298042,502.0495335083543,0.3138512095632478,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012481278496305234,0.001253649770585258,0.04160344320990499,10.040990670167085,10.0,14.750978283131,14.751006849472647,0.0
403.5,0.04160324554668507,502.04983766367565,0.31383675867599087,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012480454414993515,0.0012535125815511673,0.04160073279584778,10.040996753273513,10.0,14.75029939628685,14.750327657771571,0.0
404.0,0.04160052562703489,502.05013745155776,0.31382244997215436,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012479638506990732,0.001253376755406913,0.04159804914726131,10.041002749031156,10.0,14.74962717590532,14.749655148691255,0.0
404.5,0.04159783267987512,502.0504329293436,0.3138082821037547,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012478830690057436,0.001253242278637016,0.04159539199605683,10.041008658586872,10.0,14.748961555837367,14.748989258876472,0.0
405.0,0.041595166433396516,502.05072415376446,0.31379425373939657,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012478030882657767,0.0012531091378646746,0.04159276107642631,10.041014483075289,10.0,14.748302470484372,14.748329925751639,0.0
405.5,0.04159252661808875,502.0510111809532,0.31378036356419653,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012477239003945483,0.0012529773198500177,0.04159015612479723,10.041020223619064,10.0,14.747649854787257,14.747677087517237,0.0
406.0,0.04158991296669396,502.0512940664569,0.31376661027970776,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012476454973750016,0.001252846811488362,0.04158757687978743,10.041025881329137,10.0,14.747003644215576,14.747030683146265,0.0
406.5,0.041587325214160156,502.05157286525,0.31375299260384387,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012475678712562505,0.0012527175998084674,0.041585023082159944,10.041031457305001,10.0,14.746363774756631,14.746390652380661,0.0
407.0,0.04158476309759472,502.0518476317475,0.3137395092708031,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012474910141521852,0.0012525896719707973,0.04158249447477781,10.04103695263495,10.0,14.745730182904559,14.745756935727744,0.0
407.5,0.04158222647022311,502.0521183976461,0.3137261574231038,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012474149216599466,0.0012524630121435079,0.041579990914249756,10.041042367952922,10.0,14.745102833551512,14.745129398885878,0.0
408.0,0.041579715056865175,502.052385219483,0.3137129360595258,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012473395855248288,0.0012523376081969401,0.04157751213137165,10.04104770438966,10.0,14.744481660145409,14.744507994797713,0.0
408.5,0.04157722855647283,502.05264815869833,0.3136998445882235,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012472649967161518,0.0012522134488914102,0.041575057831582045,10.041052963173966,10.0,14.743866589781673,14.743892695646503,0.0
409.0,0.04157476672116545,502.05290726626845,0.31368688171130743,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012471911477981259,0.0012520905217098728,0.04157262777239373,10.041058145325369,10.0,14.743257562548079,14.74328344043145,0.0
409.5,0.04157232930546383,502.0531625925828,0.31367404614009864,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012471180314069985,0.0012519688142453645,0.04157022171365872,10.041063251851655,10.0,14.742654519100938,14.742680168584636,0.0
410.0,0.041569916066257866,502.0534141874543,0.31366133659485146,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012470456402500832,0.001251848314198889,0.04156783941753707,10.041068283749086,10.0,14.742057400657703,14.742082819958018,0.0
410.5,0.04156752676277428,502.05366210012943,0.31364875180447704,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012469739671047931,0.001251729009377303,0.041565480648465665,10.04107324200259,10.0,14.741466148989462,14.741491334810421,0.0
411.0,0.041565161156544336,502.0539063792986,0.31363629050626635,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001246903004817671,0.0012516108876912014,0.04156314517312695,10.041078127585973,10.0,14.740880706413463,14.740905653794519,0.0
411.5,0.041562819011371516,502.0541470731062,0.3136239514456138,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012468327463034203,0.0012514939371528102,0.04156083276041771,10.041082941462124,10.0,14.740301015785658,14.740325717943847,0.0
412.0,0.04156050009329927,502.054384229161,0.3136117333757401,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001246763184543938,0.0012513781458738755,0.041558543181417835,10.04108768458322,10.0,14.739727020493211,14.739751468659785,0.0
412.5,0.04155820417057869,502.0546178945463,0.3135996350574161,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001246694312587344,0.001251263502063556,0.0415562762093591,10.041092357890927,10.0,14.739158664447002,14.739182847698558,0.0
413.0,0.04155593101363626,502.05484811583034,0.31358765525868537,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012466261235470157,0.0012511499940263192,0.04155403161959392,10.041096962316606,10.0,14.738595892074123,14.738619797158213,0.0
413.5,0.041553680395041516,502.0550749390762,0.313575792754588,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012465586106006142,0.0012510376101598343,0.04155180918956409,10.041101498781524,10.0,14.738038648310393,14.738062259465638,0.0
414.0,0.04155145208947479,502.05529840985247,0.31356404632688367,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012464917669891215,0.0012509263389528737,0.04154960869876957,10.04110596819705,10.0,14.737486878592824,14.737510177363532,0.0
414.5,0.041549245873694914,502.0555185732431,0.3135524147637748,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012464255860158671,0.0012508161689832081,0.041547429928737244,10.041110371464862,10.0,14.73694052885212,14.736963493897417,0.0
415.0,0.04154706154134733,502.0557354654097,0.31354089771156046,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012463600614907382,0.0012507070927427657,0.04154527267706892,10.041114709308195,10.0,14.73639954897592,14.736422192443342,0.0
415.5,0.041544898896998236,502.05594911697955,0.3135294953337333,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012462951875512162,0.0012505991051044428,0.04154313675178112,10.041118982339592,10.0,14.735863891414137,14.735886280685465,0.0
416.0,0.04154275769881731,502.0561595856663,0.31351820502220273,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012462309569430026,0.0012504921885474589,0.04154102191692657,10.041123191713327,10.0,14.73533349777342,14.73535563604353,0.0
416.5,0.041540637733383526,502.05636691367727,0.3135070256931768,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012461673632640066,0.001250386332455763,0.04153892796356275,10.041127338273546,10.0,14.734808316312078,14.734830207579309,0.0
417.0,0.04153853878932152,502.0565711427133,0.3134959562753048,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001246104400173503,0.0012502815263249001,0.04153685468473987,10.041131422854267,10.0,14.734288295774574,14.734309944939326,0.0
417.5,0.04153646065727314,502.05677231397675,0.3134849957096243,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012460420613912763,0.0012501777597609177,0.041534801875473246,10.041135446279535,10.0,14.733773385384866,14.733794798352342,0.0
418.0,0.04153440312986911,502.05697046817966,0.3134741429495079,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001245980340696773,0.0012500750224792734,0.041532769332715845,10.041139409363593,10.0,14.733263534839798,14.73328471862687,0.0
418.5,0.04153236600170058,502.0571656455515,0.3134633969606104,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012459192319282462,0.0012499733043037447,0.04153075685533059,10.04114331291103,10.0,14.732758694302417,14.732779657148688,0.0
419.0,0.041530349069290755,502.0573578858475,0.31345275672081563,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001245858728981908,0.0012498725951653382,0.041528764244062946,10.041147157716951,10.0,14.732258814395344,14.732279565878335,0.0
419.5,0.0415283521310665,502.0575472283565,0.31344222122018384,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012457988258110734,0.001249772885101202,0.041526791301513225,10.04115094456713,10.0,14.731763846194102,14.73178439734864,0.0
420.0,0.04152637498732998,502.057733711909,0.3134317894608982,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012457395164253118,0.0012496741642535412,0.04152483783210917,10.04115467423818,10.0,14.731273741220496,14.731294104662217,0.0
420.5,0.041524417440230194,502.05791737488516,0.3134214604572121,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012456807948895933,0.001249576422868525,0.04152290364207825,10.041158347497703,10.0,14.730788451435874,14.730808641488968,0.0
421.0,0.04152247929373464,502.05809825522283,0.313411233235396,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012456226553234381,0.001249479651295209,0.041520988539420225,10.041161965104457,10.0,14.730307929234522,14.730327962063612,0.0
421.5,0.04152056035360091,502.0582763904257,0.3134011068336845,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001245565091900065,0.0012493838399844448,0.04151909233387949,10.041165527808515,10.0,14.729832127436957,14.729852021183172,0.0
422.0,0.041518660427348274,502.05845181757104,0.3133910803022234,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012455080988455376,0.0012492889794878022,0.04151721483691753,10.041169036351421,10.0,14.729360999283243,14.7293807742045,0.0
422.5,0.041516779324229314,502.05862457331796,0.3133811527030165,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012454516704379158,0.0012491950604564853,0.04151535586168543,10.041172491466359,10.0,14.728894498426325,14.728914177041775,0.0
423.0,0.04151491693773111,502.05879467894863,0.3133713215414196,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012453958034820828,0.001249102069772551,0.04151351530394425,10.041175893578973,10.0,14.728432599176228,14.728452112446721,0.0
423.5,0.04151307302074144,502.0589621811448,0.3133615870384548,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012453404905652945,0.0012490100010836577,0.04151169292154041,10.041179243622896,10.0,14.727975241332462,14.727994590807375,0.0
424.0,0.041511247390292015,502.05912711486036,0.313351948239127,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012452857261989634,0.0012489188452047457,0.04150988853522515,10.041182542297207,10.0,14.7275223804216,14.72754156723897,0.0
424.5,0.04150943986550847,502.0592895145772,0.3133424041910749,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012452315049573156,0.0012488285930238752,0.04150810196779414,10.041185790291545,10.0,14.727073972472732,14.72709299698052,0.0
425.0,0.0415076502673287,502.0594494143588,0.313332953949332,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012451778214689396,0.0012487392355130225,0.04150633304381144,10.041188988287177,10.0,14.726629973948617,14.726648835618604,0.0
425.5,0.041505878418480996,502.05960684785754,0.31332359657614856,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012451246704161313,0.0012486507637266974,0.04150458158958834,10.04119213695715,10.0,14.7261903417406,14.726209039078983,0.0
426.0,0.04150412414346226,502.0597618483211,0.31331433114081386,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.00124507204653424,0.001248563168800565,0.04150284743316232,10.041195236966422,10.0,14.725755033163498,14.725773563618251,0.0
426.5,0.041502387268516135,502.0599144485996,0.3133051567194787,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012450199446110144,0.0012484764419500639,0.041501130404275784,10.041198288971993,10.0,14.725324005950505,14.725342365815498,0.0
427.0,0.04150066762161121,502.06006468115214,0.3132960723949774,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001244968359485945,0.0012483905744690288,0.04149943033435502,10.041201293623043,10.0,14.724897218248103,14.724915402563939,0.0
427.5,0.04149896503241914,502.06021257805395,0.31328707725665045,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012449172860496114,0.0012483055577283116,0.04149774705648902,10.04120425156108,10.0,14.724474628610912,14.72449263106257,0.0
428.0,0.04149727933229287,502.06035817100303,0.31327817040016637,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012448667192430265,0.0012482213831744055,0.04149608040540839,10.041207163420061,10.0,14.724056195996623,14.724074008807818,0.0
428.5,0.04149561035424477,502.060501491327,0.3132693509273442,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012448166540569828,0.0012481380423280688,0.041494430217464136,10.04121002982654,10.0,14.723641879760864,14.723659493585178,0.0
429.0,0.04149395793292479,502.06064256998985,0.31326061794597576,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012447670855313953,0.0012480555267829485,0.041492796330606534,10.041212851399797,10.0,14.723231639652054,14.72324904346086,0.0
429.5,0.041492321904598686,502.0607814375991,0.3132519705696479,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012447180087546495,0.0012479738282042071,0.04149117858436409,10.041215628751981,10.0,14.722825435806326,14.72284261677345,0.0
430.0,0.041490702107126125,502.0609181244122,0.31324340791756466,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012446694188629434,0.0012478929383271488,0.04148957681982226,10.041218362488245,10.0,14.722423228742382,14.72244017212554,0.0
430.5,0.04148909837456519,502.06105265407064,0.3132349301380559,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012446213108784378,0.0012478128528786562,0.04148799087373265,10.041221053081413,10.0,14.722024977824729,14.72204171648863,0.0
431.0,0.04148751054868508,502.0611850570715,0.3132265362110823,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012445736800546067,0.0012477335631551874,0.04148642059109117,10.04122370114143,10.0,14.721630644546078,14.721647201920868,0.0
431.5,0.04148593847407897,502.061315365095,0.3132182248748832,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012445265217296368,0.0012476550595736191,0.04148486581980241,10.041226307301901,10.0,14.721240191135593,14.721256569119511,0.0
432.0,0.04148438199444199,502.0614436066917,0.3132099953306968,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012444798312147758,0.0012475773343709497,0.04148332640661676,10.041228872133834,10.0,14.7208535794991,14.72086978054275,0.0
432.5,0.04148284095493169,502.06156981007007,0.31320184678874724,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012444336038651398,0.001247500379863744,0.04148180219971149,10.041231396201402,10.0,14.720470771892925,14.72048679907112,0.0
433.0,0.041481315202145555,502.0616940031032,0.3131937784681945,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012443878350790396,0.0012474241884472513,0.04148029304866883,10.041233880062064,10.0,14.720091730918574,14.720107588005142,0.0
433.5,0.041479804584098515,502.0618162133343,0.3131857895970846,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012443425202973053,0.0012473487525945263,0.041478798804454195,10.041236324266686,10.0,14.719716419517406,14.719732111062976,0.0
434.0,0.041478308950200424,502.06193646798295,0.31317787941229946,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012442976550026115,0.0012472740648555463,0.04147731931939419,10.041238729359659,10.0,14.719344800965262,14.719360332378075,0.0
434.5,0.04147682815123356,502.0620547939511,0.31317004715950697,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012442532347188022,0.0012472001178563327,0.04147585444715481,10.041241095879023,10.0,14.718976838867128,14.718992216496828,0.0
435.0,0.041475362039330145,502.06217121782936,0.3131622920931109,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012442092550102154,0.0012471269042980716,0.04147440404271954,10.041243424356587,10.0,14.718612497151824,14.718627728376212,0.0
435.5,0.04147391046794981,502.06228576590246,0.3131546134762011,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001244165711481009,0.001247054416956235,0.0414729679623674,10.04124571531805,10.0,14.718251740066586,14.718266833381453,0.0
436.0,0.041472473291857125,502.062398464156,0.3131470105805033,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012441225997744854,0.001246982648679704,0.04147154606365119,10.04124796928312,10.0,14.71789453217179,14.717909497283657,0.0
436.5,0.041471050367099076,502.062509338282,0.3131394826863292,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012440799155724158,0.00124691159238989,0.04147013820537552,10.04125018676564,10.0,14.717540838335536,14.717555686257471,0.0
437.0,0.04146964155098259,502.0626184136852,0.3131320290825265,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012440376545943665,0.0012468412410798593,0.04146874424757492,10.041252368273703,10.0,14.717190623728321,14.717205366878746,0.0
437.5,0.04146824670205198,502.0627257154891,0.3131246490664289,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001243995812597023,0.0012467715878134548,0.041467364051492005,10.041254514309783,10.0,14.716843853817672,14.716858506122158,0.0
438.0,0.04146686571415797,502.0628312617529,0.31311734154732124,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012439543863961742,0.001246702625129939,0.04146599751294482,10.041256625235057,10.0,14.716500502716306,14.716515052724098,0.0
438.5,0.04146549849953534,502.0629350668432,0.31311010524293487,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001243913373359086,0.001246634345337947,0.041464644545753424,10.041258701336863,10.0,14.716160549036536,14.716174946417938,0.0
439.0,0.04146414486120554,502.06303716684477,0.31310294016309803,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001243872767576894,0.0012465667427391108,0.04146330495677056,10.041260743336895,10.0,14.715823944624002,14.715838187665607,0.0
439.5,0.04146280466488605,502.06313758532883,0.3130958456101123,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001243832565021461,0.0012464998106290126,0.04146197861425036,10.041262751706578,10.0,14.715490656681068,14.715504743675277,0.0
440.0,0.04146147777749318,502.0632363456006,0.3130888208936558,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012437927617006104,0.0012464335423683576,0.04146066538761797,10.041264726912013,10.0,14.71516065269844,14.715174582001822,0.0
440.5,0.04146016406711776,502.0633334707061,0.31308186533075405,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012437533536573985,0.0012463679313821357,0.041459365147445894,10.041266669414123,10.0,14.71483390044936,14.71484767054544,0.0
441.0,0.04145886340300093,502.0634289834382,0.3130749782457497,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012437143369693879,0.0012463029711587768,0.041458077765430444,10.041268579668765,10.0,14.714510367983808,14.714523977550236,0.0
441.5,0.041457575655509844,502.0635229063434,0.3130681589702735,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012436757077479183,0.0012462386552493107,0.04145680311436811,10.041270458126869,10.0,14.71419002362268,14.714203471602856,0.0
442.0,0.04145630069611346,502.06361526172776,0.31306140684321454,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012436374621373817,0.0012461749772665278,0.04145554106813195,10.041272305234555,10.0,14.713872835951987,14.713886121631083,0.0
442.5,0.04145503839735822,502.0637060716639,0.3130547212106905,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001243599596314491,0.0012461119308841368,0.041454291501647984,10.041274121433277,10.0,14.713558773817065,14.713571896902453,0.0
443.0,0.04145378863284388,502.06379535799664,0.31304810142601824,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001243562106487556,0.0012460495098359262,0.041453054290871594,10.041275907159934,10.0,14.713247806316712,14.713260767022858,0.0
443.5,0.041452551277199164,502.06388314235016,0.31304154684968416,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012435249888957532,0.0012459877079149244,0.041451829312763894,10.041277662847003,10.0,14.712939902797409,14.712952701935155,0.0
444.0,0.04145132620605758,502.06396944613385,0.31303505684931454,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012434882398084,0.0012459265189725623,0.041450616445268144,10.041279388922677,10.0,14.712635032847498,14.712647671917784,0.0
444.5,0.04145011329603311,502.06405429054905,0.31302863079964605,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012434518555242257,0.0012458659369178322,0.04144941556728612,10.041281085810981,10.0,14.712333166291355,14.712345647583364,0.0
445.0,0.041448912424696005,502.06413769659514,0.31302226808249606,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012434158323706443,0.0012458059557164535,0.04144822655865451,10.041282753931903,10.0,14.712034273183567,14.712046599877315,0.0
445.5,0.04144772347054848,502.06421968507624,0.31301596808673315,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012433801667030276,0.001245746569390032,0.04144704930012132,10.041284393701526,10.0,14.711738323803122,14.711750500076459,0.0
