Time,X,Y,Z,kf,Kd,kf0,gamma,Ka,Kb,Kd0,cytoplasm,store,TF_synthesis,TF_degradation,TF_synthesis_basal,Calcium_Influx,Calcium_Influx_stimulation,Calcium_into_store,Calcium_into_cytoplasm,Leakage,Leakage_from_cytoplasm
6.31,15.042109173644597,0.5073830946940835,0.41980710640530483,23.926828203390606,6.68021699937211,6.0,9.0,0.5,0.5,10.0,1.0,1.0,23.240673864787023,15.042109173644597,0.1,1.0,1.71,12.404196988368232,10.887574389339848,0.3551681662858584,4.198071064053048
6.32,15.110007403156082,0.5202175818729283,0.393413049094225,20.9623221731403,7.229199597566611,6.0,9.0,0.5,0.5,10.0,1.0,1.0,20.31895021527279,15.110007403156082,0.1,1.0,1.71,11.471134010998155,9.69911555160848,0.3641523073110498,3.9341304909422496
6.33,15.148953979392806,0.5355732357713067,0.36713068907016133,18.16131996449557,7.747903710278599,6.0,9.0,0.5,0.5,10.0,1.0,1.0,17.568195182662702,15.148953979392806,0.1,1.0,1.71,10.50859281470193,8.469764142540471,0.37490126503991467,3.6713068907016133
6.34,15.161285669881309,0.553476758051528,0.3409252490879767,15.597608133233871,8.222665160512246,6.0,9.0,0.5,0.5,10.0,1.0,1.0,15.058923638843014,15.161285669881309,0.1,1.0,1.71,9.521067420774738,7.219666140522645,0.38743373063606956,3.4092524908797674
6.35,15.150026077814458,0.5737484592889558,0.3149624699906423,13.34590024867732,8.63964810209679,6.0,9.0,0.5,0.5,10.0,1.0,1.0,12.861761605627352,15.150026077814458,0.1,1.0,1.71,8.5224202630884,5.988247488590581,0.40162392150226905,3.1496246999064232
6.36,15.11881789132184,0.5959206934363225,0.2896668094538043,11.46703382213964,8.9875863292334,6.0,9.0,0.5,0.5,10.0,1.0,1.0,11.033213949051044,15.11881789132184,0.1,1.0,1.71,7.538646589086272,4.832473008458827,0.4171444854054257,2.896668094538043
6.37,15.07167744865727,0.6192405351346179,0.26569311400704726,9.987661967099271,9.261544080166802,6.0,9.0,0.5,0.5,10.0,1.0,1.0,9.596399200323251,15.07167744865727,0.1,1.0,1.71,6.60583993545637,3.8128903474611153,0.4334683745942325,2.6569311400704727
6.38,15.01259026550634,0.6428064544715668,0.24377384097262475,8.887962674851376,9.465192097249746,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.529739295457814,15.01259026550634,0.1,1.0,1.71,5.761546793216241,2.972052697126511,0.44996451813009675,2.4377384097262476
6.39,14.94508900317497,0.665787367356941,0.2245029285536413,8.109109597028898,9.609424148698352,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.774622283601381,14.94508900317497,0.1,1.0,1.71,5.033419011087381,2.3204591178515726,0.4660511571498587,2.245029285536413
6.4,14.871990979808741,0.687601242520702,0.20817986042575717,7.575467332484141,9.708246790280715,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.256933389253392,14.871990979808741,0.1,1.0,1.71,4.432299402570993,1.8396415045140344,0.48132086976449134,2.0817986042575716
6.41,14.795359239956934,0.7079662174726554,0.19479008970250605,7.215879955473872,9.774837045282617,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.907436609956662,14.795359239956934,0.1,1.0,1.71,3.953194429398992,1.4963890655300194,0.4955763522308588,1.9479008970250606
6.42,14.716618121173797,0.72684374505756,0.18408959424106444,6.974367527515493,9.819561568978614,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.671868798872218,14.716618121173797,0.1,1.0,1.71,3.5812216658170546,1.2561501731083486,0.508790621540292,1.8408959424106444
6.43,14.63671916326525,0.7443439466949718,0.17571683349274972,6.811320895975282,9.849755389634208,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.511924003250818,14.63671916326525,0.1,1.0,1.71,3.29786393162079,1.090017816939036,0.5210407626864803,1.7571683349274971
6.44,14.556289987565693,0.7606435589809195,0.1692818426804875,6.7003033934138,9.870314186404853,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.402074115603389,14.556289987565693,0.1,1.0,1.71,3.0851272246762345,0.9763631678806465,0.5324504912866436,1.692818426804875
6.45,14.475746134587638,0.775932525178679,0.1644195131164369,6.62413471972042,9.884419496348071,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.325746918014452,14.475746134587638,0.1,1.0,1.71,2.927488841448433,0.8999094488884076,0.5431527676250753,1.644195131164369
6.46,14.395365031053867,0.7903869396772121,0.16081277129426477,6.571706891553471,9.894128353416024,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.272236032040183,14.395365031053867,0.1,1.0,1.71,2.812369754017235,0.850129536554676,0.5532708577740484,1.6081277129426477
6.47,14.315334895610173,0.8041576725313646,0.15819873945197863,6.535790742164753,9.900779492191711,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.234577943023125,14.315334895610173,0.1,1.0,1.71,2.7299344011212674,0.8198207041975517,0.5629103707719552,1.5819873945197862
6.48,14.235785809232336,0.8173678283845597,0.1563660540737458,6.511622125063202,9.905255162025332,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.208185857496137,14.235785809232336,0.1,1.0,1.71,2.672652102877338,0.8040440542243079,0.5721574798691917,1.563660540737458
6.49,14.15680845605657,0.8301155110233149,0.1551471928529223,6.496000278396379,9.908148096593264,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.1899794513060975,14.15680845605657,0.1,1.0,1.71,2.634793399743576,0.7993704635930559,0.5810808577163205,1.551471928529223
6.5,14.078467514018678,0.8424769213699788,0.1544113858257632,6.486741817703835,9.90986262635114,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.1778582483138225,14.078467514018678,0.1,1.0,1.71,2.6120317330777016,0.8033995315963128,0.5897338449589851,1.544113858257632
6.51,14.000809512463928,0.8545103803181414,0.15405729241693222,6.482332144213205,9.910679232553111,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.170365599046329,14.000809512463928,0.1,1.0,1.71,2.6011032333950594,0.814432474623961,0.5981572662226989,1.5405729241693222
6.52,13.92386829849832,0.8662598073996698,0.15400690699429498,6.4817070805245836,9.91079498508804,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.166478283085175,13.92386829849832,0.1,1.0,1.71,2.5995495030316174,0.8312598962209341,0.6063818651797688,1.5400690699429498
6.53,13.847668768487088,0.8777577130768118,0.15420048635264938,6.484111828632192,9.910349661364409,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.165470664684544,13.847668768487088,0.1,1.0,1.71,2.6055207026261415,0.8530199168287703,0.6144303991537683,1.5420048635264938
6.54,13.77222956728409,0.8890277073344967,0.15459235555717443,6.489006972759636,9.90944315319266,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.166824201937612,13.77222956728409,0.1,1.0,1.71,2.617623375252159,0.8790999782522516,0.6223193951341476,1.5459235555717443
6.55,13.697564688162869,0.9000862354007728,0.15514805042331872,6.4960111442480475,9.90814608439851,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.170172217325292,13.697564688162869,0.1,1.0,1.71,2.6348199690780607,0.9090790477306524,0.630060364780541,1.5514805042331872
6.56,13.623684883418997,0.9109441141638326,0.15584174593657313,6.5048583514027065,9.906507712703203,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.175258833384387,13.623684883418997,0.1,1.0,1.71,2.6563432594707654,0.9426816125493614,0.6376608799146828,1.5584174593657312
6.57,13.550598726246651,0.9216077023027646,0.1566542827230599,6.515368746713785,9.90456134320115,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.1819108442320365,13.550598726246651,0.1,1.0,1.71,2.681632605926796,0.9797458146498083,0.6451253916119352,1.566542827230599
6.58,13.478313302668706,0.9320796853154766,0.1575718275860333,6.52743060177052,9.902327666338794,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.190020349104062,13.478313302668706,0.1,1.0,1.71,2.7102916664492307,1.0202054048388165,0.6524557797208336,1.575718275860333
6.59,13.406834833979968,0.9423597080024919,0.1585847453005111,6.540986661971145,9.899817284820159,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.199531612250496,13.406834833979968,0.1,1.0,1.71,2.7420536155329924,1.0640755844356231,0.6596517956017443,1.585847453005111
6.6,13.336169152059027,0.9524447789518984,0.15968682312777416,6.5560259374955425,9.897032233797123,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.210433138520708,13.336169152059027,0.1,1.0,1.71,2.77675779861628,1.111445980612654,0.6667113452663288,1.5968682312777416
6.61,13.266322109947355,0.9623295294639533,0.16087470378149363,6.572578763559214,9.893966895637183,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.22275288615216,13.266322109947355,0.1,1.0,1.71,2.8143331267535556,1.1624778630360006,0.6736306706247673,1.6087470378149362
6.62,13.19729996360431,0.9720063510155592,0.16214748218612,6.5907144418952885,9.890608436686056,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.236555953027237,13.19729996360431,0.1,1.0,1.71,2.8547867229838966,1.2174049953017598,0.6804044457108914,1.6214748218611998
6.63,13.129109743569657,0.9814654074456625,0.1635064575503967,6.610541426483286,9.886936772873465,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.251944694521025,13.129109743569657,0.1,1.0,1.71,2.8981975530881403,1.2765385684737631,0.6870257852119637,1.635064575503967
6.64,13.061759632120669,0.9906945400128997,0.16495501237004212,6.632209866291397,9.882924098834927,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.269061088428581,13.061759632120669,0.1,1.0,1.71,2.9447142003984896,1.3402762980128493,0.6934861780090298,1.649550123700421
6.65,12.995259327061367,0.9996790749516943,0.16649861863503726,6.655916833379511,9.878533919744534,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.288091652189742,12.995259327061367,0.1,1.0,1.71,2.994556891625899,1.4091167267057128,0.6997753524661859,1.6649861863503725
6.66,12.929620651024926,1.0084013576122668,0.16814502666528644,6.681915600574195,9.873719333227001,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.309276216948905,12.929620651024926,0.1,1.0,1.71,3.048025722215554,1.483681590549896,0.7058809503285867,1.6814502666528643
6.67,12.86485801275934,1.0168403397865027,0.1699044836357662,6.710527292230116,9.868420871809239,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.332918935180886,12.86485801275934,0.1,1.0,1.71,3.1055103322065265,1.5647436061392443,0.7117882378505518,1.699044836357662
6.68,12.800988664504057,1.0249714408050823,0.1717897438660912,6.742151432027268,9.86256454962458,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.359398211957119,12.800988664504057,0.1,1.0,1.71,3.167493281813781,1.6532524733142588,0.7174800085635575,1.7178974386609118
6.69,12.738034447487912,1.032764400192182,0.17381763487510135,6.777306284284227,9.856054391799217,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.3892050029730925,12.738034447487912,0.1,1.0,1.71,3.23460544679022,1.7504220144853384,0.7229350801345275,1.7381763487510136
6.7,12.67602246629521,1.0401826711593685,0.17600939855581393,6.8166558185032,9.848767441017927,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.422968287541308,12.67602246629521,0.1,1.0,1.71,3.307643031644681,1.8577922656334958,0.7281278698115579,1.7600939855581395
6.71,12.614986301717215,1.0471820171144444,0.17839168691433674,6.861055910703609,9.840545201721554,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.461498801664724,12.614986301717215,0.1,1.0,1.71,3.3876078485440897,1.977331676477823,0.733027411980111,1.7839168691433673
6.72,12.554968987958189,1.0537067877022255,0.1809993758601562,6.911648726878426,9.831176161689179,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.5058785350456985,12.554968987958189,0.1,1.0,1.71,3.475811753289003,2.111641126940803,0.7375947513915578,1.809993758601562
6.73,12.496025454976348,1.0596869471765342,0.18387780011122581,6.969971645586143,9.820375621187752,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.5575638865993415,12.496025454976348,0.1,1.0,1.71,3.573967179031278,2.2641900598077505,0.7417808630235739,1.838778001112258
6.74,12.438227189006529,1.0650321342589757,0.1870873801566958,7.038152333194898,9.807749567926871,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.618570571828814,12.438227189006529,0.1,1.0,1.71,3.6843663715512998,2.4397331288029087,0.7455224939812829,1.870873801566958
6.75,12.38166905919536,1.0696229231570098,0.19071050601322184,7.119222136927424,9.792736641309736,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.691770736108415,12.38166905919536,0.1,1.0,1.71,3.8101512695946718,2.6449723355391668,0.7487360462099069,1.9071050601322184
6.76,12.326479501648992,1.0732975161204739,0.1948622516116437,7.2176420459363,9.77451073223402,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.781391739487434,12.326479501648992,0.1,1.0,1.71,3.955737688283267,2.889653252677824,0.7513082612843317,1.948622516116437
6.77,12.27283853112471,1.0758279065617877,0.19970988840787532,7.34028381376414,9.75179929374738,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.893947053188604,12.27283853112471,0.1,1.0,1.71,4.127585595209973,3.1885811057156133,0.7530795345932514,1.9970988840787531
6.78,12.221006864262275,1.076880841736323,0.20550541935153532,7.498258694726049,9.722544686161843,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.039972341851231,12.221006864262275,0.1,1.0,1.71,4.335501422812985,3.565301404329257,0.753816589215426,2.0550541935153532
6.79,12.171381737101171,1.0759420972710783,0.21264984042690407,7.710773234392402,9.683190141779184,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.237688861973127,12.171381737101171,0.1,1.0,1.71,4.595213222261265,4.059685776565673,0.7531594680897548,2.1264984042690407
6.8,12.124606804480711,1.0721662608104336,0.22182291080139097,8.013877313590921,9.627059756742423,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.521324646288084,12.124606804480711,0.1,1.0,1.71,4.93360779638149,4.744588413617301,0.7505163825673035,2.21822910801391
6.81,12.081819897325534,1.06403769431632,0.2342813989200506,8.483245799916512,9.540139666682128,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.962822139327462,12.081819897325534,0.1,1.0,1.71,5.400784673794486,5.767341821633251,0.7448263860214239,2.342813989200506
6.82,12.045289341662468,1.048511846054789,0.2526281653287469,9.303862231998123,9.388173660741087,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.73843062211389,12.045289341662468,0.1,1.0,1.71,6.101024976134311,7.468065116026396,0.7339582922383523,2.5262816532874686
6.83,12.02041594076001,1.0184486810807352,0.28314977694054755,11.035748141815331,9.067454047811976,6.0,9.0,0.5,0.5,10.0,1.0,1.0,10.38409707402808,12.02041594076001,0.1,1.0,1.71,7.284690406268388,10.775788751940771,0.7129140767565145,2.8314977694054755
6.84,12.023803702739281,0.9539579166683609,0.3437827296300441,15.863927828325114,8.173346698458312,6.0,9.0,0.5,0.5,10.0,1.0,1.0,15.01505414660364,12.023803702739281,0.1,1.0,1.71,9.629892263745957,18.507041334507754,0.6677705416678527,3.4378272963004406
6.85,12.114161641505348,0.8119711117081053,0.4727087469890952,29.981720400465804,5.558940666580407,6.0,9.0,0.5,0.5,10.0,1.0,1.0,28.887474604306686,12.114161641505348,0.1,1.0,1.71,14.158953185952731,31.828705855097695,0.5683797781956736,4.727087469890952
6.86,12.36025032431108,0.643222718769847,0.6136697756559544,43.481831679025404,3.058920059439741,6.0,9.0,0.5,0.5,10.0,1.0,1.0,42.62831548399745,12.36025032431108,0.1,1.0,1.71,18.03046187229735,30.934257638289548,0.4502559031388929,6.136697756559544
6.87,12.687100661638961,0.5487850068773148,0.6703616105991042,47.23749892456512,2.3634261250805335,6.0,9.0,0.5,0.5,10.0,1.0,1.0,46.553943497493606,12.687100661638961,0.1,1.0,1.71,19.27628797379197,25.10549134155208,0.38414950481412036,6.703616105991042
6.88,13.027602859462785,0.5062765698975232,0.6725384918267358,47.36345736712656,2.340100487569158,6.0,9.0,0.5,0.5,10.0,1.0,1.0,46.71928561156943,13.027602859462785,0.1,1.0,1.71,19.320925072043565,21.7221853823783,0.3543935989282662,6.725384918267357
6.89,13.358439637783073,0.4873500658417319,0.6522186930183669,46.13712490969678,2.5671990907968927,6.0,9.0,0.5,0.5,10.0,1.0,1.0,45.48279729027649,13.358439637783073,0.1,1.0,1.71,18.89529216814757,19.785604552123207,0.3411450460892123,6.522186930183668
6.9,13.669853076555786,0.47900763987519884,0.6238240042405494,44.22474762490294,2.9213430324253804,6.0,9.0,0.5,0.5,10.0,1.0,1.0,43.54400455442814,13.669853076555786,0.1,1.0,1.71,18.265782619588975,18.450221308449315,0.33530534791263916,6.238240042405494
6.91,13.95658980584058,0.47588179688220744,0.5931930474449383,41.88581989133516,3.3544777979008975,6.0,9.0,0.5,0.5,10.0,1.0,1.0,41.176702948193494,13.95658980584058,0.1,1.0,1.71,17.539002745644034,17.3446282478066,0.3331172578175452,5.931930474449382
6.92,14.215390186687118,0.4758073401423206,0.562583474675497,39.252774703663356,3.84207875858086,6.0,9.0,0.5,0.5,10.0,1.0,1.0,38.5203898280214,14.215390186687118,0.1,1.0,1.71,16.760815882458452,16.316701766379815,0.3330651380996244,5.62583474675497
6.93,14.444125477718776,0.47794946620221,0.5327811433628793,36.410822398524424,4.368366222495479,6.0,9.0,0.5,0.5,10.0,1.0,1.0,35.66408547318324,14.444125477718776,0.1,1.0,1.71,15.951261092463806,15.303341465668595,0.334564626341547,5.327811433628793
6.94,14.641455918901727,0.4820395133665477,0.5039620329993881,33.42617771612002,4.921078200718514,6.0,9.0,0.5,0.5,10.0,1.0,1.0,32.67607350741076,14.641455918901727,0.1,1.0,1.71,15.118390073485381,14.276408109534733,0.33742765935658336,5.039620329993881
6.95,14.806685132828765,0.48806045266420617,0.4760474816315534,30.35759814994926,5.489333675935321,6.0,9.0,0.5,0.5,10.0,1.0,1.0,29.616063780213146,14.806685132828765,0.1,1.0,1.71,14.264233473089552,13.221173266618582,0.3416423168649443,4.760474816315535
6.96,14.939699449464376,0.4961146952249358,0.44885330088167363,27.26157575921777,6.062671155700413,6.0,9.0,0.5,0.5,10.0,1.0,1.0,26.540647894980726,14.939699449464376,0.1,1.0,1.71,13.38757422187484,12.128141312072863,0.34728028665745503,4.488533008816736
6.97,15.040947082313082,0.5063621765885349,0.42215845455194917,24.195376852206365,6.630485768109933,6.0,9.0,0.5,0.5,10.0,1.0,1.0,23.50643626215251,15.040947082313082,0.1,1.0,1.71,12.485546636670122,10.990742739146908,0.3544535236119744,4.221584545519492
6.98,15.111446383418262,0.5189786213583437,0.39574822633208523,21.21972424904503,7.181532546473143,6.0,9.0,0.5,0.5,10.0,1.0,1.0,20.572734954225464,15.111446383418262,0.1,1.0,1.71,11.555108870863808,9.806360430872237,0.3632850349508406,3.9574822633208524
6.99,15.152819342243877,0.5341074393355528,0.36945956203115143,18.401303783727638,7.7034622622726605,6.0,9.0,0.5,0.5,10.0,1.0,1.0,17.803971538011385,15.152819342243877,0.1,1.0,1.71,10.595102562849664,8.580071428761217,0.37387520753488696,3.6945956203115142
7.0,15.167342378919077,0.5517885834022249,0.34324404040333606,15.81345711200506,8.18269312740647,6.0,9.0,0.5,0.5,10.0,1.0,1.0,15.270300745998965,15.167342378919077,0.1,1.0,1.71,9.609396028256013,7.330520020649007,0.38625200838155743,3.4324404040333607
7.01,15.157979144401207,0.571864561012072,0.3172465610806454,13.531273890610581,8.60531964988693,6.0,9.0,0.5,0.5,10.0,1.0,1.0,13.042784955803228,15.157979144401207,0.1,1.0,1.71,8.61086893849502,6.095341358927233,0.40030519270845033,3.172465610806454
7.02,15.128323811306984,0.5938950358670505,0.29186789529691703,11.617621830214505,8.959699661071388,6.0,9.0,0.5,0.5,10.0,1.0,1.0,11.179946998793337,15.128323811306984,0.1,1.0,1.71,7.624421750394224,4.93031390783219,0.4157265251069353,2.91867895296917
7.03,15.082375049139053,0.6171486321987888,0.26774707616263904,10.102928840827769,9.240198362809673,6.0,9.0,0.5,0.5,10.0,1.0,1.0,9.708565194347148,15.082375049139053,0.1,1.0,1.71,6.68552007686141,3.8965262310757782,0.43200404253915214,2.6774707616263904
7.04,15.024138631285613,0.6407289751119022,0.24561796087896526,8.97148407177834,9.449725171892899,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.610994006586898,15.024138631285613,0.1,1.0,1.71,5.832037120852985,3.0389041587604475,0.4485102825783315,2.4561796087896526
7.05,14.957201846791545,0.6637899079806199,0.22609500070263702,8.167149701150821,9.598675981268368,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.8311520221117625,14.957201846791545,0.1,1.0,1.71,5.092899279933051,2.370926525329925,0.4646529355864339,2.2609500070263704
7.06,14.88445021543412,0.6857230550586699,0.20950680472554306,7.614808589985698,9.70096137222487,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.295363571563639,14.88445021543412,0.1,1.0,1.71,4.480517001912315,1.8761971811042801,0.48000613854106894,2.0950680472554306
7.07,14.808010567620293,0.7062210509997994,0.19586417824160549,7.242298352726916,9.769944749495016,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.933380020839206,14.808010567620293,0.1,1.0,1.71,3.9910951900309715,1.5221897753225544,0.49435473569985955,1.958641782416055
7.08,14.729357331851789,0.7252275529116711,0.1849388191554545,6.992139138903407,9.816270529832702,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.689468338742643,14.729357331851789,0.1,1.0,1.71,3.6103534828404884,1.2740894151475721,0.5076592870381698,1.849388191554545
