T,EXC2,H,INH1,INH2,INH3,INH4,M2,M3,M4,V1,V2,V3,V4
8290.0,0.021286944,0.26169074,0.079968542,0.032039333,0.027350469,0.10952771,0.26202437,0.1671271,0.053070117,-53.02948,-39.465824,-34.897449,-41.071278
8300.0,0.021429366,0.26247945,0.079733528,0.032543547,0.027346613,0.10860752,0.26110116,0.16839115,0.053074844,-52.973125,-39.501759,-34.941494,-40.949471
8310.0,0.021552561,0.26326209,0.079465091,0.033001304,0.027307948,0.10764779,0.26017913,0.16961727,0.053086903,-52.92466,-39.5425,-34.986389,-40.839653
8320.0,0.021666549,0.2640391,0.079226039,0.033464957,0.027269967,0.10672213,0.25925827,0.17080694,0.05310617,-52.880051,-39.583515,-35.029343,-40.732204
8330.0,0.021775639,0.26481089,0.079050571,0.033960722,0.027251376,0.10587243,0.25833854,0.17196168,0.05313256,-52.837566,-39.622227,-35.068665,-40.622784
8340.0,0.021869382,0.26557776,0.078850016,0.034419887,0.027206875,0.10499541,0.25741994,0.17308299,0.05316605,-52.801216,-39.664585,-35.108566,-40.52243
8350.0,0.021959946,0.26634014,0.07870964,0.034912676,0.027182858,0.10418946,0.25650248,0.17417206,0.053206526,-52.766239,-39.704525,-35.145134,-40.419556
8360.0,0.022039173,0.26709825,0.078564234,0.035386652,0.027145728,0.10338047,0.25558609,0.17523021,0.053253952,-52.735752,-39.74641,-35.181393,-40.322384
8370.0,0.022112891,0.26785243,0.078449875,0.035873327,0.027115919,0.10260908,0.25467086,0.1762585,0.053308245,-52.707478,-39.787586,-35.215752,-40.225773
8380.0,0.022177484,0.26860294,0.078336433,0.036347922,0.027078191,0.1018421,0.25375673,0.17725806,0.053369354,-52.682777,-39.830017,-35.249588,-40.133389
8390.0,0.02223713,0.26935002,0.078249402,0.036833141,0.027047044,0.10110782,0.25284374,0.17822984,0.053437211,-52.660027,-39.871807,-35.281792,-40.04166
8400.0,0.022289095,0.27009392,0.078165554,0.03730958,0.027010689,0.10038093,0.25193188,0.17917481,0.053511757,-52.640251,-39.914474,-35.313412,-39.953342
8410.0,0.022336483,0.2708348,0.078102395,0.037793554,0.026979394,0.099680431,0.25102118,0.18009382,0.053592924,-52.622257,-39.956676,-35.343716,-39.865929
8420.0,0.0223771,0.27157292,0.078041703,0.038269296,0.026943823,0.098987028,0.25011164,0.18098775,0.053680662,-52.606865,-39.999615,-35.373512,-39.781586
8430.0,0.02241376,0.27230844,0.077998623,0.03875152,0.026913,0.09831664,0.24920332,0.18185732,0.053774904,-52.592991,-40.04211,-35.402184,-39.698112
8440.0,0.022444189,0.27304149,0.077955857,0.03922439,0.026877766,0.097651526,0.2482962,0.18270332,0.053875607,-52.581493,-40.085327,-35.430462,-39.617638
8450.0,0.022471309,0.2737723,0.077927843,0.039702918,0.026847025,0.097006135,0.24739031,0.18352641,0.053982686,-52.571259,-40.128128,-35.457813,-39.537964
8460.0,0.022492412,0.27450094,0.077897437,0.040169779,0.026811088,0.096363977,0.2464857,0.18432729,0.054096114,-52.563301,-40.171711,-35.484886,-39.461407
8470.0,0.02251197,0.27522761,0.077887051,0.040648822,0.026783893,0.095746979,0.24558237,0.18510653,0.054215796,-52.555935,-40.214283,-35.510868,-39.38464
8480.0,0.022526298,0.2759524,0.077875741,0.041117996,0.026752682,0.095134735,0.24468035,0.18586478,0.054341707,-52.550541,-40.257473,-35.536522,-39.310585
8490.0,0.022537025,0.27667543,0.077864602,0.04158194,0.02672047,0.09452749,0.24377967,0.18660258,0.054473769,-52.546505,-40.300907,-35.561981,-39.238449
8500.0,0.022543283,0.27739683,0.077849798,0.042035431,0.026683969,0.093921565,0.24288037,0.18732046,0.054611936,-52.544151,-40.345043,-35.587326,-39.168854
8510.0,0.022543456,0.27811667,0.077811189,0.042462356,0.026634609,0.093296506,0.2419825,0.18801898,0.054756157,-52.544086,-40.391018,-35.613567,-39.103615
8520.0,0.022537868,0.27883503,0.077749878,0.04286344,0.026572127,0.092652597,0.24108607,0.18869859,0.054906365,-52.546185,-40.438995,-35.640659,-39.042484
8530.0,0.022550512,0.27955207,0.077873528,0.043417998,0.026603913,0.092211865,0.24019106,0.18935953,0.055062398,-52.541431,-40.473427,-35.658741,-38.964241
8540.0,0.022559833,0.28026778,0.077990793,0.043964885,0.026629975,0.091763444,0.23929758,0.19000243,0.055224288,-52.53793,-40.509045,-35.677059,-38.888161
8550.0,0.022551157,0.28098226,0.077972166,0.044385545,0.026588626,0.091184229,0.23840567,0.19062793,0.055392034,-52.541191,-40.553844,-35.701443,-38.827854
8560.0,0.022533953,0.28169554,0.077895515,0.04475138,0.026517279,0.090548553,0.23751538,0.19123629,0.055565536,-52.547661,-40.603172,-35.728443,-38.774586
8570.0,0.02254178,0.28240776,0.07805597,0.04531949,0.026568223,0.090168834,0.23662663,0.19182757,0.055744577,-52.544716,-40.634457,-35.744011,-38.699387
8580.0,0.022525951,0.28311887,0.078028023,0.045718294,0.026519628,0.089592531,0.23573962,0.19240259,0.055929307,-52.550671,-40.680721,-35.768341,-38.64407
8590.0,0.022513559,0.28382897,0.078037135,0.046143532,0.026494408,0.089068308,0.2348543,0.1929615,0.056119531,-52.555336,-40.722927,-35.790665,-38.58662
8600.0,0.022512419,0.28453812,0.078160025,0.046666693,0.026526529,0.088664025,0.2339707,0.19350453,0.05631515,-52.555763,-40.756813,-35.807522,-38.519299
8610.0,0.02247937,0.28524628,0.078013651,0.046941172,0.026422311,0.087994993,0.23308896,0.19403245,0.056516293,-52.568218,-40.810471,-35.836655,-38.479691
8620.0,0.02248501,0.28595358,0.078210056,0.047521818,0.026495364,0.087680437,0.23220897,0.19454487,0.056722552,-52.56609,-40.837723,-35.849709,-38.407871
8630.0,0.02247607,0.28665996,0.078289829,0.047993682,0.026508024,0.087250613,0.2313309,0.19504258,0.056934096,-52.569462,-40.873997,-35.868057,-38.34853
8640.0,0.022440813,0.28736541,0.078141019,0.048249733,0.026407296,0.086604863,0.2304548,0.19552606,0.057150912,-52.582767,-40.926495,-35.896683,-38.312519
8650.0,0.022465009,0.28807011,0.078518175,0.048985746,0.026575711,0.086487047,0.22958055,0.19599469,0.057372503,-52.573635,-40.938824,-35.900906,-38.227222
8660.0,0.022442831,0.28877386,0.078485526,0.049340684,0.026538467,0.085971951,0.22870845,0.19644985,0.057599287,-52.582005,-40.981239,-35.923851,-38.182133
8670.0,0.022410449,0.28947678,0.078366891,0.049609344,0.026458211,0.085381135,0.22783843,0.19689138,0.057831019,-52.594242,-41.029842,-35.950474,-38.146324
8680.0,0.022419842,0.29017889,0.078614376,0.050213981,0.026566966,0.085157916,0.22697043,0.19731905,0.058067352,-52.590691,-41.049606,-35.960091,-38.07708
8690.0,0.022381809,0.29088008,0.078442685,0.050424606,0.026462449,0.084529243,0.22610474,0.19773395,0.058308616,-52.60508,-41.101475,-35.988831,-38.047955
8700.0,0.022388255,0.2915805,0.078654677,0.05098743,0.02655877,0.084289528,0.22524115,0.19813551,0.058554277,-52.602638,-41.121876,-35.999653,-37.984295
8710.0,0.022372736,0.29227996,0.078669734,0.051363673,0.026554989,0.083861187,0.22437993,0.19852449,0.058804553,-52.608517,-41.157459,-36.01944,-37.939655
8720.0,0.022375429,0.29297855,0.078839034,0.051878709,0.026633453,0.08359462,0.22352098,0.19890082,0.059059147,-52.607494,-41.179592,-36.031841,-37.882072
8730.0,0.022344688,0.29367623,0.078705736,0.052101817,0.026559962,0.083046995,0.22266452,0.19926518,0.059318226,-52.619148,-41.224308,-36.057793,-37.853287
8740.0,0.022355475,0.29437298,0.078917988,0.052652273,0.026667517,0.082837939,0.22181043,0.19961706,0.059581261,-52.615055,-41.240742,-36.068005,-37.793358
8750.0,0.022340747,0.29506871,0.078907393,0.052981,0.026662698,0.0824292,0.22095889,0.19995733,0.059848528,-52.62064,-41.273483,-36.087856,-37.755257
8760.0,0.02235062,0.29576349,0.07909368,0.053497083,0.026761269,0.082212709,0.22010989,0.20028567,0.060119621,-52.616898,-41.289944,-36.098747,-37.699825
8770.0,0.022335909,0.29645717,0.079050303,0.053785242,0.026747197,0.08179415,0.21926357,0.2006028,0.060394686,-52.622475,-41.322487,-36.119667,-37.666344
8780.0,0.022302551,0.29714972,0.078824848,0.05389287,0.026642753,0.081213705,0.21842,0.20090881,0.060673568,-52.635139,-41.368446,-36.148636,-37.649963
8790.0,0.02231935,0.29784122,0.079027228,0.05440772,0.026760334,0.081047222,0.21757907,0.20120327,0.060955781,-52.628761,-41.379017,-36.157932,-37.596039
8800.0,0.022319516,0.2985315,0.079062298,0.054757357,0.026796145,0.080732957,0.21674103,0.20148696,0.061241522,-52.628696,-41.401489,-36.174648,-37.557835
8810.0,0.02232584,0.29922053,0.079135805,0.055137109,0.026855091,0.080467977,0.21590585,0.20175986,0.06153056,-52.626297,-41.419205,-36.189247,-37.517288
8820.0,0.022303142,0.29990825,0.07892745,0.055236347,0.026774723,0.079954453,0.21507369,0.20202249,0.061822936,-52.634914,-41.4575,-36.216305,-37.502583
8830.0,0.022322172,0.30059463,0.079064883,0.05566901,0.026874794,0.079771802,0.21424448,0.20227435,0.062118117,-52.627689,-41.466705,-36.227551,-37.457848
8840.0,0.022350628,0.3012796,0.079269603,0.056160685,0.027012486,0.079663977,0.21341836,0.20251589,0.062416144,-52.616894,-41.468842,-36.235367,-37.408325
8850.0,0.022337466,0.30196303,0.079075091,0.056255471,0.026950598,0.079200432,0.21259549,0.20274775,0.062717132,-52.621883,-41.501038,-36.260941,-37.394638
8860.0,0.022358578,0.30264494,0.079162866,0.056620728,0.02703671,0.079010025,0.21177579,0.2029694,0.063020542,-52.61388,-41.508835,-36.273418,-37.357082
8870.0,0.022371827,0.30332515,0.079138137,0.056872323,0.02707261,0.078729957,0.21095945,0.2031814,0.063326389,-52.60886,-41.523083,-36.29084,-37.329849
8880.0,0.022390379,0.30400366,0.079149574,0.057150744,0.027128445,0.078495465,0.21014646,0.20338371,0.063634492,-52.601837,-41.533112,-36.306152,-37.300556
8890.0,0.022407971,0.30468035,0.079112291,0.057375878,0.027165528,0.078231141,0.20933694,0.20357662,0.063944705,-52.595181,-41.544594,-36.323402,-37.276165
8900.0,0.022435764,0.30535516,0.079139248,0.057658352,0.027239395,0.078038275,0.20853095,0.20376013,0.06425681,-52.584675,-41.549046,-36.337418,-37.246998
8910.0,0.02243657,0.30602792,0.078892626,0.057662286,0.02717809,0.077611625,0.20772862,0.20393471,0.064570837,-52.58437,-41.57328,-36.363445,-37.242287
8920.0,0.022497673,0.30669874,0.079149581,0.058161348,0.027379842,0.077655986,0.20692986,0.20409973,0.064886153,-52.561317,-41.554764,-36.366405,-37.19479
8930.0,0.022512419,0.3073673,0.078957506,0.058207516,0.027356489,0.077307038,0.20613496,0.20425627,0.06520316,-52.555763,-41.570183,-36.389355,-37.186687
8940.0,0.022564374,0.30803362,0.079063721,0.058545191,0.027490744,0.077241674,0.20534384,0.2044037,0.06552124,-52.536221,-41.559517,-36.398491,-37.153664
8950.0,0.022580491,0.30869755,0.078820899,0.058526207,0.027449423,0.07687521,0.2045567,0.2045428,0.065840632,-52.530167,-41.574974,-36.422993,-37.151451
8960.0,0.022623412,0.30935907,0.078761116,0.058686703,0.027511025,0.076690733,0.20377353,0.20467316,0.066160791,-52.514065,-41.572472,-36.439049,-37.133945
8970.0,0.022689253,0.31001806,0.078889027,0.059027057,0.027670803,0.07668753,0.20299436,0.20479487,0.066481613,-52.489422,-41.553524,-36.446121,-37.101322
8980.0,0.022722123,0.31067431,0.078666739,0.059012428,0.027658062,0.076383919,0.20221944,0.20490859,0.066803187,-52.477142,-41.559875,-36.468895,-37.099037
8990.0,0.022797793,0.31132787,0.078797981,0.059346244,0.02783118,0.076411642,0.20144865,0.20501372,0.067124978,-52.44894,-41.536007,-36.475243,-37.067333
9000.0,0.02283662,0.31197849,0.078556441,0.059298862,0.027818169,0.076120034,0.20068225,0.2051111,0.067447223,-52.434505,-41.539444,-36.498188,-37.068054
9010.0,0.022911817,0.31262621,0.078604981,0.059537426,0.027959172,0.076102346,0.19992015,0.20520014,0.067769393,-52.406609,-41.517712,-36.507603,-37.044743
9020.0,0.022951903,0.31327078,0.078283854,0.059400264,0.027916539,0.07576663,0.1991626,0.2052816,0.068091668,-52.391777,-41.522869,-36.533722,-37.053192
9030.0,0.023038201,0.31391224,0.078351974,0.059647989,0.02807807,0.075793564,0.19840948,0.20535481,0.068413503,-52.359921,-41.495312,-36.541645,-37.029346
9040.0,0.023099722,0.31455034,0.078136899,0.059606615,0.028101539,0.075582027,0.19766103,0.20542052,0.068735071,-52.33728,-41.487347,-36.562347,-37.029903
9050.0,0.023197094,0.3151851,0.078211807,0.059853241,0.028278708,0.075641409,0.19691719,0.20547822,0.069055945,-52.301563,-41.454884,-36.569508,-37.006382
9060.0,0.023257086,0.31581628,0.077906065,0.059708584,0.028264569,0.075375378,0.19617818,0.20552871,0.069376335,-52.279625,-41.450047,-36.593754,-37.015781
9070.0,0.02335027,0.31644392,0.077853866,0.05981661,0.028387649,0.075349189,0.19544393,0.20557135,0.069695741,-52.245655,-41.423138,-36.606178,-37.00407
9080.0,0.023393389,0.31706774,0.077320755,0.059432562,0.028262561,0.07490012,0.19471468,0.20560697,0.070014447,-52.22998,-41.433067,-36.640514,-37.033733
9090.0,0.023541518,0.3176879,0.077652276,0.059922453,0.028600886,0.07524813,0.19399019,0.20563428,0.070331521,-52.176338,-41.3708,-36.634853,-36.990116
9100.0,0.02361059,0.318304,0.077255696,0.059668504,0.028559254,0.074948639,0.19327091,0.20565492,0.070647776,-52.151432,-41.365364,-36.662498,-37.008926
9110.0,0.023736374,0.31891617,0.077308968,0.059866909,0.02876192,0.075071082,0.1925566,0.20566778,0.070962407,-52.106251,-41.321712,-36.669128,-36.989948
9120.0,0.023806198,0.31952408,0.076826401,0.059519473,0.028684806,0.074714914,0.19184761,0.20567384,0.071275838,-52.081268,-41.319519,-36.700546,-37.016705
9130.0,0.023943417,0.32012784,0.076887898,0.059719685,0.028903479,0.07486885,0.19114369,0.2056721,0.071587346,-52.032368,-41.27153,-36.706421,-36.997654
9140.0,0.024017958,0.32072717,0.076358385,0.059316624,0.028811848,0.074493952,0.19044524,0.20566373,0.071897462,-52.005917,-41.269192,-36.739735,-37.029259
9150.0,0.024172276,0.32132214,0.076465145,0.059558533,0.029068213,0.074713185,0.18975198,0.2056475,0.072205365,-51.951397,-41.213734,-36.743252,-37.006741
9160.0,0.024306852,0.32191253,0.076352447,0.059574865,0.029212825,0.074742764,0.18906422,0.2056243,0.072511449,-51.904114,-41.174252,-36.756901,-37.00322
9170.0,0.02443359,0.32249823,0.076129191,0.05947553,0.029303124,0.07468196,0.18838197,0.20559403,0.07281556,-51.85981,-41.142006,-36.775578,-37.009449
9180.0,0.024548633,0.32307914,0.075761437,0.059226602,0.029319627,0.07449723,0.18770531,0.20555675,0.073117621,-51.819782,-41.119915,-36.800972,-37.028305
9190.0,0.024723949,0.32365525,0.075840242,0.059431896,0.029588591,0.074739173,0.18703414,0.20551188,0.073417172,-51.759117,-41.059727,-36.805321,-37.008995
9200.0,0.024831589,0.32422626,0.075319141,0.059021719,0.029531581,0.074432597,0.18636882,0.20546046,0.073714778,-51.722069,-41.046803,-36.837791,-37.041519
9210.0,0.025008403,0.32479233,0.075309016,0.059132382,0.029764453,0.074614339,0.1857091,0.20540139,0.074009679,-51.661533,-40.99065,-36.84613,-37.030197
9220.0,0.025129234,0.32535309,0.074788623,0.058721125,0.029720286,0.074327983,0.18505533,0.20533565,0.07430239,-51.620396,-40.974194,-36.878681,-37.062965
9230.0,0.025338573,0.32590866,0.074939348,0.058994345,0.030056057,0.074681416,0.18440725,0.20526206,0.074592143,-51.549561,-40.902248,-36.879299,-37.037899
9240.0,0.025459891,0.32645869,0.074316166,0.058475744,0.029966824,0.074318402,0.18376529,0.20518206,0.074879721,-51.508755,-40.89069,-36.916813,-37.079868
9250.0,0.025675982,0.32700333,0.074407876,0.058686156,0.030284872,0.074640617,0.18312913,0.20509416,0.075164191,-51.436527,-40.820309,-36.920097,-37.060081
9260.0,0.025822613,0.32754222,0.073883161,0.058268003,0.030260142,0.074383706,0.18249922,0.20499955,0.075446248,-51.387836,-40.798653,-36.953117,-37.093655
9270.0,0.026046669,0.32807547,0.073913783,0.058415752,0.03056013,0.074671239,0.18187526,0.20489717,0.075725146,-51.313931,-40.730061,-36.959354,-37.079147
9280.0,0.026219346,0.32860276,0.073470429,0.058080442,0.030597435,0.074514426,0.18125762,0.2047879,0.076001413,-51.257374,-40.698166,-36.988636,-37.105759
9290.0,0.026450424,0.32912412,0.073437221,0.058163106,0.03087442,0.074759468,0.18064611,0.20467085,0.076274514,-51.182228,-40.632568,-36.998024,-37.096767
9300.0,0.026619716,0.32963932,0.072839916,0.057669785,0.030837758,0.074475527,0.18004109,0.20454691,0.076544918,-51.127563,-40.609699,-37.034981,-37.137028
9310.0,0.026872564,0.33014834,0.072836332,0.057783671,0.031149466,0.074772768,0.17944229,0.20441492,0.076811932,-51.046513,-40.538567,-37.04306,-37.125294
9320.0,0.027058059,0.33065087,0.07223779,0.057290729,0.031122563,0.074500345,0.17885011,0.20427591,0.077076182,-50.987503,-40.513721,-37.080486,-37.165695
9330.0,0.027318694,0.33114702,0.072133832,0.057304516,0.031396404,0.074725762,0.17826433,0.2041288,0.077336967,-50.90522,-40.446938,-37.093758,-37.162487
9340.0,0.027572058,0.33163643,0.07189732,0.057185221,0.031599231,0.074827962,0.17768522,0.20397405,0.077594623,-50.825924,-40.390015,-37.113789,-37.170727
9350.0,0.027794875,0.33211902,0.071361251,0.056757957,0.0316329,0.074648067,0.17711286,0.20381178,0.077849209,-50.756748,-40.35532,-37.148701,-37.205719
9360.0,0.028105963,0.33259469,0.071370803,0.05689545,0.032004595,0.075019367,0.17654715,0.20364101,0.078100137,-50.661018,-40.275063,-37.156986,-37.19162
9370.0,0.028326321,0.33306313,0.070657708,0.056289673,0.031947166,0.074681081,0.1759885,0.2034629,0.07834819,-50.5938,-40.251804,-37.201241,-37.242302
9380.0,0.028656844,0.33352438,0.070618287,0.056380045,0.032312289,0.075031981,0.17543659,0.20327596,0.07859242,-50.493874,-40.171936,-37.21228,-37.232174
9390.0,0.028959507,0.33397806,0.07029362,0.056179907,0.032511532,0.075104296,0.17489181,0.20308092,0.078833401,-50.403301,-40.114204,-37.237854,-37.247437
9400.0,0.029239362,0.33442399,0.069684453,0.055691216,0.032552421,0.074907288,0.1743543,0.20287769,0.07907106,-50.320328,-40.07621,-37.27821,-37.288105
9410.0,0.029621243,0.33486211,0.069681793,0.055829518,0.032976601,0.075334474,0.17382386,0.20266515,0.079304829,-50.208275,-39.988796,-37.28825,-37.273495
9420.0,0.029909151,0.33529195,0.068915568,0.055184525,0.032939475,0.074998416,0.17330103,0.20244449,0.079535499,-50.124672,-39.960144,-37.337379,-37.328156
9430.0,0.030321456,0.33571354,0.068849944,0.055265836,0.03335667,0.075397171,0.17278549,0.20221409,0.079762131,-50.006226,-39.873123,-37.351307,-37.318367
9440.0,0.030702077,0.33612639,0.068425983,0.054984275,0.033563517,0.075440772,0.1722777,0.20197465,0.079985313,-49.898186,-39.812752,-37.384132,-37.340771
9450.0,0.031092819,0.33653027,0.067922227,0.054623969,0.033735491,0.07541962,0.17177773,0.20172572,0.080204844,-49.788548,-39.756218,-37.421535,-37.370262
9460.0,0.031558547,0.33692491,0.067726262,0.054587875,0.034125023,0.075740382,0.17128561,0.20146658,0.080420427,-49.6595,-39.672279,-37.443676,-37.370628
9470.0,0.032012593,0.33730987,0.067261435,0.054283228,0.034359649,0.075794399,0.17080173,0.20119739,0.080632359,-49.535355,-39.60746,-37.480583,-37.394993
9480.0,0.032498736,0.33768481,0.066797592,0.053984955,0.034619417,0.075877428,0.17032616,0.20091759,0.080840424,-49.404205,-39.5387,-37.518085,-37.418793
9490.0,0.032995861,0.33804923,0.066162869,0.053521205,0.034788329,0.07579542,0.16985922,0.20062682,0.081044659,-49.271927,-39.48064,-37.565712,-37.457573
9500.0,0.033603948,0.33840275,0.065947585,0.053499065,0.035266511,0.076197505,0.16940092,0.2003241,0.081244648,-49.112572,-39.384617,-37.591995,-37.456081
9510.0,0.034161404,0.33874458,0.065112889,0.05285183,0.035359915,0.075953498,0.16895196,0.20000969,0.081440918,-48.968765,-39.333942,-37.652771,-37.511589
9520.0,0.034883313,0.33907431,0.064911179,0.052869964,0.035921562,0.076443464,0.1685122,0.19968183,0.081632659,-48.785667,-39.226845,-37.680729,-37.505909
9530.0,0.035547424,0.33939084,0.063939624,0.0521129,0.035999946,0.076121368,0.16808257,0.19934084,0.08182057,-48.620232,-39.175385,-37.752438,-37.571583
9540.0,0.036409218,0.33969352,0.063625902,0.052052487,0.036584716,0.076583609,0.16766296,0.19898452,0.08200372,-48.409657,-39.063763,-37.78997,-37.572487
9550.0,0.037352704,0.33998096,0.063097991,0.051801916,0.037095148,0.07687401,0.16725439,0.19861223,0.082182407,-48.184204,-38.959316,-37.842121,-37.590569
9560.0,0.03840353,0.34025171,0.062404193,0.051409412,0.037568498,0.077053674,0.16685751,0.19822232,0.082356475,-47.939037,-38.857208,-37.906471,-37.621506
9570.0,0.03962541,0.34050387,0.061540812,0.050887786,0.038049042,0.077164479,0.16647337,0.19781262,0.082525596,-47.661388,-38.750256,-37.985004,-37.663998
9580.0,0.041150864,0.34073466,0.060732558,0.050490335,0.03874284,0.077502593,0.16610336,0.19737956,0.082689218,-47.325256,-38.615063,-38.066975,-37.693752
9590.0,0.043090161,0.34093988,0.059639428,0.049897905,0.039515741,0.077792995,0.16574985,0.19691855,0.08284685,-46.913509,-38.462402,-38.175373,-37.740543
9600.0,0.045850784,0.34111241,0.058107276,0.049035124,0.040539827,0.078155324,0.16541705,0.19642085,0.082997091,-46.35461,-38.263691,-38.328449,-37.810589
9610.0,0.050779678,0.34123689,0.055508554,0.047490992,0.042359523,0.078980871,0.16511521,0.19586672,0.083136119,-45.425655,-37.926884,-38.591747,-37.941143
9620.0,0.0675769,0.3412599,0.047201838,0.041529804,0.04954759,0.08474873,0.16489023,0.19518405,0.083243497,-42.74514,-36.763252,-39.430058,-38.516266
9630.0,0.2501964,0.34053698,0.0019010301,0.0014071305,0.19079092,0.26803976,0.16576581,0.1938135,0.083068147,-25.896629,-25.350004,-52.028442,-52.671822
9640.0,0.25350675,0.33879703,0.0012712149,0.00095222716,0.20364054,0.285707,0.1685618,0.19192177,0.082664773,-25.612711,-24.104992,-53.678913,-54.224522
9650.0,0.25322205,0.33706543,0.0012907535,0.00095912028,0.20229958,0.28384817,0.17136121,0.19004709,0.082262903,-25.637234,-24.245064,-53.593769,-54.204876
9660.0,0.25293446,0.33534727,0.0013216623,0.00098039978,0.20094678,0.28197128,0.17412244,0.18819192,0.081863262,-25.661983,-24.38377,-53.493767,-54.118889
9670.0,0.25279701,0.3336426,0.0013546899,0.0010054448,0.19956963,0.28005877,0.17684551,0.18635614,0.081465848,-25.673805,-24.522141,-53.396358,-54.017113
9680.0,0.25238752,0.3319509,0.0013854329,0.0010236406,0.19821142,0.27817774,0.1795304,0.18453956,0.081070669,-25.708998,-24.655685,-53.293079,-53.950436
9690.0,0.25203171,0.33027238,0.0014212665,0.0010487052,0.19685319,0.27629551,0.18217726,0.18274204,0.08067771,-25.739546,-24.786861,-53.186691,-53.855
9700.0,0.25170061,0.3286069,0.0014559118,0.0010714679,0.19547962,0.2743929,0.18478617,0.18096341,0.080286987,-25.767942,-24.91699,-53.082439,-53.771946
9710.0,0.25139931,0.32695436,0.0014940469,0.0010984932,0.19410604,0.27249002,0.18735726,0.17920354,0.079898477,-25.793762,-25.044889,-52.975937,-53.673153
9720.0,0.25089577,0.32531446,0.0015364392,0.0011272213,0.19277325,0.27064803,0.18989058,0.17746226,0.079512186,-25.836864,-25.166922,-52.85738,-53.572151
9730.0,0.25085056,0.32368767,0.0015743693,0.0011562037,0.1913427,0.26866278,0.19238646,0.17573945,0.079128116,-25.840731,-25.295691,-52.762402,-53.469147
9740.0,0.25057587,0.32207328,0.0016155033,0.0011850592,0.18995485,0.26674184,0.19484489,0.17403492,0.078746267,-25.864216,-25.418556,-52.655571,-53.371605
9750.0,0.25032395,0.32047144,0.0016569291,0.0012137926,0.18855801,0.26480889,0.19726607,0.17234857,0.078366637,-25.885738,-25.540268,-52.549995,-53.277103
9760.0,0.24995701,0.31888187,0.0016988909,0.0012408211,0.18717735,0.26290128,0.19965018,0.17068025,0.077989221,-25.917063,-25.658714,-52.440987,-53.19228
9770.0,0.24961831,0.31730464,0.0017447789,0.001272344,0.18580227,0.26100156,0.20199741,0.1690298,0.077614024,-25.94595,-25.775085,-52.329491,-53.093479
9780.0,0.24923985,0.31573957,0.0017918369,0.0013036791,0.18443511,0.25911474,0.20430799,0.16739711,0.077241041,-25.978197,-25.889175,-52.216091,-52.998577
9790.0,0.24898438,0.31418678,0.0018460889,0.0013451035,0.18306959,0.25722814,0.20658211,0.16578203,0.076870263,-25.999945,-26.001844,-52.100468,-52.871319
9800.0,0.24876,0.31264603,0.0018944393,0.0013790311,0.1816732,0.25529909,0.20882007,0.16418447,0.076501712,-26.019035,-26.115379,-51.993935,-52.772469
9810.0,0.24844353,0.31111717,0.0019438359,0.0014118449,0.18029265,0.25339499,0.21102202,0.16260426,0.076135375,-26.045942,-26.226191,-51.884193,-52.68074
9820.0,0.24812254,0.30960014,0.0019905469,0.0014406282,0.17890008,0.2514751,0.21318826,0.16104129,0.075771265,-26.07321,-26.336525,-51.778679,-52.604
9830.0,0.24776445,0.30809486,0.0020504645,0.0014835802,0.17756487,0.24963687,0.21531895,0.15949541,0.07540936,-26.103603,-26.441414,-51.658741,-52.486401
9840.0,0.24730696,0.3066012,0.0021116685,0.0015248996,0.17625158,0.24783297,0.21741439,0.15796655,0.075049676,-26.142395,-26.543444,-51.535072,-52.378452
9850.0,0.24715985,0.30511943,0.0021681215,0.0015661623,0.17485747,0.24590953,0.219475,0.15645458,0.074692205,-26.15486,-26.650578,-51.429947,-52.270866
9860.0,0.24727248,0.3036494,0.0022394049,0.0016274684,0.17347349,0.24399686,0.22150092,0.15495937,0.074336946,-26.145317,-26.756243,-51.317104,-52.109425
9870.0,0.2465333,0.30219007,0.0022868998,0.0016462746,0.17215374,0.24219176,0.22349237,0.1534808,0.07398396,-26.207891,-26.855162,-51.205849,-52.074703
9880.0,0.24616686,0.30074245,0.0023524854,0.0016910515,0.17083538,0.24038269,0.2254497,0.15201879,0.073633164,-26.238873,-26.953606,-51.088139,-51.96867
9890.0,0.24574764,0.29930606,0.0024257055,0.0017420686,0.16955595,0.23863114,0.22737318,0.15057318,0.073284604,-26.274279,-27.048447,-50.962299,-51.850407
9900.0,0.24554998,0.29788113,0.0024899018,0.0017871887,0.16819516,0.23676036,0.22926325,0.14914395,0.072938271,-26.29096,-27.148296,-50.855717,-51.748352
9910.0,0.24557951,0.29646757,0.002554771,0.0018360887,0.16679043,0.23482449,0.23112015,0.14773095,0.072594173,-26.288469,-27.250544,-50.75584,-51.638351
9920.0,0.24486373,0.29506439,0.0026303062,0.0018818273,0.16557838,0.23317668,0.23294391,0.14633405,0.072252326,-26.348816,-27.338081,-50.625973,-51.544998
9930.0,0.24440715,0.29367247,0.0027108588,0.0019362833,0.16433337,0.23147929,0.23473509,0.14495318,0.071912713,-26.387257,-27.427521,-50.500053,-51.432362
9940.0,0.24420057,0.29229176,0.0027828785,0.001986589,0.16300102,0.22965285,0.23649408,0.14358829,0.071575344,-26.404636,-27.522427,-50.392956,-51.329979
9950.0,0.24389245,0.29092181,0.0028588516,0.0020379173,0.16170448,0.22788075,0.23822103,0.14223923,0.071240231,-26.430544,-27.614166,-50.280605,-51.229187
