Time,x,y,k,alpha,n,a,k1,beta,fy,gamma,cytoplasm,ER,extracellular,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004
4.01,4.065213745024761,0.34730688842947155,0.01,5.0,4.0,3.0,2.0,1.0,0.0001795934801059421,1.0,1.0,1.0,1.0,1.0,-0.6539616394086954,0.34730688842947155,0.0036504294192175337
4.02,4.0717167345232586,0.34733071167537916,0.01,5.0,4.0,3.0,2.0,1.0,0.00017964275262362167,1.0,1.0,1.0,1.0,1.0,-0.6539442560055257,0.34733071167537916,0.0036572720104671116
4.03,4.078219481844558,0.3473545388217953,0.01,5.0,4.0,3.0,2.0,1.0,0.00017969204334595173,1.0,1.0,1.0,1.0,1.0,-0.653926882825145,0.3473545388217953,0.0036641179595295857
4.04,4.084721987091433,0.3473783697096753,0.01,5.0,4.0,3.0,2.0,1.0,0.0001797413519501863,1.0,1.0,1.0,1.0,1.0,-0.6539095195484362,0.3473783697096753,0.003670967261502328
4.05,4.091224250366655,0.3474022041799746,0.01,5.0,4.0,3.0,2.0,1.0,0.00017979067811331107,1.0,1.0,1.0,1.0,1.0,-0.6538921658562826,0.3474022041799746,0.003677819911435218
4.06,4.097726271773002,0.3474260420736487,0.01,5.0,4.0,3.0,2.0,1.0,0.00017984002151204297,1.0,1.0,1.0,1.0,1.0,-0.6538748214295673,0.3474260420736487,0.0036846759043306014
4.07,4.104228051413245,0.3474498832316531,0.01,5.0,4.0,3.0,2.0,1.0,0.00017988938182282997,1.0,1.0,1.0,1.0,1.0,-0.6538574859491737,0.3474498832316531,0.0036915352351432336
4.08,4.110729589390159,0.3474737274949431,0.01,5.0,4.0,3.0,2.0,1.0,0.0001799387587218504,1.0,1.0,1.0,1.0,1.0,-0.6538401590959846,0.3474737274949431,0.0036983978987802355
4.09,4.117230885806518,0.3474975747044743,0.01,5.0,4.0,3.0,2.0,1.0,0.00017998815188501405,1.0,1.0,1.0,1.0,1.0,-0.6538228405508834,0.3474975747044743,0.0037052638901010726
4.1,4.123731940765097,0.347521424701202,0.01,5.0,4.0,3.0,2.0,1.0,0.00018003756098796043,1.0,1.0,1.0,1.0,1.0,-0.653805529994753,0.347521424701202,0.003712133203917483
4.11,4.130232754367243,0.34754527732822926,0.01,5.0,4.0,3.0,2.0,1.0,0.00018008698571051008,1.0,1.0,1.0,1.0,1.0,-0.6537882271127861,0.34754527732822926,0.0037190058350840714
4.12,4.136733326425143,0.3475691328640469,0.01,5.0,4.0,3.0,2.0,1.0,0.00018013642663465736,1.0,1.0,1.0,1.0,1.0,-0.6537709324638423,0.3475691328640469,0.0037258817968136245
4.13,4.143233656786386,0.3475929915338457,0.01,5.0,4.0,3.0,2.0,1.0,0.00018018588423237425,1.0,1.0,1.0,1.0,1.0,-0.6537536464998276,0.3475929915338457,0.0037327611001469413
4.14,4.149733745500773,0.3476168532583403,0.01,5.0,4.0,3.0,2.0,1.0,0.0001802353583446627,1.0,1.0,1.0,1.0,1.0,-0.6537363690616729,0.3476168532583403,0.0037396437432763554
4.15,4.156233592618106,0.3476407179582454,0.01,5.0,4.0,3.0,2.0,1.0,0.00018028484881239134,1.0,1.0,1.0,1.0,1.0,-0.6537190999903097,0.3476407179582454,0.0037465297243706864
4.16,4.162733198188189,0.3476645855542756,0.01,5.0,4.0,3.0,2.0,1.0,0.0001803343554762947,1.0,1.0,1.0,1.0,1.0,-0.6537018391266693,0.3476645855542756,0.0037534190415752103
4.17,4.169232562260824,0.34768845596714565,0.01,5.0,4.0,3.0,2.0,1.0,0.00018038387817697398,1.0,1.0,1.0,1.0,1.0,-0.653684586311683,0.34768845596714565,0.0037603116930116473
4.18,4.175731684885812,0.3477123291175701,0.01,5.0,4.0,3.0,2.0,1.0,0.0001804334167548958,1.0,1.0,1.0,1.0,1.0,-0.6536673413862821,0.3477123291175701,0.0037672076767781247
4.19,4.182230566112959,0.3477362049262637,0.01,5.0,4.0,3.0,2.0,1.0,0.0001804829710503934,1.0,1.0,1.0,1.0,1.0,-0.6536501041913979,0.3477362049262637,0.0037741069909491775
4.2,4.188729205992064,0.34776008331394115,0.01,5.0,4.0,3.0,2.0,1.0,0.00018053254090366546,1.0,1.0,1.0,1.0,1.0,-0.6536328745679617,0.34776008331394115,0.003781009633575702
4.21,4.19522760457293,0.347783964201317,0.01,5.0,4.0,3.0,2.0,1.0,0.00018058212615477672,1.0,1.0,1.0,1.0,1.0,-0.6536156523569048,0.347783964201317,0.0037879156026849534
4.22,4.2017257619053625,0.347807847509106,0.01,5.0,4.0,3.0,2.0,1.0,0.0001806317266436575,1.0,1.0,1.0,1.0,1.0,-0.6535984373991583,0.347807847509106,0.0037948248962805147
4.23,4.208223678039161,0.34783173315802274,0.01,5.0,4.0,3.0,2.0,1.0,0.00018068134221010392,1.0,1.0,1.0,1.0,1.0,-0.6535812295356539,0.34783173315802274,0.003801737512342279
4.24,4.214721353024129,0.34785562106878193,0.01,5.0,4.0,3.0,2.0,1.0,0.00018073097269377761,1.0,1.0,1.0,1.0,1.0,-0.6535640286073225,0.34785562106878193,0.003808653448826426
4.25,4.221218786910069,0.34787951116209825,0.01,5.0,4.0,3.0,2.0,1.0,0.00018078061793420577,1.0,1.0,1.0,1.0,1.0,-0.6535468344550959,0.34787951116209825,0.0038155727036654034
4.26,4.227715979746783,0.3479034033586863,0.01,5.0,4.0,3.0,2.0,1.0,0.00018083027777078084,1.0,1.0,1.0,1.0,1.0,-0.6535296469199048,0.3479034033586863,0.0038224952747678985
4.27,4.234212931584075,0.3479272975792608,0.01,5.0,4.0,3.0,2.0,1.0,0.00018087995204276076,1.0,1.0,1.0,1.0,1.0,-0.6535124658426807,0.3479272975792608,0.0038294211600188245
4.28,4.240709642471747,0.3479511937445364,0.01,5.0,4.0,3.0,2.0,1.0,0.00018092964058926891,1.0,1.0,1.0,1.0,1.0,-0.6534952910643553,0.3479511937445364,0.0038363503572793013
4.29,4.2472061124596,0.3479750917752278,0.01,5.0,4.0,3.0,2.0,1.0,0.00018097934324929339,1.0,1.0,1.0,1.0,1.0,-0.6534781224258596,0.3479750917752278,0.0038432828643866148
4.3,4.253702368067699,0.3479989475526544,0.01,5.0,4.0,3.0,2.0,1.0,0.00018102896824112857,1.0,1.0,1.0,1.0,1.0,-0.6534608714246318,0.3479989475526544,0.0038502167544807037
4.31,4.260198351981821,0.34802285639752784,0.01,5.0,4.0,3.0,2.0,1.0,0.00018107871386008017,1.0,1.0,1.0,1.0,1.0,-0.6534437292752374,0.34802285639752784,0.0038571561918285067
4.32,4.266694095371254,0.34804676645591687,0.01,5.0,4.0,3.0,2.0,1.0,0.00018112847225323458,1.0,1.0,1.0,1.0,1.0,-0.6534265919581213,0.34804676645591687,0.0038640989153324603
4.33,4.273189598235995,0.3480706777278215,0.01,5.0,4.0,3.0,2.0,1.0,0.00018117824342355854,1.0,1.0,1.0,1.0,1.0,-0.6534094594732831,0.3480706777278215,0.0038710449261210975
4.34,4.2796848605760465,0.34809459021324185,0.01,5.0,4.0,3.0,2.0,1.0,0.00018122802737401944,1.0,1.0,1.0,1.0,1.0,-0.6533923318207232,0.34809459021324185,0.003877994225323262
4.35,4.286179882391407,0.3481185039121778,0.01,5.0,4.0,3.0,2.0,1.0,0.00018127782410758513,1.0,1.0,1.0,1.0,1.0,-0.6533752090004415,0.3481185039121778,0.0038849468140680966
4.36,4.292674663682076,0.3481424188246294,0.01,5.0,4.0,3.0,2.0,1.0,0.00018132763362722416,1.0,1.0,1.0,1.0,1.0,-0.653358091012438,0.3481424188246294,0.003891902693485056
4.37,4.299169204448054,0.34816633495059657,0.01,5.0,4.0,3.0,2.0,1.0,0.0001813774559359056,1.0,1.0,1.0,1.0,1.0,-0.6533409778567126,0.34816633495059657,0.003898861864703896
4.38,4.305663504689342,0.34819025229007944,0.01,5.0,4.0,3.0,2.0,1.0,0.00018142729103659932,1.0,1.0,1.0,1.0,1.0,-0.6533238695332655,0.34819025229007944,0.003905824328854687
4.39,4.312157564405939,0.34821417084307793,0.01,5.0,4.0,3.0,2.0,1.0,0.00018147713893227558,1.0,1.0,1.0,1.0,1.0,-0.6533067660420965,0.34821417084307793,0.0039127900870677985
4.4,4.318651383597846,0.34823809060959204,0.01,5.0,4.0,3.0,2.0,1.0,0.0001815269996259053,1.0,1.0,1.0,1.0,1.0,-0.6532896673832056,0.34823809060959204,0.003919759140473908
4.41,4.325144962265061,0.3482620115896218,0.01,5.0,4.0,3.0,2.0,1.0,0.00018157687312046002,1.0,1.0,1.0,1.0,1.0,-0.653272573556593,0.3482620115896218,0.003926731490203999
4.42,4.331638300407586,0.3482859337831672,0.01,5.0,4.0,3.0,2.0,1.0,0.00018162675941891203,1.0,1.0,1.0,1.0,1.0,-0.6532554845622586,0.3482859337831672,0.003933707137389368
4.43,4.3381313980254195,0.3483098571902282,0.01,5.0,4.0,3.0,2.0,1.0,0.00018167665852423395,1.0,1.0,1.0,1.0,1.0,-0.6532384004002022,0.3483098571902282,0.003940686083161608
4.44,4.344624255118563,0.3483337818108049,0.01,5.0,4.0,3.0,2.0,1.0,0.00018172657043939914,1.0,1.0,1.0,1.0,1.0,-0.6532213210704241,0.3483337818108049,0.003947668328652628
4.45,4.351116871687015,0.3483577076448972,0.01,5.0,4.0,3.0,2.0,1.0,0.00018177649516738168,1.0,1.0,1.0,1.0,1.0,-0.6532042465729243,0.3483577076448972,0.003954653874994638
4.46,4.357609247730778,0.3483816346925051,0.01,5.0,4.0,3.0,2.0,1.0,0.0001818264327111559,1.0,1.0,1.0,1.0,1.0,-0.6531871769077024,0.3483816346925051,0.003961642723320155
4.47,4.3641013832498485,0.3484055629536287,0.01,5.0,4.0,3.0,2.0,1.0,0.00018187638307369723,1.0,1.0,1.0,1.0,1.0,-0.6531701120747588,0.3484055629536287,0.003968634874762007
4.48,4.370593278244342,0.34842949242801796,0.01,5.0,4.0,3.0,2.0,1.0,0.00018192634625745942,1.0,1.0,1.0,1.0,1.0,-0.6531530520735925,0.34842949242801796,0.003975630330442024
4.49,4.377084932748491,0.3484534230399165,0.01,5.0,4.0,3.0,2.0,1.0,0.0001819763221071952,1.0,1.0,1.0,1.0,1.0,-0.6531359967523481,0.3484534230399165,0.0039826290880619515
4.5,4.383576346789416,0.34847735472930846,0.01,5.0,4.0,3.0,2.0,1.0,0.00018202631050040976,1.0,1.0,1.0,1.0,1.0,-0.6531189459907227,0.34847735472930846,0.003989631146014711
4.51,4.390067520367118,0.34850128749619397,0.01,5.0,4.0,3.0,2.0,1.0,0.00018207631143990531,1.0,1.0,1.0,1.0,1.0,-0.6531018997887168,0.34850128749619397,0.003996636505402881
4.52,4.396558453481596,0.34852522134057295,0.01,5.0,4.0,3.0,2.0,1.0,0.00018212632492848433,1.0,1.0,1.0,1.0,1.0,-0.65308485814633,0.34852522134057295,0.004003645167329318
4.53,4.403049146132851,0.3485491562624455,0.01,5.0,4.0,3.0,2.0,1.0,0.00018217635096895001,1.0,1.0,1.0,1.0,1.0,-0.6530678210635624,0.3485491562624455,0.00401065713289717
4.54,4.409539598320881,0.3485730922618115,0.01,5.0,4.0,3.0,2.0,1.0,0.00018222638956410584,1.0,1.0,1.0,1.0,1.0,-0.6530507885404142,0.3485730922618115,0.004017672403209859
4.55,4.416029810045688,0.34859702933867104,0.01,5.0,4.0,3.0,2.0,1.0,0.00018227644071675615,1.0,1.0,1.0,1.0,1.0,-0.6530337605768852,0.34859702933867104,0.004024690979371104
4.56,4.422519781307271,0.34862096749302407,0.01,5.0,4.0,3.0,2.0,1.0,0.0001823265044297055,1.0,1.0,1.0,1.0,1.0,-0.6530167371729755,0.34862096749302407,0.004031712862484901
4.57,4.4290095121056305,0.34864490672487064,0.01,5.0,4.0,3.0,2.0,1.0,0.00018237658070575927,1.0,1.0,1.0,1.0,1.0,-0.652999718328685,0.34864490672487064,0.00403873805365554
4.58,4.435499002440766,0.3486688470342107,0.01,5.0,4.0,3.0,2.0,1.0,0.00018242666954772314,1.0,1.0,1.0,1.0,1.0,-0.6529827040440137,0.3486688470342107,0.004045766553987586
4.59,4.441988252312679,0.34869278842104423,0.01,5.0,4.0,3.0,2.0,1.0,0.00018247677095840342,1.0,1.0,1.0,1.0,1.0,-0.6529656943189617,0.34869278842104423,0.004052798364585897
4.6,4.448477261721366,0.3487167308853713,0.01,5.0,4.0,3.0,2.0,1.0,0.00018252688494060711,1.0,1.0,1.0,1.0,1.0,-0.652948689153529,0.3487167308853713,0.004059833486555614
4.61,4.4549660306668315,0.3487406744271919,0.01,5.0,4.0,3.0,2.0,1.0,0.0001825770114971416,1.0,1.0,1.0,1.0,1.0,-0.6529316885477155,0.3487406744271919,0.0040668719210021674
4.62,4.461454559149073,0.34876461904650596,0.01,5.0,4.0,3.0,2.0,1.0,0.00018262715063081466,1.0,1.0,1.0,1.0,1.0,-0.6529146925015212,0.34876461904650596,0.004073913669031263
4.63,4.467942847168089,0.3487885647433136,0.01,5.0,4.0,3.0,2.0,1.0,0.00018267730234443506,1.0,1.0,1.0,1.0,1.0,-0.6528977010149463,0.3487885647433136,0.004080958731748905
4.64,4.4744308947238824,0.34881251151761467,0.01,5.0,4.0,3.0,2.0,1.0,0.00018272746664081156,1.0,1.0,1.0,1.0,1.0,-0.6528807140879905,0.34881251151761467,0.004088007110261374
4.65,4.480918701816453,0.3488364593694093,0.01,5.0,4.0,3.0,2.0,1.0,0.0001827776435227541,1.0,1.0,1.0,1.0,1.0,-0.6528637317206542,0.3488364593694093,0.004095058805675248
4.66,4.487406268445799,0.34886040829869747,0.01,5.0,4.0,3.0,2.0,1.0,0.00018282783299307243,1.0,1.0,1.0,1.0,1.0,-0.6528467539129369,0.34886040829869747,0.004102113819097374
4.67,4.493893594611921,0.3488843583054791,0.01,5.0,4.0,3.0,2.0,1.0,0.00018287803505457736,1.0,1.0,1.0,1.0,1.0,-0.652829780664839,0.3488843583054791,0.004109172151634898
4.68,4.500380680357588,0.3489083093056168,0.01,5.0,4.0,3.0,2.0,1.0,0.0001829282495336635,1.0,1.0,1.0,1.0,1.0,-0.6528128118076577,0.3489083093056168,0.004116233800464655
4.69,4.506867525818673,0.34893226103180797,0.01,5.0,4.0,3.0,2.0,1.0,0.0001829784758724473,1.0,1.0,1.0,1.0,1.0,-0.6527958468054292,0.34893226103180797,0.0041232987541666415
4.7,4.513354131005249,0.3489562134642327,0.01,5.0,4.0,3.0,2.0,1.0,0.000183028714031711,1.0,1.0,1.0,1.0,1.0,-0.6527788856184129,0.3489562134642327,0.004130367012838006
4.71,4.519840495917316,0.3489801666028911,0.01,5.0,4.0,3.0,2.0,1.0,0.00018307896401378653,1.0,1.0,1.0,1.0,1.0,-0.6527619282466091,0.3489801666028911,0.004137438577500507
4.72,4.526326620554877,0.34900412044778306,0.01,5.0,4.0,3.0,2.0,1.0,0.00018312922582100597,1.0,1.0,1.0,1.0,1.0,-0.6527449746900174,0.34900412044778306,0.004144513449176124
4.73,4.5328125049179295,0.34902807499890864,0.01,5.0,4.0,3.0,2.0,1.0,0.00018317949945570198,1.0,1.0,1.0,1.0,1.0,-0.652728024948638,0.34902807499890864,0.0041515916288870644
4.74,4.539298149006474,0.3490520302562678,0.01,5.0,4.0,3.0,2.0,1.0,0.00018322978492020737,1.0,1.0,1.0,1.0,1.0,-0.6527110790224708,0.3490520302562678,0.004158673117655759
4.75,4.54578355282051,0.3490759862198606,0.01,5.0,4.0,3.0,2.0,1.0,0.00018328008221685558,1.0,1.0,1.0,1.0,1.0,-0.652694136911516,0.3490759862198606,0.004165757916504865
4.76,4.552268716360039,0.34909994288968693,0.01,5.0,4.0,3.0,2.0,1.0,0.00018333039134798014,1.0,1.0,1.0,1.0,1.0,-0.6526771986157734,0.34909994288968693,0.004172846026457265
4.77,4.558753639625059,0.34912390026574686,0.01,5.0,4.0,3.0,2.0,1.0,0.00018338071231591512,1.0,1.0,1.0,1.0,1.0,-0.6526602641352431,0.34912390026574686,0.00417993744853607
4.78,4.565238322615572,0.3491478583480404,0.01,5.0,4.0,3.0,2.0,1.0,0.0001834310451229951,1.0,1.0,1.0,1.0,1.0,-0.6526433334699251,0.3491478583480404,0.0041870321837646175
4.79,4.571722765331577,0.34917181713656753,0.01,5.0,4.0,3.0,2.0,1.0,0.0001834813897715547,1.0,1.0,1.0,1.0,1.0,-0.6526264066198193,0.34917181713656753,0.004194130233166465
4.8,4.578206967773073,0.34919577663132834,0.01,5.0,4.0,3.0,2.0,1.0,0.00018353174626392938,1.0,1.0,1.0,1.0,1.0,-0.652609483584926,0.34919577663132834,0.0042012315977654055
4.81,4.584690929940062,0.34921973683232266,0.01,5.0,4.0,3.0,2.0,1.0,0.00018358211460245432,1.0,1.0,1.0,1.0,1.0,-0.6525925643652447,0.34921973683232266,0.004208336278585446
4.82,4.591174651832544,0.3492436977395506,0.01,5.0,4.0,3.0,2.0,1.0,0.0001836324947894657,1.0,1.0,1.0,1.0,1.0,-0.6525756489607758,0.3492436977395506,0.004215444276650833
4.83,4.597658133450516,0.3492676593530121,0.01,5.0,4.0,3.0,2.0,1.0,0.00018368288682729967,1.0,1.0,1.0,1.0,1.0,-0.6525587373715191,0.3492676593530121,0.004222555592986025
4.84,4.604141374793981,0.3492916216727072,0.01,5.0,4.0,3.0,2.0,1.0,0.00018373329071829294,1.0,1.0,1.0,1.0,1.0,-0.6525418295974746,0.3492916216727072,0.004229670228615717
4.85,4.610624375862939,0.34931558469863594,0.01,5.0,4.0,3.0,2.0,1.0,0.00018378370646478264,1.0,1.0,1.0,1.0,1.0,-0.6525249256386425,0.34931558469863594,0.00423678818456483
4.86,4.6171071366573875,0.3493395484307983,0.01,5.0,4.0,3.0,2.0,1.0,0.00018383413406910623,1.0,1.0,1.0,1.0,1.0,-0.6525080254950227,0.3493395484307983,0.004243909461858507
4.87,4.623589657180777,0.349363512860383,0.01,5.0,4.0,3.0,2.0,1.0,0.00018388457351505393,1.0,1.0,1.0,1.0,1.0,-0.6524911291489581,0.349363512860383,0.004251034061096509
4.88,4.630071937492536,0.3493874778355421,0.01,5.0,4.0,3.0,2.0,1.0,0.0001839350244852499,1.0,1.0,1.0,1.0,1.0,-0.6524742362961589,0.3493874778355421,0.00425816197595579
4.89,4.636553977614185,0.3494114433012867,0.01,5.0,4.0,3.0,2.0,1.0,0.00018398548686602588,1.0,1.0,1.0,1.0,1.0,-0.6524573468264315,0.3494114433012867,0.004265293204759774
4.9,4.643035777545726,0.34943540925761685,0.01,5.0,4.0,3.0,2.0,1.0,0.00018403596065944051,1.0,1.0,1.0,1.0,1.0,-0.6524404607397765,0.34943540925761685,0.0042724277484838995
4.91,4.649517337287155,0.34945937570453256,0.01,5.0,4.0,3.0,2.0,1.0,0.00018408644586755287,1.0,1.0,1.0,1.0,1.0,-0.6524235780361936,0.34945937570453256,0.0042795656081038025
4.92,4.6559986568384755,0.3494833426420337,0.01,5.0,4.0,3.0,2.0,1.0,0.00018413694249242184,1.0,1.0,1.0,1.0,1.0,-0.6524066987156826,0.3494833426420337,0.004286706784595299
4.93,4.6624797361996855,0.3495073100701203,0.01,5.0,4.0,3.0,2.0,1.0,0.00018418745053610716,1.0,1.0,1.0,1.0,1.0,-0.6523898227782438,0.3495073100701203,0.004293851278934408
4.94,4.668960575370788,0.3495312779887925,0.01,5.0,4.0,3.0,2.0,1.0,0.00018423797000066884,1.0,1.0,1.0,1.0,1.0,-0.6523729502238772,0.3495312779887925,0.0043009990920973434
4.95,4.6754411743517785,0.3495552463980502,0.01,5.0,4.0,3.0,2.0,1.0,0.00018428850088816662,1.0,1.0,1.0,1.0,1.0,-0.6523560810525826,0.3495552463980502,0.004308150225060492
4.96,4.68192153314266,0.3495792152978933,0.01,5.0,4.0,3.0,2.0,1.0,0.00018433904320066093,1.0,1.0,1.0,1.0,1.0,-0.65233921526436,0.3495792152978933,0.004315304678800447
4.97,4.688401651743432,0.349603184688322,0.01,5.0,4.0,3.0,2.0,1.0,0.00018438959694021265,1.0,1.0,1.0,1.0,1.0,-0.6523223528592097,0.349603184688322,0.004322462454293993
4.98,4.6948815301540945,0.3496271545693362,0.01,5.0,4.0,3.0,2.0,1.0,0.00018444016210888254,1.0,1.0,1.0,1.0,1.0,-0.6523054938371314,0.3496271545693362,0.0043296235525180984
4.99,4.701361168374647,0.34965112494093586,0.01,5.0,4.0,3.0,2.0,1.0,0.0001844907387087319,1.0,1.0,1.0,1.0,1.0,-0.6522886381981252,0.34965112494093586,0.004336787974449928
5.0,4.70784056640509,0.349675095803121,0.01,5.0,4.0,3.0,2.0,1.0,0.00018454132674182208,1.0,1.0,1.0,1.0,1.0,-0.6522717859421912,0.349675095803121,0.004343955721066832
5.01,4.7143197242454224,0.3496990671558917,0.01,5.0,4.0,3.0,2.0,1.0,0.0001845919262102152,1.0,1.0,1.0,1.0,1.0,-0.6522549370693292,0.3496990671558917,0.0043511267933463655
5.02,4.720798641895646,0.34972303899924784,0.01,5.0,4.0,3.0,2.0,1.0,0.00018464253711597295,1.0,1.0,1.0,1.0,1.0,-0.6522380915795392,0.34972303899924784,0.004358301192266258
5.03,4.7272773193557605,0.34974701133318953,0.01,5.0,4.0,3.0,2.0,1.0,0.00018469315946115808,1.0,1.0,1.0,1.0,1.0,-0.6522212494728215,0.34974701133318953,0.004365478918804447
5.04,4.733755756625765,0.34977098415771674,0.01,5.0,4.0,3.0,2.0,1.0,0.00018474379324783308,1.0,1.0,1.0,1.0,1.0,-0.6522044107491758,0.34977098415771674,0.00437265997393905
5.05,4.740233953705659,0.3497949574728294,0.01,5.0,4.0,3.0,2.0,1.0,0.00018479443847806078,1.0,1.0,1.0,1.0,1.0,-0.6521875754086022,0.3497949574728294,0.0043798443586483765
5.06,4.746711910595444,0.34981893127852765,0.01,5.0,4.0,3.0,2.0,1.0,0.00018484509515390464,1.0,1.0,1.0,1.0,1.0,-0.6521707434511008,0.34981893127852765,0.004387032073910936
5.07,4.75318962729239,0.34984290554256603,0.01,5.0,4.0,3.0,2.0,1.0,0.0001848957632092725,1.0,1.0,1.0,1.0,1.0,-0.6521539148122082,0.34984290554256603,0.00439422311908312
5.08,4.759667103792502,0.3498668802177156,0.01,5.0,4.0,3.0,2.0,1.0,0.00018494644254634008,1.0,1.0,1.0,1.0,1.0,-0.6521370893975063,0.3498668802177156,0.004401417492756325
5.09,4.766144340095742,0.3498908553035649,0.01,5.0,4.0,3.0,2.0,1.0,0.00018499713316619775,1.0,1.0,1.0,1.0,1.0,-0.6521202672061723,0.3498908553035649,0.004408615195870059
5.1,4.772621336202113,0.34991483080011376,0.01,5.0,4.0,3.0,2.0,1.0,0.00018504783507080548,1.0,1.0,1.0,1.0,1.0,-0.6521034482382064,0.34991483080011376,0.00441581622938468
5.11,4.779098092111615,0.34993880670736227,0.01,5.0,4.0,3.0,2.0,1.0,0.00018509854826212382,1.0,1.0,1.0,1.0,1.0,-0.6520866324936084,0.34993880670736227,0.004423020594260728
5.12,4.785574607824246,0.34996278302531036,0.01,5.0,4.0,3.0,2.0,1.0,0.00018514927274211336,1.0,1.0,1.0,1.0,1.0,-0.6520698199723782,0.34996278302531036,0.0044302282914589165
5.13,4.792050883340007,0.3499867597539581,0.01,5.0,4.0,3.0,2.0,1.0,0.00018520000851273517,1.0,1.0,1.0,1.0,1.0,-0.6520530106745162,0.3499867597539581,0.004437439321940147
5.14,4.798526918658897,0.3500107368933055,0.01,5.0,4.0,3.0,2.0,1.0,0.0001852507555759505,1.0,1.0,1.0,1.0,1.0,-0.652036204600022,0.3500107368933055,0.004444653686665492
5.15,4.805002713780918,0.35003471444335243,0.01,5.0,4.0,3.0,2.0,1.0,0.00018530151393372066,1.0,1.0,1.0,1.0,1.0,-0.6520194017488957,0.35003471444335243,0.004451871386596202
5.16,4.811478268706069,0.3500586924040991,0.01,5.0,4.0,3.0,2.0,1.0,0.0001853522835880077,1.0,1.0,1.0,1.0,1.0,-0.6520026021211375,0.3500586924040991,0.004459092422693717
5.17,4.817953583434349,0.3500826707755453,0.01,5.0,4.0,3.0,2.0,1.0,0.0001854030645407731,1.0,1.0,1.0,1.0,1.0,-0.651985805716747,0.3500826707755453,0.004466316795919638
5.18,4.824428657965759,0.3501066495576911,0.01,5.0,4.0,3.0,2.0,1.0,0.00018545385679397938,1.0,1.0,1.0,1.0,1.0,-0.6519690125357246,0.3501066495576911,0.004473544507235761
5.19,4.8309034923003,0.3501306287505366,0.01,5.0,4.0,3.0,2.0,1.0,0.00018550466034958902,1.0,1.0,1.0,1.0,1.0,-0.6519522225780702,0.3501306287505366,0.004480775557604053
5.2,4.837378086437971,0.35015460835408163,0.01,5.0,4.0,3.0,2.0,1.0,0.0001855554752095646,1.0,1.0,1.0,1.0,1.0,-0.6519354358437836,0.35015460835408163,0.00448800994798666
5.21,4.843852440378772,0.3501785883683263,0.01,5.0,4.0,3.0,2.0,1.0,0.0001856063013758693,1.0,1.0,1.0,1.0,1.0,-0.651918652332865,0.3501785883683263,0.004495247679345911
5.22,4.850326554122701,0.3502025687932706,0.01,5.0,4.0,3.0,2.0,1.0,0.0001856571388504662,1.0,1.0,1.0,1.0,1.0,-0.6519018720453142,0.3502025687932706,0.004502488752644308
5.23,4.856800427669762,0.3502265496289146,0.01,5.0,4.0,3.0,2.0,1.0,0.00018570798763531895,1.0,1.0,1.0,1.0,1.0,-0.6518850949811316,0.3502265496289146,0.004509733168844539
5.24,4.863274061019951,0.35025053087525815,0.01,5.0,4.0,3.0,2.0,1.0,0.00018575884773239115,1.0,1.0,1.0,1.0,1.0,-0.6518683211403168,0.35025053087525815,0.0045169809289094635
5.25,4.869747454173272,0.3502745125323013,0.01,5.0,4.0,3.0,2.0,1.0,0.00018580971914364673,1.0,1.0,1.0,1.0,1.0,-0.6518515505228699,0.3502745125323013,0.004524232033802121
5.26,4.876220607125713,0.35029849459625073,0.01,5.0,4.0,3.0,2.0,1.0,0.00018586060186300088,1.0,1.0,1.0,1.0,1.0,-0.6518347831212443,0.35029849459625073,0.004531486484285763
5.27,4.882693519849256,0.35032247704057834,0.01,5.0,4.0,3.0,2.0,1.0,0.00018591149583611119,1.0,1.0,1.0,1.0,1.0,-0.6518180188826641,0.35032247704057834,0.00453874427992231
5.28,4.889166192338496,0.3503464598601694,0.01,5.0,4.0,3.0,2.0,1.0,0.00018596240105404516,1.0,1.0,1.0,1.0,1.0,-0.6518012577969539,0.3503464598601694,0.004546005421397651
5.29,4.895638624593432,0.3503704430550237,0.01,5.0,4.0,3.0,2.0,1.0,0.00018601331751872118,1.0,1.0,1.0,1.0,1.0,-0.651784499864113,0.3503704430550237,0.004553269909667068
5.3,4.902110816614064,0.35039442662514136,0.01,5.0,4.0,3.0,2.0,1.0,0.0001860642452320584,1.0,1.0,1.0,1.0,1.0,-0.6517677450841421,0.35039442662514136,0.004560537745686026
5.31,4.908582768400393,0.35041841057052237,0.01,5.0,4.0,3.0,2.0,1.0,0.00018611518419597582,1.0,1.0,1.0,1.0,1.0,-0.6517509934570408,0.35041841057052237,0.00456780893041016
5.32,4.915054479952419,0.35044239489116674,0.01,5.0,4.0,3.0,2.0,1.0,0.00018616613441239295,1.0,1.0,1.0,1.0,1.0,-0.6517342449828093,0.35044239489116674,0.004575083464795281
5.33,4.921525951270141,0.3504663795870744,0.01,5.0,4.0,3.0,2.0,1.0,0.00018621709588322917,1.0,1.0,1.0,1.0,1.0,-0.6517174996614473,0.3504663795870744,0.004582361349797362
5.34,4.92799718235356,0.3504903646582454,0.01,5.0,4.0,3.0,2.0,1.0,0.0001862680686104046,1.0,1.0,1.0,1.0,1.0,-0.6517007574929552,0.3504903646582454,0.004589642586372567
