Time,Abeta,AbDim,AbP,Source,Sink,Nep,kprod,kdeg,kdimer,kdedimer,kdisagg,kpf,kpg,kpghalf,kdegNep,cell,Abetaproduction,AbetaDegradation,AbetaDimerisation,AbetaDedimerisation,AbetaPlaqueFormation,AbetaPlaqueGrowth,AbetaDisaggregation,NepDegradation
5.22,9.708670843666445e-05,-1.4928001200240067e-11,1.446485748274816e-16,1.0,1.0,999.9999990604,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.038820875254277e-09,-5.719308104833199e-12,-1.263729941606323e-16,2.0787241671644606e-17,7.2875241194523005e-40,7.862662581897417e-21,1.79999999830872e-07
5.23,9.727268814342104e-05,-1.4985248206045186e-11,1.4548157148818872e-16,1.0,1.0,999.9999990586,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.042726449088819e-09,-5.7302629696619385e-12,-1.2685761868827552e-16,2.0866958127230618e-17,7.385821285981881e-40,7.907941781383475e-21,1.7999999983054799e-07
5.24,9.745866781134092e-05,-1.504260475721209e-11,1.4631775932889866e-16,1.0,1.0,999.9999990568,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.046632022107776e-09,-5.7412178281275024e-12,-1.2734317057217897e-16,2.094682712473293e-17,7.485252656129695e-40,7.953394443840944e-21,1.79999999830224e-07
5.25,9.764464744042422e-05,-1.5100070853670936e-11,1.471571444498511e-16,1.0,1.0,999.999999055,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0505375943111504e-09,-5.752172680229901e-12,-1.2782964981175132e-16,2.1026848664054286e-17,7.585829114166256e-40,7.999020900860557e-21,1.799999998299e-07
5.26,9.783062703067082e-05,-1.515764649535189e-11,1.479997329512794e-16,1.0,1.0,999.9999990532,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0544431656989405e-09,-5.763127525969128e-12,-1.2831705640640143e-16,2.1107022745097437e-17,7.687561627756418e-40,8.044821484032695e-21,1.79999999829576e-07
5.27,9.801660658208085e-05,-1.5215331682185053e-11,1.4884553093340907e-16,1.0,1.0,999.9999990514,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.058348736271148e-09,-5.7740823653451965e-12,-1.2880539035553757e-16,2.118734936776506e-17,7.790461248437507e-40,8.090796524947317e-21,1.79999999829252e-07
5.28,9.820258609465429e-05,-1.5273126414100623e-11,1.496945444964577e-16,1.0,1.0,999.9999990496,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0622543060277736e-09,-5.785037198358106e-12,-1.2929465165856884e-16,2.1267828531959944e-17,7.894539112099376e-40,8.136946355193951e-21,1.7999999982892798e-07
5.29,9.838856556839106e-05,-1.5331030691028687e-11,1.505467797406342e-16,1.0,1.0,999.9999990478,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0661598749688142e-09,-5.795992025007854e-12,-1.2978484031490337e-16,2.134846023758474e-17,7.999806439466218e-40,8.183271306361654e-21,1.79999999828604e-07
5.3,9.857454500329126e-05,-1.5389044512899454e-11,1.5140224276614239e-16,1.0,1.0,999.999999046,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.070065443094274e-09,-5.80694684529445e-12,-1.3027595632395034e-16,2.1429244484542265e-17,8.106274536580713e-40,8.229771710039202e-21,1.7999999982828e-07
5.31,9.876052439935484e-05,-1.5447167879642987e-11,1.5226093967317538e-16,1.0,1.0,999.9999990442,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.07397101040415e-09,-5.8179016592178926e-12,-1.307679996851177e-16,2.151018127273513e-17,8.213954795288984e-40,8.276447897814795e-21,1.7999999982795599e-07
5.32,9.894650375658187e-05,-1.550540079118952e-11,1.5312287656192279e-16,1.0,1.0,999.9999990424,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.077876576898445e-09,-5.828856466778189e-12,-1.3126097039781487e-16,2.159127060206619e-17,8.322858693728784e-40,8.323300201276438e-21,1.79999999827632e-07
5.33,9.913248307497232e-05,-1.556374324746914e-11,1.5398805953256236e-16,1.0,1.0,999.9999990406,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0817821425771567e-09,-5.83981126797534e-12,-1.3175486846145002e-16,2.1672512472438084e-17,8.432997796817845e-40,8.370328952011493e-21,1.7999999982730798e-07
5.34,9.931846235452618e-05,-1.5622195248411993e-11,1.5485649468526714e-16,1.0,1.0,999.9999990388,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0856877074402863e-09,-5.850766062809348e-12,-1.3224969387543173e-16,2.1753906883753544e-17,8.544383756745764e-40,8.417534481607067e-21,1.79999999826984e-07
5.35,9.950444159524351e-05,-1.5680756793948245e-11,1.5572818812020106e-16,1.0,1.0,999.999999037,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.089593271487835e-09,-5.861720851280219e-12,-1.3274544663916887e-16,2.1835453835915328e-17,8.657028313466456e-40,8.46491712164977e-21,1.7999999982666e-07
5.36,9.96904207971243e-05,-1.5739427884008025e-11,1.56603145937521e-16,1.0,1.0,999.9999990352,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0934988347198026e-09,-5.872675633387954e-12,-1.3324212675206994e-16,2.1917153328826138e-17,8.770943295193186e-40,8.512477203725828e-21,1.7999999982633598e-07
5.37,9.987639996016852e-05,-1.5798208518521488e-11,1.574813742373763e-16,1.0,1.0,999.9999990334,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0974043971361874e-09,-5.883630409132555e-12,-1.3373973421354367e-16,2.1999005362388717e-17,8.886140618895168e-40,8.560215059421064e-21,1.79999999826012e-07
5.38,0.00010006237908437619,-1.5857098697418776e-11,1.5836287911990886e-16,1.0,1.0,999.9999990315999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.101309958736991e-09,-5.8945851785140255e-12,-1.3423826902299866e-16,2.2081009936505787e-17,9.00263229079609e-40,8.608131020320886e-21,1.7999999982568798e-07
5.39,0.00010024835816974738,-1.5916098420630044e-11,1.5924766668525302e-16,1.0,1.0,999.9999990297999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.105215519522215e-09,-5.9055399415323704e-12,-1.3473773117984365e-16,2.216316705108009e-17,9.120430406874503e-40,8.656225418010298e-21,1.7999999982536399e-07
5.4,0.00010043433721628205,-1.597520768808541e-11,1.6013574303353488e-16,1.0,1.0,999.9999990279999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.109121079491857e-09,-5.916494698187592e-12,-1.3523812068348703e-16,2.2245476706014308e-17,9.23954715336594e-40,8.704498584073856e-21,1.7999999982504e-07
5.41,0.00010062031622398016,-1.6034426499715037e-11,1.6102711426487305e-16,1.0,1.0,999.9999990261999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.1130266386459178e-09,-5.927449448479691e-12,-1.3573943753333765e-16,2.2327938901211205e-17,9.359994807267142e-40,8.752950850095704e-21,1.7999999982471598e-07
5.42,0.00010080629519284179,-1.609375485544906e-11,1.61921786479379e-16,1.0,1.0,999.9999990244,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.1169321969843984e-09,-5.9384041924086725e-12,-1.3624168172880402e-16,2.2410553636573486e-17,9.481785736842102e-40,8.801582547659605e-21,1.7999999982439201e-07
5.43,0.00010099227412286693,-1.615319275521763e-11,1.6281976577715756e-16,1.0,1.0,999.9999990226,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.120837754507299e-09,-5.949358929974539e-12,-1.3674485326929486e-16,2.249332091200389e-17,9.604932402129952e-40,8.850394008348954e-21,1.79999999824068e-07
5.44,0.00010117825301405562,-1.621274019895089e-11,1.6372105825830323e-16,1.0,1.0,999.9999990208,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.1247433112146195e-09,-5.960313661177296e-12,-1.3724895215421875e-16,2.2576240727405138e-17,9.729447355454302e-40,8.899385563746589e-21,1.79999999823744e-07
5.45,0.00010136423186640777,-1.6272397186578995e-11,1.6462567002290582e-16,1.0,1.0,999.999999019,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.1286488671063587e-09,-5.971268386016941e-12,-1.3775397838298448e-16,2.2659313082679968e-17,9.855343241935502e-40,8.948557545435092e-21,1.7999999982342e-07
5.46,0.00010155021067992351,-1.63321637180321e-11,1.6553360717104568e-16,1.0,1.0,999.9999990172,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.1325544221825192e-09,-5.982223104493484e-12,-1.3825993195500074e-16,2.2742537977731135e-17,9.982632800003628e-40,8.997910284996531e-21,1.79999999823096e-07
5.47,0.0001017361894546027,-1.6392039793240282e-11,1.6644487580279644e-16,1.0,1.0,999.9999990154,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.136459976443098e-09,-5.993177816606919e-12,-1.3876681286967562e-16,2.2825915412461257e-17,1.0111328861914166e-39,9.047444114012606e-21,1.79999999822772e-07
5.48,0.00010192216819044554,-1.6452025412133775e-11,1.6735948201822383e-16,1.0,1.0,999.9999990136,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.1403655298880997e-09,-6.00413252235726e-12,-1.3927462112641848e-16,2.2909445386773187e-17,1.0241444354265237e-39,9.097159364064592e-21,1.79999999822448e-07
5.49,0.00010210814688745186,-1.6512120574642668e-11,1.6827743191738531e-16,1.0,1.0,999.9999990118,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.1442710825175204e-09,-6.015087221744501e-12,-1.397833567246375e-16,2.299312790056958e-17,1.0372992298516653e-39,9.147056366733314e-21,1.79999999822124e-07
5.5,0.00010229412554562176,-1.657232528069713e-11,1.6919873160033204e-16,1.0,1.0,999.99999901,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.148176634331362e-09,-6.0260419147686486e-12,-1.4029301966374156e-16,2.307696295375319e-17,1.0505985811511341e-39,9.19713545359925e-21,1.799999998218e-07
5.51,0.00010248010416495523,-1.66326395302273e-11,1.7012338716710767e-16,1.0,1.0,999.9999990082,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.152082185329625e-09,-6.036996601429707e-12,-1.408036099431392e-16,2.3160950546226743e-17,1.0640438105998156e-39,9.247396956242472e-21,1.79999999821476e-07
5.52,0.00010266608274545229,-1.6693063323163322e-11,1.7105140471774718e-16,1.0,1.0,999.9999990064,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.1559877355123086e-09,-6.047951281727677e-12,-1.4131512756223912e-16,2.324509067789296e-17,1.0776362491156643e-39,9.297841206242584e-21,1.79999999821152e-07
5.53,0.00010285206128711295,-1.675359665943534e-11,1.7198279035227804e-16,1.0,1.0,999.9999990046,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.159893284879414e-09,-6.058905955662564e-12,-1.4182757252044989e-16,2.332938334865456e-17,1.091377237312402e-39,9.348468535178778e-21,1.79999999820828e-07
5.54,0.00010303803978993714,-1.681423953897348e-11,1.7291755017072025e-16,1.0,1.0,999.9999990028,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.16379883343094e-09,-6.069860623234365e-12,-1.4234094481718e-16,2.341382855841426e-17,1.1052681255523887e-39,9.399279274629841e-21,1.79999999820504e-07
5.55,0.000103224018253925,-1.687499196170795e-11,1.738556902730871e-16,1.0,1.0,999.999999001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.167704381166888e-09,-6.080815284443092e-12,-1.4285524445183866e-16,2.3498426307074856e-17,1.1193102739997011e-39,9.450273756174195e-21,1.7999999982017998e-07
5.56,0.0001034099966790764,-1.69358539275688e-11,1.7479721675938357e-16,1.0,1.0,999.9999989992,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.171609928087257e-09,-6.09176993928874e-12,-1.433704714238337e-16,2.3583176594538958e-17,1.133505052673368e-39,9.501452311389813e-21,1.79999999819856e-07
5.57,0.00010359597506539149,-1.6996825436486267e-11,1.757421357296064e-16,1.0,1.0,999.9999989974,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.17551547419205e-09,-6.102724587771318e-12,-1.438866257325745e-16,2.366807942070941e-17,1.1478538415008214e-39,9.552815271854215e-21,1.79999999819532e-07
5.58,0.00010378195341287017,-1.7057906488390436e-11,1.7669045328374636e-16,1.0,1.0,999.9999989956,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.1794210194812625e-09,-6.113679229890826e-12,-1.4440370737746926e-16,2.3753134785488863e-17,1.162358030371567e-39,9.604362969144601e-21,1.79999999819208e-07
5.59,0.00010396793172151247,-1.711909708321149e-11,1.776421755217852e-16,1.0,1.0,999.9999989938,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.1833265639548987e-09,-6.124633865647268e-12,-1.4492171635792688e-16,2.3838342688780096e-17,1.1770190191909836e-39,9.656095734837679e-21,1.79999999818884e-07
5.6,0.00010415390999131844,-1.7180397220879547e-11,1.7859730854369796e-16,1.0,1.0,999.999998992,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.187232107612957e-09,-6.135588495040646e-12,-1.4544065267335582e-16,2.392370313048579e-17,1.1918382179343816e-39,9.70801390050979e-21,1.7999999981855998e-07
5.61,0.00010433988822228804,-1.7241806901324758e-11,1.7955585844945174e-16,1.0,1.0,999.9999989902,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.191137650455438e-09,-6.1465431180709624e-12,-1.4596051632316474e-16,2.4009216110508688e-17,1.2068170467012092e-39,9.760117797736848e-21,1.79999999818236e-07
5.62,0.00010452586641442133,-1.7303326124477294e-11,1.8051783133900503e-16,1.0,1.0,999.9999989884,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.1950431924823424e-09,-6.1574977347382256e-12,-1.4648130730676253e-16,2.4094881628751552e-17,1.221956935769463e-39,9.812407758094297e-21,1.79999999817912e-07
5.63,0.00010471184456771823,-1.7364954890267244e-11,1.8148323331231073e-16,1.0,1.0,999.9999989866,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.198948733693668e-09,-6.168452345042429e-12,-1.4700302562355737e-16,2.4180699685117036e-17,1.2372593256503394e-39,9.864884113157275e-21,1.7999999981758798e-07
5.64,0.00010489782268217885,-1.7426693198624827e-11,1.8245207046931313e-16,1.0,1.0,999.9999989848,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.202854274089418e-09,-6.179406948983585e-12,-1.4752567127295848e-16,2.426667027950796e-17,1.2527256671430033e-39,9.917547194500454e-21,1.79999999817264e-07
5.65,0.00010508380075780315,-1.7488541049480135e-11,1.8342434890994898e-16,1.0,1.0,999.999998983,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.206759813669591e-09,-6.1903615465616925e-12,-1.480492442543741e-16,2.435279341182698e-17,1.268357421389602e-39,9.970397333698097e-21,1.7999999981693998e-07
5.66,0.00010526977879459114,-1.7550498442763335e-11,1.8440007473414637e-16,1.0,1.0,999.9999989812,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2106653524341878e-09,-6.201316137776755e-12,-1.4857374456721302e-16,2.443906908197686e-17,1.2841560599304516e-39,1.0023434862323995e-20,1.79999999816616e-07
5.67,0.00010545575679254279,-1.7612565378404556e-11,1.8537925404182825e-16,1.0,1.0,999.9999989794,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2145708903832073e-09,-6.212270722628772e-12,-1.4909917221088378e-16,2.45254972898603e-17,1.3001230647594767e-39,1.0076660111951658e-20,1.79999999816292e-07
5.68,0.00010564173475165818,-1.7674741856333978e-11,1.8636189293290772e-16,1.0,1.0,999.9999989776,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.218476427516651e-09,-6.2232253011177525e-12,-1.496255271847953e-16,2.461207803538008e-17,1.3162599283797383e-39,1.0130073414154065e-20,1.7999999981596798e-07
5.69,0.0001058277126719373,-1.7737027876481706e-11,1.873479975072912e-16,1.0,1.0,999.9999989757999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2223819638345194e-09,-6.2341798732436976e-12,-1.5015280948835588e-16,2.4698811318438855e-17,1.3325681538592633e-39,1.0183675100503827e-20,1.79999999815644e-07
5.7,0.00010601369055338007,-1.7799423438777906e-11,1.8833757386487754e-16,1.0,1.0,999.9999989739999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2262874993368102e-09,-6.245134439006606e-12,-1.5068101912097437e-16,2.4785697138939402e-17,1.3490492548870169e-39,1.0237465502573148e-20,1.7999999981531997e-07
5.71,0.00010619966839598666,-1.7861928543152735e-11,1.8933062810555857e-16,1.0,1.0,999.9999989721999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2301930340235275e-09,-6.2560889984064895e-12,-1.512101560820595e-16,2.487273549678446e-17,1.3657047558290944e-39,1.0291444951933848e-20,1.7999999981499598e-07
5.72,0.00010638564619975689,-1.7924543189536308e-11,1.9032716632921662e-16,1.0,1.0,999.9999989704,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2340985678946665e-09,-6.26704355144334e-12,-1.517402203710196e-16,2.4959926391876702e-17,1.3825361917850593e-39,1.0345613780157228e-20,1.79999999814672e-07
5.73,0.00010657162396469094,-1.798726737785878e-11,1.913271946357281e-16,1.0,1.0,999.9999989686,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2380041009502324e-09,-6.2779980981171716e-12,-1.522712119872635e-16,2.504726982411888e-17,1.3995451086445798e-39,1.0399972318814273e-20,1.79999999814348e-07
5.74,0.00010675760169078871,-1.805010110805033e-11,1.9233071912496233e-16,1.0,1.0,999.9999989668,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2419096331902218e-09,-6.28895263842798e-12,-1.5280313093020007e-16,2.5134765793413766e-17,1.4167330631441807e-39,1.0454520899475578e-20,1.7999999981402401e-07
5.75,0.00010694357937805025,-1.8113044380041065e-11,1.9333774589677877e-16,1.0,1.0,999.999998965,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2458151646146367e-09,-6.2999071723757695e-12,-1.5333597719923764e-16,2.522241429966404e-17,1.4341016229241834e-39,1.0509259853711204e-20,1.799999998137e-07
5.76,0.00010712955702647559,-1.8176097193761163e-11,1.9434828105103134e-16,1.0,1.0,999.9999989632,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2497206952234768e-09,-6.310861699960546e-12,-1.5386975079378514e-16,2.531021534277246e-17,1.4516523665859392e-39,1.0564189513090911e-20,1.79999999813376e-07
5.77,0.00010731553463606467,-1.8239259549140715e-11,1.953623306875657e-16,1.0,1.0,999.9999989614,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2536262250167416e-09,-6.321816221182308e-12,-1.5440445171325074e-16,2.539816892264169e-17,1.4693868837491636e-39,1.0619310209184009e-20,1.79999999813052e-07
5.78,0.0001075015122068176,-1.8302531446109954e-11,1.963799009062204e-16,1.0,1.0,999.9999989596,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2575317539944336e-09,-6.332770736041066e-12,-1.5494007995704383e-16,2.5486275039174575e-17,1.487306775109528e-39,1.0674622273559423e-20,1.79999999812728e-07
5.79,0.00010768748973873421,-1.836591288459893e-11,1.9740099780682373e-16,1.0,1.0,999.9999989578,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2614372821565482e-09,-6.3437252445368115e-12,-1.5547663552457227e-16,2.5574533692273713e-17,1.5054136524963802e-39,1.0730126037785518e-20,1.79999999812404e-07
5.8,0.00010787346723181471,-1.8429403864537852e-11,1.9842562748920123e-16,1.0,1.0,999.999998956,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.265342809503091e-09,-6.354679746669559e-12,-1.560141184152452e-16,2.5662944881841915e-17,1.523709138930841e-39,1.0785821833430512e-20,1.7999999981208e-07
5.81,0.00010805944468605898,-1.8493004385856848e-11,1.994537960531662e-16,1.0,1.0,999.9999989542,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.269248336034059e-09,-6.365634242439304e-12,-1.5655252862847116e-16,2.5751508607781884e-17,1.5421948686838238e-39,1.0841709992061956e-20,1.79999999811756e-07
5.82,0.00010824542210146706,-1.8556714448486072e-11,2.0048550959852763e-16,1.0,1.0,999.9999989524,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2731538617494527e-09,-6.376588731846052e-12,-1.5709186616365884e-16,2.5840224869996368e-17,1.5608724873345396e-39,1.0897790845247167e-20,1.79999999811432e-07
5.83,0.00010843139947803903,-1.862053405235568e-11,2.01520774225085e-16,1.0,1.0,999.9999989506,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.2770593866492733e-09,-6.38754321488981e-12,-1.5763213102021702e-16,2.5929093668388096e-17,1.5797436518289907e-39,1.0954064724552945e-20,1.79999999811108e-07
5.84,0.00010861737681577477,-1.8684463197395762e-11,2.0255959603263071e-16,1.0,1.0,999.9999989488,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.28096491073352e-09,-6.398497691570574e-12,-1.5817332319755384e-16,2.601811500285973e-17,1.598810030538787e-39,1.1010531961545708e-20,1.79999999810784e-07
5.85,0.00010880335411467436,-1.8748501883536525e-11,2.036019811209493e-16,1.0,1.0,999.999998947,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.284870434002193e-09,-6.4094521618883496e-12,-1.5871544269507847e-16,2.6107288873314085e-17,1.6180733033201156e-39,1.106719288779144e-20,1.7999999981046e-07
