Ag,Ifn_Prot,Ifn_mRNA,Rec_Prot,Rec_mRNA,Tbet_Prot,Tbet_mRNA,Time
0.9999999992835032,1.135846782192376,0.017128989784088392,0.43117805104439727,0.0016802509590663711,51.07856415074208,0.11133476685132986,4.14
0.9999999992660072,1.1416211493220874,0.017194415523645177,0.43242727613266446,0.0016818055197848605,51.13895948760859,0.11167337513227311,4.15
0.9999999992481277,1.1474031737805608,0.017259868418560302,0.4336768094873842,0.0016833662557962715,51.19963287016587,0.11201192586437532,4.16
0.9999999992298569,1.1531928063331929,0.017325348343267613,0.434926656991639,0.0016849332050068537,51.26058395956608,0.112350412212637,4.17
0.9999999992111878,1.158989998112542,0.017390855176632185,0.4361768245602687,0.0016865064048233731,51.3218124104967,0.11268882739859284,4.18
0.9999999991921121,1.164794700619072,0.01745638880192281,0.43742731813934066,0.0016880858921557817,51.38331787124356,0.11302716470034034,4.19
0.9999999991726225,1.170606865721857,0.017521949106784424,0.4386781437056233,0.0016896717034198833,51.44509998375376,0.1133654174525605,4.2
0.9999999991527105,1.1764264456592577,0.017587535983210563,0.4399293072660632,0.0016912638745399953,51.50715838369857,0.11370357904653111,4.21
0.9999999991323685,1.182253393039558,0.017653149327515792,0.4411808148572648,0.0016928624409516069,51.56949270053628,0.11404164293013215,4.22
0.9999999991115878,1.188087660841571,0.01771878904030811,0.4424326725449735,0.0016944674376040323,51.63210255757501,0.1143796026078439,4.23
0.9999999990903603,1.1939292024152077,0.01778445502646134,0.4436848864235616,0.0016960788989630604,51.69498757203535,0.11471745164073753,4.24
0.9999999990686774,1.1997779714820198,0.017850147195087568,0.4449374626155185,0.0016976968590136016,51.75814735511309,0.11505518364645885,4.25
0.9999999990465305,1.2056339221357018,0.01791586545950952,0.4461904072709426,0.0016993213512623289,51.8215815120417,0.1153927922992046,4.26
0.9999999990239107,1.211497008842566,0.017981609737232965,0.44744372656703746,0.0017009524087403165,51.88528964215487,0.11573027132969194,4.2700000000000005
0.9999999990008089,1.2173671864419806,0.018047379949919087,0.4486974267076101,0.0017025900640056729,51.949271338948805,0.11606761452512093,4.28
0.9999999989772164,1.2232444101467823,0.018113176023356912,0.44995151392257365,0.001704234349146172,52.013526190144546,0.11640481572913064,4.29
0.9999999989531236,1.2291286355436513,0.0181789978874357,0.45120599446745213,0.001705885295781879,52.078053777750114,0.11674186884174817,4.3
0.9999999989285213,1.2350198185934584,0.01824484547611734,0.45246087462288886,0.001707542935067773,52.142853678122556,0.1170787678193315,4.3100000000000005
0.9999999989033999,1.2409179156315793,0.01831071872740875,0.4537161606941573,0.0017092072976963638,52.207925462029834,0.11741550667450579,4.32
0.9999999988777495,1.246822883368181,0.018376617583334334,0.4549718590106763,0.0017108784139003084,52.27326869471266,0.1177520794760935,4.33
0.9999999988515605,1.2527346788884755,0.018442541989908374,0.45622797592552705,0.0017125563134550205,52.33888293594614,0.11808848034903827,4.34
0.9999999988248227,1.2586532596529443,0.018508491897107487,0.457484517814974,0.0017142410256812768,52.40476774010126,0.11842470347432286,4.3500000000000005
0.9999999987975259,1.2645785834975318,0.018574467258843062,0.4587414910779883,0.0017159325794478195,52.4709226562063,0.11876074308888095,4.36
0.9999999987696598,1.2705106086338143,0.01864046803293375,0.4599989021357748,0.0017176310031739555,52.53734722800801,0.1190965934855034,4.37
0.9999999987412139,1.276449293649133,0.018706494181077934,0.4612567574313022,0.0017193363248321507,52.604040994032694,0.1194322490127386,4.38
0.9999999987121775,1.282394597506704,0.01877254566882623,0.46251506342883536,0.0017210485719506199,52.6710034876471,0.11976770407478723,4.39
0.9999999986825395,1.2883464795456967,0.018838622465554015,0.46377382661347183,0.0017227677716159144,52.738234237119144,0.12010295313139162,4.4
0.9999999986522892,1.294304899481284,0.01890472454443395,0.4650330534906803,0.0017244939504755038,52.805732765678464,0.12043799069771952,4.41
0.9999999986214151,1.3002698174046685,0.01897085188240857,0.4662927505858433,0.0017262271347403542,52.873498591576784,0.12077281134424292,4.42
0.999999998589906,1.3062411937830753,0.019037004460162852,0.46755292444380187,0.001727967350187503,52.94153122814812,0.12110740969661143,4.43
0.99999999855775,1.3122189894597236,0.01910318226209684,0.4688135816284039,0.0017297146221626292,53.00983018386878,0.12144178043552067,4.44
0.9999999985249357,1.3182031656537647,0.019169385276298263,0.4700747287220549,0.0017314689755826176,53.07839496241714,0.12177591829657557,4.45
0.999999998491451,1.3241936839602009,0.019235613494515223,0.4713363723252728,0.0017332304349381236,53.14722506273329,0.12210981807014908,4.46
0.9999999984572837,1.330190506349772,0.019301866912128887,0.4725985190562446,0.0017349990242961286,53.216319979078406,0.12244347460123593,4.47
0.9999999984224215,1.3361935951688197,0.019368145528126213,0.4738611755503868,0.0017367747673024936,53.285679201093984,0.12277688278930171,4.48
0.9999999983868519,1.342202913139121,0.01943444934507269,0.4751243484599081,0.001738557687184509,53.35530221386077,0.12311003758812739,4.49
0.9999999983505621,1.3482184233577041,0.01950077836908517,0.47638804445337607,0.001740347806753439,53.42518849795758,0.12344293400564957,4.5
0.9999999983135393,1.3542400892966326,0.01956713260980466,0.477652270215286,0.0017421451484070619,53.495337529519816,0.12377556710379611,4.51
0.9999999982757701,1.360267874802767,0.01963351208036921,0.47891703244563305,0.0017439497341322065,53.5657487802978,0.12410793199831764,4.5200000000000005
0.9999999982372414,1.3663017440975,0.01969991679738679,0.48018233785948694,0.0017457615855072826,53.63642171771485,0.12444002385861477,4.53
0.9999999981979395,1.3723416617764728,0.019766346780908252,0.48144819318657056,0.0017475807237048095,53.707355804925164,0.1247718379075615,4.54
0.9999999981578508,1.3783875928092602,0.0198328020544003,0.4827146051708404,0.0017494071694939381,53.77855050087143,0.12510336942132427,4.55
0.9999999981169613,1.3844395025390368,0.01989928264471852,0.4839815805700707,0.0017512409432429692,53.850005260342215,0.12543461372917747,4.5600000000000005
0.9999999980752566,1.3904973566822165,0.019965788582080406,0.4852491261554397,0.001753082064921866,53.92171953402908,0.1257655662133148,4.57
0.9999999980327225,1.396561121328073,0.020032319900038526,0.48651724871112023,0.0017549305541047647,53.993692768583514,0.12609622230865733,4.58
0.9999999979893445,1.4026307629383334,0.020098876635453632,0.4877859550338717,0.001756786429972477,54.06592440667355,0.12642657750265765,4.59
0.9999999979451073,1.4087062483467507,0.02016545882846787,0.4890552519326358,0.0017586497113149912,54.138413887040166,0.1267566273351005,4.6000000000000005
0.9999999978999962,1.4147875447586526,0.02023206652247802,0.490325146228135,0.0017605204165339653,54.211160644553374,0.1270863673979001,4.61
0.9999999978539957,1.420874619750472,0.02029869976410879,0.4915956447524739,0.0017623985636452187,54.28416411026815,0.12741579333489408,4.62
0.9999999978070904,1.4269674412692515,0.020365358603186168,0.4928667543487434,0.0017642841702812159,54.35742371148,0.12774490084163412,4.63
0.9999999977592643,1.4330659776321268,0.020432043092710805,0.4941384818706277,0.0017661772536935471,54.43093887178033,0.1280736856651734,4.64
0.9999999977105015,1.4391701975257927,0.02049875328883146,0.4954108341820146,0.0017680778307554044,54.504709011111466,0.128402143603851,4.65
0.9999999976607857,1.445280070005941,0.02056548925081849,0.49668381815660767,0.0017699859179640502,54.57873354582151,0.1287302705070731,4.66
0.9999999976101005,1.4513955644966856,0.02063225104103742,0.49795744067754266,0.0017719015314432845,54.65301188871881,0.12905806227509173,4.67
0.9999999975584289,1.4575166507899622,0.02069903872492254,0.4992317086370058,0.0017738246869459038,54.72754344912627,0.12938551485878,4.68
0.9999999975057542,1.4636432990449078,0.02076585237095056,0.5005066289358551,0.0017757553998561564,54.80232763293528,0.12971262425940516,4.69
0.9999999974520588,1.4697754797872202,0.020832692050614308,0.501782208483244,0.001777693685192192,54.87736384265935,0.1300393865283985,4.7
0.9999999973973253,1.4759131639085024,0.020899557838396563,0.5030584541962494,0.0017796395576085073,54.95265147748761,0.13036579776712304,4.71
0.9999999973415358,1.48205632266558,0.020966449811743833,0.504335372999501,0.0017815930313983843,55.02818993333786,0.13069185412663836,4.72
0.9999999972846724,1.4882049276798062,0.021033368051040287,0.5056129718248141,0.0017835541204963244,55.1039786029094,0.1310175518074632,4.73
0.9999999972267166,1.4943589509363406,0.021100312639581675,0.5068912576108242,0.0017855228384804774,55.18001687573556,0.13134288705933542,4.74
0.99999999716765,1.5005183647834184,0.021167283663549374,0.5081702373026264,0.0017874991985750647,55.256304138235954,0.13166785618097007,4.75
0.9999999971074535,1.5066831419315923,0.021234281211984455,0.5094499178514159,0.001789483213652797,55.33283977376841,0.13199245551981467,4.76
0.999999997046108,1.5128532554529621,0.021301305376761833,0.5107303062141317,0.0017914748962372857,55.40962316268063,0.13231668147180287,4.7700000000000005
0.999999996983594,1.5190286787803817,0.021368356252564454,0.512011409353103,0.0017934742585054503,55.486653682361506,0.1326405304811055,4.78
0.9999999969198918,1.5252093857066538,0.021435433936857585,0.5132932342356987,0.0017954813122899192,55.563930707292194,0.13296399903988007,4.79
0.9999999968549815,1.531395350383702,0.021502538529863155,0.5145757878339798,0.0017974960690814248,55.64145360909684,0.1332870836880181,4.8
0.9999999967888427,1.5375865473217285,0.021569670134534154,0.5158590771243537,0.001799518540031193,55.71922175659306,0.13360978101289037,4.8100000000000005
0.9999999967214546,1.5437829513883525,0.02163682885652909,0.5171431090872316,0.001801548735953326,55.79723451584198,0.1339320876490907,4.82
0.9999999966527964,1.5499845378077353,0.021704014804186558,0.518427890706689,0.0018035866673271825,55.875491250198166,0.13425400027817788,4.83
0.9999999965828469,1.5561912821596853,0.021771228088499836,0.5197134289701287,0.001805632344299747,55.95399132035908,0.1345755156284157,4.84
0.9999999965115844,1.5624031603787487,0.021838468823091574,0.5209997308679466,0.0018076857766879976,56.032734084414294,0.13489663047451164,4.8500000000000005
0.9999999964389873,1.568620148753282,0.02190573712418853,0.5222868033931992,0.0018097469739812644,56.111718897894406,0.13521734163735377,4.86
0.9999999963650332,1.5748422239245132,0.021973033110596413,0.5235746535412759,0.0018118159453435854,56.19094511381961,0.13553764598374637,4.87
0.9999999962896998,1.581069362885581,0.022040356903674778,0.5248632883095715,0.0018138926996160527,56.27041208274796,0.135857540426144,4.88
0.9999999962129641,1.5873015429805635,0.022107708627311984,0.5261527146971636,0.0018159772453191548,56.35011915282333,0.13617702192238418,4.89
0.9999999961348031,1.5935387419034908,0.022175088407900254,0.527442939704491,0.001818069590655112,56.43006566982308,0.13649608747541872,4.9
0.9999999960551931,1.5997809376973386,0.022242496374310774,0.5287339703330353,0.0018201697435102052,56.5102509772053,0.13681473413304393,4.91
0.9999999959741105,1.606028108753015,0.022309932657868906,0.5300258135850058,0.0018222777114570998,56.59067441615592,0.13713295898762964,4.92
0.999999995891531,1.6122802338083249,0.02237739739232946,0.5313184764630261,0.001824393501757161,56.67133532563532,0.13745075917584687,4.93
0.99999999580743,1.6185372919469247,0.02244489071385203,0.532611965969824,0.0018265171213627648,56.752233042424734,0.1377681318783947,4.94
0.9999999957217829,1.6247992625972598,0.022512412760976416,0.5339062891079229,0.0018286485769196006,56.83336690117226,0.13808507431972578,4.95
0.9999999956345643,1.6310661255314927,0.02257996367459815,0.5352014528793378,0.0018307878747689697,56.91473623443863,0.13840158376777129,4.96
0.9999999955457487,1.637337860864413,0.022647543597944058,0.536497464285272,0.001832935020950075,56.99634037274259,0.1387176575336646,4.97
0.9999999954553102,1.6436144490523368,0.022715152676547938,0.5377943303258171,0.0018350900212023048,57.07817864460599,0.13903329297146433,4.98
0.9999999953632223,1.6498958708919895,0.022782791058226278,0.5390920579996556,0.0018372528809675103,57.16025037659854,0.1393484874778763,4.99
0.9999999952694584,1.6561821075193814,0.022850458893054114,0.5403906543037665,0.0018394236053922762,57.242554893382255,0.13966323849197515,5.0
0.9999999951739914,1.6624731404086648,0.022918156333340912,0.5416901262331326,0.001841602199330185,57.32509151775556,0.1399775434949249,5.01
0.9999999950767942,1.6687689513709816,0.022985883533606567,0.5429904807804508,0.0018437886673440733,57.40785957069709,0.14029140000969892,5.0200000000000005
0.9999999949778384,1.6750695225532959,0.02305364065055744,0.5442917249358447,0.001845983013708281,57.49085837140916,0.14060480560079938,5.03
0.9999999948770963,1.681374836437219,0.023121427843062568,0.5455938656865806,0.0018481852424108974,57.57408723736089,0.14091775787397615,5.04
0.999999994774539,1.6876848758378176,0.02318924527212985,0.546896910016785,0.0018503953571559944,57.65754548433106,0.14123025447594492,5.05
0.9999999946701377,1.693999623902414,0.023257093100882406,0.5482008649071647,0.0018526133613658577,57.74123242645056,0.14154229309410535,5.0600000000000005
0.9999999945638627,1.7003190641093697,0.023324971494534937,0.5495057373347298,0.0018548392581832077,57.825147376244566,0.1418538714562582,5.07
0.9999999944556843,1.7066431802668653,0.023392880620370267,0.5508115342725196,0.0018570730504734161,57.90928964467443,0.1421649873303225,5.08
0.9999999943455724,1.7129719565116621,0.023460820647715885,0.55211826268933,0.001859314740826713,57.99365854117915,0.14247563852405243,5.09
0.9999999942334962,1.7193053773078564,0.023528791747920632,0.5534259295494438,0.0018615643315603877,58.07825337371659,0.14278582288475342,5.1000000000000005
0.9999999941194245,1.7256434274456205,0.02359679409433142,0.5547345418123636,0.0018638218247209817,58.163073448804326,0.14309553829899854,5.11
0.9999999940033261,1.731986092039938,0.0236648278622701,0.5560441064325472,0.0018660872220864764,58.24811807156023,0.14340478269234447,5.12
0.9999999938851687,1.7383333565293226,0.02373289322901038,0.5573546303591451,0.0018683605251684715,58.33338654574265,0.1437135540290472,5.13
0.9999999937649202,1.7446852066745315,0.023800990373754844,0.5586661205357407,0.0018706417352143568,58.41887817379034,0.14402185031177778,5.14
0.9999999936425475,1.7510416285572656,0.02386911947761203,0.5599785839000931,0.0018729308532094754,58.50459225686202,0.1443296695813379,5.15
0.9999999935180177,1.7574026085788605,0.02393728072357364,0.5612920273838816,0.0018752278798792813,58.590528094875594,0.14463700991637532,5.16
0.9999999933912966,1.763768133458971,0.02400547429649183,0.5626064579124535,0.001877532815691489,58.676684986547144,0.14494386943309961,5.17
0.9999999932623503,1.7701381902342412,0.024073700383056573,0.5639218824045736,0.0018798456608582154,58.76306222942949,0.14525024628499755,5.18
0.9999999931311441,1.7765127662569704,0.024141959171773125,0.565238307772177,0.0018821664153381129,58.84965911995044,0.14555613866254885,5.19
0.9999999929976428,1.7828918491937635,0.024210250852939555,0.5665557409201224,0.0018844950788384966,58.93647495345079,0.14586154479294175,5.2
0.9999999928618107,1.7892754270241804,0.024278575618624433,0.5678741887459506,0.001886831650817464,59.023509024221966,0.14616646293978905,5.21
0.9999999927236118,1.7956634880393703,0.024346933662644534,0.5691936581396426,0.0018891761304860048,59.1107606255433,0.14647089140284403,5.22
0.9999999925830096,1.8020560208407006,0.024415325180542683,0.5705141559833818,0.001891528516810106,59.19822904971905,0.14677482851771675,5.23
0.999999992439967,1.808453014338375,0.02448375036956565,0.5718356891513175,0.0018938888085128461,59.28591358811505,0.1470782726555905,5.24
0.9999999922944461,1.814854457750048,0.024552209428642204,0.5731582645093317,0.0018962570040764847,59.37381353119509,0.14738122222293853,5.25
0.9999999921464092,1.8212603405994263,0.024620702558361185,0.5744818889148074,0.0018986331017445417,59.46192816855692,0.14768367566124113,5.26
0.9999999919958176,1.8276706527148652,0.024689229960949733,0.5758065692163996,0.0019010170995238695,59.550256788968,0.14798563144670304,5.2700000000000005
0.9999999918426321,1.8340853842279543,0.02475779184025155,0.5771323122538082,0.0019034089951867176,59.638798680400825,0.14828708808997115,5.28
0.9999999916868131,1.8405045255721026,0.024826388401705327,0.5784591248575542,0.0019058087862727892,59.727553130068095,0.14858804413585272,5.29
0.9999999915283204,1.846928067481108,0.024895019852323192,0.5797870138487567,0.0019082164700912898,59.81651942445742,0.1488884981630339,5.3
0.9999999913671134,1.8533560009877248,0.024963686400669323,0.5811159860389138,0.0019106320437229675,59.90569684936579,0.14918844878379878,5.3100000000000005
0.9999999912031508,1.8597883174222207,0.02503238825683857,0.5824460482296836,0.0019130555040221442,59.995084689933655,0.1494878946437488,5.32
0.9999999910363907,1.8662250084109326,0.025101125632435287,0.5837772072126701,0.001915486847618742,60.08468223067882,0.14978683442152294,5.33
0.999999990866791,1.872666065874809,0.025169898740552147,0.5851094697692092,0.0019179260709202982,60.17448875552991,0.1500852668285182,5.34
0.9999999906943086,1.879111482027951,0.025238707795749132,0.5864428426701579,0.0019203731701139734,60.26450354785954,0.15038319060861072,5.3500000000000005
0.9999999905189001,1.8855612493761416,0.025307553014032556,0.5877773326756853,0.0019228281411685516,60.35472589051723,0.15068060453787738,5.36
0.9999999903405214,1.8920153607153767,0.025376434612834255,0.5891129465350664,0.0019252909798364321,60.445155065861954,0.1509775074243183,5.37
0.999999990159128,1.8984738091303826,0.02544535281099082,0.5904496909864774,0.0019277616816556127,60.53579035579442,0.15127389810757974,5.38
0.9999999899746747,1.9049365879931313,0.02551430782872294,0.5917875727567936,0.0019302402419516653,60.62663104178899,0.15156977545867764,5.39
0.9999999897871155,1.9114036909613494,0.025583299887614857,0.5931265985613895,0.0019327266558397023,60.717676404925356,0.15186513837972204,5.4
0.999999989596404,1.91787511197702,0.02565232921059388,0.5944667751039401,0.0019352209182263351,60.80892572591982,0.15215998580364204,5.41
0.9999999894024936,1.9243508452648834,0.02572139602191006,0.5958081090762266,0.0019377230238116258,60.90037828515639,0.15245431669391155,5.42
0.9999999892053362,1.9308308853309266,0.02579050054711591,0.5971506071579418,0.0019402329670910271,60.99203336271748,0.15274813004427587,5.43
0.9999999890048838,1.9373152269608738,0.025859643013046236,0.5984942760164988,0.0019427507423573176,61.08389023841431,0.15304142487847894,5.44
0.9999999888010876,1.9438038652186649,0.02592882364779806,0.5998391223068419,0.0019452763437025253,61.17594819181704,0.15333420024999134,5.45
0.9999999885938979,1.950296795444937,0.025998042680710678,0.6011851526712589,0.001947809765019846,61.26820650228462,0.1536264552417393,5.46
0.9999999883832649,1.956794013255496,0.02606730034234578,0.6025323737391967,0.0019503510000055506,61.360664448994235,0.1539181889658344,5.47
0.9999999881691375,1.9632955145397846,0.026136596864467662,0.6038807921270776,0.0019529000421608844,61.453321310970594,0.15420940056330423,5.48
0.9999999879514643,1.9698012954593453,0.02620593248002356,0.6052304144381185,0.0019554568847939585,61.54617636711479,0.15450008920382366,5.49
0.9999999877301934,1.9763113524462839,0.0262753074231241,0.6065812472621525,0.0019580215210216333,61.63922889623297,0.15479025408544742,5.5
0.9999999875052719,1.9828256822017216,0.026344721929023786,0.6079332971754511,0.0019605939437713923,61.73247817706466,0.15507989443434333,5.51
0.9999999872766463,1.989344281694249,0.026414176234101663,0.6092865707405504,0.0019631741457832074,61.82592348831076,0.15536900950452648,5.5200000000000005
0.9999999870442626,1.9958671481583719,0.02648367057584199,0.6106410745060775,0.0019657621196113952,61.91956410866129,0.15565759857759429,5.53
0.999999986808066,2.002394279092958,0.02655320519281512,0.6119968150065807,0.001968357857626467,62.01339931682289,0.15594566096246287,5.54
0.9999999865680008,2.0089256722596756,0.026622780324658396,0.6133537987623597,0.001970961352016967,62.107428391545916,0.1562331959951039,5.55
0.9999999863240111,2.0154613256814327,0.026692396212057174,0.6147120322792999,0.0019735725947913046,62.20165061165134,0.15652020303828293,5.5600000000000005
0.9999999860760397,2.022001237640809,0.026762053096725934,0.6160715220487067,0.001976191577779575,62.296065256057304,0.15680668148129817,5.57
0.9999999858240292,2.028545406678489,0.026831751221389536,0.6174322745471436,0.0019788182926353754,62.39067160380546,0.15709263073972107,5.58
0.9999999855679208,2.035093831591687,0.026901490829764518,0.6187942962362708,0.001981452730837608,62.48546893408691,0.15737805025513713,5.59
0.9999999853076559,2.041646511432576,0.02697127216654053,0.6201575935626871,0.0019840948836922783,62.580456526268,0.15766293949488833,5.6000000000000005
0.9999999850431742,2.048203445506705,0.027041095477361835,0.621522172957772,0.001986744742334279,62.67563365991569,0.15794729795181633,5.61
0.9999999847744153,2.054764633371422,0.027110961008808974,0.6228880408375318,0.001989402297729174,62.77099961482276,0.15823112514400692,5.62
0.9999999845013179,2.0613300748342915,0.027180869008380456,0.624255203602446,0.0019920675406749646,62.8665536710327,0.15851442061453547,5.63
0.9999999842238196,2.0678997699515067,0.02725081972447459,0.6256236676373167,0.001994740461803852,62.96229510886425,0.15879718393121356,5.64
0.9999999839418577,2.0744737190263036,0.02732081340637143,0.6269934393111188,0.001997421051583991,63.05822320893578,0.15907941468633666,5.65
0.9999999836553685,2.0810519226073687,0.027390850304214755,0.6283645249768531,0.002000109300321231,63.15433725218929,0.1593611124964329,5.66
0.9999999833642873,2.0876343814872516,0.02746093066899425,0.6297369309714009,0.0020028051981608535,63.250636519914245,0.15964227700201314,5.67
0.999999983068549,2.0942210967007684,0.027531054752527696,0.6311106636153806,0.0020055087350892976,63.347120293771006,0.15992290786732216,5.68
0.9999999827680873,2.1008120695234065,0.027601222807443315,0.6324857292130058,0.0020082199009358774,63.4437878558141,0.16020300478009084,5.69
0.9999999824628354,2.1074073014697268,0.027671435087162168,0.6338621340519455,0.0020109386853744892,63.54063848851515,0.16048256745128958,5.7
0.9999999821527255,2.1140067942917677,0.02774169184588073,0.6352398844031864,0.0020136650779253133,63.637671474785584,0.16076159561488323,5.71
0.9999999818376889,2.120610549977443,0.027811993338553477,0.6366189865208964,0.0020163990679565027,63.73488609799906,0.16104008902758662,5.72
0.9999999815176563,2.1272185707489406,0.027882339820875655,0.6379994466422911,0.0020191406446858668,63.83228164201361,0.16131804746862188,5.73
0.9999999811925574,2.13383085906112,0.027952731549266058,0.6393812709875001,0.002021889797182543,63.92985739119351,0.1615954707394765,5.74
0.9999999808623209,2.14044741759991,0.028023168780850007,0.6407644657594374,0.002024646514368662,64.02761263043095,0.16187235866366292,5.75
0.9999999805268749,2.1470682492807023,0.028093651773442363,0.6421490371436718,0.0020274107850210034,64.12554664516738,0.1621487110864793,5.76
0.9999999801861462,2.1536933572467465,0.02816418078553066,0.6435349913083004,0.0020301825977726414,64.2236587214146,0.16242452787477138,5.7700000000000005
0.9999999798400614,2.1603227448675435,0.028234756076258315,0.6449223344038223,0.0020329619411145815,64.32194814577562,0.16269980891669567,5.78
0.9999999794885455,2.1669564157372405,0.02830537790540801,0.6463110725630161,0.0020357488033973907,64.4204142054653,0.16297455412148396,5.79
0.9999999791315229,2.173594373673021,0.02837604653338508,0.6477012119008175,0.002038543172832818,64.51905618833061,0.16324876341920905,5.8
0.9999999787689172,2.180236622713499,0.02844676222120108,0.6490927585141993,0.0020413450374954034,64.61787338287074,0.16352243676055167,5.8100000000000005
0.9999999784006508,2.186883167117107,0.028517525230457374,0.6504857184820525,0.0020441543853240802,64.71686507825694,0.16379557411656862,5.82
0.9999999780266452,2.1935340113604944,0.028588335823328922,0.6518800978650704,0.0020469712041237694,64.81603056435212,0.16406817547846253,5.83
0.9999999776468212,2.2001891601369117,0.028659194262548086,0.6532759027056335,0.0020497954815669635,64.9153691317301,0.1643402408573525,5.84
0.9999999772610985,2.2068486183546066,0.028730100811388572,0.6546731390276961,0.002052627205195301,65.01488007169482,0.16461177028404625,5.8500000000000005
0.9999999768693957,2.213512391135212,0.028801055733649442,0.656071812836674,0.002055466362421133,65.11456267629902,0.16488276380881348,5.86
0.9999999764716305,2.2201804838121406,0.02887205929363929,0.6574719301193361,0.0020583129405290826,65.21441623836294,0.16515322150116055,5.87
0.9999999760677197,2.226852901928976,0.028943111756160444,0.6588734968436948,0.002061166926677591,65.31444005149267,0.1654231434496065,5.88
0.9999999756575791,2.2335296512378635,0.02901421338649332,0.6602765189589,0.0020640283079004593,65.41463341009819,0.1656925297614604,5.89
0.9999999752411234,2.240210737697905,0.029085364450380846,0.6616810023951344,0.0020668970711083773,65.51499560941132,0.16596138056259982,5.9
0.9999999748182663,2.2468961674735484,0.029156565214012983,0.663086953063509,0.0020697732030904464,65.61552594550321,0.16622969599725085,5.91
0.9999999743889204,2.253585946932987,0.02922781594401139,0.6644943768559629,0.002072656690515695,65.71622371530191,0.1664974762277694,5.92
0.9999999739529974,2.2602800826465503,0.029299116907414133,0.6659032796451624,0.0020755475199345785,65.8170882166094,0.16676472143442367,5.93
0.999999973510408,2.266978581385101,0.029370468371660532,0.6673136672844024,0.0020784456777804784,65.91811874811859,0.1670314318151781,5.94
0.9999999730610617,2.273681450118428,0.029441870604576065,0.6687255456075097,0.0020813511503711864,66.01931460942987,0.16729760758547857,5.95
0.9999999726048668,2.280388696013651,0.02951332387435743,0.670138920428748,0.002084263923910383,66.12067510106775,0.167563248978039,5.96
0.999999972141731,2.2871003264336114,0.029584828449557662,0.6715537975427234,0.0020871839844891064,66.22219952449697,0.16782835624262926,5.97
0.9999999716715602,2.293816348935278,0.029656384599071366,0.6729701827242929,0.002090111318087212,66.32388718213858,0.16809292964586434,5.98
0.9999999711942597,2.300536771268142,0.02972799259212002,0.6743880817284731,0.0020930459105748225,66.42573737738562,0.16835696947099488,5.99
0.9999999707097337,2.307261601372624,0.02979965269823744,0.6758075002903516,0.002095987747713773,66.52774941461874,0.16862047601769928,6.0
0.999999970217885,2.3139908473784776,0.02987136518725527,0.6772284441249993,0.0020989368151590414,66.62992259922156,0.1688834496018768,6.01
0.9999999697186154,2.3207245176031925,0.02994313032928863,0.678650918927384,0.002101893098460175,66.73225623759568,0.16914589055544216,6.0200000000000005
0.9999999692118257,2.3274626205504014,0.030014948394721797,0.6800749303722861,0.002104856583062704,66.83474963717565,0.16940779922612154,6.03
0.9999999686974151,2.3342051649082904,0.030086819654194075,0.6815004841142153,0.0021078272543095513,66.9374021064436,0.1696691759772499,6.04
0.9999999681752821,2.3409521595480087,0.030158744378585674,0.6829275857873296,0.0021108050974424286,67.0402129549437,0.16993002118756953,6.05
0.9999999676453238,2.3477036135220812,0.030230722839003743,0.6843562410053545,0.0021137900976032267,67.1431814932964,0.17019033525103014,6.0600000000000005
0.9999999671074362,2.3544595360628198,0.03030275530676845,0.6857864553615044,0.0021167822398353952,67.24630703321246,0.17045011857659007,6.07
0.9999999665615138,2.3612199365807447,0.030374842053399242,0.6872182344284058,0.002119781509085316,67.34958888750675,0.17070937158801913,6.08
0.9999999660074503,2.3679848246629978,0.0304469833506011,0.6886515837580213,0.0021227878902036644,67.4530263701119,0.17096809472370256,6.09
0.9999999654451378,2.3747542100717665,0.030519179470250977,0.6900865088815753,0.0021258013679467656,67.55661879609161,0.17122628843644644,6.1000000000000005
0.9999999648744675,2.3815281027427035,0.03059143068438426,0.6915230153094809,0.0021288219269779375,67.6603654816539,0.17148395319328433,6.11
0.999999964295329,2.3883065127833545,0.03066373726518141,0.6929611085312688,0.0021318495518688313,67.76426574416406,0.1717410894752855,6.12
0.9999999637076109,2.3950894504715836,0.030736099484954628,0.6944007940155168,0.0021348842271007563,67.86831890215747,0.1719976977773643,6.13
0.9999999631112002,2.4018769262540056,0.03080851761613464,0.6958420772097818,0.0021379259370660018,67.9725242753521,0.17225377860809093,6.140000000000001
0.9999999625059831,2.408668950744413,0.030880991931257585,0.697284963540531,0.0021409746660691464,68.07688118466095,0.17250933248950354,6.15
0.9999999618918439,2.4154655347222165,0.030953522702952006,0.6987294584130781,0.0021440303983283615,68.18138895220419,0.17276435995692177,6.16
0.9999999612686662,2.422266689130881,0.031026110203925917,0.700175567211517,0.002147093117976704,68.28604690132114,0.17301886155876153,6.17
0.9999999606363317,2.429072425076364,0.031098754706953963,0.7016232952986593,0.0021501628090634015,68.39085435658207,0.17327283785635123,6.18
0.9999999599947211,2.435882753825562,0.03117145648486472,0.7030726480159726,0.002153239455555129,68.49581064379977,0.17352628942374912,6.19
0.9999999593437137,2.442697686804751,0.031244215810528005,0.7045236306835189,0.002156323041337276,68.60091509004091,0.17377921684756226,6.2
0.9999999586831871,2.449517235598044,0.03131703295684238,0.7059762485998967,0.002159413550215206,68.7061670236373,0.17403162072676667,6.21
