Time,T,I,F_1,F_2,R,A,N,E,V,d,beta,rho,psi_1,delta,mu_1,s_1,s_2,mu_2,s_1_prime,s_2_prime,psi_2,p_1,delta_1,p_2,p_3,delta_2,q_1,q_2,r_e,alpha,p,s_3,s_4,c,k,d_a,q,compartment,Uninfected_Death,Uninfected_Infection,Refractory_To_Uninfected,Uninfected_To_Refractory_IFN,Infected_Death,Infected_Killing_Immune,IFN_AB_Production_Infected,IFN_AB_Degradation,IFN_G_Production_CTLs,IFN_G_Production_NK,IFN_G_Degradation,NK_Cells_Proliferaton,NK_Cells_Production_IFN,HBV_S_CTL_Proliferation,HBV_S_CTL_Proliferation_Antigen,Infected_To_Refractory,Virus_Production,Virus_Clearance_Natural,Virus_Clearance_Antibodies,Antibody_Turnover,Antibody_Production_Virus
1.02,0.11443352712177446,0.1416212656938156,0.04459739724306819,0.1618753710503249,0.17528028904324802,0.6442425006128868,0.2585675614218233,0.3903345229656246,0.5896792297382953,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026566994186346766,0.47235351890583005,0.8764014452162401,0.3307836998257379,0.07930790878853675,0.22402502345939512,0.1416212656938156,0.21852724649103414,0.1951672614828123,0.77570268426547,0.8352769146196765,0.19171037760219495,0.034338584168761586,0.11898674157341145,0.055279669186383495,0.4814248935888641,2.2884754244977388,0.3950850839246579,3.0391713722086426,0.11811148979652158,2.9483961486914767
1.05,0.11669660762517468,0.1324872045992866,0.04232014238646315,0.16597293231634022,0.17334624289024242,0.6450801836464843,0.26541404874527896,0.3955275788554387,0.5559746456047455,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026499101771244762,0.45416248547377774,0.866731214451212,0.3402993329348794,0.0741928345756005,0.21485119966731864,0.1324872045992866,0.20736869769366945,0.19776378942771936,0.7962421462358369,0.8564203307523156,0.19496943147391765,0.03541681703633791,0.11954275661009672,0.05240234326448097,0.46177508667650874,2.140485766608025,0.37250301255517954,2.8691858119159863,0.1178333790293672,2.7798732280237277
1.08,0.11892691101839856,0.1238146838778862,0.04010601672327502,0.17013095254730365,0.17140577515226266,0.645954373066708,0.2723908909591853,0.4006517066163181,0.5236043510536883,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026432192669448044,0.4358945364662582,0.8570288757613133,0.3500396667210786,0.06933622297161628,0.2058253029125678,0.1238146838778862,0.1965194819440476,0.20032585330815905,0.8171726728775559,0.8778757151440868,0.19819409348164654,0.03654488394891844,0.12006495830087494,0.04960656439983503,0.44235891225724927,1.9997345704366822,0.3508149152059712,2.7057961625590856,0.11754314814185295,2.6180217552684413
1.11,0.12111920996021577,0.11558299087603323,0.03795896475685493,0.1743507013306659,0.16947279673328702,0.6468668842435554,0.2794985218248039,0.40570836626539764,0.4925570448014993,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002636642370119353,0.41760684088687344,0.8473639836664351,0.3600069063281284,0.06472647489057862,0.196948510157366,0.11558299087603323,0.18599892730858916,0.20285418313269882,0.8384955654744117,0.8996496188662361,0.20137909812255353,0.037726037612256014,0.1205545439038298,0.046892986396383805,0.42319148594377937,1.8659257239650906,0.33001322001700456,2.5489507270636738,0.1172401944311396,2.4627852240074963
1.14,0.12326852660238698,0.10777292131698425,0.0358818409090011,0.17863332070077012,0.16755975215685576,0.64781939466598,0.2867373108385056,0.41069907242628395,0.4628153429574951,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002630194420192839,0.3993539579074418,0.8377987607842787,0.37020155067713195,0.06035283593751119,0.18822259684598977,0.10777292131698425,0.17582102045410541,0.20534953621314198,0.8602119325155169,0.9217479348159738,0.20451902541160782,0.038963432858480355,0.12101267216723695,0.04426223881755632,0.40428853114599,1.7387883206121444,0.31008627978152176,2.3985660425348194,0.11692396097089464,2.3140767147874755
1.17,0.12537006672940482,0.10036663593750988,0.033876589716551095,0.18297983779634971,0.16567778634554114,0.6488134735415292,0.2941075559719439,0.41562539224032025,0.4343572751354815,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026238897998117853,0.38118780397696433,0.8283889317277058,0.38062226703189794,0.05620531612500554,0.17964999256197728,0.10036663593750988,0.16599528961110038,0.20781269612016012,0.8823226679158316,0.9441759630291645,0.20760830149215376,0.040260140536815585,0.1214404627827001,0.041714922429368965,0.38566648604422765,1.6180728645045592,0.29101937434077263,2.2545348195094834,0.11659392678421232,2.1717863756774074
1.2,0.12741917377614992,0.09334751577759666,0.03194440833422686,0.1873911761304695,0.16383689331308782,0.6498506080126902,0.3016094767665442,0.4204889432730926,0.40715762357111224,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026177424786715505,0.36315781594464247,0.8191844665654391,0.3912658253308078,0.05227460883545414,0.17123379501823996,0.09334751577759666,0.15652760083771164,0.2102444716365463,0.9048284302996326,0.9669384688332225,0.21064120029115563,0.041619161776669335,0.12183899592908526,0.03925159826648996,0.3673425161788493,1.5035478150254609,0.2727956077926452,2.1167330338775145,0.11624959813978684,2.035788117855561
1.23,0.1294112901866209,0.08670002833365598,0.030085886720796196,0.19186816470552223,0.162046048643563,0.650932215393464,0.30924320781028697,0.4252913910605217,0.38118895264108493,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002611766129440137,0.3453110791631867,0.810230243217815,0.4021270422011846,0.048552015866847355,0.1629777632342746,0.08670002833365598,0.14742084493190138,0.21264569553026086,0.927729623430861,0.9900397298804947,0.21361184623349067,0.04304344093360965,0.12220931187516405,0.0368727756550072,0.3493344816422023,1.3949966183414908,0.25539659826952693,1.9850253554094053,0.11589050448936995,1.9059447632054247
1.26,0.13134194210485534,0.08040960314682154,0.02830111375105071,0.19641154423647672,0.1603133121978301,0.6520596423770346,0.3170087928214359,0.43003444619337927,0.35642224777017684,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026059741736854337,0.32769233162059075,0.8015665609891505,0.4131987568187638,0.04502937776222007,0.15488628789437156,0.08040960314682154,0.1386754573801485,0.21501722309668964,0.9510263784643077,1.01348356826022,0.21651421809533183,0.0445358734453379,0.12255241064026642,0.03457889915787281,0.331660860835699,1.2922151679365788,0.2388029060060185,1.8592685073299227,0.11551619873082451,1.7821112388508842
1.29,0.13320673841401517,0.07446251668818266,0.026589769286605926,0.20102197270930436,0.15864591284738352,0.6532341673434316,0.32490617903371555,0.43471986062610524,0.3328274759382283,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026003797847579543,0.31034403767010355,0.7932295642369176,0.42447184886410544,0.041699009345382294,0.14696434599371136,0.07446251668818266,0.13028986950436905,0.21735993031305262,0.9747185371011466,1.0372733791800106,0.21934215385942674,0.04609931290511929,0.12286925170166244,0.0323703348765558,0.31434064194871747,1.1950095970425247,0.222994408878613,1.7393142329081968,0.1151262564419807,1.6641373796911416
1.32,0.13500137773154305,0.06884577786085282,0.024951204773547824,0.20570002965414322,0.15705032493484683,0.6544569959881419,0.3329352118580689,0.43934942406855976,0.31037402292993604,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025949958668053707,0.2933064449533603,0.7852516246742341,0.43593528192507164,0.03855363560207758,0.13921742473502724,0.06884577786085282,0.12226090339038435,0.21967471203427988,0.9988056355742068,1.061412153015379,0.2220893565630917,0.0477365774891841,0.1231607538195923,0.030247352852717686,0.29739314949833956,1.1031942289244936,0.20795059536305716,1.625011605435845,0.1147202773319369,1.5518701146496803
1.35,0.1367216611006316,0.06354701998697156,0.023384514540687098,0.21044621975031394,0.1555323351522794,0.6557292554007358,0.3410956297468453,0.4439249600237229,0.28903104625522785,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002589835016698105,0.27661763327567773,0.777661675761397,0.44757616972104514,0.035586331192704074,0.1316514262787348,0.06354701998697156,0.11458412124936679,0.22196248001186145,1.023286889240536,1.08590249391162,0.22474940111444835,0.04945045608300974,0.12342779494582945,0.02821010830734307,0.28083783278577196,1.0165897512563384,0.19365080099100268,1.5162089019890894,0.11429788720695572,1.4451552312761393
1.38,0.1383635171915034,0.058554428423326456,0.021888571822938623,0.21526097366523006,0.15409707405738637,0.6570519795656812,0.3493870599987711,0.44844832022991177,0.26876751118251313,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025849094484254897,0.26031332707813465,0.7704853702869319,0.4593798329975322,0.03279047991706282,0.1242726120213495,0.058554428423326456,0.10725400193239926,0.22422416011495588,1.0481611799963133,1.1107466241125872,0.22731574230418622,0.05124370623825135,0.12367121215644114,0.02625863506846335,0.2646941487711418,0.9350220948548266,0.1800742324922838,1.4127538021232928,0.11385874278419386,1.3438375559125657
1.41,0.13992302237422263,0.05385664633199658,0.020462085711131082,0.22014465056290677,0.1527490680323023,0.6584261008175597,0.35780901404894455,0.4529213800196305,0.24955243298734123,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025802309328773324,0.24442691465100608,0.7637453401615114,0.4713299044028524,0.030159721945918087,0.11708748297307017,0.05385664633199658,0.10026421998454231,0.22646069000981525,1.0734270421468337,1.135946396904599,0.22978172351426676,0.05311905919058571,0.12389180177037197,0.02439282657991706,0.24898130433219628,0.8583209885616735,0.16720013010151863,1.3144946832111235,0.11340253452857019,1.247762164936706
1.44,0.1413964414450611,0.04944270967773874,0.019103624582824292,0.22509753805837898,0.1514922561421187,0.6598524358281976,0.36636088377073056,0.45734603215770303,0.23135487483725237,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025758106756648166,0.22898929209068497,0.7574612807105935,0.48340845551897843,0.0276879174195337,0.11010269168294805,0.04944270967773874,0.09360776045583903,0.22867301607885152,1.0990826513121916,1.1615032963812355,0.2321405866134598,0.05507921641492024,0.12409031951365417,0.022612427090239078,0.23371807669127775,0.786319079091243,0.1550077661409591,1.22128062161671,0.11292899130503839,1.156774374186262
1.47,0.14278025666713576,0.04530196648873595,0.01781165631789891,0.23011985334257534,0.15033002731261944,0.6613316744517512,0.3750419373762746,0.46172418158913403,0.21414407840996433,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025716592299985927,0.21402882535385365,0.7516501365630972,0.4955961441927015,0.025369101233692133,0.10332490095805452,0.04530196648873595,0.08727711595770467,0.23086209079456702,1.125125812128824,1.1874184432476889,0.23438548258532516,0.05712685185048232,0.12426748086248922,0.020917013401389982,0.21892251957488176,0.7188508153401078,0.1434765325346761,1.1329620955903106,0.1124378840820186,1.0707203920498216
1.5,0.14407121260187716,0.041424017109491014,0.016584564291594557,0.2352117424485067,0.1492652326878525,0.6628643653631145,0.3838513161358999,0.46605773909587583,0.19788943599528563,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025677863621943685,0.19957119703459653,0.7463261634392625,0.5078723893700885,0.02319744958131497,0.09676066185124586,0.041424017109491014,0.08126436502881333,0.23302886954793792,1.1515539484076998,1.2136925910342946,0.23650948323663734,0.059264607610381784,0.12442396146235819,0.01930598375831826,0.20461172011434287,0.6557517289944097,0.1325859221168414,1.0493908432246375,0.11192903069944597,0.9894471799764282
1.53,0.14526634582131237,0.037798677290446794,0.015420665292879667,0.24037327983472864,0.14830019673704106,0.6644509016376162,0.3927880312546621,0.47034861424606655,0.18256045604703527,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002564200962536063,0.18563923238997587,0.7415009836852053,0.5202155236866693,0.021167259282650206,0.09041632633495279,0.037798677290446794,0.07556125993511037,0.23517430712303328,1.1783640937639863,1.2403261239471999,0.23850559375774869,0.061495090620327264,0.12456039766143572,0.017778555483895914,0.19080163270810258,0.5968580948186454,0.12231550555151365,0.9704196769906159,0.11140230065631142,0.9128022802351764
1.56,0.14636302393242992,0.03441592996952216,0.014318225251048533,0.24560446770882047,0.14743672864201354,0.6660915070852346,0.40185096079615745,0.4745987087236953,0.16812673948351536,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.00256091092820271,0.1722527659629502,0.7371836432100677,0.5326029986237373,0.019272920782932412,0.08429791833296414,0.03441592996952216,0.07015930373013782,0.23729935436184765,1.2055528823884725,1.2673190533775136,0.24036676610336258,0.06382086885399472,0.12467738720074815,0.016333755923060345,0.1775068293782392,0.5420064295249394,0.1126449154539553,0.8959023462712109,0.11085761964770213,0.8406336974175768
1.59,0.14735898697170186,0.03126589200693183,0.013275467306552454,0.25090523485165217,0.14667612764507168,0.6677862252964291,0.4110388473177555,0.4788099092674512,0.15455795856311588,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025579230390848948,0.1594285294159252,0.7333806382253584,0.545011609065083,0.017508899523881825,0.0784110233291927,0.03126589200693183,0.06504978980210703,0.2394049546337256,1.2331165419532664,1.2946710118345253,0.24208591331344637,0.0662444653350802,0.12477549002737319,0.014970418915004956,0.1647402955137581,0.491033245501161,0.10355383223728765,0.8256934059070804,0.11029497320158556,0.7727897928155794
1.62,0.14825238170829994,0.028338774181674548,0.012290585251520792,0.2562754357502236,0.1460191959118889,0.6695349078692829,0.42035029516425887,0.4829840809655493,0.14182384196761225,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025552428548751005,0.14718005648304042,0.7300959795594444,0.5574177316320187,0.01586971354173775,0.07276064752631649,0.028338774181674548,0.060223867732451884,0.24149204048277464,1.2610508854927767,1.322381248471154,0.24365592451957935,0.06876835394714793,0.12485522924970652,0.013687176803826317,0.15251316574275245,0.443774702102521,0.09502197411830021,0.759648103723624,0.10971441058739807,0.7091192098380612
1.65,0.14904179542989304,0.025624858133937424,0.01136174758311777,0.26171484902314895,0.1454662476424977,0.6713372062595487,0.4297837686671508,0.4871230602906192,0.1298941617266871,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002552874613710321,0.1355176135572444,0.7273312382124885,0.5697975674731568,0.014349920555004959,0.06735110393504161,0.025624858133937424,0.055672563157277075,0.2435615301453096,1.2893513060014523,1.3504486209594486,0.2450696808574118,0.0713949522335278,0.1249170922118605,0.012482459313716563,0.1408345234330239,0.40006653608810955,0.08702908835688036,0.697622269144161,0.10911604752182982,0.6494708086334355
1.68,0.14972628054881362,0.0231144888028521,0.010487103372792338,0.2672231762563773,0.1450171132313527,0.6731925628447549,0.43933759025898717,0.4912286477374684,0.11873868431334515,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002550821158353559,0.12444811091647853,0.7250855661567635,0.5821273813466515,0.012944113729597178,0.06218592922438543,0.0231144888028521,0.05138680652668246,0.2456143238687342,1.3180127707769616,1.378871589482907,0.2463200720444135,0.07412661477037723,0.1249615316897433,0.011354499077767892,0.12971126942425273,0.35974423225618923,0.07955491848994126,0.639471993613721,0.10850006913554137,0.5936934215667258
1.71,0.15030537996894705,0.020798066591761533,0.009664785556396962,0.2728000405153917,0.14467114650311372,0.6751002041824754,0.4490099389213393,0.49530260058576847,0.10832714405019259,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025490838600931588,0.1139750678319054,0.7233557325155686,0.5943837621481582,0.01164691729138646,0.05726779400475018,0.020798066591761533,0.04735744922634512,0.24765130029288424,1.3470298167640178,1.4076482090594211,0.24740001367119444,0.07696562553562546,0.12498896721937158,0.010301336470055477,0.11914798158636157,0.32264318629145067,0.07257918651362903,0.5850534165343155,0.10786673221141817,0.541635720250963
1.74,0.15077914063271544,0.01866604641364216,0.008892914398694688,0.27844498508524257,0.14442723802932445,0.6770591407347406,0.45879884934239457,0.4993466270910894,0.09862926412108938,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025476625781018537,0.1040986497979048,0.7221361901466222,0.6065438617755667,0.01045298599163961,0.052598426923127876,0.01866604641364216,0.043575280553603976,0.2496733135455447,1.3763965480271838,1.4367761230398517,0.2483024651844893,0.07991419037209892,0.12499978655192097,0.009320827317777938,0.10914680732018778,0.288598967127919,0.06608160696112989,0.5342227585369965,0.10721636527606612,0.49314632060544694
1.77,0.1511481336611569,0.016708932202857754,0.008169602256242196,0.2841574718562201,0.144283830173801,0.6790681628617278,0.46870221045268207,0.5033623786651076,0.08961475187954965,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025465555990165293,0.09481571746571107,0.721419150869005,0.6185856833901552,0.009357002033600343,0.048178522668444,0.016708932202857754,0.04003105105558676,0.2516811893325538,1.4061066313580461,1.4662525547780958,0.24902044836945178,0.08297442961420964,0.12499434720485622,0.008410647858584495,0.09970732657580188,0.25744749928414096,0.06004188375929827,0.48683619939324274,0.10654936992990638,0.44807375939774824
1.8,0.15141344730191353,0.014917287166069096,0.007492955833100981,0.2899368802553772,0.1442389400380261,0.6811258473460422,0.47871776545648187,0.5073514457677035,0.08125335063753676,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025457596580942595,0.08611994947402402,0.7211947001901304,0.6304882753763941,0.008353680812998695,0.0440076918220017,0.014917287166069096,0.03671548358219481,0.25367572288385176,1.4361532963694457,1.4960743021177465,0.2495470664928347,0.08614837012203562,0.12497297812256225,0.007568307210637165,0.09082650575887667,0.22902547837295595,0.05443974492714963,0.44275005842157844,0.105866218681114,0.4062667531876838
1.83,0.15157668727894957,0.013281755884364942,0.00686107872039066,0.2957825058134138,0.14429017445167533,0.6832305600521293,0.48884311135407665,0.5113153507096493,0.07351483776141603,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025452699381631515,0.0780019490160741,0.7214508722583767,0.6422319675780515,0.007437783295244368,0.04008444833775385,0.013281755884364942,0.03361928572991424,0.25565767535482464,1.4665293340622299,1.5262377299972154,0.24987552383574246,0.0894379371106975,0.12493598141915882,0.006791165668054008,0.08249873177866984,0.203170952133172,0.04925494130014874,0.4018206702069896,0.10516745406269307,0.36757418880708015
1.86,0.15163996517800055,0.011793080474687368,0.006272073294085526,0.3016935593910693,0.14443474823564914,0.6853804631468331,0.4990756992340891,0.5152555443931003,0.06636906279611175,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025450801044659987,0.07044941659909242,0.7221737411782457,0.653798569429569,0.006604125065824927,0.03640618612409098,0.011793080474687368,0.03073315914101908,0.25762777219655014,1.4972270977022673,1.5567387664579175,0.24999914566809414,0.092844945956426,0.12488363418263507,0.006076450100056681,0.07471582491646882,0.17972379018998189,0.044467272073394876,0.3639044719825626,0.10445368623525142,0.3318453139805588
