Time,IR,IRins,IRp,IRiP,IRi,IRS,IRSiP,X,Xp,k1a,k1aBasic,k1b,k1c,k1d,k1e,k1f,k1g,k1r,k21,k22,km2,km23,k3,km3,ins,measIRS1,measIRp,IRmem,default,v1a,v1b,v1c,v1d,v1e,v1g,v1r,v2,vm2,v3,vm3
9.06,0.29623301144366065,7.867051025613589,0.5052063271599062,1.3314448016942626,6.483454757043565e-05,6.986661428428088,3.013338571571927,9.984271737524802,0.015728262475194127,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.013338571571927,1.836651128854169,8.668490364217154,1.0,4.556104862768791,2.7297880353776592e-05,4.517779924275014,2.4191501852255812,2.4607758433265956,2.0960959993231794,2.4607758026716136,791781.800523034,791781.829727668,0.002596171321287845,0.00208668431084648
9.07,0.2962409458281823,7.867433513660868,0.5052316319882043,1.3310290740272481,6.48349544856507e-05,6.9869532053655,3.013046794634515,9.984266647296275,0.015733352703721323,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.013046794634515,1.8362607060154525,8.668906091477254,1.0,4.556226894704818,2.7299207549051846e-05,4.517999574155972,2.419271355877597,2.460791287744409,2.09620098880274,2.4607912470165263,791705.133560602,791705.1627113706,0.0025959186145492518,0.0020873596365554117
9.08,0.29624886426057484,7.86781502708827,0.5052568718201194,1.3306144019278991,6.483536212459924e-05,6.987244444107374,3.012755555892641,9.984261566339587,0.015738433660408876,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.012755555892641,1.8358712737480185,8.669320763168963,1.0,4.556348681294887,2.7300531362493586e-05,4.518218664345873,2.4193922152983323,2.4608067596302563,2.0963057086129573,2.4608067188305265,791628.6080137994,791628.6371107944,0.002595666374164593,0.0020880337321601064
9.09,0.29625676677224394,7.8681955690326815,0.5052820468672959,1.3302007820162893,6.483577047677826e-05,6.987535145574143,3.012464854425872,9.984256494637789,0.015743505362206128,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.012464854425872,1.8354828288835852,8.669734382672221,1.0,4.556470223022017,2.7301851804986502e-05,4.518437196646122,2.4195127645012344,2.460822258585506,2.0964101596319424,2.4608222177149757,791552.223640774,791552.2526840876,0.002595414599335048,0.0020887065999092495
9.1,0.29626465339455954,7.868575142617841,0.5053071573404794,1.3297882109265755,6.483617953176791e-05,6.987825310685518,3.0121746893144965,9.984251432173963,0.015748567826031967,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0121746893144965,1.835095368267055,8.670146953352878,1.0,4.556591520368682,2.7303168887369648e-05,4.518655172850577,2.419633004495445,2.4608377842146845,2.0965143427340758,2.4608377432743915,791475.9801998638,791476.0091895878,0.0025951632892624336,0.0020893782420474873
9.11,0.29627252415885597,7.868953750954407,0.5053322034495208,1.329376685306924,6.48365892792309e-05,6.988114940360478,3.011885059639537,9.98424637893122,0.015753621068774874,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.011885059639537,1.8347088887564449,8.670558478562784,1.0,4.556712573816811,2.73044826204367e-05,4.518872594745584,2.419752936285823,2.460853336125451,2.0966182587900275,2.460853295116425,791399.8774495989,791399.906385825,0.0025949124431492105,0.0020900486608154316
9.120000000000001,0.2962803790964314,7.8693313971400265,0.5053571854033818,1.3289662018194388,6.483699970891189e-05,6.988404035517262,3.0115959644827526,9.984241334892701,0.015758665107292978,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0115959644827526,1.8343233872228206,8.67096896163984,1.0,4.5568333838477715,2.730579301493618e-05,4.5190894641100146,2.419872560872969,2.4608689139285813,2.0967219086667774,2.460868872851838,791323.9151487029,791323.9440315235,0.002594662060198489,0.002090717858449667
9.13,0.29628821823854773,7.869708084259404,0.5053821034101392,1.3285567571400863,6.483741081063734e-05,6.988692597073366,3.011307402926648,9.98423630004158,0.015763699958414087,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.011307402926648,1.8339388605502256,8.671378405908092,1.0,4.556953950942377,2.7307100081571707e-05,4.519305782715311,2.4199918792532467,2.460884517237935,2.0968252932276337,2.460884476094497,791248.093056097,791248.1218856031,0.0025944121396140364,0.0020913858371827553
9.14,0.29629604161643036,7.870083815384378,0.5054069576769903,1.3281483479586156,6.48378225743136e-05,6.988980625945525,3.0110193740544893,9.984231274361058,0.01576872563893575,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0110193740544893,1.8335553056356058,8.6717868146778,1.0,4.55707427558088,2.730840383100225e-05,4.519521552325526,2.420110892418807,2.460900145670428,2.096928413332256,2.4609001044613,791172.4109309001,791172.4397071835,0.002594162680600287,0.002092052599243245
9.15,0.2963038492612678,7.870458593573983,0.505431748410257,1.3277409709784904,6.4838234989927e-05,6.989268123049708,3.010731876950306,9.984226257834369,0.015773742165625302,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.010731876950306,1.8331727193887475,8.672194191245508,1.0,4.5571943582429615,2.7309704273842365e-05,4.519736774697358,2.420229601357611,2.4609157988460115,2.097031269836672,2.4609157575721823,791096.8685324327,791096.8972555854,0.002593913682362349,0.0020927181468556747
9.16,0.2963116412042114,7.870832421874518,0.5054564758153908,1.3273346229168201,6.483864804754415e-05,6.989555089301121,3.010444910698893,9.984221250444774,0.01577874955521991,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.010444910698893,1.832791098732211,8.67260053889412,1.0,4.557314199407735,2.731100142066239e-05,4.519951451580192,2.4203480070534495,2.460931476387657,2.0971338635932986,2.460931435050124,791021.4656202174,791021.4942903304,0.002593665144106003,0.0020933824822405808
9.17,0.29631941747637514,7.871205303319608,0.5054811400969771,1.326929300504289,6.483906173730999e-05,6.9898415256141835,3.010158474385831,9.984216252175568,0.015783747824426604,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.010158474385831,1.832410440601266,8.67300586089296,1.0,4.557433799553737,2.731229528198871e-05,4.520165584716139,2.4204661104859686,2.4609471779213328,2.0972361954509573,2.4609471365210793,790946.2019539822,790946.2305711466,0.0025934170650377193,0.0020940456076145022
9.18,0.2963271781088355,7.871577240930279,0.5055057414587399,1.3265250004850833,6.483947604944769e-05,6.9901274329025265,3.009872567097488,9.984211263010073,0.01578873698992235,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.009872567097488,1.8320307419438233,8.673410160497854,1.0,4.55755315915893,2.7313585868303975e-05,4.520379175840068,2.4205839126306885,2.4609629030759836,2.097338266254898,2.460962861613972,790871.0772936605,790871.1058579689,0.0025931694443646607,0.002094707525189988
9.19,0.29633492313263127,7.8719482377150145,0.5055302801035467,1.3261217196168193,6.483989097425896e-05,6.990412812078996,3.0095871879210185,9.984206282931641,0.015793717068354075,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0095871879210185,1.831651999720366,8.673813440951191,1.0,4.557672278700691,2.731487319004733e-05,4.520592226679651,2.420701414459027,2.4609786514835004,2.0974400768468144,2.4609786099607067,790796.0913993963,790796.1199109389,0.002592922281294681,0.0020953682371756036
9.200000000000001,0.29634265257876297,7.872318296669842,0.5055547562334133,1.325719454670466,6.484030650212137e-05,6.990697664055623,3.0093023359443922,9.984201311923657,0.01579868807633873,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0093023359443922,1.8312742109038793,8.67421570548202,1.0,4.557791158655818,2.7316157257614686e-05,4.5208047389554045,2.4208186169383255,2.4609944227786853,2.0975416280648695,2.4609943811960657,790721.2440315443,790721.2724904126,0.0025926755750363497,0.0020960277457759357
9.21,0.2963503664781931,7.872687420778373,0.5055791700495073,1.3253182024302899,6.484072262348977e-05,6.990981989743636,3.0090180102563786,9.984196349969533,0.01580365003046332,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0090180102563786,1.830897372479797,8.674616957306075,1.0,4.557909799500513,2.7317438081358878e-05,4.521016714380713,2.420935521031862,2.4610102165992616,2.0976429207437053,2.461010174957767,790646.5349506709,790646.5633569558,0.0025924293247989397,0.002096686053191599
9.22,0.29635806486184524,7.873055613011877,0.5056035217521528,1.3249179596937826,6.484113932889504e-05,6.991265790053447,3.008734209946568,9.984191397052712,0.015808602947284957,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.008734209946568,1.8305214814459354,8.675017199625875,1.0,4.558028201710389,2.731871567158991e-05,4.521228154661879,2.4210521276988786,2.4610260325858397,2.097743955714465,2.4610259908864127,790571.9639175578,790571.9922713503,0.002592183529792443,0.0020973431616192425
9.23,0.2963657477606047,7.87342287632935,0.5056278115408358,1.324518723271586,6.484155660894342e-05,6.991549065894642,3.0084509341053733,9.984186453156665,0.01581354684333092,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0084509341053733,1.830146534812422,8.67541643563079,1.0,4.558146365760464,2.731999003857521e-05,4.521439061498151,2.4211684378945995,2.461041870381889,2.0978447338048127,2.461041828625465,790497.5306932026,790497.5589945938,0.002591938189227575,0.002097999073251557
9.24,0.29637341520531774,7.873789213677582,0.5056520396142081,1.3241204899874233,6.484197445431583e-05,6.991831818175974,3.008168181824041,9.984181518264897,0.015818481735098693,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.008168181824041,1.8297725296016314,8.675814668497107,1.0,4.558264292125159,2.732126119253984e-05,4.521649436581771,2.4212844525702586,2.461057729633715,2.0979452558389537,2.461057687821221,790423.235038823,790423.2632879033,0.0025916933023157817,0.0020986537902772788
9.25,0.29638106722679125,7.874154627991215,0.5056762061700917,1.3237232566780317,6.484239285576741e-05,6.9921140478053605,3.007885952194655,9.98417659236094,0.015823407639055997,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.007885952194655,1.8293994628481234,8.676211901388099,1.0,4.558381981278287,2.732252914366672e-05,4.521859281598004,2.421400172673114,2.4610736099904367,2.098045522637649,2.461073568122795,790349.0767158549,790349.1049127154,0.002591448868269245,0.0020993073148811983
9.26,0.2963887038557929,7.874519122192809,0.5057003114054831,1.3233270201930964,6.484281180412692e-05,6.99239575568987,3.007604244310145,9.984171675428355,0.015828324571640864,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.007604244310145,1.8290273315985797,8.676608137454085,1.0,4.55849943369306,2.732379390209683e-05,4.522068598225176,2.4215155991464714,2.4610895111039723,2.0981455350182356,2.4610894691820957,790275.0554859579,790275.0836306894,0.002591204886300887,0.002099959649244165
9.27,0.29639632512305064,7.874882699192903,0.5057243555165583,1.3229317773951834,6.484323129029634e-05,6.992676942735722,3.0073230572642937,9.984166767450734,0.015833232549261667,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0073230572642937,1.8286561329117417,8.677003379832513,1.0,4.558616649842078,2.7325055477929454e-05,4.522277388134712,2.421630732929708,2.4611054326290147,2.0982452937946454,2.46110539065381,790201.1711110158,790201.1992037086,0.0025909613556243803,0.0021006107955430947
9.28,0.29640393105925256,7.87524536189008,0.505748338698676,1.322537525159672,6.48436513052501e-05,6.992957609848272,3.007042390151743,9.984161868411698,0.015838131588297166,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.007042390151743,1.8282858638583481,8.67739763164801,1.0,4.558733630197328,2.732631388122239e-05,4.522485652991169,2.4217455749582877,2.4611213742230116,2.09834479977742,2.461121332195376,790127.423353137,790127.4513938819,0.002590718275454149,0.0021012607559509735
9.290000000000001,0.2964115216950468,7.875607113171027,0.5057722611463831,1.322144260374689,6.484407184003485e-05,6.9932377579320155,3.006762242068,9.9841569782949,0.015843021705096563,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.006762242068,1.827916521521072,8.677790896012457,1.0,4.558850375230183,2.7327569121992146e-05,4.522693394452273,2.421860126163786,2.4611373355461423,2.098444053773732,2.4611372934669706,790053.8119746585,790053.8399635457,0.0025904756450053773,0.0021019095326368664
9.3,0.29641909706104114,7.8759679559106,0.5057961230534181,1.3217519799410413,6.484449288576849e-05,6.99351738789057,3.0064826121094455,9.984152097084017,0.015847902915979536,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0064826121094455,1.8275481029944594,8.678183176025058,1.0,4.558966885411394,2.732882121021419e-05,4.5229006141689565,2.4219743874739095,2.461153316261302,2.0985430565874017,2.461153274131477,789980.3367381461,789980.3646752657,0.0025902334634940135,0.0021025571277659212
9.31,0.2964266571878029,7.876327892971882,0.5058199246127157,1.3213606807721519,6.484491443363994e-05,6.993796500626678,3.006203499373338,9.98414722476276,0.015852775237236306,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.006203499373338,1.8271806053848676,8.6785744747724,1.0,4.559083161211093,2.7330070155823134e-05,4.523107313785391,2.4220883598125122,2.461169316034074,2.0986418090189116,2.4611692738544737,789906.9974063963,789907.0252918389,0.002589991730136777,0.002103203543499378
9.32,0.29643420210585875,7.876686927206248,0.5058436660164113,1.3209703597939935,6.484533647490852e-05,6.994075097042193,3.0059249029578217,9.984142361314868,0.015857638685127667,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0059249029578217,1.8268140258104046,8.678964795328517,1.0,4.55919920309878,2.7331315968712962e-05,4.523313494939024,2.4222020440996244,2.4611853345327157,2.0987403118654306,2.46118529230421,789833.7937424388,789833.8215762943,0.002589750444151162,0.002103848781994573
9.33,0.2964417318456945,7.877045061453422,0.5058673474558446,1.3205810139450245,6.484575900090341e-05,6.9943531780380805,3.0056468219619346,9.98413750672411,0.015862493275885035,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0056468219619346,1.826448361400869,8.67935414075496,1.0,4.559315011543335,2.733255865873723e-05,4.523519159260611,2.4223154412514645,2.461201371428135,2.098838565920825,2.461201329151588,789760.7255095374,789760.753291896,0.0025895096047554474,0.002104492845404944
9.34,0.2964492464377548,7.87740229854154,0.5058909691215643,1.3201926401761244,6.484618200302311e-05,6.994630744514404,3.005369255485611,9.984132660974284,0.015867339025710504,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.005369255485611,1.8260836092976886,8.679742514100859,1.0,4.559430587012999,2.733379823570929e-05,4.523724308374256,2.422428552180463,2.461217426393873,2.0989365719756794,2.461217384070141,789687.7924711921,789687.8202021436,0.0025892692111686958,0.0021051357358800385
9.35,0.2964567459124431,7.87775864128721,0.5059145312033317,1.3198052354505292,6.484660547273492e-05,6.994907797370326,3.005092202629689,9.984127824049217,0.015872175950776883,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.005092202629689,1.825719766653861,8.680129918402987,1.0,4.559545929975382,2.7335034709402492e-05,4.523928943897442,2.4225413777952816,2.4612334991060787,2.0990343308173114,2.4612334567360117,789614.9943911398,789615.0220707745,0.0025890292626107618,0.00210577745556552
9.36,0.2964642303001214,7.8781140924955695,0.5059380338901257,1.3194187967437685,6.484702940157445e-05,6.995184337504097,3.004815662495918,9.984122995932767,0.015877004067227748,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.004815662495918,1.8253568306338943,8.680516356685816,1.0,4.559661040897456,2.7336268089550377e-05,4.524133067441061,2.422653919000833,2.4612495892434954,2.099131843229793,2.4612495468279376,789542.3310333575,789542.3586617649,0.0025887897583022996,0.0021064180066031725
9.370000000000001,0.2964716996311101,7.878468654960347,0.505961477370146,1.3190333210436023,6.484745378114505e-05,6.995460365813051,3.0045396341869632,9.984118176608817,0.015881823391177486,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0045396341869632,1.8249947984137482,8.680901831961604,1.0,4.559775920245552,2.7337498385846908e-05,4.524336680609459,2.4227661766983015,2.461265696487439,2.099229109993962,2.4612656540272257,789469.802162063,789469.8297393323,0.0025885506974647633,0.0021070573911309083
9.38,0.2964791539356876,7.87882233146392,0.5059848618308176,1.3186488053499577,6.484787860311729e-05,6.9957358831936,3.0042641168064144,9.984113366061283,0.01588663393871134,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0042641168064144,1.8246336671807752,8.681286347230426,1.0,4.559890568485357,2.7338725607946654e-05,4.52453978500046,2.42287815178516,2.461281820521775,2.099326131887444,2.4612817780177356,789397.4075417152,789397.4350679367,0.0025883120793204167,0.0021076956112827724
9.39,0.29648659324409044,7.879175124777374,0.5060081874587947,1.3182652466748668,6.484830385922856e-05,6.996010890541229,3.003989109458786,9.98410856427411,0.01589143572588546,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.003989109458786,1.8242734341336615,8.681669905480259,1.0,4.560004986081912,2.7339949765465012e-05,4.524742382205404,2.422989845155191,2.4612979610329044,2.099422909684665,2.461297918485862,789325.1469370181,789325.1744122811,0.0025880739030923346,0.00210833266918895
9.4,0.29649401758651284,7.879527037660562,0.5060314544399652,1.3178826420424046,6.484872954128242e-05,6.996285388750487,3.003714611249528,9.984103771231268,0.015896228768726952,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.003714611249528,1.82391409648237,8.68205250968704,1.0,4.5601191734996105,2.7341170867978384e-05,4.524944473809181,2.423101257698507,2.4613141177097413,2.0995194441568716,2.461314075120512,789253.0201129211,789253.0475373147,0.0025878361680044103,0.0021089685669757737
9.41,0.2965014269931067,7.879878072862157,0.506054662959454,1.3175009884886268,6.484915564114823e-05,6.9965593787149825,3.0034406212850318,9.984098986916761,0.01590101308323392,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0034406212850318,1.8235556514480808,8.682434162814717,1.0,4.560233131202191,2.73423889250244e-05,4.525146061390259,2.423212390301568,2.461330290243694,2.0996157360721455,2.4613302476130885,789181.0268346196,789181.0542082336,0.0025875988732813595,0.0021096033067657272
9.42,0.29650882149398144,7.880228233119716,0.5060778132016271,1.3171202830615099,6.484958215076047e-05,6.996832861327385,3.0031671386726297,9.98409421131462,0.015905788685375507,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0031671386726297,1.8231980962631371,8.682814867815324,1.0,4.56034685965274,2.7343603946102102e-05,4.525347146520727,2.423323243847199,2.461346478328648,2.099711786195419,2.4613464356574686,789109.1668675581,789109.1941904816,0.0025873620181487227,0.0021102368906774542
9.43,0.29651620111920357,7.880577521159735,0.5061009053500962,1.3167405228208888,6.48500090621185e-05,6.997105837479405,3.002894162520609,9.984089444408903,0.01591055559109196,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.002894162520609,1.822841428170985,8.683194627629035,1.0,4.560460359313686,2.7344815940672162e-05,4.525547730766316,2.4234338192146145,2.4613626816609453,2.099807595288496,2.461362638949989,789037.4399774311,789037.4672497527,0.0025871256018328757,0.0021108693208257614
9.44,0.29652356589879686,7.880925939697702,0.5061239395877216,1.316361704838397,6.485043636728586e-05,6.997378308061802,3.0026216919382116,9.984084686183701,0.015915313816294654,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0026216919382116,1.8224856444261186,8.683573445184221,1.0,4.5605736306467985,2.7346024918157058e-05,4.525747815686441,2.4235441172794294,2.461378899939366,2.0999031641100614,2.461378857189424,788965.8459301832,788965.8731519926,0.002586889623561029,0.002111500599321628
9.450000000000001,0.29653091586274194,7.8812734914381615,0.5061469160966171,1.3159838261974068,6.485086405838982e-05,6.997650273964373,3.0023497260356407,9.98407993662313,0.015920063376866155,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0023497260356407,1.822130742294024,8.68395132339752,1.0,4.560686674113184,2.7347230887941278e-05,4.525947402834228,2.423654138913685,2.461395132865112,2.0999984934157037,2.461395090076968,788894.384492013,788894.4116633988,0.002586654082561235,0.0021121307282722097
9.46,0.2965382510409762,7.88162017907476,0.5061698350581533,1.3156068839929687,6.4851292127621e-05,6.997921736075948,3.0020782639240657,9.984075195711336,0.01592480428866026,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0020782639240657,1.821776719051122,8.68432826517389,1.0,4.560799490173284,2.734843385937151e-05,4.5261464937565465,2.4237638849858634,2.461411380141785,2.1000935839579276,2.4614113373162163,788823.0554293722,788823.0825504236,0.0025864189780623894,0.0021127597097808453
9.47,0.2965455714633937,7.8819660052903115,0.5061926966529614,1.3152308753317519,6.485172056723277e-05,6.998192695284383,3.00180730471563,9.984070463432493,0.015929536567502043,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.00180730471563,1.8214235719847132,8.684704273406666,1.0,4.560912079286871,2.7349633841756854e-05,4.526345089994046,2.4238733563609065,2.461427641475371,2.1001884364861705,2.4614275986131497,788751.858508969,788751.8855797742,0.0025861843092942417,0.0021133875459470636
9.48,0.29655287715984485,7.882310972756847,0.5062155010609374,1.3148557973319863,6.485214936954086e-05,6.998463152476561,3.001536847523453,9.984065739770807,0.01593426022918791,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.001536847523453,1.8210712983929236,8.68507935097763,1.0,4.561024441913052,2.7350830844368982e-05,4.526543193081184,2.4239825539002346,2.461443916574221,2.100283051746819,2.4614438736761124,788680.793497767,788680.820518415,0.0025859500754873937,0.0021140142388665893
9.49,0.29656016816013636,7.882655084135673,0.5062382484612454,1.3144816471234033,6.48525785269228e-05,6.998733108538379,3.001266891461636,9.98406102471051,0.015938975289485634,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.001266891461636,1.8207198955846486,8.685453500757056,1.0,4.561136578510254,2.7352024876442372e-05,4.526740804546257,2.424091478461766,2.4614602051490353,2.100377430483223,2.4614601622157966,788609.8601629887,788609.887133568,0.0025857162758733056,0.0021146397906313488
9.5,0.2965674444940312,7.882998342077424,0.5062609390323222,1.314108421847177,6.485300803181763e-05,6.999002564354746,3.0009974356452687,9.984056318235861,0.015943681764134406,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.0009974356452687,1.820369360879499,8.685826725603777,1.0,4.56124848953624,2.7353215947174453e-05,4.526937925911434,2.4242001308999326,2.4614765069128413,2.1004715734357147,2.4614764639452282,788539.0582721162,788539.0851927152,0.002585482909684303,0.002115264203329476
