Time,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr,cAra,pulse_flag,dAra,sT,k_ara,s0_taRNA,d_taRNA,s0_mT7cr,d_mT7,s0_mGFPcr,k_pT3,n3,km3,d_mGFP,s0_pT7,s_pT7k,s0_pGFP,s_pGFPk,d_pT7,d_pGFP,s0_mT3cr,k_pT7,n7,km7,d_mT3,s0_pT3,s_pT3k,d_pT3,pulse_interval,pulse1_start,pulse1_length,pulse_conc,pulse2_start,pulse2_length,pulse3_start,pulse3_length,cell,r0,r1a,r1b,r2a,r2b,r3a,r3b,r6,r7,r8,r9,r10a,r10b,r11,r12
9.32,0.6173956207423671,0.3569405099072384,0.17782078504607296,0.14814261892270839,6.9613835211739215,0.007207000000000001,0.0003312333533996193,0.00865915377594005,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09569117669927069,0.07266746456137661,0.0252,0.02519999999945103,0.01268468047699451,0.012447454953225108,0.016987692841434553,0.1268469765590288,0.0008295986659671669,0.020884150563521765,0.00175663149289304,0.0006070066796933974,6.148042163690137e-05,2.2855101384573733e-06
9.33,0.6176255468744266,0.3569405099072439,0.17782315951807554,0.14830422684698427,6.962443345359949,0.007204000000000001,0.0003318258025839078,0.008670666627969933,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09565610226424485,0.07269452686712001,0.0252,0.025199999999451418,0.012685292148103202,0.012447621166265289,0.016993979399667496,0.12688924173644897,0.0008305036703431119,0.020887330036079847,0.0017607681744241425,0.0006078137306206923,6.158509000545636e-05,2.2895980378289637e-06
9.34,0.6178548519865381,0.3569405099072494,0.17782553844759472,0.14846588850079767,6.963503559873477,0.007201000000000001,0.00033241925870667433,0.008682212807535282,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09562102455638327,0.07272151607881554,0.0252,0.025199999999451807,0.01268590473727051,0.012447787691331631,0.01700024897819469,0.12693140159626323,0.000831408975604467,0.02089051067962043,0.0017649134535867742,0.0006086231178082232,6.168999405482638e-05,2.293692885076053e-06
9.35,0.6180835367767322,0.3569405099072549,0.1778279218407067,0.1486276037113864,6.9645641636498965,0.007198000000000001,0.00033301372406026916,0.008693792377289492,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09558594357522787,0.07274843227862138,0.0252,0.025199999999452195,0.012686518246484235,0.01244795452884947,0.01700650159610144,0.12697345626462847,0.0008323145807837638,0.02089369249094969,0.0017690673378419292,0.0006094348456479933,6.179513431641337e-05,2.297794696015857e-06
9.36,0.6183116019422233,0.3569405099072604,0.17783030970350364,0.14878937230618647,6.965625155625876,0.007195000000000001,0.0003336092009423178,0.008705405399917886,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0955508593203204,0.0727752755485997,0.0252,0.025199999999452584,0.012687132677736237,0.012448121679245255,0.017012737272450725,0.1270154058675646,0.0008332204849146442,0.02089687546687763,0.0017732298346343424,0.0006102489185342438,6.190051132136666e-05,2.301903486501993e-06
9.370000000000001,0.6185390481794102,0.35694050990726583,0.1778327020420939,0.1489511941128318,6.966686534739359,0.0071920000000000005,0.00033420569165572083,0.008717051938137562,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09551577179120263,0.07280204597071657,0.0252,0.025199999999452966,0.012687748033022438,0.012448289142946574,0.017018956026283238,0.12705725053095482,0.0008341266870318581,0.020900059604218077,0.0017774009513924507,0.0006110653408634431,6.200612560058004e-05,2.3060192724244737e-06
9.38,0.6187658761838772,0.35694050990727133,0.1778350988626018,0.1491130689591539,6.967748299929563,0.007189000000000001,0.0003348031985086534,0.008728732054697225,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0954806809874162,0.07282874362684236,0.0252,0.025199999999453354,0.012688364314342802,0.012448456920382127,0.0170251578766174,0.1270989903805457,0.0008350331861712619,0.02090324489978869,0.0017815806955283576,0.0006118841170342754,6.211197768468877e-05,2.3101420697097087e-06
9.39,0.6189920866503962,0.35694050990727677,0.17783750017116787,0.14927499667318164,6.96881045013698,0.0071860000000000005,0.00033540172381456615,0.008740445812377045,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09544558690850265,0.07285536859875164,0.0252,0.02519999999945374,0.012688981523701348,0.012448625011981752,0.017031342842449403,0.12714062554194755,0.0008359399813698172,0.02090643135041094,0.0017857690744378012,0.0006127052514476308,6.221806810406681e-05,2.3142718943205066e-06
9.4,0.6192176802729265,0.3569405099072822,0.17783990597394883,0.14943697708314094,6.969872984303367,0.007183000000000001,0.0003360012698921843,0.008752193273988499,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0954104895540034,0.07288192096812345,0.0252,0.025199999999454124,0.012689599663106139,0.012448793418176419,0.017037510942753253,0.12718215614063458,0.0008368470716655892,0.020909618952910103,0.0017899660955001178,0.0006135287485065937,6.232439738882387e-05,2.3184087622560715e-06
9.41,0.6194426577446166,0.3569405099072877,0.1778423162771176,0.14959901001745454,6.970935901371755,0.007180000000000001,0.000336601839065508,0.008763974502374205,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09537538892345986,0.07290840081654137,0.0252,0.02519999999945451,0.012690218734569271,0.012448962139398233,0.01704366219648076,0.12722358230194517,0.0008377544560977454,0.020912807704115265,0.001794171766078208,0.0006143546126164318,6.243096606880241e-05,2.3225526895520052e-06
9.42,0.6196670197578057,0.35694050990729315,0.17784473108686338,0.1497610953047417,6.971999200286441,0.007177000000000001,0.0003372034336638122,0.008775789560407784,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09534028501641335,0.07293480822549372,0.0252,0.025199999999454895,0.012690838740106885,0.012449131176080439,0.017049796622561612,0.12726490415108202,0.0008386621337065534,0.020915997600859323,0.0017983860935185004,0.0006151828481845855,6.253777467357488e-05,2.3267036922803043e-06
9.43,0.6198907670040239,0.3569405099072986,0.17784715040939159,0.14992323277381786,6.973062879992986,0.007174000000000001,0.0003378060560216467,0.008787638510993685,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09530517783240501,0.07296114327637361,0.0252,0.02519999999945528,0.012691459681739143,0.012449300528657413,0.01705591423990338,0.12730612181311246,0.00083957010353338,0.020919188639978957,0.0018026090851509195,0.0006160134596206573,6.26448237324407e-05,2.3308617865493624e-06
9.44,0.6201139001739939,0.356940509907304,0.17784957425092401,0.1500854222536946,6.974126939438214,0.007171000000000001,0.0003384097084788357,0.00879952141706705,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09527006737097604,0.07298740605047908,0.0252,0.02519999999945566,0.012692081561490244,0.012449470197564682,0.017062015067391564,0.12734723541296858,0.0008404783646206897,0.020922380818314643,0.0018068407482888502,0.0006168464513364002,6.275211377442343e-05,2.335026988503966e-06
9.450000000000001,0.6203364199576322,0.35694050990730947,0.17785200261769885,0.15024766357357905,6.975191377570216,0.007168000000000001,0.0003390143933804785,0.008811438341593541,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09523495363166741,0.07301359662901331,0.0252,0.025199999999456046,0.012692704381388404,0.01244964018323892,0.017068099123889603,0.1273882450754476,0.0008413869160120427,0.020925574132710647,0.001811081090229105,0.0006176818277457072,6.285964532826786e-05,2.3391993143253016e-06
9.46,0.6205583270440499,0.3569405099073149,0.1778544355159706,0.15040995656287376,6.976256193338338,0.007165,0.00033962011307694836,0.00882338934756919,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09519983661402008,0.07303971509308467,0.0252,0.02519999999945643,0.012693328143465861,0.012449810486117943,0.01707416642823894,0.1274291509252119,0.000842295756752093,0.020928768580015012,0.0018153301182518848,0.0006185195932646002,6.296741892243702e-05,2.3433787802309435e-06
9.47,0.6207796221215538,0.35694050990732035,0.1778568729520103,0.15057230105117658,6.977321385693186,0.007162000000000001,0.00034022686992389367,0.008835374498020247,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09516471631757493,0.07306576152370688,0.0252,0.025199999999456817,0.012693952849758869,0.012449981106640723,0.017080216999259,0.1274699530867895,0.0008432048858865889,0.02093196415707956,0.0018195878396207524,0.0006193597523112193,6.307543508510935e-05,2.3475654024748664e-06
9.48,0.621000305877648,0.3569405099073258,0.1778593149321054,0.15073469686828012,6.978386953586625,0.007159,0.00034083466628223716,0.008847393856003026,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09512959274187274,0.07309173600179916,0.0252,0.025199999999457198,0.012694578502307688,0.01245015204524738,0.01708625085574729,0.12751065168457398,0.0008441143024623686,0.020935160860759874,0.0018238542615825928,0.000620202309305812,6.318369434417587e-05,2.351759197347436e-06
9.49,0.6212203789990344,0.3569405099073312,0.1778617614625599,0.1508971438441716,6.979452895971774,0.007156000000000001,0.00034144350451817586,0.008859447484603742,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0950944658864542,0.07311763860818635,0.0252,0.025199999999457583,0.012695205103156594,0.012450323302379194,0.017092268016479353,0.12755124684282498,0.000845024005527361,0.020938358687915323,0.0018281293913675809,0.0006210472686707223,6.329219722723715e-05,2.355960181175413e-06
9.5,0.6214398421716142,0.3569405099073366,0.1778642125496943,0.15105964180903267,6.980519211803006,0.0071530000000000005,0.00034205338700318133,0.00887153544693836,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09505933575085987,0.07314346942359899,0.0252,0.025199999999457965,0.01269583265435386,0.012450494878478604,0.017098268500208864,0.12759173868566825,0.000845933994130583,0.02094155763540902,0.001832413236189149,0.0006218946348303789,6.340094426160043e-05,2.360168370321951e-06
9.51,0.6216586960804892,0.35694050990734205,0.17786666819984578,0.15122219059323896,6.981585900035944,0.007150000000000001,0.00034266431611399946,0.00888365780615244,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09502420233463035,0.07316922852867358,0.0252,0.025199999999458347,0.012696461157951757,0.012450666773989207,0.01710425232566763,0.127632127337096,0.0008468442673221382,0.020944757700107834,0.0018367058032439515,0.000622744412211286,6.350993597427682e-05,2.3643837811865964e-06
9.52,0.6218769414099622,0.35694050990734744,0.17786912841936803,0.1513847900273599,6.982652959627465,0.007147000000000001,0.0003432762942326504,0.008895814625420976,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09498906563730602,0.07319491600395255,0.0252,0.02519999999945873,0.012697090616006554,0.012450838989355763,0.017110219511565612,0.127672412920967,0.0008477548241532154,0.020947958878882397,0.0018410070997118308,0.0006235966052420104,6.361917289197826e-05,2.3686064302052876e-06
9.53,0.6220945788435389,0.3569405099073529,0.17787159321463147,0.15154743994215847,6.983720389535692,0.007144000000000001,0.0003438893237464286,0.008908005967948253,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09495392565842725,0.07322053192988454,0.0252,0.025199999999459113,0.012697721030578512,0.012451011525024204,0.01711617007659098,0.12771259556100686,0.0008486656636760874,0.020951161168607076,0.0018453171327557846,0.0006244512183531725,6.372865554111474e-05,2.372836333850357e-06
9.540000000000001,0.6223116090639287,0.35694050990735826,0.17787406259202324,0.15171014016859086,6.984788188719994,0.007141000000000001,0.0003445034070479028,0.008920231896967678,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0949187823975343,0.0732460763868244,0.0252,0.02519999999945949,0.012698352403731877,0.012451184381441627,0.01712210403941013,0.12775267538080837,0.0008495767849441088,0.020954364566159983,0.0018496359095219342,0.0006253082559774342,6.383838444779137e-05,2.3770735086305293e-06
9.55,0.6225280327530456,0.3569405099073637,0.17787653655794713,0.1518728905378062,6.985856356140988,0.007138,0.0003451185465349155,0.008932492475741625,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09488363585416731,0.07327154945503346,0.0252,0.025199999999459877,0.012698984737534879,0.012451357559056301,0.01712802141866772,0.12779265250383146,0.0008504881870117148,0.020957569068422964,0.0018539634371394858,0.0006261677225494879,6.394836013780538e-05,2.381317971090917e-06
9.56,0.6227438505920095,0.3569405099073691,0.17787901511882379,0.15203569088114638,6.986924890760532,0.007135000000000001,0.0003457347446105838,0.008944787767561295,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09484848602786643,0.07329695121467952,0.0252,0.025199999999460255,0.012699618034059725,0.012451531058317667,0.01713392223298667,0.12783252705340364,0.0008513998689344197,0.020960774672281596,0.0018582997227207033,0.0006270296225060467,6.40585831366434e-05,2.3855697378130283e-06
9.57,0.6229590632611478,0.35694050990737447,0.17788149828109065,0.15219854103014566,6.987993791541728,0.007132000000000001,0.0003463520036832986,0.008957117835746544,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09481333291817164,0.07332228174583709,0.0252,0.025199999999460636,0.012700252295382597,0.012451704879676347,0.017139806500968264,0.1278722991527203,0.0008523118297688156,0.020963981374625185,0.0018626447733608705,0.0006278939602858327,6.416905396947845e-05,2.38982882541476e-06
9.58,0.6231736714399957,0.35694050990737985,0.17788398605120195,0.1523614408165305,6.989063057448915,0.007129000000000001,0.00034697032616672475,0.008969482743645734,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09477817652462285,0.07334754112848749,0.0252,0.025199999999461015,0.012700887523583653,0.012451879023584137,0.0171456742411921,0.12791196892484463,0.0008532240685725708,0.020967189172346745,0.001866998596138261,0.0006287607403295659,6.427977316116707e-05,2.3940952505504007e-06
9.59,0.6233876758072977,0.35694050990738524,0.17788647843562888,0.15252439007221918,6.990132687447675,0.007126000000000001,0.00034758971447980126,0.008981882554635575,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09474301684675988,0.07337272944251894,0.0252,0.025199999999461396,0.01270152372074701,0.012452053490494023,0.01715152547221618,0.1279515364927081,0.0008541365844044274,0.020970398062343024,0.0018713611981141032,0.0006296299670799538,6.439074123624643e-05,2.3983690299106286e-06
9.6,0.623601077041009,0.3569405099073906,0.17788897544085952,0.1526873886293216,6.991202680504823,0.007123000000000001,0.00034821017104674085,0.008994317332120975,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0947078538841225,0.07339784676772676,0.0252,0.025199999999461778,0.012702160888960753,0.012452228280860168,0.0171573602125769,0.1279910019791106,0.000855049376324201,0.020973608041514467,0.0018757325863325471,0.0006305016449816803,6.450195871893142e-05,2.4026501802225117e-06
9.61,0.6238138758182958,0.356940509907396,0.17789147707339892,0.15285043632013903,6.9922730355884095,0.007120000000000001,0.0003488316982970302,0.009006787139534877,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0946726876362504,0.07342289318381343,0.0252,0.025199999999462156,0.012702799030316925,0.012452403395137925,0.01716317848078911,0.12803036550672064,0.0008559624433927786,0.02097681910676523,0.0018801127678206339,0.0006313757784813949,6.461342613311179e-05,2.406938718249508e-06
