Time,R,JAK,RJ,IFNRJ,IFNRJ2,IFNRJ2_star,STAT1c,IFNRJ2_star_STAT1c,STAT1c_star,IFNRJ2_star_STAT1c_star,STAT1c_star_STAT1c_star,SHP2,IFNRJ2_star_SHP2,PPX,STAT1c_star_PPX,STAT1c_STAT1c_star,STAT1n_star_STAT1n_star,STAT1n_star,PPN,STAT1n_star_PPN,STAT1n,STAT1n_STAT1n_star,mRNAn,mRNAc,SOCS1,IFNRJ2_star_SOCS1,IFNRJ2_star_SHP2_SOCS1_STAT1c,STAT1c_star_STAT1c_star_PPX,STAT1n_star_STAT1n_star_PPN,IFNRJ2_star_SOCS1_STAT1c,IFN,IFNRJ2_star_SHP2_STAT1c,IFNRJ2_star_SHP2_SOCS1,IFNR,cytoplasm,nucleus,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
8.19,0.5035696916794178,1.8493556246612506,1.7768730174835337,3.412609464830914,1.456354218853817,0.0033898390834037713,999.96452279079,0.01742010056351641,0.014299782136370582,1.8517087284132103e-07,3.428305717346666e-06,99.99658339715958,0.0005951997571062231,49.99907866504586,0.0009212113664698751,3.6973220504757173e-06,1.2778025891080252e-08,1.8335169129140237e-09,59.99999999943443,6.539959401987537e-11,3.760672064202343e-13,1.5030764115466635e-12,2.3720810153427617e-13,1.5827897005092119e-16,9.602363841980185e-19,1.8889697075594306e-23,2.987275469689648e-23,1.2358769339205924e-07,5.004317857282234e-10,1.5971224189127406e-22,10.0,0.0028214030834387283,3.5553897009953974e-24,1.3457859329818331,1.0,1.0,0.004284293297449629,0.28712241420008844,0.17456529060737813,0.007281771094269085,0.013181670120174242,0.006968040225406565,1.4978436542947986e-07,3.7468448112185975e-06,0.00021993237518529157,1.7855992713186694e-06,0.0005307336586354352,2.7636340994096254e-06,1.4669458857103056e-07,3.707630801761777e-10,2.120390553906471e-06,1.714152858673333e-08,-1.2778025890407896e-09,9.693109596982937e-11,3.2699797009937685e-13,6.665951963119436e-10,2.502158928641117e-12,-3.0061528230933254e-13,1.8803360321011718e-14,3.194506472668015e-13,2.372081015342762e-16,1.582789700509212e-18,7.913948502546059e-20,4.801181920990092e-22,6.321196678165582e-23,2.3342421861854698e-23,9.996127576448818e-24,8.961826409068944e-26,1.493637734844824e-26,1.1778272287676679e-24,4.543904768012035e-24,0.00117766992209883,8.464209250316185e-06,7.985612094563704e-26,1.7776948504976987e-27,1.0666169102986192e-26,9.444848537797153e-27,3.1857706336040986e-22,1.1075110282684832e-23,5.119700243443724e-23,0.07379821967624689,0.0782532052334485
8.2,0.5027898644429009,1.8485311086607308,1.7740472569170762,3.412771337013682,1.4580256642427514,0.0033983223820207957,999.9643909275976,0.017470483706206744,0.014364147136697097,1.8667345770097653e-07,3.464293694640494e-06,99.99656950830031,0.0005973832502707759,49.99907337315791,0.0009265017836812543,3.7185727802951484e-06,1.2930780253695602e-08,1.8582527391668838e-09,59.99999999942678,6.637204654596405e-11,3.822001453486872e-13,1.5252364075826544e-12,2.404192815232112e-13,1.6066627781944396e-16,9.761740552255326e-19,1.9280208447527946e-23,3.053582396402257e-23,1.250584249577015e-07,5.071116304704892e-10,1.630627858354223e-22,10.0,0.0028331084495520926,3.633134801465496e-24,1.3457412442178305,1.0,1.0,0.004239907708347604,0.2865540246431416,0.17427519510113593,0.007290128321213757,0.013209224002338985,0.006988193482482698,1.507332847159001e-07,3.780145089829619e-06,0.00022034393023119997,1.792149750812328e-06,0.0005328936898943035,2.7795053510437627e-06,1.4819978963295807e-07,3.751752748731045e-10,2.1290125724893116e-06,1.732146847320247e-08,-1.2930780253004982e-09,9.822075503975504e-11,3.3186023272982025e-13,6.74424489120226e-10,2.5355581523524462e-12,-3.0504728151653077e-13,1.911000726743436e-14,3.232695063319397e-13,2.4041928152321123e-16,1.6066627781944395e-18,8.033313890972198e-20,4.880870276127663e-22,6.441906196766584e-23,2.3785946509177402e-23,1.019855440520438e-23,9.160747189206772e-26,1.5267911982011287e-26,1.201327743864648e-24,4.63538426002436e-24,0.0011803667483609123,8.499325348656278e-06,8.153139291771115e-26,1.8165674007327478e-27,1.0899404404396487e-26,9.640104223763973e-27,3.2477837994124635e-22,1.1299687118666102e-23,5.225855688545749e-23,0.07364314800422356,0.07812588856376163
8.21,0.5020120281504451,1.8477083068518818,1.7712267326461888,3.412932057778636,1.4596941270164072,0.003406811139254514,999.9642587892862,0.017520913799108386,0.014428691376866662,1.8818555237997075e-07,3.5005989373162557e-06,99.9965555887788,0.0005995707917990676,49.99906805979029,0.0009318136655058939,3.739909867485514e-06,1.3085109710190789e-08,1.8832827198101573e-09,59.99999999941903,6.735742191614842e-11,3.8842355108591816e-13,1.5476877405794302e-12,2.436688144050128e-13,1.630858768073923e-16,9.923519004061705e-19,1.9678183290821256e-23,3.12125527723819e-23,1.265442283556253e-07,5.138698258263122e-10,1.6647830882723126e-22,10.0,0.002844840429529042,3.7124577445121205e-24,1.3456962787014373,1.0,1.0,0.004195842823004364,0.28598670537366505,0.17398538383724316,0.007298470635082036,0.013236783966311082,0.007008365519643355,1.516863563478891e-07,3.813682803245702e-06,0.00022075522110712132,1.798712375397203e-06,0.0005350583890644867,2.7954409965176816e-06,1.4971783884577996e-07,3.7963268506687593e-10,2.1376531620964644e-06,1.750299468658128e-08,-1.3085109709481438e-09,9.952547880428563e-11,3.3678710958074206e-13,6.823326174385829e-10,2.5693491291315612e-12,-3.095375481158859e-13,1.9421177554295908e-14,3.271277427440685e-13,2.436688144050128e-16,1.6308587680739231e-18,8.154293840369616e-20,4.961759502030853e-22,6.564729183820043e-23,2.4237192688021327e-23,1.0404746908491737e-23,9.36376583171457e-26,1.560627638619095e-26,1.2252590004243619e-24,4.728558236315345e-24,0.0011830629447729351,8.534521288587127e-06,8.323915441361563e-26,1.8562288722560602e-27,1.1137373233536362e-26,9.839091645410628e-27,3.3109041122523497e-22,1.152845851894553e-23,5.334040085467084e-23,0.07348848005606028,0.07799881637669925
8.22,0.501236175582554,1.8468872136025032,1.7684114371658766,3.4130916345654128,1.4613596101735384,0.003415305283231407,999.9641263757468,0.01757139077399909,0.014493414990514243,1.8970719868010694e-07,3.5372236811840247e-06,99.996541638605,0.000601762379497585,49.99906272489681,0.0009371470579786777,3.761333498210728e-06,1.3241027806159256e-08,1.9086098677494944e-09,59.999999999411195,6.835587087955911e-11,3.947386140258315e-13,1.5704337617130594e-12,2.469570952590129e-13,1.655381523538477e-16,1.008773165311326e-18,2.0083752414943997e-23,3.190320036295446e-23,1.2804523204300582e-07,5.207071594862682e-10,1.6995996649604514e-22,10.0,0.0028565990156429024,3.793388032618037e-24,1.3456510380199496,1.0,1.0,0.004152096509549993,0.28542045474186706,0.17369585820290834,0.007306798050867693,0.013264349491624458,0.007028556309599636,1.526435846057894e-07,3.8474591936268574e-06,0.00022116624106368005,1.8052871384927549e-06,0.0005372277536129458,2.8114411739360333e-06,1.512488222989093e-07,3.8413569612901746e-10,2.146312312196e-06,1.7686118405920123e-08,-1.32410278054307e-09,1.0084541788793403e-10,3.417793543977956e-13,6.903202364645052e-10,2.6035357974313413e-12,-3.1408675234261176e-13,1.9736930701291577e-14,3.310256951430236e-13,2.4695709525901287e-16,1.655381523538477e-18,8.276907617692385e-20,5.04386582655663e-22,6.689699117990243e-23,2.469628230681404e-23,1.0614768794026797e-23,9.570960108886337e-26,1.595160018147723e-26,1.2496281780967737e-24,4.8234553099652995e-24,0.0011857585060518192,8.569797046928707e-06,8.497998324802257e-26,1.8966940163090187e-27,1.1380164097854111e-26,1.0041876207471998e-26,3.3751495315058133e-22,1.1761496003359279e-23,5.444288858441073e-23,0.0733342143561118,0.07787198788072747
8.23,0.5004622995424077,1.8460678232995884,1.7656013629797078,3.413250074755972,1.4630221167277095,0.0034238048520544005,999.963993686975,0.01762191445294802,0.014558318115537011,1.912384379726035e-07,3.5741701733629504e-06,99.99652765778892,0.0006039580099533605,49.99905736843137,0.0009425020070827648,3.782843858433209e-06,1.3398548179176297e-08,1.934237221566732e-09,59.999999999403265,6.936754569019517e-11,4.0114653827386016e-13,1.5934778549723428e-12,2.502845225583123e-13,1.6802349376371235e-16,1.025441134202243e-18,2.0497048718102802e-23,3.260803046859841e-23,1.2956156533674784e-07,5.27624425674039e-10,1.7350893312300314e-22,10.0,0.0028683842012668065,3.87595567140321e-24,1.3456055237571811,1.0,1.0,0.0041086666469905275,0.28485527110082215,0.17340661956732406,0.007315110583638548,0.013291921025362871,0.0070487657811792075,1.5360498202233374e-07,3.881475509727167e-06,0.0002215769945926576,1.8118740298600816e-06,0.0005394017812300558,2.8275060212482947e-06,1.527928264751609e-07,3.886846960102435e-10,2.154990013148923e-06,1.7870850866814753e-08,-1.3398548178428042e-09,1.0218072415481066e-10,3.4683772845097587e-13,6.983880056077747e-10,2.6381221283701952e-12,-3.186955709944684e-13,2.005732691369301e-14,3.3496370446818737e-13,2.5028452255831227e-16,1.6802349376371236e-18,8.401174688185618e-20,5.127205671011215e-22,6.816850174374588e-23,2.516333906120204e-23,1.082868473618815e-23,9.782409140579524e-26,1.6304015234299206e-26,1.2744425647621715e-24,4.920104525361539e-24,0.0011884534157240454,8.60515260380042e-06,8.675446656150157e-26,1.937977835701605e-27,1.162786701420963e-26,1.0248524359051402e-26,3.4405382555661793e-22,1.1998872167601752e-23,5.556637992663674e-23,0.07318034943333791,0.07774540228843357
8.24,0.4996903928820369,1.8452501303688753,1.7627965025735202,3.413407385686336,1.4646816497047943,0.003432309773655324,999.9638607228623,0.01767248476846832,0.01462340088457349,1.9277931222832552e-07,3.611440672656456e-06,99.99651364634073,0.0006061576809534724,49.99905199034786,0.0009478785588017232,3.8044411341223957e-06,1.3557684559092375e-08,1.960167845694219e-09,59.99999999939524,7.039260011927112e-11,4.076485417815188e-13,1.616823437420313e-12,2.536514981930823e-13,1.7054229434171588e-16,1.0423591304277292e-18,2.0918207200441443e-23,3.332731138335105e-23,1.3109335841600797e-07,5.34622425188995e-10,1.7712640192753176e-22,10.0,0.0028801959784544675,3.960191178288224e-24,1.3455597374868387,1.0,1.0,0.004065551132289305,0.2842911528009773,0.17311766928536226,0.007323408248523971,0.013319498044914876,0.007068993907387328,1.5457055278684475e-07,3.915733001353249e-06,0.00022198747492909878,1.8184730428604172e-06,0.0005415804693431442,2.8436356764051697e-06,1.5434993826900542e-07,3.9328007524802394e-10,2.163686254262766e-06,1.805720336328228e-08,-1.3557684558323925e-09,1.0353155071661348e-10,3.5196300059635563e-13,7.065365884995444e-10,2.673112125944975e-12,-3.2336468748406246e-13,2.0382427089075942e-14,3.389421139658212e-13,2.536514981930823e-16,1.7054229434171589e-18,8.527114717085794e-20,5.211795652138646e-22,6.946216790047505e-23,2.5638488310408192e-23,1.1046560390803452e-23,9.998193415005316e-26,1.6663655691675526e-26,1.2997095561182808e-24,5.018535372052861e-24,0.0011911476686239974,8.640587935363402e-06,8.856320096376588e-26,1.9800955891441118e-27,1.1880573534864672e-26,1.0459103600220721e-26,3.5070887692240537e-22,1.2240660746586186e-23,5.671124037292971e-23,0.07302688382667062,0.07761905881735306
8.25,0.49892044847621236,1.8444341292552935,1.7599968484415036,3.413563574635786,1.4663382121451156,0.003440820086502648,999.9637274834051,0.017723101542804723,0.014688663434550636,1.9432986298481426e-07,3.6490374492437396e-06,99.99649960427071,0.0006083613890595153,49.999046590600216,0.000953276759066871,3.826125511044153e-06,1.3718450768623048e-08,1.9864048305850234e-09,59.99999999938712,7.143118946766781e-11,4.142458564820208e-13,1.6404739594579543e-12,2.570584274933637e-13,1.7309495142670552e-16,1.0595305168252521e-18,2.1347365015323784e-23,3.406131603457957e-23,1.3264074232769129e-07,5.417019654474596e-10,1.8081358531957284e-22,10.0,0.0028920343403664437,4.04612558938986e-24,1.3455136807790815,1.0,1.0,0.004022747873213148,0.28372809819558503,0.17282900869418671,0.007331691060725579,0.013347081000147908,0.007089240617121889,1.555403094549869e-07,3.950232924945724e-06,0.00022239768660642573,1.8250841671785458e-06,0.0005437638156043688,2.859830277200613e-06,1.5592024497004444e-07,3.9792222698307385e-10,2.1724010257436593e-06,1.82451872462187e-08,-1.3718450767833888e-09,1.048980519403504e-10,3.5715594733833903e-13,7.147666530194833e-10,2.7085098272372982e-12,-3.2809479189159073e-13,2.071229282410104e-14,3.4296126920381394e-13,2.570584274933637e-16,1.7309495142670553e-18,8.654747571335276e-20,5.297652584126261e-22,7.077834118956482e-23,2.6121857285717782e-23,1.126846240593952e-23,1.0218394810373871e-25,1.7030658017289785e-26,1.3254366594290751e-24,5.118777782194534e-24,0.0011938412483382334,8.676103021099331e-06,9.040679265978642e-26,2.02306279469493e-27,1.213837676816958e-26,1.0673682507661892e-26,3.5748198021592895e-22,1.2486936580396145e-23,5.787784118303875e-23,0.07287381607966086,0.0774929566890957
8.26,0.4981524592476367,1.8436198144417733,1.7572023930608889,3.4137186488382,1.4679918071010218,0.003449335718331988,999.9635939684957,0.01777376470920795,0.014754105897114558,1.9589013238056938e-07,3.686962785056197e-06,99.99648553158926,0.0006105691320394321,49.999041169142366,0.0009586966538096838,3.847897174970385e-06,1.3880860723642081e-08,2.0129512928889443e-09,59.99999999937891,7.248347057843656e-11,4.209397284270007e-13,1.6644329050888687e-12,2.6050571925259807e-13,1.7568186642611678e-16,1.0769586961255108e-18,2.1784661473024242e-23,3.4810322054118865e-23,1.3420384898896725e-07,5.488638605256718e-10,1.845717152032618e-22,10.0,0.002903899278838602,4.133790468523672e-24,1.3454673551941367,1.0,1.0,0.003980254795139651,0.2831661056354138,0.17254063911682382,0.007339959035505109,0.0133746693662909,0.007109505883683181,1.5651425612456466e-07,3.9849765379597915e-06,0.00022280762284389232,1.831707396118296e-06,0.0005459518174017802,2.8760899614290516e-06,1.5750383428132713e-07,4.026115469669017e-10,2.181134316740013e-06,1.8434813925280983e-08,-1.3880860722831688e-09,1.0628038345639913e-10,3.624173528921828e-13,7.230788713047692e-10,2.744319302628359e-12,-3.328865810177736e-13,2.1046986421350037e-14,3.4702151807900964e-13,2.6050571925259807e-16,1.756818664261168e-18,8.784093321305839e-20,5.384793480627554e-22,7.211737580697698e-23,2.6613574877009334e-23,1.1494458438039809e-23,1.044309661623566e-25,1.7405161027059434e-26,1.3516314920931041e-24,5.220862145646052e-24,0.001196534149818464,8.711697836515807e-06,9.22858576016309e-26,2.066895234261836e-27,1.2401371405571017e-26,1.0892330736512122e-26,3.643750378090781e-22,1.2737775679861064e-23,5.906655941494476e-23,0.0727211447456446,0.07736709513013781
8.27,0.4973864181418034,1.8428071804304236,1.7544131289170601,3.413872615471633,1.4696424376389559,0.0034578567079783912,999.9634601781314,0.01782447409009791,0.014819728408226209,1.9746016211993182e-07,3.7252189734683745e-06,99.99647142830689,0.0006127809064296275,49.99903572592831,0.0009641382889088716,3.86975631146739e-06,1.4044928433775986e-08,2.03981037562429e-09,59.9999999993706,7.354960184940726e-11,4.277314179243067e-13,1.6887037921861666e-12,2.639937857506425e-13,1.7830344485072851e-16,1.0946471113604192e-18,2.2230238105004623e-23,3.557461185255786e-23,1.35782811192809e-07,5.561089312013951e-10,1.8840204322391768e-22,10.0,0.0029157907868207337,4.223217914165573e-24,1.3454207622886205,1.0,1.0,0.0039380698341754256,0.28260517347397934,0.17225256185889393,0.007348212188194779,0.013402263596003546,0.007129789636039165,1.574924053740487e-07,4.019965104524901e-06,0.00022321728821661504,1.8383427192888824e-06,0.0005481444723496826,2.892414866726615e-06,1.5910079430278943e-07,4.07348433578427e-10,2.189886117304528e-06,1.8626094867341873e-08,-1.4044928432943823e-09,1.0767870216629211e-10,3.677480092470363e-13,7.314739197774403e-10,2.7805446560069756e-12,-3.3774075843723317e-13,2.1386570896215335e-14,3.511232108320709e-13,2.639937857506425e-16,1.7830344485072852e-18,8.915172242536426e-20,5.4732355568020955e-22,7.347963332723544e-23,2.7113771949379206e-23,1.1724617161763555e-23,1.0672383555767358e-25,1.778730592627893e-26,1.3783017866784393e-24,5.324819306235931e-24,0.0011992263567109256,8.747372360462201e-06,9.420102161195884e-26,2.1116089570827865e-27,1.266965374249672e-26,1.1115119052502311e-26,3.713899771624945e-22,1.2993255190983662e-23,6.0277778057237e-23,0.07256886838258828,0.07724147337098278
8.28,0.49662231815124325,1.8419962217606307,1.7516290484791908,3.414025481669268,1.471290106837107,0.0034663829829797163,999.9633261122048,0.017875229619465034,0.014885531098543372,1.990399945056187e-07,3.7638083196735696e-06,99.99645729443422,0.0006149967099791831,49.99903026091202,0.0009696017102430529,3.89170310610653e-06,1.4210668002696745e-08,2.066985248355539e-09,59.99999999936219,7.462974324584928e-11,4.3462219967690774e-13,1.7132901727602855e-12,2.675230427775258e-13,1.8096009634959802e-16,1.1125992462746003e-18,2.26842386522708e-23,3.6354472692190767e-23,1.3737776261050142e-07,5.63438004997249e-10,1.9230584109489335e-22,10.0,0.002927708855932629,4.3144405688683894e-24,1.3453739036093877,1.0,1.0,0.0038961909437000702,0.2820453000624529,0.17196477821206174,0.007356450534185535,0.013429863162341116,0.007150091847786014,1.5847476121022122e-07,4.0551998897466795e-06,0.0002236266759278481,1.8449901299375494e-06,0.0005503417777972065,2.9088051307291588e-06,1.6071121354953096e-07,4.121332878315043e-10,2.198656416427912e-06,1.8819041598367848e-08,-1.421066800184226e-09,1.0909316625084414e-10,3.731487162292464e-13,7.399524791532913e-10,2.817190024986245e-12,-3.426580345520569e-13,2.173110998384539e-14,3.5526670005479715e-13,2.675230427775258e-16,1.8096009634959803e-18,9.048004817479901e-20,5.562996231373002e-22,7.486547801801957e-23,2.7622580988467274e-23,1.1959008288077604e-23,1.090634180765723e-25,1.8177236346095385e-26,1.405455387874873e-24,5.430680578719925e-24,0.0012019178640845151,8.783126567797887e-06,9.615292054744668e-26,2.157220284434195e-27,1.294332170660517e-26,1.13421193261354e-26,3.785287559225548e-22,1.325345346279712e-23,6.151188605922323e-23,0.0724169855580609,0.07711609064692088
8.290000000000001,0.4958601522913164,1.8411869329909394,1.7488501442244224,3.4141772545093696,1.4729348177874084,0.003474914582538813,999.9631917707144,0.017926031119903735,0.01495151410306516,2.006296714101432e-07,3.8027331403772075e-06,99.99644312998201,0.0006172165391995555,49.999024774047555,0.0009750869636375656,3.913737744251529e-06,1.4378093628720819e-08,2.094479107366691e-09,59.99999999935368,7.5724056313238e-11,4.4161336292288735e-13,1.7381956332290691e-12,2.7109390965668003e-13,1.8365223474528517e-16,1.1308186257403488e-18,2.3146809151396226e-23,3.715019676359066e-23,1.3898883779722113e-07,5.708519162226637e-10,1.9628440083074422e-22,10.0,0.002939653478915104,4.40749162619076e-24,1.345326780699623,1.0,1.0,0.003854616087745774,0.2814864837546971,0.17167728945088373,0.0073646740889370425,0.013457468520765901,0.007170412447961494,1.5946133623380762e-07,4.090682165445406e-06,0.00022403579059447653,1.8516496175986667e-06,0.0005525437313211633,2.9252608909126966e-06,1.6233518093536741e-07,4.169665133916634e-10,2.2074452040108716e-06,1.9013665701886036e-08,-1.4378093627843452e-09,1.1052393517800017e-10,3.7862028156619e-13,7.485152344694236e-10,2.854259581113319e-12,-3.4763912664581363e-13,2.208066814614437e-14,3.594523407050999e-13,2.7109390965668006e-16,1.836522347452852e-18,9.182611737264259e-20,5.654093128701744e-22,7.627528174069315e-23,2.814013660210662e-23,1.2197702572255978e-23,1.11450590290772e-25,1.8575098381795332e-26,1.4331002597099881e-24,5.53847774295474e-24,0.0012046086556447206,8.818960436745313e-06,9.814220041537212e-26,2.20374581309538e-27,1.322247487857228e-26,1.1573404575698113e-26,3.8579335743669095e-22,1.3518450010218033e-23,6.276927846723322e-23,0.07226549484427082,0.07699094619722283
8.3,0.49509991362354927,1.840379308716465,1.746076408614413,3.414327941025857,1.4745765735932646,0.0034834514339949062,999.9630571535532,0.017976878526145542,0.015017677551465092,2.0222923530486832e-07,3.841995764171052e-06,99.99642893496113,0.0006194403918212295,49.99901926528894,0.0009805940949174103,3.935860411270219e-06,1.4547219605101764e-08,2.1222951758405997e-09,59.99999999934507,7.683270419007427e-11,4.487062115765649e-13,1.763423794688775e-12,2.747068092689246e-13,1.863802780692576e-16,1.14930881617615e-18,2.3618097904850404e-23,3.796208126038061e-23,1.4061617219453973e-07,5.78351506017585e-10,2.0033903510011846e-22,10.0,0.0029516246471736397,4.502404840575339e-24,1.345279395092916,1.0,1.0,0.00381334324728827,0.2809287229023655,0.17139009683614181,0.007372882867966323,0.013485079142151366,0.007190751410458217,1.604521343571868e-07,4.126413204378466e-06,0.0002244446254036142,1.8583211754636886e-06,0.0005547503302321184,2.941782284752231e-06,1.6397278579103896e-07,4.218485165836192e-10,2.2162524688878204e-06,1.920997882085526e-08,-1.4547219604200938e-09,1.1197116971103117e-10,3.841635209503714e-13,7.571628750930614e-10,2.8917575300879253e-12,-3.526847589377548e-13,2.2435310578828244e-14,3.636804901143178e-13,2.747068092689246e-16,1.863802780692576e-18,9.31901390346288e-20,5.746544080880749e-22,7.770941908575092e-23,2.866657500059435e-23,1.244077183421156e-23,1.1388624378114181e-25,1.8981040630190304e-26,1.4612444806062598e-24,5.648243063092895e-24,0.0012072987265774136,8.85487394152092e-06,1.0016951755005923e-25,2.2512024202876697e-27,1.3507214521726017e-26,1.1809048952425202e-26,3.9318579603852383e-22,1.378832558425742e-23,6.405035645475158e-23,0.07211439482285154,0.07686603926586766
8.31,0.494341595232326,1.8395733435514556,1.7433078341186141,3.414477548198615,1.476215377371481,0.0034919935769149664,999.9629222607207,0.01802777166096357,0.015084021577784431,2.0383872821884853e-07,3.881598531222426e-06,99.99641470938256,0.0006216682643310074,49.99901373459028,0.0009861231498537967,3.958071292320779e-06,1.471806032063353e-08,2.1504367040339117e-09,59.99999999933636,7.79558516208109e-11,4.55902064370718e-13,1.7889783131873727e-12,2.783621680759155e-13,1.8914464859758863e-16,1.1680734259687165e-18,2.409825557218025e-23,3.879042845797484e-23,1.4225990213604293e-07,5.859376223947773e-10,2.0447107746186747e-22,10.0,0.0029636223532418116,4.5992145344192055e-24,1.3452317483191298,1.0,1.0,0.0037723704138783176,0.2803720158597505,0.17110320161180081,0.0073810768868574055,0.013512695484729597,0.0072111086643854285,1.6144716820892568e-07,4.162394286059084e-06,0.00022485318501348772,1.8650047929930222e-06,0.0005569615720697406,2.95836944956139e-06,1.6562411784754694e-07,4.267797064081288e-10,2.225078200808861e-06,1.940799265611213e-08,-1.4718060319708656e-09,1.1343503191644541e-10,3.897792581040545e-13,7.658960947492889e-10,2.9296881119738864e-12,-3.5779566263747437e-13,2.2795103218535902e-14,3.6795150800229945e-13,2.783621680759155e-16,1.8914464859758864e-18,9.457232429879432e-20,5.840367129843582e-22,7.916827245973831e-23,2.92020345372505e-23,1.2688288966356218e-23,1.1637128537392452e-25,1.939521422898742e-26,1.4898962510845845e-24,5.760009281154598e-24,0.0012099880606474054,8.890867059725435e-06,1.0223553873093374e-25,2.299607267209603e-27,1.3797643603257617e-26,1.2049127786090126e-26,4.0070811238588237e-22,1.4063162133220988e-23,6.535552746277516e-23,0.07196368408008261,0.07674136910076843
8.32,0.4935851902473457,1.8387690321460395,1.7405444131917,3.41462608296371,1.4778512322500617,0.003500540938447551,999.9627870921101,0.018078710459822962,0.015150546310716918,2.0545819279831444e-07,3.921543793658706e-06,99.99640045325738,0.0006239001544409438,49.99900818190565,0.0009916741742173562,3.980370572564556e-06,1.489063025994299e-08,2.1789069694580803e-09,59.99999999932755,7.909366496883212e-11,4.632022549999463e-13,1.8148628799987636e-12,2.820604161443594e-13,1.9194577288683758e-16,1.1871161058986305e-18,2.4587435153577542e-23,3.963554579055926e-23,1.439201648498287e-07,5.936111202839034e-10,2.0868188271288375e-22,10.0,0.002975646588312656,4.697955608079136e-24,1.345183841898694,1.0,1.0,0.0037316955956880477,0.2798163609790658,0.1708166050082312,0.0073892561612503085,0.013540317017261981,0.007231484183929185,1.6244644160339322e-07,4.19862669089769e-06,0.0002252614625958339,1.8717004633228315e-06,0.0005591774541064044,2.9750225226520685e-06,1.6728926725487722e-07,4.317604945494861e-10,2.2339223884536037e-06,1.9607718968293528e-08,-1.4890630258993465e-09,1.149156851722532e-10,3.954683248441606e-13,7.747155915297855e-10,2.968055601419517e-12,-3.629725759997525e-13,2.3160112749997317e-14,3.7226575648471655e-13,2.820604161443594e-16,1.9194577288683757e-18,9.597288644341879e-20,5.935580529493152e-22,8.065222703241414e-23,2.9746655298636383e-23,1.2940327952985358e-23,1.1890663737167779e-25,1.981777289527963e-26,1.5190638901198103e-24,5.8738096354711686e-24,0.0012126766531564185,8.92693976493797e-06,1.0434094135644187e-25,2.3489778040395682e-27,1.409386682423741e-26,1.2293717576788771e-26,4.083623789433891e-22,1.4343042875381833e-23,6.668520522990938e-23,0.07181336121149526,0.07661693495446978
8.33,0.4928306918211851,1.8379663691694446,1.7377861382959743,3.414773552204041,1.4794841413700743,0.0035090935585159913,999.9626516477222,0.018129694745683746,0.015217251883349773,2.070876712275494e-07,3.961833915243648e-06,99.9963861665968,0.0006261360586135259,49.99900260718921,0.0009972472137244248,4.002758436951258e-06,1.5064944004097672e-08,2.2077092770558885e-09,59.99999999931864,8.024631222954085e-11,4.706081322651461e-13,1.841081221899312e-12,2.8580198716968063e-13,1.9478408181022514e-16,1.2064405495695437e-18,2.5085792061856e-23,4.0497745931772944e-23,1.4559709846416706e-07,6.013728615741737e-10,2.129728271516902e-22,10.0,0.0029876973447141965,4.798663547365739e-24,1.3451356773482601,1.0,1.0,0.0036913168113861944,0.2792617566151141,0.17053030823927334,0.007397420706850372,0.013567944200681739,0.0072518778982734984,1.634499671971154e-07,4.235111706101879e-06,0.00022566946284937724,1.878408175840578e-06,0.0005613979738449752,2.9917416411732744e-06,1.6896832456468438e-07,4.3679129539250116e-10,2.242785021422895e-06,1.9809169576218243e-08,-1.5064944003122878e-09,1.164132941759409e-10,4.0123156114770423e-13,7.836220679207609e-10,3.0068643078708687e-12,-3.6821624437986216e-13,2.3530406613257304e-14,3.766236000882573e-13,2.8580198716968063e-16,1.9478408181022513e-18,9.739204090511257e-20,6.032202747847718e-22,8.216167601835398e-23,3.030057946950306e-23,1.3196963880497699e-23,1.2149323779531884e-25,2.0248872965886472e-26,1.5487558408391538e-24,5.9896778560945156e-24,0.0012153644879290735,8.963092034142589e-06,1.0648641357584512e-25,2.3993317736828695e-27,1.4395990642097216e-26,1.2542896030928001e-26,4.161506951350463e-22,1.4628052258443633e-23,6.803980993691194e-23,0.07166342481727181,0.07649273608340429
