Time,Hsp90,HCom,HSF1,MisP,MCom,TriH,DiH,NatP,AggP,HSE,HSETriH,X,ROS,ATP,ADP,source,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,compartment,proteinSynthesis,misfolding,Hsp90MisPBinding,unsuccessulRefolding,refolding,proteinDegradation,proteinAggregation1,proteinAggregation2,Hsp90HSF1Binding,Hsp90HSF1Release,dimerisation,trimerisation,deTrimerisation,deDimerisation,HSETriHBinding,HSETriHRelease,Hsp90Transcription,Hsp90Degradation,countTime,ATPformation,ATPconsumption,radicalFormation,radicalScavenging
7.99,219220.3209518427,5999.999946268449,5.4739452083630065e-05,0.001080188413492972,80501.28838085095,-4.135920684093448e-09,-4.968298853388342e-07,5919578.610490572,-3.7276135583735566e-10,1.0000000006090521,-6.090515289669175e-10,7.99,100.0,10696.021291269759,303.9787087302287,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11839.157220981144,11839.962534719556,0.8050128838085095,3444.1739779849145,6.932230961582238e-06,-5.395108032421637e-11,-4.026524975734424e-20,6000.000127250699,5999.999946268449,-2.7368227838007825e-07,-2.7196195702220534e-09,-2.067960342046724e-09,-2.484149426694171e-07,-2.0679603433062197e-10,-4.8724122317353395e-11,-6.090515289669175e-07,18.805177467446793,1.0,3647.7445047627443,213.92042582539517,0.1,0.1
8.0,219136.20143207992,5999.999946247947,5.476046490864442e-05,0.001080587839634657,80585.21988749907,-4.1408561413239715e-09,-4.970759206394138e-07,5919494.778983454,-3.733009662766081e-10,1.0000000006106335,-6.106328181754754e-10,8.0,100.0,10695.7298123776,304.2701876223881,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11838.989557966908,11839.795724561814,0.8058521988749908,3447.6709551509125,6.934605342763863e-06,-5.3971008477774535e-11,-4.033844846823699e-20,6000.000134367524,5999.999946247947,-2.737873310006371e-07,-2.722010850910674e-09,-2.0704280706619858e-09,-2.485379603197069e-07,-2.0704280719262585e-10,-4.8850625454038026e-11,-6.106328181754753e-07,18.797449253078806,1.0,3651.2422514686573,213.914596247552,0.1,0.1
8.01,219052.11862698256,5999.999946227439,5.4781484692620664e-05,0.0010809873980658473,80669.11475674488,-4.145789606335456e-09,-4.973217799168794e-07,5919410.98411374,-3.738407760303146e-10,1.000000000612216,-6.122153113264647e-10,8.01,100.0,10695.438476701303,304.56152329868394,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11838.821968227481,11839.62898776966,0.8066911475674489,3451.166215402888,6.9369805260616146e-06,-5.3990943215553504e-11,-4.0411716777192694e-20,6000.000141725086,5999.999946227439,-2.738924184077777e-07,-2.724402547382339e-09,-2.072894803167728e-09,-2.486608899584397e-07,-2.0728948044367877e-10,-4.897722490611718e-11,-6.122153113264647e-07,18.78972483288706,1.0,3654.7382795842072,213.90876953402608,0.1,0.1
8.02,218968.0725186125,5999.999946206924,5.480251143756085e-05,0.001081387088824604,80752.97300648848,-4.1507210925881125e-09,-4.975674645459322e-07,5919327.2258635275,-3.74380785164321e-10,1.0000000006137997,-6.137990066270652e-10,8.02,100.0,10695.147284156048,304.8527158439391,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11838.654451727056,11839.462324321856,0.8075297300648848,3454.659759751488,6.9393565116983265e-06,-5.4010884539436365e-11,-4.048505473807146e-20,6000.000149330957,5999.999946206924,-2.739975406115049e-07,-2.7267946666736596e-09,-2.0753605462940562e-09,-2.487837322729661e-07,-2.075360547567912e-10,-4.910392053016522e-11,-6.137990066270652e-07,18.78200420463687,1.0,3658.2325901272693,213.90294568312098,0.1,0.1
8.03,218884.06308904203,5999.9999461864,5.482354514546897e-05,0.001081786911949025,80836.79465461968,-4.1556506134532775e-09,-4.978129758995177e-07,5919243.504214927,-3.749209937444914e-10,1.0000000006153846,-6.15383902297544e-10,8.03,100.0,10694.856234657063,305.1437653429232,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11838.487008429855,11839.295734197516,0.8083679465461968,3458.1515892066077,6.941733299897064e-06,-5.403083245130803e-11,-4.05584624047713e-20,6000.000157192887,5999.9999461864,-2.7410269762183324e-07,-2.7291872158227464e-09,-2.0778253067266387e-09,-2.4890648794975887e-07,-2.0778253080053007e-10,-4.923071218380352e-11,-6.15383902297544e-07,18.774287366095187,1.0,3661.7251841150783,213.89712469314128,0.1,0.1
8.040000000000001,218800.0903203538,5999.99994616587,5.484458581835095e-05,0.0010821868674772443,80920.57971901793,-4.160578182212574e-09,-4.980583153489111e-07,5919159.8191500595,-3.7546140183670833e-10,1.0000000006169707,-6.169699965712766e-10,8.040000000000001,100.0,10694.565328119636,305.4346718803524,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11838.319638300121,11839.12921737609,0.8092057971901794,3461.6417047774003,6.944110890881121e-06,-5.40507869530552e-11,-4.0631939831228223e-20,6000.000165318791,5999.99994616587,-2.7420788944878684e-07,-2.7315802018696654e-09,-2.080289091106287e-09,-2.4902915767445556e-07,-2.0802890923897645e-10,-4.935759972570213e-11,-6.169699965712766e-07,18.766574315030596,1.0,3665.216062564229,213.8913065623927,0.1,0.1
8.05,218716.15419464093,5999.999946145332,5.486563345821466e-05,0.0010825869554474338,81004.3282175523,-4.165503812057068e-09,-4.983034842637998e-07,5919076.170651055,-3.7600200950687266e-10,1.0000000006185579,-6.185572876947652e-10,8.05,100.0,10694.274564459098,305.7254355408895,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11838.152341302111,11838.96277383739,0.8100432821755231,3465.1301074722637,6.946489284874024e-06,-5.407074804656644e-11,-4.070548707141623e-20,6000.000173716764,5999.999946145332,-2.7431311610239945e-07,-2.7339736318568878e-09,-2.082751906028534e-09,-2.491517421318999e-07,-2.0827519073168365e-10,-4.9484583015581216e-11,-6.185572876947652e-07,18.758865049213302,1.0,3668.7052264906742,213.88549128918197,0.1,0.1
8.06,218632.2546940067,5999.999946124787,5.488668806706995e-05,0.001082987175897803,81088.0401680816,-4.1704275160864346e-09,-4.985484840123681e-07,5918992.558700056,-3.7654281682090376e-10,1.0000000006201464,-6.201457739276603e-10,8.06,100.0,10693.983943590843,306.0160564091444,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11837.985117400112,11838.796403561575,0.8108804016808161,3468.6167982988554,6.948868482099538e-06,-5.4090715733732187e-11,-4.0779104179347425e-20,6000.000182395068,5999.999946124787,-2.744183775927149e-07,-2.736367512829746e-09,-2.0852137580432173e-09,-2.4927424200618407e-07,-2.0852137593363552e-10,-4.961166191421283e-11,-6.201457739276603e-07,18.751159566415147,1.0,3672.192676909733,213.87967887181688,0.1,0.1
8.07,218548.39180056486,5999.999946104234,5.490774964692868e-05,0.0010833875288665982,81171.71558845424,-4.17534930730811e-09,-4.987933159613814e-07,5918908.983279213,-3.7708382384473943e-10,1.000000000621736,-6.217354535427799e-10,8.07,100.0,10693.693465430313,306.3065345696741,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11837.817966558427,11838.630106529154,0.8117171558845425,3472.101778264084,6.9512484827816606e-06,-5.4110690016444724e-11,-4.0852791209071984e-20,6000.000191362148,5999.999946104234,-2.74523673929787e-07,-2.738761851836893e-09,-2.087674653654055e-09,-2.493966579806907e-07,-2.0876746549520377e-10,-4.9738836283422394e-11,-6.217354535427799e-07,18.743457864409596,1.0,3675.6784148360894,213.87386930860626,0.1,0.1
8.08,218464.56549643946,5999.999946083675,5.49288181998047e-05,0.0010837880143921052,81255.35449650841,-4.180269198636456e-09,-4.990379814762692e-07,5918825.44437069,-3.7762503064433586e-10,1.000000000623327,-6.23326324826129e-10,8.08,100.0,10693.403129893004,306.5968701069826,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11837.65088874138,11838.463882721006,0.8125535449650843,3475.585048374114,6.953629287144636e-06,-5.413067089659825e-11,-4.092654821467826e-20,6000.000200626625,5999.999946083675,-2.7462900512367937e-07,-2.74115665593075e-09,-2.090134599318228e-09,-2.495189907381346e-07,-2.0901346006210655e-10,-4.9866105986090324e-11,-6.23326324826129e-07,18.735759940971736,1.0,3679.162441283791,213.86806259786007,0.1,0.1
8.09,218380.7757637649,5999.999946063108,5.49498937277139e-05,0.0010841886325126473,81338.95691007192,-4.18518720289192e-09,-4.9928248192121e-07,5918741.941956656,-3.7816643728566763e-10,1.000000000624919,-6.249183860769205e-10,8.09,100.0,10693.112936894466,306.8870631055215,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11837.483883913314,11838.297732118366,0.8133895691007194,3479.066609634366,6.956010895412945e-06,-5.415065837608888e-11,-4.1000375250292777e-20,6000.0002101973,5999.999946063108,-2.747343711844661e-07,-2.7435519321679724e-09,-2.09259360144596e-09,-2.49641240960605e-07,-2.0925936027536618e-10,-4.999347088615364e-11,-6.249183860769205e-07,18.728065793878283,1.0,3682.6447572662582,213.8622587378893,0.1,0.1
8.1,218297.02258512337,5999.999946042534,5.497097622102842e-05,0.0010845893830454159,81422.52284652574,-4.190103594639971e-09,-4.995268006208395e-07,5918658.476019732,-3.787080438326477e-10,1.0000000006265124,-6.265116194752578e-10,8.1,100.0,10692.82288639653,307.17711360345805,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11837.316952039464,11838.13165231251,0.8142252284652575,3482.546463045899,6.95839330642243e-06,-5.4170652445780047e-11,-4.107427236147877e-20,6000.0002188240605,5999.999946042534,-2.7483977206400865e-07,-2.7459475878694576e-09,-2.0950517973199856e-09,-2.4976340031041977e-07,-2.0950517986325618e-10,-5.0120929558020627e-11,-6.265116194752579e-07,18.720375421026027,1.0,3686.1253632414964,213.8564577279306,0.1,0.1
8.11,218213.30594424187,5999.999946021952,5.4992065639925886e-05,0.001084990265234162,81506.05232210858,-4.195019327280117e-09,-4.997708741266441e-07,5918575.046543678,-3.792498503438145e-10,1.0000000006281067,-6.281059653846319e-10,8.11,100.0,10692.532978480956,307.4670215190317,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11837.150093087357,11837.965634703316,0.8150605232210858,3486.024609599761,6.960776515408246e-06,-5.419065306792546e-11,-4.114823957145515e-20,6000.0002219954895,5999.999946021952,-2.7494520756321274e-07,-2.748343271489555e-09,-2.0975096636400586e-09,-2.4988543706332205e-07,-2.0975096649575186e-10,-5.024847723077055e-11,-6.281059653846318e-07,18.71268882062033,1.0,3689.60425822838,213.85065956961913,0.1,0.1
8.120000000000001,218129.6258214226,5999.999946001363,5.501316203601842e-05,0.001085391280059118,81589.54535647643,-4.199933298381197e-09,-5.000147806104692e-07,5918491.65350884,-3.797918568940548e-10,1.0000000006297023,-6.297014908386305e-10,8.120000000000001,100.0,10692.243212866586,307.75678713340113,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11836.983307017681,11837.799689456517,0.8158954535647643,3489.5010503146223,6.963160528510008e-06,-5.421066029141448e-11,-4.122227697102675e-20,6000.000225084995,5999.999946001363,-2.750506779401061e-07,-2.750739414612794e-09,-2.0999666491905983e-09,-2.500073903052346e-07,-2.099966650512952e-10,-5.037611926709044e-11,-6.297014908386305e-07,18.705005989938154,1.0,3693.081445600814,213.84486425733172,0.1,0.1
8.13,218045.9821988455,5999.999945980767,5.503426541121585e-05,0.0010857924275565931,81673.00196741172,-4.204845522951503e-09,-5.002585212551453e-07,5918408.296897434,-3.8033406354939635e-10,1.000000000631299,-6.312981940310353e-10,8.13,100.0,10691.953589469633,308.0464105303548,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11836.816593794869,11837.633816532309,0.8167300196741173,3492.9757861929124,6.965545345939597e-06,-5.423067411804269e-11,-4.129638461437626e-20,6000.0002280902545,5999.999945980767,-2.751561832042325e-07,-2.7531360232978028e-09,-2.1024227614757516e-09,-2.5012926062757263e-07,-2.1024227628030091e-10,-5.050385552248282e-11,-6.312981940310353e-07,18.69732692676383,1.0,3696.556926364258,213.83907178939265,0.1,0.1
8.14,217962.37505870074,5999.999945960163,5.5055375767428486e-05,0.0010861937077629067,81756.42217268658,-4.2097560159370615e-09,-5.005020972402019e-07,5918324.9766916875,-3.808764703758853e-10,1.0000000006328968,-6.328960731667268e-10,8.14,100.0,10691.664108206365,308.335891793623,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11836.649953383376,11837.468015890974,0.8175642217268658,3496.4488182363207,6.967930967908958e-06,-5.425069454960615e-11,-4.137056255572318e-20,6000.000231008976,5999.999945960163,-2.75261723365138e-07,-2.755533103594535e-09,-2.1048780079685308e-09,-2.5025104862010096e-07,-2.1048780093007013e-10,-5.0631685853338145e-11,-6.328960731667267e-07,18.68965162888329,1.0,3700.0307015234757,213.8332821641273,0.1,0.1
8.15,217878.8043831889,5999.999945939552,5.507649310656722e-05,0.0010865951207143882,81839.8059900628,-4.214664792220908e-09,-5.007455097419431e-07,5918241.69287384,-3.814190774395859e-10,1.0000000006344958,-6.344951264616967e-10,8.15,100.0,10691.37476899311,308.6252310068778,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11836.48338574768,11837.302287492887,0.8183980599006281,3499.920147445794,6.9703173946300995e-06,-5.427072158790139e-11,-4.1444810849323743e-20,6000.000233838906,5999.999945939552,-2.7536729843237157e-07,-2.757930661544662e-09,-2.107332396110454e-09,-2.5037275487097155e-07,-2.1073323974475477e-10,-5.075961011693574e-11,-6.344951264616967e-07,18.681980094084103,1.0,3703.5027720825337,213.8274953798622,0.1,0.1
8.16,217795.27015452078,5999.999945918934,5.5097617430543485e-05,0.0010869966664473775,81923.15343729193,-4.219571866622376e-09,-5.009887599335224e-07,5918158.44542614,-3.819618848065805e-10,1.000000000636096,-6.360953521430593e-10,8.16,100.0,10691.085571746255,308.9144282537336,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11836.31689085228,11837.136631298505,0.8192315343729193,3503.389774821545,6.9727046263151e-06,-5.4290755234725485e-11,-4.151912954947102e-20,6000.0002365778255,5999.999945918934,-2.7547290841548483e-07,-2.7603287031819605e-09,-2.109785933311188e-09,-2.504943799667612e-07,-2.1097859346532147e-10,-5.088762817144474e-11,-6.360953521430593e-07,18.67431232015547,1.0,3706.9731390448032,213.8217114349251,0.1,0.1
8.17,217711.7723549176,5999.999945898308,5.511874874126928e-05,0.0010873983449982258,82006.46453211518,-4.224477253896381e-09,-5.012318489850181e-07,5918075.234330845,-3.8250489254296955e-10,1.0000000006376975,-6.376967484490645e-10,8.17,100.0,10690.796516382241,309.2034836177468,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11836.150468661692,11836.971047268395,0.8200646453211519,3506.857701363043,6.975092663176107e-06,-5.431079549187604e-11,-4.159351871049493e-20,6000.000239223558,5999.999945898308,-2.755785533240324e-07,-2.762727234532704e-09,-2.1122386269481904e-09,-2.5061592449250904e-07,-2.1122386282951596e-10,-5.1015739875925155e-11,-6.376967484490645e-07,18.6666483048882,1.0,3710.441803412962,213.81593032764482,0.1,0.1
8.18,217628.31096661082,5999.999945877676,5.513988704065718e-05,0.0010878001564032947,82089.73929226348,-4.229380968732706e-09,-5.014747780635087e-07,5917992.059570226,-3.830481007148718e-10,1.0000000006393002,-6.392993136291093e-10,8.18,100.0,10690.507602817572,309.4923971824162,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11835.984119140452,11836.805535363204,0.8208973929226349,3510.32392806902,6.977481505425339e-06,-5.433084236115118e-11,-4.1667978386762255e-20,6000.000241773968,5999.999945877676,-2.7568423316757165e-07,-2.7651262616160498e-09,-2.114690484366353e-09,-2.5073738903175435e-07,-2.1146904857182752e-10,-5.114394509032875e-11,-6.392993136291094e-07,18.658988046074736,1.0,3713.9087661889944,213.81015205635143,0.1,0.1
8.19,217544.88597184225,5999.999945857035,5.5161032330620375e-05,0.0010882021006989576,82172.9777354575,-4.234283025755287e-09,-5.017175483331485e-07,5917908.921126559,-3.835915093884242e-10,1.0000000006409038,-6.409030459437507e-10,8.19,100.0,10690.218830968804,309.78116903118297,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11835.81784225312,11836.640095543697,0.8217297773545751,3513.788455937472,6.979871153275084e-06,-5.43508958443496e-11,-4.1742508632676707e-20,6000.000244226957,5999.999945857035,-2.75789947955663e-07,-2.767525790444439e-09,-2.1171415128776434e-09,-2.5085877416657423e-07,-2.1171415142345274e-10,-5.1272243675500055e-11,-6.409030459437507e-07,18.651331541509137,1.0,3717.3740283741954,213.8043766193761,0.1,0.1
8.2,217461.4973528639,5999.999945836387,5.518218461307263e-05,0.0010886041779215989,82256.17987940769,-4.2391834395214965e-09,-5.019601609552423e-07,5917825.818982137,-3.8413511862978163e-10,1.0000000006425087,-6.425079436647174e-10,8.2,100.0,10689.930200752557,310.069799247431,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11835.651637964276,11836.474727770717,0.822561798794077,3517.25128596566,6.982261606937706e-06,-5.4370955943270523e-11,-4.181710950267893e-20,6000.000246580471,5999.999945836387,-2.758956976978698e-07,-2.7699258270239832e-09,-2.1195917197607483e-09,-2.5098008047762114e-07,-2.1195917211226045e-10,-5.1400635493177395e-11,-6.425079436647175e-07,18.64367878898708,1.0,3720.8375909691717,213.79860401505113,0.1,0.1
8.21,217378.1450919381,5999.999945815733,5.520334388992837e-05,0.0010890063881076155,82339.34574181419,-4.244082224521434e-09,-5.022026170883211e-07,5917742.753119259,-3.846789285051176e-10,1.0000000006441148,-6.441140050749226e-10,8.21,100.0,10689.6417120855,310.35828791448677,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11835.48550623852,11836.309432005233,0.823393457418142,3520.712419150106,6.984652866625642e-06,-5.4391022659713814e-11,-4.1891781051246574e-20,6000.000248832501,5999.999945815733,-2.7600148240375865e-07,-2.7723263773548605e-09,-2.122041112260717e-09,-2.5110130854416054e-07,-2.122041113627555e-10,-5.1529120405993814e-11,-6.441140050749226e-07,18.636029786305855,1.0,3724.2994549738414,213.79283424171,0.1,0.1
8.22,217294.82917133748,5999.999945795071,5.5224510163102605e-05,0.0010894087312934158,82422.47534036689,-4.248979395177201e-09,-5.024449178882173e-07,5917659.723520234,-3.8522293908062313e-10,1.000000000645722,-6.457212284684748e-10,8.22,100.0,10689.353364884368,310.64663511561963,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11835.319447040469,11836.144208208314,0.824224753403669,3524.1718564865982,6.987044932551411e-06,-5.4411095995479874e-11,-4.196652333289424e-20,6000.000250981086,5999.999945795071,-2.761073020828993e-07,-2.7747274474317113e-09,-2.1244896975886005e-09,-2.5122245894410866e-07,-2.1244896989604303e-10,-5.1657698277477984e-11,-6.457212284684748e-07,18.628384531264373,1.0,3727.759621387436,213.78706729768737,0.1,0.1
8.23,217211.54957334488,5999.999945774401,5.5245683434511035e-05,0.0010898112075154204,82505.5686927455,-4.2538749658421964e-09,-5.026870645081402e-07,5917576.730167383,-3.85767150422508e-10,1.0000000006473304,-6.473296121506919e-10,8.23,100.0,10689.065159065945,310.9348409340419,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11835.153460334768,11835.979056341128,0.825055686927455,3527.629598970191,6.9894378049276e-06,-5.443117595236971e-11,-4.2041336402173624e-20,6000.000253024306,5999.999945774401,-2.7621315674486444e-07,-2.7771290432440338e-09,-2.1269374829210982e-09,-2.513435322540701e-07,-2.1269374842979295e-10,-5.178636897205536e-11,-6.473296121506919e-07,18.620743021663152,1.0,3731.218091208503,213.78130318131892,0.1,0.1
