Time,S,N1,N2,v,d,compartment,r1,r2,r3,r4,r5
6.42,0.11111111111111562,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000036,0.0,99.99999999999996,0.0
6.43,0.1111111111111156,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000359,0.0,99.99999999999996,0.0
6.44,0.11111111111111559,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000359,0.0,99.99999999999996,0.0
6.45,0.11111111111111557,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000357,0.0,99.99999999999996,0.0
6.46,0.11111111111111556,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000355,0.0,99.99999999999996,0.0
6.47,0.11111111111111555,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000353,0.0,99.99999999999996,0.0
6.48,0.11111111111111553,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000352,0.0,99.99999999999996,0.0
6.49,0.11111111111111552,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000352,0.0,99.99999999999996,0.0
6.5,0.1111111111111155,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000352,0.0,99.99999999999996,0.0
6.51,0.11111111111111548,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000035,0.0,99.99999999999996,0.0
6.52,0.11111111111111546,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000035,0.0,99.99999999999996,0.0
6.53,0.11111111111111545,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000348,0.0,99.99999999999996,0.0
6.54,0.11111111111111543,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000346,0.0,99.99999999999996,0.0
6.55,0.11111111111111542,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000345,0.0,99.99999999999996,0.0
6.56,0.11111111111111541,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000343,0.0,99.99999999999996,0.0
6.57,0.1111111111111154,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000343,0.0,99.99999999999996,0.0
6.58,0.11111111111111538,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000341,0.0,99.99999999999996,0.0
6.59,0.11111111111111535,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000034,0.0,99.99999999999996,0.0
6.6,0.11111111111111534,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000338,0.0,99.99999999999996,0.0
6.61,0.11111111111111532,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000338,0.0,99.99999999999996,0.0
6.62,0.11111111111111531,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000336,0.0,99.99999999999996,0.0
6.63,0.1111111111111153,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000334,0.0,99.99999999999996,0.0
6.64,0.11111111111111528,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000332,0.0,99.99999999999996,0.0
6.65,0.11111111111111527,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000334,0.0,99.99999999999996,0.0
6.66,0.11111111111111525,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000332,0.0,99.99999999999996,0.0
6.67,0.11111111111111523,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000329,0.0,99.99999999999996,0.0
6.68,0.11111111111111521,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000327,0.0,99.99999999999996,0.0
6.69,0.1111111111111152,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000327,0.0,99.99999999999996,0.0
6.7,0.11111111111111519,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000327,0.0,99.99999999999996,0.0
6.71,0.11111111111111517,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000325,0.0,99.99999999999996,0.0
6.72,0.11111111111111516,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000323,0.0,99.99999999999996,0.0
6.73,0.11111111111111514,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000323,0.0,99.99999999999996,0.0
6.74,0.11111111111111513,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000322,0.0,99.99999999999996,0.0
6.75,0.1111111111111151,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000318,0.0,99.99999999999996,0.0
6.76,0.11111111111111509,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000316,0.0,99.99999999999996,0.0
6.77,0.11111111111111507,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000316,0.0,99.99999999999996,0.0
6.78,0.11111111111111506,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000314,0.0,99.99999999999996,0.0
6.79,0.11111111111111505,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000313,0.0,99.99999999999996,0.0
6.8,0.11111111111111503,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000314,0.0,99.99999999999996,0.0
6.81,0.11111111111111502,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000314,0.0,99.99999999999996,0.0
6.82,0.111111111111115,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000313,0.0,99.99999999999996,0.0
6.83,0.11111111111111498,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000309,0.0,99.99999999999996,0.0
6.84,0.11111111111111496,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000309,0.0,99.99999999999997,0.0
6.85,0.11111111111111495,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000309,0.0,99.99999999999997,0.0
6.86,0.11111111111111494,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000307,0.0,99.99999999999997,0.0
6.87,0.11111111111111492,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000306,0.0,99.99999999999997,0.0
6.88,0.11111111111111491,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000304,0.0,99.99999999999997,0.0
6.89,0.1111111111111149,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000302,0.0,99.99999999999997,0.0
6.9,0.11111111111111488,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000302,0.0,99.99999999999997,0.0
6.91,0.11111111111111485,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.0000000000003,0.0,99.99999999999997,0.0
6.92,0.11111111111111484,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000298,0.0,99.99999999999997,0.0
6.93,0.11111111111111482,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000298,0.0,99.99999999999997,0.0
6.94,0.11111111111111481,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000298,0.0,99.99999999999997,0.0
6.95,0.1111111111111148,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000297,0.0,99.99999999999997,0.0
6.96,0.11111111111111478,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000295,0.0,99.99999999999997,0.0
6.97,0.11111111111111477,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000293,0.0,99.99999999999997,0.0
6.98,0.11111111111111475,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000293,0.0,99.99999999999997,0.0
6.99,0.11111111111111473,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.00000000000029,0.0,99.99999999999997,0.0
7.0,0.11111111111111471,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000288,0.0,99.99999999999997,0.0
7.01,0.1111111111111147,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000288,0.0,99.99999999999997,0.0
7.02,0.11111111111111469,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000288,0.0,99.99999999999997,0.0
7.03,0.11111111111111467,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000286,0.0,99.99999999999997,0.0
7.04,0.11111111111111466,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000284,0.0,99.99999999999997,0.0
7.05,0.11111111111111464,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000282,0.0,99.99999999999997,0.0
7.06,0.11111111111111463,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000282,0.0,99.99999999999997,0.0
7.07,0.11111111111111462,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.00000000000028,0.0,99.99999999999997,0.0
7.08,0.11111111111111459,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000279,0.0,99.99999999999997,0.0
7.09,0.11111111111111457,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000277,0.0,99.99999999999997,0.0
7.1,0.11111111111111456,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000277,0.0,99.99999999999997,0.0
7.11,0.11111111111111455,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000275,0.0,99.99999999999997,0.0
7.12,0.11111111111111453,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000275,0.0,99.99999999999997,0.0
7.13,0.11111111111111452,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000274,0.0,99.99999999999997,0.0
7.14,0.1111111111111145,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000274,0.0,99.99999999999997,0.0
7.15,0.11111111111111449,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000272,0.0,99.99999999999997,0.0
7.16,0.11111111111111446,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000268,0.0,99.99999999999997,0.0
7.17,0.11111111111111445,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000266,0.0,99.99999999999997,0.0
7.18,0.11111111111111444,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000266,0.0,99.99999999999997,0.0
7.19,0.11111111111111442,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000265,0.0,99.99999999999997,0.0
7.2,0.11111111111111441,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000263,0.0,99.99999999999997,0.0
7.21,0.1111111111111144,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000261,0.0,99.99999999999997,0.0
7.22,0.11111111111111438,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000263,0.0,99.99999999999997,0.0
7.23,0.11111111111111437,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000263,0.0,99.99999999999997,0.0
7.24,0.11111111111111434,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.00000000000026,0.0,99.99999999999997,0.0
7.25,0.11111111111111432,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000258,0.0,99.99999999999997,0.0
7.26,0.11111111111111431,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000258,0.0,99.99999999999997,0.0
7.27,0.1111111111111143,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000256,0.0,99.99999999999997,0.0
7.28,0.11111111111111428,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000254,0.0,99.99999999999997,0.0
7.29,0.11111111111111427,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000252,0.0,99.99999999999997,0.0
7.3,0.11111111111111426,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.00000000000025,0.0,99.99999999999997,0.0
7.31,0.11111111111111424,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.00000000000025,0.0,99.99999999999997,0.0
7.32,0.11111111111111421,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000247,0.0,99.99999999999997,0.0
7.33,0.1111111111111142,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000247,0.0,99.99999999999997,0.0
7.34,0.11111111111111419,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000247,0.0,99.99999999999997,0.0
7.35,0.11111111111111417,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000245,0.0,99.99999999999997,0.0
7.36,0.11111111111111416,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000243,0.0,99.99999999999997,0.0
7.37,0.11111111111111414,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000243,0.0,99.99999999999997,0.0
7.38,0.11111111111111413,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000242,0.0,99.99999999999997,0.0
7.39,0.11111111111111412,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000242,0.0,99.99999999999997,0.0
7.4,0.11111111111111409,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000238,0.0,99.99999999999997,0.0
7.41,0.11111111111111407,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000236,0.0,99.99999999999997,0.0
7.42,0.11111111111111406,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000236,0.0,99.99999999999997,0.0
7.43,0.11111111111111405,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000236,0.0,99.99999999999997,0.0
7.44,0.11111111111111403,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000234,0.0,99.99999999999997,0.0
7.45,0.11111111111111402,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000233,0.0,99.99999999999997,0.0
7.46,0.111111111111114,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000231,0.0,99.99999999999997,0.0
7.47,0.11111111111111399,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000231,0.0,99.99999999999997,0.0
7.48,0.11111111111111396,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000227,0.0,99.99999999999997,0.0
7.49,0.11111111111111395,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000226,0.0,99.99999999999997,0.0
7.5,0.11111111111111394,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000226,0.0,99.99999999999997,0.0
7.51,0.11111111111111392,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000226,0.0,99.99999999999997,0.0
7.52,0.11111111111111391,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000224,0.0,99.99999999999997,0.0
7.53,0.1111111111111139,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000224,0.0,99.99999999999997,0.0
7.54,0.11111111111111388,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000222,0.0,99.99999999999997,0.0
7.55,0.11111111111111387,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000222,0.0,99.99999999999997,0.0
7.56,0.11111111111111384,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000218,0.0,99.99999999999997,0.0
7.57,0.11111111111111382,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000217,0.0,99.99999999999997,0.0
7.58,0.11111111111111381,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000215,0.0,99.99999999999997,0.0
7.59,0.1111111111111138,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000215,0.0,99.99999999999997,0.0
7.6,0.11111111111111378,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000213,0.0,99.99999999999997,0.0
7.61,0.11111111111111377,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000211,0.0,99.99999999999997,0.0
7.62,0.11111111111111376,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.00000000000021,0.0,99.99999999999997,0.0
7.63,0.11111111111111374,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.00000000000021,0.0,99.99999999999997,0.0
7.64,0.11111111111111373,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000208,0.0,99.99999999999997,0.0
7.65,0.1111111111111137,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000208,0.0,99.99999999999997,0.0
7.66,0.11111111111111369,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000206,0.0,99.99999999999997,0.0
7.67,0.11111111111111367,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000206,0.0,99.99999999999997,0.0
7.68,0.11111111111111366,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000204,0.0,99.99999999999997,0.0
7.69,0.11111111111111364,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000203,0.0,99.99999999999997,0.0
7.7,0.11111111111111363,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.0000000000002,0.0,99.99999999999997,0.0
7.71,0.11111111111111362,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.0000000000002,0.0,99.99999999999997,0.0
7.72,0.1111111111111136,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000199,0.0,99.99999999999997,0.0
7.73,0.11111111111111358,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000195,0.0,99.99999999999997,0.0
7.74,0.11111111111111356,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000195,0.0,99.99999999999997,0.0
7.75,0.11111111111111355,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000195,0.0,99.99999999999997,0.0
7.76,0.11111111111111353,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000194,0.0,99.99999999999997,0.0
7.77,0.11111111111111352,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000192,0.0,99.99999999999997,0.0
7.78,0.1111111111111135,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.00000000000019,0.0,99.99999999999997,0.0
7.79,0.11111111111111349,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.00000000000019,0.0,99.99999999999997,0.0
7.8,0.11111111111111348,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.00000000000019,0.0,99.99999999999997,0.0
7.81,0.11111111111111345,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000187,0.0,99.99999999999997,0.0
7.82,0.11111111111111344,99.99999999999997,0.0,10.0,1.0,1.0,10.0,10.000000000000185,0.0,99.99999999999997,0.0
7.83,0.11111111111111342,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000185,0.0,99.99999999999999,0.0
7.84,0.11111111111111341,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000185,0.0,99.99999999999999,0.0
7.85,0.1111111111111134,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000183,0.0,99.99999999999999,0.0
7.86,0.11111111111111338,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000183,0.0,99.99999999999999,0.0
7.87,0.11111111111111337,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000181,0.0,99.99999999999999,0.0
7.88,0.11111111111111335,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000181,0.0,99.99999999999999,0.0
7.89,0.11111111111111333,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000178,0.0,99.99999999999999,0.0
7.9,0.11111111111111331,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000176,0.0,99.99999999999999,0.0
7.91,0.1111111111111133,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000174,0.0,99.99999999999999,0.0
7.92,0.11111111111111328,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000174,0.0,99.99999999999999,0.0
7.93,0.11111111111111327,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000172,0.0,99.99999999999999,0.0
7.94,0.11111111111111326,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000172,0.0,99.99999999999999,0.0
7.95,0.11111111111111324,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000172,0.0,99.99999999999999,0.0
7.96,0.11111111111111323,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000172,0.0,99.99999999999999,0.0
7.97,0.1111111111111132,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000169,0.0,99.99999999999999,0.0
7.98,0.11111111111111319,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000167,0.0,99.99999999999999,0.0
7.99,0.11111111111111317,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000165,0.0,99.99999999999999,0.0
8.0,0.11111111111111316,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000165,0.0,99.99999999999999,0.0
8.01,0.11111111111111314,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000163,0.0,99.99999999999999,0.0
8.02,0.11111111111111313,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000162,0.0,99.99999999999999,0.0
8.03,0.11111111111111312,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000016,0.0,99.99999999999999,0.0
8.04,0.1111111111111131,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000158,0.0,99.99999999999999,0.0
8.05,0.11111111111111308,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000156,0.0,99.99999999999999,0.0
8.06,0.11111111111111306,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000156,0.0,99.99999999999999,0.0
8.07,0.11111111111111305,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000156,0.0,99.99999999999999,0.0
8.08,0.11111111111111303,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000156,0.0,99.99999999999999,0.0
8.09,0.11111111111111302,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000155,0.0,99.99999999999999,0.0
8.1,0.111111111111113,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000153,0.0,99.99999999999999,0.0
8.11,0.11111111111111299,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000151,0.0,99.99999999999999,0.0
8.12,0.11111111111111298,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000015,0.0,99.99999999999999,0.0
8.13,0.11111111111111295,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000147,0.0,99.99999999999999,0.0
8.14,0.11111111111111294,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000146,0.0,99.99999999999999,0.0
8.15,0.11111111111111292,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000144,0.0,99.99999999999999,0.0
8.16,0.11111111111111291,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000144,0.0,99.99999999999999,0.0
8.17,0.1111111111111129,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000144,0.0,99.99999999999999,0.0
8.18,0.11111111111111288,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000142,0.0,99.99999999999999,0.0
8.19,0.11111111111111287,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000014,0.0,99.99999999999999,0.0
8.2,0.11111111111111285,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000139,0.0,99.99999999999999,0.0
8.21,0.11111111111111284,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000139,0.0,99.99999999999999,0.0
8.22,0.11111111111111281,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000137,0.0,99.99999999999999,0.0
8.23,0.1111111111111128,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000135,0.0,99.99999999999999,0.0
8.24,0.11111111111111278,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000135,0.0,99.99999999999999,0.0
8.25,0.11111111111111277,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000133,0.0,99.99999999999999,0.0
8.26,0.11111111111111276,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000131,0.0,99.99999999999999,0.0
8.27,0.11111111111111274,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000131,0.0,99.99999999999999,0.0
8.28,0.11111111111111273,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000013,0.0,99.99999999999999,0.0
8.29,0.11111111111111271,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000013,0.0,99.99999999999999,0.0
8.3,0.11111111111111269,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000126,0.0,99.99999999999999,0.0
8.31,0.11111111111111267,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000124,0.0,99.99999999999999,0.0
8.32,0.11111111111111266,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000123,0.0,99.99999999999999,0.0
8.33,0.11111111111111265,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000123,0.0,99.99999999999999,0.0
8.34,0.11111111111111263,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000012,0.0,99.99999999999999,0.0
8.35,0.11111111111111262,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000119,0.0,99.99999999999999,0.0
8.36,0.1111111111111126,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000119,0.0,99.99999999999999,0.0
8.37,0.11111111111111259,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000119,0.0,99.99999999999999,0.0
8.38,0.11111111111111256,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000117,0.0,99.99999999999999,0.0
8.39,0.11111111111111255,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000115,0.0,99.99999999999999,0.0
8.4,0.11111111111111253,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000114,0.0,99.99999999999999,0.0
8.41,0.11111111111111252,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000114,0.0,99.99999999999999,0.0
8.42,0.1111111111111125,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000112,0.0,99.99999999999999,0.0
8.43,0.11111111111111249,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000011,0.0,99.99999999999999,0.0
8.44,0.11111111111111248,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000108,0.0,99.99999999999999,0.0
8.45,0.11111111111111246,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000108,0.0,99.99999999999999,0.0
8.46,0.11111111111111244,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000105,0.0,99.99999999999999,0.0
8.47,0.11111111111111242,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000103,0.0,99.99999999999999,0.0
8.48,0.11111111111111241,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000103,0.0,99.99999999999999,0.0
8.49,0.1111111111111124,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000103,0.0,99.99999999999999,0.0
8.5,0.11111111111111238,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000101,0.0,99.99999999999999,0.0
8.51,0.11111111111111237,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000101,0.0,99.99999999999999,0.0
8.52,0.11111111111111235,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.0000000000001,0.0,99.99999999999999,0.0
8.53,0.11111111111111234,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.0000000000001,0.0,99.99999999999999,0.0
8.54,0.11111111111111231,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000096,0.0,99.99999999999999,0.0
8.55,0.1111111111111123,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000094,0.0,99.99999999999999,0.0
