A,C,I,L,R,X,Time
0.0033402770008694837,0.0007202508930069749,0.9968119559076499,0.1,0.9994133228333634,1.4335652142389936e-05,9.63
0.003346563348776699,0.0007208062712484473,0.9968061517227702,0.1,0.9994132145255552,1.4346652946204342e-05,9.64
0.0033528543311024178,0.0007213613224137467,0.9968003438287693,0.1,0.999413107444115,1.4357647039812312e-05,9.65
0.003359149944596289,0.0007219160466967081,0.9967945322295424,0.1,0.9994130015895116,1.4368634427128581e-05,9.66
0.0033654501860098844,0.0007224704442910522,0.9967887169289825,0.1,0.9994128969622135,1.4379615112065801e-05,9.67
0.0033717550520966986,0.0007230245153903861,0.9967828979309801,0.1,0.9994127935626884,1.4390589098534547e-05,9.68
0.0033780645396121476,0.0007235782601882031,0.9967770752394232,0.1,0.9994126913914041,1.4401556390443316e-05,9.69
0.0033843786453135695,0.000724131678877883,0.9967712488581972,0.1,0.9994125904488276,1.441251699169853e-05,9.700000000000001
0.0033906973659602177,0.0007246847716526914,0.9967654187911855,0.1,0.9994124907354256,1.4423470906204529e-05,9.71
0.0033970206983132685,0.0007252375387057806,0.9967595850422686,0.1,0.9994123922516644,1.4434418137863582e-05,9.72
0.0034033486391358138,0.0007257899802301897,0.9967537476153248,0.1,0.99941229499801,1.4445358690575881e-05,9.73
0.003409681185192862,0.000726342096418844,0.99674790651423,0.1,0.9994121989749278,1.445629256823955e-05,9.74
0.003416018333251337,0.0007268938874645556,0.9967420617428575,0.1,0.999412104182883,1.4467219774750636e-05,9.75
0.0034223600800800773,0.000727445353560023,0.9967362133050783,0.1,0.99941201062234,1.4478140314003117e-05,9.76
0.0034287064224498343,0.0007279964948978319,0.9967303612047611,0.1,0.9994119182937632,1.4489054189888899e-05,9.77
0.003435057357133272,0.0007285473116704544,0.9967245054457718,0.1,0.9994118271976165,1.4499961406297815e-05,9.78
0.003441412880904967,0.0007290978040702498,0.9967186460319742,0.1,0.9994117373343632,1.4510861967117637e-05,9.790000000000001
0.003447772990541402,0.000729647972289464,0.9967127829672296,0.1,0.9994116487044663,1.4521755876234056e-05,9.8
0.003454137682820973,0.0007301978165202305,0.9967069162553969,0.1,0.9994115613083885,1.453264313753071e-05,9.81
0.0034605069545239828,0.0007307473369545692,0.9967010459003323,0.1,0.9994114751465919,1.4543523754889163e-05,9.82
0.0034668808024326415,0.0007312965337843877,0.99669517190589,0.1,0.9994113902195383,1.4554397732188914e-05,9.83
0.0034732592233310653,0.0007318454072014805,0.9966892942759215,0.1,0.9994113065276891,1.45652650733074e-05,9.84
0.0034796422140052755,0.0007323939573975295,0.9966834130142759,0.1,0.9994112240715052,1.457612578211999e-05,9.85
0.003486029771243198,0.0007329421845641041,0.9966775281248,0.1,0.9994111428514473,1.4586979862499995e-05,9.86
0.003492421891834662,0.000733490088892661,0.9966716396113383,0.1,0.9994110628679753,1.4597827318318663e-05,9.870000000000001
0.003498818572571396,0.000734037670574544,0.9966657474777326,0.1,0.9994109841215492,1.4608668153445179e-05,9.88
0.0035052198102470326,0.0007345849298009852,0.9966598517278225,0.1,0.9994109066126281,1.4619502371746669e-05,9.89
0.0035116256016571035,0.0007351318667631037,0.9966539523654449,0.1,0.999410830341671,1.46303299770882e-05,9.9
0.0035180359435990393,0.0007356784816519066,0.9966480493944346,0.1,0.9994107553091364,1.4641150973332783e-05,9.91
0.0035244508328721685,0.0007362247746582887,0.996642142818624,0.1,0.9994106815154823,1.4651965364341367e-05,9.92
0.0035308702662777166,0.0007367707459730327,0.9966362326418428,0.1,0.9994106089611665,1.4662773153972847e-05,9.93
0.0035372942406188056,0.0007373163957868088,0.9966303188679185,0.1,0.9994105376466462,1.4673574346084062e-05,9.94
0.0035437227527004523,0.0007378617242901758,0.9966244015006763,0.1,0.9994104675723784,1.46843689445298e-05,9.950000000000001
0.0035501557993295654,0.0007384067316735798,0.9966184805439388,0.1,0.9994103987388194,1.4695156953162783e-05,9.96
0.0035565933773149486,0.0007389514181273555,0.9966125560015261,0.1,0.9994103311464254,1.4705938375833696e-05,9.97
0.0035630354834672974,0.0007394957838417254,0.9966066278772563,0.1,0.999410264795652,1.4716713216391161e-05,9.98
0.0035694821145991974,0.0007400398290068006,0.9966006961749447,0.1,0.9994101996869543,1.4727481478681753e-05,9.99
0.0035759332675251243,0.0007405835538125802,0.9965947608984045,0.1,0.9994101358207873,1.4738243166549996e-05,10.0
