Time,L,R,C,I,X,A,BR,Rs,KD,kdegR,kon,koff,kdegC,k1,k2,k3,kdegX,kdegA,BI,TFs,kdegI,cell,R_expression,R_degradation,R_L_binding,C_degradation,C_I_binding,I_activation,X_degradation,A_degradation,I_expression,I_degradation
5.14,0.1,0.999577974838619,0.0004346929163983726,0.9989797542774449,8.655229650127918e-06,0.0010387304799214054,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005015580876277166,0.004997889874193095,7.822315166394329e-05,4.346929163983726e-06,0.00039097327455915257,0.00038948533425575634,4.3276148250639594e-08,5.193652399607028e-06,0.005015580876277166,0.004994898771387224
5.15,0.1,0.9995773700018592,0.0004354165857820483,0.9989760485008864,8.669671944219793e-06,0.0010425765504566808,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050156385667348355,0.0049978868500092965,7.818690771108352e-05,4.3541658578204834e-06,0.00039162238059519886,0.0003901352374898907,4.3348359721098965e-08,5.212882752283404e-06,0.0050156385667348355,0.0049948802425044325
5.16,0.1,0.9995767661350269,0.0004361398284574949,0.9989723369980306,8.6841055466864e-06,0.0010464289256073365,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005015696351758528,0.004997883830675134,7.815068519062794e-05,4.361398284574949e-06,0.0003922710959586718,0.000390784749600888,4.3420527733432e-08,5.232144628036682e-06,0.005015696351758528,0.004994861684990153
5.17,0.1,0.9995761632388045,0.0004368626446771273,0.9989686197740145,8.698530462466715e-06,0.0010502876011481276,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005015754231284853,0.004997880816194023,7.811448409002408e-05,4.368626446771273e-06,0.00039291942087160204,0.00039143387081100214,4.349265231233357e-08,5.251438005740638e-06,0.005015754231284853,0.004994843098870072
5.18,0.1,0.9995755613138742,0.00043758503469321205,0.9989648968339723,8.712946696497237e-06,0.0010541525728562423,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050158122052504596,0.004997877806569371,7.807830439672681e-05,4.375850346932121e-06,0.0003935673555559086,0.00039208260134237567,4.3564733482486184e-08,5.270762864281212e-06,0.0050158122052504596,0.0049948244841698615
5.19,0.1,0.9995749603609173,0.0004383069987578673,0.9989611681830348,8.727354253711985e-06,0.001058023836511301,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050158702735920305,0.0049978748018045865,7.804214609819837e-05,4.383069987578673e-06,0.00039421490023339916,0.0003927309414170393,4.363677126855993e-08,5.290119182556505e-06,0.0050158702735920305,0.004994805840915174
5.2,0.1,0.9995743603806149,0.00043902853712306255,0.99895743382633,8.741753139042496e-06,0.0010619013878953537,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005015928436246288,0.004997871801903074,7.800600918190836e-05,4.390285371230626e-06,0.00039486205512576973,0.0003933788912569123,4.370876569521248e-08,5.309506939476769e-06,0.005015928436246288,0.00499478716913165
5.21,0.1,0.9995737613736473,0.0004397496500406195,0.9989536937689824,8.756143357417834e-06,0.0010657852227928808,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005015986693149987,0.004997868806868236,7.796989363533375e-05,4.397496500406195e-06,0.000395508820454605,0.00039402645108380254,4.378071678708917e-08,5.328926113964404e-06,0.005015986693149987,0.004994768468844912
5.22,0.1,0.9995731633406943,0.00044047033776221147,0.9989499480161137,8.770524913764585e-06,0.001069675336990791,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005016045044239922,0.004997865816703472,7.793379944595887e-05,4.404703377622115e-06,0.0003961551964413783,0.00039467362111940635,4.3852624568822926e-08,5.348376684953955e-06,0.005016045044239922,0.004994749740080569
5.23,0.1,0.9995725662824354,0.00044119060053936395,0.9989461965728424,8.784897813006856e-06,0.0010735717262784197,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005016103489452922,0.0049978628314121774,7.789772660127535e-05,4.41190600539364e-06,0.0003968011833074516,0.0003953204015853085,4.392448906503428e-08,5.367858631392099e-06,0.005016103489452922,0.004994730982864212
5.24,0.1,0.9995719701995492,0.00044191043862345413,0.998942439444284,8.79926206006628e-06,0.0010774743864475273,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050161620287258535,0.0049978598509977466,7.786167508878222e-05,4.419104386234541e-06,0.00039744678127407536,0.00039596679270298256,4.39963103003314e-08,5.3873719322376365e-06,0.0050161620287258535,0.00499471219722142
5.25,0.1,0.9995713750927141,0.00044262985226571156,0.9989386766355506,8.813617659862013e-06,0.0010813833132923003,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005016220661995619,0.004997856875463571,7.782564489598584e-05,4.426298522657115e-06,0.0003980919905623891,0.0003966127946937906,4.4068088299310066e-08,5.406916566461502e-06,0.005016220661995619,0.004994693383177753
5.26,0.1,0.9995707809626078,0.000443348841717218,0.9989349081517516,8.827964617310745e-06,0.0010852985026093473,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005016279389199157,0.004997853904813039,7.778963601039989e-05,4.43348841717218e-06,0.0003987368113934209,0.00039725840777898354,4.413982308655373e-08,5.426492513046737e-06,0.005016279389199157,0.004994674540758758
5.2700000000000005,0.1,0.9995701878099073,0.00044406740722890747,0.998931133997993,8.842302937326689e-06,0.0010892199501976998,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005016338210273442,0.004997850939049537,7.775364841954535e-05,4.440674072289075e-06,0.0003993812439880877,0.000397903632179701,4.4211514686633444e-08,5.446099750988499e-06,0.005016338210273442,0.004994655669989965
5.28,0.1,0.9995695956352892,0.0004447855490515663,0.998927354179378,8.856632624821582e-06,0.001093147651858809,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005016397125155488,0.004997847978176447,7.771768211095061e-05,4.447855490515663e-06,0.00040002528856719513,0.00039854846811697116,4.428316312410791e-08,5.465738259294045e-06,0.005016397125155488,0.00499463677089689
5.29,0.1,0.9995690044394299,0.0004455032674358334,0.9989235687010063,8.870953684704695e-06,0.0010970816033965467,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00501645613378234,0.004997845022197149,7.768173707215134e-05,4.455032674358334e-06,0.00040066894535143805,0.0003991929158117113,4.4354768423523476e-08,5.485408016982734e-06,0.00501645613378234,0.004994617843505031
5.3,0.1,0.9995684142230046,0.00044622056263220015,0.9989197775679749,8.885266121882832e-06,0.001101021800617203,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005016515236091083,0.004997842071115023,7.764581329069046e-05,4.462205626322001e-06,0.0004013122145613998,0.00039983697548472743,4.442633060941416e-08,5.505109003086015e-06,0.005016515236091083,0.004994598887839875
5.3100000000000005,0.1,0.9995678249866885,0.0004469374348910108,0.9989159807853775,8.899569941260322e-06,0.0011049682393294848,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005016574432018838,0.0049978391249334425,7.76099107541183e-05,4.469374348910108e-06,0.00040195509641755326,0.0004004806473567145,4.449784970630161e-08,5.5248411966474245e-06,0.005016574432018838,0.004994579903926887
5.32,0.1,0.999567236731156,0.000447653884462462,0.9989121783583047,8.913865147739025e-06,0.0011089209153445146,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00501663372150276,0.00499783618365578,7.75740294499925e-05,4.47653884462462e-06,0.0004025975911402596,0.00040112393164825613,4.4569325738695125e-08,5.544604576722573e-06,0.00501663372150276,0.004994560891791524
5.33,0.1,0.999566649457081,0.00044836991159660344,0.9989083702918442,8.928151746218338e-06,0.00111287982447583,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005016693104480042,0.004997833247285405,7.753816936587793e-05,4.4836991159660345e-06,0.0004032396989497697,0.0004017668285798252,4.464075873109169e-08,5.56439912237915e-06,0.005016693104480042,0.004994541851459221
5.34,0.1,0.9995660631651369,0.00044908551654333767,0.9989045565910805,8.942429741595191e-06,0.0011168449625393823,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005016752580887913,0.004997830315825684,7.750233048934682e-05,4.490855165433377e-06,0.00040388142006622305,0.0004024093383717836,4.4712148707975956e-08,5.584224812696911e-06,0.005016752580887913,0.004994522782955402
5.3500000000000005,0.1,0.9995654778559966,0.0004498006995524203,0.9989007372610949,8.956699138764047e-06,0.0011208163253535349,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050168121506636385,0.004997827389279983,7.746651280797865e-05,4.498006995524203e-06,0.0004045227547096486,0.0004030514612443821,4.478349569382023e-08,5.604081626767675e-06,0.0050168121506636385,0.004994503686305474
5.36,0.1,0.9995648935303324,0.00045051546087345986,0.9988969123069658,8.970959942616902e-06,0.001124793908739061,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00501687181374452,0.004997824467651662,7.743071630936025e-05,4.505154608734599e-06,0.00040516370309996415,0.00040369319741776063,4.485479971308451e-08,5.623969543695305e-06,0.00501687181374452,0.004994484561534829
5.37,0.1,0.9995643101888161,0.00045122980075591816,0.9988930817337683,8.985212158043293e-06,0.0011287777085191451,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005016931570067893,0.004997821550944081,7.73949409810857e-05,4.5122980075591816e-06,0.0004058042654569769,0.0004043345471119482,4.4926060790216466e-08,5.6438885425957255e-06,0.005016931570067893,0.004994465408668842
5.38,0.1,0.9995637278321189,0.0004519437194491103,0.9988892455465748,8.999455789930287e-06,0.0011327677205193796,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005016991419571132,0.0049978186391605945,7.735918681075637e-05,4.519437194491103e-06,0.00040644444200038323,0.0004049755105468629,4.499727894965143e-08,5.663838602596898e-06,0.005016991419571132,0.004994446227732874
5.39,0.1,0.9995631464609115,0.00045265721720220476,0.9988854037504542,9.013690843162497e-06,0.0011367639405677644,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005017051362191648,0.004997815732304557,7.732345378598091e-05,4.526572172022048e-06,0.0004070842329497689,0.00040561608794231237,4.5068454215812483e-08,5.683819702838822e-06,0.005017051362191648,0.0049944270187522715
5.4,0.1,0.9995625660758641,0.0004533702942642233,0.9988815563504727,9.027917322622073e-06,0.0011407663644947051,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005017111397866885,0.004997812830379321,7.728774189437525e-05,4.533702942642233e-06,0.0004077236385246088,0.0004062562795179933,4.5139586613110366e-08,5.703831822473526e-06,0.005017111397866885,0.0049944077817523636
5.41,0.1,0.9995619866776465,0.00045408295088404123,0.9988777033516931,9.042135233188699e-06,0.0011447749881330121,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005017171526534325,0.004997809933388233,7.725205112356259e-05,4.540829508840412e-06,0.00040836265894426727,0.0004068960854934915,4.52106761659435e-08,5.723874940665061e-06,0.005017171526534325,0.004994388516758466
5.42,0.1,0.9995614082669276,0.00045479518731038755,0.9988738447591754,9.056344579739604e-06,0.0011487898073178997,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005017231748131485,0.004997807041334638,7.72163814611734e-05,4.547951873103876e-06,0.00040900129442799813,0.00040753550608828217,4.528172289869802e-08,5.743949036589498e-06,0.005017231748131485,0.004994369223795877
5.43,0.1,0.9995608308443761,0.00045550700379184484,0.9988699805779764,9.070545367149559e-06,0.0011528108178869845,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005017292062595921,0.004997804154221881,7.718073289484536e-05,4.555070037918448e-06,0.0004096395451949445,0.00040817454152173015,4.5352726835747796e-08,5.764054089434923e-06,0.005017292062595921,0.004994349902889882
5.44,0.1,0.9995602544106599,0.0004562184005768497,0.9988661108131497,9.084737600290873e-06,0.0011568380156802846,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005017352469865221,0.0049978012720533,7.71451054122235e-05,4.5621840057684965e-06,0.0004102774114641391,0.0004088131920130893,4.5423688001454366e-08,5.7841900784014236e-06,0.005017352469865221,0.004994330554065749
5.45,0.1,0.9995596789664465,0.00045692937791369216,0.9988622354697461,9.098921284033401e-06,0.001160871396540217,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00501741296987701,0.004997798394832232,7.710949900096004e-05,4.569293779136922e-06,0.000410914893454504,0.00040945145778150305,4.5494606420167006e-08,5.804356982701086e-06,0.00501741296987701,0.004994311177348731
5.46,0.1,0.9995591045124029,0.0004576399360505166,0.9988583545528131,9.113096423244542e-06,0.0011649109563115984,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005017473562568952,0.004997795522562015,7.707391364871448e-05,4.576399360505166e-06,0.0004115519913848509,0.0004100893390460044,4.5565482116222714e-08,5.824554781557992e-06,0.005017473562568952,0.004994291772764066
5.47,0.1,0.9995585310491957,0.00045835007523532123,0.9988544680673954,9.127263022789242e-06,0.0011689566908416426,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005017534247878743,0.004997792655245978,7.70383493431535e-05,4.583500752353212e-06,0.00041218870547388126,0.0004107268360255159,4.563631511394621e-08,5.844783454208213e-06,0.005017534247878743,0.0049942723403369775
5.48,0.1,0.9995579585774906,0.00045905979571595856,0.9988505760185344,9.14142108752999e-06,0.0011730085959799602,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050175950257441175,0.0049977897928874535,7.700280607195114e-05,4.590597957159586e-06,0.000412825035940186,0.0004113639489388496,4.570710543764995e-08,5.865042979899801e-06,0.0050175950257441175,0.004994252880092673
5.49,0.1,0.999557387097953,0.000459769097740135,0.9988466784112686,9.155570622326821e-06,0.0011770666675785556,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005017655896102845,0.004997786935489765,7.696728382278855e-05,4.59769097740135e-06,0.0004134609830022456,0.00041200067800470694,4.577785311163411e-08,5.885333337892778e-06,0.005017655896102845,0.004994233392056343
5.5,0.1,0.999556816611248,0.00046047798155541154,0.9988427752506333,9.169711632037316e-06,0.0011811309014918279,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00501771685889273,0.00499778408305624,7.693178258335423e-05,4.604779815554115e-06,0.00041409654687843064,0.00041263702344167925,4.5848558160186583e-08,5.90565450745914e-06,0.00501771685889273,0.004994213876253166
5.51,0.1,0.9995562471180395,0.0004611864474092034,0.9988388665416608,9.18384412151661e-06,0.0011852012935765687,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005017777914051615,0.004997781235590197,7.689630234134379e-05,4.611864474092035e-06,0.00041473172778700096,0.0004132729854682475,4.591922060758305e-08,5.926006467882844e-06,0.005017777914051615,0.004994194332708304
5.5200000000000005,0.1,0.9995556786189915,0.0004618944955487805,0.9988349522893804,9.197968095617387e-06,0.0011892778396919614,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005017839061517377,0.004997778393094958,7.686084308446013e-05,4.618944955487805e-06,0.0004153665259461067,0.0004139085643027824,4.5989840478086934e-08,5.946389198459807e-06,0.005017839061517377,0.004994174761446902
5.53,0.1,0.9995551111147672,0.00046260212622126695,0.9988310324988182,9.212083559189872e-06,0.001193360535699578,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050179003012279285,0.004997775555573836,7.682540480041337e-05,4.626021262212669e-06,0.00041600094157378734,0.00041454376016354427,4.6060417795949364e-08,5.966802678497891e-06,0.0050179003012279285,0.004994155162494091
5.54,0.1,0.9995545446060294,0.0004633093396736417,0.9988271071749975,9.22619051708185e-06,0.001197449377463381,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005017961633121219,0.004997772723030147,7.678998747692086e-05,4.633093396736417e-06,0.00041663497488797263,0.0004151785732686832,4.613095258540925e-08,5.987246887316905e-06,0.005017961633121219,0.004994135535874987
5.55,0.1,0.9995539790934402,0.0004640161361527385,0.9988231763229383,9.240288974138655e-06,0.0012015443608497198,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005018023057135232,0.004997769895467201,7.675459110170711e-05,4.640161361527385e-06,0.00041726862610648197,0.00041581300383623944,4.620144487069327e-08,6.007721804248599e-06,0.005018023057135232,0.004994115881614691
5.5600000000000005,0.1,0.9995534145776612,0.00046472251590524576,0.9988192399476576,9.254378935203175e-06,0.0012056454817273307,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050180845732079905,0.004997767072888306,7.671921566250384e-05,4.647225159052458e-06,0.00041790189544702494,0.0004164470520841429,4.6271894676015875e-08,6.028227408636654e-06,0.0050180845732079905,0.004994096199738288
5.57,0.1,0.9995528510593537,0.0004654284791777068,0.9988152980541696,9.26846040511585e-06,0.0012097527359673345,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005018146181277548,0.004997764255296768,7.668386114705004e-05,4.654284791777068e-06,0.0004185347831272008,0.00041708071823021327,4.634230202557925e-08,6.0487636798366725e-06,0.005018146181277548,0.004994076490270848
5.58,0.1,0.999552288539178,0.00046613402621652,0.998811350647485,9.282533388714673e-06,0.0012138661194432368,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005018207881281997,0.00499776144269589,7.66485275430918e-05,4.6613402621652e-06,0.0004191672893644992,0.0004177140024921603,4.641266694357337e-08,6.069330597216184e-06,0.005018207881281997,0.004994056753237426
5.59,0.1,0.9995517270177944,0.00046683915726793883,0.998807397732612,9.296597890835198e-06,0.0012179856280309259,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005018269673159467,0.004997758635088972,7.66132148383825e-05,4.668391572679389e-06,0.00041979941437629955,0.0004183469050875839,4.648298945417599e-08,6.089928140154629e-06,0.005018269673159467,0.00499403698866306
5.6000000000000005,0.1,0.9995511664958624,0.00046754387257807187,0.9988034393145552,9.310653916310532e-06,0.001222111257608672,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005018331556848121,0.0049977558324793125,7.657792302068265e-05,4.675438725780719e-06,0.00042043115837987164,0.00041897942623397394,4.655326958155266e-08,6.11055628804336e-06,0.005018331556848121,0.004994017196572776
