data_set_T,data_set_H,data_set_HI,data_set_M,data_set_MI,data_set_N,data_set_NI,data_set_NS,data_set_NSI,data_set_SB1,data_set_SB2,data_set_SB3,data_set_SB4,data_set_SB5,data_set_SB6,data_set_SB7,data_set_SB8,data_set_SB9,data_set_SB10,data_set_SS1,data_set_SS2,data_set_SS3,data_set_SS4,data_set_SS5,data_set_SS6,data_set_SS7,data_set_SS8,data_set_SS9,data_set_SS10,data_set_TNEWB1,data_set_TNEWB2,data_set_TNEWB3,data_set_TNEWB4,data_set_TNEWB5,data_set_TNEWB6,data_set_TNEWB7,data_set_TNEWB8,data_set_TNEWB9,data_set_TNEWB10,data_set_TNEWS1,data_set_TNEWS2,data_set_TNEWS3,data_set_TNEWS4,data_set_TNEWS5,data_set_TNEWS6,data_set_TNEWS7,data_set_TNEWS8,data_set_TNEWS9,data_set_TNEWS10,data_set_V,data_set_VI,data_set_X1,data_set_X2,data_set_X3,data_set_X4,data_set_X5,data_set_X6,data_set_X7,data_set_X8,data_set_X9,data_set_X10,data_set_Y1,data_set_Y2,data_set_Y3,data_set_Y4,data_set_Y5,data_set_Y6,data_set_Y7,data_set_Y8,data_set_Y9,data_set_Y10,data_set_Z1,data_set_Z2,data_set_Z3,data_set_Z4,data_set_Z5,data_set_Z6,data_set_Z7,data_set_Z8,data_set_Z9,data_set_Z10
10020.001,0.95911533,0.7221849,0.013477648,0.048651628,0.019973889,0.070883587,0.020160267,0.070958316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865974,0.98766619,0.99936575,0.99897051,0.98174721,0.9989993,0.99722981,0.99714166,0.99901539,0.997711,0.99872762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012333805,0.00063426356,0.0010294935,0.018252796,0.0010007112,0.002770198,0.0028583228,0.00098460377,0.00228902,0.0012723642
10032.001,0.95911533,0.72218478,0.013477648,0.048651639,0.019973889,0.070883602,0.020140672,0.070949703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865974,0.98795867,0.99938077,0.99899495,0.98218006,0.99902302,0.9972955,0.99720949,0.99903876,0.99776524,0.99875778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012041317,0.00061922247,0.0010050798,0.017819943,0.00097698008,0.0027045049,0.0027905398,0.00096125458,0.0022347374,0.0012421909
10044.001,0.95911533,0.72218472,0.013477649,0.048651647,0.019973889,0.070883617,0.020123137,0.070942089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865974,0.98824424,0.99939549,0.99901873,0.98260266,0.99904621,0.99735963,0.99727565,0.99906152,0.99781823,0.99878728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011755765,0.00060453801,0.00098124507,0.017397355,0.00095381174,0.0026403693,0.0027243642,0.00093845912,0.0021817421,0.0012127333
10056.001,0.95911533,0.72218466,0.013477649,0.048651658,0.019973889,0.070883632,0.020107446,0.070935346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865971,0.98852301,0.99940979,0.99904203,0.98301524,0.9990688,0.99742222,0.99734026,0.99908382,0.99786997,0.99881601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011476986,0.00059020182,0.00095797557,0.016984791,0.00093119277,0.0025777549,0.0026597579,0.00091620424,0.0021300036,0.0011839742
10068.001,0.95911533,0.7221846,0.013477649,0.048651665,0.019973889,0.070883639,0.020093406,0.070929386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865971,0.98879516,0.9994238,0.99906474,0.98341799,0.99909091,0.99748337,0.99740332,0.99910551,0.99792051,0.99884409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011204817,0.00057620561,0.00093525788,0.016582008,0.00090911018,0.0025166252,0.0025966836,0.00089447713,0.0020794922,0.001155897
10080.001,0.95911533,0.72218454,0.013477649,0.048651673,0.019973889,0.070883654,0.02008084,0.070924118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865971,0.98906088,0.99943745,0.99908692,0.9838112,0.99911243,0.99754304,0.9974649,0.99912673,0.99796981,0.99887151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010939104,0.0005625413,0.0009130789,0.016188778,0.00088755129,0.0024569454,0.002535105,0.00087326521,0.0020301784,0.0011284858
10092.001,0.95911533,0.72218448,0.013477649,0.048651677,0.019973889,0.070883662,0.020069595,0.070919454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865971,0.98932034,0.9994508,0.99910855,0.98419511,0.99913347,0.99760133,0.99752504,0.99914742,0.99801797,0.99889827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01067969,0.00054920104,0.00089142588,0.015804872,0.00086650363,0.0023986807,0.0024749867,0.00085255638,0.0019820342,0.0011017246
10104.001,0.95911533,0.72218448,0.013477649,0.048651684,0.019973889,0.070883669,0.020059533,0.070915326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865971,0.9895736,0.9994638,0.99912971,0.98456991,0.99915403,0.99765819,0.99758369,0.99916768,0.99806499,0.99892437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010426429,0.00053617713,0.00087028631,0.01543007,0.0008459551,0.0023417976,0.0024162943,0.00083233858,0.0019350317,0.0010755979
10116.001,0.95911533,0.72218442,0.013477649,0.048651688,0.019973889,0.070883676,0.020050529,0.070911676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865971,0.98982084,0.99947655,0.99915034,0.98493582,0.99917412,0.99771374,0.99764103,0.99918741,0.99811083,0.99894989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010179173,0.00052346208,0.00084964809,0.015064158,0.00082589389,0.0022862635,0.0023589935,0.00081260025,0.0018891438,0.0010500909
10128.001,0.95911533,0.72218442,0.013477649,0.048651692,0.019973889,0.070883676,0.020042472,0.07090845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99006224,0.99948895,0.99917048,0.98529309,0.99919367,0.99776793,0.99769694,0.99920666,0.99815565,0.9989748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099377818,0.00051104854,0.00082949933,0.014706922,0.00080630841,0.0022320463,0.0023030518,0.00079333002,0.0018443442,0.0010251887
10140.001,0.95911533,0.72218436,0.013477649,0.048651695,0.019973889,0.070883684,0.020035261,0.070905596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99029791,0.99950105,0.99919015,0.98564184,0.9992128,0.99782091,0.99775153,0.9992255,0.9981994,0.99899912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097021144,0.00049892935,0.00080982834,0.014358157,0.00078718737,0.0021791151,0.0022484364,0.00077451678,0.0018006068,0.0010008771
10152.001,0.95911533,0.72218436,0.013477649,0.048651699,0.019973889,0.070883691,0.020028809,0.07090307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99052799,0.99951291,0.9992094,0.98598236,0.99923146,0.99787253,0.99780488,0.99924386,0.99824208,0.99902284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094720358,0.00048709763,0.00079062383,0.014017664,0.00076851976,0.0021274388,0.0021951164,0.00075614965,0.0017579067,0.00097714202
10164.001,0.95911533,0.7221843,0.013477649,0.048651699,0.019973889,0.070883691,0.020023035,0.070900835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99075258,0.99952447,0.99922812,0.98631477,0.9992497,0.99792302,0.99785691,0.9992618,0.9982838,0.99904603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092474129,0.00047554646,0.00077187474,0.013685245,0.00075029489,0.0020769881,0.0021430608,0.00073821808,0.0017162192,0.00095396978
10176.001,0.95911533,0.7221843,0.013477649,0.048651703,0.019973889,0.070883699,0.020017868,0.070898861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99097186,0.99953574,0.99924642,0.98663926,0.99926752,0.99797225,0.99790776,0.99927926,0.99832445,0.99906868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090281172,0.00046426919,0.00075357029,0.013360709,0.00073250214,0.0020277339,0.0020922394,0.00072071177,0.0016755203,0.00093134708
10188.001,0.95911533,0.7221843,0.013477649,0.048651706,0.019973889,0.070883699,0.020013245,0.070897117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99118596,0.99954677,0.9992643,0.98695612,0.99928486,0.99802035,0.99795735,0.99929637,0.99836421,0.99909073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088140219,0.00045325939,0.0007356999,0.013043869,0.00071513141,0.0019796477,0.0020426235,0.00070362061,0.0016357865,0.00090926088
10200.001,0.95911533,0.72218424,0.013477649,0.048651706,0.019973889,0.070883706,0.020009108,0.070895568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.991395,0.9995575,0.99928176,0.98726547,0.99930185,0.99806732,0.99800581,0.99931306,0.99840301,0.99911231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086050034,0.00044251067,0.00071825332,0.012734544,0.00069817255,0.0019327017,0.0019941842,0.00068693474,0.001596995,0.00088769838
10212.001,0.95911533,0.72218424,0.013477649,0.04865171,0.019973889,0.070883706,0.020005405,0.070894204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99159908,0.99956799,0.99929875,0.98756742,0.99931836,0.99811316,0.99805313,0.99932933,0.99844086,0.99913335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084009422,0.00043201685,0.00070122042,0.012432553,0.0006816159,0.001886869,0.0019468935,0.00067064457,0.0015591234,0.00086664723
10224.001,0.95911533,0.72218424,0.013477649,0.04865171,0.019973889,0.070883706,0.020002091,0.07089299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99179828,0.99957824,0.99931538,0.98786229,0.99933457,0.99815786,0.99809927,0.99934524,0.99847788,0.99915391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082017193,0.00042177187,0.00068459148,0.012137723,0.00066545187,0.0018421232,0.0019007244,0.00065474072,0.0015221499,0.00084609532
10236.001,0.95911533,0.72218424,0.013477649,0.04865171,0.019973889,0.070883714,0.019999126,0.070891924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99199277,0.99958825,0.99933165,0.98815012,0.99935031,0.99820155,0.99814433,0.9993608,0.99851394,0.999174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080072219,0.00041176984,0.00066835689,0.011849886,0.00064967113,0.0017984386,0.00185565,0.00063921401,0.0014860532,0.00082603079
10248.001,0.95911533,0.72218424,0.013477649,0.048651714,0.019973889,0.070883714,0.019996474,0.070890978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99218267,0.99959797,0.99934751,0.9884311,0.99936575,0.99824423,0.99818838,0.99937594,0.99854916,0.99919355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078173354,0.00040200501,0.00065250724,0.011568874,0.00063426467,0.0017557899,0.0018116446,0.00062405551,0.0014508124,0.00080644205
10260.001,0.95911533,0.72218424,0.013477649,0.048651714,0.019973889,0.070883714,0.019994099,0.070890136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99236804,0.9996075,0.99936295,0.98870546,0.99938077,0.99828583,0.99823129,0.99939072,0.99858361,0.99921268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076319533,0.00039247176,0.00063703355,0.011294527,0.00061922352,0.0017141526,0.0017686827,0.00060925644,0.0014164075,0.00078731781
10272.001,0.95911533,0.72218418,0.013477649,0.048651714,0.019973889,0.070883714,0.019991973,0.070889398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99254906,0.99961686,0.99937809,0.98897332,0.99939549,0.99832648,0.99827325,0.99940521,0.99861717,0.99923134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074509671,0.00038316456,0.00062192674,0.011026685,0.00060453906,0.0016735027,0.0017267397,0.00059480837,0.0013828184,0.00076864712
10284.001,0.95911533,0.72218418,0.013477649,0.048651714,0.019973889,0.070883714,0.019990074,0.070888743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99272573,0.99962592,0.99939281,0.98923481,0.99940979,0.99836618,0.9983142,0.99941927,0.99864995,0.99924958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072742724,0.00037407808,0.0006071782,0.010765195,0.00059020286,0.0016338167,0.0016857913,0.00058070291,0.0013500259,0.00075041922
10296.001,0.95911533,0.72218418,0.013477649,0.048651718,0.019973889,0.070883721,0.019988371,0.070888162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99289823,0.9996348,0.99940723,0.98949009,0.9994238,0.99840492,0.9983542,0.99943304,0.99868196,0.9992674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071017682,0.00036520709,0.00059277937,0.010509906,0.0005762066,0.001595072,0.0016458139,0.00056693197,0.001318011,0.00073262356
10308.001,0.95911533,0.72218418,0.013477649,0.048651718,0.019973889,0.070883721,0.019986849,0.070887655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99306667,0.99964345,0.9994213,0.98973936,0.99943745,0.99844277,0.99839324,0.99944651,0.99871325,0.99928474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069333548,0.00035654646,0.00057872204,0.010260671,0.00056254229,0.001557246,0.0016067846,0.00055348757,0.0012867552,0.00071524992
10320.001,0.95911533,0.72218418,0.013477649,0.048651718,0.019973889,0.070883721,0.019985486,0.070887201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99323106,0.99965191,0.99943501,0.98998266,0.9994508,0.99847966,0.99843132,0.99945962,0.99874377,0.99930173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067689354,0.00034809121,0.00056499807,0.010017347,0.00054920197,0.0015203169,0.0015686809,0.00054036203,0.0012562408,0.00069828826
10332.001,0.95911533,0.72218418,0.013477649,0.048651718,0.019973889,0.070883721,0.019984268,0.070886798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99339157,0.99966013,0.99944842,0.99022019,0.9994638,0.99851573,0.99846852,0.99947244,0.99877357,0.99931824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066084149,0.00033983649,0.00055159954,0.0097797923,0.00053617806,0.0014842637,0.0015314807,0.00052754773,0.0012264499,0.00068172888
10344.001,0.95911533,0.72218418,0.013477649,0.048651718,0.019973889,0.070883721,0.019983176,0.070886441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99354827,0.99966824,0.99946147,0.99045211,0.99947655,0.99855095,0.99850482,0.99948496,0.99880266,0.99933445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064517008,0.0003317775,0.00053851871,0.0095478715,0.00052346295,0.0014490655,0.0014951627,0.00051503727,0.0011973655,0.00066556217
10356.001,0.95911533,0.72218418,0.013477649,0.048651718,0.019973889,0.070883721,0.0199822,0.070886128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001126727,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,12656.637,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99370128,0.99967611,0.99947423,0.99067855,0.99948895,0.99858528,0.99854028,0.99949718,0.99883103,0.99935025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062987036,0.00032390963,0.00052574812,0.0093214503,0.00051104941,0.0014147019,0.001459706,0.00050282356,0.0011689708,0.00064977881
10368.001,0.95911533,0.72218418,0.013477649,0.048651718,0.019973889,0.070883721,0.019981327,0.070885852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9228543e-09,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,12656.637,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99385065,0.9996838,0.99948674,0.99089962,0.99950105,0.99861884,0.99857491,0.9995091,0.99885875,0.99936563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061493344,0.00031622834,0.00051328039,0.009100399,0.00049893023,0.0013811532,0.0014250901,0.00049089943,0.0011412496,0.00063436979
10380.001,0.95911533,0.72218418,0.013477649,0.048651721,0.019973889,0.070883721,0.019980544,0.070885606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2535514e-14,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,12656.637,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.9939965,0.99969125,0.9994989,0.99111539,0.99951291,0.99865162,0.99860871,0.99952072,0.99888581,0.99938065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060035069,0.00030872921,0.0005011083,0.0088845892,0.00048709847,0.0013484001,0.0013912951,0.0004792581,0.0011141856,0.00061932614
10392.001,0.95911533,0.72218418,0.013477649,0.048651721,0.019973889,0.070883721,0.019979846,0.07088539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.613474e-19,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,12656.637,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865967,0.99413884,0.99969858,0.99951077,0.99132609,0.99952447,0.99868357,0.99864167,0.9995321,0.99891222,0.99939537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005861138,0.00030140791,0.00048922491,0.0086738979,0.00047554728,0.0013164239,0.0013583015,0.00046789285,0.0010877635,0.00060463924
