Time,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,k1,kb1,k2,k3,k4,k5,k6,k7,k8,k8b,k9,k9b,k10,k10b,k11,k11b,k12,k12b,k13,k13b,k14,k14b,k15,k15b,k16,k16prod,k17,k17prod,k18,k18prod,k19,k20,k21,k22,k22prod,k23,k24,k25,k26,k27,k28,cytosol,v1,v2,v3,v9,v10,v13,v15,v4,v5,v8,v11,v12,v14,v6,v7,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28
8.950000000000001,16.38391742427014,11.813954086386,4.560617053345364,34.04486716410688,1.009692813878554,2.6043230076820425,198.72191982777218,0.8943147665821808,0.3837654056305311,0.0008658820500349163,0.008480402495609468,0.0018750731890703697,0.00019168100177667627,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12668539564272974,0.011738458184018903,0.18113762377837467,0.3976438805005237,0.08765413803508389,0.048472265023601926,0.09095671688793826,0.0021130787182357794,0.00046581690454395376,9.037710951824291e-05,0.00028784829441114997,6.364493664310234e-05,9.204979836192003e-06,8.42620932419872e-05,0.001304163503823765,0.0036160825757298592,0.008186045913614,0.0059551328358931205,0.004560617053345364,0.001009692813878554,0.0026043230076820425,0.00127808017222783,0.0008943147665821808,0.00038376540563053106,8.658820500349163e-07,8.480402495609469e-06,1.8750731890703697e-06,1.9168100177667628e-07
8.96,16.38220244418638,11.808774015716416,4.564062095407298,34.03916149436507,1.0110437686164937,2.604681396461723,198.7199898636878,0.895338565527752,0.38467157076934516,0.0008686624164140071,0.008497670653158828,0.001879982318429013,0.0001924084385197173,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12643931344005593,0.011733197263528733,0.1811607912460534,0.39739670367602575,0.08765012692691242,0.04843440156795033,0.09104505050162759,0.002114570157574586,0.0004664143410329722,9.042289004523754e-05,0.00028838492127238605,6.380061330503632e-05,9.22036327072906e-06,8.443285130303397e-05,0.0013075652354174402,0.00361779755581362,0.008191225984283583,0.005960838505634933,0.004564062095407298,0.0010110437686164937,0.002604681396461723,0.0012800101363122096,0.0008953385655277521,0.00038467157076934515,8.686624164140071e-07,8.497670653158828e-06,1.879982318429013e-06,1.924084385197173e-07
8.97,16.3804903177069,11.803598910821176,4.567505011210223,34.033457502979495,1.0123942906246481,2.605037357842195,198.71805970489092,0.8963616854423424,0.3855786096516255,0.0008714479680458039,0.008514947714404779,0.0018848962686657067,0.00019313757909528823,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12619373956138447,0.01172794136546574,0.18118378922320477,0.3971497769024373,0.08764603392117168,0.0483965141619488,0.09113328337675147,0.0021160587627978133,0.0004670111353431393,9.046841031660528e-05,0.0002889216632102416,6.395639947806366e-05,9.235732096390463e-06,8.460369441475565e-05,0.001310970252389833,0.0036195096822931004,0.008196401089178825,0.005966542497020506,0.004567505011210223,0.001012394290624648,0.002605037357842195,0.0012819402951090852,0.0008963616854423425,0.0003855786096516255,8.714479680458039e-07,8.514947714404778e-06,1.8848962686657067e-06,1.9313757909528824e-07
8.98,16.378781039963403,11.798428764095487,4.5709458035163095,34.02775518925586,1.0137443788475138,2.605390897756483,198.7161293529944,0.8973841257276843,0.3864865212628384,0.0008742387061706037,0.008532233652421754,0.0018898150296359976,0.00019386842443008527,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12594867290980372,0.011722690482240445,0.181206618128792,0.3969030997989995,0.08764185926232564,0.048358603037915046,0.0912214155016953,0.0021175445362856386,0.00046760728659241363,9.051367058604645e-05,0.00028945851923596724,6.411229475699996e-05,9.251086247049914e-06,8.477462230723065e-05,0.0013143785475883294,0.003621218960036598,0.008201571235904514,0.00597224481074414,0.00457094580351631,0.0010137443788475137,0.002605390897756483,0.0012838706470056083,0.0008973841257276843,0.0003864865212628384,8.742387061706037e-07,8.532233652421754e-06,1.8898150296359977e-06,1.9386842443008527e-07
8.99,16.377074606096038,11.793263567948857,4.574384475081871,34.02205455250123,1.015094032234087,2.6057420221246583,198.71419880960704,0.8984058857894041,0.3873953045884654,0.0008770346320194643,0.008549528440318225,0.001894738591195101,0.00019460097544587245,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12570411239083967,0.011717444606277426,0.18122927838085937,0.39665667198569954,0.08763760319423591,0.04832066842735784,0.09130944686525742,0.0021190274804222,0.0004682027939051154,9.055867110855281e-05,0.000289995488362648,6.426829873692318e-05,9.266425656838257e-06,8.494563471088927e-05,0.0013177901138604234,0.003622925393903964,0.008206736432051142,0.005977945447498766,0.004574384475081871,0.001015094032234087,0.0026057420221246583,0.0012858011903929545,0.0008984058857894041,0.0003873953045884654,8.770346320194643e-07,8.549528440318226e-06,1.894738591195101e-06,1.9460097544587245e-07
9.0,16.375371011253396,11.788103314805038,4.577821028657377,34.016355592024006,1.016443249737842,2.606090736853886,198.71226807633388,0.8994269650370023,0.38830495861401076,0.0008798357468142192,0.008566832051236773,0.001899666943198019,0.0001953352330594816,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12546005691244844,0.011712203730015296,0.18125177039653595,0.3964104930832677,0.0876332659601638,0.04828271056098021,0.09139737745664683,0.0021205075975955444,0.0004687976564119071,9.060341214039633e-05,0.0002905325696052043,6.44244110131776e-05,9.281750260143933e-06,8.511673135651455e-05,0.0013212049440538007,0.0036246289887466032,0.008211896685194961,0.0059836444079759965,0.004577821028657377,0.001016443249737842,0.0026060907368538858,0.00128773192366613,0.0008994269650370023,0.0003883049586140108,8.798357468142192e-07,8.566832051236774e-06,1.899666943198019e-06,1.953352330594816e-07
9.01,16.373670250592482,11.782947997101989,4.581255466987485,34.01065830713395,1.0177920303167107,2.606437047838465,198.71033715477606,0.9004473628838338,0.3892154823250085,0.000882642051767494,0.008584144458354159,0.0019046000754996586,0.00019607119818281223,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12521650538500773,0.011706967845906649,0.18127409459203817,0.39616456271317657,0.08762884780277228,0.04824472966868322,0.09148520726548075,0.0021219848901975675,0.0004693918732497741,9.064789393911776e-05,0.00029106976198039325,6.45806311813776e-05,9.297059991613429e-06,8.528791197524288e-05,0.0013246230310164219,0.0036263297494075163,0.008217052002898012,0.0059893416928660514,0.0045812554669874845,0.0010177920303167107,0.002606437047838465,0.0012896628452239434,0.0009004473628838337,0.00038921548232500854,8.82642051767494e-07,8.58414445835416e-06,1.9046000754996587e-06,1.9607119818281222e-07
9.02,16.371972319278683,11.777797607291824,4.584687792811054,34.00496269714215,1.0191403729330624,2.606780960959872,198.7084060465308,0.9014670787470878,0.3901268747070296,0.0008854535480827214,0.008601465634881395,0.0019095379779549512,0.0001968088717228312,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.1249734567213096,0.011701736946418014,0.181296251382673,0.39591888049763746,0.08762434896412775,0.048206725979568696,0.09157293628178224,0.0021234593606239602,0.00046998544356200453,9.069211676351495e-05,0.0002916070645068092,6.473695883741154e-05,9.312354786151702e-06,8.545917629856466e-05,0.0013280443675966033,0.0036280276807213185,0.008222202392708176,0.005995037302857852,0.004584687792811054,0.0010191403729330624,0.0026067809609598724,0.0012915939534692,0.0009014670787470878,0.0003901268747070296,8.854535480827214e-07,8.601465634881396e-06,1.9095379779549514e-06,1.9680887172283122e-07
9.03,16.370277212485764,11.77265213784077,4.588118008861179,33.99926876136101,1.0204882765536802,2.607122482086806,198.70647475319146,0.9024861120477681,0.39103913474568897,0.0008882702369541561,0.008618795554063826,0.00191448064041897,0.00019754825458157286,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12473090983655255,0.011696511024029813,0.1813182411828409,0.3956734460595985,0.08761976968570225,0.04816869972194342,0.09166056449597781,0.0021249310112741522,0.00047057836649816974,9.073608087363234e-05,0.00029214447620488524,6.489339357744553e-05,9.327634578922616e-06,8.563052405832513e-05,0.0013314689466431006,0.0036297227875142363,0.008227347862159229,0.006000731238638993,0.0045881180088611796,0.0010204882765536803,0.002607122482086806,0.0012935252468085356,0.0009024861120477681,0.000391039134745689,8.882702369541561e-07,8.618795554063827e-06,1.9144806404189697e-06,1.9754825458157286e-07
9.040000000000001,16.36858492539583,11.767511581229128,4.591546117865203,33.993576499104265,1.0218357401497435,2.6074616170752294,198.70454327634758,0.9035044622106735,0.3919522614266529,0.0008910921195668923,0.008636134189181193,0.0019194280527470497,0.00019828934765613867,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12448886364833295,0.011691290071236322,0.18134006440603906,0.39542825902274253,0.08761511020837519,0.04813065112332185,0.0917480918988951,0.002126399844551259,0.0004711706412141056,9.077978653074869e-05,0.00029268199609689376,6.504993499792745e-05,9.342899305349434e-06,8.580195498672497e-05,0.001334896761005191,0.003631415074604169,0.008232488418770872,0.006006423500895738,0.004591546117865203,0.0010218357401497436,0.0026074616170752296,0.0012954567236524162,0.0009035044622106736,0.0003919522614266529,8.910921195668923e-07,8.636134189181194e-06,1.91942805274705e-06,1.9828934765613866e-07
9.05,16.366895453199312,11.762375929951217,4.594972122544745,33.987885909686945,1.0231827626968033,2.607798371768411,198.7026116175849,0.9045221286643766,0.39286625373564577,0.0008939191970968761,0.008653481513547698,0.001924380204794902,0.0001990321518386969,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12424731707663816,0.011686074080545629,0.18136172146486407,0.3951833190114851,0.08761037077243533,0.04809258041043003,0.09183551848176037,0.00212786586286202,0.0004717622668718918,9.082323399736602e-05,0.00029321962320694736,6.520658269559043e-05,9.35814890111519e-06,8.597346881632095e-05,0.0013383278035327547,0.003633104546800686,0.008237624070048783,0.006012114090313055,0.004594972122544745,0.0010231827626968034,0.002607798371768411,0.00129738838241511,0.0009045221286643766,0.0003928662537356458,8.939191970968761e-07,8.653481513547698e-06,1.9243802047949022e-06,1.990321518386969e-07
9.06,16.365208791094943,11.757245176515337,4.598396025615726,33.98219699242539,1.0245293431747642,2.6081327519969713,198.70067977848524,0.905539110841206,0.3937811106584578,0.0008967514707109243,0.0086708375005121,0.0019293370864187393,0.00019977666801648288,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.1240062690438376,0.01168086304447957,0.18138321277101538,0.3949386256509717,0.08760555161758288,0.048054487809208624,0.09192284423619633,0.0021293290686167513,0.00047235324263983304,9.086642353719871e-05,0.0002937573565610007,6.536333626745716e-05,9.373383302163189e-06,8.614506528002681e-05,0.0013417620670763597,0.0036347912089050582,0.008242754823484664,0.00601780300757461,0.004598396025615726,0.0010245293431747641,0.002608132751996971,0.0012993202215147714,0.000905539110841206,0.00039378111065845777,8.967514707109244e-07,8.6708375005121e-06,1.929337086418739e-06,1.9977666801648288e-07
9.07,16.363524934289735,11.752119313443718,4.601817829788382,33.976509746637234,1.0258754805678618,2.608464763578923,198.69874776062673,0.9065554081772245,0.3946968311809517,0.0008995889415667381,0.008688202123457762,0.0019342986874753883,0.00020052289707179861,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12376571847467621,0.011675656955573715,0.18140453873529794,0.3946941785670758,0.0876006529829312,0.04801637354481633,0.09201006915421954,0.0021307894642292827,0.0004729435676924395,9.090935541516138e-05,0.0002942951951868502,6.552019531084334e-05,9.388602444697399e-06,8.631674411111378e-05,0.0013451995444873424,0.0036364750657102637,0.008247880686556283,0.006023490253362768,0.0046018178297883815,0.0010258754805678619,0.0026084647635789228,0.001301252239373274,0.0009065554081772245,0.00039469683118095175,8.995889415667381e-07,8.688202123457762e-06,1.934298687475388e-06,2.0052289707179861e-07
9.08,16.361843877998954,11.746998333272481,4.605237537767298,33.970824171641354,1.027221173864642,2.608794412319715,198.69681556558362,0.9075710201122102,0.39561341428907015,0.000902431610812919,0.008705575355802743,0.0019392649978224117,0.0002012708398820127,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.1235256642962651,0.011670455806377303,0.18142569976762543,0.39444997738639614,0.08759567510700883,0.04797823784163349,0.09209719322823816,0.002132247052116908,0.0004735332412104076,9.095202989735818e-05,0.0002948331381141362,6.567715942336158e-05,9.403806265182915e-06,8.648850504321138e-05,0.0013486402286178908,0.0036381561220010447,0.00825300166672752,0.006029175828358643,0.0046052375377672984,0.001027221173864642,0.002608794412319715,0.0013031844344163768,0.0009075710201122103,0.0003956134142890702,9.02431610812919e-07,8.705575355802744e-06,1.9392649978224116e-06,2.012708398820127e-07
9.09,16.360165617446114,11.741882228551589,4.6086551522514245,33.965140266757935,1.02856642205794,2.609121704012277,198.69488319492643,0.9085859460896367,0.39653085896884277,0.0009052794795889843,0.008722957170999855,0.0019442360073182248,0.00020202049731956,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12328610543807478,0.011665259589453202,0.18144669627702337,0.3942060217362555,0.08759061822776153,0.04794008092326528,0.09218421645104957,0.0021337018347003275,0.0004741222623806,9.099444725107122e-05,0.00029537118437434305,6.583422820292535e-05,9.418994700346427e-06,8.666034781030812e-05,0.001352084112321127,0.003639834382553886,0.008258117771448411,0.006034859733242068,0.004608655152251425,0.00102856642205794,0.002609121704012277,0.0013051168050735862,0.0009085859460896367,0.0003965308589688428,9.052794795889844e-07,8.722957170999855e-06,1.944236007318225e-06,2.0202049731956002e-07
9.1,16.358490147862923,11.7367709918448,4.612070675934103,33.95945803130841,1.0299112241448598,2.609446644437059,198.69295065022186,0.9096001855566526,0.3974491642063933,0.0009081325490253827,0.008740347542536744,0.0019492117058222146,0.0002027718702519418,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12304704083192713,0.011660068297377873,0.18146752867163188,0.3939623112446973,0.087585482582554,0.047901903012545016,0.09227113881583807,0.0021351538144035935,0.0004747106303960267,9.103660774474904e-05,0.0002959093330008008,6.599140124775263e-05,9.434167687176551e-06,8.683227214675206e-05,0.0013555311884511883,0.0036415098521370773,0.008263229008155201,0.006040541968691589,0.004612070675934102,0.00102991122414486,0.002609446644437059,0.0013070493497781555,0.0009096001855566526,0.0003974491642063933,9.081325490253828e-07,8.740347542536744e-06,1.949211705822215e-06,2.027718702519418e-07
9.11,16.3568174644893,11.731664615729628,4.6154841115030845,33.95377746461546,1.0312555791267521,2.609769239362078,198.6910179330329,0.910613737964062,0.3983683289879468,0.0009109908202435099,0.008757746443935961,0.001954192083194859,0.00020352495954172528,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12280846941198725,0.011654881922741315,0.18148819735870889,0.3937188455404842,0.08758026840817203,0.04786370433153786,0.09235796031617231,0.0021366029936540553,0.00047529834445582576,9.10785116479957e-05,0.00029644758302868553,6.614867815636984e-05,9.449325162924419e-06,8.700427778725176e-05,0.0013589814498633124,0.0036431825355107,0.008268335384270372,0.006046222535384539,0.004615484111503085,0.0010312555791267522,0.0026097692393620784,0.0013089820669671126,0.000910613737964062,0.00039836832898794677,9.109908202435099e-07,8.757746443935961e-06,1.954192083194859e-06,2.0352495954172527e-07
9.120000000000001,16.355147562573315,11.726563092797289,4.618895461640561,33.94809856600303,1.0325994860091943,2.610089494542959,198.68908504491876,0.9116266027663047,0.3992883522998369,0.0009138542943557243,0.008775153848755038,0.001959177129297845,0.00020427976604654383,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12257039011475562,0.011649700458147031,0.18150870274463324,0.3934756242530952,0.08757497594082421,0.04782548510154368,0.09244468094600318,0.002138049374882305,0.00047588540376524384,9.11201592315591e-05,0.0002969859334950212,6.630605852761557e-05,9.46446706510398e-06,8.71763644668768e-05,0.0013624348894139176,0.0036448524374266857,0.00827343690720271,0.006051901433996969,0.0046188954616405604,0.0010325994860091942,0.002610089494542959,0.0013109149550812604,0.0009116266027663048,0.0003992883522998369,9.138542943557244e-07,8.775153848755038e-06,1.959177129297845e-06,2.0427976604654382e-07
9.13,16.3534804373712,11.721466415652671,4.622304729023177,33.94242133479628,1.0339429438019685,2.6104074157229777,198.68715198743496,0.9126387794214358,0.4002092331285124,0.000916722972465361,0.008792569730586541,0.001964166833994184,0.00020503629061909616,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.1223328018790612,0.011644523896211983,0.1815290452349075,0.39323264701272415,0.08756960541614406,0.047787245543100945,0.09253130069966123,0.002139492960522121,0.0004764718075356166,9.116155076731994e-05,0.00029752438343867927,6.646354196064435e-05,9.479593331492497e-06,8.73485319210584e-05,0.0013658914999606846,0.0036465195626287986,0.008278533584347329,0.0060575786652037195,0.004622304729023177,0.0010339429438019686,0.0026104074157229777,0.0013128480125650377,0.0009126387794214358,0.00040020923312851243,9.16722972465361e-07,8.792569730586542e-06,1.964166833994184e-06,2.0503629061909617e-07
9.14,16.351816084147302,11.71637457691427,4.625711916322063,33.936745770321586,1.0352859515190416,2.610723008633106,198.68521876213325,0.9136502673911064,0.4011309704605455,0.0009195968556667499,0.008809994063058173,0.001969161187148336,0.00020579453410714705,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12209570364605193,0.01163935222956654,0.18154922523416117,0.3929899134502767,0.08756415706919177,0.04774898587598972,0.09261781957185442,0.002140933753010417,0.0004770575549843503,9.120268652828013e-05,0.00029806293190038095,6.662112805493058e-05,9.494703900130987e-06,8.752077988559041e-05,0.0013693512743626422,0.0036481839158526985,0.00828362542308573,0.006063254229678412,0.004625711916322063,0.0010352859515190417,0.002610723008633106,0.001314781237866769,0.0009136502673911064,0.0004011309704605455,9.195968556667499e-07,8.809994063058173e-06,1.969161187148336e-06,2.0579453410714705e-07
9.15,16.350154498174074,11.711287569214155,4.629117026202851,33.93107187190657,1.0366285081785436,2.611036278992052,198.68328537056172,0.9146610661405438,0.40205356328263786,0.0009224759450452294,0.008827426819832822,0.001974160178626326,0.00020655449735352657,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12185909435918868,0.011634185450854442,0.1815692431461536,0.39274742319736866,0.08755863113445628,0.04771070631923513,0.09270423755766578,0.0021423717547871834,0.00047764264533490175,9.124356678855155e-05,0.0002986015779226979,6.677881641027225e-05,9.50979870932462e-06,8.769310809662974e-05,0.001372814205480247,0.003649845501825927,0.008288712430785845,0.006068928128093433,0.004629117026202852,0.0010366285081785437,0.0026110362789920523,0.0013167146294382759,0.0009146610661405438,0.00040205356328263785,9.224759450452295e-07,8.827426819832823e-06,1.974160178626326e-06,2.0655449735352658e-07
9.16,16.348495674732053,11.706205385197926,4.632520061325705,33.92539963888004,1.0379706128027466,2.6113472325063047,198.68135181426476,0.9156711751385307,0.40297701058162844,0.0009253602416771629,0.008844867974608645,0.001979163798295859,0.00020731618119613018,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12162297296423624,0.01162902355273275,0.1815890993737771,0.3925051758863236,0.08755302784585703,0.04767240709111084,0.09279055465255108,0.0021438069682954363,0.00047822707781675967,9.128419182334507e-05,0.0002991403205500526,6.693660662679465e-05,9.524877697643194e-06,8.786551629069718e-05,0.0013762802861754663,0.003651504325267948,0.008293794614802074,0.00607460036111996,0.004632520061325705,0.0010379706128027465,0.002611347232506305,0.0013186481857352383,0.0009156711751385307,0.00040297701058162846,9.25360241677163e-07,8.844867974608646e-06,1.979163798295859e-06,2.0731618119613018e-07
9.17,16.34683960910982,11.701128017524663,4.635921024345333,33.91972907057201,1.039312264418044,2.611655874870177,198.67941809478302,0.9166805938573863,0.4039013113445003,0.0009282497466299533,0.008862317501119134,0.001984172036026443,0.00020807958646791846,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12138733840925592,0.01162386652787181,0.18160879431905988,0.3922631711501706,0.08754734743674608,0.047634088409142114,0.0928767708523363,0.002145239395981162,0.0004788108516654251,9.132456190895854e-05,0.00029967915882871983,6.709449830495427e-05,9.539940803921507e-06,8.803800420467807e-05,0.001379749509311861,0.0036531603908901804,0.008298871982475337,0.006080270929427992,0.0046359210243453325,0.001039312264418044,0.0026116558748701772,0.0013205819052169998,0.0009166805938573863,0.00040390131134450033,9.282497466299533e-07,8.862317501119133e-06,1.984172036026443e-06,2.0807958646791847e-07
9.18,16.345186296604016,11.696055458866883,4.639319917911019,33.91406016631368,1.040653462054929,2.611962211765849,198.67748421365357,0.9176893217729459,0.404826464558388,0.0009311444609620594,0.008879775373133194,0.001989184881689506,0.00020884471399691703,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.12115218964459828,0.01161871436895521,0.1816283283831692,0.39202140862264206,0.08754159013990984,0.04759575049010961,0.09296288615321548,0.0021466690402932626,0.0004793939661223932,9.136467732276642e-05,0.00030021809180682765,6.725249104554255e-05,9.554987967259869e-06,8.821057157582299e-05,0.001383221867754668,0.0036548137033959836,0.008303944541133116,0.00608593983368632,0.004639319917911019,0.0010406534620549291,0.002611962211765849,0.0013225157863464287,0.0009176893217729459,0.000404826464558388,9.311444609620594e-07,8.879775373133195e-06,1.989184881689506e-06,2.0884471399691705e-07
