Time,z_i,x,y_0,y_1,L,v,z_a,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,R0,a0,a1,k,u,lambda,d,beta,gamma,alpha,phi,eta,pa,ca,r,ba,p_i,ci,bi,xi,COMpartment,Host_cell_proliferation,Host_cell_death,Infection_1,Infection_2,Infected_cell_death_1,Infected_cell_infection_progression_1,Infected_cell_infection_progression_2,CTL_induced_infected_cell_death_1,Infected_cell_death_2,CTL_induced_infected_cell_death_2,Infected_cell_death_3,Virus_particle_production,Viral_particle_degradation,Precursor_T_cell_differentiation_2,Infection_induced_CTL_proliferation_stimulation,CTL_cell_death,Naive_CTL_division_1,Naive_CTL_division_2,Naive_CTL_division_3,Naive_CTL_division_4,Naive_CTL_division_5,Naive_CTL_division_6,Naive_CTL_division_7,Naive_CTL_division_8,Precursor_T_cell_differentiation_1,NK_cell_production,NK_infection_induced_production,NK_cell_death,NK_induced_infected_cell_death_1,NK_induced_infected_cell_death_2
229.0,0.44428098116540254,99.94168179640431,0.005912041403370366,9.165226716982712e-05,0.02352745216719271,9.168379441159493e-05,4.118981793412675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994168179640432,0.0009163032606970573,0.004581516303485286,0.0005912041403370366,5.912041403370366e-05,0.002352745216719271,2.4351590902384453e-08,1.8330453433965426e-05,3.775140197975121e-10,0.002352745216719271,9.165226716982712e-05,9.168379441159493e-05,0.0,0.3833011262938205,0.4118981793412675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.032007922974769364,0.044428098116540256,0.0026266075553798693,4.071935918424441e-05
229.5,0.4430747830319074,99.9418447980852,0.005908831320651337,9.16994575628052e-05,0.023468376435457444,9.16806622432815e-05,4.104653678184493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99418447980852,0.0009162734516903709,0.004581367258451855,0.0005908831320651337,5.908831320651337e-05,0.0023468376435457445,2.4253706214083245e-08,1.833989151256104e-05,3.7639451577269116e-10,0.0023468376435457445,9.16994575628052e-05,9.16806622432815e-05,0.0,0.38176656131276704,0.41046536781844933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03190420647160216,0.04430747830319074,0.00261805415536973,4.062971726378351e-05
230.0,0.44187898254199676,99.94199956865258,0.005907094186473931,9.177036919552848e-05,0.023415153812384827,9.170239676841475e-05,4.090298916019486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994199956865259,0.0009164920898273315,0.0045824604491366576,0.0005907094186473931,5.9070941864739306e-05,0.002341515381238483,2.4161780947759324e-08,1.8354073839105695e-05,3.753682416431781e-10,0.002341515381238483,9.177036919552848e-05,9.170239676841475e-05,0.0,0.3803258124357389,0.4090298916019486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.031809265995197615,0.04418789825419968,0.0026102207688988447,4.0551397367623525e-05
230.5,0.4406973748221699,99.94214579101829,0.005906804244588288,9.186431305262042e-05,0.023367811151091607,9.174841528952219e-05,4.075965048738376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994214579101829,0.0009169533496960319,0.0045847667484801595,0.0005906804244588289,5.906804244588288e-05,0.002336781115109161,2.407592765068135e-08,1.8372862610524087e-05,3.7443572922884144e-10,0.002336781115109161,9.186431305262042e-05,9.174841528952219e-05,0.0,0.3789806323886079,0.40759650487383764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.031723169829367695,0.04406973748221699,0.002603113124178509,4.048436160213182e-05
231.0,0.43953358914385826,99.94228318247009,0.0059079327459013765,9.198056083810793e-05,0.023326357840394805,9.181806913369356e-05,4.061697998476925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99422831824701,0.0009176507466627219,0.004588253733313609,0.0005907932745901377,5.9079327459013764e-05,0.0023326357840394805,2.3996238609163902e-08,1.8396112167621587e-05,3.7359725985492796e-10,0.0023326357840394805,9.198056083810793e-05,9.181806913369356e-05,0.0,0.3777324559697919,0.4061697998476925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03164596116315841,0.04395335891438583,0.002596734884226562,4.0428546036638586e-05
231.5,0.43839109375225,99.94241149304355,0.0059104480275862705,9.211834419518626e-05,0.023290786947209333,9.191066894317193e-05,4.047542078058902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994241149304356,0.0009185773896119388,0.004592886948059693,0.0005910448027586271,5.910448027586271e-05,0.002329078694720933,2.3922787091835673e-08,1.842366883903725e-05,3.7285287429112937e-10,0.002329078694720933,9.211834419518626e-05,9.191066894317193e-05,0.0,0.3765824194749655,0.4047542078058903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03157765964454898,0.043839109375225005,0.0025910877753793737,4.038386166637393e-05
232.0,0.4372732028870891,99.94253050384663,0.005914315701813807,9.227686128091956e-05,0.023261076108313464,9.202549270098468e-05,4.033540037188418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994253050384664,0.0009197260611399677,0.004598630305699838,0.0005914315701813807,5.914315701813807e-05,0.0023261076108313464,2.3855629175838107e-08,1.8455372256183912e-05,3.7220241448267077e-10,0.0023261076108313464,9.227686128091956e-05,9.202549270098468e-05,0.0,0.37553138964997207,0.40335400371884184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03151826362202641,0.04372732028870891,0.0025861717698175252,4.035019868467531e-05
232.5,0.43618304590364204,99.94264003117482,0.005919498404074649,9.245527113955204e-05,0.02323718625303651,9.216177448176183e-05,4.019732709687541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994264003117483,0.0009210891051665036,0.004605445525832518,0.000591949840407465,5.9194984040746494e-05,0.002323718625303651,2.379480135980206e-08,1.8491054227910407e-05,3.716454775826878e-10,0.002323718625303651,9.245527113955204e-05,9.216177448176183e-05,0.0,0.37457992597946366,0.4019732709687541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0314677471906383,0.043618304590364206,0.0025819848441110283,4.0327421775496895e-05
233.0,0.4351235983703465,99.94273992066009,0.0059259562839261625,9.265270026431589e-05,0.02321906435600018,9.231871227373024e-05,4.006159336590803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99427399206601,0.0009226585050583672,0.004613292525291836,0.0005925956283926163,5.9259562839261624e-05,0.0023219064356000177,2.3740325095079733e-08,1.8530540052863178e-05,3.711814802242382e-10,0.0023219064356000177,9.265270026431589e-05,9.231871227373024e-05,0.0,0.37372835191721154,0.40061593365908027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03142606558062068,0.04351235983703465,0.0025785234220473186,4.031537633773828e-05
233.5,0.4340976600732912,99.94283004997405,0.005933646815230431,9.286824045779307e-05,0.02320664276274889,9.249546954680369e-05,3.992857293800121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994283004997406,0.0009244258993308753,0.004622129496654376,0.0005933646815230432,5.933646815230431e-05,0.0023206642762748893,2.3692204965026685e-08,1.8573648091558616e-05,3.708096312742826e-10,0.0023206642762748893,9.286824045779307e-05,9.249546954680369e-05,0.0,0.372976726242665,0.3992857293800121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.031393153008848616,0.043409766007329126,0.0025757821981928666,4.0313885877851725e-05
234.0,0.4331078474876368,99.94291032945186,0.005942524772485031,9.310094843101184e-05,0.02319983921803635,9.269117631567933e-05,3.9798619913136717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994291032945187,0.0009263825922849353,0.004631912961424675,0.0005942524772485032,5.942524772485031e-05,0.002319983921803635,2.3650428474453095e-08,1.8620189686202368e-05,3.705289260158382e-10,0.002319983921803635,9.310094843101184e-05,9.269117631567933e-05,0.0,0.37232483970726854,0.3979861991313672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03136892237072356,0.04331078474876368,0.0025737541128529507,4.0322751374013014e-05
234.5,0.43215659382490207,99.94298070230354,0.005952542259683685,9.334984669578944e-05,0.02319855662178896,9.290492392889456e-05,3.967206885451179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994298070230355,0.0009285195019374488,0.004642597509687244,0.0005952542259683685,5.9525422596836855e-05,0.002319855662178896,2.3614966638556234e-08,1.866996933915789e-05,3.7033815456734787e-10,0.002319855662178896,9.334984669578944e-05,9.290492392889456e-05,0.0,0.3717722242934155,0.39672068854511794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03135326567190979,0.04321565938249021,0.002572430387543687,4.0341751782129156e-05
235.0,0.43124618148891364,99.94304113568327,0.005963649626114997,9.361393607003141e-05,0.023202688312114084,9.313577745307153e-05,3.9549237437511477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994304113568328,0.0009308272837196171,0.004654136418598086,0.0005963649626114998,5.9636496261149975e-05,0.0023202688312114086,2.3585779505734854e-08,1.8722787214006283e-05,3.702359785093692e-10,0.0023202688312114086,9.361393607003141e-05,9.313577745307153e-05,0.0,0.3713182400057855,0.3954923743751148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03134606137757074,0.04312461814889137,0.00257180112899988,4.0370652464348325e-05
235.5,0.43037870695379554,99.94309162927512,0.0059757946136327535,9.389218273120104e-05,0.023212113286158218,9.33827640845904e-05,3.9430423339063445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994309162927513,0.0009332962147501199,0.0046664810737505995,0.0005975794613632754,5.975794613632754e-05,0.0023212113286158217,2.3562811140283453e-08,1.877843654624021e-05,3.7022085133199586e-10,0.0023212113286158217,9.389218273120104e-05,9.33827640845904e-05,0.0,0.3709619958700395,0.3943042333906345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03134716746040373,0.04303787069537956,0.0025718547588367206,4.040919619692379e-05
236.0,0.42955609025549557,99.94313221012034,0.005988923013144099,9.418352433177738e-05,0.02322669991114469,9.364487587895355e-05,3.931590450523184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994313221012035,0.0009359162210770565,0.0046795811053852825,0.0005988923013144099,5.988923013144099e-05,0.002322669991114469,2.354599252739587e-08,1.8836704866355476e-05,3.702910448594339e-10,0.002322669991114469,9.418352433177738e-05,9.364487587895355e-05,0.0,0.37070239536995725,0.3931590450523184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03135642553014939,0.04295560902554956,0.002572578354367341,4.0457106478441626e-05
236.5,0.42878011585281883,99.94316292830706,0.0060029788157221105,9.448687533858713e-05,0.023246306665776043,9.392107978038691e-05,3.9205944105232717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994316292830707,0.0009386769778893736,0.004693384889446868,0.0006002978815722111,6.0029788157221105e-05,0.0023246306665776046,2.3535245191409714e-08,1.8897375067717426e-05,3.704447153202738e-10,0.0023246306665776046,9.448687533858713e-05,9.392107978038691e-05,0.0,0.3705381935543148,0.3920594410523272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.031373664545059125,0.042878011585281886,0.0025739579520673438,4.051409335425024e-05
237.0,0.4280522360043556,99.94318388684984,0.006017902164459187,9.480110467271452e-05,0.023270770762574854,9.421030575002105e-05,3.9100768096890377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994318388684984,0.0009415677911610702,0.0047078389558053504,0.0006017902164459187,6.0179021644591875e-05,0.0023270770762574854,2.3530459696229332e-08,1.8960220934542906e-05,3.7067960091368414e-10,0.0023270770762574854,9.480110467271452e-05,9.421030575002105e-05,0.0,0.3704676591057167,0.3910076809689038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03139867562859654,0.042805223600435566,0.0025759764775522063,4.0579824830838416e-05
237.5,0.42737395742001416,99.94319517991337,0.006033633881420093,9.512508985535786e-05,0.023299933024779,9.451148912226835e-05,3.9000608511019967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994319517991338,0.0009445780204091127,0.0047228901020455625,0.0006033633881420094,6.033633881420093e-05,0.0023299933024779,2.3531539290809093e-08,1.9025017971071573e-05,3.7099363890244094e-10,0.0023299933024779,9.512508985535786e-05,9.451148912226835e-05,0.0,0.37048926041052876,0.3900060851101997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.031431263707528856,0.042737395742001416,0.0025786179895259855,4.0653986101418733e-05
238.0,0.42674643932144085,99.94319695575489,0.006050111141490957,9.545766881500654e-05,0.023333612913729818,9.48235153111255e-05,3.8905658337414444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99431969557549,0.0009476965266776854,0.004738482633388427,0.0006050111141490958,6.0501111414909575e-05,0.0023333612913729817,2.3538355697423165e-08,1.909153376300131e-05,3.7138434486027057e-10,0.0023333612913729817,9.545766881500654e-05,9.48235153111255e-05,0.0,0.3706009706553933,0.38905658337414445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03147119528883568,0.04267464393214409,0.002581863387130244,4.073622027272939e-05
238.5,0.42617076800553233,99.94318937303382,0.006067270513948984,9.579767075138658e-05,0.023371626196832404,9.514525678171821e-05,3.8816102301333006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994318937303383,0.0009509120416481194,0.004754560208240597,0.0006067270513948984,6.067270513948984e-05,0.0023371626196832403,2.35507792959305e-08,1.9159534150277317e-05,3.718492188115238e-10,0.0023371626196832403,9.579767075138658e-05,9.514525678171821e-05,0.0,0.37080074197850144,0.3881610230133301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03151823401853063,0.04261707680055324,0.0025856933346269594,4.082616691725954e-05
239.0,0.42564778755972393,99.9431726249239,0.006085046566563584,9.614389620097173e-05,0.02341377639773543,9.547554308196262e-05,3.873209766865988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994317262492391,0.0009542128683698949,0.004771064341849475,0.0006085046566563584,6.0850465665635834e-05,0.002341377639773543,2.356866179344842e-08,1.9228779240194346e-05,3.723854777901535e-10,0.002341377639773543,9.614389620097173e-05,9.547554308196262e-05,0.0,0.3710862327041979,0.3873209766865988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03157212053953199,0.04256477875597239,0.002590086608255684,4.0923436705315364e-05
239.5,0.4251782315177832,99.94314692112309,0.006103372875272918,9.64951391987114e-05,0.023459860751956357,9.581320348010038e-05,3.8653789093145328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99431469211231,0.0009575873072395134,0.004787936536197567,0.0006103372875272918,6.103372875272918e-05,0.0023459860751956357,2.3591848787762335e-08,1.929902783974228e-05,3.729902759100691e-10,0.0023459860751956357,9.64951391987114e-05,9.581320348010038e-05,0.0,0.37145500548692223,0.3865378909314533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0316325870164406,0.04251782315177832,0.0025950212854021467,4.1027632634570434e-05
240.0,0.4247626265017129,99.94311250167613,0.0061221812373232565,9.685017807955498e-05,0.023509665232176905,9.615705443852986e-05,3.8581297657898728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994311250167613,0.0009610235309579786,0.004805117654789893,0.0006122181237323257,6.122181237323257e-05,0.002350966523217691,2.3620169663277127e-08,1.9370035615910997e-05,3.7366055487078087e-10,0.002350966523217691,9.685017807955498e-05,9.615705443852986e-05,0.0,0.37190436838129265,0.3858129765789873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03169934541963796,0.04247626265017129,0.0026004737822849333,4.1138336018230396e-05
240.5,0.42440132128664215,99.94306963087115,0.0061414025077889105,9.720778786084313e-05,0.023562967371866705,9.650589678269744e-05,3.851472398831999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994306963087116,0.0009645095561942797,0.004822547780971398,0.0006141402507788911,6.141402507788911e-05,0.0023562967371866706,2.365344224886661e-08,1.9441557572168627e-05,3.743931118975536e-10,0.0023562967371866706,9.720778786084313e-05,9.650589678269744e-05,0.0,0.37243144809184453,0.38514723988319993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03177209342959445,0.04244013212866422,0.002606419338858711,4.125511360749344e-05
241.0,0.4240945567409305,99.94301858779524,0.006160966897599495,9.756673963795884e-05,0.023619539568999544,9.6858522293067e-05,3.845415632159985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994301858779524,0.0009680333093922376,0.004840166546961187,0.0006160966897599496,6.160966897599495e-05,0.0023619539568999546,2.36914784172493e-08,1.9513347927591768e-05,3.751846657826901e-10,0.0023619539568999546,9.756673963795884e-05,9.6858522293067e-05,0.0,0.3730332777869959,0.3845415632159985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03185052058478906,0.04240945567409305,0.0026128325255330037,4.137752319941793e-05
241.5,0.4238423455812199,99.94295968061132,0.006180803654856746,9.792579825578379e-05,0.02367914517320631,9.721370260469368e-05,3.839965655850776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994295968061133,0.0009715825159823842,0.00485791257991192,0.0006180803654856747,6.180803654856746e-05,0.0023679145173206313,2.373407376020686e-08,1.958515965115676e-05,3.7603170212398156e-10,0.0023679145173206313,9.792579825578379e-05,9.721370260469368e-05,0.0,0.3737066346661281,0.38399656558507766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03193429702412526,0.04238423455812199,0.0026196863186514602,4.150510002564473e-05
242.0,0.423644537107423,99.94289323827398,0.006200841712312539,9.828373248734458e-05,0.0237415407033998,9.757020923911928e-05,3.835126758212177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994289323827399,0.0009751449005221353,0.004875724502610676,0.0006200841712312539,6.20084171231254e-05,0.00237415407033998,2.378101397432803e-08,1.9656746497468918e-05,3.7693057235918256e-10,0.00237415407033998,9.828373248734458e-05,9.757020923911928e-05,0.0,0.3744481404736518,0.38351267582121773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03202308099892604,0.0423644537107423,0.002626952716889046,4.1637366354790886e-05
242.5,0.4235008354124932,99.94281960760249,0.00622100970553711,9.863932063848198e-05,0.02380647722840543,9.792681779358593e-05,3.8309015297230418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994281960760249,0.0009787082285490916,0.004893541142745458,0.0006221009705537111,6.221009705537111e-05,0.002380647722840543,2.3832075597364003e-08,1.9727864127696396e-05,3.778775243248022e-10,0.002380647722840543,9.863932063848198e-05,9.792681779358593e-05,0.0,0.3752542733861765,0.3830901529723042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03211651970518935,0.04235008354124933,0.0026346028074041945,4.17738346949179e-05
243.0,0.4234107818892598,99.94273915430813,0.006241236230495893,9.899135369158343e-05,0.023873700538478797,9.828230763589887e-05,3.827290650124765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994273915430814,0.0009822603035538108,0.004911301517769053,0.0006241236230495893,6.241236230495893e-05,0.00238737005384788,2.3887025070196865e-08,1.9798270738316686e-05,3.788686824269909e-10,0.00238737005384788,9.899135369158343e-05,9.828230763589887e-05,0.0,0.37612135316566975,0.38272906501247655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03221424862532007,0.04234107818892598,0.0026426067123098427,4.19140064668296e-05
243.5,0.42337376131917825,99.94265226136115,0.0062614501652629995,9.933863936744498e-05,0.02394295194211411,9.863546720721747e-05,3.824292947717468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.994265226136115,0.0009857890199727827,0.004928945099863914,0.0006261450165263,6.261450165262999e-05,0.002394295194211411,2.3945619709499657e-08,1.9867727873488998e-05,3.799000579687686e-10,0.002394295194211411,9.933863936744498e-05,9.863546720721747e-05,0.0,0.3770455563957607,0.3824292947717468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03231589297407973,0.04233737613191783,0.0026509337077799864,4.2057373393324575e-05
244.0,0.4233890087301694,99.9425593292179,0.006281580327560945,9.967999643811769e-05,0.02401396781653961,9.898508755853084e-05,3.821905493479069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99425593292179,0.0009892822986026298,0.004946411493013148,0.0006281580327560945,6.281580327560944e-05,0.0024013967816539613,2.400760636163522e-08,1.993599928762354e-05,3.80967525976816e-10,0.0024013967816539613,9.967999643811769e-05,9.898508755853084e-05,0.0,0.37802289525798666,0.3821905493479069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03242106579632547,0.04233890087301694,0.002659552068144961,4.2203414882161465e-05
