Time,GLC,G6P_F6P,F6P,FBP,G3P,Vgk,hGK,KeqGPI,Vpfk,Vfba,Sgk,Spfk,Sfba,Xpfk,alpha,hx,hpfk,hact,sigcorr,dw_per_ml,min_to_sec,Vgk_min,Vpfk_min,Vfba_min,comp,vgk,vpfk,vfba
7.63,10.0,3.8432514782406075,0.8869041872862939,0.0007187774007209524,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01746730984846178,0.01745481674326722
7.64,10.0,3.843406601696847,0.8869399850069646,0.0007189023400770012,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017469963760443737,0.017457469378092106
7.65,10.0,3.8435616986079197,0.8869757766018276,0.0007190272922433125,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017472617828606693,0.01746012216897841
7.66,10.0,3.8437167689721723,0.8870115620705011,0.0007191522572209137,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01747527205294538,0.017462775115919878
7.67,10.0,3.8438718127879477,0.8870473414126032,0.0007192772350108319,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01747792643345454,0.017465428218910267
7.68,10.0,3.844026830053592,0.887083114627752,0.0007194022256140949,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017480580970128914,0.017468081477943327
7.69,10.0,3.8441818207674503,0.8871188817155654,0.0007195272290317297,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01748323566296324,0.017470734893012804
7.7,10.0,3.8443367849278665,0.8871546426756615,0.0007196522452647637,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017485890511952266,0.01747338846411243
7.71,10.0,3.844491722533186,0.8871903975076582,0.0007197772743142243,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017488545517090736,0.01747604219123594
7.72,10.0,3.8446466335817533,0.8872261462111738,0.0007199023161811388,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017491200678373422,0.01747869607437708
7.73,10.0,3.8448015180719137,0.8872618887858261,0.0007200273708665345,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01749385599579507,0.017481350113529578
7.74,10.0,3.844956376002011,0.8872976252312333,0.0007201524383714388,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01749651146935045,0.017484004308687153
7.75,10.0,3.8451112073703912,0.8873333555470132,0.000720277518696879,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017499167099034305,0.017486658659843536
7.76,10.0,3.845266012175399,0.8873690797327843,0.0007204026118438825,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017501822884841443,0.017489313166992444
7.77,10.0,3.8454207904153783,0.8874047977881643,0.0007205277178134767,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017504478826766607,0.017491967830127596
7.78,10.0,3.845575542088675,0.8874405097127711,0.0007206528366066887,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017507134924804577,0.0174946226492427
7.79,10.0,3.845730267193633,0.8874762155062229,0.0007207779682245461,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01750979117895014,0.017497277624331477
7.8,10.0,3.845884965728598,0.887511915168138,0.000720903112668076,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017512447589198094,0.017499932755387616
7.81,10.0,3.8460396376919146,0.8875476086981341,0.0007210282699383059,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017515104155543186,0.01750258804240484
7.82,10.0,3.8461942830819273,0.8875832960958293,0.0007211534400362632,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01751776087798025,0.017505243485376833
7.83,10.0,3.846348901896981,0.8876189773608417,0.000721278622962975,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017520417756504043,0.017507899084297292
7.84,10.0,3.846503494135421,0.8876546524927893,0.0007214038187194688,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.0175230747911094,0.01751055483915992
7.85,10.0,3.8466580597955917,0.8876903214912902,0.0007215290273067719,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.0175257319817911,0.017513210749958392
7.86,10.0,3.846812598875838,0.8877259843559626,0.0007216542487259116,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01752838932854395,0.017515866816686404
7.87,10.0,3.8469671113745045,0.887761641086424,0.0007217794829779153,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017531046831362765,0.01751852303933763
7.88,10.0,3.8471215972899366,0.887797291682293,0.0007219047300638104,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01753370449024236,0.017521179417905763
7.89,10.0,3.847276056620479,0.8878329361431874,0.0007220299899846241,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017536362305177543,0.017523835952384464
7.9,10.0,3.847430489364476,0.8878685744687252,0.0007221552627413839,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017539020276163147,0.01752649264276741
7.91,10.0,3.847584895520273,0.8879042066585245,0.000722280548335117,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017541678403193973,0.017529149489048268
7.92,10.0,3.847739275086215,0.8879398327122034,0.0007224058467668508,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017544336686264872,0.017531806491220707
7.93,10.0,3.847893628060646,0.8879754526293797,0.0007225311580376126,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017546995125370654,0.01753446364927838
7.94,10.0,3.848047954441912,0.8880110664096719,0.0007226564821484298,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017549653720506177,0.017537120963214956
7.95,10.0,3.8482022542283563,0.8880466740526975,0.0007227818191003296,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017552312471666255,0.017539778433024077
7.96,10.0,3.848356527418325,0.888082275558075,0.0007229071688943394,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017554971378845756,0.017542436058699405
7.97,10.0,3.8485107740101623,0.888117870925422,0.0007230325315314868,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017557630442039493,0.01754509384023458
7.98,10.0,3.8486649940022137,0.8881534601543569,0.0007231579070127987,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01756028966124234,0.01754775177762325
7.99,10.0,3.8488191873928232,0.8881890432444977,0.0007232832953393027,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01756294903644914,0.017550409870859058
8.0,10.0,3.848973354180336,0.8882246201954621,0.0007234086965120262,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01756560856765475,0.017553068119935636
8.01,10.0,3.8491274943630973,0.8882601910068686,0.0007235341105319963,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01756826825485403,0.01755572652484662
8.02,10.0,3.8492816079394516,0.8882957556783349,0.0007236595374002405,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017570928098041835,0.017558385085585642
8.03,10.0,3.849435694907744,0.8883313142094792,0.0007237849771177861,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017573588097213058,0.017561043802146327
8.04,10.0,3.8495897552663183,0.8883668665999196,0.0007239104296856606,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017576248252362547,0.017563702674522296
8.05,10.0,3.849743789013521,0.888402412849274,0.0007240358951048911,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01757890856348518,0.017566361702707176
8.06,10.0,3.8498977961476952,0.8884379529571603,0.0007241613733765049,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017581569030575814,0.017569020886694577
8.07,10.0,3.850051776667187,0.8884734869231969,0.0007242868645015297,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017584229653629373,0.017571680226478113
8.08,10.0,3.8502057305703405,0.8885090147470016,0.0007244123684809924,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017586890432640712,0.017574339722051396
8.09,10.0,3.8503596578555013,0.8885445364281926,0.0007245378853159205,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017589551367604726,0.017576999373408033
8.1,10.0,3.8505135585210137,0.8885800519663878,0.0007246634150073416,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.0175922124585163,0.017579659180541617
8.11,10.0,3.8506674325652224,0.8886155613612051,0.0007247889575562827,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01759487370537035,0.017582319143445765
8.12,10.0,3.850821279986473,0.888651064612263,0.0007249145129637712,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017597535108161765,0.017584979262114057
8.13,10.0,3.850975100783109,0.8886865617191789,0.0007250400812308347,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017600196666885427,0.0175876395365401
8.14,10.0,3.8511288949534768,0.8887220526815715,0.0007251656623585002,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017602858381536274,0.01759029996671747
8.15,10.0,3.85128266249592,0.8887575374990584,0.0007252912563477952,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017605520252109198,0.01759296055263975
8.16,10.0,3.8514364034087842,0.8887930161712578,0.0007254168631997469,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017608182278599126,0.017595621294300538
8.17,10.0,3.8515901176904137,0.8888284886977876,0.0007255424829153828,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01761084446100094,0.0175982821916934
8.18,10.0,3.851743805339154,0.8888639550782662,0.0007256681154957302,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017613506799309613,0.017600943244811915
8.19,10.0,3.851897466353349,0.8888994153123113,0.0007257937609418166,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017616169293520032,0.017603604453649654
8.2,10.0,3.852051100731344,0.8889348693995409,0.0007259194192546691,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017618831943627126,0.01760626581820019
8.21,10.0,3.8522047084714846,0.8889703173395732,0.000726045090435315,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017621494749625828,0.01760892733845708
8.22,10.0,3.8523582895721145,0.8890057591320264,0.0007261707744847818,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017624157711511095,0.017611589014413887
8.23,10.0,3.852511844031578,0.889041194776518,0.0007262964714040968,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017626820829277835,0.017614250846064182
8.24,10.0,3.8526653718482224,0.8890766242726666,0.0007264221811942872,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017629484102921013,0.0176169128334015
8.25,10.0,3.8528188730203903,0.88911204762009,0.0007265479038563806,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017632147532435555,0.0176195749764194
8.26,10.0,3.852972347546427,0.8891474648184061,0.0007266736393914042,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01763481111781643,0.017622237275111433
8.27,10.0,3.8531257954246785,0.8891828758672334,0.0007267993878003853,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017637474859058578,0.01762489972947114
8.28,10.0,3.853279216653488,0.8892182807661896,0.0007269251490843513,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01764013875615696,0.017627562339492066
8.29,10.0,3.8534326112312014,0.8892536795148926,0.0007270509232443295,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017642802809106527,0.01763022510516774
8.3,10.0,3.853585979156163,0.8892890721129606,0.0007271767102813473,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017645467017902244,0.0176328880264917
8.31,10.0,3.853739320426718,0.8893244585600119,0.000727302510196432,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01764813138253908,0.01763555110345748
8.32,10.0,3.8538926350412104,0.8893598388556638,0.0007274283229906108,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017650795903012006,0.017638214336058607
8.33,10.0,3.8540459229979867,0.8893952129995353,0.0007275541486649113,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017653460579316004,0.017640877724288594
8.34,10.0,3.85419918429539,0.8894305809912437,0.0007276799872203608,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017656125411446025,0.017643541268140973
8.35,10.0,3.854352418931766,0.8894659428304075,0.0007278058386579865,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01765879039939709,0.01764620496760926
8.36,10.0,3.85450562690546,0.8895012985166446,0.0007279317029788156,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017661455543164162,0.017648868822686955
8.37,10.0,3.854658808214816,0.889536648049573,0.0007280575801838758,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017664120842742218,0.01765153283336758
8.38,10.0,3.854811962858179,0.8895719914288106,0.0007281834702741942,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017666786298126257,0.017654196999644645
8.39,10.0,3.8549650908338937,0.8896073286539754,0.0007283093732507982,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01766945190931127,0.01765686132151164
8.4,10.0,3.855118192140305,0.8896426597246857,0.0007284352891147153,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017672117676292277,0.017659525798962076
8.41,10.0,3.8552712667757585,0.8896779846405597,0.0007285612178669725,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01767478359906426,0.01766219043198944
8.42,10.0,3.855424314738598,0.8897133034012149,0.0007286871595085974,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017677449677622217,0.017664855220587226
8.43,10.0,3.855577336027169,0.8897486160062696,0.0007288131140406173,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017680115911961173,0.01766752016474893
8.44,10.0,3.8557303306398163,0.8897839224553422,0.0007289390814640594,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017682782302076146,0.017670185264468032
8.45,10.0,3.8558832985748843,0.8898192227480501,0.0007290650617799513,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017685448847962148,0.01767285051973802
8.46,10.0,3.856036239830718,0.8898545168840118,0.00072919105498932,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01768811554961418,0.01767551593055236
8.47,10.0,3.856189154405662,0.889889804862845,0.0007293170610931931,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01769078240702727,0.01767818149690454
8.48,10.0,3.856342042298062,0.8899250866841681,0.0007294430800925979,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01769344942019647,0.01768084721878803
8.49,10.0,3.856494903506262,0.8899603623475988,0.0007295691119885616,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017696116589116778,0.017683513096196292
8.5,10.0,3.8566477380286073,0.8899956318527554,0.0007296951567821116,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01769878391378325,0.017686179129122796
8.51,10.0,3.8568005458634422,0.8900308951992558,0.0007298212144742754,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.017701451394190916,0.017688845317561003
