data_set_T,data_set_CAD,data_set_CD,data_set_GKC,data_set_GKQ,data_set_HS,data_set_NS,data_set_QD,data_set_SD,data_set_VD,data_set_VS
1251.0,0.36660925,0.0092304582,0.00020303827,0.16271861,0.99693745,0.00097730209,0.20339826,0.012357614,-61.535259,-61.093536
1252.5,0.36756209,0.0092435433,0.00020385456,0.16248173,0.99692607,0.00098029757,0.20310216,0.012374798,-61.519623,-61.077774
1254.0,0.36851045,0.0092566935,0.00020467131,0.16224521,0.99691534,0.00098329515,0.20280652,0.012392075,-61.503895,-61.06192
1255.5,0.36945173,0.0092699053,0.00020548694,0.16200908,0.99690539,0.00098629005,0.20251134,0.012409444,-61.488075,-61.045963
1257.0,0.3704035,0.0092832167,0.00020631215,0.16177332,0.99689502,0.00098931952,0.20221666,0.012426938,-61.472179,-61.02993
1258.5,0.37138602,0.0092966734,0.00020715926,0.16153793,0.99688298,0.00099242583,0.20192242,0.012444592,-61.456219,-61.013832
1260.0,0.37237301,0.0093102222,0.00020801253,0.16130292,0.99687088,0.00099555647,0.20162866,0.012462366,-61.44017,-60.997643
1261.5,0.37336433,0.0093238652,0.00020887192,0.16106828,0.99685872,0.00099871249,0.20133536,0.012480264,-61.424034,-60.981358
1263.0,0.37435985,0.0093376059,0.00020973748,0.16083401,0.99684656,0.0010018949,0.20104252,0.012498288,-61.407806,-60.964977
1264.5,0.37535945,0.0093514463,0.00021060923,0.16060013,0.99683428,0.0010051051,0.20075016,0.012516444,-61.391483,-60.948498
1266.0,0.37636304,0.0093653891,0.00021148717,0.16036661,0.99682182,0.0010083446,0.20045826,0.012534732,-61.375065,-60.931919
1267.5,0.3773706,0.0093794363,0.00021237141,0.16013347,0.99680924,0.0010116149,0.20016684,0.012553159,-61.358547,-60.915237
1269.0,0.37838206,0.0093935914,0.00021326198,0.1599007,0.99679649,0.0010149179,0.19987586,0.012571728,-61.34193,-60.898445
1270.5,0.37939739,0.0094078574,0.00021415901,0.15966828,0.99678344,0.0010182555,0.19958536,0.012590443,-61.325207,-60.88155
1272.0,0.38041666,0.009422238,0.00021506258,0.15943626,0.99677008,0.00102163,0.19929533,0.012609309,-61.30838,-60.86454
1273.5,0.38144106,0.0094367312,0.00021597343,0.1592046,0.99675649,0.0010250402,0.19900575,0.012628324,-61.291451,-60.847424
1275.0,0.38247681,0.0094513269,0.0002168948,0.15897331,0.99674314,0.0010284689,0.19871664,0.012647468,-61.274418,-60.830196
1276.5,0.38351977,0.0094660381,0.00021782475,0.1587424,0.99672961,0.0010319329,0.19842799,0.012666762,-61.257278,-60.812859
1278.0,0.38457069,0.0094808666,0.0002187638,0.15851185,0.99671578,0.0010354334,0.1981398,0.012686212,-61.240028,-60.795406
1279.5,0.38563031,0.0094958171,0.0002197125,0.15828165,0.99670166,0.0010389719,0.19785208,0.01270582,-61.222664,-60.777836
1281.0,0.38669962,0.0095108896,0.00022067146,0.15805185,0.99668723,0.00104255,0.19756481,0.012725588,-61.205189,-60.760143
1282.5,0.38777959,0.0095260879,0.00022164136,0.1578224,0.99667245,0.0010461693,0.19727801,0.012745521,-61.187599,-60.742332
1284.0,0.38887137,0.0095414137,0.00022262296,0.15759332,0.99665725,0.0010498316,0.19699165,0.012765621,-61.169891,-60.7244
1285.5,0.38997614,0.009556869,0.00022361707,0.15736462,0.99664158,0.0010535388,0.19670577,0.012785892,-61.152069,-60.706345
1287.0,0.39109534,0.0095724575,0.00022462461,0.15713628,0.99662542,0.0010572926,0.19642034,0.012806336,-61.134125,-60.688164
1288.5,0.39223039,0.0095881801,0.00022564654,0.15690829,0.99660867,0.0010610953,0.19613537,0.012826957,-61.116058,-60.669853
1290.0,0.39338291,0.0096040405,0.00022668393,0.15668069,0.99659139,0.0010649489,0.19585085,0.012847758,-61.097874,-60.651417
1291.5,0.39453301,0.0096200341,0.00022772526,0.15645345,0.99657458,0.0010688242,0.1955668,0.012868733,-61.079544,-60.632828
1293.0,0.39569446,0.0096361665,0.00022877868,0.15622656,0.99655753,0.001072741,0.1952832,0.012889892,-61.061085,-60.614101
1294.5,0.39686891,0.0096524414,0.00022984523,0.15600005,0.99654031,0.0010767011,0.19500007,0.012911236,-61.042488,-60.595234
1296.0,0.39805683,0.0096688587,0.00023092533,0.15577391,0.99652284,0.0010807045,0.19471738,0.012932768,-61.023758,-60.576221
1297.5,0.3992587,0.0096854223,0.00023201936,0.15554813,0.99650514,0.0010847513,0.19443515,0.012954491,-61.004887,-60.557064
1299.0,0.40047497,0.0097021339,0.00023312771,0.1553227,0.99648732,0.0010888415,0.19415338,0.012976407,-60.985874,-60.537754
1300.5,0.40170607,0.0097189937,0.00023425074,0.15509765,0.99646938,0.0010929746,0.19387206,0.012998519,-60.966717,-60.518295
1302.0,0.40295243,0.0097360052,0.00023538883,0.15487295,0.99645132,0.0010971503,0.19359119,0.013020828,-60.947414,-60.49868
1303.5,0.40421453,0.0097531704,0.00023654237,0.15464863,0.99643326,0.001101368,0.19331078,0.013043338,-60.927963,-60.478905
1305.0,0.40549275,0.0097704893,0.00023771175,0.15442467,0.9964152,0.0011056272,0.19303083,0.013066049,-60.908356,-60.458973
1306.5,0.40678748,0.0097879646,0.00023889729,0.15420106,0.99639726,0.001109927,0.19275133,0.013088965,-60.888596,-60.438873
1308.0,0.40809613,0.0098056449,0.00024009873,0.15397783,0.99637878,0.0011142939,0.19247228,0.013112149,-60.868652,-60.418579
1309.5,0.40941942,0.0098235244,0.00024131649,0.15375495,0.99636,0.0011187235,0.19219369,0.013135596,-60.848526,-60.398094
1311.0,0.4107585,0.0098415939,0.00024255109,0.15353245,0.99634117,0.0011232075,0.19191556,0.013159293,-60.828217,-60.377419
1312.5,0.41211334,0.0098598599,0.00024380277,0.15331028,0.99632221,0.0011277472,0.19163786,0.013183245,-60.807724,-60.356544
1314.0,0.41348392,0.009878329,0.0002450718,0.1530885,0.9963032,0.0011323444,0.19136062,0.013207464,-60.787041,-60.335464
1315.5,0.41487014,0.0098970085,0.0002463584,0.15286708,0.99628419,0.0011370006,0.19108385,0.013231959,-60.766155,-60.314178
1317.0,0.4162719,0.009915906,0.00024766277,0.15264601,0.99626511,0.0011417175,0.19080751,0.013256739,-60.745068,-60.292671
1318.5,0.41768894,0.0099350289,0.0002489851,0.1524253,0.9962461,0.0011464971,0.19053163,0.013281815,-60.723763,-60.270943
1320.0,0.419121,0.0099543864,0.00025032554,0.15220496,0.99622715,0.0011513412,0.19025619,0.013307197,-60.702244,-60.248978
1321.5,0.42056775,0.0099739879,0.00025168428,0.15198497,0.99620825,0.001156252,0.18998122,0.013332898,-60.680492,-60.226772
1323.0,0.42202884,0.0099938419,0.00025306136,0.15176536,0.99618942,0.0011612315,0.1897067,0.013358929,-60.658508,-60.204315
1324.5,0.42351145,0.010013964,0.00025446169,0.15154609,0.99617016,0.0011662929,0.18943262,0.013385307,-60.636276,-60.181599
1326.0,0.42502031,0.010034367,0.00025588859,0.15132719,0.99615002,0.0011714458,0.18915899,0.013412046,-60.613789,-60.158611
1327.5,0.42654893,0.01005506,0.00025733851,0.15110865,0.99612957,0.0011766847,0.18888582,0.013439159,-60.591034,-60.135345
1329.0,0.4280979,0.010076055,0.00025881227,0.15089047,0.99610865,0.0011820139,0.18861309,0.01346666,-60.568008,-60.111786
1330.5,0.4296678,0.010097364,0.00026031071,0.15067266,0.99608725,0.0011874383,0.18834081,0.013494567,-60.544693,-60.087925
1332.0,0.43125921,0.010119,0.00026183474,0.15045519,0.99606526,0.0011929626,0.18806899,0.013522896,-60.521084,-60.063755
1333.5,0.43287283,0.01014098,0.00026338527,0.1502381,0.99604261,0.0011985924,0.18779762,0.013551665,-60.497166,-60.039253
1335.0,0.43450931,0.010163317,0.00026496334,0.15002136,0.99601918,0.0012043333,0.18752669,0.013580892,-60.472927,-60.014416
1336.5,0.43616942,0.010186027,0.00026657002,0.14980498,0.99599493,0.0012101912,0.18725622,0.013610597,-60.448357,-59.989227
1338.0,0.43785396,0.010209126,0.00026820638,0.14958896,0.99596965,0.0012161725,0.18698619,0.0136408,-60.423439,-59.963673
1339.5,0.43956372,0.010232633,0.00026987365,0.14937329,0.99594325,0.0012222839,0.18671662,0.013671521,-60.398163,-59.937737
1341.0,0.44130045,0.010256546,0.00027157308,0.14915799,0.99591601,0.0012285216,0.18644749,0.013702768,-60.372517,-59.911411
1342.5,0.44306755,0.01028083,0.00027330613,0.14894305,0.99588889,0.0012348596,0.1861788,0.013734509,-60.346489,-59.884682
1344.0,0.44486421,0.010305544,0.00027507407,0.14872846,0.99586087,0.0012413303,0.18591058,0.013766808,-60.320065,-59.857525
1345.5,0.44669166,0.010330705,0.00027687839,0.14851424,0.99583197,0.0012479386,0.18564281,0.013799685,-60.293224,-59.829933
1347.0,0.44855136,0.010356326,0.00027872063,0.14830038,0.99580204,0.0012546893,0.18537548,0.013833159,-60.265957,-59.801884
1348.5,0.4504447,0.010382421,0.0002806024,0.14808689,0.99577111,0.0012615874,0.1851086,0.01386725,-60.238243,-59.773365
1350.0,0.45237327,0.010409009,0.00028252543,0.14787374,0.9957391,0.0012686378,0.18484218,0.013901979,-60.210064,-59.74435
1351.5,0.45433873,0.010436103,0.00028449154,0.14766097,0.9957059,0.0012758458,0.18457621,0.013937368,-60.181408,-59.714828
1353.0,0.45634279,0.01046372,0.00028650259,0.14744854,0.99567157,0.0012832164,0.18431069,0.013973439,-60.152252,-59.68478
1354.5,0.45838729,0.010491878,0.00028856058,0.14723648,0.99563605,0.0012907548,0.18404561,0.014010214,-60.122581,-59.654182
1356.0,0.46047416,0.01052059,0.00029066761,0.1470248,0.99559915,0.0012984663,0.18378098,0.014047716,-60.092377,-59.623016
1357.5,0.46260536,0.010549879,0.00029282583,0.14681345,0.995561,0.0013063572,0.18351682,0.014085972,-60.061615,-59.591259
1359.0,0.46477693,0.010579919,0.00029503816,0.14660248,0.99552274,0.0013144718,0.18325309,0.014125207,-60.030163,-59.558765
1360.5,0.46699503,0.010610628,0.00029730663,0.14639187,0.99548352,0.001322791,0.18298984,0.014165317,-59.998074,-59.525593
1362.0,0.46926156,0.010642033,0.00029963383,0.14618163,0.9954434,0.0013313228,0.18272702,0.014206341,-59.965321,-59.491707
1363.5,0.47157851,0.010674166,0.00030202244,0.14597173,0.9954024,0.0013400761,0.18246467,0.014248321,-59.93187,-59.457077
1365.0,0.473948,0.010707057,0.00030447531,0.14576222,0.99536061,0.0013490595,0.18220277,0.014291298,-59.897686,-59.421669
1366.5,0.47637218,0.010740739,0.00030699535,0.14555305,0.99531811,0.0013582824,0.18194133,0.014335316,-59.862743,-59.385448
1368.0,0.47885329,0.010775248,0.00030958574,0.14534427,0.9952749,0.0013677544,0.18168034,0.014380421,-59.827003,-59.348373
1369.5,0.48139367,0.010810615,0.0003122497,0.14513583,0.99523109,0.0013774853,0.1814198,0.014426664,-59.790432,-59.310406
1371.0,0.48399571,0.010846882,0.00031499067,0.14492777,0.99518687,0.0013874857,0.18115972,0.014474094,-59.752987,-59.271507
1372.5,0.48666188,0.010884086,0.00031781217,0.14472008,0.99514222,0.0013977657,0.1809001,0.014522763,-59.714634,-59.231632
1374.0,0.48939478,0.010922265,0.00032071798,0.14451276,0.99509734,0.0014083367,0.18064094,0.014572726,-59.675331,-59.190739
1375.5,0.49221677,0.01096195,0.00032373934,0.1443058,0.99504942,0.001419383,0.18038224,0.014624594,-59.634693,-59.148415
1377.0,0.49512452,0.011003034,0.00032687234,0.14409921,0.99499953,0.0014308635,0.18012401,0.014678256,-59.592781,-59.104717
1378.5,0.49811822,0.011045497,0.00033011779,0.14389299,0.99494815,0.0014427669,0.17986624,0.014733699,-59.549591,-59.059654
1380.0,0.50120258,0.011089431,0.0003334831,0.14368714,0.99489516,0.0014551219,0.17960894,0.014791041,-59.505051,-59.013134
1381.5,0.50438273,0.011134936,0.00033697617,0.14348167,0.99484056,0.0014679596,0.17935209,0.014850403,-59.459072,-58.965065
1383.0,0.50766397,0.011182116,0.00034060545,0.14327659,0.99478418,0.0014813129,0.17909573,0.01491192,-59.41156,-58.915352
1384.5,0.51105183,0.011231085,0.00034438001,0.14307186,0.99472588,0.0014952167,0.17883982,0.014975728,-59.362427,-58.863888
1386.0,0.51455224,0.01128196,0.00034830946,0.14286752,0.99466544,0.0015097082,0.1785844,0.015041977,-59.311569,-58.810566
1387.5,0.51817137,0.011334865,0.00035240417,0.14266355,0.9946028,0.0015248267,0.17832944,0.015110822,-59.258881,-58.755276
1389.0,0.52191567,0.011389935,0.00035667513,0.14245997,0.99453765,0.0015406136,0.17807496,0.015182426,-59.20425,-58.697887
1390.5,0.52579194,0.011447308,0.00036113412,0.14225677,0.99446994,0.0015571129,0.17782095,0.015256965,-59.14756,-58.638283
1392.0,0.52985066,0.011508254,0.00036585936,0.14205395,0.99439627,0.0015747396,0.17756744,0.015335957,-59.08791,-58.575432
1393.5,0.53412676,0.011573645,0.00037090763,0.14185153,0.99431455,0.0015937765,0.17731442,0.015420447,-59.024673,-58.508629
1395.0,0.53861576,0.011643321,0.00037627658,0.1416495,0.99422532,0.0016141699,0.17706187,0.015510254,-58.957939,-58.437981
1396.5,0.54334092,0.011717851,0.0003820073,0.14144787,0.99412739,0.0016361041,0.17680983,0.015606061,-58.887287,-58.363022
1398.0,0.54832828,0.011797865,0.00038814615,0.14124665,0.99401909,0.0016597833,0.1765583,0.015708627,-58.81226,-58.28323
1399.5,0.55360609,0.011884057,0.00039474521,0.14104581,0.99389881,0.0016854337,0.17630728,0.015818788,-58.732349,-58.198036
1401.0,0.55920559,0.011977194,0.00040186284,0.1408454,0.99376476,0.0017133036,0.17605676,0.015937464,-58.646999,-58.106815
1402.5,0.56517851,0.012078235,0.00040958155,0.1406454,0.99361616,0.0017437531,0.17580676,0.016066004,-58.555107,-58.008339
1404.0,0.5716005,0.01218836,0.00041801235,0.14044584,0.99345398,0.0017772694,0.1755573,0.016206246,-58.454937,-57.900688
1405.5,0.57850766,0.012308536,0.00042723492,0.1402467,0.9932754,0.0018141571,0.17530838,0.016359309,-58.345879,-57.783161
1407.0,0.58596146,0.012439961,0.00043736029,0.14004801,0.99307925,0.0018548555,0.17506002,0.016526835,-58.22665,-57.654339
1408.5,0.59402978,0.012583942,0.00044851418,0.13984978,0.99286431,0.0018998468,0.17481223,0.016710619,-58.095821,-57.512627
1410.0,0.60279232,0.01274221,0.00046085441,0.139652,0.99262881,0.0019497464,0.174565,0.016912948,-57.95166,-57.35606
1411.5,0.61247021,0.012924599,0.00047495589,0.13945472,0.9923563,0.0020074439,0.1743184,0.017144298,-57.788242,-57.177284
1413.0,0.62319905,0.013135538,0.00049116329,0.13925794,0.99204069,0.002074338,0.17407241,0.01740979,-57.602257,-56.972366
1414.5,0.63517714,0.013382847,0.00051002874,0.13906166,0.99166971,0.0021527894,0.17382708,0.017718006,-57.388565,-56.735031
1416.0,0.64878106,0.013680558,0.00053254119,0.13886595,0.99121833,0.0022479221,0.17358243,0.018085836,-57.135742,-56.451092
1417.5,0.66452354,0.014047635,0.00056009903,0.13867083,0.99065125,0.00236696,0.17333853,0.018536581,-56.827641,-56.100391
1419.0,0.68308699,0.014513875,0.00059485441,0.13847633,0.98991632,0.0025206432,0.17309542,0.019104568,-56.440746,-55.652435
1420.5,0.70573407,0.015149185,0.00064147776,0.13828254,0.98889947,0.0027327409,0.17285317,0.019864289,-55.924297,-55.037556
1422.0,0.73466969,0.01609832,0.00070961687,0.13808955,0.98734736,0.0030561564,0.17261194,0.020968599,-55.168495,-54.091934
1423.5,0.77488935,0.017807603,0.00082793529,0.13789752,0.98440963,0.0036685893,0.17237191,0.02286431,-53.817085,-52.196133
1425.0,0.84639066,0.027978398,0.0014208393,0.13770683,0.52932167,0.084095061,0.17213354,0.031946644,-37.500027,22.465448
1426.5,8.1183491,0.30012298,0.1461902,0.13755621,0.09221857,0.30319095,0.17194527,0.30736405,-20.182169,-43.362553
1428.0,28.598188,0.30321151,0.52027798,0.13770978,0.26171675,0.20345615,0.17213722,0.34772235,-23.302969,-42.423496
1429.5,55.183659,0.48548812,1.6074606,0.13829978,0.038017418,0.28168061,0.17287472,0.5606963,-1.7172313,-26.488491
1431.0,123.12173,0.64532572,4.7672172,0.13978586,0.056133512,0.27148291,0.17473233,0.84129989,5.8389606,-24.473442
1432.5,227.89093,0.76859957,10.509412,0.14299479,0.071155846,0.26435995,0.1787435,0.89121348,-10.912304,-31.98497
1434.0,318.90582,0.55912226,8.3868341,0.14824679,0.15774712,0.21036631,0.1853085,0.67937613,-23.911505,-36.331924
1435.5,349.57532,0.3615163,5.4227443,0.15459844,0.076151989,0.22916622,0.19324805,0.49432281,-26.450327,-28.463751
1437.0,345.7713,0.16478387,2.4717579,0.16110907,0.21318296,0.16899084,0.20138633,0.29245216,-40.468422,-49.302822
1438.5,318.42972,0.043153144,0.64729714,0.16721907,0.43561283,0.10211801,0.20902383,0.12019734,-51.72567,-55.790398
1440.0,286.03268,0.015245531,0.22868297,0.17267577,0.63504606,0.057554245,0.21584472,0.044118218,-58.423317,-59.662773
1441.5,255.8401,0.0098161567,0.14724235,0.1774877,0.78208679,0.031019449,0.22185962,0.019885946,-61.712601,-61.921375
1443.0,228.6757,0.0080246162,0.11010209,0.18172243,0.87596804,0.016386015,0.22715303,0.01271244,-63.289467,-63.113899
1444.5,204.36555,0.0073357024,0.089949891,0.18544681,0.93111676,0.0086421762,0.23180851,0.010473119,-64.064056,-63.722359
1446.0,182.62285,0.0069146859,0.075766779,0.18872023,0.96204227,0.0046429359,0.2359003,0.0096284766,-64.437164,-64.033371
1447.5,163.20041,0.0071049477,0.069571823,0.19159491,0.97896069,0.0026034594,0.23949364,0.0094143255,-64.61409,-64.180138
1449.0,145.86449,0.0069295922,0.060646884,0.19411734,0.98809266,0.0015728023,0.24264666,0.0093957363,-64.708595,-64.256409
1450.5,130.3587,0.0070174974,0.054887515,0.19632761,0.99303025,0.0010415796,0.24540952,0.0091426466,-64.785522,-64.31073
1452.0,116.53159,0.0069466657,0.048570361,0.19826132,0.99563313,0.00078679417,0.24782667,0.0093626603,-64.766914,-64.30941
1453.5,104.17453,0.0068942118,0.043092072,0.19994998,0.99703944,0.00065282272,0.24993747,0.0092849387,-64.775299,-64.313835
1455.0,93.09082,0.0068295258,0.038145971,0.20142037,0.99781215,0.0005795224,0.25177544,0.0090903705,-64.770454,-64.311798
1456.5,83.213882,0.0069673387,0.034786761,0.20269689,0.99820572,0.00054744218,0.25337112,0.0092726368,-64.728783,-64.272125
1458.0,74.387634,0.0069788066,0.031148216,0.2038012,0.99839735,0.00053752388,0.2547515,0.0093815625,-64.693459,-64.24324
1459.5,66.49398,0.006919601,0.027606709,0.20475236,0.9985047,0.00053073547,0.25594044,0.009316978,-64.657715,-64.206398
1461.0,59.439713,0.0069719064,0.024864487,0.20556708,0.99855435,0.00052989018,0.25695884,0.0093611423,-64.61776,-64.168991
1462.5,53.140327,0.0069990479,0.022315903,0.20626035,0.9985674,0.0005338121,0.25782543,0.009437467,-64.576027,-64.128212
1464.0,47.512012,0.0070239068,0.020023197,0.20684555,0.9985671,0.00053812325,0.25855693,0.0094755786,-64.533257,-64.086464
1465.5,42.481174,0.007052795,0.01797666,0.20733444,0.99856287,0.00054154656,0.25916806,0.0094922967,-64.490646,-64.044777
1467.0,37.984295,0.0070809242,0.016137835,0.20773752,0.99855596,0.00054471986,0.2596719,0.0095148496,-64.448723,-64.003387
1468.5,33.965485,0.0071071386,0.014483844,0.20806409,0.99854583,0.0005483756,0.2600801,0.0095485318,-64.407265,-63.962349
1470.0,30.374111,0.007133692,0.013000773,0.20832247,0.99853349,0.00055244175,0.26040307,0.0095853638,-64.366165,-63.921692
1471.5,27.165487,0.0071593644,0.011669258,0.20852,0.99851853,0.00055712479,0.26065001,0.0096249506,-64.325485,-63.881378
1473.0,24.299171,0.0071847127,0.010474954,0.20866325,0.99850196,0.00056209089,0.26082906,0.0096626347,-64.285461,-63.841553
1474.5,21.738338,0.0072106263,0.0094048213,0.20875813,0.99848557,0.00056691613,0.26094767,0.0096972138,-64.246178,-63.802456
1476.0,19.45027,0.0072361995,0.0084447619,0.2088099,0.99846965,0.00057153951,0.26101238,0.0097301481,-64.207787,-63.764206
1477.5,17.405516,0.0072613214,0.0075832233,0.20882326,0.99845439,0.00057593989,0.26102909,0.0097615113,-64.170395,-63.726898
1479.0,15.57835,0.0072854194,0.0068096891,0.20880237,0.99843955,0.00058022293,0.26100296,0.0097931093,-64.134087,-63.690617
1480.5,13.945236,0.0073087499,0.006115335,0.20875098,0.99842513,0.00058439572,0.2609387,0.0098243719,-64.098885,-63.655392
1482.0,12.485972,0.0073315469,0.0054924898,0.20867231,0.99841088,0.00058851717,0.26084039,0.0098551288,-64.064758,-63.621239
1483.5,11.182031,0.0073536863,0.0049337489,0.20856935,0.99839681,0.00059259206,0.26071167,0.0098854806,-64.031708,-63.588158
1485.0,10.017013,0.0073752385,0.0044326712,0.2084447,0.99838293,0.00059658772,0.26055586,0.0099146375,-63.999733,-63.556129
1486.5,8.9763603,0.0073961862,0.0039834501,0.20830069,0.99836934,0.0006005076,0.26037586,0.0099427346,-63.9688,-63.525135
1488.0,8.0466309,0.0074164919,0.0035806664,0.20813946,0.99835598,0.00060431962,0.26017433,0.0099697653,-63.938892,-63.495152
1489.5,7.2162671,0.0074361674,0.0032196823,0.20796289,0.99834305,0.00060801452,0.25995359,0.0099957278,-63.909981,-63.466156
1491.0,6.474402,0.0074552158,0.0028960838,0.20777266,0.99833041,0.00061159802,0.25971583,0.010020922,-63.882046,-63.438129
1492.5,5.8118033,0.0074736509,0.0026061232,0.20757027,0.9983182,0.00061506429,0.25946283,0.010045399,-63.855049,-63.411041
1494.0,5.21979,0.0074915234,0.0023462507,0.20735709,0.99830633,0.00061843125,0.25919637,0.01006916,-63.828953,-63.384857
1495.5,4.691021,0.0075088521,0.002113451,0.20713431,0.99829477,0.00062170433,0.25891787,0.010092291,-63.80373,-63.35955
1497.0,4.2185569,0.0075256499,0.0019048429,0.20690301,0.99828351,0.00062488735,0.25862876,0.010114683,-63.779339,-63.335075
1498.5,3.7965994,0.0075419419,0.0017180239,0.20666413,0.99827254,0.00062798924,0.25833017,0.010136358,-63.755745,-63.311405
1500.0,3.4195693,0.007557733,0.0015506515,0.20641856,0.99826187,0.00063100556,0.2580232,0.010157355,-63.732914,-63.288498
