Time,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt,k1,k2,k16,k15,k18,k17,k6,k5,k14,k13,k12,k11,k10,k9,k3,k4,k7,k8,k19,k20,k21,k22,Time_in_Seconds,cytosol,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R17,R12,R13,R14,R15,R16
6.97,1.0,1.0,0.00019368923828605499,0.024342040140186323,0.00014818607526024744,0.0032172120623359672,3.703346555586213e-05,0.024368781452869637,9.3492381778477e-05,0.004001876959722014,0.007791993387210711,0.0004278899398225783,0.0004479185102123646,0.004108509071034479,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.560175017287715e-20,2.9215188910144923e-18,-1.671276747834423e-20,4.852391788598484e-19,-1.1617156985136616e-18,-2.6954113184224024e-18,-5.573347209091696e-17,-5.995037749540363e-17,-5.541080616044469e-17,2.1077178535944283e-18,-4.739043767919469e-19,-1.4899404076705798e-18,-1.0723810526242577e-20,2.86840379430531e-17,3.0217683332144294e-18,-4.335195336346048e-19,-9.99999999999819e-18
6.98,1.0,1.0,0.00019342751700464987,0.02434176760002367,0.0001481390139970142,0.0032225061625713192,3.7037339898027473e-05,0.024368475866728485,9.347375115081686e-05,0.004000884081518836,0.007789856093607322,0.00042806364774550763,0.00044780489492303064,0.004107459169411017,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.552617557941455e-20,2.915701402070305e-18,-1.6733641544690192e-20,4.857183056341838e-19,-1.160403121529921e-18,-2.6945220877872563e-18,-5.575384463991799e-17,-5.993497661676416e-17,-5.538180912307709e-17,2.1075021550705477e-18,-4.735273833062246e-19,-1.490312120567076e-18,-1.0725698989481071e-20,2.866869864299686e-17,3.018034137644069e-18,-4.34024369619122e-19,-9.99999999999819e-18
6.99,1.0,1.0,0.00019316631865254257,0.024341495279401104,0.00014809200554689005,0.003227801427063388,3.704121881281659e-05,0.024368170567045596,9.34551336764829e-05,0.003999891742476918,0.007787719885644251,0.0004282360139952489,0.00044769078966339743,0.0041064098567176275,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.545075210616147e-20,2.90989336710417e-18,-1.675446419103304e-20,4.861971796665861e-19,-1.1590904661032404e-18,-2.6936338629813855e-18,-5.577403607607017e-17,-5.991951076104927e-17,-5.535283510955788e-17,2.10728493279223e-18,-4.73151245826599e-19,-1.4906847508268674e-18,-1.0727589034472637e-20,2.86533727307509e-17,3.0143075038275812e-18,-4.345289343816805e-19,-9.99999999999819e-18
7.0,1.0,1.0,0.00019290564237605922,0.02434122317850839,0.00014804504969971043,0.0032330978406505274,3.704510231587867e-05,0.024367865552753037,9.343652932558981e-05,0.0039988999422768505,0.007785584762524802,0.0004284070429102862,0.0004475761977309008,0.0041053611323691435,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.53754795067751e-20,2.9040947730050815e-18,-1.6775235497920586e-20,4.866758011400338e-19,-1.1577777375037601e-18,-2.692746640134744e-18,-5.579404699146595e-17,-5.990398036877642e-17,-5.53238840963533e-17,2.10706619756222e-18,-4.727759620025126e-19,-1.4910582948990831e-18,-1.0729480646123377e-20,2.863806013482682e-17,3.0105882896450005e-18,-4.350332281103363e-19,-9.99999999999819e-18
7.01,1.0,1.0,0.0001926454873227346,0.0243409512975555,0.00014799814624652941,0.0032383953882239554,3.7048990422493925e-05,0.02436756082276415,9.341793806834066e-05,0.003997908680603411,0.007783450723452919,0.0004285767388223682,0.00044746112240590715,0.004104312995777339,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.53003575352587e-20,2.8983056066780217e-18,-1.6795955545805214e-20,4.871541702374665e-19,-1.1564649409654808e-18,-2.691860415402014e-18,-5.581387797726199e-17,-5.988838587817187e-17,-5.529495606001671e-17,2.1068459601152644e-18,-4.724015294881097e-19,-1.4914327492349615e-18,-1.0731373809395936e-20,2.862276078178658e-17,3.0068763485771967e-18,-4.35537250992763e-19,-9.99999999999819e-18
7.02,1.0,1.0,0.00019238585264131145,0.024340679636773173,0.00014795129497960827,0.00324369405472772,3.705288314758431e-05,0.02436725637597299,9.339935987502704e-05,0.003996917957145664,0.007781317767633202,0.00042874510605640743,0.00044734556695182157,0.004103265446350833,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.522538594596157e-20,2.8925258550440105e-18,-1.681662441504395e-20,4.876322871417901e-19,-1.1551520816868785e-18,-2.6909751849624566e-18,-5.583352962366564e-17,-5.987272772518533e-17,-5.526605097719002e-17,2.1066242311187915e-18,-4.720279459422969e-19,-1.4918081102883135e-18,-1.0733268509309342e-20,2.8607474596190493e-17,3.003171529579244e-18,-4.360410032162408e-19,-9.99999999999819e-18
7.03,1.0,1.0,0.00019212673748173932,0.02434040819641342,0.0001479044956924042,0.003248993825158676,3.705678050572429e-05,0.02436695221125382,9.338079471602888e-05,0.003995927771597054,0.007779185894270904,0.00042891214893038125,0.000447229534615195,0.004102218483494994,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.515056449357856e-20,2.8867555050401414e-18,-1.683724218589858e-20,4.8811015203588485e-19,-1.1538391648315205e-18,-2.6900909450197524e-18,-5.585300251992163e-17,-5.985700634350431e-17,-5.5237168824604755e-17,2.10640102117353e-18,-4.716552090288008e-19,-1.4921843745159855e-18,-1.0735164730938981e-20,2.859220150054589e-17,2.9994736769651564e-18,-4.365444849676555e-19,-9.99999999999819e-18
7.04,1.0,1.0,0.00019186814099517386,0.024340136976750092,0.00014785774817955929,0.003254294684566453,3.706068251115163e-05,0.024366648327460553,9.336224256181454e-05,0.003994938123655512,0.00777705510257194,0.0004290778717552317,0.00044711302862583246,0.004101172106611842,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.507589293315007e-20,2.8809945436196323e-18,-1.6857808938535715e-20,4.885877651026073e-19,-1.1525261955286833e-18,-2.689207691801855e-18,-5.587229725429861e-17,-5.984122216456895e-17,-5.520830957908347e-17,2.1061763408141605e-18,-4.712833164162283e-19,-1.492561538378322e-18,-1.073706245941657e-20,2.857694141525274e-17,2.995782630282044e-18,-4.370476964334867e-19,-9.99999999999819e-18
7.05,1.0,1.0,0.00019161006233397573,0.0243398659780794,0.00014781105223688878,0.0032595966180534296,3.706458917777813e-05,0.024366344723426196,9.33437033829406e-05,0.003993949013023545,0.007774925391742889,0.0004292422788347651,0.0004469960521969002,0.00410012631509995,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.500137102006163e-20,2.875242957751863e-18,-1.687832475302685e-20,4.890651265248002e-19,-1.151213178873968e-18,-2.68832542156083e-18,-5.589141441407573e-17,-5.982537561758631e-17,-5.5179473217540835e-17,2.105950200509971e-18,-4.709122657781266e-19,-1.4929395983396334e-18,-1.0738961679929986e-20,2.8561694258553055e-17,2.992098224187792e-18,-4.375506377998024e-19,-9.99999999999819e-18
7.06,1.0,1.0,0.0001913525006517098,0.024339595200720442,0.00014776440766137025,0.0032648996107747033,3.7068500519200466e-05,0.02436604139796234,9.332517715005207e-05,0.00399296043940834,0.007772796760991001,0.00042940537446555286,0.00044687860852503386,0.004099081108354349,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.492699851004381e-20,2.8695007344224173e-18,-1.6898789709348533e-20,4.895422364852944e-19,-1.1499001199299202e-18,-2.687444130572708e-18,-5.591035458552916e-17,-5.98094671295451e-17,-5.515065971698502e-17,2.1057226106654785e-18,-4.705420547930407e-19,-1.4933185508686557e-18,-1.0740862377723434e-20,2.854645994647647e-17,2.988420288334622e-18,-4.380533092522571e-19,-9.99999999999819e-18
7.07,1.0,1.0,0.00019109545510314412,0.024339324645015762,0.00014771781425113208,0.003270203647938063,3.7072416548710875e-05,0.02436573834985862,9.330666383388207e-05,0.003991972402521855,0.007770669209524201,0.00042956716293683124,0.0004467607007904458,0.004098036485766432,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.485277515917187e-20,2.863767860633129e-18,-1.6919203887382345e-20,4.900190951669186e-19,-1.1485870237266415e-18,-2.6865638151373246e-18,-5.59291183539188e-17,-5.979349712523014e-17,-5.512186905451871e-17,2.105493581621089e-18,-4.701726811445739e-19,-1.4936983924390147e-18,-1.0742764538097106e-20,2.853123839279108e-17,2.9847486472428553e-18,-4.385557109760785e-19,-9.99999999999819e-18
7.08,1.0,1.0,0.0001908389248442492,0.024339054311331865,0.00014767127180544208,0.0032755087148039594,3.707633727930798e-05,0.024365435577882136,9.328816340525202e-05,0.003990984902080925,0.007768542736551092,0.00042972764853040123,0.0004466423321570331,0.004096992446723853,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.477870072386563e-20,2.858044323402122e-18,-1.693956736691504e-20,4.904957027524995e-19,-1.1472738952624115e-18,-2.685684471578171e-18,-5.594770630347473e-17,-5.977746602723698e-17,-5.509310120734062e-17,2.1052631236537422e-18,-4.698041425214466e-19,-1.4940791195296912e-18,-1.0744668146407327e-20,2.851602950894762e-17,2.981083120180552e-18,-4.390578431560655e-19,-9.99999999999819e-18
7.09,1.0,1.0,0.0001905829090321969,0.024338784200059766,0.00014762478012469649,0.003280814796685479,3.708026272370755e-05,0.02436513308077697,9.326967583507149e-05,0.003989997937807356,0.00776641734128096,0.0004298868355205292,0.0004465235057724849,0.004095948990610439,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.470477496088919e-20,2.8523301097638495e-18,-1.6959880227638634e-20,4.909720594248732e-19,-1.1459607395043012e-18,-2.684806096242237e-18,-5.596611901738388e-17,-5.976137425598636e-17,-5.506435615274648e-17,2.1050312469775423e-18,-4.694364366175566e-19,-1.4944607286254844e-18,-1.074657318806643e-20,2.850083320402911e-17,2.977423521043937e-18,-4.395597059765783e-19,-9.99999999999819e-18
7.1,1.0,1.0,0.00019032740682535952,0.024338514311615517,0.0001475783390104085,0.003286121878948313,3.7084192894353254e-05,0.0243648308572636,9.325120109433817e-05,0.0039890115094280195,0.007764293022923787,0.0004300447281738464,0.00044640422476839055,0.004094906116806082,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.463099762735069e-20,2.8466252067691354e-18,-1.6980142549150458e-20,4.914481653668882e-19,-1.1446475613887909e-18,-2.683928685499859e-18,-5.598435707777654e-17,-5.97452222297389e-17,-5.5035633868130386e-17,2.104797961744416e-18,-4.690695611320358e-19,-1.4948432162174735e-18,-1.0748479648542668e-20,2.848564938469878e-17,2.973769658233514e-18,-4.400612996215354e-19,-9.99999999999819e-18
7.11,1.0,1.0,0.000190072417383309,0.024338244646440747,0.00014753194826519698,0.0032914299470107326,3.708812780342745e-05,0.024364528906038393,9.323273915413784e-05,0.003988025616674958,0.007762169780690241,0.00043020133074924934,0.00044628449226034666,0.00409386382468665,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.455736848070207e-20,2.8409296014852105e-18,-1.7000354410953266e-20,4.919240207614088e-19,-1.1433343658223861e-18,-2.6830522357445637e-18,-5.600242106571298e-17,-5.972901036460947e-17,-5.500693433098602e-17,2.1045632780447465e-18,-4.68703513769313e-19,-1.4952265788034846e-18,-1.0750387513360218e-20,2.847047795514529e-17,2.9701213345340974e-18,-4.405626242744041e-19,-9.99999999999819e-18
7.12,1.0,1.0,0.00018981793986681608,0.024337975205003207,0.00014748560769277524,0.0032967389863435555,3.709206746286194e-05,0.024364227225773034,9.321428998564438e-05,0.003987040259285475,0.007760047613791693,0.0004303566474978,0.00044616431134806526,0.004092822113623888,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.44838872787389e-20,2.835243280995765e-18,-1.7020515892455304e-20,4.92399625791327e-19,-1.1420211576822358e-18,-2.682176743392917e-18,-5.602031156117e-17,-5.97127390745819e-17,-5.497825751890783e-17,2.1043272059080262e-18,-4.683382922391694e-19,-1.4956108128885515e-18,-1.0752296768099036e-20,2.845531881703323e-17,2.966478346990535e-18,-4.41063680118195e-19,-9.99999999999819e-18
7.13,1.0,1.0,0.00018956397317834307,0.02433770591711078,0.00014743931551571774,0.0033020489708399793,3.709601299391326e-05,0.02436392588513236,9.319585353416727e-05,0.003986055423361492,0.007757926521343604,0.0004305106714930063,0.00044604370160075224,0.004091780996010516,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.441055370910722e-20,2.8295662198382583e-18,-1.704062709064984e-20,4.928749802627777e-19,-1.14070800787151e-18,-2.6813021680161407e-18,-5.603802764728476e-17,-5.969641099648423e-17,-5.4949603212721704e-17,2.1040898445690947e-18,-4.679738968528234e-19,-1.4959959555030873e-18,-1.075420738118837e-20,2.84401790425874e-17,2.962856386438596e-18,-4.415644679573853e-19,-9.99999999999819e-18
7.14,1.0,1.0,0.00018931051703769425,0.02433743692955373,0.00014739307497262853,0.003307359910936161,3.709996198129202e-05,0.02436362473790913,9.317742982636042e-05,0.003985071136915196,0.007755806502731106,0.00043066343134123705,0.0004459226303881417,0.004090740444243981,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.433736768138337e-20,2.8238984313449574e-18,-1.706068804668736e-20,4.93350085119049e-19,-1.1393947769073864e-18,-2.6804285852875107e-18,-5.605557316571746e-17,-5.968002172184623e-17,-5.4920971798695825e-17,2.1038510102198264e-18,-4.676103194085138e-19,-1.4963819140709484e-18,-1.0756119375217361e-20,2.8425043671443135e-17,2.9592223441602464e-18,-4.4206498669993445e-19,-9.99999999999819e-18
7.15,1.0,1.0,0.0001890575703018559,0.024337168158574292,0.0001473468840005798,0.0033126717784755714,3.7103915745400774e-05,0.024363323866214263,9.315901880288257e-05,0.003984087383435203,0.007753687557049472,0.00043081491808428607,0.000445801120252411,0.004089700473216651,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.426432887088399e-20,2.8182398876771374e-18,-1.7080698860617798e-20,4.938249400916512e-19,-1.1380815475377303e-18,-2.679555948034144e-18,-5.607294692749778e-17,-5.966357428875972e-17,-5.489236301999938e-17,2.1036108181987823e-18,-4.672475606684014e-19,-1.4967687328756511e-18,-1.0758032715551577e-20,2.8409921151209505e-17,2.9555949633167064e-18,-4.425652372706044e-19,-9.99999999999819e-18
7.16,1.0,1.0,0.0001888051321364175,0.02433689960406674,0.00014730074241278075,0.003317984559129278,3.7107874291089316e-05,0.024363023269299743,9.31406204352157e-05,0.0039831041625538926,0.007751569683508416,0.000430965135995659,0.00044567917418501845,0.004088661082407001,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.419143703677116e-20,2.8125905758954244e-18,-1.710065961145097e-20,4.942995453574837e-19,-1.1367683241816288e-18,-2.6786842527852747e-18,-5.60901495155081e-17,-5.964706909663293e-17,-5.4863776852894506e-17,2.1033692779967096e-18,-4.668856183182877e-19,-1.4971564081676966e-18,-1.0759947387994586e-20,2.839481144048614e-17,2.951974171329398e-18,-4.430652198581829e-19,-9.99999999999819e-18
7.17,1.0,1.0,0.00018855320170809285,0.024336631265898752,0.0001472546500233168,0.0033232982386170408,3.711183762299199e-05,0.024362722946445446,9.312223469492026e-05,0.003982121473898962,0.00774945288131811,0.00043111408934032227,0.0004455567951642204,0.004087622271299017,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.411869193852965e-20,2.806950483069186e-18,-1.7120570378106414e-20,4.947739010930748e-19,-1.1354551112319097e-18,-2.6778134960834305e-18,-5.610718151145472e-17,-5.963050654310433e-17,-5.483521327360507e-17,2.1031263990554598e-18,-4.665244900479332e-19,-1.4975449362031709e-18,-1.0761863378400862e-20,2.83797145006149e-17,2.9483599017764565e-18,-4.435649346515409e-19,-9.99999999999819e-18
7.18,1.0,1.0,0.00018830177818471985,0.02433636314391141,0.00014720860664714947,0.003328612802707308,3.7115805745527705e-05,0.02436242289695915,9.310386155363503e-05,0.003981139317093433,0.007747337149689187,0.0004312617823747023,0.00044543398615507174,0.0040865840393821936,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.404609333596688e-20,2.8013195962765596e-18,-1.7140431239413325e-20,4.952480074745764e-19,-1.1341419130551452e-18,-2.6769436744844373e-18,-5.612404349586783e-17,-5.961388702404265e-17,-5.4806672258316874e-17,2.1028821907680134e-18,-4.66164173551058e-19,-1.497934313243744e-18,-1.0763780672675619e-20,2.83646302956766e-17,2.9447520943946917e-18,-4.44064381839634e-19,-9.99999999999819e-18
7.19,1.0,1.0,0.00018805086073526067,0.024336095237919197,0.00014716261210011622,0.00333392823721722,3.7119778662899914e-05,0.024362123120176535,9.308550098307726e-05,0.003980157691755648,0.007745222487832741,0.000431408219346686,0.0004453107501094255,0.0040855463861515316,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.3973640989212985e-20,2.7956979026044654e-18,-1.71602422741106e-20,4.957218646777677e-19,-1.1328287339916477e-18,-2.6760747845574174e-18,-5.614073604810154e-17,-5.959721093354684e-17,-5.4778153783177566e-17,2.102636662478471e-18,-4.658046665253411e-19,-1.4983245355566676e-18,-1.0765699256774946e-20,2.834955879249262e-17,2.9411506950791956e-18,-4.445635616115047e-19,-9.99999999999819e-18
7.2,1.0,1.0,0.0001878004485298018,0.024335827547709982,0.00014711666619893066,0.0033392445280126066,3.712375637909662e-05,0.024361823615461183,9.30671529550426e-05,0.003979176597499272,0.0077431088949603205,0.0004315534044956203,0.00044518708996593297,0.004084509311107547,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.39013346587208e-20,2.7900853891486366e-18,-1.7180003560846796e-20,4.961954728780519e-19,-1.131515578355472e-18,-2.675206822884796e-18,-5.615725974633382e-17,-5.958047866394612e-17,-5.4749657824296807e-17,2.1023898234820502e-18,-4.654459666724209e-19,-1.498715599414779e-18,-1.0767619116705795e-20,2.8334499960625857e-17,2.9375556558856944e-18,-4.450624741562772e-19,-9.99999999999819e-18
7.21,1.0,1.0,0.00018755054073955386,0.024335560073045062,0.0001470707687611826,0.003344561661007987,3.71277388978904e-05,0.024361524382204576,9.304881744140511e-05,0.00397819603393329,0.007740996370283943,0.000431697342052313,0.0004450630086500439,0.004083472813756261,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.3829174105265794e-20,2.784482043013639e-18,-1.7199715178180164e-20,4.966688322504599e-19,-1.1302024504344173e-18,-2.67433978606231e-18,-5.617361516756659e-17,-5.95636906058e-17,-5.4721184357746374e-17,2.102141683025088e-18,-4.650880716978934e-19,-1.4991075010964987e-18,-1.076954023852588e-20,2.831945377237909e-17,2.9339669350250604e-18,-4.455611196631631e-19,-9.99999999999819e-18
7.22,1.0,1.0,0.00018730113653685172,0.024335292813659114,0.00014702491960533778,0.0033498796221665727,3.713172622283838e-05,0.024361225419826094,9.303049441411725e-05,0.00397721600066201,0.007738884913016076,0.00043184003623903164,0.0004449385090740061,0.004082436893609207,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.375715908994615e-20,2.778887851312888e-18,-1.7219377204578642e-20,4.9714194296964805e-19,-1.1288893544900223e-18,-2.6734736706989996e-18,-5.618980288762565e-17,-5.954684714789819e-17,-5.4692733359560095e-17,2.1018922503050387e-18,-4.647309793113138e-19,-1.4995002368858302e-18,-1.0771462608343806e-20,2.8304420202795916e-17,2.930384496868801e-18,-4.46059498321455e-19,-9.99999999999819e-18
7.23,1.0,1.0,0.00018705223509515455,0.024335025769260228,0.00014697911855073812,0.003355198397500265,3.713571835728223e-05,0.024360926727773024,9.301218384520987e-05,0.0039762364972850605,0.007736774522369652,0.0004319814912695045,0.0004448135941368659,0.004081401550183426,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.3685289374182737e-20,2.7733028011686775e-18,-1.723898971841982e-20,4.976148052098985e-19,-1.1275762947575693e-18,-2.6726084734172233e-18,-5.620582348116072e-17,-5.952994867726064e-17,-5.466430480573404e-17,2.1016415344704792e-18,-4.643746872261941e-19,-1.4998938030723613e-18,-1.0773386212318962e-20,2.8289399229660276e-17,2.92680831194592e-18,-4.465576103205347e-19,-9.99999999999819e-18
7.24,1.0,1.0,0.00018680383558904566,0.024334758939529882,0.00014693336541760153,0.0033605179730696543,3.713971530434819e-05,0.02436062830552055,9.299388570679227e-05,0.003975257523397394,0.00773466519755806,0.00043212171134891997,0.0004446882667244677,0.00408036678300147,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.36135647197191e-20,2.7677268797121945e-18,-1.7258552797991017e-20,4.980874191451184e-19,-1.1262632754460828e-18,-2.6717441908526497e-18,-5.622167752164539e-17,-5.95129955791376e-17,-5.463589867222654e-17,2.1013895446211066e-18,-4.640191931600055e-19,-1.5002881959512636e-18,-1.0775311036661618e-20,2.827439083349645e-17,2.9232383569452734e-18,-4.470554558498647e-19,-9.99999999999819e-18
7.25,1.0,1.0,0.00018655593719423268,0.02433449232412297,0.00014688766002702214,0.003365838334984023,3.714371706694703e-05,0.024360330152571753,9.297559997105215e-05,0.003974279078589282,0.007732556937795152,0.00043226070067392677,0.0004445625297094543,0.0040793325915914,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.3541984888621463e-20,2.762160074083545e-18,-1.7278066521489186e-20,4.985597849488421e-19,-1.124950300738329e-18,-2.6708808196542735e-18,-5.623736558137717e-17,-5.949598823700952e-17,-5.4607514934958245e-17,2.10113628980773e-18,-4.636644948341754e-19,-1.5006834118232912e-18,-1.0777237067632825e-20,2.825939499756978e-17,2.919674614712431e-18,-4.475530350989952e-19,-9.99999999999819e-18
7.26,1.0,1.0,0.0001863085390875474,0.024334225922667787,0.0001468420022009701,0.003371159469401343,3.714772364777412e-05,0.024360032268457628,9.29573266102556e-05,0.003973301162446318,0.007730449742295239,0.0004323984634326341,0.00044443638595126675,0.004078298975486785,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.347054964327875e-20,2.7566023714317716e-18,-1.7297530967020996e-20,4.9903190279423e-19,-1.123637374790817e-18,-2.6700183564844105e-18,-5.625288823147754e-17,-5.947892703258713e-17,-5.457915356981224e-17,2.100881779032288e-18,-4.633105899740887e-19,-1.5010794469947838e-18,-1.077916429154449e-20,2.8244411707885714e-17,2.9161170742520273e-18,-4.480503482575592e-19,-9.99999999999819e-18
