II,II_Va_Xa,IIa,IX,IX_TF_VIIa,IXa,TF_VIIa,V,VIII,VIIIa,VIIIa_IXa,Va,Va_Xa,X,X_TF_VIIa,X_VIIIa_IXa,Xa,mIIa,Time
1.3999964126377549e-06,7.028406989510391e-13,1.0293750227321478e-18,8.875042129716571e-08,1.050959149511933e-09,1.9861899189828454e-10,2.877388523714139e-09,1.989868980039152e-08,6.982226717326104e-10,1.776769931895957e-12,2.619559522050591e-16,1.0006410314160339e-10,5.432557679407663e-13,1.6813681589055502e-07,1.07164724829961e-09,2.963795412351234e-16,7.902904231466461e-10,2.8845205161648514e-12,0.65
1.399996135869678e-06,7.475152282413783e-13,1.2018724048856964e-18,8.874721123553679e-08,1.0509456239196922e-09,2.0184254299520463e-10,2.877455325856642e-09,1.989550858185391e-08,6.981666470132554e-10,1.8327585270024002e-12,2.778404722383215e-16,1.0316663734246454e-10,5.772655753978621e-13,1.6812454549389548e-07,1.0715939717472759e-09,3.166192698575796e-16,8.025353917818773e-10,3.1166138913758535e-12,0.66
1.3999958424122006e-06,7.942659854269789e-13,1.3985052307270562e-18,8.874400015315149e-08,1.0509320726765562e-09,2.050671387703605e-10,2.8775222231686665e-09,1.9892278214880906e-08,6.981097387932544e-10,1.889628893718292e-12,2.944296121170625e-16,1.0631468731158129e-10,6.128318220989018e-13,1.6811227577578684e-07,1.0715406256766937e-09,3.378834150397095e-16,8.1477611769294e-10,3.3633204147690017e-12,0.67
1.3999955315437574e-06,8.431548706381885e-13,1.6216478574584102e-18,8.874078806038399e-08,1.050918485706522e-09,2.0829277887092598e-10,2.8775892558534786e-09,1.9888998684430835e-08,6.980519456216304e-10,1.947382428366157e-12,3.117437484738765e-16,1.095081605230452e-10,6.500001754980389e-13,1.6810000676571167e-07,1.0714871799608707e-09,3.602062547890576e-16,8.270124939223996e-10,3.6252997497139374e-12,0.68
1.3999952024762317e-06,8.942436346280793e-13,1.8768389474716803e-18,8.873757493602378e-08,1.0509048846812316e-09,2.1151946277974625e-10,2.877656321689371e-09,1.9885669962660333e-08,6.979932655605213e-10,2.006021012796633e-12,3.298037647968429e-16,1.1274697752304481e-10,6.888161820092174e-13,1.6808773838433119e-07,1.0714337151493555e-09,3.83622916989506e-16,8.392444119270999e-10,3.903278256132402e-12,0.6900000000000001
1.3999948543793923e-06,9.475943776319963e-13,2.1712674182159344e-18,8.873436074374072e-08,1.050891306471832e-09,2.1474718989869473e-10,2.8777232496056996e-09,1.988229201473924e-08,6.979336964000691e-10,2.0655467997439157e-12,3.486309447641475e-16,1.1603106524837549e-10,7.293256347683426e-13,1.6807547049955744e-07,1.0713803654407495e-09,4.081692420431461e-16,8.514717616670447e-10,4.198024058121518e-12,0.7000000000000001
1.3999944865123089e-06,1.003272232335692e-12,2.505629572571453e-18,8.873114552063731e-08,1.0508777141497082e-09,2.1797595999698374e-10,2.8777901953897844e-09,1.9878864830124117e-08,6.978732368141334e-10,2.1259610584236727e-12,3.6824639857597203e-16,1.1936032109202704e-10,7.715765515330557e-13,1.680632032281208e-07,1.0713270119772797e-09,4.3388104413031953e-16,8.63694432083423e-10,4.510212952559623e-12,0.71
1.399994098063218e-06,1.0613420946153353e-12,2.884051377668891e-18,8.872792926934559e-08,1.05086410543419e-09,2.2120577266488749e-10,2.8778571595087126e-09,1.9875388384450717e-08,6.978118849520272e-10,2.1872655811992317e-12,3.886717619826261e-16,1.2273465669011345e-10,8.156167645651794e-13,1.6805093656810289e-07,1.071273656572601e-09,4.607950113816937e-16,8.759123105161246e-10,4.840591802634761e-12,0.72
1.3999936882011584e-06,1.121869677694095e-12,3.3108890755485316e-18,8.872471199282004e-08,1.0508504777241298e-09,2.2443662748988627e-10,2.877924142585293e-09,1.9871862651821562e-08,6.977496388926041e-10,2.249462230009077e-12,4.099289708864098e-16,1.2615398380299561e-10,8.614946977611068e-13,1.6803867051742448e-07,1.0712203012051292e-09,4.889484156222628e-16,8.881252828915585e-10,5.189925852415953e-12,0.73
1.3999932560759696e-06,1.1849215121421408e-12,3.790729183160296e-18,8.87214936943375e-08,1.0508368280979023e-09,2.276685240566665e-10,2.8779911453980595e-09,1.9868287604805935e-08,6.976864966442592e-10,2.3125529363668538e-12,4.3204026134161463e-16,1.2961821431528126e-10,9.092593666518025e-13,1.6802640507384546e-07,1.0711669480180413e-09,5.18379112371348e-16,9.003332337226535e-10,5.558998726853212e-12,0.74
1.399992800775764e-06,1.2505641019501266e-12,4.332645567025389e-18,8.87182743673323e-08,1.050823163579483e-09,2.3090146184529352e-10,2.8780581567685846e-09,1.9864663203226552e-08,6.97622455730073e-10,2.3765401155528106e-12,4.550284954030658e-16,1.331272728850245e-10,9.589597864825544e-13,1.680141402330167e-07,1.0711136011656079e-09,5.491258786008144e-16,9.125360476463446e-10,5.948655800671256e-12,0.75
1.3999923213351175e-06,1.318864087070365e-12,4.949379525965345e-18,8.8715053997354e-08,1.0508094991611907e-09,2.3413544025082374e-10,2.878125155894401e-09,1.9860989396319246e-08,6.975575132677136e-10,2.441426586840075e-12,4.789170983673341e-16,1.3668109450747596e-10,1.0106450862174657e-12,1.6800187598885516e-07,1.0710602664575874e-09,5.812283476824664e-16,9.24733609127451e-10,6.359795845472792e-12,0.76
1.3999918168796404e-06,1.3898911122171536e-12,5.6428685108475125e-18,8.871183259662148e-08,1.0507958229057088e-09,2.3737045892945056e-10,2.878192153524221e-09,1.9857266160851063e-08,6.974916673796738e-10,2.507214165513588e-12,5.037289510999894e-16,1.4027958151604628e-10,1.0643665206826472e-12,1.6798961234016672e-07,1.0710069450828987e-09,6.147258612301688e-16,9.369257972322248e-10,6.793223603755829e-12,0.77
1.3999912864623246e-06,1.4637145793938261e-12,6.420627568338164e-18,8.870861016490788e-08,1.0507821354504866e-09,2.406065174066682e-10,2.878259145347715e-09,1.9853493457970708e-08,6.974249155968868e-10,2.5739052567002413e-12,5.294876439176672e-16,1.439226522570803e-10,1.1201751928264494e-12,1.6797734928314918e-07,1.0709536407144038e-09,6.496587688109563e-16,9.49112491544678e-10,7.249816674662595e-12,0.78
1.399990729115128e-06,1.5404046715412205e-12,7.290585682860823e-18,8.870538670187016e-08,1.050768437555405e-09,2.438436152007839e-10,2.878326126687699e-09,1.9849671246809876e-08,6.973572553619287e-10,2.6415023529715354e-12,5.562170813470684e-16,1.476102257468938e-10,1.1781227716945962e-12,1.679650868137555e-07,1.070900357269382e-09,6.860680182580835e-16,9.612935703016735e-10,7.730472909279222e-12,0.79
1.399990143848975e-06,1.6200323525376791e-12,8.261085776596267e-18,8.870216220704912e-08,1.050754730102777e-09,2.4708175182291797e-10,2.8783930925001347e-09,1.9845799484483265e-08,6.972886840290184e-10,2.7100080343435787e-12,5.839414821249591e-16,1.5134222167177356e-10,1.238261492430185e-12,1.6795282492769366e-07,1.0708470989095303e-09,7.239951556710249e-16,9.734689103929257e-10,8.236110410635737e-12,0.8
1.399989529621973e-06,1.702668716065079e-12,9.346429578939505e-18,8.869893668179016e-08,1.0507410121890822e-09,2.503209267638292e-10,2.8784600531411307e-09,1.9841878116330027e-08,6.972191985033685e-10,2.7794253282623952e-12,6.126856610944328e-16,1.5511857128112287e-10,1.3006436727885683e-12,1.6794056363403416e-07,1.0707938561822629e-09,7.634827076717249e-16,9.856383887465999e-10,8.767699963812255e-12,0.81
1.3999888853339114e-06,1.7883848729470307e-12,1.0567837021976525e-17,8.86957101295757e-08,1.0507272807947924e-09,2.535611394916356e-10,2.878527037095014e-09,1.9837907074225337e-08,6.971487951787842e-10,2.8497577718900195e-12,6.42475077979729e-16,1.5893921927223715e-10,1.3653216294828266e-12,1.6792830295756427e-07,1.0707406036228256e-09,8.045742475441017e-16,9.97801882569053e-10,9.326270647125569e-12,0.8200000000000001
1.3999882099623692e-06,1.8772547394119127e-12,1.1929702195066102e-17,8.869248254779995e-08,1.0507135389558735e-09,2.5680238950822927e-10,2.8785940234574266e-09,1.9833886318367985e-08,6.97077471482023e-10,2.921007870588051e-12,6.733346302599501e-16,1.628040771440582e-10,1.4323497485467746e-12,1.6791604288051926e-07,1.07068735909953e-09,8.473127583497485e-16,1.0099592634114712e-09,9.912770961066439e-12,0.8300000000000001
1.3999875024174868e-06,1.9693520619775158e-12,1.344492857082581e-17,8.868925393654536e-08,1.0506997870446789e-09,2.6004467628908075e-10,2.8786610139767963e-09,1.982981579269243e-08,6.97005224224942e-10,2.9931787427370966e-12,7.052899411895574e-16,1.6671307296936578e-10,1.5017822762289004e-12,1.6790378340475604e-07,1.070634120491563e-09,8.917423795061973e-16,1.0221104035008509e-09,1.052821700565078e-11,0.84
1.3999867615868431e-06,2.064751336789392e-12,1.5127100184417548e-17,8.868602429587054e-08,1.0506860254642348e-09,2.6328799930184024e-10,2.878728010792853e-09,1.9825695438646875e-08,6.969320501136986e-10,3.0662736114722484e-12,7.383669617880473e-16,1.7066613601470705e-10,1.5736740016267076e-12,1.67891524532541e-07,1.0705808852561356e-09,9.379078670779749e-16,1.034255173783666e-09,1.117364669223856e-11,0.85
1.3999859863354557e-06,2.1635278096208486e-12,1.6990481633547447e-17,8.86827936258103e-08,1.0506722546482403e-09,2.665323580063374e-10,2.8787950164366277e-09,1.9821525195193294e-08,6.968579457487521e-10,3.140295804683083e-12,7.725919708399488e-16,1.746631967403965e-10,1.6480802566867127e-12,1.6787926626654978e-07,1.0705276504284797e-09,9.858545937766012e-16,1.0463934439258688e-09,1.1850119743533757e-11,0.86
1.3999851754810658e-06,2.265756962521074e-12,1.9057167446194155e-17,8.867956192750521e-08,1.050658473922747e-09,2.697777518626419e-10,2.878862030298867e-09,1.9817304990086078e-08,6.967829073021757e-10,3.21524907697969e-12,8.079918771373295e-16,1.787041963971058e-10,1.725056554293095e-12,1.678670086053021e-07,1.0704744172918268e-09,1.0356289671198134e-15,1.058525083083232e-09,1.2558742913864194e-11,0.87
1.3999843277787544e-06,2.3715141942484862e-12,2.1361532633158977e-17,8.867632920390473e-08,1.050644680797544e-09,2.730241803360817e-10,2.8789290464315852e-09,1.981303473444294e-08,6.967069303167826e-10,3.291137810119728e-12,8.445944076287615e-16,1.8278909299983649e-10,1.8046583629742774e-12,1.678547515403194e-07,1.070421194284514e-09,1.0872786897398451e-15,1.070649960380896e-09,1.3300685689056685e-11,0.88
1.3999834420535899e-06,2.480877575574989e-12,2.3911860015825654e-17,8.867309545370464e-08,1.0506308770758416e-09,2.7627164285397875e-10,2.8789960725030826e-09,1.980871436955472e-08,6.966300114380735e-10,3.367965284925981e-12,8.824264851985887e-16,1.8691780982031673e-10,1.8869430493831892e-12,1.6784249508062935e-07,1.0703679719349036e-09,1.1408505150049774e-15,1.0827679407787197e-09,1.4077044922084832e-11,0.89
1.3999825170658036e-06,2.5939250487918878e-12,2.672934224973651e-17,8.866986067750904e-08,1.0506170626443827e-09,2.795201388496227e-10,2.879063110532045e-09,1.9804343819307865e-08,6.965521466538829e-10,3.445735437711132e-12,9.215158774937494e-16,1.9109028773938222e-10,1.9719679039583275e-12,1.6783023922785952e-07,1.070314748337557e-09,1.196392528208104e-15,1.0948788892737417e-09,1.4888982417535974e-11,0.9
1.3999815515517274e-06,2.7107352780089914e-12,2.983623984791515e-17,8.866662487595946e-08,1.0506032373589178e-09,2.8276966774891934e-10,2.8791301627371457e-09,1.97999230046301e-08,6.964733318288655e-10,3.5244523269838656e-12,9.618906962992715e-16,1.9530646935150168e-10,2.0597907403817725e-12,1.678179839837996e-07,1.0702615214180396e-09,1.2539534539415989e-15,1.1069826696242093e-09,1.573768315757232e-11,0.91
1.3999805442237923e-06,2.831387649154614e-12,3.325588118086645e-17,8.86633880497348e-08,1.050589401044205e-09,2.860202289703907e-10,2.8791972315370484e-09,1.979545184349048e-08,6.963935627044972e-10,3.6041201334488687e-12,1.0035793975382713e-15,1.995662989647769e-10,2.150469895579189e-12,1.6780572935040131e-07,1.0702082889329205e-09,1.3135826560973148e-15,1.1190791443495788e-09,1.6624355301930956e-11,0.92
1.3999794937496362e-06,2.9559618695121754e-12,3.702163352711023e-17,8.866015019924455e-08,1.0505755538017138e-09,2.8927182192347706e-10,2.8792643140203784e-09,1.9790930242855912e-08,6.963128346004374e-10,3.684743457841844e-12,1.0466111256688985e-15,2.0386973132418604e-10,2.2440639503839535e-12,1.6779347532464775e-07,1.0701550536921155e-09,1.3753305948368526e-15,1.131168175318333e-09,1.755025147202598e-11,0.93
1.3999783987272717e-06,3.084537491746832e-12,4.118756567352104e-17,8.86569113242641e-08,1.0505616963753445e-09,2.9252444600651925e-10,2.8793313953729724e-09,1.9786358089131064e-08,6.962311420595838e-10,3.766327674923256e-12,1.0910161230195596e-15,2.0821674197965154e-10,2.3406313975306977e-12,1.6778122189245482e-07,1.070101829765937e-09,1.439249369726538e-15,1.1432496244466348e-09,1.851669404830626e-11,0.9400000000000001
1.3999772578257687e-06,3.2171966104575716e-12,4.57680406339937e-17,8.865367142600072e-08,1.050547828079491e-09,2.957781006181908e-10,2.879398486114755e-09,1.978173530231956e-08,6.961484808589637e-10,3.848876927982585e-12,1.136823410764738e-15,2.1260726854738698e-10,2.4402325225855703e-12,1.6776896906322036e-07,1.0700486073200333e-09,1.5053896426918266e-15,1.1553233497402127e-09,1.9524931852063053e-11,0.9500000000000001
1.3999760696479692e-06,3.3540212307439347e-12,5.079666416025715e-17,8.865043050507748e-08,1.0505339488209437e-09,2.9903278514634174e-10,2.879465585762093e-09,1.9777061783170735e-08,6.960648460474035e-10,3.9323960859035215e-12,1.184063051947247e-15,2.170412680300752e-10,2.5429275684384045e-12,1.6775671683610952e-07,1.0699953869312509e-09,1.5738036407555747e-15,1.167389209156891e-09,2.057628000264301e-11,0.96
1.3999748327715226e-06,3.4950940547550903e-12,5.630866472588936e-17,8.864718856213586e-08,1.0505200584945328e-09,3.022884989713333e-10,2.879532693689307e-09,1.977233742897772e-08,6.959802325320792e-10,4.0168901581870144e-12,1.2327654750491292e-15,2.2151869968356942e-10,2.648777283945544e-12,1.677444652101321e-07,1.069942169330445e-09,1.644544258503981e-15,1.1794470594520603e-09,2.1672078113401016e-11,0.97
1.3999735457488851e-06,3.640498481689827e-12,6.234089352631705e-17,8.864394559783577e-08,1.0505061569831275e-09,3.05545241466038e-10,2.879599809128671e-09,1.9767562133577474e-08,6.958946350785164e-10,4.1023642949512696e-12,1.2829614739916535e-15,2.260395250168932e-10,2.757842923929837e-12,1.6773221418414273e-07,1.0698889554024793e-09,1.7176650580865815e-15,1.1914967561786761e-09,2.281369029170011e-11,0.98
1.3999722070825823e-06,3.790318216805761e-12,6.894745895946577e-17,8.864070161265539e-08,1.0504922443679204e-09,3.088030119844269e-10,2.8796669323905756e-09,1.9762735777123574e-08,6.958080479288509e-10,4.188824167428104e-12,1.3346827324024646e-15,2.306037186806406e-10,2.8701859789678735e-12,1.6771996375823117e-07,1.0698357447557659e-09,1.7932209883290374e-15,1.2035381543878044e-09,2.400253025279857e-11,0.99
1.3999708151793705e-06,3.944636546953584e-12,7.622869571061793e-17,8.863745660652046e-08,1.050478321318061e-09,3.12061809840424e-10,2.8797340671243646e-09,1.9757858207136258e-08,6.957204640945041e-10,4.276276672983543e-12,1.3879627950286939e-15,2.3521128864206175e-10,2.9858676747135216e-12,1.6770771393629894e-07,1.0697825330717684e-09,1.8712697171751705e-15,1.2155711099266549e-09,2.5240107853299902e-11,1.0
1.3999693685600853e-06,4.103539657222172e-12,8.419854264568573e-17,8.86342105805017e-08,1.0504643873068894e-09,3.153216344047136e-10,2.8798012099680966e-09,1.975292932525636e-08,6.956318785943539e-10,4.364726707493678e-12,1.4428326205528682e-15,2.3986218382238127e-10,3.104951264023066e-12,1.6769546471426412e-07,1.0697293242391243e-09,1.951865531692056e-15,1.2275954734961035e-09,2.6527816058390295e-11,1.01
1.399967865660292e-06,4.267113480223641e-12,9.291052989753437e-17,8.863096353520229e-08,1.0504504423064615e-09,3.18582485012776e-10,2.879868360380965e-09,1.9747949004831638e-08,6.955422853785683e-10,4.454180231492322e-12,1.4993248062865138e-15,2.4455638183861916e-10,3.2274998495039914e-12,1.6768321609126637e-07,1.0696761188265875e-09,2.035065132885109e-15,1.2396110962958707e-09,2.786713331667422e-11,1.02
1.3999663048894395e-06,4.435444631021544e-12,1.0242039405609686e-16,8.862771547123631e-08,1.050436486284724e-09,3.218443609921767e-10,2.8799355177256745e-09,1.9742917115371823e-08,6.954516782414121e-10,4.5446433603369124e-12,1.5574723345546324e-15,2.4929386296749954e-10,3.353577029641517e-12,1.6767096806634196e-07,1.069622917503512e-09,2.1209259161721687e-15,1.251617828349399e-09,2.9259563508426464e-11,1.03
1.399964684630951e-06,4.608620408561072e-12,1.1278602097904633e-16,8.862446638922957e-08,1.0504225192047453e-09,3.2510726166260777e-10,2.880002681263976e-09,1.9737833522586014e-08,6.953600508226435e-10,4.636122362816694e-12,1.6173085707779856e-15,2.540746101056218e-10,3.483246899787008e-12,1.6765872063841881e-07,1.0695697210450853e-09,2.209505968753054e-15,1.26361551850129e-09,3.070663585372813e-11,1.04
1.3999630032423142e-06,4.786728797099264e-12,1.2406738860246833e-16,8.862121628982026e-08,1.0504085410239452e-09,3.283711863359301e-10,2.8800698501522032e-09,1.9732698088420107e-08,6.952673966089103e-10,4.728623659760899e-12,1.6788672615553796e-15,2.588986087296321e-10,3.616574053146387e-12,1.6764647380631124e-07,1.0695165303375595e-09,2.3008640669791244e-15,1.275604014414741e-09,3.220990482060255e-11,1.05
1.399961259055172e-06,4.9698584676352054e-12,1.363265097515331e-16,8.861796517365971e-08,1.0503945516933274e-09,3.316361343162147e-10,2.88013702343681e-09,1.9727510671094184e-08,6.951737089351464e-10,4.8221538226469355e-12,1.7421825327459493e-15,2.637658468563948e-10,3.753623581768545e-12,1.6763422756871505e-07,1.0694633463834855e-09,2.3950596737228397e-15,1.287583162568984e-09,3.377095003315135e-11,1.06
1.399959450375413e-06,5.158098779340233e-12,1.4962737495116791e-16,8.861471304141314e-08,1.0503805511567087e-09,3.3490210489978476e-10,2.8802042000499085e-09,1.9722271125139946e-08,6.950789809859679e-10,4.916719572208565e-12,1.807288887551444e-15,2.6867631500316337e-10,3.8944610775337485e-12,1.6762198192420228e-07,1.0694101703069438e-09,2.4921529357473182e-15,1.2995528082567216e-09,3.539137617969036e-11,1.07
1.3999575754832616e-06,5.351539780988144e-12,1.6403589523672942e-16,8.861145989376038e-08,1.0503665393499513e-09,3.381690973752572e-10,2.880271378804803e-09,1.9716979301438102e-08,6.9498320579707e-10,5.012327777044091e-12,1.8742212045985097e-15,2.736300061477523e-10,4.039152633142057e-12,1.6760973687121627e-07,1.0693570033587784e-09,2.592204681075896e-15,1.3115127955815664e-09,3.7072812920885586e-11,1.08
1.399955632411849e-06,5.550269148251394e-12,1.7981151270790802e-16,8.86082057308753e-08,1.0503525168070186e-09,3.414371109248312e-10,2.8803385724807006e-09,1.971163495123466e-08,6.948863726546925e-10,5.108989040980414e-12,1.9430201176727374e-15,2.7862701686939845e-10,4.1877627476726465e-12,1.675974924223945e-07,1.0693038322257287e-09,2.6952842092376645e-15,1.3234629729745914e-09,3.8817139190746975e-11,1.09
1.3999536194534099e-06,5.754379185757487e-12,1.9696924009450528e-16,8.860495055361753e-08,1.0503384832727907e-09,3.4470614484995164e-10,2.8804057756287204e-09,1.970623794555779e-08,6.947884753263457e-10,5.206709502451569e-12,2.0137197183425156e-15,2.836673161414346e-10,4.340359114998518e-12,1.6758524857182832e-07,1.0692506626118377e-09,2.801451484255236e-15,1.335403180582248e-09,4.062597043445855e-11,1.1
