Time,IX,IX_TF_VIIa,TF_VIIa,IXa,X,X_TF_VIIa,Xa,VIIIa_IXa,X_VIIIa_IXa,V,Va,VIII,VIIIa,IIa,II,II_Va_Xa,Va_Xa,mIIa,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,I,IIa_plus_1_2mIIa,compartment_1,R1,R1b,R2,R2b,R3,R3b,R4,R5,R6,R7,R8,R9,R9b,R10,R11,R12,R7_atn,R8_atn,R4_atn,VIIIa_IXa_degradation
3.79,8.769721803605243e-08,1.046211628882311e-09,2.898759334946618e-09,1.2550735943046526e-09,1.6430835573480273e-07,1.0550239576840655e-09,3.2953021890389675e-09,5.577831138726602e-13,9.389545582341296e-13,1.356474662527887e-08,5.094874256022992e-09,5.131906686171714e-10,1.8531259371072219e-10,3.9351648541740985e-11,1.3808201511276008e-06,7.674753702326099e-10,5.72903748465524e-10,1.837302185362393e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.3454418209683747e-14,2.2086977872890458e-08,1.0,3.122338499101275e-10,3.1386348866469327e-10,1.2079838615000296e-09,1.2132775513366753e-09,9.16390367514727e-12,7.699427377519862e-12,2.8898883456683117e-11,8.939987849608082e-10,1.6911183336885364e-11,1.0675902835114824e-11,4.038979765264799e-13,2.53844281374907e-08,2.4559211847443516e-08,1.0525973090580141e-10,2.3230205150149754e-12,1.449753529488875e-09,4.984507723702403e-09,1.8857726739158336e-10,5.02420649428528e-12,0.0
3.8000000000000003,8.769375632641969e-08,1.0461953311726485e-09,2.8988285723561425e-09,1.2585282113555007e-09,1.642961838593994e-07,1.0549710179842034e-09,3.292959890461377e-09,5.66426865465007e-13,9.537010981939938e-13,1.3505652742195137e-08,5.139415771965904e-09,5.111233327164044e-10,1.873565393199369e-10,4.041708056418487e-11,1.3805649528787061e-06,7.757580814142653e-10,5.791734044246908e-10,1.8618871959314518e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.368468386201365e-14,2.2383063431741606e-08,1.0,3.12228697482699e-10,3.1385859935179455e-10,1.20792241876556e-09,1.2132166706818337e-09,9.305223542036015e-12,7.820349005190749e-12,2.887720222267937e-11,8.894714554909658e-10,1.6831086337140647e-11,1.0917181099064104e-11,4.131622583326717e-13,2.5655584679818725e-08,2.482425860525649e-08,1.0783555459223602e-10,2.3551027688334428e-12,1.4607196379789553e-09,5.029200382677926e-09,1.9033079774529694e-10,5.078989139836176e-12,0.0
3.81,8.769029433993238e-08,1.046179030868712e-09,2.898897818034641e-09,1.2619827852887827e-09,1.642840111757846e-07,1.0549180726096415e-09,3.2905085378867915e-09,5.751880694944532e-13,9.686527521181554e-13,1.3446155138763551e-08,5.184251345487466e-09,5.090391729484065e-10,1.8941698622998132e-10,4.150854695030379e-11,1.380307033299446e-06,7.841018732764507e-10,5.854916424725291e-10,1.8867356280326315e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.391852328779143e-14,2.268233608334188e-08,1.0,3.122235516354526e-10,3.138537092606136e-10,1.2078609587218266e-09,1.2131557835010876e-09,9.448451670948352e-12,7.942952567368874e-12,2.885456622153533e-11,8.848937657170365e-10,1.6749977447055627e-11,1.1162607237568709e-11,4.2258952819745484e-13,2.5928692074936106e-08,2.5091259944846422e-08,1.1046679417682642e-10,2.3875338182877163e-12,1.4716856744987478e-09,5.073867992071849e-09,1.9208446873320461e-10,5.134193446198653e-12,0.0
3.8200000000000003,8.768683208185636e-08,1.0461627280442119e-09,2.8989670720167023e-09,1.2654373072663047e-09,1.64271837664946e-07,1.0548651214520803e-09,3.2879481587254905e-09,5.840679538539679e-13,9.838117907637855e-13,1.338625457433318e-08,5.229380227799048e-09,5.069381982074635e-10,1.9149392204791912e-10,4.262660671564105e-11,1.380046372880367e-06,7.925067025684093e-10,5.9185849529936e-10,1.9118493810347882e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.4155985164911252e-14,2.2984819179133097e-08,1.0,3.12218412414846e-10,3.1384881841326355e-10,1.2077994811436244e-09,1.2130948896698921e-09,9.593607798288855e-12,8.067256684263041e-12,2.8830975808801092e-11,8.80266221598189e-10,1.6667865153838473e-11,1.1412212182711029e-11,4.3218110408250474e-13,2.620374778984271e-08,2.5360214482189098e-08,1.1315442978982623e-10,2.4203151909725543e-12,1.4826497110069925e-09,5.118500504462598e-09,1.9383789609316597e-10,5.189819649353515e-12,0.0
3.83,8.768336955745191e-08,1.0461464227730965e-09,2.899036334337676e-09,1.2688917684389867e-09,1.6425966330767398e-07,1.0548121644022218e-09,3.2852788001254826e-09,5.930677508954602e-13,9.991804966004586e-13,1.3325951904060455e-08,5.274801593855723e-09,5.048204211528953e-10,1.9358733059960908e-10,4.3771828727514076e-11,1.3797829521344249e-06,8.00972514309053e-10,5.982739877747673e-10,1.9372303522537623e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.4397118687403152e-14,2.329053605577266e-08,1.0,3.12213279866801e-10,3.138439268319289e-10,1.2077379858042398e-09,1.213033989062555e-09,9.740711727576176e-12,8.19328007212376e-12,2.8806431513066488e-11,8.755893456380324e-10,1.6584758274840245e-11,1.1666025687512486e-11,4.419382602571211e-13,2.648074890207662e-08,2.5631120457889698e-08,1.1589945280811757e-10,2.45344836396473e-12,1.4936097900063243e-09,5.163087700243946e-09,1.955906884589832e-10,5.2458679166665396e-12,0.0
3.84,8.767990677197302e-08,1.0461301151295451e-09,2.8991056050336812e-09,1.2723461599479893e-09,1.642474880845605e-07,1.0547592013497678e-09,3.282500529298463e-09,6.021886972949574e-13,1.0147611636357326e-12,1.3265248080505396e-08,5.320514541084845e-09,5.026858582765952e-10,1.9569719186247454e-10,4.494479181827023e-11,1.3795167516000858e-06,8.094992415978903e-10,6.047381368118666e-10,1.962880436649726e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.4641973568165174e-14,2.359951003161498e-08,1.0,3.122081540366802e-10,3.138390345388635e-10,1.2076764724754173e-09,1.2129730815522328e-09,9.889783327197416e-12,8.321041541813006e-12,2.8780934038784133e-11,8.708636769106876e-10,1.6500665958637755e-11,1.1924076267920475e-11,4.518622250046012e-13,2.6759692094487118e-08,2.590397573113249e-08,1.1870286580440185e-10,2.486934762301769e-12,1.5045639250003706e-09,5.207619188905874e-09,1.9734244739832105e-10,5.302338345712113e-12,0.0
3.85,8.767644373061057e-08,1.0461138051876795e-09,2.899174884141715e-09,1.2758004730297398e-09,1.6423531197608583e-07,1.0547062321835996e-09,3.2796134292265876e-09,6.11432016292631e-13,1.0305560672066393e-12,1.3204144161472064e-08,5.36651807730903e-09,5.00534530639092e-10,1.9782348127740917e-10,4.6146085170674314e-11,1.3792477520476878e-06,8.180868086021151e-10,6.112509526167865e-10,1.98880150585384e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.489059983501057e-14,2.3911764155416755e-08,1.0,3.1220303496074386e-10,3.1383414155630385e-10,1.207614940946325e-09,1.2129121670111395e-09,1.0040842238731537e-11,8.450559751094441e-12,2.875448422857397e-11,8.660897702681525e-10,1.641559768475593e-11,1.2186391221623037e-11,4.619541816347006e-13,2.704057363122301e-08,2.6178777875267683e-08,1.2156568150188592e-10,2.5207757498196218e-12,1.5155100944062795e-09,5.252084358369366e-09,1.9909276565337424e-10,5.359230975238779e-12,0.0
3.86,8.767298043861787e-08,1.0460974930221949e-09,2.8992441716994394e-09,1.279254698782468e-09,1.6422313496241973e-07,1.0546532567913597e-09,3.2766176094176182e-09,6.207989573519977e-13,1.0465675316161547e-12,1.3142641297506676e-08,5.41281114387153e-09,4.98366462427705e-10,1.9996617108332726e-10,4.737630781674426e-11,1.3789759340236278e-06,8.26735123196395e-10,6.178124354253963e-10,2.014995454535809e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.5143048300052427e-14,2.422732176224645e-08,1.0,3.1219792268550933e-10,3.1382924790665843e-10,1.2075533909807533e-09,1.2128512453100636e-09,1.019390852824304e-11,8.581853759252467e-12,2.872708315753017e-11,8.612681981933919e-10,1.6329563267337824e-11,1.245299639271463e-11,4.722152585903374e-13,2.732338939546717e-08,2.645552394228464e-08,1.2448892491378715e-10,2.5549726447720928e-12,1.526446256875979e-09,5.296472495014113e-09,2.0084123129698335e-10,5.416545756578564e-12,0.0
3.87,8.766951690121782e-08,1.0460811787078898e-09,2.899313467745352e-09,1.2827088283381455e-09,1.6421095702356455e-07,1.0546002750597524e-09,3.2735131986370235e-09,6.302907670496736e-13,1.0627978805832915e-12,1.3080740743759165e-08,5.459392596600632e-09,4.961816821231209e-10,2.021252292292465e-10,4.863606919838737e-11,1.378701278187615e-06,8.354440819953556e-10,6.244225776448451e-10,2.0414641661190057e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.5399370222649673e-14,2.4546206062626456e-08,1.0,3.121928172536062e-10,3.138243536123669e-10,1.2074918223482894e-09,1.212790316318715e-09,1.0349002208153766e-11,8.714942620782989e-12,2.8698732069426817e-11,8.56399549452894e-10,1.6242572853519567e-11,1.2723916239592717e-11,4.826465325342472e-13,2.760813485314044e-08,2.673421062385138e-08,1.2747363167776135e-10,2.58952670578701e-12,1.5373703410934038e-09,5.340772698935441e-09,2.0258742478780054e-10,5.474282572433675e-12,0.0
3.88,8.766605312361819e-08,1.0460648623197403e-09,2.8993827723187677e-09,1.2861628528339426e-09,1.641987781393292e-07,1.054547286874486e-09,3.2703003465528405e-09,6.399086939729991e-13,1.0792494456442044e-12,1.3018443859796573e-08,5.506261207623492e-09,4.939802223760544e-10,2.0430061948432879e-10,4.9925989202954334e-11,1.37842376525774e-06,8.442135692576231e-10,6.310813633223096e-10,2.0682095183798358e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.5659617371153123e-14,2.4868440209760982e-08,1.0,3.1218771870627764e-10,3.138194586959221e-10,1.2074302348188778e-09,1.2127293799056587e-09,1.0506143317664395e-11,8.849845454282476e-12,2.8669432391108828e-11,8.514844293254286e-10,1.61546369242666e-11,1.2999173751669415e-11,4.932490249763975e-13,2.7894805053438965e-08,2.701483421624394e-08,1.3052084824953243e-10,2.6244391324471955e-12,1.548280248221233e-09,5.384973901064959e-09,2.0433091956190873e-10,5.5324412322338985e-12,0.0
3.89,8.76625891110145e-08,1.0460485439329134e-09,2.899452085459822e-09,1.2896167634062646e-09,1.6418659828932225e-07,1.054494292120259e-09,3.2669792243768625e-09,6.496539897880323e-13,1.0959245680274259e-12,1.2955752110773137e-08,5.553415664832132e-09,4.917621200291653e-10,2.0649230141301976e-10,5.124669825792361e-11,1.3781433759997035e-06,8.530434564799989e-10,6.377887679147299e-10,2.0952333845557394e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.5923842039742673e-14,2.5194047312926795e-08,1.0,3.121826270839232e-10,3.13814563179874e-10,1.2073686281615498e-09,1.2126684359382977e-09,1.0665351940270284e-11,8.986581457824891e-12,2.8639185738076974e-11,8.465234596414504e-10,1.606576629470804e-11,1.3278790382504957e-11,5.04023699596229e-13,2.818339462526979e-08,2.7297390607359964e-08,1.3363163188296146e-10,2.6597110642167536e-12,1.5591738529676677e-09,5.429064868904072e-09,2.0607128222900275e-10,5.5910214701329155e-12,0.0
3.9,8.765912486858916e-08,1.0460322236227598e-09,2.8995214072094787e-09,1.2930705511920795e-09,1.64174417452951e-07,1.0544412906807555e-09,3.263550025181528e-09,6.595279090701016e-13,1.11282559842044e-12,1.2892667069038816e-08,5.6008545705907646e-09,4.895274161859126e-10,2.087002303065972e-10,5.2598837444691e-11,1.3778600912303205e-06,8.619336022146204e-10,6.445447581557951e-10,2.1225376330019187e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.6192097050753253e-14,2.5523050433467717e-08,1.0,3.121775424260689e-10,3.1380966708682793e-10,1.20730700214445e-09,1.2126074842828686e-09,1.0826648200956257e-11,9.125169907047607e-12,2.8607993917227488e-11,8.415172787563736e-10,1.5975972114205836e-11,1.3562785987857868e-11,5.149714597736484e-13,2.8473897772433436e-08,2.7581875270867854e-08,1.3680705053397955e-10,2.6953435788193055e-12,1.5700490042266384e-09,5.473034208759886e-09,2.0780807264815844e-10,5.6500229438573445e-12,0.0
3.91,8.765566040150002e-08,1.0460159014646958e-09,2.899590737609493e-09,1.2965242073514321e-09,1.6416223560944374e-07,1.0543882824388057e-09,3.2600129618076595e-09,6.695317053699288e-13,1.1299548899715489e-12,1.282919041140827e-08,5.648576442389831e-09,4.872761561887452e-10,2.1092435721591372e-10,5.398305836914408e-11,1.3775738918587883e-06,8.708838533792702e-10,6.513492928226253e-10,2.1501241229462144e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.646443570205572e-14,2.5855472533723716e-08,1.0,3.1217246477056976e-10,3.138047704394087e-10,1.207245356533592e-09,1.2125465248046264e-09,1.099005220160312e-11,9.2656300977667e-12,2.8575858908470045e-11,8.364665406137899e-10,1.588526585155123e-11,1.3851178696158324e-11,5.26093143628584e-13,2.8766308290764428e-08,2.7868283308136646e-08,1.4004818269618841e-10,2.7313376919778787e-12,1.5809035246661744e-09,5.516870356287838e-09,2.0954084359158568e-10,5.709445241441724e-12,0.0
3.92,8.765219571480658e-08,1.0459995775334271e-09,2.8996600767020754e-09,1.2999777232151308e-09,1.6415005273800731e-07,1.0543352672774919e-09,3.2563682505354955e-09,6.796666050340004e-13,1.1473147513159274e-12,1.2765323890785697e-08,5.696579725003845e-09,4.850083890615191e-10,2.1316462958213145e-10,5.540002159496235e-11,1.377284759151152e-06,8.798940553913172e-10,6.582023288191382e-10,2.177994677186048e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.6740911389740905e-14,2.619133614782754e-08,1.0,3.1216739414788594e-10,3.137998732600281e-10,1.2071836910843557e-09,1.2124855573691156e-09,1.115558359130804e-11,9.407980960790604e-12,2.8542782721541954e-11,8.313719085151357e-10,1.5793659193832978e-11,1.4143984384324327e-11,5.373895045549211e-13,2.906061971464721e-08,2.8156609772522152e-08,1.4335611686795438e-10,2.7676943653165896e-12,1.5917352037870192e-09,5.560561497337427e-09,2.1126913795331368e-10,5.769287934559657e-12,0.0
3.93,8.764873081369453e-08,1.045983251905324e-09,2.8997294245309626e-09,1.3034310898331064e-09,1.641378688173361e-07,1.0542822450767077e-09,3.252616162919236e-09,6.899338875346673e-13,1.1649075910005798e-12,1.2701069430570554e-08,5.744862747570405e-09,4.827241695171226e-10,2.1542098900434253e-10,5.6850401958395105e-11,1.3769926739261487e-06,8.889640200552298e-10,6.651038018038092e-10,2.206151165183655e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.7021578785408752e-14,2.653066438416225e-08,1.0,3.1216233059859227e-10,3.137949755715972e-10,1.207122005568128e-09,1.2124245818382139e-09,1.1323262884888993e-11,9.552242246204754e-12,2.8508767850398008e-11,8.262340743246639e-10,1.570116436003158e-11,1.4441218048588406e-11,5.488612614416175e-13,2.9356824844561344e-08,2.8446848641767355e-08,1.4673195273175523e-10,2.804414475270885e-12,1.6025418219284872e-09,5.604095824666345e-09,2.1299249780850243e-10,5.82955040874669e-12,0.0
3.94,8.764526570327343e-08,1.0459669246562865e-09,2.8997987811404804e-09,1.3068842983803523e-09,1.6412568382604904e-07,1.054229215716227e-09,3.2487569800864388e-09,7.003348133955136e-13,1.1827357880366822e-12,1.2636429043376153e-08,5.7934237594815e-09,4.804235562945486e-10,2.176933731040196e-10,5.833488403633567e-11,1.3766976172801373e-06,8.980935539004923e-10,6.720536432418519e-10,2.234595428192455e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.7306492788973707e-14,2.6873480022345794e-08,1.0,3.12157274157705e-10,3.1379007739688593e-10,1.207060299748494e-09,1.212363598073661e-09,1.1493110279784675e-11,9.698433461900793e-12,2.847381687250401e-11,8.210537411607055e-10,1.5607793819098648e-11,1.4742892457574638e-11,5.605090488953295e-13,2.965491616051483e-08,2.8738993724815752e-08,1.5017679986883253e-10,2.8414988376440115e-12,1.6133211304246735e-09,5.647461313801341e-09,2.1471045649835174e-10,5.890232012878503e-12,0.0
3.95,8.764180038863445e-08,1.0459505958623577e-09,2.8998681465758297e-09,1.310337340040418e-09,1.6411349774256137e-07,1.054176179074807e-09,3.244791006456742e-09,7.108706449631215e-13,1.2008017292976945e-12,1.257140485677848e-08,5.842260918261644e-09,4.781066127320999e-10,2.1998171489363963e-10,5.985416361310028e-11,1.3763995703804978e-06,9.072824496925705e-10,6.790517752673018e-10,2.2633293006195393e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.7595708836646525e-14,2.7219805771047573e-08,1.0,3.1215222485923773e-10,3.137851787587073e-10,1.2069985733882978e-09,1.212302605936028e-09,1.1665145997011541e-11,9.846574180241095e-12,2.8437932569071807e-11,8.158316283560285e-10,1.5513560371206144e-11,1.5049018462882856e-11,5.723334284594456e-13,2.9954885695922904e-08,2.9033038390162257e-08,1.5369177796001987e-10,2.878948198287798e-12,1.624070858387988e-09,5.690645792459504e-09,2.1642254108330412e-10,5.951332014152472e-12,0.0
3.96,8.763833487484955e-08,1.045934265599717e-09,2.8999375208830934e-09,1.3137902060066571e-09,1.6410131054508368e-07,1.054123135030184e-09,3.240718570067968e-09,7.215426462520255e-13,1.2191078093118205e-12,1.2505999114941335e-08,5.8913722882677425e-09,4.757734068365915e-10,2.2228594270784504e-10,6.140894779514818e-11,1.376098514468986e-06,9.165304862443604e-10,6.860981105465587e-10,2.2923546096973303e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.7889282903470495e-14,2.756966426416311e-08,1.0,3.12147182736152e-10,3.1378027967991505e-10,1.206936826249576e-09,1.2122416052847114e-09,1.18393902786032e-11,9.996684036356927e-12,2.840111792787602e-11,8.105684713808792e-10,1.5418477146798444e-11,1.5359604935512034e-11,5.843348860549608e-13,3.0256725033204525e-08,2.9328975559819533e-08,1.5727801664160323e-10,2.9167632313939773e-12,1.6347887135586856e-09,5.733636944001301e-09,2.1812827246665276e-10,6.012849596908086e-12,0.0
3.97,8.76348691669705e-08,1.0459179339446741e-09,2.90000690410925e-09,1.3172428874834762e-09,1.6408912221162115e-07,1.05407008345907e-09,3.2365400229022266e-09,7.323520827896776e-13,1.2376564300544806e-12,1.2440214180241414e-08,5.940755839389006e-09,4.734240113525499e-10,2.2460598013460632e-10,6.299995512580279e-11,1.3757944308650927e-06,9.258374282276422e-10,6.931925521419342e-10,2.3216731751552567e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.8187271505857855e-14,2.7923078056988883e-08,1.0,3.1214214782035053e-10,3.1377538018340225e-10,1.2068750580937037e-09,1.2121805959779305e-09,1.2015863385051015e-11,1.014878272644674e-11,2.8363376146070037e-11,8.05265021756543e-10,1.5322557605454456e-11,1.5674658702211694e-11,5.965138294137639e-13,3.056042529946839e-08,2.962679770328455e-08,1.6093665535253401e-10,2.9549445377717027e-12,1.6454723831904891e-09,5.7764223110905065e-09,2.1982716552632255e-10,6.074783861447678e-12,0.0
3.98,8.763140327002805e-08,1.0459016009736627e-09,2.9000762963021807e-09,1.3206953756875823e-09,1.6407693271997243e-07,1.0540170242371506e-09,3.2322557412120204e-09,7.433002214614021e-13,1.2564500007407705e-12,1.2374052534893457e-08,5.990409445746817e-09,4.710585038314152e-10,2.2694174594638306e-10,6.462791569997191e-11,1.3754873009694e-06,9.35203025984528e-10,7.003349933751945e-10,2.3512868088914105e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.8489731704126014e-14,2.8280069622396896e-08,1.0,3.1213712014267057e-10,3.137704802920988e-10,1.2068132686813411e-09,1.212119577872723e-09,1.2194585592745566e-11,1.0302890006074317e-11,2.8324710633001396e-11,7.999220469593706e-10,1.522581553455836e-11,1.599418448184236e-11,6.088705855074318e-13,3.086597716228994e-08,2.992649683150489e-08,1.646688431728148e-10,2.9934926431112353e-12,1.6561195349725088e-09,5.8189892995648606e-09,2.2151872925498606e-10,6.137133822857408e-12,0.0
3.99,8.762793718903105e-08,1.0458852667632332e-09,2.9001456975106806e-09,1.3241476618492317e-09,1.64064742047729e-07,1.0539639572390806e-09,3.2278661258463455e-09,7.543883303553602e-13,1.275490937617935e-12,1.2307516782575328e-08,6.040330884394644e-09,4.686769667007404e-10,2.2929315403128673e-10,6.629357127886885e-11,1.3751771062669388e-06,9.44627015338917e-10,7.075253176911065e-10,2.3811973146442242e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.8796721105033967e-14,2.864066134700956e-08,1.0,3.1213209973286087e-10,3.1376558002896993e-10,1.2067514577725528e-09,1.2120585508249427e-09,1.2375577191419298e-11,1.0459025688467067e-11,2.8285125013026457e-11,7.945403303152061e-10,1.5128265047777358e-11,1.631818482183064e-11,6.214053979747916e-13,3.117337082558107e-08,3.022806449084534e-08,1.6847573865288645e-10,3.0324079962338637e-12,1.6667278179876545e-09,5.861325182521419e-09,2.2320246690868073e-10,6.1998984098285525e-12,0.0
4.0,8.76244709289656e-08,1.0458689313900477e-09,2.9002151077844667e-09,1.3275997372134787e-09,1.640525501722741e-07,1.0539108823384798e-09,3.223371602576798e-09,7.656176786075047e-13,1.2947816637578265e-12,1.2240609650053162e-08,6.09051783401791e-09,4.662794873333935e-10,2.3166011332424155e-10,6.799767540473253e-11,1.374863828330545e-06,9.541091174079426e-10,7.147633985209819e-10,2.4114064876641266e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.9108297864318515e-14,2.900487552737425e-08,1.0,3.1212708661953855e-10,3.137606794170143e-10,1.2066896251267352e-09,1.2119975146892518e-09,1.255885848159001e-11,1.0617209642814177e-11,2.824462312832439e-11,7.891206708841776e-10,1.5029920583345285e-11,1.664666003480703e-11,6.341184245516237e-13,3.148259602555482e-08,3.0531491757054164e-08,1.7235850963383554e-10,3.07169096732804e-12,1.677294863707695e-09,5.903417104620462e-09,2.2487787616408962e-10,6.263076463479043e-12,0.0
4.01,8.76210044947941e-08,1.0458525949308729e-09,2.9002845271741897e-09,1.3310515930414235e-09,1.6404035707078194e-07,1.0538577994079317e-09,3.2187726224236757e-09,7.769895362465447e-13,1.3143246088493773e-12,1.2173333988806448e-08,6.140967873633898e-09,4.638661581167571e-10,2.3404252773814736e-10,6.97409935155487e-11,1.3745474488242176e-06,9.636490384134272e-10,7.220490991462229e-10,2.4419161143852188e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.9424520689230668e-14,2.9372734366138173e-08,1.0,3.121220808301958e-10,3.1375577847926187e-10,1.2066277705028081e-09,1.2119364693191212e-09,1.2744449772005598e-11,1.0777461792564893e-11,2.820320904171051e-11,7.836638833357959e-10,1.4930796902150697e-11,1.697960813551918e-11,6.470097345060649e-13,3.179364202678661e-08,3.083676922922967e-08,1.763183330582492e-10,3.111341846171793e-12,1.6878182870251232e-09,5.945252086611952e-09,2.265444492846542e-10,6.326666736175323e-12,0.0
4.0200000000000005,8.761753789116103e-08,1.0458362574585304e-09,2.9003539557303138e-09,1.3345032212276766e-09,1.6402816272096067e-07,1.05380470832415e-09,3.2140695662890297e-09,7.885050597117711e-13,1.3341220045317903e-12,1.2105692520330275e-08,6.191678642466025e-09,4.614370686903894e-10,2.3644030424536745e-10,7.152428999246579e-11,1.3742279505442018e-06,9.732465293067093e-10,7.293823078969856e-10,2.4727278636497826e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.9745447040971047e-14,2.9744258653789856e-08,1.0,3.1211708239322146e-10,3.137508772375591e-10,1.2065658936287946e-09,1.2118754145727723e-09,1.2932369502065789e-11,1.093980043716068e-11,2.8160886200915657e-11,7.781707581689256e-10,1.483090839235401e-11,1.7317021247674536e-11,6.600791742856953e-13,3.21064983629778e-08,3.11438889378147e-08,1.8035639559900613e-10,3.151360951136389e-12,1.6982956657403883e-09,5.986816640759487e-09,2.282016594143209e-10,6.390668199930662e-12,0.0
