Time,AA,AAp,W,WAA,WAAp,WWAA,WWAAp,TT,TTW,TTWW,TTWAA,TTWAAp,TTAA,TTAAp,TTWWAA,TTWWAAp,Y,Yp,Z,B,Bp,SetYp,Hill,Bias,cell,complex_r1,complex_r2,complex_r3,complex_r4,complex_r5,complex_r6,complex_r7,complex_r8,complex_r9,complex_r10,complex_r11,complex_r12,phosphorylation_r1,phosphorylation_r2,phosphorylation_r3,phosphorylation_r4,phosphorylation_r5,phosphorylation_r6,phosphorylation_r7,phosphorylation_r8,phosphorylation_r9,phosphorylation_r10,phosphotransfer_r1,phosphotransfer_r2,phosphotransfer_r3,phosphotransfer_r4,phosphotransfer_r5,phosphotransfer_r6,phosphotransfer_r7,phosphotransfer_r8,phosphotransfer_r9,phosphotransfer_r10,phosphotransfer_r11,phosphotransfer_r12
0.2,1.3034269545853146e-06,9.628670294199953e-11,2.0123833026801444e-06,7.32285265177397e-07,5.365839283821869e-11,2.745192182895519e-07,1.9881067151802828e-11,1.194182591917956e-06,8.188988728521596e-07,2.9732073502323743e-07,1.978859197927288e-09,1.460984119403491e-13,4.227580929332963e-08,3.1494919538072988e-12,1.3858596778180567e-07,6.7602477831036434e-09,9.905386450464375e-06,9.461354953563331e-08,2e-05,1.994204652961837e-06,5.795347038163662e-09,1.63e-06,4.0,0.9999951342916501,1.41,-3.3842314196919237e-06,-3.6891916932540443e-06,-4.043331992339387e-07,-7.2047130802032e-07,-5.245400668307291e-07,-4.577599586822078e-07,1.4792243197786356e-07,5.234706398427228e-07,-5.613396876743412e-09,-2.3021709135397404e-06,-2.0383491290483874e-06,-1.197673202048435e-07,3.028796325871363e-06,4.171878653541217e-08,2.3438254482532948e-08,8.786536619793687e-09,1.3531218280516016e-09,6.333734634805871e-11,1.7318577669991913e-08,4.935988879273989e-09,1.3340510484524297e-06,2.860003763333767e-09,1.6244502080739505e-09,9.052692090149163e-10,3.3541291460496257e-10,5.313498856401131e-11,2.4648221241798537e-12,1.1405194676267234e-07,4.034392121343043e-08,2.2482751064894232e-08,8.330124329777955e-09,1.319630347331281e-09,6.121492003188895e-11,2.8325292653243007e-06
0.21,1.2789381330413603e-06,9.456487324798157e-11,1.932648961156077e-06,7.355489838781447e-07,5.398069804023132e-11,2.8543775588842824e-07,2.0719224957737225e-11,1.1658518957681456e-06,8.246258197880776e-07,3.09617185614982e-07,1.9433746512355807e-09,1.4366061782011858e-13,4.0444980111739206e-08,3.0152291958057736e-12,1.501734630426039e-07,7.347183809613547e-09,9.893873295187758e-06,1.0612670481224917e-07,2e-05,1.9933619835849945e-06,6.638016415006104e-09,1.63e-06,4.0,0.9999922975264156,1.41,-3.172743325076051e-06,-3.4758793312680636e-06,-3.953060572734581e-07,-7.197227511433257e-07,-5.34618134428715e-07,-4.643682388969416e-07,1.3879373269502026e-07,5.050450306934305e-07,-5.2940975813276275e-09,-2.2248260220370827e-06,-1.9633450931439472e-06,-1.1002875310541548e-07,3.282041034796108e-06,4.093497282425482e-08,2.3542716326987778e-08,9.136006252720922e-09,1.2945224784364368e-09,6.220159246209723e-11,1.7298448069306275e-08,5.536630190055039e-09,1.4963865378527135e-06,3.275861100805512e-09,1.5947271172454087e-09,9.103219833737829e-10,3.4940574394643583e-10,5.084834990104708e-11,2.4226700152940996e-12,1.2390174971050615e-07,3.957642457405015e-08,2.2591507301463982e-08,8.671220249218353e-09,1.2619061046944105e-09,6.012352589433331e-11,3.074876070635027e-06
0.22,1.2556470694858592e-06,9.293453257864597e-11,1.8569508160645594e-06,7.379618923252376e-07,5.424120694143588e-11,2.957861399166097e-07,2.151809837551066e-11,1.1389206682237645e-06,8.293428267288421e-07,3.213011600005522e-07,1.9078672912635855e-09,1.412169317526606e-13,3.874233318744439e-08,2.890551557855855e-12,1.618482905679122e-07,7.94077096991279e-09,9.881819623455119e-06,1.1818037654488771e-07,2e-05,1.9924522491494563e-06,7.547750850544465e-09,1.63e-06,4.0,0.9999881556515029,1.41,-2.9777685137924266e-06,-3.278359234185366e-06,-3.8611928709588225e-07,-7.16901099128357e-07,-5.43292530521227e-07,-4.6977057740231845e-07,1.3041272571667031e-07,4.873772593820868e-07,-4.993574188145316e-09,-2.148318792957691e-06,-1.889666140188027e-06,-1.012572259136905e-07,3.537194390361721e-06,4.0189495753033895e-08,2.361994628765388e-08,9.467226980310927e-09,1.2400258583305327e-09,6.106510839147359e-11,1.727737342964893e-08,6.165470244346791e-09,1.6663433092829168e-06,3.7248150447436932e-09,1.5665180521714017e-09,9.142977049292008e-10,3.627122084582683e-10,4.8723559160115794e-11,2.380373223221335e-12,1.3385079504219997e-07,3.8846724771075984e-08,2.267287711940452e-08,8.994585995071444e-09,1.2082533552273163e-09,5.902881446322495e-11,3.3192499685443257e-06
0.23,1.2334682255120434e-06,9.138893460391145e-11,1.7850468297667374e-06,7.396346858374817e-07,5.44480525634083e-11,3.055832647299072e-07,2.2278945638452022e-11,1.1132921503758322e-06,8.331732749860845e-07,3.3238981249391696e-07,1.8725542119998676e-09,1.3878408101958128e-13,3.715586070259984e-08,2.7745420797203926e-12,1.735805648832825e-07,8.53954131866915e-09,9.869265655081568e-06,1.3073434491843906e-07,2e-05,1.9914750744899466e-06,8.524925510053722e-09,1.63e-06,4.0,0.999982262764975,1.41,-2.797774933062212e-06,-3.095212558182414e-06,-3.768660533836894e-07,-7.122647316737768e-07,-5.506772609887971e-07,-4.7408212151361975e-07,1.226909137003685e-07,4.70452353026692e-07,-4.711135541718027e-09,-2.073078153175996e-06,-1.817649411973541e-06,-9.333969703247579e-08,3.793603245524139e-06,3.947961749396397e-08,2.3673487389600278e-08,9.78080355421014e-09,1.189247633508113e-09,5.993484266347976e-11,1.7255424071344613e-08,6.820410774394965e-09,1.843354263349991e-06,4.2070507392115114e-09,1.539709724043077e-09,9.173342084622599e-10,3.7535298326460083e-10,4.674514960074115e-11,2.3382174222117004e-12,1.4387315996415804e-07,3.8152132790779165e-08,2.2730425084850138e-08,9.300790036788463e-09,1.1582879078072374e-09,5.7938181588985256e-11,3.565001778106587e-06
0.24,1.212323278932579e-06,8.992194812134809e-11,1.7167100763042912e-06,7.406641262428184e-07,5.460831667756937e-11,3.1484929179784226e-07,2.3003112538558987e-11,1.0888774299989195e-06,8.362255656944962e-07,3.4290218989724393e-07,1.83760433151661e-09,1.3637486241548047e-13,3.5675211600997e-08,2.6664124635696394e-12,1.8534355834919527e-07,9.142176308195897e-09,9.856251929844657e-06,1.4374807015534938e-07,2e-05,1.9904302606160726e-06,9.569739383928184e-09,1.63e-06,4.0,0.9999740742292947,1.41,-2.6313908320007993e-06,-2.9251663324644195e-06,-3.6762078897949133e-07,-7.060467848650852e-07,-5.56879258430733e-07,-4.77408967487101e-07,1.1556974707436925e-07,4.54249307288428e-07,-4.445977057902782e-09,-1.9994287194300204e-06,-1.7475412266898398e-06,-8.617888017944136e-08,4.050683467721663e-06,3.880283118879506e-08,2.3706436688653887e-08,1.0077381282573537e-08,1.1418564977131109e-09,5.881620183885214e-11,1.7232670874140397e-08,7.499336820004575e-09,2.0268477891904264e-06,4.722666385968558e-09,1.5141992817260074e-09,9.195516291290315e-10,3.873503322719867e-10,4.4899826143378406e-11,2.2964217638650046e-12,1.5394547258475495e-07,3.749020975008192e-08,2.276726971682383e-08,9.590445180430627e-09,1.1116792354693905e-09,5.6857333536584376e-11,3.8115511788508994e-06
0.25,1.1921405823951218e-06,8.852779871187321e-11,1.651728098918606e-06,7.411350109498285e-07,5.4728168172046986e-11,3.236050663032627e-07,2.3691992249418834e-11,1.0655948413063987e-06,8.385951334162396e-07,3.5285853668902073e-07,1.8031538011799062e-09,1.3399902975129482e-13,3.429129077971213e-08,2.5654741690443306e-12,1.9711344120259486e-07,9.747492110983128e-09,9.84281879959719e-06,1.5718120040281533e-07,2e-05,1.9893177663817734e-06,1.0682233618226903e-08,1.63e-06,4.0,0.999962938657034,1.41,-2.477387017588246e-06,-2.7670775546355058e-06,-3.584402812552656e-07,-6.984570515343322e-07,-5.619981891837571e-07,-4.798483679724637e-07,1.0900551083191913e-07,4.3874902702566976e-07,-4.197243609390858e-09,-1.9276111046998195e-06,-1.6795155863404994e-06,-7.969037341823178e-08,4.307914257482711e-06,3.815684362072067e-08,2.372150829547116e-08,1.035762735716853e-08,1.0975613439862463e-09,5.771354371436526e-11,1.7209184389215727e-08,8.200143225014875e-09,2.2162549256796962e-06,5.271682290594976e-09,1.4898899468558423e-09,9.210547280719046e-10,3.9872742332924947e-10,4.3175976687476997e-11,2.2551538637559634e-12,1.6404666912001997e-07,3.6858658345258083e-08,2.2786140419921713e-08,9.864190237938354e-09,1.068138339214207e-09,5.5790661555629925e-11,4.058380380733895e-06
0.26,1.1728548428395696e-06,8.720124443011877e-11,1.5899023216989153e-06,7.41121656203773e-07,5.481298395514176e-11,3.3187177324304276e-07,2.434700021379581e-11,1.0433695393514087e-06,8.4036607965584e-07,3.622798529155768e-07,1.7693068386011343e-09,1.3166428965464456e-13,3.299592920649147e-08,2.471108917502088e-12,2.0886901818482577e-07,1.035442720315556e-08,9.829006054206763e-06,1.7099394579324364e-07,2e-05,1.9881376923725984e-06,1.1862307627402447e-08,1.63e-06,4.0,0.99994809188767,1.41,-2.334661526707724e-06,-2.619919604156381e-06,-3.4936927826072694e-07,-6.896836340785446e-07,-5.661267733851425e-07,-4.814893361048135e-07,1.0295679100888938e-07,4.239286899866024e-07,-3.964047564356401e-09,-1.8577983476993683e-06,-1.6136887705943965e-06,-7.380038602671139e-08,4.5648323924293674e-06,3.7539564954766106e-08,2.3721080850114165e-08,1.062221984619007e-08,1.0561007061121725e-09,5.663020398310651e-11,1.7185034185175103e-08,8.92075415203352e-09,2.4110146356847356e-06,5.854048814123107e-09,1.466693964188247e-09,9.21934924800065e-10,4.095078974277848e-10,4.156317444593983e-11,2.214546595035756e-12,1.7415778846671403e-07,3.625539596422745e-08,2.2789427493400785e-08,1.0122678168884192e-08,1.0274054328039783e-09,5.474166093585154e-11,4.305028680341985e-06
0.27,1.154406359020796e-06,8.59374811124563e-11,1.531047119928752e-06,7.406893470015555e-07,5.486746299474628e-11,3.396705864916563e-07,2.496954889151356e-11,1.0221327837962721e-06,8.416126464961893e-07,3.7118746456717775e-07,1.7361431347330754e-09,1.2937652357833907e-13,3.178176782048957e-08,2.382760305313836e-12,2.2059148505763782e-07,1.0962030617714565e-08,9.814852581240067e-06,1.8514741875993942e-07,2e-05,1.9868902657343756e-06,1.3109734265625103e-08,1.63e-06,4.0,0.9999286531992536,1.41,-2.2022248118054235e-06,-2.4827685635060854e-06,-3.4044217796013954e-07,-6.798949092857215e-07,-5.693508416537683e-07,-4.824130249626189e-07,9.738431485374511e-08,4.097644258848274e-07,-3.7454970566339424e-09,-1.790109124094654e-06,-1.5501312872497516e-06,-6.844424934477461e-08,4.821026905934674e-06,3.694908433317862e-08,2.370724392947879e-08,1.0871836461838443e-08,1.0172390426304097e-09,5.5568733313401545e-11,1.7160288253040133e-08,9.659140836706038e-09,2.610578604515146e-06,6.469653860085988e-09,1.4445309960272425e-09,9.222722139781289e-10,4.1971543572948526e-10,4.0052036347505554e-11,2.1747018419425305e-12,1.842617773025829e-07,3.5678514862014725e-08,2.2779229371843356e-08,1.0366564270808501e-08,9.892464599295323e-10,5.3713026720496974e-11,4.551087223515327e-06
0.28,1.1367411841632605e-06,8.473226096826999e-11,1.474989554425909e-06,7.398953154239785e-07,5.4895705372779904e-11,3.47022559970328e-07,2.5561040129491118e-11,1.0018218201293814e-06,8.424004337493118e-07,3.796028436384887e-07,1.703719395992397e-09,1.271401395023698e-13,3.064192661061462e-08,2.2999053567677613e-12,2.322641910835682e-07,1.1569451037147888e-08,9.800396157185914e-06,1.9960384281409316e-07,2e-05,1.9855758272446826e-06,1.442417275531796e-08,1.63e-06,4.0,0.9999036240707154,1.41,-2.079188761490082e-06,-2.354794059135387e-06,-3.3168644150085046e-07,-6.69241063811751e-07,-5.717502011890757e-07,-4.826936509782608e-07,9.223598706439074e-08,3.962279553441566e-07,-3.5407079549446653e-09,-1.7246191305109696e-06,-1.4888776003079017e-06,-6.35647038482316e-08,5.076133896131383e-06,3.638367508151348e-08,2.368182936077528e-08,1.1107151076970288e-08,9.807561450259422e-10,5.4530946707528654e-11,1.713501264122385e-08,1.0413332479611239e-08,2.8144141836787135e-06,7.118329254749412e-09,1.4233301047476173e-09,9.22136494241462e-10,4.293736235669513e-10,3.863374463220936e-11,2.1356964396748523e-12,1.9434330877518596e-07,3.512633135832544e-08,2.2757385617213318e-08,1.0596501913104689e-08,9.534413071411461e-10,5.270680397371139e-11,4.7961941074245836e-06
0.29,1.1198099486545953e-06,8.358166094962809e-11,1.4215681761527294e-06,7.38789873060256e-07,5.4901299451146806e-11,3.5394840647182796e-07,2.6122849706218385e-11,9.82378888526024e-07,8.427874693628925e-07,3.87547349857924e-07,1.6720763044961983e-09,1.2495796627454082e-13,2.9570259347052867e-08,2.2220787896561592e-12,2.4387243667561086e-07,1.2175927092566058e-08,9.785673248396372e-06,2.1432675160363428e-07,2e-05,1.9841948193725792e-06,1.580518062742161e-08,1.63e-06,4.0,0.9998718894991044,1.41,-1.964753770731492e-06,-2.235246780882825e-06,-3.2312252580134245e-07,-6.578559281293428e-07,-5.733985877035207e-07,-4.82398736317127e-07,8.746729086348425e-08,3.8329112961038216e-07,-3.348822172956849e-09,-1.6613694083416665e-06,-1.4299337832742099e-06,-5.911158127913857e-08,5.329832103545476e-06,3.584175702658763e-08,2.3646447467039616e-08,1.1328826645943798e-08,9.464552909211212e-10,5.3518146278009816e-11,1.710927110749622e-08,1.1181426631161599e-08,3.0220071976112437e-06,7.799856639632563e-09,1.4030258465858312e-09,9.215890335982876e-10,4.3850568303960664e-10,3.7300454903817326e-11,2.0975804312580065e-12,2.0438862093576123e-07,3.459728943875847e-08,2.2725513301536385e-08,1.0813135106227458e-08,9.197939137365554e-10,5.172434811368922e-11,5.0400299422214724e-06
0.3,1.1035672444949178e-06,8.248203052528059e-11,1.3706321042842463e-06,7.37417332048582e-07,5.4887388985107216e-11,3.604683365713617e-07,2.6656317515257736e-11,9.637506673164522e-07,8.428251283811712e-07,3.9504202869197946e-07,1.6412419605459235e-09,1.2283191517201223e-13,2.8561302906493923e-08,2.14886905820597e-12,2.5540328786705044e-07,1.2780778075273633e-08,9.770718856155936e-06,2.2928114384407192e-07,2e-05,1.982747775325712e-06,1.725222467428888e-08,1.63e-06,4.0,0.9998322218771485,1.41,-1.8581985237372925e-06,-2.123448978865738e-06,-3.147649928342633e-07,-6.458586121804027e-07,-5.743638874992744e-07,-4.815895391211736e-07,8.304270563966438e-08,3.709268681254647e-07,-3.1690157463874774e-09,-1.600373309542696e-06,-1.3732837399159126e-06,-5.504088795368541e-08,5.5818388563343874e-06,3.532187679454884e-08,2.3602516546878965e-08,1.1537510048639573e-08,9.14161622128151e-10,5.2531231431193374e-11,1.708312484810304e-08,1.196159727434523e-08,3.2328641282014146e-06,8.51397287676156e-09,1.3835573889898204e-09,9.206835974949495e-10,4.4713430096983113e-10,3.6045228815520267e-11,2.0603882173817304e-12,2.1438536164145647e-07,3.408993931907454e-08,2.26850351278786e-08,1.101709355089896e-08,8.881306065376979e-10,5.076660344068758e-11,5.2823135689305854e-06
0.31,1.0879712849090836e-06,8.143003191420979e-11,1.3220403192696373e-06,7.358167304707563e-07,5.4856731450249864e-11,3.6660196809471777e-07,2.7162741475292004e-11,9.458879144411489e-07,8.425589153257249e-07,4.021074802006492e-07,1.6112338704897332e-09,1.207632224358203e-13,2.7610161367915436e-08,2.0799077467899496e-12,2.668454059409041e-07,1.338339631299196e-08,9.7555664154431e-06,2.444335845569065e-07,2e-05,1.9812353093214073e-06,1.876469067859381e-08,1.63e-06,4.0,0.9997832873699428,1.41,-1.7588715347077817e-06,-2.018786821634661e-06,-3.066238072152172e-07,-6.333549199675141e-07,-5.747085360805028e-07,-4.803215918414719e-07,7.893243746743866e-08,3.591088365597796e-07,-3.0005026547739188e-09,-1.5416223229072507e-06,-1.3188942381870715e-06,-5.131388626779482e-08,5.831906346838459e-06,3.482269691608504e-08,2.3551286092177496e-08,1.1733829192807633e-08,8.837184349028694e-10,5.157076249276489e-11,1.7056632320760717e-08,1.2752100106333809e-08,3.4465135422523817e-06,9.260374849886044e-09,1.3648691807959088e-09,9.19467429345048e-10,4.552815200245967e-10,3.486185521188385e-11,2.0241426486226088e-12,2.24322461045146e-07,3.360295437649566e-08,2.263720399997474e-08,1.1208989375030641e-08,8.582956862443076e-10,4.983420684575874e-11,5.52279847049343e-06
0.32,1.0729835803457087e-06,8.042259753009885e-11,1.2756609983422865e-06,7.340224340737562e-07,5.48117440154538e-11,3.723682679812311e-07,2.7643374047163344e-11,9.287451303877561e-07,8.420291100447505e-07,4.0876376926669566e-07,1.582060720460383e-09,1.1875249233114854e-13,2.6712430507145392e-08,2.014864070965351e-12,2.781888981258707e-07,1.398324037402071e-08,9.740247737119108e-06,2.597522628809001e-07,2e-05,1.9796581080909484e-06,2.0341891909052342e-08,1.63e-06,4.0,0.9997236546440998,1.41,-1.6661836529178896e-06,-1.9207036140947765e-06,-2.9870529544313554e-07,-6.204385805827834e-07,-5.744899150633372e-07,-4.786452126622867e-07,7.511104361519124e-08,3.4781137567823527e-07,-2.8425371741760255e-09,-1.4850907718262299e-06,-1.2667189410881292e-06,-4.7896372434509195e-08,6.079818368540904e-06,3.43429854561251e-08,2.3493856047398715e-08,1.1918391153275264e-08,8.549847632422026e-10,5.063701747977548e-11,1.702984914357905e-08,1.3551275554496556e-08,3.662506906620692e-06,1.003872365711733e-08,1.3469102319396918e-09,9.179820238614364e-10,4.6296867414069303e-10,3.374475727590389e-11,1.9888557681726395e-12,2.3419001765507322e-07,3.313511379852475e-08,2.2583122545475404e-08,1.138941507684e-08,8.301491412909068e-10,4.8927508786052115e-11,5.761269534870401e-06
0.33,1.0585686175255379e-06,7.945693722861756e-11,1.2313708244919834e-06,7.320647993735543e-07,5.475455504614508e-11,3.777854727391477e-07,2.80994172319697e-11,9.12280225472947e-07,8.412714763412149e-07,4.150303094767645e-07,1.553724143184544e-09,1.1679992937820824e-13,2.5864082223150253e-08,1.9534349810579127e-12,2.8942515971781117e-07,1.457982786575685e-08,9.724792927489207e-06,2.7520707251080026e-07,2e-05,1.978016921785325e-06,2.1983078214675905e-08,1.63e-06,4.0,0.999651805456861,1.41,-1.579601303652791e-06,-1.828693651372679e-06,-2.9101295928758097e-07,-6.071927165811069e-07,-5.73760644694324e-07,-4.766059159316032e-07,7.155357215598005e-08,3.370095544735752e-07,-2.694415252539175e-09,-1.4307398347077464e-06,-1.216701855487158e-06,-4.475797474467528e-08,6.325386865632763e-06,3.3881605741139894e-08,2.3431198033549354e-08,1.2091779625961902e-08,8.278316797163702e-10,4.97300486509077e-11,1.700282795442213e-08,1.4357552972888447e-08,3.880419722402284e-06,1.0848649098942558e-08,1.3296342276715818e-09,9.162639921648149e-10,4.702162986946233e-10,3.268882621126396e-11,1.954532723103191e-12,2.4397917714965894e-07,3.268530564879443e-08,2.2523764818642118e-08,1.1558940890678353e-08,8.035625541067147e-10,4.804667187837894e-11,5.997539632416612e-06
0.34,1.0446936956433828e-06,7.853046655028543e-11,1.1890545432698358e-06,7.299704975291643e-07,5.468702602505572e-11,3.8287112297458725e-07,2.8532025206209852e-11,8.964542923900038e-07,8.403176537820001e-07,4.2092588194477683e-07,1.52622018844747e-09,1.149051781504046e-13,2.5061458747893705e-08,1.8953463636364928e-12,3.0054676302060337e-07,1.5172730454872405e-08,9.709230420090648e-06,2.9076957990936114e-07,2e-05,1.9763125580905695e-06,2.3687441909431423e-08,1.63e-06,4.0,0.999566147345577,1.41,-1.4986409045669235e-06,-1.7422973069239139e-06,-2.835478837014542e-07,-5.936906061476467e-07,-5.725691026169695e-07,-4.742449564569049e-07,6.823720535090937e-08,3.2667940567795715e-07,-2.555475181970878e-09,-1.3785206381472608e-06,-1.1687798536151882e-06,-4.1871739149583086e-08,6.568449505815287e-06,3.343751111645775e-08,2.336416571441596e-08,1.2254556033047614e-08,8.021421101438339e-10,4.884972957163818e-11,1.6975618466486488e-08,1.516944898387137e-08,4.0998510767219926e-06,1.1689752582304406e-08,1.3129983216169024e-09,9.143454322806012e-10,4.770441696547965e-10,3.168944110046637e-11,1.921169103967638e-12,2.5368204846760485e-07,3.225249769724576e-08,2.2459986021003945e-08,1.1718115499438563e-08,7.784195983290886e-10,4.719160800253859e-11,6.2314471765343696e-06
0.35000000000000003,1.0313283943861588e-06,7.764078204713799e-11,1.1486041098105193e-06,7.277633274288998e-07,5.461081398759592e-11,3.8764193873362216e-07,2.894229636650382e-11,8.81231115165533e-07,8.391959861003308e-07,4.264684719466381e-07,1.4995421894022898e-09,1.1306767093748651e-13,2.430121782287902e-08,1.8403483913552734e-12,3.115472822896545e-07,1.5761565631035052e-08,9.69358685382503e-06,3.064131461749782e-07,2e-05,1.9745458720382053e-06,2.545412796179571e-08,1.63e-06,4.0,0.9994650268053166,1.41,-1.4228628874641087e-06,-1.6610953777747064e-06,-2.7630875827951813e-07,-5.799975815870042e-07,-5.709594058257709e-07,-4.715994643189236e-07,6.514085698681638e-08,3.167995371131747e-07,-2.4250991067028616e-09,-1.32837710171335e-06,-1.1228851842557708e-06,-3.92136645539858e-08,6.8088658544404e-06,3.3009727919117785e-08,2.3293520821016796e-08,1.2407255533047045e-08,7.778090788568888e-10,4.799584685619909e-11,1.6948267255227683e-08,1.598557383594861e-08,4.320425361067193e-06,1.256161214914618e-08,1.296962716962732e-09,9.122549749936432e-10,4.834711647784735e-10,3.0742390620962494e-11,1.8887567826235755e-12,2.6329156463162107e-07,3.183572719451076e-08,2.2392548479531496e-08,1.1867462269343027e-08,7.546141059536496e-10,4.636212350745148e-11,6.4628522582804855e-06
