AA,AAp,B,Bp,SetYp,TT,TTAA,TTAAp,TTW,TTWAA,TTWAAp,TTWW,TTWWAA,TTWWAAp,W,WAA,WAAp,WWAA,WWAAp,Y,Yp,Z,Time
3.7136397866594523e-07,3.282488079173005e-11,9.616787056557894e-07,1.038321294344213e-06,1.63e-06,1.605852808379681e-07,1.518420364028964e-09,1.3422233308408236e-13,8.698661759572959e-07,4.397675517196639e-10,3.887148263352807e-14,3.2392059336818096e-07,1.078583006505065e-06,6.509384841206474e-08,2.1222079222137698e-08,7.925876362735509e-07,7.00516281180326e-11,1.9030006903791565e-07,1.6822913321213226e-11,8.368488670213361e-06,1.631511329786656e-06,2e-05,7.26
3.713283228377171e-07,3.282209480416246e-11,9.615503344203533e-07,1.0384496655796491e-06,1.63e-06,1.6055813527074795e-07,1.518013235527451e-09,1.3418780158397057e-13,8.69824668706654e-07,4.397130161783441e-10,3.886709704850086e-14,3.2394477288978326e-07,1.0786246858014977e-06,6.50971041148521e-08,2.1218591883460157e-08,7.926631793451762e-07,7.005910480229357e-11,1.9021571108291277e-07,1.6815637970509013e-11,8.368417775558692e-06,1.631582224441325e-06,2e-05,7.2700000000000005
3.7129283205934306e-07,3.281932153513044e-11,9.61422724605831e-07,1.0385772753941714e-06,1.63e-06,1.605311257059686e-07,1.5176081451266215e-09,1.3415344166418692e-13,8.697832098042524e-07,4.3965870650517556e-10,3.886272971243353e-14,3.239689729244272e-07,1.078666173211771e-06,6.510034457591766e-08,2.1215118834194376e-08,7.92738491677232e-07,7.006655721517462e-11,1.9013162367007856e-07,1.6808385442179403e-11,8.368347216575663e-06,1.6316527834243547e-06,2e-05,7.28
3.712575054208945e-07,3.281656091781676e-11,9.612958714930492e-07,1.0387041285069533e-06,1.63e-06,1.6050425132354777e-07,1.5172050803318605e-09,1.3411925213871562e-13,8.697417996370293e-07,4.3960462157929196e-10,3.885838057794569e-14,3.2399319278763404e-07,1.0787074697822754e-06,6.51035698801103e-08,2.1211660002826164e-08,7.928135740621982e-07,7.007398544676188e-11,1.9004780579929675e-07,1.6801155654999e-11,8.36827699140782e-06,1.6317230085921984e-06,2e-05,7.29
3.7122234201776756e-07,3.281381288585503e-11,9.611697703906626e-07,1.0388302296093398e-06,1.63e-06,1.604775113085504e-07,1.5168040287197704e-09,1.340852318186852e-13,8.69700438587519e-07,4.395507602859702e-10,3.885404959930427e-14,3.240174318007209e-07,1.0787485765532048e-06,6.510678011185865e-08,2.1208215318332544e-08,7.928884272894348e-07,7.008138958672321e-11,1.8996425647478504e-07,1.6793948528058783e-11,8.368207098209887e-06,1.6317929017901299e-06,2e-05,7.3
3.71187340950632e-07,3.281107737332625e-11,9.610444166349223e-07,1.0389555833650801e-06,1.63e-06,1.604509048511269e-07,1.5164049779369438e-09,1.3405137951205666e-13,8.696591270339254e-07,4.39497121516581e-10,3.884973673243395e-14,3.2404168929073037e-07,1.0787894945586118e-06,6.510997535517675e-08,2.1204784710176197e-08,7.92963052145215e-07,7.008876972431168e-11,1.8988097470505515e-07,1.6786763980762765e-11,8.368137535147681e-06,1.6318624648523356e-06,2e-05,7.3100000000000005
3.7115250154728033e-07,3.280835418479435e-11,9.609198069384655e-07,1.039080193061537e-06,1.63e-06,1.6042443150198164e-07,1.5160079276691152e-09,1.3401770073287413e-13,8.696178647466512e-07,4.394437042271681e-10,3.884543950243837e-14,3.240659650324631e-07,1.0788302246923875e-06,6.511315562162138e-08,2.1201368043215234e-08,7.930374491607399e-07,7.009612598993415e-11,1.8979795972714176e-07,1.6779601957040584e-11,8.368068300468424e-06,1.6319316995315927e-06,2e-05,7.32
3.7111782295227223e-07,3.28056432356055e-11,9.607959368956849e-07,1.0392040631043176e-06,1.63e-06,1.6039809051492098e-07,1.5156128675062246e-09,1.3398419529470214e-13,8.695766520043488e-07,4.393905073299905e-10,3.884115750138122e-14,3.2409025843094074e-07,1.0788707679562247e-06,6.511632098351782e-08,2.119796523804188e-08,7.931116190781615e-07,7.010345847829937e-11,1.897152105918801e-07,1.6772462380567935e-11,8.36799939237046e-06,1.6320006076295583e-06,2e-05,7.33
3.710833041020412e-07,3.280294456643344e-11,9.606728008314734e-07,1.039327199168529e-06,1.63e-06,1.6037188080699051e-07,1.515219775601134e-09,1.339508565591913e-13,8.695354896615596e-07,4.393375296869086e-10,3.883689266060932e-14,3.2411456847184284e-07,1.078911125474681e-06,6.511947158203106e-08,2.1194576278263098e-08,7.931855628788284e-07,7.011076724376823e-11,1.896327261387591e-07,1.6765345152052316e-11,8.367930808995276e-06,1.6320691910047423e-06,2e-05,7.34
3.7104894412279147e-07,3.280025811020973e-11,9.605503942202739e-07,1.0394496057797286e-06,1.63e-06,1.6034580159600628e-07,1.5148286401355643e-09,1.3391768346841045e-13,8.694943780664168e-07,4.3928477021447827e-10,3.8832644888440055e-14,3.2413889451428537e-07,1.078951298254793e-06,6.512260749796326e-08,2.1191201093774844e-08,7.932592813313608e-07,7.011805237489842e-11,1.8955050539807648e-07,1.675825019265748e-11,8.367862548553693e-06,1.6321374514463243e-06,2e-05,7.3500000000000005
3.7101474214582443e-07,3.2797583800247476e-11,9.604287125634606e-07,1.0395712874365416e-06,1.63e-06,1.603198521046918e-07,1.5144394493595248e-09,1.338846749621843e-13,8.694533175628663e-07,4.392322278351217e-10,3.8828414094001024e-14,3.241632359229211e-07,1.078991287297677e-06,6.512572881170355e-08,2.1187839614906995e-08,7.933327752013619e-07,7.01253139598657e-11,1.8946854740430673e-07,1.6751177423852472e-11,8.367794609267189e-06,1.632205390732828e-06,2e-05,7.36
3.7098069730748396e-07,3.279492157023996e-11,9.60307751389083e-07,1.0396922486109194e-06,1.63e-06,1.6029403156061048e-07,1.5140521915898945e-09,1.3385182997767278e-13,8.694123084907503e-07,4.3917990147707625e-10,3.882420018728e-14,3.241875920678616e-07,1.0790310935985895e-06,6.512883560323468e-08,2.118449177241885e-08,7.934060452514547e-07,7.013255208646686e-11,1.8938685119605776e-07,1.6744126767407897e-11,8.367726989367804e-06,1.6322730106322145e-06,2e-05,7.37
3.7094680874910036e-07,3.279227135425919e-11,9.601875062516108e-07,1.0398124937483916e-06,1.63e-06,1.602683391960979e-07,1.513666855209001e-09,1.338191474489503e-13,8.693713511858912e-07,4.391277900743433e-10,3.882000307917494e-14,3.2421196232459974e-07,1.0790707181469817e-06,6.513192795213993e-08,2.1181157497494667e-08,7.934790922413175e-07,7.013976684212245e-11,1.8930541581602697e-07,1.673709814539218e-11,8.367659687098042e-06,1.6323403129019744e-06,2e-05,7.38
3.709130756169359e-07,3.278963308675446e-11,9.600679727316806e-07,1.0399320272683218e-06,1.63e-06,1.6024277424819422e-07,1.5132834286631996e-09,1.3378662630658507e-13,8.693304459801732e-07,4.390758925666381e-10,3.8815822681543895e-14,3.2423634607393203e-07,1.0791101619265563e-06,6.513500593760991e-08,2.1177836721739162e-08,7.935519169277228e-07,7.014695831387965e-11,1.8922424031095784e-07,1.6730091480167842e-11,8.367592700710797e-06,1.6324072992892212e-06,2e-05,7.390000000000001
3.708794970621292e-07,3.2787006702550946e-11,9.599491464358398e-07,1.0400508535641626e-06,1.63e-06,1.602173359585765e-07,1.512901900461455e-09,1.337542654772184e-13,8.692895932016271e-07,4.3902420789933863e-10,3.881165890725503e-14,3.242607427018809e-07,1.0791494259153258e-06,6.513806963844927e-08,2.1174529377173053e-08,7.936245200645718e-07,7.015412658841515e-11,1.891433237315961e-07,1.672310669438776e-11,8.367526028469233e-06,1.6324739715307834e-06,2e-05,7.4
3.708460722406403e-07,3.2784392136848274e-11,9.598310229962924e-07,1.04016897700371e-06,1.63e-06,1.6019202357349103e-07,1.5125222591739175e-09,1.3372206388314402e-13,8.692487931745128e-07,4.3897273502343487e-10,3.880751167023656e-14,3.242851515996171e-07,1.0791885110856676e-06,6.514111913308362e-08,2.1171235396228563e-08,7.936969024029323e-07,7.016127175203784e-11,1.890626651326462e-07,1.671614371099142e-11,8.36745966864672e-06,1.6325403313532976e-06,2e-05,7.41
3.7081280031319495e-07,3.2781789325219087e-11,9.597135980706441e-07,1.0402864019293583e-06,1.63e-06,1.601668363436856e-07,1.5121444934305069e-09,1.3369002044188724e-13,8.692080462194018e-07,4.3892147289547786e-10,3.8803380885526715e-14,3.2430957216338213e-07,1.0792274184043823e-06,6.514415449956626e-08,2.1167954711744957e-08,7.937690646910758e-07,7.016839389069184e-11,1.8898226357272767e-07,1.6709202453201218e-11,8.367393619526718e-06,1.6326063804733005e-06,2e-05,7.42
3.707796804452298e-07,3.2779198203607636e-11,9.59596867341647e-07,1.0404031326583555e-06,1.63e-06,1.6014177352434198e-07,1.5117685919194885e-09,1.3365813406578436e-13,8.691673526532617e-07,4.3887042047752906e-10,3.8799266469323716e-14,3.2433400379441045e-07,1.0792661488327488e-06,6.514717581558503e-08,2.1164687256964045e-08,7.938410076745129e-07,7.017549308995912e-11,1.8890211811433135e-07,1.6702282844518687e-11,8.367327879402695e-06,1.6326721205973227e-06,2e-05,7.43
3.70746711806837e-07,3.277661870832835e-11,9.594808265169459e-07,1.0405191734830566e-06,1.63e-06,1.6011683437500823e-07,1.511394543386055e-09,1.33626403661562e-13,8.691267127895382e-07,4.388195767371096e-10,3.879516833903573e-14,3.2435844589885193e-07,1.0793047033265829e-06,6.515018315846909e-08,2.116143296552572e-08,7.939127320960313e-07,7.01825694350625e-11,1.88822227823776e-07,1.6695384808720787e-11,8.367262446578036e-06,1.6327375534219814e-06,2e-05,7.44
3.707138935727092e-07,3.277405077606438e-11,9.593654713288223e-07,1.0406345286711802e-06,1.63e-06,1.6009201815953091e-07,1.5110223366309053e-09,1.3359482812991628e-13,8.690861269382393e-07,4.387689406471492e-10,3.8791086413330864e-14,3.243828978876941e-07,1.079343082836293e-06,6.515317660519573e-08,2.1158191771463455e-08,7.939842386957318e-07,7.018962301086838e-11,1.8874259177116432e-07,1.6688508269856166e-11,8.367197319365946e-06,1.6328026806340715e-06,2e-05,7.45
3.7068122492208406e-07,3.277149434386623e-11,9.592507975339401e-07,1.0407492024660623e-06,1.63e-06,1.6006732414598762e-07,1.5106519605088242e-09,1.3356340636509214e-13,8.690455954060171e-07,4.387185111859356e-10,3.8787020612187085e-14,3.244073591766846e-07,1.0793812883069375e-06,6.515615623239719e-08,2.115496360919986e-08,7.940555282110655e-07,7.01966539018896e-11,1.8866320903033968e-07,1.668165315224142e-11,8.367132496089358e-06,1.6328675039106602e-06,2e-05,7.46
3.706487050386891e-07,3.2768949349150275e-11,9.591368009130915e-07,1.040863199086911e-06,1.63e-06,1.6004275160661913e-07,1.5102834039272626e-09,1.3353213725446272e-13,8.690051184962526e-07,4.3866828733706374e-10,3.878297085694222e-14,3.2443182918625346e-07,1.0794193206782807e-06,6.515912211636742e-08,2.1151748413542173e-08,7.941266013768698e-07,7.020366219228831e-11,1.8858407867884218e-07,1.6674819380457372e-11,8.367067975080839e-06,1.6329320249191785e-06,2e-05,7.47
3.706163331106865e-07,3.2766415729697376e-11,9.590234772709408e-07,1.0409765227290616e-06,1.63e-06,1.6001829981776195e-07,1.5099166558449166e-09,1.335010196781085e-13,8.689646965091374e-07,4.386182680893848e-10,3.877893707034393e-14,3.2445630734143557e-07,1.0794571808848507e-06,6.516207433306897e-08,2.114854611967778e-08,7.941974589254064e-07,7.021064796587873e-11,1.8850519979786505e-07,1.6668006879345312e-11,8.367003754682503e-06,1.6329962453175149e-06,2e-05,7.48
3.70584108330618e-07,3.276389342365145e-11,9.589108224357706e-07,1.0410891775642318e-06,1.63e-06,1.5999396805978047e-07,1.5095517052703074e-09,1.3347005250839682e-13,8.689243297417584e-07,4.385684524369557e-10,3.877491917659963e-14,3.2448079307179284e-07,1.0794948698559955e-06,6.516501295813971e-08,2.114535666316976e-08,7.942681015863965e-07,7.021761130613002e-11,1.884265714722112e-07,1.6661215574003304e-11,8.366939833245912e-06,1.6330601667541062e-06,2e-05,7.49
3.7055202989534945e-07,3.2761382369518e-11,9.587988322592268e-07,1.0412011677407756e-06,1.63e-06,1.599697556169994e-07,1.5091885412603606e-09,1.3343923460956088e-13,8.688840184881791e-07,4.385188393789879e-10,3.8770917101426504e-14,3.2450528581133663e-07,1.0795323885159398e-06,6.516793806689963e-08,2.1142179979952384e-08,7.943385300870586e-07,7.02245522961691e-11,1.883481927902495e-07,1.6654445389782412e-11,8.366876209131985e-06,1.6331237908680332e-06,2e-05,7.5
3.705200970060158e-07,3.2758882506162763e-11,9.586875026160636e-07,1.0413124973839389e-06,1.63e-06,1.599456617776361e-07,1.508827152918987e-09,1.334085648372793e-13,8.688437630395243e-07,4.38469427919797e-10,3.876693077210144e-14,3.245297849984503e-07,1.0795697377838426e-06,6.517084973435778e-08,2.113901600632664e-08,7.944087451521449e-07,7.023147101878352e-11,1.8827006284387086e-07,1.6647696252282988e-11,8.366812880710907e-06,1.633187119289111e-06,2e-05,7.51
3.7048830886796555e-07,3.275639377281022e-11,9.585768294038887e-07,1.0414231705961137e-06,1.63e-06,1.5992168583373296e-07,1.5084675293956606e-09,1.3337804203825528e-13,8.688035636840629e-07,4.384202170687515e-10,3.8762960117511025e-14,3.245542900758113e-07,1.0796069185738529e-06,6.51737480352189e-08,2.1135864678955767e-08,7.944787475039778e-07,7.02383675564242e-11,1.8819218072844507e-07,1.664096808735093e-11,8.366749846362034e-06,1.633250153637982e-06,2e-05,7.5200000000000005
3.7045666469070605e-07,3.2753916109042214e-11,9.584668085429088e-07,1.0415331914570934e-06,1.63e-06,1.598978270810896e-07,1.5081096598839997e-09,1.3334766504979585e-13,8.687634207072905e-07,4.3837120584022246e-10,3.875900506820147e-14,3.2457880049031333e-07,1.0796439317951672e-06,6.517663304389032e-08,2.1132725934860758e-08,7.945485378624875e-07,7.024524199120835e-11,1.8811454554277668e-07,1.663426082107396e-11,8.366687104473808e-06,1.63331289552621e-06,2e-05,7.53
3.704251636878477e-07,3.275144945479649e-11,9.583574359756749e-07,1.0416425640243276e-06,1.63e-06,1.598740848191954e-07,1.507753533620346e-09,1.333174326993913e-13,8.687233343920134e-07,4.383223932535325e-10,3.87550655564286e-14,3.246033156929894e-07,1.0796807783520861e-06,6.517950483448877e-08,2.1129599711415888e-08,7.94618116945247e-07,7.025209440492226e-11,1.8803715638906186e-07,1.6627574379777874e-11,8.366624653443645e-06,1.6333753465563715e-06,2e-05,7.54
3.703938050770494e-07,3.274899375036529e-11,9.582487076668267e-07,1.0417512923331758e-06,1.63e-06,1.5985045835116171e-07,1.5073991398823446e-09,1.3328734380429434e-13,8.68683305018431e-07,4.3827377833290465e-10,3.875114151620784e-14,3.2462783513893357e-07,1.0797174591440711e-06,6.518236348084715e-08,2.1126485946344238e-08,7.946874854675112e-07,7.025892487902415e-11,1.879600123728442e-07,1.6620908690022813e-11,8.366562491677869e-06,1.6334375083221493e-06,2e-05,7.55
3.7036258807996246e-07,3.274654893639394e-11,9.58140619602838e-07,1.0418593803971644e-06,1.63e-06,1.5982694698365423e-07,1.5070464679875228e-09,1.3325739717109953e-13,8.686433328642194e-07,4.3822536010741225e-10,3.8747232883364143e-14,3.246523582872233e-07,1.0797539750658018e-06,6.518520905652135e-08,2.112338457771321e-08,7.947566441422513e-07,7.026573349464697e-11,1.878831126029715e-07,1.6614263678599533e-11,8.366500617591594e-06,1.6334993824084238e-06,2e-05,7.5600000000000005
3.703315119221762e-07,3.27441149538794e-11,9.580331677917637e-07,1.0419668322082387e-06,1.63e-06,1.598035500268254e-07,1.5066955072918705e-09,1.3322759159532242e-13,8.686034182046147e-07,4.3817713761092745e-10,3.8743339595581974e-14,3.246768846008422e-07,1.0797903270072315e-06,6.518804163479705e-08,2.1120295543930053e-08,7.948255936801932e-07,7.027252033260123e-11,1.8780645619155197e-07,1.6607639272525673e-11,8.36643902960865e-06,1.633560970391368e-06,2e-05,7.57
3.7030057583316225e-07,3.274169174416883e-11,9.579263482629815e-07,1.042073651737021e-06,1.63e-06,1.5978026679424663e-07,1.5063462471884203e-09,1.3319792586097894e-13,8.685635613124962e-07,4.381291098820711e-10,3.8739461592455274e-14,3.24701413546602e-07,1.0798265158536455e-06,6.519086128869656e-08,2.1117218783737384e-08,7.948943347898532e-07,7.027928547337792e-11,1.8773004225391061e-07,1.6601035399042018e-11,8.36637772616148e-06,1.6336222738385378e-06,2e-05,7.58
3.7026977904621945e-07,3.2739279248958215e-11,9.578201570669405e-07,1.042179842933062e-06,1.63e-06,1.5975709660284073e-07,1.505998677105826e-09,1.3316839874016474e-13,8.685237624584683e-07,4.380812759641612e-10,3.8735598815537434e-14,3.247259445950652e-07,1.0798625424857172e-06,6.519366809098555e-08,2.11141542362087e-08,7.949628681775755e-07,7.028602899715118e-11,1.876538699085455e-07,1.6594451985608756e-11,8.36631670569105e-06,1.6336832943089668e-06,2e-05,7.59
3.7023912079841865e-07,3.273687741029087e-11,9.57714590274905e-07,1.0422854097250975e-06,1.63e-06,1.5973403877281425e-07,1.505652786506943e-09,1.331390089926343e-13,8.684840219109459e-07,4.380336349051627e-10,3.873175120839125e-14,3.247504772204672e-07,1.079898407779565e-06,6.519646211417994e-08,2.1111101840743905e-08,7.950311945475685e-07,7.029275098378126e-11,1.8757793827708422e-07,1.6587888959901758e-11,8.36625596664676e-06,1.6337440333532575e-06,2e-05,7.6000000000000005
3.702086003305476e-07,3.273448617055609e-11,9.576096439786984e-07,1.042390356021304e-06,1.63e-06,1.597110926275898e-07,1.505308564887408e-09,1.3310975536538045e-13,8.684443399362357e-07,4.3798618575763635e-10,3.8727918716638883e-14,3.247750109006386e-07,1.0799341126068084e-06,6.519924343055263e-08,2.1108061537064836e-08,7.950993146019412e-07,7.029945151281733e-11,1.8750224648424027e-07,1.658134624980884e-11,8.366195507486342e-06,1.633804492513675e-06,2e-05,7.61
3.7017821688705534e-07,3.273210547248765e-11,9.575053142904511e-07,1.042494685709551e-06,1.63e-06,1.5968825749373836e-07,1.5049660017742189e-09,1.3308063659221342e-13,8.684047167986203e-07,4.379389275786881e-10,3.8724101288011846e-14,3.24799545116928e-07,1.0799696578346262e-06,6.520201211214037e-08,2.1105033265210777e-08,7.951672290407405e-07,7.030613066350025e-11,1.874267936577693e-07,1.6574823783426024e-11,8.366135326675778e-06,1.6338646733242387e-06,2e-05,7.62
3.7014796971599754e-07,3.272973525916244e-11,9.574015973423441e-07,1.0425984026576583e-06,1.63e-06,1.5966553270091163e-07,1.5046250867243137e-09,1.3305165139334042e-13,8.683651527604412e-07,4.3789185942991817e-10,3.8720298872400954e-14,3.2482407935412366e-07,1.0800050443258124e-06,6.520476823075053e-08,2.1102016965533976e-08,7.952349385619884e-07,7.031278851476546e-11,1.8735157892842548e-07,1.6568321489053813e-11,8.366075422689201e-06,1.6339245773108158e-06,2e-05,7.63
3.701178580689807e-07,3.2727375473999006e-11,9.572984892863535e-07,1.042701510713649e-06,1.63e-06,1.5964291758177448e-07,1.5042858093231505e-09,1.3302279847494464e-13,8.683256480821816e-07,4.378449803773702e-10,3.871651142190629e-14,3.248486131003764e-07,1.0800402729388331e-06,6.52075118579679e-08,2.1099012578695176e-08,7.953024438617173e-07,7.03194251452458e-11,1.8727660142991806e-07,1.656183929519344e-11,8.366015794008804e-06,1.6339842059912142e-06,2e-05,7.640000000000001
3.700878812011073e-07,3.272502606075613e-11,9.571959862939975e-07,1.042804013706005e-06,1.63e-06,1.5962041147193712e-07,1.5039481591832874e-09,1.3299407652876475e-13,8.682862030225501e-07,4.3779828949148065e-10,3.871273889088718e-14,3.248731458471217e-07,1.080075344527883e-06,6.521024306516152e-08,2.109602004565913e-08,7.953697456340076e-07,7.032604063327434e-11,1.872018602988674e-07,1.6555377130543162e-11,8.365956439124743e-06,1.6340435608752745e-06,2e-05,7.65
3.700580383709207e-07,3.272268696353141e-11,9.570940845560801e-07,1.0429059154439223e-06,1.63e-06,1.5959801370988758e-07,1.5036121259429625e-09,1.3296548423167413e-13,8.682468178385635e-07,4.37751785847028e-10,3.870898123601216e-14,3.2489767708900225e-07,1.0801102599429432e-06,6.521296192349148e-08,2.109303930769012e-08,7.954368445710246e-07,7.033263505688714e-11,1.871273546747616e-07,1.6548934923994493e-11,8.365897356535055e-06,1.6341026434649625e-06,2e-05,7.66
3.7002833005364113e-07,3.2720358217015084e-11,9.569927855231975e-07,1.043007214476805e-06,1.63e-06,1.595757253665152e-07,1.5032777540588536e-09,1.329370574535224e-13,8.682074903297008e-07,4.37705469613513e-10,3.870523695815707e-14,3.2492220825685913e-07,1.0801450190651963e-06,6.521566820590525e-08,2.1090070349825955e-08,7.955037402793244e-07,7.033920839589764e-11,1.8705308477694588e-07,1.6542512748983195e-11,8.365838545996082e-06,1.6341614540039344e-06,2e-05,7.67
3.699987557470057e-07,3.271803978327186e-11,9.568920864281419e-07,1.0431079135718606e-06,1.63e-06,1.5955354611726665e-07,1.5029450437153825e-09,1.3290880196964694e-13,8.681682202792655e-07,4.376593400831824e-10,3.8701505739362997e-14,3.2494673922191065e-07,1.0801796225515303e-06,6.52183619260638e-08,2.1087113122247436e-08,7.955704332396982e-07,7.034576070899251e-11,1.869790499568823e-07,1.6536110562435866e-11,8.365780006260945e-06,1.6342199937390724e-06,2e-05,7.68
3.6996931359436256e-07,3.271573152370609e-11,9.567919786578577e-07,1.0432080213421448e-06,1.63e-06,1.5953147370486437e-07,1.5026139338041302e-09,1.3288068190350356e-13,8.68129010217285e-07,4.3761339533228815e-10,3.8697788895790625e-14,3.249712676952598e-07,1.080214072134216e-06,6.522104343091084e-08,2.1084167526769382e-08,7.956369251438187e-07,7.035229216415123e-11,1.869052483635783e-07,1.6529728159929405e-11,8.365721734691021e-06,1.6342782653089957e-06,2e-05,7.69
3.699400028865789e-07,3.2713433385178217e-11,9.566924585603073e-07,1.0433075414396952e-06,1.63e-06,1.5950950750587813e-07,1.5022844149150544e-09,1.3285269645446105e-13,8.680898603561518e-07,4.375676344696465e-10,3.869408637087383e-14,3.249957932140538e-07,1.080248368631748e-06,6.522371278614396e-08,2.108123350649435e-08,7.957032166594844e-07,7.035880283670769e-11,1.8683167916452322e-07,1.6523365473365197e-11,8.365663729834618e-06,1.6343362701653997e-06,2e-05,7.7
3.6991082291824203e-07,3.2711145314921693e-11,9.56593522503865e-07,1.0434064774961374e-06,1.63e-06,1.5948764690020908e-07,1.5019564776817782e-09,1.3282484482195552e-13,8.680507709058573e-07,4.3752205660866085e-10,3.869039810993789e-14,3.250203153191436e-07,1.0802825128582506e-06,6.522637005714935e-08,2.1078311004821945e-08,7.957693084522655e-07,7.036529280166815e-11,1.86758341530349e-07,1.651702243488532e-11,8.36560599024802e-06,1.6343940097519973e-06,2e-05,7.71
3.698817729876092e-07,3.270886726054193e-11,9.564951668770837e-07,1.0435048331229186e-06,1.63e-06,1.594658912710291e-07,1.5016301127803935e-09,1.327971262052207e-13,8.680117420740667e-07,4.3747666086727507e-10,3.868672406024355e-14,3.250448335550145e-07,1.0803165056235277e-06,6.522901530900737e-08,2.1075399965444504e-08,7.958352011855371e-07,7.037176213371368e-11,1.8668523463479088e-07,1.6510698976869406e-11,8.365548514495411e-06,1.634451485504606e-06,2e-05,7.72
3.6985285239655686e-07,3.270659917001525e-11,9.563973880884615e-07,1.043602611911541e-06,1.63e-06,1.5944424000472023e-07,1.5013053109282623e-09,1.3276953980301859e-13,8.679727740661909e-07,4.3743144636792785e-10,3.868306417103103e-14,3.2506934746971587e-07,1.080350347733118e-06,6.523164860649827e-08,2.1072500332342806e-08,7.95900895520511e-07,7.037821090720254e-11,1.8661235765464805e-07,1.6504395031931493e-11,8.365491301148783e-06,1.6345086988512344e-06,2e-05,7.73
3.6982406045053086e-07,3.2704340991687765e-11,9.563001825662069e-07,1.0436998174337956e-06,1.63e-06,1.594226924908139e-07,1.50098206288282e-09,1.327420848133698e-13,8.679338670854601e-07,4.3738641223750547e-10,3.867941839356409e-14,3.250938566147917e-07,1.0803840399883465e-06,6.523427001410764e-08,2.106961204978177e-08,7.959663921162677e-07,7.03846391961727e-11,1.8653970976974458e-07,1.6498110532916867e-11,8.365434348787847e-06,1.6345656512121712e-06,2e-05,7.74
3.697953964584959e-07,3.2702092674274415e-11,9.562035467580072e-07,1.0437964532419952e-06,1.63e-06,1.594012481219305e-07,1.5006603594403764e-09,1.3271476043328406e-13,8.678950213329973e-07,4.3734155760729636e-10,3.867578668117407e-14,3.2511836054521067e-07,1.0804175831863784e-06,6.523687959603211e-08,2.106673506230613e-08,7.960316916297893e-07,7.03910470743442e-11,1.8646729016288985e-07,1.649184541289893e-11,8.365377655999945e-06,1.634622344000072e-06,2e-05,7.75
3.6976685973288525e-07,3.269985416685782e-11,9.561074771307935e-07,1.043892522869209e-06,1.63e-06,1.593799062937186e-07,1.5003401914349187e-09,1.3268756585849078e-13,8.678562370078907e-07,4.3729688161294376e-10,3.86721689893039e-14,3.251428588192964e-07,1.0804509781202705e-06,6.523947741618489e-08,2.106386931473617e-08,7.960967947159917e-07,7.039743461512163e-11,1.8639509801983972e-07,1.6485599605176043e-11,8.365321221379969e-06,1.6346787786200477e-06,2e-05,7.76
3.697384495895505e-07,3.2697625418887273e-11,9.56011970170508e-07,1.0439880298294945e-06,1.63e-06,1.5935866640479432e-07,1.5000215497369144e-09,1.3266050028316943e-13,8.678175143072679e-07,4.372523833944002e-10,3.8668565275552194e-14,3.251673509986576e-07,1.0804842255790263e-06,6.524206353820137e-08,2.1061014752163385e-08,7.961617020277567e-07,7.040380189159654e-11,1.8632313252925683e-07,1.6479373043268374e-11,8.365265043530265e-06,1.6347349564697513e-06,2e-05,7.7700000000000005
3.697101653477112e-07,3.2695406380177675e-11,9.559170223818701e-07,1.0440829776181323e-06,1.63e-06,1.5933752785668084e-07,1.499704425252112e-09,1.3263356289968007e-13,8.677788534263678e-07,4.372080620958806e-10,3.8664975499717247e-14,3.251918366481182e-07,1.0805173263476467e-06,6.524463802544473e-08,2.10581713199462e-08,7.962264142159645e-07,7.041014897654985e-11,1.8625139288267152e-07,1.6473165660914767e-11,8.36520912106055e-06,1.6347908789394664e-06,2e-05,7.78
3.6968200632990476e-07,3.269319700090846e-11,9.558226302881432e-07,1.0441773697118593e-06,1.63e-06,1.593164900537476e-07,1.4993888089203455e-09,1.3260675289829377e-13,8.677402545586155e-07,4.3716391686581603e-10,3.8661399623841096e-14,3.2521631533564795e-07,1.0805502812071837e-06,6.524720094101152e-08,2.1055338963705662e-08,7.962909319295264e-07,7.041647594245432e-11,1.861798782744427e-07,1.6466977392069576e-11,8.365153452587822e-06,1.6348465474121937e-06,2e-05,7.79
3.6965397186193584e-07,3.2690997231622546e-11,9.55728790430901e-07,1.0442712095691015e-06,1.63e-06,1.5929555240314974e-07,1.499074691714335e-09,1.325800694669231e-13,8.677017178956941e-07,4.371199468568074e-10,3.8657837612253566e-14,3.25240786632292e-07,1.080583090934794e-06,6.524975234773729e-08,2.1052517629321136e-08,7.963552558154158e-07,7.0422782861477e-11,1.861085879017183e-07,1.6460808170899533e-11,8.365098036736276e-06,1.63490196326374e-06,2e-05,7.8
3.696260612728263e-07,3.268880702322527e-11,9.556354993697935e-07,1.0443645006302087e-06,1.63e-06,1.5927471431476752e-07,1.4987620646384895e-09,1.3255351179085273e-13,8.676632436276181e-07,4.3707615122557925e-10,3.865428943161629e-14,3.252652501121017e-07,1.0806157563037912e-06,6.525229230820212e-08,2.1049707262926e-08,7.964193865187025e-07,7.042906980548158e-11,1.8603752096439619e-07,1.6454657931780595e-11,8.365042872137213e-06,1.634957127862804e-06,2e-05,7.8100000000000005
