Time,H2O2_p,per3_p,coI_p,MLTH_p,coII_p,MLT_p,O2minus_p,H_p,O2_p,NADPH_c,O2_c,NADPplus_c,H2O2_c,NADP_c,O2minus_c,H_c,MLT_c,MLTH_c,coIII_p,NADP2_c,Knadph,k1,kminus1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,kminus13,k14,k15,k16,k17,k18,V,L,Ko,phagosome,cytoplasm,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13a,R13b,R14,R15,R16,R17,R18,R19
7.23,2.811320985009421e-05,267.51564714203545,0.00012531040284762316,299.93781166974657,0.2273461981793472,0.062188330254335476,0.002212472457708262,-0.00014925323707647313,67.74770632303996,178.9991734106955,68.38806818684498,1.7508083672521717,0.012319177683754757,1.8171953692880787e-05,0.007700954522767285,-0.09664439123598832,3.471703917229142e-05,299.9999652829617,32.25688134938185,2.504937648475396e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.36876817294922776,0.37585328009570473,0.2727588846933997,11.837420026155106,4.895034376117637e-05,0.007136746155707066,0.1224140767659953,0.6213724041184603,0.2965235028086495,0.6214321315106901,1.981319406097222e-07,250.0,125.0,30.774630684080236,-19.210855914150443,-0.36873193421713985,-0.62153613215105,0.6215361321516318,-0.010976964130118045,5.917147208644218
7.24,2.8240550017487614e-05,267.396172896522,0.00012582750107540633,299.93754051632897,0.22837870237161775,0.06245948367193592,0.002218646003589214,-0.00015023497731364447,67.82151478818417,179.24250397526333,68.46260687699396,1.7574777428979158,0.012369450124428239,1.8231342579424113e-05,0.007718308923745053,-0.0972387755482773,3.48211195228698e-05,299.9999651788813,32.37532257360479,2.5248156451065627e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.37027275469607623,0.37740391201873114,0.27399738518261496,11.86514900743838,4.92239008924239e-05,0.007182938004283994,0.12271409085306481,0.6240826199274572,0.29786146321181256,0.6241424654501111,1.994291113489936e-07,250.0,125.0,30.80817309464728,-19.23276266429366,-0.37023628723232255,-0.6242466255234831,0.6242466255241306,-0.010999325840311679,5.931024534322531
7.25,2.8368339161946212e-05,267.2764185629135,0.00012634601715015792,299.9372685758954,0.22941433039768003,0.06273142410549175,0.002224832495304534,-0.00015122220206589205,67.89526523664684,179.48581764122548,68.5370884430841,1.7641640170310293,0.012419856279341012,1.8290847136138486e-05,0.007735675258234507,-0.09783583971522093,3.492535934662013e-05,299.9999650746415,32.49404076067114,2.5448236971463013e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3717813355944421,0.3789587927946161,0.2752396305265926,11.892905224947716,4.949879632162998e-05,0.0072293797788091215,0.12301435357955934,0.6268007039342275,0.2992033585043075,0.626860667874173,2.0073305337455128e-07,250.0,125.0,30.841689799387844,-19.254696193118207,-0.371744638205372,-0.6269649874611787,0.6269649874614514,-0.011021685525859946,5.944915607191785
7.26,2.8496578742268203e-05,267.1563838664071,0.00012686595330874167,299.93699584719354,0.2304530873007825,0.06300415280738149,0.0022310319682759413,-0.00015221493816297828,67.96895766379134,179.72911438671636,68.61151287986792,1.7708672115170054,0.012470396334192568,1.8350467508982443e-05,0.0077530535268368166,-0.0984355916128604,3.502975872603211e-05,299.99996497024216,32.61303618033825,2.5649624831209284e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.37329392117552807,0.380517929107143,0.27648562675483096,11.920688658699063,4.977503643469221e-05,0.007276072630087453,0.12331486446631443,0.6295266689220733,0.300549194949984,0.62958675130101,2.020437946789322e-07,250.0,125.0,30.87518079594056,-19.276656482297312,-0.373256992663509,-0.6296912304865145,0.6296912304865545,-0.01104404311712175,5.958820417889911
7.2700000000000005,2.862527022404984e-05,267.03606853240484,0.00012738731179197252,299.936722328969,0.23149497813073625,0.06327767103188915,0.0022372444580941587,-0.00015321321256273277,68.04259206499667,179.9723941898676,68.68588018211284,1.7775873482240385,0.012521070474941352,1.8410203829419768e-05,0.007770443730230348,-0.09903803912977496,3.5134317744776914e-05,299.9999648656831,32.732309102152094,2.5852326843468107e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3748105169814646,0.38208132765182656,0.27773537990459757,11.948499288707495,5.005262765273026e-05,0.0073230177139414765,0.12361562303413226,0.6322605271779006,0.30189897882338057,0.6323207282755051,2.033613630244694e-07,250.0,125.0,30.908646081950778,-19.298643513485104,-0.3747733561415191,-0.6324253671414226,0.6324253671414437,-0.011066398544272379,5.972738957047622
7.28,2.8754415079253635e-05,266.9154722865136,0.00012791009484521774,299.9364480199656,0.2325400079439631,0.06355198003521735,0.0022434700005132028,-0.00015421705235175862,68.11616843565731,180.21565702880815,68.76019034460121,1.7843244490230055,0.012571878887806826,1.8470056244087137e-05,0.0077878458691417,-0.09964319016710138,3.523903648689617e-05,299.99996476096436,32.85185979544701,2.6056349849351796e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.37633112855904893,0.3836489951377152,0.27898889602098753,11.976337094952129,5.03315764320271e-05,0.007370216191215118,0.1239166288037822,0.6350022915094609,0.30325271640753726,0.6350626113548137,2.0468578659584533e-07,250.0,125.0,30.942085655070542,-19.320657268317063,-0.37629373418182716,-0.635167409987389,0.6351674099873045,-0.011088751737256996,5.986671215288451
7.29,2.8884014786670803e-05,266.79459485454566,0.00012843430471787615,299.9361729189253,0.23358818180354507,0.06382708107550106,0.0022497086314568573,-0.0001552264847461413,68.18968677118335,180.4589028816643,68.83444336213029,1.7910785357875088,0.012622821759271317,1.853002488584647e-05,0.007805259944374347,-0.10025105263855336,3.534391503753627e-05,299.9999646560858,32.971688529345506,2.6261700718075596e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3778557614654903,0.38522093828582843,0.28024618115698186,12.004202057406133,5.061188926451486e-05,0.007417669227817564,0.1242178812960009,0.6377519742518318,0.3046104139962732,0.6378124131216552,2.0601709336205368e-07,250.0,125.0,30.975499512958628,-19.34269772840821,-0.37781813233453937,-0.6379173716049991,0.6379173716046352,-0.011111102625834979,6.000617183228756
7.3,2.901407083158073e-05,266.6734359625185,0.0001289599436639276,299.93589702458803,0.23463950477927287,0.06410297541282081,0.0022559603870147544,-0.0001562415370921616,68.26314706700039,180.70213172655954,68.90863922951226,1.7978496303938587,0.012673899276082104,1.859010990225121e-05,0.00782268595678072,-0.10086163447044101,3.544895348228636e-05,299.99996455104736,33.091795572757945,2.6468386347003726e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3793844212633682,0.3867971638308046,0.2815072413735053,12.032094156011153,5.089357267779761e-05,0.007465377994733215,0.12451938003149292,0.640509588245606,0.3059720778920714,0.6405701461724791,2.073553117066671e-07,250.0,125.0,31.008887653280514,-19.36476487535606,-0.3793465561575157,-0.640675264593483,0.6406752645933853,-0.01113345113953193,6.014576851477724
7.3100000000000005,2.9144584706129567e-05,266.5519953366554,0.00012948701394146887,299.9356203356916,0.2356939819476955,0.06437966430921654,0.002262225303447298,-0.00015726223686701282,68.33654931854961,180.94534354161473,68.98277794157423,1.8046377547211152,0.012725111625253263,1.8650311427353987e-05,0.007840123907290213,-0.1014749436016902,3.5554151907790816e-05,299.99996444584895,33.21218119438234,2.667641366180734e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.38091711352524515,0.38837767851950816,0.28277208273948545,12.060013370698963,5.11766332355722e-05,0.007513343668060824,0.12482112453093071,0.6432751458671823,0.30733771440831775,0.6433358231285967,2.0870046980237442e-07,250.0,125.0,31.042250073708402,-19.38685869073879,-0.38087901121641404,-0.643441101573444,0.6434411015730875,-0.011155797207685829,6.028550210637393
7.32,2.9275557909068157e-05,266.4302727033853,0.000130015517813204,299.9353428509721,0.23675161839216927,0.06465714902870087,0.0022685034171831147,-0.00015828861167952347,68.40989352128777,181.18853830494783,69.05685949315821,1.8114429306510689,0.012776458994067775,1.8710629609841715e-05,0.007857573796881501,-0.10209098798386233,3.5659510401186856e-05,299.99996434049046,33.332845662704074,2.688578961650774e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.38245384382967307,0.3899624891125002,0.2840407113319112,12.087959681373173,5.146107753771469e-05,0.007561567429028156,0.12512311431495496,0.6460486599976825,0.3087073298671939,0.646109456626113,2.100525962380113e-07,250.0,125.0,31.07558677192119,-19.40897915611322,-0.38241550308476124,-0.6462148951832205,0.6462148951829969,-0.011178140759396774,6.04253725130264
7.33,2.9406991945731652e-05,266.3082677893573,0.0001305454575461896,299.93506456916344,0.23781241920337656,0.06493543083740712,0.0022747947648130173,-0.00015932068927990972,68.48317967068823,181.43171599467397,69.13088387912221,1.8182651800684753,0.012827941570097675,1.8771064585560197e-05,0.007875035626614915,-0.10270977558203782,3.576502905071674e-05,299.9999642349718,33.45378924598119,2.709652119558377e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3839946177604898,0.3915516023832737,0.28531313323645485,12.11593306787306,5.17469122202071e-05,0.007610050463991604,0.12542534890417684,0.6488301430759326,0.3100809306022708,0.6488910593270903,2.1141171940516333e-07,250.0,125.0,31.108897745604995,-19.431126253019556,-0.3839560373445583,-0.6489966580834334,0.648996658083564,-0.011200481723603797,6.056537964061213
7.34,2.9538888329211637e-05,266.1859803214074,0.0001310768354119054,299.93478548899753,0.23887638947827103,0.06521451100328453,0.0022810993831266684,-0.0001603584975392244,68.55640776223848,181.67487658890573,69.20485109433773,1.8251045248605944,0.01287955954116305,1.883161650147377e-05,0.00789250939759747,-0.10333131437279709,3.587070794504781e-05,299.9999641292929,33.57501221227836,2.730861540942399e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3855394409218984,0.3931450251184648,0.2865893545462058,12.143933510162597,5.203414395700867e-05,0.007658793964589853,0.12572782781917402,0.6516196079250827,0.3114585229558219,0.6516806439073242,2.127778680351475e-07,250.0,125.0,31.14218299245198,-19.453299962977326,-0.3855006195850152,-0.6517864029538032,0.6517864029533947,-0.011222820028941602,6.070552339493734
7.3500000000000005,2.9671248578495852e-05,266.06341002657734,0.00013160965368624143,299.93450560920456,0.2399435343207409,0.06549439079629145,0.0022874173090610406,-0.00016140206446189112,68.62957779144156,181.91802006575293,69.27876113369118,1.8319609869174691,0.012931313095357866,1.889228549888343e-05,0.007909995111005704,-0.10395561234537248,3.597654717379304e-05,299.9999640234537,33.69651482944762,2.7522079297034875e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3870883189132401,0.3947427641178145,0.28786938136246654,12.171960988051957,5.232277945792052e-05,0.007707799127591054,0.12603055058049334,0.6544170671733214,0.31284011328067074,0.654478223065859,2.1415107082279268e-07,250.0,125.0,31.17544251016103,-19.475500267488314,-0.3870492554033811,-0.6545841424913306,0.6545841424911766,-0.011245155603889327,6.084580368173714
7.36,2.9804074219708942e-05,265.9405566321187,0.00013214391464950507,299.93422492851244,0.24101385884178209,0.0657750714884435,0.0022937485797309785,-0.00016245141818883632,68.70268975381627,182.1611464033225,69.3526139920841,1.8388345881319752,0.012983202421056992,1.8953071722726353e-05,0.00792749276807776,-0.10458267750189805,3.608254682726488e-05,299.999963917454,33.81829736512426,2.7736919926614538e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3886412573450475,0.3963448261941881,0.2891532197949592,12.200015481355763,5.2612825470178815e-05,0.007757067155017366,0.12633351670865145,0.6572225335752626,0.314225707939626,0.6572838095206137,2.155313566360856e-07,250.0,125.0,31.208676296437847,-19.497727148034755,-0.3886019504051185,-0.6573898894157537,0.6573898894161624,-0.011267488376693564,6.098622040667554
7.37,2.9937366786050965e-05,265.81741986549173,0.00013267962058664785,299.93394344564706,0.2420873681595178,0.06605655435381838,0.002300093232429328,-0.0001635065869976236,68.77574364489718,182.4042555797186,69.42640966443315,1.8457253503998319,0.013035227706916931,1.901397531674716e-05,0.007945002370118132,-0.1052125178573704,3.618870699661616e-05,299.99996381129387,33.94036008672759,2.7953144395550293e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3901982618377212,0.3979512181742555,0.2904408759618494,12.228096969888856,5.290428877867195e-05,0.007806599254169661,0.12663672572413512,0.6600360198449543,0.31561531330591364,0.6600974160110324,2.1691875440752216e-07,250.0,125.0,31.241884348994915,-19.519980586079328,-0.3901587102039264,-0.6602036564681839,0.6602036564682177,-0.011289818275377608,6.112677347534561
7.38,3.007112781765804e-05,265.6939994543644,0.000133216773787184,299.93366115933236,0.24316406739920662,0.06633884066855747,0.002306451304622709,-0.00016456759930237548,68.84873946023448,182.6473475730425,69.50014814566997,1.852633295619591,0.01308738914187616,1.9074996426365423e-05,0.007962523918494634,-0.1058451414395893,3.629502777375505e-05,299.9999637049731,34.06270326146201,2.8170759830329385e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3917593380191912,0.39956194689824676,0.29173235598975483,12.256205433438884,5.319717620595797e-05,0.007856396637637526,0.12694017714740127,0.6628575387552611,0.31700893576299566,0.662919055296627,2.1831329319951219e-07,250.0,125.0,31.275066665551485,-19.5422605630647,-0.39171954042175505,-0.6630254564074676,0.663025456407837,-0.011312145227743849,6.126746279326947
7.390000000000001,3.0205358861704766e-05,265.5702951266121,0.00013375537654520194,299.93337806829004,0.2442439616932724,0.06662193171087355,0.0023128228339537897,-0.00016563448365411468,68.921677195394,182.89042236139267,69.57382943074114,1.8595584456926462,0.013139686915156325,1.913613519694338e-05,0.007980057414640123,-0.10648055628913855,3.640150925139284e-05,299.9999635984916,34.18532715631747,2.838977338656352e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.39332449152578647,0.40117701921998544,0.2930276660137809,12.284340851773507,5.349149461258039e-05,0.007906460523331162,0.1272438704988774,0.6656871030778704,0.31840658170476405,0.6657487401579377,2.1971500216541716e-07,250.0,125.0,31.308223243833517,-19.564567060414447,-0.3932844466888386,-0.6658553020156432,0.6658553020162216,-0.011334469161372667,6.140828826589859
7.4,3.0340061471995508e-05,265.44630661030436,0.00013429543115911626,299.93309417124,0.24532705618088932,0.06690582876093021,0.002319207858231174,-0.000166707268732633,68.99455684595607,183.13347992286484,69.64745351460724,1.866500822523058,0.013192121216245887,1.9197391774737685e-05,0.007997602860047501,-0.10711877045857911,3.650815152296735e-05,299.9999634918493,34.30823203808301,2.8610192247200413e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3948937279963114,0.40279644200614495,0.29432681217702306,12.312503204581189,5.378725089681228e-05,0.007956792134474065,0.12754780529895984,0.6685247256163732,0.31980825753519987,0.6685864833952248,2.2112391057165966e-07,250.0,125.0,31.341354081573257,-19.58690005953531,-0.39485343464321676,-0.6686932060929394,0.6686932060940725,-0.011356790003632655,6.154924979861369
7.41,3.047523721100853e-05,265.32203363372173,0.00013483693993236758,299.9328094668999,0.24641335600861763,0.06719053310102802,0.002325606415483277,-0.00016778598335842628,69.06737840751696,183.37652023555188,69.72102039224406,1.8734604480178008,0.0132446922349258,1.9258766306458194e-05,0.00801516025627431,-0.10775979201351084,3.661495468263026e-05,299.99996338504616,34.431418173329114,2.883202362500538e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3964670530986653,0.4044202221383464,0.2956298006313284,12.340692471753062,5.408445199736977e-05,0.00800739269980817,0.12785198106801665,0.6713704191910173,0.3212139696687963,0.6714322978283163,2.2254004778806166e-07,250.0,125.0,31.374459176509824,-19.609259541813117,-0.39642650993144374,-0.6715391814623217,0.6715391814634538,-0.011379107681582065,6.169034729672516
7.42,3.061088764669636e-05,265.19747592537084,0.000135379905173134,299.93252395398514,0.2475028663309647,0.06747604601576367,0.0023320185438717982,-0.00016887065650310055,69.14014187568988,183.61954327754356,69.79453005864363,1.8804373440869777,0.013297400161290758,1.9320258939393454e-05,0.00803272960494923,-0.10840362903348978,3.672191882557876e-05,299.999963278082,34.554885828392436,2.9055274764711578e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.39804447248690766,0.4060483665122925,0.2969366375379682,12.368908632919192,5.438310488961942e-05,0.008058263453318398,0.12815639732638928,0.6742241966431374,0.322623724531139,0.6742861963027801,2.2396344329112758e-07,250.0,125.0,31.407538526389637,-19.63164548861232,-0.39800367820932187,-0.6743932409690387,0.6743932409693809,-0.011401422122154864,6.183158066547256
7.43,3.074701435388125e-05,265.0726332139671,0.00013592432919406,299.93223763120903,0.2485955923098425,0.0677623687918703,0.002338444281727569,-0.0001699613172788164,69.21284724610366,183.8625490269267,69.867982508813,1.8874315326436,0.01335024518572808,1.938186982153395e-05,0.008050310907766626,-0.10905028961099283,3.682904404774276e-05,299.9999631709568,34.678635269393304,2.9279952940721487e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.39962599181929187,0.40768088203695485,0.29824732906698737,12.397151667633413,5.468321658744367e-05,0.008109405634382878,0.12846105359439086,0.6770860708395123,0.3240375285585315,0.6771481916842946,2.2539412666733302e-07,250.0,125.0,31.440592128965847,-19.654057881280096,-0.399584945141226,-0.6772553974774382,0.6772553974782255,-0.011423733252078114,6.1972949810025275
