E,E_M,E_M1,E_P1,E_P2,E_P21,E_P_1,E_P_2,M,M1,P,P2,P21,T,Time
7.887819597343466e-05,2.1977490041262334e-06,3.851489771779327e-13,0.0,1.6544912876571923e-08,7.875723782036407e-23,5.987375119661224e-05,7.199999459060475e-06,0.038658154667981115,4.9139065469669125e-09,0.957463366747113,0.0019065717425169955,5.567303729592546e-12,0.001902613747718653,8.02
7.887756868606627e-05,2.2002752837163414e-06,3.8608337196735745e-13,0.0,1.656496094110829e-08,7.904973728889528e-23,5.987004454965898e-05,7.199553703079028e-06,0.038702870850636104,4.925827006908654e-09,0.957411708693644,0.0019088901979265797,5.5810966233008036e-12,0.0019072387572631531,8.03
7.887694159784151e-05,2.202801053082153e-06,3.870188256144052e-13,0.0,1.6585007398779328e-08,7.934295277449956e-23,5.98663383052442e-05,7.1991079955103896e-06,0.03874757867760991,4.9377610596258495e-09,0.9573600538379313,0.001911208500826898,5.594906278867359e-12,0.0019118690772890747,8.040000000000001
7.887631470872395e-05,2.2053263123327633e-06,3.8795533786331644e-13,0.0,1.6605052249903266e-08,7.963688511596836e-23,5.986263246328942e-05,7.198662336345117e-06,0.03879227815030226,4.949708702113193e-09,0.9573084021796283,0.0019135266512342402,5.608732695190614e-12,0.0019165047067269732,8.05
7.887568801867711e-05,2.207851061577234e-06,3.8889290845840177e-13,0.0,1.662509549479825e-08,7.993153515195705e-23,5.985892702371615e-05,7.198216725573768e-06,0.0388369692701126,4.9616699313659624e-09,0.9572567537183885,0.0019158446491648953,5.622575871169103e-12,0.001921145644507659,8.06
7.88750615276646e-05,2.2103753009245943e-06,3.898315371440413e-13,0.0,1.6645137133782328e-08,8.022690372098488e-23,5.985522198644593e-05,7.197771163186906e-06,0.038881652038440025,4.973644744380019e-09,0.9572051084538653,0.0019181624946351472,5.6364358057014896e-12,0.001925791889562193,8.07
7.887443523564996e-05,2.2128990304838368e-06,3.907712236646851e-13,0.0,1.6665177167173444e-08,8.052299166143489e-23,5.985151735140034e-05,7.197325649175096e-06,0.038926326456683306,4.985633138151807e-09,0.9571534663857125,0.0019204801876612772,5.650312497686562e-12,0.0019304434408218892,8.08
7.887380914259677e-05,2.2154222503639214e-06,3.917119677648528e-13,0.0,1.668521559528945e-08,8.081979981155398e-23,5.984781311850097e-05,7.196880183528906e-06,0.03897099252624091,4.997635109678351e-09,0.9571018275135836,0.0019227977282595622,5.66420594602324e-12,0.0019351002972183128,8.09
7.887318324846865e-05,2.2179449606737736e-06,3.9265376918913385e-13,0.0,1.6705252418448104e-08,8.11173290094529e-23,5.984410928766944e-05,7.196434766238906e-06,0.03901565024851097,5.009650655957261e-09,0.9570501918371325,0.0019251151164462767,5.678116149610568e-12,0.0019397624576832817,8.1
7.887255755322918e-05,2.220467161522285e-06,3.935966276821874e-13,0.0,1.672528763696706e-08,8.141558009310623e-23,5.984040585882739e-05,7.19598939729567e-06,0.03906029962489128,5.0216797739867256e-09,0.9569985593560129,0.0019274323522376906,5.692043107347721e-12,0.0019444299211488656,8.11
7.8871932056842e-05,2.222988853018313e-06,3.9454054298874263e-13,0.0,1.6745321251163882e-08,8.17145539003525e-23,5.983670283189649e-05,7.195544076689775e-06,0.03910494065677935,5.033722460765523e-09,0.9569469300698787,0.0019297494356500713,5.705986818134005e-12,0.001949102686547387,8.120000000000001
7.887130675927072e-05,2.22551003527068e-06,3.9548551485359784e-13,0.0,1.6765353261356028e-08,8.201425126889385e-23,5.983300020679842e-05,7.1950988044118e-06,0.03914957334557233,5.045778713293004e-09,0.9568953039783841,0.0019320663666996815,5.7199472808688425e-12,0.0019537807528114187,8.13
7.8870681660479e-05,2.228030708388176e-06,3.964315430216216e-13,0.0,1.6785383667860863e-08,8.23146730362965e-23,5.982929798345489e-05,7.194653580452325e-06,0.03919419769266705,5.05784852856911e-09,0.956843681081183,0.0019343831454027814,5.733924494451797e-12,0.001958464118873787,8.14
7.887005676043046e-05,2.2305508724795544e-06,3.9737862723775215e-13,0.0,1.680541247099566e-08,8.26158200399904e-23,5.982559616178766e-05,7.194208404801939e-06,0.03923881369946005,5.069931903594362e-09,0.9567920613779295,0.0019366997717756276,5.7479184577825546e-12,0.001963152783667571,8.15
7.886943205908876e-05,2.233070527653537e-06,3.9832676724699736e-13,0.0,1.682543967107759e-08,8.291769311726942e-23,5.9821894741718455e-05,7.193763277451226e-06,0.039283421367347506,5.082028835369864e-09,0.9567404448682778,0.0019390162458344728,5.76192916976093e-12,0.0019678467461261002,8.16
7.88688075564176e-05,2.2355896740188103e-06,3.99275962794435e-13,0.0,1.684546526842373e-08,8.32202931052912e-23,5.981819372316909e-05,7.193318198390778e-06,0.0393280206977253,5.094139320897303e-09,0.9566888315518822,0.0019413325675955663,5.775956629286866e-12,0.0019725460051829577,8.17
7.886818325238065e-05,2.238108311684026e-06,4.002262136252124e-13,0.0,1.6865489263351056e-08,8.352362084107725e-23,5.981449310606135e-05,7.192873167611189e-06,0.03937261169198898,5.1062633571789474e-09,0.9566372214283971,0.001943648737075154,5.790000835260434e-12,0.0019772505597719777,8.18
7.886755914694159e-05,2.2406264407578035e-06,4.0117751948454673e-13,0.0,1.6885511656176446e-08,8.382767716151296e-23,5.981079289031708e-05,7.192428185103055e-06,0.03941719435153377,5.118400941217649e-09,0.9565856144974769,0.0019459647542894786,5.8040617865818316e-12,0.0019819604088272464,8.19
7.886693524006413e-05,2.2431440613487267e-06,4.0212988011772495e-13,0.0,1.690553244721669e-08,8.413246290334754e-23,5.9807093075858136e-05,7.191983250856975e-06,0.039461768677754576,5.130552070016843e-09,0.9565340107587761,0.0019482806192547787,5.8181394821513886e-12,0.0019866755512831036,8.2
7.8866311531712e-05,2.245661173565346e-06,4.030832952701039e-13,0.0,1.6925551636788472e-08,8.44379789031941e-23,5.980339366260638e-05,7.191538364863551e-06,0.03950633467204598,5.142716740580547e-09,0.9564824102119492,0.00195059633198729,5.832233920869561e-12,0.00199139598607414,8.21
7.88656880218489e-05,2.248177777516176e-06,4.040377646871096e-13,0.0,1.694556922520838e-08,8.474422599752944e-23,5.979969465048374e-05,7.191093527113388e-06,0.039550892335802224,5.154894949913358e-09,0.9564308128566511,0.001952911892503244,5.846345101636928e-12,0.0019961217121351976,8.22
7.886506471043857e-05,2.2506938733097e-06,4.049932881142384e-13,0.0,1.696558521279291e-08,8.505120502269435e-23,5.979599603941213e-05,7.190648737597093e-06,0.039595441670417245,5.167086695020459e-09,0.9563792186925363,0.001955227300818869,5.8604730233542035e-12,0.0020008527284013722,8.23
7.886444159744478e-05,2.253209461054365e-06,4.0594986529705623e-13,0.0,1.698559959985845e-08,8.535891681489345e-23,5.979229782931349e-05,7.190203996305278e-06,0.03963998267728466,5.179291972907615e-09,0.9563276277192596,0.00195754255695039,5.8746176849222275e-12,0.0020055890338080105,8.24
7.886381868283125e-05,2.2557245408585847e-06,4.0690749598119873e-13,0.0,1.7005612386721312e-08,8.566736221019516e-23,5.978860002010981e-05,7.1897593032285545e-06,0.03968451535779776,5.191510780581172e-09,0.9562760399364759,0.001959857660914029,5.8887790852419675e-12,0.0020103306272907123,8.25
7.886319596656178e-05,2.2582391128307384e-06,4.0786617991237133e-13,0.0,1.702562357369769e-08,8.597654204453179e-23,5.9784902611723084e-05,7.189314658357541e-06,0.0397290397133495,5.203743115048062e-09,0.9562244553438402,0.001962172612726003,5.90295722321452e-12,0.002015077507785329,8.26
7.886257344860013e-05,2.260753177079172e-06,4.0882591683634916e-13,0.0,1.7045633161103686e-08,8.628645715369947e-23,5.9781205604075326e-05,7.188870061682854e-06,0.03977355574533253,5.215988973315795e-09,0.9561728739410075,0.0019644874124025266,5.917152097741108e-12,0.0020198296742279637,8.27
7.88619511289101e-05,2.2632667337121962e-06,4.0978670649897705e-13,0.0,1.7065641149255315e-08,8.659710837335819e-23,5.977750899708859e-05,7.188425513195117e-06,0.03981806345513916,5.228248352392469e-09,0.9561212957276328,0.001966802059959811,5.9313637077230845e-12,0.0020245871255549727,8.28
7.88613290074555e-05,2.265779782838089e-06,4.1074854864616995e-13,0.0,1.7085647538468484e-08,8.690849653903183e-23,5.977381279068495e-05,7.187981012884954e-06,0.0398625628441614,5.240521249286761e-09,0.9560697207033715,0.001969116555414064,5.945592052061933e-12,0.002029349860702964,8.290000000000001
7.886070708420012e-05,2.2682923245650917e-06,4.117114430239118e-13,0.0,1.7105652329059005e-08,8.722062248610797e-23,5.977011698478648e-05,7.1875365607429934e-06,0.0399070539137909,5.252807661007928e-09,0.9560181488678786,0.0019714308987814886,5.959837129659256e-12,0.0020341178786087957,8.3
7.886008535910779e-05,2.2708043590014143e-06,4.1267538937825704e-13,0.0,1.7125655521342595e-08,8.753348704983815e-23,5.976642157931531e-05,7.187092156759865e-06,0.03995153666541903,5.265107584565815e-09,0.9559665802208096,0.0019737450900782854,5.974098939416792e-12,0.0020388911782095813,8.31
7.885946383214234e-05,2.273315886255231e-06,4.136403874553294e-13,0.0,1.7145657115634877e-08,8.784709106533779e-23,5.976272657419358e-05,7.186647800926202e-06,0.0399960111004368,5.277421016970847e-09,0.9559150147618197,0.001976059129320651,5.988377480236407e-12,0.0020436697584426842,8.32
7.885884250326763e-05,2.275826906434683e-06,4.1460643700132263e-13,0.0,1.716565711225137e-08,8.816143536758606e-23,5.9759031969343454e-05,7.186203493232641e-06,0.040040477220234925,5.289747955234031e-09,0.9558634524905647,0.0019783730165247797,6.002672751020093e-12,0.0020484536182457207,8.33
7.88582213724475e-05,2.278337419647876e-06,4.1557353776250003e-13,0.0,1.7185655511507502e-08,8.847652079142606e-23,5.9755337764687116e-05,7.185759233669821e-06,0.040084935026203784,5.30208839636696e-09,0.9558118934066998,0.0019806867517068606,6.016984750669971e-12,0.0020532427565565594,8.34
7.885760043964582e-05,2.280847426002883e-06,4.165416894851948e-13,0.0,1.72056523137186e-08,8.879234817156467e-23,5.975164396014679e-05,7.185315022228383e-06,0.04012938451973343,5.314442337381805e-09,0.9557603375098808,0.0019830003348830804,6.0313134780882906e-12,0.00205803717231332,8.35
7.885697970482647e-05,2.283356925607742e-06,4.175108919158098e-13,0.0,1.7225647519199894e-08,8.910891834257267e-23,5.974795055564469e-05,7.184870858898972e-06,0.040173825702213596,5.326809775291321e-09,0.9557087847997632,0.0019853137660696216,6.045658932177428e-12,0.0020628368644543755,8.36
7.885635916795332e-05,2.285865918570457e-06,4.1848114480081786e-13,0.0,1.7245641128266526e-08,8.94262321388847e-23,5.9744257551103094e-05,7.184426743672235e-06,0.04021825857503371,5.339190707108851e-09,0.955657235276003,0.001987627045282665,6.0600211118398906e-12,0.0020676418319183513,8.370000000000001
7.885573882899029e-05,2.2883744049989973e-06,4.1945244788676093e-13,0.0,1.7265633141233525e-08,8.97442903947991e-23,5.974056494644428e-05,7.183982676538824e-06,0.04026268313958284,5.351585129848309e-09,0.955605688938256,0.001989940172538384,6.074400015978309e-12,0.0020724520736441227,8.38
7.885511868790128e-05,2.2908823850012997e-06,4.2042480092025134e-13,0.0,1.7285623558415833e-08,9.006309394447822e-23,5.973687274159055e-05,7.183538657489391e-06,0.04030709939724975,5.363993040524202e-09,0.955554145786178,0.001992253147852953,6.088795643495445e-12,0.0020772675885708186,8.39
7.885449874465021e-05,2.2933898586852655e-06,4.2139820364797103e-13,0.0,1.7305612380128294e-08,9.03826436219482e-23,5.973318093646424e-05,7.183094686514592e-06,0.040351507349422895,5.376414436151616e-09,0.9555026058194251,0.00199456597124254,6.103207993294189e-12,0.0020820883756378205,8.4
7.885387899920101e-05,2.295896826158762e-06,4.2237265581667153e-13,0.0,1.7325599606685658e-08,9.070294026109904e-23,5.9729489530987703e-05,7.182650763605086e-06,0.04039590699749039,5.388849313746219e-09,0.9554510690376533,0.0019968786427233104,6.117637064277558e-12,0.0020869144337847616,8.41
7.885325945151761e-05,2.298403287529623e-06,4.233481571731742e-13,0.0,1.7345585238402567e-08,9.102398469568455e-23,5.972579852508332e-05,7.182206888751534e-06,0.040440298342840034,5.401297670324262e-09,0.9553995354405187,0.001999191162311427,6.1320828553486996e-12,0.002091745761951526,8.42
7.8852640101564e-05,2.3009092429056478e-06,4.2432470746437025e-13,0.0,1.736556927559358e-08,9.134577775932243e-23,5.9722107918673484e-05,7.181763061944602e-06,0.04048468138685929,5.41375950290258e-09,0.9553480050276777,0.0020015035300230467,6.146545365410886e-12,0.0020965823590782524,8.43
7.88520209493041e-05,2.3034146923946015e-06,4.2530230643722043e-13,0.0,1.738555171857315e-08,9.16683202854942e-23,5.9718417711680634e-05,7.181319283174956e-06,0.04052905613093532,5.426234808498588e-09,0.9552964777987863,0.0020038157458743253,6.161024593367519e-12,0.002101424224105329,8.44
7.88514019947019e-05,2.305919636104215e-06,4.262809538387554e-13,0.0,1.7405532567655637e-08,9.199161310754524e-23,5.9714727904027206e-05,7.180875552433267e-06,0.040573422576454944,5.438723584130285e-09,0.9552449537535012,0.002006127809881414,6.175520538122131e-12,0.0021062713559733977,8.45
7.885078323772138e-05,2.3084240741421856e-06,4.2726064941607573e-13,0.0,1.7425511823155303e-08,9.231565705868481e-23,5.971103849563568e-05,7.180431869710208e-06,0.04061778072480468,5.451225826816255e-09,0.9551934328914785,0.0020084397220604612,6.190033198578382e-12,0.0021111237536233533,8.46
7.885016467832655e-05,2.3109280066161757e-06,4.282413929163511e-13,0.0,1.7445489485386307e-08,9.264045297198587e-23,5.9707349486428556e-05,7.179988234996455e-06,0.04066213057737069,5.4637415335756586e-09,0.9551419152123749,0.0020107514824276107,6.204562573640052e-12,0.002115981415996339,8.47
7.884954631648141e-05,2.313431433633814e-06,4.2922318408682155e-13,0.0,1.7465465554662714e-08,9.296600168038539e-23,5.970366087632835e-05,7.179544648282685e-06,0.04070647213553884,5.476270701428243e-09,0.955090400715847,0.002013063090999003,6.219108662211059e-12,0.002120844342033754,8.48
7.884892815214997e-05,2.3159343553026956e-06,4.3020602267479673e-13,0.0,1.7485440031298505e-08,9.329230401668415e-23,5.969997266525761e-05,7.179101109559583e-06,0.04075080540069466,5.488813327394338e-09,0.9550388894015513,0.0020153745477907757,6.233671463195446e-12,0.002125712530677248,8.49
7.884831018529627e-05,2.31843677173038e-06,4.3118990842765596e-13,0.0,1.7505412915607546e-08,9.36193608135467e-23,5.96962848531389e-05,7.17865761881783e-06,0.04079513037422337,5.5013694084948564e-09,0.9549873812691448,0.002017685852819063,6.248250975497382e-12,0.0021305859808687226,8.5
7.884769241588434e-05,2.320938683024395e-06,4.321748410928483e-13,0.0,1.752538420790361e-08,9.394717290350154e-23,5.9692597439894815e-05,7.1782141760481165e-06,0.04083944705750986,5.513938941751292e-09,0.9549358763182841,0.002019997006099996,6.2628471980211684e-12,0.0021354646915503327,8.51
7.884707484387823e-05,2.3234400892922307e-06,4.3316082041789264e-13,0.0,1.7545353908500387e-08,9.427574111894097e-23,5.968891042544798e-05,7.17777078124113e-06,0.04088375545193869,5.526521924185722e-09,0.9548843745486262,0.0020223080076497,6.277460129671231e-12,0.0021403486616644843,8.52
7.8846457469242e-05,2.325940990641347e-06,4.3414784615037756e-13,0.0,1.7565322017711448e-08,9.46050662921211e-23,5.968522380972101e-05,7.177327434387564e-06,0.04092805555889411,5.539118352820805e-09,0.9548328759598278,0.002024618857484299,6.292089769352125e-12,0.0021452378901538355,8.53
7.884584029193973e-05,2.3284413871791673e-06,4.351359180379615e-13,0.0,1.7585288535850288e-08,9.4935149255162e-23,5.968153759263659e-05,7.176884135478115e-06,0.040972347379760035,5.551728224679786e-09,0.9547813805515463,0.0020269295556199136,6.306736115968536e-12,0.0021501323759612976,8.540000000000001
7.88452233119355e-05,2.3309412790130806e-06,4.3612503582837233e-13,0.0,1.7605253463230284e-08,9.526599084004739e-23,5.967785177411741e-05,7.1764408845034816e-06,0.04101663091592006,5.564351536786485e-09,0.9547298883234385,0.0020292401020726588,6.321399168425271e-12,0.0021550321180300314,8.55
7.884460652919339e-05,2.333440666250443e-06,4.3711519926940794e-13,0.0,1.7625216800164735e-08,9.5597591878625e-23,5.9674166354086164e-05,7.175997681454365e-06,0.04106090616875746,5.576988286165313e-09,0.9546783992751618,0.0020315504968586484,6.336078925627271e-12,0.0021599371153034523,8.56
7.88439899436775e-05,2.3359395489985767e-06,4.3810640810893594e-13,0.0,1.764517854696683e-08,9.592995320260638e-23,5.9670481332465594e-05,7.17555452632147e-06,0.04110517313965519,5.589638469841259e-09,0.9546269134063734,0.0020338607399939916,6.350775386479604e-12,0.0021648473667252276,8.57
7.884337355535198e-05,2.338437927364768e-06,4.390986620948937e-13,0.0,1.766513870394967e-08,9.626307564356689e-23,5.966679670917846e-05,7.175111419095503e-06,0.04114943182999588,5.602302084839895e-09,0.9545754307167305,0.0020361708314947944,6.365488549887465e-12,0.002169762871239276,8.58
7.884275736418092e-05,2.3409358014562713e-06,4.400919609752883e-13,0.0,1.7685097271426252e-08,9.659696003294576e-23,5.9663112484147554e-05,7.174668359767174e-06,0.04119368224116182,5.614979128187376e-09,0.9545239512058906,0.0020384807713771593,6.38021841475618e-12,0.002174683627789768,8.59
7.884214137012847e-05,2.3434331713803047e-06,4.410863044981965e-13,0.0,1.770505424970948e-08,9.693160720204605e-23,5.965942865729566e-05,7.174225348327197e-06,0.04123792437453501,5.627669596910441e-09,0.9544724748735112,0.0020407905596571845,6.394964979991199e-12,0.002179609635321127,8.6
7.884152557315878e-05,2.345930037244054e-06,4.4208169241176484e-13,0.0,1.772500963911216e-08,9.72670179820347e-23,5.9655745228545625e-05,7.1737823847662864e-06,0.0412821582314971,5.64037348803641e-09,0.9544210017192498,0.002043100196350966,6.409728244498102e-12,0.002184540892778028,8.61
7.8840909973236e-05,2.3484263991546707e-06,4.4307812446420996e-13,0.0,1.7744963439947006e-08,9.760319320394251e-23,5.9652062197820296e-05,7.173339469075162e-06,0.041326383813429436,5.653090798593187e-09,0.9543695317427642,0.0020454096814745953,6.424508207182601e-12,0.0021894773991054,8.620000000000001
7.884029457032431e-05,2.3509222572192697e-06,4.4407560040381746e-13,0.0,1.776491565252662e-08,9.794013369866396e-23,5.964837956504256e-05,7.172896601244544e-06,0.041370601121713015,5.665821525609253e-09,0.9543180649437117,0.002047719015044161,6.4393048669505255e-12,0.0021944191532484196,8.63
7.883967936438787e-05,2.353417611544935e-06,4.4507411997894335e-13,0.0,1.778486627716352e-08,9.82778402969576e-23,5.96446973301353e-05,7.172453781265157e-06,0.041414810157728535,5.67856566611368e-09,0.9542666013217506,0.002050028197075748,6.454118222707845e-12,0.0021993661541525196,8.64
7.88390643553909e-05,2.355912462238715e-06,4.460736829380132e-13,0.0,1.780481531417013e-08,9.861631382944569e-23,5.964101549302146e-05,7.172011009127729e-06,0.04145901092285636,5.691323217136117e-09,0.9542151408765384,0.002052337227585437,6.468948273360649e-12,0.0022043184007633837,8.65
7.883844954329757e-05,2.3584068094076238e-06,4.470742890295223e-13,0.0,1.782476276385876e-08,9.895555512661442e-23,5.9637334053623974e-05,7.171568284822989e-06,0.04150320341847654,5.704094175706797e-09,0.954163683607733,0.0020546461065893066,6.48379501781516e-12,0.0022092758920269477,8.66
7.883783492807212e-05,2.360900653158642e-06,4.4807593800203575e-13,0.0,1.784470862654164e-08,9.929556501881374e-23,5.963365301186582e-05,7.17112560834167e-06,0.04154738764596879,5.7168785388565365e-09,0.9541122295149925,0.002056954834103431,6.498658454977726e-12,0.002214238626889399,8.67
7.883722050967874e-05,2.3633939935987153e-06,4.490786296041883e-13,0.0,1.78646529025309e-08,9.963634433625752e-23,5.9629972367670006e-05,7.170682979674507e-06,0.04159156360671251,5.729676303616734e-09,0.9540607785979751,0.0020592634101438815,6.513538583754826e-12,0.0022192066042971783,8.68
7.88366062880817e-05,2.365886830834756e-06,4.500823635846846e-13,0.0,1.7884595592138563e-08,9.997789390902345e-23,5.962629212095953e-05,7.170240398812239e-06,0.041635731302086774,5.74248746701937e-09,0.9540093308563388,0.0020615718347267243,6.528435403053061e-12,0.002224179823196977,8.69
7.883599226324522e-05,2.3683791649736426e-06,4.51087139692299e-13,0.0,1.790453669567657e-08,1.003202145670531e-22,5.962261227165745e-05,7.169797865745608e-06,0.04167989073347035,5.75531202609701e-09,0.9539578862897418,0.002063880107868025,6.54334891177917e-12,0.00222915828253574,8.700000000000001
7.883537843513356e-05,2.370870996122218e-06,4.520929576758753e-13,0.0,1.7924476213456745e-08,1.0066330714015175e-22,5.961893281968683e-05,7.169355380465357e-06,0.04172404190224164,5.768149977882797e-09,0.9539064448978425,0.002066188229583842,6.558279108840008e-12,0.002234141981260663,8.71
7.883476480354468e-05,2.373362324950574e-06,4.530998163453967e-13,0.0,1.7944414147375605e-08,1.0100717455245483e-22,5.961525376456517e-05,7.168912942916492e-06,0.041768184815132975,5.7810013104981605e-09,0.9538550066790776,0.0020684961999476973,6.573225991239872e-12,0.0022391309141288934,8.72
7.883415136842521e-05,2.3758531516251925e-06,4.5410771535032526e-13,0.0,1.7964350497912777e-08,1.0135181785549803e-22,5.961157510617262e-05,7.168470553084912e-06,0.04181231947408965,5.793866020032754e-09,0.9538035716329764,0.0020708040189817345,6.588189557684206e-12,0.002244125079643983,8.73
7.883353812991183e-05,2.378343475668998e-06,4.551166554128717e-13,0.0,1.7984285263737253e-08,1.0169723570786198e-22,5.960789684485267e-05,7.168028211008782e-06,0.041856445874939745,5.8067441127586544e-09,0.953752139760463,0.002073111686642445,6.6031698090523055e-12,0.002249124481096933,8.74
7.88329250879687e-05,2.380833297189114e-06,4.561266362814657e-13,0.0,1.8004218445161656e-08,1.0204342894035444e-22,5.9604218980528176e-05,7.1675859166788215e-06,0.04190056401906434,5.8196355857047555e-09,0.9537007110611956,0.002075419202945918,6.618166744250143e-12,0.0022541291174328552,8.75
7.883231224256005e-05,2.3833226162926296e-06,4.571376577046071e-13,0.0,1.80241500424985e-08,1.0239039838364549e-22,5.960054151312204e-05,7.167143670085756e-06,0.04194467390784421,5.832540435900539e-09,0.9536492855348315,0.0020777265679082385,6.633180362183813e-12,0.002259138987597113,8.76
7.883169959365002e-05,2.3858114330865985e-06,4.581497194308662e-13,0.0,1.8044080056060212e-08,1.0273814486826762e-22,5.9596864442557165e-05,7.166701471220314e-06,0.041988775542659784,5.8454586603760785e-09,0.9535978631810289,0.002080033781545488,6.648210661759544e-12,0.0022641540905353266,8.77
7.883108714120287e-05,2.3882997476780407e-06,4.59162821208884e-13,0.0,1.806400848615911e-08,1.0308666922461565e-22,5.959318776875649e-05,7.166259320073225e-06,0.04203286892489118,5.858390256162033e-09,0.9535464439994454,0.002082340843873745,6.663257641883693e-12,0.002269174425193371,8.78
7.883047488518277e-05,2.390787560173942e-06,4.601769627873718e-13,0.0,1.808393533310743e-08,1.0343597228294681e-22,5.9589511491642974e-05,7.165817216635222e-06,0.042076954055918186,5.8713352202896546e-09,0.9534950279897393,0.0020846477549090847,6.678321301462749e-12,0.0022741999905173775,8.790000000000001
7.8829862825554e-05,2.393274870681252e-06,4.611921439151106e-13,0.0,1.8103860597217288e-08,1.0378605487338056e-22,5.9585835611139595e-05,7.1653751608970415e-06,0.042121030937120246,5.884293549790776e-09,0.9534436151515684,0.002086954514667577,6.693401639403321e-12,0.002279230785453729,8.8
7.882925096228077e-05,2.395761679306887e-06,4.62208364340953e-13,0.0,1.8123784278800717e-08,1.0413691782589888e-22,5.9582160127169363e-05,7.164933152849422e-06,0.0421650995698765,5.897265241697829e-09,0.953392205484591,0.0020892611231652903,6.708498654612159e-12,0.0022842668089490667,8.81
7.882863929532735e-05,2.3982479861577285e-06,4.632256238138211e-13,0.0,1.8143706378169647e-08,1.0448856197034605e-22,5.9578485039655316e-05,7.164491192483106e-06,0.04220915995556575,5.910250293043827e-09,0.9533407989884652,0.002091567580418288,6.723612345996136e-12,0.002289308059950286,8.82
7.882802782465798e-05,2.4007337913406246e-06,4.64243922082708e-13,0.0,1.8163626895635912e-08,1.0484098813642873e-22,5.957481034852051e-05,7.1640492797888385e-06,0.04225321209556646,5.923248700862377e-09,0.9532893956628495,0.002093873886442631,6.738742712462257e-12,0.002294354537404537,8.83
7.882741655023697e-05,2.403219094962387e-06,4.652632588966768e-13,0.0,1.818354583151125e-08,1.051941971537159e-22,5.9571136053688006e-05,7.163607414757366e-06,0.042297255991256805,5.936260462187673e-09,0.9532379955074022,0.0020961800412543762,6.753889752917654e-12,0.002299406240259225,8.84
7.882680547202857e-05,2.4057038971297944e-06,4.662836340048612e-13,0.0,1.820346318610729e-08,1.0554818985163898e-22,5.956746215508093e-05,7.163165597379439e-06,0.04234129164401459,5.949285574054495e-09,0.9531865985217816,0.002098486044869577,6.769053466269592e-12,0.0023044631674620114,8.85
7.882619458999709e-05,2.4081881979495895e-06,4.673050471564652e-13,0.0,1.8223378959735576e-08,1.0590296705949168e-22,5.9563788652622393e-05,7.162723827645813e-06,0.042385319055217315,5.962324033498218e-09,0.9531352047056463,0.0021007918973042832,6.784233851425463e-12,0.002309525317960811,8.86
7.882558390410685e-05,2.4106719975284825e-06,4.683274981007636e-13,0.0,1.824329315270755e-08,1.0625852960643019e-22,5.956011554623556e-05,7.162282105547241e-06,0.04242933822624217,5.9753758375548034e-09,0.9530838140586548,0.0021030975985745414,6.79943090729279e-12,0.0023145926907037952,8.870000000000001
7.882497341432215e-05,2.4131552959731466e-06,4.693509865871009e-13,0.0,1.8263205765334547e-08,1.0661487832147283e-22,5.95564428358436e-05,7.161840431074484e-06,0.042473349158465956,5.988440983260795e-09,0.953032426580466,0.0021054031486963942,6.8146446327792204e-12,0.0023196652846393883,8.88
7.882436312060732e-05,2.4156380933902224e-06,4.703755123648926e-13,0.0,1.8283116797927816e-08,1.0697201403350054e-22,5.955277052136972e-05,7.161398804218304e-06,0.042517351853265224,6.001519467653335e-09,0.9529810422707385,0.00210770854768588,6.829875026792538e-12,0.002324743098716272,8.89
7.88237530229267e-05,2.4181203898863153e-06,4.714010751836243e-13,0.0,1.83030262507985e-08,1.0732993757125644e-22,5.9549098602737136e-05,7.160957224969465e-06,0.04256134631201615,6.014611287770149e-09,0.9529296611291311,0.0021100137955590357,6.845122088240651e-12,0.0023298261318833815,8.9
7.882314312124466e-05,2.420602185567996e-06,4.724276747928524e-13,0.0,1.832293412425765e-08,1.0768864976334616e-22,5.9545427079869096e-05,7.160515693318736e-06,0.0426053325360946,6.027716440649556e-09,0.9528782831553029,0.002112318892331893,6.860385816031603e-12,0.0023349143830899083,8.91
7.882253341552555e-05,2.423083480541801e-06,4.734553109422031e-13,0.0,1.834284041861621e-08,1.0804815143823764e-22,5.954175595268888e-05,7.160074209256887e-06,0.04264931052687611,6.040834923330458e-09,0.9528269083489126,0.00211462383802048,6.8756662090735596e-12,0.0023400078512852986,8.92
7.882192390573372e-05,2.4255642749142322e-06,4.744839833813737e-13,0.0,1.836274513418504e-08,1.0840844342426108e-22,5.953808522111977e-05,7.15963277277469e-06,0.04269328028573588,6.05396673285235e-09,0.9527755367096193,0.0021169286326408227,6.8909632662748216e-12,0.0023451065354192532,8.93
7.882131459183359e-05,2.428044568791757e-06,4.755136918601314e-13,0.0,1.838264827127488e-08,1.0876952654960921e-22,5.9534414885085105e-05,7.159191383862924e-06,0.0427372418140488,6.067111866255316e-09,0.9527241682370823,0.002119233276208942,6.9062769865438166e-12,0.0023502104344417284,8.94
7.882070547378954e-05,2.4305243622808083e-06,4.765444361283143e-13,0.0,1.8402549830196402e-08,1.0913140164233707e-22,5.9530744944508214e-05,7.158750042512366e-06,0.04278119511318944,6.080270320580028e-09,0.9526728029309606,0.0021215377687408567,6.921607368789105e-12,0.002355319547302936,8.950000000000001
