Bub3_BubR1,Bub3_BubR1_Cdc20,Cdc20,Cdc20_CMad2,MCC,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
1.2168828542934443e-07,1.0455239035558848e-09,2.1066979669461508e-07,1.0184879379671331e-09,7.266206423313093e-09,4.94791574332761e-08,5.208425667238674e-10,1.211944794479133e-07,7.58
1.2167687318129147e-07,1.0459952206841025e-09,2.1065819984162108e-07,1.0186725429814973e-09,7.277147384417909e-09,4.947917853937418e-08,5.208214606257874e-10,1.2118337501801524e-07,7.59
1.2166546336101363e-07,1.0464652143799472e-09,2.10646605417256e-07,1.0188571471516878e-09,7.2880872402370835e-09,4.947919964799708e-08,5.208003520028875e-10,1.2117227169582142e-07,7.6000000000000005
1.21654055965967e-07,1.0469338877885698e-09,2.1063501341826762e-07,1.0190417511861664e-09,7.299025990150284e-09,4.947922075912707e-08,5.207792408729043e-10,1.2116116948120676e-07,7.61
1.2164265099360758e-07,1.0474012440551223e-09,2.1062342384140372e-07,1.0192263557933952e-09,7.309963633537177e-09,4.9479241872746396e-08,5.207581272535745e-10,1.211500683740461e-07,7.62
1.2163124844139147e-07,1.0478672863247556e-09,2.10611836683412e-07,1.019410961681836e-09,7.3209001697774305e-09,4.9479262988837334e-08,5.207370111626347e-10,1.211389683742144e-07,7.63
1.2161984830677477e-07,1.0483320177426216e-09,2.106002519410403e-07,1.0195955695599504e-09,7.3318355982507145e-09,4.947928410738215e-08,5.207158926178217e-10,1.2112786948158648e-07,7.640000000000001
1.2160845058721348e-07,1.0487954414538711e-09,2.1058866961103633e-07,1.0197801801362004e-09,7.3427699183366936e-09,4.94793052283631e-08,5.206947716368722e-10,1.2111677169603728e-07,7.65
1.215970552801637e-07,1.0492575606036562e-09,2.1057708969014783e-07,1.0199647941190477e-09,7.353703129415038e-09,4.947932635176245e-08,5.206736482375227e-10,1.211056750174417e-07,7.66
1.215856623830815e-07,1.049718378337128e-09,2.1056551217512264e-07,1.0201494122169542e-09,7.364635230865413e-09,4.947934747756246e-08,5.206525224375101e-10,1.2109457944567459e-07,7.67
1.2157427189342293e-07,1.0501778977994377e-09,2.1055393706270845e-07,1.0203340351383817e-09,7.375566222067488e-09,4.94793686057454e-08,5.20631394254571e-10,1.210834849806109e-07,7.68
1.2156288380864408e-07,1.0506361221357372e-09,2.1054236434965303e-07,1.0205186635917919e-09,7.3864961024009315e-09,4.947938973629353e-08,5.206102637064421e-10,1.2107239162212545e-07,7.69
1.2155149812620096e-07,1.0510930544911774e-09,2.105307940327042e-07,1.0207032982856467e-09,7.397424871245408e-09,4.947941086918911e-08,5.2058913081086e-10,1.210612993700932e-07,7.7
1.2154011484354966e-07,1.0515486980109104e-09,2.1051922610860964e-07,1.020887939928408e-09,7.4083525279805885e-09,4.947943200441441e-08,5.205679955855615e-10,1.21050208224389e-07,7.71
1.2152873395814627e-07,1.0520030558400869e-09,2.1050766057411716e-07,1.0210725892285375e-09,7.4192790719861395e-09,4.947945314195169e-08,5.205468580482833e-10,1.210391181848878e-07,7.72
1.2151735546744684e-07,1.0524561311238589e-09,2.104960974259745e-07,1.0212572468944972e-09,7.430204502641729e-09,4.947947428178321e-08,5.205257182167619e-10,1.2102802925146443e-07,7.73
1.215059793689074e-07,1.0529079270073775e-09,2.1048453666092944e-07,1.0214419136347486e-09,7.441128819327023e-09,4.947949542389124e-08,5.205045761087341e-10,1.210169414239938e-07,7.74
1.2149460565998405e-07,1.053358446635794e-09,2.1047297827572975e-07,1.0216265901577537e-09,7.452052021421691e-09,4.9479516568258034e-08,5.204834317419366e-10,1.2100585470235082e-07,7.75
1.2148323433813283e-07,1.0538076931542603e-09,2.1046142226712316e-07,1.0218112771719745e-09,7.4629741083054e-09,4.947953771486587e-08,5.204622851341062e-10,1.2099476908641037e-07,7.76
1.2147186540080983e-07,1.0542556697079275e-09,2.1044986863185744e-07,1.0219959753858725e-09,7.473895079357818e-09,4.947955886369699e-08,5.204411363029794e-10,1.2098368457604735e-07,7.7700000000000005
1.214604988454711e-07,1.054702379441947e-09,2.1043831736668036e-07,1.0221806855079095e-09,7.484814933958612e-09,4.947958001473368e-08,5.204199852662929e-10,1.2097260117113664e-07,7.78
1.2144913466957272e-07,1.0551478255014703e-09,2.1042676846833967e-07,1.0223654082465476e-09,7.49573367148745e-09,4.947960116795819e-08,5.203988320417834e-10,1.2096151887155314e-07,7.79
1.2143777287057072e-07,1.0555920110316488e-09,2.1041522193358315e-07,1.0225501443102485e-09,7.506651291324002e-09,4.9479622323352785e-08,5.203776766471877e-10,1.2095043767717177e-07,7.8
1.214264134459212e-07,1.0560349391776342e-09,2.1040367775915855e-07,1.022734894407474e-09,7.517567792847933e-09,4.947964348089973e-08,5.203565191002423e-10,1.2093935758786738e-07,7.8100000000000005
1.2141505639308017e-07,1.0564766130845774e-09,2.1039213594181361e-07,1.022919659246686e-09,7.52848317543891e-09,4.947966464058129e-08,5.20335359418684e-10,1.2092827860351488e-07,7.82
1.2140370170950377e-07,1.0569170358976302e-09,2.1038059647829613e-07,1.023104439536346e-09,7.539397438476602e-09,4.9479685802379725e-08,5.203141976202496e-10,1.2091720072398916e-07,7.83
1.21392349392648e-07,1.0573562107619438e-09,2.1036905936535384e-07,1.0232892359849162e-09,7.550310581340678e-09,4.9479706966277295e-08,5.202930337226755e-10,1.2090612394916514e-07,7.84
1.2138099943996897e-07,1.05779414082267e-09,2.1035752459973454e-07,1.0234740493008583e-09,7.561222603410804e-09,4.947972813225627e-08,5.202718677436986e-10,1.2089504827891767e-07,7.8500000000000005
1.2136965184892272e-07,1.0582308292249598e-09,2.1034599217818595e-07,1.023658880192634e-09,7.572133504066648e-09,4.9479749300298915e-08,5.202506997010554e-10,1.2088397371312166e-07,7.86
1.213583066169653e-07,1.0586662791139647e-09,2.1033446209745584e-07,1.0238437293687052e-09,7.583043282687877e-09,4.947977047038749e-08,5.202295296124829e-10,1.2087290025165201e-07,7.87
1.213469637415528e-07,1.0591004936348364e-09,2.10322934354292e-07,1.0240285975375336e-09,7.59395193865416e-09,4.9479791642504256e-08,5.202083574957175e-10,1.2086182789438362e-07,7.88
1.2133562322014127e-07,1.059533475932726e-09,2.1031140894544214e-07,1.0242134854075813e-09,7.604859471345164e-09,4.9479812816631476e-08,5.20187183368496e-10,1.2085075664119136e-07,7.890000000000001
1.2132428505018676e-07,1.0599652291527851e-09,2.1029988586765405e-07,1.0243983936873097e-09,7.615765880140558e-09,4.9479833992751413e-08,5.201660072485549e-10,1.2083968649195016e-07,7.9
1.2131294922914538e-07,1.060395756440165e-09,2.102883651176755e-07,1.0245833230851811e-09,7.626671164420008e-09,4.947985517084634e-08,5.201448291536312e-10,1.2082861744653488e-07,7.91
1.2130161575447317e-07,1.0608250609400174e-09,2.1027684669225424e-07,1.024768274309657e-09,7.637575323563182e-09,4.947987635089851e-08,5.201236491014614e-10,1.208175495048204e-07,7.92
1.2129028462362618e-07,1.0612531457974934e-09,2.1026533058813803e-07,1.0249532480691994e-09,7.648478356949748e-09,4.947989753289019e-08,5.201024671097822e-10,1.2080648266668164e-07,7.930000000000001
1.2127895583406046e-07,1.0616800141577446e-09,2.1025381680207465e-07,1.02513824507227e-09,7.659380263959373e-09,4.947991871680364e-08,5.200812831963303e-10,1.207954169319935e-07,7.94
1.2126762938323212e-07,1.0621056691659223e-09,2.1024230533081185e-07,1.0253232660273305e-09,7.670281043971726e-09,4.9479939902621126e-08,5.200600973788424e-10,1.2078435230063085e-07,7.95
1.212563052685972e-07,1.0625301139671782e-09,2.1023079617109737e-07,1.025508311642843e-09,7.681180696366474e-09,4.9479961090324915e-08,5.20038909675055e-10,1.2077328877246862e-07,7.96
1.2124498348761176e-07,1.0629533517066632e-09,2.10219289319679e-07,1.025693382627269e-09,7.692079220523285e-09,4.9479982279897264e-08,5.200177201027051e-10,1.2076222634738166e-07,7.97
1.212336640377319e-07,1.0633753855295293e-09,2.1020778477330448e-07,1.0258784796890705e-09,7.702976615821826e-09,4.948000347132044e-08,5.199965286795292e-10,1.2075116502524487e-07,7.98
1.212223469164136e-07,1.0637962185809277e-09,2.1019628252872157e-07,1.0260636035367093e-09,7.713872881641765e-09,4.948002466457671e-08,5.199753354232641e-10,1.2074010480593315e-07,7.99
1.21211032121113e-07,1.0642158540060096e-09,2.1018478258267807e-07,1.0262487548786472e-09,7.72476801736277e-09,4.9480045859648327e-08,5.199541403516463e-10,1.2072904568932142e-07,8.0
1.2119971964928613e-07,1.0646342949499267e-09,2.101732849319217e-07,1.0264339344233461e-09,7.735662022364509e-09,4.948006705651756e-08,5.199329434824125e-10,1.2071798767528454e-07,8.01
1.211884094983891e-07,1.0650515445578305e-09,2.1016178957320022e-07,1.0266191428792677e-09,7.746554896026648e-09,4.948008825516667e-08,5.199117448332997e-10,1.207069307636974e-07,8.02
1.211771016658779e-07,1.065467605974872e-09,2.1015029650326142e-07,1.0268043809548738e-09,7.757446637728857e-09,4.948010945557793e-08,5.198905444220441e-10,1.2069587495443493e-07,8.03
1.2116579614920865e-07,1.0658824823462032e-09,2.1013880571885302e-07,1.0269896493586266e-09,7.768337246850804e-09,4.948013065773359e-08,5.198693422663828e-10,1.2068482024737198e-07,8.040000000000001
1.211544929458374e-07,1.066296176816975e-09,2.1012731721672285e-07,1.0271749487989873e-09,7.779226722772152e-09,4.948015186161592e-08,5.198481383840523e-10,1.2067376664238345e-07,8.05
1.211431920532202e-07,1.066708692532339e-09,2.101158309936186e-07,1.027360279984418e-09,7.790115064872575e-09,4.948017306720718e-08,5.198269327927894e-10,1.2066271413934427e-07,8.06
1.211318934688131e-07,1.0671200326374468e-09,2.1010434704628808e-07,1.0275456436233806e-09,7.801002272531736e-09,4.948019427448964e-08,5.198057255103305e-10,1.206516627381293e-07,8.07
1.2112059719007222e-07,1.0675302002774496e-09,2.10092865371479e-07,1.0277310404243368e-09,7.811888345129305e-09,4.948021548344556e-08,5.197845165544126e-10,1.2064061243861343e-07,8.08
1.211093032144536e-07,1.067939198597499e-09,2.1008138596593917e-07,1.0279164710957485e-09,7.822773282044948e-09,4.94802366940572e-08,5.197633059427722e-10,1.2062956324067157e-07,8.09
1.210980115158862e-07,1.0683460064373922e-09,2.1006990982257147e-07,1.028100916208618e-09,7.833658167447304e-09,4.948025793775803e-08,5.197420622419454e-10,1.2061851514828886e-07,8.1
1.210867221131589e-07,1.0687515557156252e-09,2.100584360348751e-07,1.0282853014655764e-09,7.844542017100096e-09,4.94802791860124e-08,5.197208139875682e-10,1.206074681576133e-07,8.11
1.2107543500511857e-07,1.0691559101294534e-09,2.1004696454070984e-07,1.0284696878808031e-09,7.855424766255382e-09,4.948030043694335e-08,5.196995630566237e-10,1.2059642226827677e-07,8.120000000000001
1.2106415018921294e-07,1.0695590724581783e-09,2.1003549533717924e-07,1.0286540757983989e-09,7.866306414680278e-09,4.9480321690544355e-08,5.196783094556155e-10,1.2058537748015567e-07,8.13
1.210528676628896e-07,1.0699610454811014e-09,2.1002402842138682e-07,1.028838465562464e-09,7.877186962141907e-09,4.948034294680892e-08,5.196570531910466e-10,1.2057433379312634e-07,8.14
1.2104158742359624e-07,1.070361831977524e-09,2.1001256379043618e-07,1.029022857517099e-09,7.88806640840739e-09,4.948036420573055e-08,5.196357942694206e-10,1.2056329120706513e-07,8.15
1.2103030946878054e-07,1.0707614347267475e-09,2.1000110144143085e-07,1.0292072520064045e-09,7.898944753243847e-09,4.948038546730273e-08,5.196145326972406e-10,1.205522497218484e-07,8.16
1.2101903379589012e-07,1.0711598565080734e-09,2.099896413714744e-07,1.0293916493744807e-09,7.909821996418398e-09,4.948040673151896e-08,5.195932684810099e-10,1.2054120933735253e-07,8.17
1.2100776040237265e-07,1.0715571001008032e-09,2.0997818357767039e-07,1.0295760499654283e-09,7.920698137698164e-09,4.948042799837274e-08,5.195720016272319e-10,1.2053017005345388e-07,8.18
1.2099648928567582e-07,1.0719531682842383e-09,2.0996672805712238e-07,1.0297604541233474e-09,7.931573176850268e-09,4.948044926785756e-08,5.195507321424098e-10,1.2051913187002883e-07,8.19
1.2098522044324726e-07,1.07234806383768e-09,2.0995527480693392e-07,1.0299448621923388e-09,7.942447113641827e-09,4.948047053996692e-08,5.195294600330468e-10,1.2050809478695367e-07,8.2
1.2097395387253464e-07,1.07274178954043e-09,2.0994382382420854e-07,1.0301292745165028e-09,7.953319947839965e-09,4.9480491814694326e-08,5.195081853056465e-10,1.2049705880410484e-07,8.21
1.2096268957098566e-07,1.0731343481717891e-09,2.0993237510604986e-07,1.03031369143994e-09,7.964191679211799e-09,4.948051309203326e-08,5.194869079667119e-10,1.2048602392135867e-07,8.22
1.209514275360479e-07,1.0735257425110595e-09,2.0992092864956137e-07,1.0304981133067506e-09,7.97506230752445e-09,4.948053437197722e-08,5.194656280227465e-10,1.204749901385915e-07,8.23
1.2094016776516909e-07,1.0739159753375421e-09,2.0990948445184667e-07,1.0306825404610353e-09,7.985931832545042e-09,4.9480555654519715e-08,5.194443454802533e-10,1.2046395745567973e-07,8.24
1.2092891025579683e-07,1.0743050494305385e-09,2.098980425100093e-07,1.0308669732468945e-09,7.99680025404069e-09,4.9480576939654235e-08,5.19423060345736e-10,1.204529258724997e-07,8.25
1.2091765500537883e-07,1.0746929675693502e-09,2.0988660282115283e-07,1.0310514120084288e-09,8.007667571778521e-09,4.948059822737427e-08,5.194017726256976e-10,1.2044189538892775e-07,8.26
1.2090640201136275e-07,1.0750797325332785e-09,2.0987516538238078e-07,1.0312358570897383e-09,8.01853378552565e-09,4.948061951767333e-08,5.193804823266415e-10,1.2043086600484028e-07,8.27
1.2089515127119625e-07,1.0754653471016249e-09,2.0986373019079674e-07,1.0314203088349236e-09,8.0293988950492e-09,4.94806408105449e-08,5.193591894550711e-10,1.2041983772011364e-07,8.28
1.2088390278232694e-07,1.0758498140536908e-09,2.0985229724350427e-07,1.0316047675880855e-09,8.040262900116296e-09,4.948066210598248e-08,5.193378940174894e-10,1.204088105346242e-07,8.290000000000001
1.2087265654220254e-07,1.0762331361687776e-09,2.0984086653760694e-07,1.031789233693324e-09,8.05112580049405e-09,4.948068340397957e-08,5.193165960203999e-10,1.2039778444824828e-07,8.3
1.208614125482707e-07,1.0766153162261868e-09,2.0982943807020825e-07,1.0319737074947399e-09,8.061987595949585e-09,4.948070470452966e-08,5.192952954703058e-10,1.2038675946086227e-07,8.31
1.2085017079797905e-07,1.0769963570052197e-09,2.0981801183841179e-07,1.0321581893364333e-09,8.072848286250025e-09,4.948072600762626e-08,5.192739923737106e-10,1.2037573557234255e-07,8.32
1.2083893128877527e-07,1.0773762612851778e-09,2.0980658783932114e-07,1.032342679562505e-09,8.08370787116249e-09,4.9480747313262854e-08,5.192526867371173e-10,1.2036471278256545e-07,8.33
1.2082769401810703e-07,1.0777550318453626e-09,2.097951660700398e-07,1.0325271785170552e-09,8.094566350454096e-09,4.948076862143294e-08,5.192313785670294e-10,1.2035369109140733e-07,8.34
1.20816458983422e-07,1.0781326714650754e-09,2.097837465276714e-07,1.0327116865441845e-09,8.10542372389197e-09,4.948078993213002e-08,5.192100678699502e-10,1.2034267049874457e-07,8.35
1.208052261821678e-07,1.0785091829236177e-09,2.0977232920931943e-07,1.0328962039879935e-09,8.116279991243227e-09,4.948081124534759e-08,5.191887546523829e-10,1.2033165100445354e-07,8.36
1.207939956117921e-07,1.0788845690002908e-09,2.0976091411208747e-07,1.0330807311925825e-09,8.127135152274993e-09,4.948083256107914e-08,5.191674389208308e-10,1.2032063260841058e-07,8.370000000000001
1.207827672697426e-07,1.0792588324743963e-09,2.0974950123307911e-07,1.033265268502052e-09,8.137989206754384e-09,4.948085387931817e-08,5.191461206817972e-10,1.2030961531049205e-07,8.38
1.2077154115346693e-07,1.0796319761252354e-09,2.0973809056939787e-07,1.0334498162605022e-09,8.148842154448522e-09,4.9480875200058185e-08,5.191247999417855e-10,1.2029859911057431e-07,8.39
1.2076031726041275e-07,1.0800040027321098e-09,2.097266821181473e-07,1.0336343748120338e-09,8.159693995124526e-09,4.948089652329267e-08,5.191034767072988e-10,1.2028758400853375e-07,8.4
1.2074909558802773e-07,1.0803749150743209e-09,2.0971527587643099e-07,1.0338189445007475e-09,8.17054472854952e-09,4.948091784901513e-08,5.190821509848405e-10,1.202765700042467e-07,8.41
1.2073787613375953e-07,1.0807447159311698e-09,2.0970387184135244e-07,1.0340035256707432e-09,8.181394354490621e-09,4.9480939177219054e-08,5.190608227809139e-10,1.202655570975895e-07,8.42
1.207266588950558e-07,1.0811134080819583e-09,2.0969247001001527e-07,1.0341881186661219e-09,8.192242872714952e-09,4.948096050789795e-08,5.190394921020224e-10,1.2025454528843857e-07,8.43
1.207154438693642e-07,1.0814809943059875e-09,2.0968107037952304e-07,1.0343727238309837e-09,8.203090282989634e-09,4.94809818410453e-08,5.190181589546691e-10,1.2024353457667025e-07,8.44
1.2070423105413243e-07,1.081847477382559e-09,2.0966967294697923e-07,1.0345573415094292e-09,8.213936585081784e-09,4.948100317665461e-08,5.189968233453574e-10,1.2023252496216088e-07,8.45
1.2069302044680808e-07,1.0822128600909744e-09,2.0965827770948746e-07,1.034741972045559e-09,8.224781778758529e-09,4.948102451471938e-08,5.189754852805906e-10,1.2022151644478684e-07,8.46
1.2068181204483888e-07,1.082577145210535e-09,2.0964688466415128e-07,1.0349266157834734e-09,8.235625863786982e-09,4.9481045855233096e-08,5.189541447668719e-10,1.202105090244245e-07,8.47
1.2067060584567246e-07,1.082940335520542e-09,2.0963549380807425e-07,1.0351112730672726e-09,8.246468839934269e-09,4.948106719818927e-08,5.189328018107046e-10,1.201995027009502e-07,8.48
1.2065940184675646e-07,1.083302433800297e-09,2.096241051383599e-07,1.0352959442410576e-09,8.257310706967508e-09,4.9481088543581375e-08,5.189114564185922e-10,1.201884974742403e-07,8.49
1.206482000455386e-07,1.0836634428291014e-09,2.0961271865211181e-07,1.0354806296489284e-09,8.26815146465382e-09,4.948110989140293e-08,5.188901085970378e-10,1.2017749334417118e-07,8.5
1.2063700043946647e-07,1.0840233653862567e-09,2.0960133434643353e-07,1.0356653296349858e-09,8.278991112760324e-09,4.9481131241647426e-08,5.188687583525447e-10,1.2016649031061918e-07,8.51
1.2062580302598778e-07,1.0843822042510642e-09,2.095899522184286e-07,1.0358500445433301e-09,8.289829651054145e-09,4.948115259430835e-08,5.188474056916163e-10,1.2015548837346067e-07,8.52
1.2061460780255017e-07,1.0847399622028256e-09,2.095785722652006e-07,1.0360347747180615e-09,8.3006670793024e-09,4.9481173949379214e-08,5.188260506207558e-10,1.2014448753257203e-07,8.53
1.2060341476660132e-07,1.085096642020842e-09,2.095671944838531e-07,1.0362195205032812e-09,8.311503397272212e-09,4.9481195306853505e-08,5.188046931464665e-10,1.2013348778782958e-07,8.540000000000001
1.2059222391558887e-07,1.0854522464844149e-09,2.095558188714896e-07,1.036404282243089e-09,8.322338604730698e-09,4.948121666672472e-08,5.187833332752517e-10,1.2012248913910973e-07,8.55
1.2058103524696048e-07,1.0858067783728457e-09,2.0954444542521373e-07,1.0365890602815853e-09,8.33317270144498e-09,4.9481238028986355e-08,5.187619710136148e-10,1.201114915862888e-07,8.56
1.2056984875816382e-07,1.086160240465436e-09,2.0953307414212898e-07,1.036773854962871e-09,8.34400568718218e-09,4.948125939363191e-08,5.18740606368059e-10,1.201004951292432e-07,8.57
1.2055866444664655e-07,1.0865126355414872e-09,2.0952170501933896e-07,1.0369586666310464e-09,8.354837561709418e-09,4.9481280760654885e-08,5.187192393450876e-10,1.200894997678492e-07,8.58
1.2054748230985633e-07,1.0868639663803005e-09,2.0951033805394717e-07,1.037143495630212e-09,8.365668324793813e-09,4.948130213004877e-08,5.186978699512039e-10,1.2007850550198325e-07,8.59
1.205363023452408e-07,1.0872142357611773e-09,2.0949897324305724e-07,1.037328342304468e-09,8.376497976202489e-09,4.948132350180706e-08,5.186764981929111e-10,1.200675123315217e-07,8.6
1.2052512455024767e-07,1.0875634464634195e-09,2.0948761058377266e-07,1.037513206997915e-09,8.387326515702562e-09,4.948134487592326e-08,5.186551240767126e-10,1.2005652025634087e-07,8.61
1.2051394892232455e-07,1.0879116012663282e-09,2.0947625007319704e-07,1.0376980900546537e-09,8.398153943061158e-09,4.948136625239086e-08,5.186337476091118e-10,1.2004552927631716e-07,8.620000000000001
1.2050277545891915e-07,1.0882587029492047e-09,2.0946489170843388e-07,1.0378829918187843e-09,8.40898025804539e-09,4.948138763120336e-08,5.186123687966118e-10,1.200345393913269e-07,8.63
1.2049160415747908e-07,1.0886047542913506e-09,2.0945353548658678e-07,1.0380679126344074e-09,8.419805460422387e-09,4.948140901235425e-08,5.18590987645716e-10,1.2002355060124646e-07,8.64
1.2048043501545205e-07,1.0889497580720672e-09,2.094421814047593e-07,1.0382528528456232e-09,8.430629549959263e-09,4.948143039583704e-08,5.185696041629276e-10,1.2001256290595222e-07,8.65
1.2046926803028567e-07,1.0892937170706562e-09,2.0943082946005494e-07,1.0384378127965326e-09,8.441452526423143e-09,4.948145178164522e-08,5.1854821835475e-10,1.200015763053205e-07,8.66
1.2045810319942762e-07,1.0896366340664187e-09,2.0941947964957733e-07,1.0386227928312356e-09,8.452274389581144e-09,4.948147316977228e-08,5.185268302276864e-10,1.1999059079922773e-07,8.67
1.2044694052032558e-07,1.0899785118386564e-09,2.0940813197043e-07,1.038807793293833e-09,8.463095139200389e-09,4.948149456021173e-08,5.185054397882403e-10,1.199796063875502e-07,8.68
1.204357799904272e-07,1.0903193531666705e-09,2.093967864197165e-07,1.0389928145284251e-09,8.473914775047997e-09,4.948151595295706e-08,5.184840470429147e-10,1.199686230701643e-07,8.69
1.2042462160718013e-07,1.0906591608297625e-09,2.0938544299454035e-07,1.0391778568791124e-09,8.484733296891092e-09,4.948153734800176e-08,5.184626519982131e-10,1.199576408469464e-07,8.700000000000001
1.2041346536803203e-07,1.0909979376072339e-09,2.093741016920052e-07,1.0393629206899954e-09,8.49555070449679e-09,4.9481558745339334e-08,5.184412546606386e-10,1.1994665971777285e-07,8.71
1.2040231127043058e-07,1.0913356862783861e-09,2.093627625092145e-07,1.0395480063051743e-09,8.506366997632213e-09,4.9481580144963274e-08,5.184198550366948e-10,1.1993567968252003e-07,8.72
1.2039115931182343e-07,1.0916724096225205e-09,2.093514254432719e-07,1.03973311406875e-09,8.517182176064483e-09,4.9481601546867084e-08,5.183984531328846e-10,1.1992470074106426e-07,8.73
1.2038000948965824e-07,1.0920081104189383e-09,2.0934009049128089e-07,1.0399182443248225e-09,8.52799623956072e-09,4.9481622951044257e-08,5.183770489557117e-10,1.1991372289328195e-07,8.74
1.2036886180138267e-07,1.0923427914469413e-09,2.0932875765034507e-07,1.0401033974174927e-09,8.538809187888043e-09,4.948164435748829e-08,5.183556425116792e-10,1.1990274613904942e-07,8.75
1.203577162444444e-07,1.0926764554858307e-09,2.0931742691756795e-07,1.0402885736908608e-09,8.549621020813574e-09,4.948166576619268e-08,5.183342338072903e-10,1.1989177047824307e-07,8.76
1.2034657281629105e-07,1.093009105314908e-09,2.0930609829005314e-07,1.0404737734890272e-09,8.560431738104433e-09,4.948168717715092e-08,5.183128228490485e-10,1.198807959107392e-07,8.77
1.203354315143703e-07,1.0933407437134748e-09,2.0929477176490417e-07,1.0406589971560928e-09,8.57124133952774e-09,4.948170859035651e-08,5.182914096434569e-10,1.1986982243641426e-07,8.78
1.2032429233612982e-07,1.0936713734608322e-09,2.092834473392246e-07,1.0408442450361574e-09,8.582049824850621e-09,4.948173000580295e-08,5.182699941970189e-10,1.1985885005514452e-07,8.790000000000001
1.2031315527901727e-07,1.0940009973362816e-09,2.0927212501011797e-07,1.0410295174733218e-09,8.592857193840188e-09,4.948175142348373e-08,5.182485765162378e-10,1.1984787876680642e-07,8.8
1.203020203404803e-07,1.094329618119125e-09,2.0926080477468788e-07,1.0412148148116866e-09,8.603663446263567e-09,4.948177284339235e-08,5.182271566076169e-10,1.1983690857127624e-07,8.81
1.202908875179666e-07,1.094657238588663e-09,2.0924948663003784e-07,1.0414001373953521e-09,8.614468581887875e-09,4.948179426552231e-08,5.182057344776594e-10,1.1982593946843042e-07,8.82
1.2027975680892377e-07,1.0949838615241976e-09,2.0923817057327144e-07,1.0415854855684188e-09,8.625272600480237e-09,4.94818156898671e-08,5.181843101328686e-10,1.1981497145814526e-07,8.83
1.202686282107995e-07,1.09530948970503e-09,2.092268566014922e-07,1.041770859674987e-09,8.63607550180777e-09,4.948183711642022e-08,5.18162883579748e-10,1.1980400454029716e-07,8.84
1.202575017210415e-07,1.0956341259104617e-09,2.092155447118037e-07,1.0419562600591573e-09,8.646877285637595e-09,4.948185854517517e-08,5.181414548248007e-10,1.1979303871476248e-07,8.85
1.2024637733709738e-07,1.0959577729197943e-09,2.0920423490130952e-07,1.0421416870650302e-09,8.657677951736834e-09,4.948187997612544e-08,5.1812002387453e-10,1.1978207398141756e-07,8.86
1.202352550564148e-07,1.096280433512329e-09,2.0919292716711318e-07,1.0423271410367062e-09,8.66847749987261e-09,4.948190140926453e-08,5.180985907354393e-10,1.1977111034013878e-07,8.870000000000001
1.2022413487644142e-07,1.096602110467367e-09,2.0918162150631826e-07,1.0425126223182856e-09,8.679275929812037e-09,4.9481922844585936e-08,5.180771554140317e-10,1.1976014779080247e-07,8.88
1.2021301679462493e-07,1.0969228065642103e-09,2.091703179160283e-07,1.042698131253869e-09,8.69007324132224e-09,4.948194428208316e-08,5.180557179168107e-10,1.1974918633328503e-07,8.89
1.2020190080841294e-07,1.0972425245821599e-09,2.0915901639334686e-07,1.0428836681875565e-09,8.700869434170337e-09,4.948196572174969e-08,5.180342782502796e-10,1.197382259674628e-07,8.9
1.2019078691525318e-07,1.0975612673005171e-09,2.0914771693537752e-07,1.0430692334634491e-09,8.71166450812345e-09,4.948198716357903e-08,5.180128364209415e-10,1.1972726669321214e-07,8.91
1.2017967511259325e-07,1.097879037498584e-09,2.0913641953922378e-07,1.0432548274256472e-09,8.722458462948702e-09,4.948200860756467e-08,5.179913924352998e-10,1.1971630851040942e-07,8.92
1.2016856539788087e-07,1.0981958379556612e-09,2.0912512420198926e-07,1.0434404504182506e-09,8.73325129841321e-09,4.948203005370011e-08,5.17969946299858e-10,1.19705351418931e-07,8.93
1.2015745776856363e-07,1.0985116714510505e-09,2.0911383092077748e-07,1.0436261027853606e-09,8.744043014284096e-09,4.948205150197885e-08,5.17948498021119e-10,1.1969439541865325e-07,8.94
1.2014635222208924e-07,1.0988265407640536e-09,2.0910253969269202e-07,1.0438117848710772e-09,8.754833610328483e-09,4.9482072952394385e-08,5.179270476055863e-10,1.196834405094525e-07,8.950000000000001
1.2013524875590534e-07,1.0991404486739717e-09,2.0909125051483643e-07,1.0439974970195009e-09,8.765623086313486e-09,4.9482094404940203e-08,5.179055950597632e-10,1.1967248669120512e-07,8.96
1.201241473674596e-07,1.099453397960106e-09,2.0907996338431424e-07,1.0441832395747323e-09,8.776411442006227e-09,4.948211585960982e-08,5.17884140390153e-10,1.196615339637875e-07,8.97
1.2011304805419968e-07,1.0997653914017582e-09,2.0906867829822905e-07,1.0443690128808717e-09,8.78719867717383e-09,4.948213731639671e-08,5.17862683603259e-10,1.1965058232707599e-07,8.98
1.2010195081357322e-07,1.1000764317782295e-09,2.0905739525368438e-07,1.0445548172820198e-09,8.797984791583413e-09,4.948215877529439e-08,5.178412247055844e-10,1.1963963178094692e-07,8.99
1.200908556430279e-07,1.1003865218688216e-09,2.090461142477838e-07,1.0447406531222766e-09,8.808769785002098e-09,4.9482180236296335e-08,5.178197637036327e-10,1.196286823252767e-07,9.0
1.2007976254001141e-07,1.1006956644528357e-09,2.0903483527763088e-07,1.044926520745743e-09,8.819553657197004e-09,4.9482201699396065e-08,5.177983006039069e-10,1.1961773395994166e-07,9.01
