Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,k3f,kf6,k5f,k5r,k2f,k1f,k1r,k4f,k4r,u,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6
5.25,4.9474336878963904e-08,1.23812282577568e-07,5.256631210360653e-10,2.134450941744988e-07,9.738558475505872e-10,1.244189507150943e-07,4.68820380437755e-09,8.928502920253869e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1199734913920015e-09,1.1220021437360393e-09,9.738558475505872e-12,1.117897150912478e-09,8.699608811967895e-11,2.6427124314728662e-11
5.26,4.9474357095437566e-08,1.2380091649823558e-07,5.256429045624038e-10,2.1343283898581538e-07,9.740640355472498e-10,1.2440690371589163e-07,4.699381959577341e-09,8.937191822643144e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.11986556940275e-09,1.1218945741350385e-09,9.740640355472497e-12,1.1178152676428487e-09,8.678135004231448e-11,2.6423181077264287e-11
5.2700000000000005,4.947437733851868e-08,1.2378955156046615e-07,5.256226614812921e-10,2.134205870578831e-07,9.742718091941784e-10,1.2439485956324386e-07,4.710559416439831e-09,8.945859264348129e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1197576645974448e-09,1.1217869698426432e-09,9.742718091941785e-12,1.117732860482577e-09,8.65670542627417e-11,2.6419238765666777e-11
5.28,4.947439760917812e-08,1.2377818776420843e-07,5.256023908218459e-10,2.1340833838531106e-07,9.744791665428344e-10,1.2438281824981703e-07,4.7217361780166515e-09,8.954505288958492e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1196497771936214e-09,1.12167932876637e-09,9.744791665428344e-12,1.1176499270429725e-09,8.63531998845861e-11,2.6415297379104762e-11
5.29,4.947441790840487e-08,1.2376682510941418e-07,5.255820915950957e-10,2.1339609296270374e-07,9.746861054426636e-10,1.2437077976807062e-07,4.73291224757756e-09,8.96312993995755e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1195419074129038e-09,1.1215716487755932e-09,9.746861054426637e-12,1.1175664646785286e-09,8.613978601316049e-11,2.6411356916747245e-11
5.3,4.9474437950877136e-08,1.2375546356719875e-07,5.255620491228323e-10,2.1338385102825018e-07,9.74894283636754e-10,1.24358746011964e-07,4.744085679313598e-09,8.971733434898904e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1194339908429158e-09,1.1214645399612835e-09,9.748942836367539e-12,1.117484592486715e-09,8.592681263279118e-11,2.640741740175518e-11
5.3100000000000005,4.947445797485747e-08,1.237441031614146e-07,5.255420251425004e-10,2.1337161237472018e-07,9.751023231003005e-10,1.2434671539788716e-07,4.755258092018279e-09,8.980315672739301e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1193260812706669e-09,1.1213574927533105e-09,9.751023231003005e-12,1.1174025487033512e-09,8.571427812469022e-11,2.640347881341474e-11
5.32,4.947447800476344e-08,1.237327438943768e-07,5.255219952365301e-10,2.1335937697681913e-07,9.75310085555441e-10,1.2433468776243493e-07,4.766429648745819e-09,8.988876682424131e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1192181842069686e-09,1.1212504549128097e-09,9.75310085555441e-12,1.117320156615978e-09,8.550218152752193e-11,2.6399541148936555e-11
5.33,4.947449804077946e-08,1.2372138576596072e-07,5.255019592205108e-10,2.133471448298791e-07,9.755175731277168e-10,1.2432266310306487e-07,4.7776003476686186e-09,8.997416507544695e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1191102996920065e-09,1.1211434260220356e-09,9.755175731277168e-12,1.1172374189973935e-09,8.529052195596452e-11,2.6395604407563762e-11
5.34,4.9474518083096814e-08,1.2371002877604358e-07,5.254819169031574e-10,2.133349159292372e-07,9.757247878056522e-10,1.2431064141710237e-07,4.788770187100882e-09,9.005935191592758e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1190024277675277e-09,1.1210364056486948e-09,9.757247878056522e-12,1.1171543384448497e-09,8.507929852641573e-11,2.6391668588540772e-11
5.3500000000000005,4.947453813191366e-08,1.2369867292450452e-07,5.254618680863094e-10,2.1332269027023546e-07,9.759317314407538e-10,1.2429862270174083e-07,4.799939165498618e-09,9.014432777960541e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.118894568476841e-09,1.1209293933459511e-09,9.759317314407538e-12,1.1170709173801367e-09,8.486851035699235e-11,2.638773369111324e-11
5.36,4.947455818743504e-08,1.2368731821122456e-07,5.254418125649317e-10,2.133104678482208e-07,9.761384057475106e-10,1.242866069540415e-07,4.8111072814596345e-09,9.022909309940725e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1187867218648184e-09,1.1208223886524272e-09,9.761384057475106e-12,1.1169871580496626e-09,8.465815656753078e-11,2.638379971452807e-11
5.37,4.9474578249872856e-08,1.2367596463608652e-07,5.25421750127114e-10,2.1329824865854515e-07,9.763448123033945e-10,1.2427459417093369e-07,4.822274533723548e-09,9.031364830726453e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1186788879778914e-09,1.1207153910922113e-09,9.763448123033945e-12,1.1169030625245367e-09,8.444823627958691e-11,2.637986665803342e-11
5.38,4.94745983194459e-08,1.2366461219897514e-07,5.254016805540711e-10,2.1328603269656536e-07,9.765509525488597e-10,1.2426258434921448e-07,4.833440921171776e-09,9.039799383411326e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1185710668640547e-09,1.12060840017486e-09,9.765509525488596e-12,1.1168186327006487e-09,8.423874861643623e-11,2.6375934520878687e-11
5.39,4.947461839637982e-08,1.2365326089977705e-07,5.253816036201432e-10,2.1327381995764326e-07,9.767568277873431e-10,1.2425057748554903e-07,4.844606442827542e-09,9.048213010989406e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.118463258572864e-09,1.1205014153954033e-09,9.767568277873432e-12,1.1167338702987526e-09,8.402969270307376e-11,2.6372003302314537e-11
5.4,4.947463848090717e-08,1.236419107383807e-07,5.25361519092795e-10,2.1326161043714556e-07,9.769624391852641e-10,1.2423857357647029e-07,4.8557710978558705e-09,9.056605756355213e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.118355463155437e-09,1.1203944362343465e-09,9.769624391852641e-12,1.1166487768645458e-09,8.382106766621424e-11,2.636807300159287e-11
5.41,4.9474658573267354e-08,1.236305617146764e-07,5.253414267326167e-10,2.1324940413044402e-07,9.77167787772025e-10,1.2422657261837926e-07,4.86693488556359e-09,9.06497766230373e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1182476806644514e-09,1.1202874621576782e-09,9.771677877720249e-12,1.1165633537687531e-09,8.361287263429247e-11,2.636414361796683e-11
5.42,4.947467867370665e-08,1.236192138285564e-07,5.25321326293323e-10,2.1323720103291523e-07,9.773728744400097e-10,1.242145746075448e-07,4.878097805399333e-09,9.073328771530398e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1181399111541476e-09,1.1201804926168697e-09,9.773728744400097e-12,1.1164776022072042e-09,8.34051067374628e-11,2.6360215150690815e-11
5.43,4.947469878247822e-08,1.2360786707991475e-07,5.253012175217543e-10,2.1322500113994084e-07,9.775776999445859e-10,1.2420257954010373e-07,4.889259856953536e-09,9.081659126631117e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1180321546803268e-09,1.1200735270488835e-09,9.77577699944586e-12,1.1163915232009202e-09,8.319776910759974e-11,2.635628759902048e-11
5.44,4.947471889984209e-08,1.235965214686474e-07,5.252811001578756e-10,2.1321280444690736e-07,9.777822649041028e-10,1.2419058741206076e-07,4.90042103995844e-09,9.089968770102247e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1179244113003505e-09,1.119966564876175e-09,9.777822649041029e-12,1.1163051175961883e-09,8.299085887829772e-11,2.6352360962212704e-11
5.45,4.947473902606519e-08,1.2358517699465216e-07,5.252609739347771e-10,2.132006109492063e-07,9.77986569799893e-10,1.2417859821928864e-07,4.911581354288088e-09,9.098257744340609e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1178166810731428e-09,1.119859605506696e-09,9.779865697998931e-12,1.1162183860646504e-09,8.278437518487135e-11,2.6348435239525636e-11
5.46,4.9474759161421296e-08,1.235738336578287e-07,5.25240838578674e-10,2.131884206422341e-07,9.781906149762716e-10,1.241666119575279e-07,4.922740799958327e-09,9.106526091643483e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1177089640591876e-09,1.1197526483339013e-09,9.781906149762716e-12,1.1161313291033762e-09,8.25783171643554e-11,2.6344510430218652e-11
5.47,4.9474779306191065e-08,1.2356249145807863e-07,5.252206938089066e-10,2.1317623352139214e-07,9.78394400640535e-10,1.2415462862238707e-07,4.933899377126807e-09,9.114773854208611e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1176012603205306e-09,1.1196456927367508e-09,9.783944006405352e-12,1.11604394703495e-09,8.237268395550479e-11,2.634058653355239e-11
5.48,4.947479946066203e-08,1.235511503953053e-07,5.252005393379402e-10,2.1316404958208674e-07,9.78597926862964e-10,1.2414264820934268e-07,4.945057086092985e-09,9.123001074134192e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1174935699207768e-09,1.1195387380797137e-09,9.78597926862964e-12,1.1159562400075504e-09,8.216747469879488e-11,2.6336663548788715e-11
5.49,4.94748196251286e-08,1.2353981046941404e-07,5.251803748713652e-10,2.1315186881972924e-07,9.788011935768209e-10,1.2413067071373906e-07,4.956213927298116e-09,9.131207793418884e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1173858929250938e-09,1.1194317837127745e-09,9.78801193576821e-12,1.1158682079950288e-09,8.196268853642148e-11,2.6332741475190754e-11
5.5,4.947483979989207e-08,1.23528471680312e-07,5.251602001078969e-10,2.131396912297358e-07,9.790042005783505e-10,1.241186961307886e-07,4.967369901325263e-09,9.139394053961809e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1172782294002087e-09,1.119324828971434e-09,9.790042005783506e-12,1.1157798507969937e-09,8.175832461230062e-11,2.6328820312022862e-11
5.51,4.9474859985260594e-08,1.235171340279082e-07,5.251400147393758e-10,2.1312751680752764e-07,9.792069475267807e-10,1.2410672445557147e-07,4.9785250088992915e-09,9.147559897562547e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1171705794144098e-09,1.1192178731767164e-09,9.792069475267807e-12,1.1156911680388883e-09,8.155438207206915e-11,2.632490005855065e-11
5.5200000000000005,4.94748801815492e-08,1.2350579751211352e-07,5.251198184507674e-10,2.131153455485309e-07,9.794094339443214e-10,1.2409475568303595e-07,4.9896792508868715e-09,9.155705365921135e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1170629430375455e-09,1.1191109156351712e-09,9.794094339443215e-12,1.1156021591720735e-09,8.135086006308453e-11,2.632098071404096e-11
5.53,4.9474900389079806e-08,1.234944621328408e-07,5.250996109201623e-10,2.1310317744817663e-07,9.796116592161656e-10,1.2408278980799808e-07,5.000832628296473e-09,9.163830500638074e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.116955320341025e-09,1.1190039556388786e-09,9.796116592161656e-12,1.1155128234739077e-09,8.11477577344247e-11,2.63170622777619e-11
5.54,4.9474920608181196e-08,1.2348312789000458e-07,5.25079391818776e-10,2.1309101250190085e-07,9.798136225904883e-10,1.2407082682514194e-07,5.011985142278373e-09,9.171935343214323e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1168477113978172e-09,1.1188969924654527e-09,9.798136225904883e-12,1.115423160047827e-09,8.094507423688853e-11,2.6313144748982786e-11
5.55,4.947494083918902e-08,1.2347179478352144e-07,5.250591608109492e-10,2.1307885070514456e-07,9.800153231784476e-10,1.240588667290195e-07,5.023136794124652e-09,9.1800199350513e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1167401162824521e-09,1.1187900253780474e-09,9.800153231784477e-12,1.115333167823427e-09,8.07428087229957e-11,2.6309228126974212e-11
5.5600000000000005,4.947496108244582e-08,1.234604628133097e-07,5.250389175541474e-10,2.1306669205335366e-07,9.80216759954184e-10,1.240469095140507e-07,5.034287585269194e-09,9.188084317450885e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1166325350710202e-09,1.1186830536253567e-09,9.802167599541839e-12,1.1152428455565421e-09,8.054096034698701e-11,2.6305312411007983e-11
5.57,4.947498133830101e-08,1.2344913197928963e-07,5.250186616989616e-10,2.1305453654197902e-07,9.804179317548203e-10,1.2403495517452334e-07,5.045437517287685e-09,9.196128531615416e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1165249678411705e-09,1.1185760764416233e-09,9.804179317548204e-12,1.1151521918293265e-09,8.033952826482383e-11,2.6301397600357156e-11
5.58,4.947500160711086e-08,1.2343780228138333e-07,5.249983928891074e-10,2.130423841664764e-07,9.80618837280462e-10,1.240230037045932e-07,5.0565865918976145e-09,9.20415261864769e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.116417414672113e-09,1.1184690930466394e-09,9.806188372804621e-12,1.1150612050503341e-09,8.01385116341889e-11,2.6297483694296028e-11
5.59,4.947502188923854e-08,1.2342647371951482e-07,5.249781107614256e-10,2.1303023492230667e-07,9.808194750941976e-10,1.2401105509828398e-07,5.067734810958279e-09,9.212156619550967e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1163098756446192e-09,1.1183621026457522e-09,9.808194750941977e-12,1.1149698834545997e-09,7.993790961448617e-11,2.629357069210015e-11
5.6000000000000005,4.9475042185054085e-08,1.2341514629360989e-07,5.24957814945882e-10,2.1301808880493545e-07,9.810198436220974e-10,1.2399910934948733e-07,5.0788821764707755e-09,9.220140575228966e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1162023508410177e-09,1.1182551044298677e-09,9.810198436220975e-12,1.1148782251037188e-09,7.973772136684061e-11,2.628965859304629e-11
5.61,4.94750624949344e-08,1.2340382000359626e-07,5.249375050655677e-10,2.1300594580983344e-07,9.812199411532147e-10,1.2398716645196278e-07,5.0900286905780055e-09,9.228104526485863e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1160948403451985e-09,1.1181480975754548e-09,9.812199411532148e-12,1.1147862278859276e-09,7.953794605409852e-11,2.6285747396412464e-11
5.62,4.9475082819263274e-08,1.2339249484940357e-07,5.249171807366986e-10,2.1299380593247622e-07,9.814197658395854e-10,1.2397522639933783e-07,5.101174355564673e-09,9.236048514026296e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.115987344242612e-09,1.1180410812445491e-09,9.814197658395855e-12,1.1146938895161837e-09,7.933858284082773e-11,2.6281837101477932e-11
5.63,4.947510315843135e-08,1.2338117083096324e-07,5.248968415686155e-10,2.1298166916834437e-07,9.81619315696228e-10,1.2396328918510793e-07,5.112319173857288e-09,9.243972578455363e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1158798626202663e-09,1.1179340545847573e-09,9.81619315696228e-12,1.1146012075362468e-09,7.913963089331733e-11,2.6277927707523193e-11
5.64,4.9475123512836185e-08,1.2336984794820862e-07,5.248764871637847e-10,2.1296953551292336e-07,9.81818588601143e-10,1.239513548026364e-07,5.1234631480241635e-09,9.251876760278621e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1157723955667314e-09,1.1178270167292609e-09,9.81818588601143e-12,1.1145081793147566e-09,7.894108937957795e-11,2.6274019213829972e-11
5.65,4.9475143882882175e-08,1.2335852620107486e-07,5.24856117117797e-10,2.1295740496170366e-07,9.820175822953142e-10,1.2393942324515453e-07,5.1346062807754155e-09,9.25976109990209e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1156649431721344e-09,1.1177199667968206e-09,9.820175822953142e-12,1.114414802047315e-09,7.874295746934181e-11,2.6270111619681228e-11
5.66,4.9475164268980604e-08,1.2334720558949907e-07,5.248357310193688e-10,2.1294527751018065e-07,9.822162943827077e-10,1.2392749450576153e-07,5.145748574962961e-09,9.267625637632243e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1155575055281639e-09,1.11761290389178e-09,9.822162943827077e-12,1.1143210727565653e-09,7.854523433406289e-11,2.6266204924361183e-11
5.67,4.947518467154963e-08,1.2333588611342017e-07,5.248153284503412e-10,2.129331531538547e-07,9.824147223302719e-10,1.2391556857742456e-07,5.156890033580525e-09,9.27547041367602e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.115450082728067e-09,1.1175058271040705e-09,9.82414722330272e-12,1.1142269882922726e-09,7.83479191469169e-11,2.6262299127155277e-11
5.68,4.9475205091014286e-08,1.2332456777277893e-07,5.247949089856803e-10,2.1292103188823108e-07,9.826128634679383e-10,1.239036454529787e-07,5.168030659763636e-09,9.283295468140816e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1153426748666496e-09,1.1173987355092136e-09,9.826128634679383e-12,1.1141325453314031e-09,7.815101108280117e-11,2.625839422735018e-11
5.69,4.947522552780649e-08,1.2331325056751808e-07,5.247744721934774e-10,2.1290891370882003e-07,9.828107149886203e-10,1.2389172512512693e-07,5.179170456789622e-09,9.29110084103449e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1152352820402784e-09,1.1172916281683266e-09,9.828107149886204e-12,1.1140377403782038e-09,7.795450931833517e-11,2.6254490224233807e-11
5.7,4.947524598236502e-08,1.2330193449758212e-07,5.24754017634949e-10,2.1289679861113675e-07,9.830082739482144e-10,1.238798075864402e-07,5.1903094280776176e-09,9.298886572265356e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1151279043468771e-09,1.1171845041281264e-09,9.830082739482144e-12,1.1139425697642825e-09,7.775841303186013e-11,2.625058711709532e-11
5.71,4.9475266455135535e-08,1.2329061956291746e-07,5.247335448644362e-10,2.1288468659070134e-07,9.832055372655993e-10,1.2386789282935737e-07,5.201447577188561e-09,9.306652701642192e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1150205418859303e-09,1.1170773624209323e-09,9.832055372655993e-12,1.1138470296486886e-09,7.75627214034394e-11,2.6246684905225073e-11
5.72,4.9475286946570565e-08,1.2327930576347238e-07,5.247130534294056e-10,2.1287257764303894e-07,9.834025017226366e-10,1.2385598084618523e-07,5.212584907825193e-09,9.314399268874233e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1149131947584801e-09,1.1169702020646717e-09,9.834025017226366e-12,1.1137511160179914e-09,7.736743361485839e-11,2.6242783587914713e-11
5.73,4.947530745712952e-08,1.2326799309919705e-07,5.246925428704486e-10,2.1286047176367953e-07,9.835991639641702e-10,1.2384407162909854e-07,5.223721423832061e-09,9.322126313571176e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.114805863067129e-09,1.1168630220628832e-09,9.835991639641702e-12,1.11365482468636e-09,7.717254884962484e-11,2.6238883164457076e-11
5.74,4.947532798727869e-08,1.2325668157004344e-07,5.246720127212816e-10,2.128483689481581e-07,9.837955204980266e-10,1.2383216517013992e-07,5.2348571291955095e-09,9.329833875243177e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1146985469160372e-09,1.1167558214047204e-09,9.837955204980266e-12,1.1135581512956439e-09,7.697806629296838e-11,2.6234983634146242e-11
5.75,4.9475348537491225e-08,1.232453711759655e-07,5.246514625087462e-10,2.128362691920146e-07,9.83991567695015e-10,1.2382026146121997e-07,5.245992028043694e-09,9.33752199330085e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1145912464109243e-09,1.1166485990649565e-09,9.839915676950152e-12,1.1134610913154512e-09,7.678398513184146e-11,2.623108499627755e-11
5.76,4.9475369047263426e-08,1.2323406190317073e-07,5.246309527365385e-10,2.1282417252958481e-07,9.841879403890882e-10,1.2380836117159146e-07,5.257125445958184e-09,9.345190790023303e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1144839478232278e-09,1.1165414839956152e-09,9.841879403890882e-12,1.1133644509250058e-09,7.659030438541324e-11,2.622718725200194e-11
