Time,s2,s4,s7,s15,s19,s21,s22,s23,s25,s27,s26,s28,s32,s29,s24,s35,s37,s38,s39,s40,s1,s18,s41,s42,s48,s53,s60,s63,s64,s65,s67,s75,s76,s77,s81,s82,kcatp_r8,kM_r8_s15,kcatn_r8,kM_r8_s19,kM_r8_s63,kcatp_r9,kM_r9_s7,kcatn_r9,kM_r9_s22,kass_r10,kdiss_r10,kI_r10_s25,kcatp_r11,kM_r11_s32,kcatn_r11,kM_r11_s26,kM_r11_s28,kass_r13,kdiss_r13,kcatp_r16,kcatn_r16,kM_r16_s39,ki_r16_s39,kass_r17,kdiss_r17,kcatp_r18,kcatn_r18,kM_r18_s4,ki_r18_s4,kass_r21,kdiss_r21,kI_r21_s2,kcatp_r25,kM_r25_s53,kcatn_r25,kM_r25_s60,kM_r25_s15,kcatp_r26,kM_r26_s25,kcatn_r26,kM_r26_s64,kcatp_r28,kcatn_r28,kM_r28_s41,ki_r28_s41,kcatp_r29,kM_r29_s67,kcatn_r29,kM_r29_s18,kM_r29_s15,kass_r30,kass_r31,kdiss_r31,kass_re16,kdiss_re16,kI_re16_s81,default,c1,c5,r30,r31,r8,r9,r10,r11,r13,r16,r17,r18,r21,r25,r26,r28,r29,re16
3.87,5.0,1.159496862087706,2.7265266011410545,5.135459554587174,0.06893940446314191,0.5,0.7318001091001807,0.5,0.5224302855108459,0.49596292094422195,4.977145591054858,4.981182670110635,0.005358990695011445,0.49596292094422195,0.04036750536832795,0.013100702632577954,0.00533319391337284,0.6,0.49100404045641904,0.003662765630208127,1.159496862087706,0.05345878468966684,0.5769195300963148,5.0,3.2780896819427836,1.570970143696561,0.15094017436065288,0.01553886049545511,0.11756971448915403,0.33,1.4882145050691005,0.0043947156175516,4.950993973110053,4.950993973110053,0.0,0.049006026889950184,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010450031855272318,-0.008068892590311412,0.0203551529270343,0.09542122045979172,0.020148079179162136,-0.012909608247718201,-0.0014909538588274186,0.005584521065892223,0.0025056424247470697,0.038452083656466206,0.11084670526965495,0.03556930649381631,0.019276695735067382,-0.05887660253613233,-0.0019020393417705866,3.731150718791487e-05
3.88,5.0,1.1591146904046579,2.726161646044308,5.1355921805222104,0.06914295540876068,0.5,0.7327536581111443,0.5,0.5222377297272003,0.4959779925346025,4.97703131052326,4.981053317988656,0.005383602554976685,0.4959779925346025,0.04052814894266204,0.013166540173159451,0.00536402413700879,0.6,0.4909481108196022,0.0036878650433890665,1.1591146904046579,0.053439730014297485,0.5767849873454017,5.0,3.2769843735946056,1.5717202204887148,0.15129540591667714,0.015540909820303473,0.11776227027279967,0.33,1.4876449658302529,0.004418546748603543,4.950993603692994,4.950993603692994,0.0,0.049006396307009065,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010498024982204535,-0.008112933787683315,0.020355038969558845,0.09528847161568303,0.02015226501886657,-0.012960825221187862,-0.0015233548753442426,0.005601404476553057,0.0025142386404295863,0.03797991991962948,0.110213712680583,0.03547712379525665,0.01923447488726165,-0.05884628059107282,-0.0019090982043820242,3.655804121761863e-05
3.89,5.0,1.1587372086546923,2.725797697786311,5.135723817082684,0.06934650519688643,0.5,0.7337058819881792,0.5,0.5220455956875898,0.4959933885007855,4.976916841890828,4.980923453390042,0.0054082466461987085,0.4959933885007855,0.040688989654812026,0.013232494112685903,0.005394937208439733,0.6,0.4908920123960761,0.003713050395484172,1.1587372086546923,0.05342060602634723,0.5766517427294248,5.0,3.275885371609625,1.5724649121371463,0.15164971625322612,0.015542916438936127,0.11795440431241021,0.33,1.4870758141991653,0.00444241735028661,4.9509932417358975,4.9509932417358975,0.0,0.04900675826410605,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010546080960087481,-0.008157047524375495,0.020354921372559384,0.09515619438592506,0.02015638892044151,-0.01301210360553963,-0.0015558289521501768,0.005618278420213595,0.0025228302194333415,0.037514163985563086,0.10958541797886001,0.03538506237813439,0.019192346899457636,-0.058812954733181766,-0.001915903501227317,3.581979064604113e-05
3.9,5.0,1.1583643547950246,2.7254347232810803,5.135854468012858,0.0695500537929377,0.5,0.7346567853709783,0.5,0.5218538824648883,0.49600910956467936,4.976802185265565,4.980793075700885,0.005432922956069466,0.49600910956467936,0.04085002771474177,0.013298564450511096,0.00542593307958911,0.6,0.4908357452806168,0.0037383216397941666,1.1583643547950246,0.053401415185638554,0.5765197835525534,5.0,3.2747926296955177,1.5732042636843195,0.15200310662016023,0.015544880923492141,0.11814611753511169,0.33,1.4865070761623058,0.004466327327853765,4.95099288709544,4.95099288709544,0.0,0.0490071129045629,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.01059419976433546,-0.00820123361092942,0.02035480019685044,0.09502438503018176,0.02016045161979914,-0.013063443460793352,-0.0015883754963861643,0.0056351429094531995,0.002531417159692414,0.03705472431918721,0.10896177958865914,0.03529312369685629,0.019150311565828367,-0.05877668940562378,-0.0019224594185800992,3.509646315276449e-05
3.91,5.0,1.1579960679923686,2.7250726903683398,5.135984137024498,0.06975360116322445,0.5,0.7356063728515856,0.5,0.5216625891341068,0.4960251564412395,4.976687340748013,4.980662184306772,0.005457631473074649,0.4960251564412395,0.041011263334358186,0.01336475119047748,0.005457011702554559,0.6,0.4907793095679067,0.0037636787295387644,1.1579960679923686,0.05338215990044968,0.5763890972889019,5.0,3.273706102061344,1.5739383196513772,0.15235557828727678,0.015546803838012562,0.11833741086589318,0.33,1.4859387768796284,0.004490276588434616,4.950992539632608,4.950992539632608,0.0,0.04900746036739529,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010642381372495565,-0.00824549186139297,0.020354675501450363,0.09489303986767957,0.020164453842649702,-0.013114844847565544,-0.0016209939215549064,0.005651997957057321,0.002539999459523691,0.0366015112783599,0.10834275645170675,0.03520130917278217,0.019108368681028522,-0.058737547581758094,-0.0019287700838883834,3.438777520038683e-05
3.92,5.0,1.157632288622936,2.7247115678135203,5.136112827796873,0.06995714727494774,0.5,0.7365546489743953,0.5,0.5214717147723932,0.49604152983846833,4.976572308431254,4.980530778592785,0.005482372186793677,0.49604152983846833,0.04117269672751127,0.013431054340916144,0.00548817302960791,0.6,0.4907227053525355,0.0037891216178566594,1.157632288622936,0.05336284252751459,0.5762596715825298,5.0,3.272625743417548,1.5746671240381398,0.1527071325443098,0.01554868573844041,0.1185282852276067,0.33,1.4853709406845723,0.004514265041035409,4.95099219921269,4.95099219921269,0.0,0.04900780078731283,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010690625764247669,-0.00828982209332043,0.02035454734358147,0.09476215527683972,0.0201683963044927,-0.013166307827069193,-0.00165368364752835,0.005668843576016918,0.002548577117626876,0.03615443711691843,0.10772830802637302,0.03510962019426936,0.0190665180401943,-0.05869559076415699,-0.0019348395657654985,3.3693452033981e-05
3.93,5.0,1.1572729582724368,2.7243513253077625,5.136240543976751,0.07016069209619993,0.5,0.7375016182361529,0.5,0.5212812584590328,0.49605823045741543,4.976457088400914,4.980398857943498,0.005507145087899716,0.49605823045741543,0.04133432810999408,0.013497473914646835,0.005519417013195194,0.6,0.49066593272899933,0.0038146502578055358,1.1572729582724368,0.05334346537202299,0.5761314942474416,5.0,3.271551508975961,1.5753907203231063,0.15305777070093043,0.015550527172620685,0.11871874154096711,0.33,1.4848035910840642,0.004538292596539043,4.9509918657052845,4.9509918657052845,0.0,0.04900813429471908,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010738932921404445,-0.00833422412777251,0.02035441577867022,0.09463172769491422,0.02017227971060805,-0.013217832461113542,-0.001686444100555226,0.005685679779527846,0.0025571501330844872,0.035713415987640884,0.10711839428677605,0.03501805811671645,0.01902475943894345,-0.05865087898364455,-0.0019406718739783716,3.301322768141379e-05
3.94,5.0,1.156918016453389,2.7239919307578053,5.13636728923348,0.07036423559287246,0.5,0.7384472852041406,0.5,0.5210912192744981,0.49607525900420285,4.976341680746163,4.98026642174196,0.005531950165339219,0.49607525900420285,0.041496157692577564,0.013564009923577768,0.005550743605615736,0.6,0.4906089917913716,0.0038402646030127672,1.156918016453389,0.05332403080082201,0.5760045529783651,5.0,3.2704833534698063,1.5761091525046576,0.15340749402553394,0.015552328695869368,0.11890878072550184,0.33,1.484236753237235,0.004562359164919192,4.950991538969195,4.950991538969195,0.0,0.049008461030808755,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010787302822411476,-0.008378697784041607,0.020354280866620122,0.09450175350692787,0.020176104776576623,-0.01326941880988669,-0.0017192747054451535,0.00570250657983304,0.0025657185039044536,0.035278358259010156,0.10651297483865857,0.03492662433760478,0.018983092673166908,-0.058603474787509824,-0.0019462710283962039,3.234681416071361e-05
3.95,5.0,1.156567393680405,2.723633344569116,5.136493067375189,0.07056777772213299,0.5,0.7393916547654876,0.5,0.5209015962984459,0.4960926162153937,4.976226085582939,4.980133469367544,0.005556787400382331,0.4960926162153937,0.04165818566631783,0.01363066236731417,0.005582152758345241,0.6,0.4905518826326068,0.003865964609048055,1.156567393680405,0.05330454148121076,0.5758788347406483,5.0,3.269421229086448,1.5768224672974351,0.15375630361611425,0.015554090903815671,0.11909840370155403,0.33,1.4836704591841887,0.0045864646493636585,4.9509912188205885,4.9509912188205885,0.0,0.04900878117941483,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010835735430745546,-0.008423242868525038,0.02035414268504345,0.09437222881257988,0.020179872271595383,-0.013321066927278745,-0.0017521748690381318,0.005719323985783689,0.0025742822239457784,0.0348491585180367,0.10591200705641772,0.034835320454636526,0.018941517538589633,-0.05855345165630254,-0.0019516412045292124,3.169383652464053e-05
3.96,5.0,1.1562210305842908,2.7232755354260147,5.1366178820280535,0.07077131845043018,0.5,0.7403347314390072,0.5,0.5207123886152468,0.49611030278796914,4.976110302989857,4.980000000201887,0.005581656783045432,0.49611030278796914,0.04182041224311211,0.013697431264601828,0.0056136444239042755,0.6,0.4904946053464612,0.0038917502296345738,1.1562210305842908,0.05328499972180204,0.5757543274543095,5.0,3.2683650911735764,1.5775307080697354,0.1541042007566859,0.015555814341748476,0.1192876113847532,0.33,1.4831047334131788,0.004610608962495555,4.950990905120902,4.950990905120902,0.0,0.04900909487910192,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010884230726938593,-0.00846785920543801,0.020354001292736408,0.0942431500708637,0.020183582898943245,-0.013372776873792016,-0.001785144025747535,0.005736132009578433,0.002582841291404554,0.03442572867879014,0.10531545122563284,0.03474414782902714,0.01890003383198281,-0.058500870776673555,-0.0019567863320186217,3.10540121556957e-05
3.97,5.0,1.1558788697948668,2.7229184735903376,5.1367417367725094,0.07097485774584765,0.5,0.7412765196674383,0.5,0.5205235953116365,0.4961283194090651,4.975994333035423,4.979866013626358,0.005606558305116979,0.4961283194090651,0.04198283763847592,0.013764316639973982,0.005645218555064785,0.6,0.4904371600266773,0.003917621418257987,1.1558788697948668,0.05326540775243836,0.5756310192788733,5.0,3.2673148958159626,1.5782339174181126,0.15445118676592268,0.015557499543114155,0.11947640468836346,0.33,1.4825395989897887,0.004634792019484667,4.950990597739506,4.950990597739506,0.0,0.049009402260497534,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010932788694978109,-0.008512546623770765,0.020353856745190736,0.09411451382531982,0.02018723734671968,-0.013424548711057893,-0.001818181618252028,0.005752930663898758,0.0025913957052101973,0.03400798392968469,0.10472326835728003,0.03465310777109156,0.01885864135064896,-0.05844579090217137,-0.0019617102650720908,3.042707462488914e-05
3.98,5.0,1.1555408549194734,2.7225621300581104,5.136864635160381,0.07117839557714173,0.5,0.7422170238542225,0.5,0.520335215476421,0.4961466667597142,4.975878175781468,4.979731509021753,0.005631491959279849,0.4961466667597142,0.04214546206937561,0.013831318522070892,0.005676875104750226,0.6,0.4903795467668809,0.00394357812836892,1.1555408549194734,0.0532457677594176,0.5755088985233698,5.0,3.2662705995305092,1.5789321374913792,0.1547972629781094,0.01555914703436127,0.11966478452357891,0.33,1.4819750783282526,0.00465901373718055,4.950990296549014,4.950990296549014,0.0,0.04900970345099,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010981409320595706,-0.008557304955647202,0.02035370909654581,0.093986316669243,0.020190836294224395,-0.013476382501146649,-0.0018512870950684011,0.005769719961548302,0.0025999454645719584,0.03359584096676319,0.10413541991204692,0.03456220156362296,0.018817339892357104,-0.058388269593674096,-0.0019664168039038293,2.9812764109987677e-05
3.99,5.0,1.1552069305429729,2.7222064765595526,5.13698658071489,0.07138193191374152,0.5,0.7431562483635039,0.5,0.5201472482004762,0.4961653455148459,4.975761831283136,4.9795964857682895,0.005656457739111352,0.4961653455148459,0.04230828575422841,0.013898436943639866,0.005708614026035581,0.6,0.4903217656605815,0.003969620313382976,1.1552069305429729,0.05322608188549299,0.5753879536463369,5.0,3.2652321592662514,1.579625409990604,0.1551424307431421,0.015560757334940573,0.11985275179952372,0.33,1.4814111931914535,0.004683274034112539,4.950990001425276,4.950990001425276,0.0,0.04900999857472843,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.011030092591267136,-0.008602134036324885,0.020353558399588738,0.09385855524537362,0.02019438041194965,-0.013528278306567327,-0.0018844599105575753,0.005786499915452408,0.002608490568978907,0.03318921799606428,0.10355186779955118,0.03447143046192719,0.018776129255342687,-0.058328363218608986,-0.0019709096947189706,2.9210827395362293e-05
4.0,5.0,1.1548770422277457,2.7218514855590756,5.1371075769306485,0.07158546672574875,0.5,0.7440941975201296,0.5,0.5199596925767479,0.49618435634328656,4.975645299588892,4.979460943245604,0.00568145563908321,0.49618435634328656,0.04247130891290237,0.013965671941535238,0.005740435272147342,0.6,0.490263816801172,0.003995747926680719,1.1548770422277457,0.053206352229873174,0.5752681732558178,5.0,3.2641995324043567,1.5803137761691128,0.155486691426528,0.015562330957305012,0.12004030742325206,0.33,1.4808479646909245,0.0047075728304897336,4.950989712247381,4.950989712247381,0.0,0.0490102877526228,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.01107883849621226,-0.008647033704195029,0.0203534047057545,0.09373122624559173,0.020197870361572667,-0.013580236190267481,-0.0019176995249305072,0.005803270538657666,0.002617031018199935,0.032788034735926515,0.10297257437756635,0.03438079569385734,0.018735009238307516,-0.05826612695018799,-0.0019751926296951608,2.8621017872029753e-05
4.01,5.0,1.1545511365136938,2.7214971302552833,5.137227627273666,0.07178899998393799,0.5,0.7450308756096489,0.5,0.5197725477002518,0.49620369990775925,4.9755285807405185,4.979324880832759,0.0057064856545615775,0.49620369990775925,0.04263453176671642,0.014033023556718385,0.00577233879646353,0.6,0.4902057002819289,0.004021960921607687,1.1545511365136938,0.053186580848222156,0.5751495461093632,5.0,3.2631726767581233,1.580997276832489,0.15583004640938536,0.015563868406909723,0.12022745229974814,0.33,1.4802854132868486,0.0047319100482010185,4.95098942889766,4.95098942889766,0.0,0.049010571102343824,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.011127647026395076,-0.008692003800782526,0.02035324806512602,0.09360432641061409,0.020201306795947983,-0.013632256215633095,-0.001951005404254174,0.005820031844331454,0.0026255668122837656,0.03239221241923501,0.10239750245126131,0.03429029845984723,0.01869397964041971,-0.05820161476664486,-0.0019792692469635443,2.804309553788853e-05
4.02,5.0,1.154229160918239,2.7211433845809716,5.137346735181343,0.07199253165975648,0.5,0.7459662868783139,0.5,0.5195858126680738,0.4962233768648838,4.975411674773119,4.979188297908235,0.005731547781807031,0.4962233768648838,0.04279795453844035,0.014100491834257715,0.005804324552513678,0.6,0.490147416196012,0.004048259251474386,1.154229160918239,0.05316676975265929,0.57503206111403,5.0,3.2621515505729817,1.5816759523385722,0.15617249708844377,0.015565370182212039,0.12041418733192623,0.33,1.4797235587880584,0.004756285610815048,4.95098915126168,4.95098915126168,0.0,0.049010848738323086,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.01117651817452371,-0.00873704417074592,0.020353088526434315,0.09347785252969444,0.020204690359099938,-0.013684338446488309,-0.0019843770204575235,0.005836783845761485,0.0026340979515589377,0.03200167379560877,0.10182661527244798,0.03419993993294455,0.018653040261313637,-0.05813487945048552,-0.001983143130587825,2.747682699724696e-05
4.03,5.0,1.1539110639363228,2.720790223203129,5.137464904062476,0.07219606172532418,0.5,0.7469004355330795,0.5,0.5193994865793693,0.4962433878651771,4.975294581715116,4.979051193849938,0.005756642017974569,0.4962433878651771,0.04296157745229479,0.014168076823328674,0.005836392493978841,0.6,0.49008896463646495,0.004074642869556294,1.1539110639363228,0.05314692091175935,0.5749157073263818,5.0,3.2611361125264944,1.5823498425974591,0.1565140448760439,0.01556683677467148,0.1206005134206306,0.33,1.4791624203520353,0.004780699443580253,4.950988879228251,4.950988879228251,0.0,0.04901112077175295,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.01122545193505041,-0.008782154661877428,0.02035292613705857,0.0933518014403265,0.020208021686215123,-0.013736482947095311,-0.0020178138513374765,0.0058535265563553485,0.0026426244366338208,0.03161634313353165,0.10125987653884057,0.03410972125884329,0.018612190901089832,-0.05806597258774461,-0.0019868178105425104,2.6921985461336728e-05
4.04,5.0,1.1535967950404076,2.7204376215229353,5.137582137297252,0.07239959015343374,0.5,0.7478333257416028,0.5,0.5192135685353645,0.4962637335530526,4.975177301588247,4.9789135680351935,0.005781768361113613,0.4962637335530526,0.04312540073395122,0.014235778577213734,0.005868542574691587,0.6,0.4900303456962146,0.004101111729093849,1.1535967950404076,0.05312703625055243,0.5748004739524885,5.0,3.260126321728356,1.583018987071504,0.15685469120013754,0.01556826866874976,0.12078643146463555,0.33,1.4786020164849123,0.004805151473424831,4.950988612689417,4.950988612689417,0.0,0.04901138731058659,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.011274448304171545,-0.008827335125102908,0.02035276094302627,0.0932261700279501,0.020211301403634908,-0.013788689782154102,-0.002051315380564956,0.005870259989640046,0.002651146268396607,0.03123614622242546,0.10069725039332467,0.034019643555915614,0.018571431360315017,-0.05799494456725195,-0.0019902967626888915,2.637835074795203e-05
4.05,5.0,1.153286304680476,2.720085555675764,5.1376984382372575,0.0726031169175506,0.5,0.748764961632244,0.5,0.5190280576393546,0.49628441456682054,4.975059834407572,4.978775419840751,0.0058069268101680095,0.49628441456682054,0.043289424610531986,0.014303597153302414,0.005900774748636008,0.6,0.4899715594680716,0.004127665783292467,1.153286304680476,0.053107117650524054,0.5746863503479269,5.0,3.259122137720393,1.5836834247753173,0.15719443750428774,0.015569666341910784,0.12097194236064546,0.33,1.4780423650414705,0.004829641628956765,4.950988351540466,4.950988351540466,0.0,0.04901164845953799,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.011323507279827618,-0.008872585414481897,0.020352592989013322,0.09310095522566,0.020214530128848038,-0.01384095901680235,-0.0020848810976909077,0.005886984159261537,0.002659663448015312,0.030861010374671954,0.10013870142323619,0.033929707915242996,0.018530761440021908,-0.05792184457990196,-0.0019935834087511962,2.5845709281546725e-05
