data_set_T_with_pico,data_set_EXC2_with_pico,data_set_FV1_with_pico,data_set_FV2_with_pico,data_set_FV3_with_pico,data_set_FV4_with_pico,data_set_H1_with_pico,data_set_H2_with_pico,data_set_H3_with_pico,data_set_H4_with_pico,data_set_INH1_with_pico,data_set_INH2_with_pico,data_set_INH3_with_pico,data_set_INH4_with_pico,data_set_M2_with_pico,data_set_M3_with_pico,data_set_M4_with_pico,data_set_V1_with_pico,data_set_V2_with_pico,data_set_V3_with_pico,data_set_V4_with_pico
21595.0,0.40870354,0.68117255,0.76254106,0.00028472987,0.0024653778,0.34891707,0.24059485,0.41405404,0.39096874,7.25719e-05,0.00081649038,0.45764789,0.22889045,0.19567984,0.14801064,0.054102551,-25.926674,-25.333353,-62.654739,-54.011768
21610.0,0.40719286,0.67865473,0.7550773,0.00029169949,0.0025440627,0.34664235,0.23909745,0.41647327,0.3921172,7.4623371e-05,0.00084197766,0.45317361,0.22665446,0.19875354,0.14654192,0.053713273,-26.019228,-25.49649,-62.55798,-53.885784
21625.0,0.40568,0.67613333,0.74759609,0.00029893933,0.0026263972,0.34440205,0.23763405,0.418861,0.393244,7.6763376e-05,0.00086863281,0.44868895,0.22441335,0.20175961,0.14508791,0.053327382,-26.111532,-25.656672,-62.459885,-53.758049
21640.0,0.40416461,0.67360771,0.74010402,0.00030649139,0.0027125243,0.3421956,0.23620367,0.42121732,0.39434913,7.8999285e-05,0.00089650991,0.44419801,0.22216912,0.20469844,0.14364849,0.052944876,-26.203617,-25.813963,-62.360058,-53.628639
21655.0,0.40264633,0.67107719,0.73260742,0.00031434314,0.002802586,0.34002244,0.23480532,0.42354235,0.3954325,8.133168e-05,0.00092564843,0.4397046,0.21992368,0.20757054,0.14222348,0.052565757,-26.295511,-25.968431,-62.258842,-53.497623
21670.0,0.40112472,0.66854119,0.72511244,0.00032252073,0.0028967338,0.33788207,0.23343806,0.42583618,0.39649415,8.3766099e-05,0.00095610076,0.43521228,0.21767886,0.21037635,0.14081277,0.052190021,-26.387243,-26.120142,-62.156082,-53.365082
21685.0,0.39959943,0.66599905,0.71762466,0.0003310304,0.0029951227,0.33577397,0.23210098,0.42809892,0.39753398,8.6305641e-05,0.00098791509,0.43072456,0.21543637,0.21311642,0.1394162,0.051817667,-26.478846,-26.269161,-62.051876,-53.231083
21700.0,0.39807004,0.66345006,0.71014953,0.00033987605,0.0030979135,0.33369762,0.23079322,0.43033066,0.39855206,8.8953209e-05,0.0010211405,0.42624462,0.2131978,0.21579129,0.13803367,0.051448699,-26.570343,-26.415558,-61.946358,-53.095695
21715.0,0.39653614,0.66089356,0.70269197,0.00034907725,0.003205274,0.33165255,0.22951396,0.43253151,0.39954835,9.1713766e-05,0.0010558331,0.42177546,0.21096468,0.21840154,0.136665,0.051083114,-26.66177,-26.559401,-61.839474,-52.958988
21730.0,0.39499736,0.65832895,0.69525671,0.00035865087,0.0033173799,0.3296383,0.22826239,0.43470165,0.40052289,9.4592055e-05,0.0010920496,0.41731989,0.2087384,0.22094777,0.1353101,0.050720915,-26.753149,-26.700754,-61.731209,-52.82103
21745.0,0.39345327,0.65575546,0.68784785,0.00036859504,0.0034344108,0.32765439,0.22703779,0.43684119,0.40147567,9.7590542e-05,0.0011298439,0.41288045,0.20652023,0.22343062,0.1339688,0.05036211,-26.844515,-26.839691,-61.621773,-52.681877
21760.0,0.39190346,0.65317243,0.68046939,0.00037891904,0.003556557,0.32570043,0.22583938,0.43895027,0.40240675,0.00010071324,0.0011692753,0.40845948,0.20431134,0.2258507,0.132641,0.050006699,-26.935894,-26.97628,-61.511234,-52.541599
21775.0,0.39034748,0.65057909,0.67312491,0.00038969074,0.0036840227,0.32377592,0.22466648,0.44102901,0.40331611,0.00010397168,0.0012104233,0.40405914,0.20211284,0.22820871,0.13132656,0.049654689,-27.027313,-27.110588,-61.399071,-52.400238
21790.0,0.38878489,0.64797485,0.66581738,0.00040086042,0.003817009,0.32188049,0.22351843,0.44307762,0.40420383,0.00010736269,0.001253335,0.39968127,0.1999256,0.2305053,0.13002534,0.049306087,-27.118807,-27.242689,-61.285984,-52.257854
21805.0,0.38721529,0.6453588,0.65854961,0.00041245346,0.0039557354,0.32001376,0.22239456,0.44509622,0.40506995,0.00011089271,0.001298083,0.39532754,0.19775048,0.23274116,0.12873723,0.048960906,-27.210402,-27.37265,-61.171898,-52.114502
21820.0,0.38563818,0.6427303,0.65132403,0.00042455111,0.0041004415,0.31817529,0.22129428,0.44708499,0.40591449,0.00011457551,0.0013447612,0.39099947,0.19558826,0.23491701,0.1274621,0.048619147,-27.302126,-27.500544,-61.056213,-51.970207
21835.0,0.38405311,0.64008856,0.64414251,0.00043705298,0.0042513506,0.31636474,0.22021697,0.44904405,0.40673754,0.00011840188,0.0013934096,0.3866981,0.19343942,0.23703353,0.12619983,0.048280828,-27.394012,-27.626442,-60.940075,-51.825031
21850.0,0.38245967,0.63743275,0.63700718,0.00045016353,0.0044087521,0.31458169,0.21916209,0.45097363,0.40753913,0.00012240172,0.0014441698,0.38242471,0.19130471,0.23909146,0.1249503,0.047945954,-27.48609,-27.750408,-60.821796,-51.678982
21865.0,0.38085729,0.63476211,0.62991875,0.00046371872,0.0045728842,0.31282586,0.21812908,0.45287383,0.40831932,0.00012655811,0.0014970693,0.37817988,0.18918429,0.24109149,0.12371339,0.047614548,-27.578388,-27.872526,-60.703075,-51.532112
21880.0,0.37924549,0.63207585,0.62287849,0.00047782052,0.0047440496,0.31109685,0.21711741,0.45474485,0.40907815,0.00013088831,0.0015522265,0.37396428,0.18707857,0.24303435,0.12248898,0.047286619,-27.67094,-27.992865,-60.583191,-51.384434
21895.0,0.3776238,0.62937301,0.61588681,0.00049242587,0.0049225437,0.30939433,0.21612659,0.45658684,0.40981573,0.0001353914,0.0016097181,0.36977822,0.18498763,0.24492075,0.12127694,0.046962183,-27.763777,-28.111496,-60.462696,-51.235981
21910.0,0.37599167,0.62665278,0.60894418,0.00050763448,0.0051087057,0.30771801,0.21515614,0.45839995,0.41053206,0.0001400849,0.001669673,0.36562195,0.18291169,0.24675141,0.12007719,0.04664126,-27.85693,-28.228495,-60.340965,-51.08675
21925.0,0.37434855,0.62391424,0.60205054,0.00052345823,0.0053028879,0.30606756,0.21420559,0.46018437,0.41122723,0.00014497559,0.0017322,0.36149547,0.18085073,0.24852704,0.11888958,0.046323877,-27.950434,-28.343935,-60.218121,-50.936749
21940.0,0.3726939,0.62115651,0.59520555,0.00053993356,0.0055054608,0.30444267,0.21327452,0.46194026,0.4119013,0.00015007361,0.0017974203,0.3573986,0.17880464,0.25024834,0.11771401,0.046010047,-28.044321,-28.45789,-60.094097,-50.785976
21955.0,0.37102717,0.61837864,0.58840853,0.00055711262,0.0057168435,0.30284306,0.21236251,0.46366775,0.41255429,0.00015539172,0.0018654733,0.35333097,0.17677327,0.25191602,0.11655038,0.045699798,-28.138624,-28.570438,-59.968742,-50.634422
21970.0,0.36934772,0.61557955,0.58165818,0.00057492516,0.0059374361,0.30126846,0.21146913,0.46536702,0.41318631,0.00016092719,0.0019364606,0.34929177,0.17475617,0.25353074,0.11539856,0.045393161,-28.233383,-28.681664,-59.842781,-50.48209
21985.0,0.36765495,0.61275828,0.57495373,0.00059360132,0.0061677718,0.29971859,0.21059401,0.46703818,0.41379735,0.00016671674,0.0020106039,0.34528065,0.17275324,0.25509316,0.11425847,0.045090161,-28.328629,-28.791634,-59.714836,-50.328922
22000.0,0.3659482,0.60991371,0.56829274,0.00061292417,0.0064082858,0.29819319,0.20973681,0.46868137,0.41438746,0.0001727398,0.0020879752,0.34129605,0.17076364,0.25660399,0.11312997,0.04479083,-28.424404,-28.900444,-59.586624,-50.174938
22015.0,0.36422685,0.60704476,0.56167394,0.0006331834,0.0066596121,0.29669198,0.20889714,0.47029674,0.41495672,0.00017904211,0.0021688433,0.33733734,0.16878712,0.25806382,0.11201299,0.04449521,-28.520746,-29.008165,-59.456467,-50.02005
22030.0,0.36249012,0.60415024,0.5550943,0.0006542278,0.0069222953,0.29521474,0.20807469,0.4718844,0.41550511,0.00018561291,0.0022533301,0.33340272,0.1668227,0.25947332,0.11090741,0.044203334,-28.617695,-29.114897,-59.325603,-49.864246
22045.0,0.36073735,0.60122895,0.5485518,0.0006762679,0.007197062,0.29376125,0.20726915,0.47344446,0.41603264,0.00019248942,0.002341711,0.3294909,0.16486984,0.26083305,0.10981313,0.043915242,-28.715294,-29.220716,-59.192978,-49.707436
22060.0,0.35896772,0.59827954,0.54204291,0.00069929013,0.0074846214,0.29233128,0.20648021,0.47497702,0.4165394,0.00019968058,0.0024341948,0.32559997,0.16292755,0.26214364,0.10873005,0.043630984,-28.813587,-29.325722,-59.058983,-49.549568
22075.0,0.35718045,0.59530073,0.5355643,0.00072336697,0.007785792,0.29092458,0.20570758,0.47648218,0.4170253,0.00020720776,0.0025310467,0.3217279,0.16099481,0.26340559,0.10765807,0.043350611,-28.912621,-29.430008,-58.923481,-49.390553
22090.0,0.3553746,0.592291,0.52911204,0.00074855908,0.0081014717,0.28954101,0.20495102,0.47795999,0.41749036,0.00021509196,0.0026325525,0.31787229,0.15907046,0.2646195,0.10659711,0.043074172,-29.012444,-29.53368,-58.786446,-49.230301
22105.0,0.3535493,0.58924884,0.52268177,0.00077497028,0.0084326798,0.28818035,0.20421027,0.4794105,0.41793457,0.00022336148,0.0027390458,0.31403071,0.15715328,0.26578581,0.10554706,0.042801734,-29.113111,-29.636843,-58.647644,-49.068687
22120.0,0.35170355,0.58617258,0.51626855,0.0008026752,0.0087805344,0.28684238,0.20348509,0.48083377,0.41835788,0.00023204242,0.0028508827,0.31020015,0.15524177,0.26690504,0.10450784,0.042533364,-29.214678,-29.739611,-58.50703,-48.905594
22135.0,0.34983626,0.58306044,0.50986695,0.00083179213,0.0091463169,0.28552699,0.20277527,0.48222983,0.41876021,0.00024116877,0.0029684792,0.3063775,0.15333439,0.2679776,0.10347935,0.042269126,-29.317204,-29.842108,-58.364384,-48.740864
22150.0,0.34794629,0.57991046,0.50347084,0.00086243585,0.0095314663,0.28423396,0.20208062,0.48359865,0.4191415,0.00025077647,0.0030922976,0.30255908,0.15142934,0.2690039,0.10246151,0.042009108,-29.420753,-29.944466,-58.219547,-48.574318
22165.0,0.34603229,0.57672048,0.49707314,0.0008947294,0.0099376142,0.28296319,0.20140097,0.48494023,0.41950163,0.00026090539,0.0032228611,0.29874077,0.14952457,0.2699843,0.10145424,0.0417534,-29.5254,-30.046831,-58.072376,-48.405766
22180.0,0.34409291,0.57348818,0.49066609,0.00092884223,0.010366652,0.2817145,0.20073614,0.48625448,0.41984048,0.00027160507,0.0033607832,0.29491797,0.1476178,0.27091911,0.10045745,0.041502096,-29.631222,-30.149361,-57.922569,-48.234962
22195.0,0.34212655,0.57021093,0.48424068,0.00096494751,0.010820754,0.28048781,0.20008598,0.48754132,0.42015791,0.00028292974,0.003506762,0.29108545,0.14570643,0.27180859,0.09947107,0.041255306,-29.738306,-30.252234,-57.769886,-48.061638
22210.0,0.34013143,0.56688571,0.47778657,0.0010032529,0.011302453,0.27928293,0.19945042,0.48880064,0.4204537,0.0002949434,0.0036616139,0.28723708,0.14378744,0.27265292,0.098495029,0.041013159,-29.84675,-30.355648,-57.614014,-47.885475
22225.0,0.33810553,0.56350923,0.47129184,0.0010440049,0.011814731,0.27809983,0.19882932,0.49003223,0.42072761,0.00030772158,0.0038263006,0.28336585,0.14185736,0.27345225,0.09752924,0.040775787,-29.956667,-30.459837,-57.454586,-47.706093
22240.0,0.33604652,0.56007755,0.46474239,0.0010874972,0.012361139,0.27693844,0.19822265,0.49123591,0.42097935,0.00032135422,0.0040019657,0.2794635,0.1399121,0.27420664,0.096573651,0.040543355,-30.068186,-30.56506,-57.291153,-47.523037
22255.0,0.33395165,0.55658609,0.45812157,0.0011340845,0.012945948,0.27579862,0.19763035,0.49241135,0.42120859,0.00033594979,0.0041899872,0.27552024,0.13794681,0.27491605,0.095628195,0.040316034,-30.181456,-30.671629,-57.12318,-47.33577
22270.0,0.33181763,0.55302936,0.45140928,0.0011842009,0.013574377,0.27468038,0.19705242,0.4935582,0.42141491,0.00035164077,0.0043920474,0.27152428,0.13595568,0.27558029,0.094692826,0.040094037,-30.296654,-30.779913,-56.950008,-47.143616
22285.0,0.32964054,0.54940087,0.44458082,0.001238386,0.014252901,0.27358368,0.19648892,0.49467602,0.42159784,0.00036859178,0.0046102349,0.26746115,0.13393152,0.27619913,0.093767487,0.039877601,-30.413998,-30.890366,-56.770828,-46.945759
22300.0,0.32741544,0.54569238,0.43760535,0.0012973248,0.014989718,0.27250853,0.19593991,0.49576426,0.42175671,0.00038701136,0.0048471931,0.2633127,0.1318654,0.27677211,0.092852138,0.03966701,-30.533752,-31.003546,-56.58461,-46.74115
22315.0,0.32513615,0.5418936,0.43044326,0.0013619059,0.015795436,0.27145499,0.19540557,0.49682218,0.42189085,0.00040716978,0.0051063453,0.2590557,0.12974583,0.27729857,0.091946758,0.039462596,-30.656256,-31.120173,-56.39003,-46.52845
22330.0,0.32279459,0.53799099,0.42304236,0.0014333162,0.016684176,0.27042314,0.19488612,0.4978489,0.42199931,0.00042942716,0.0053922483,0.25465962,0.12755769,0.27777758,0.091051333,0.039264765,-30.78194,-31.241186,-56.185322,-46.305878
22345.0,0.32037991,0.53396654,0.41533154,0.0015131958,0.017675374,0.26941314,0.19438188,0.49884328,0.4220809,0.00045428009,0.005711175,0.2500827,0.1252804,0.2782079,0.090165868,0.039074022,-30.911394,-31.367872,-55.968067,-46.070999
22360.0,0.31787685,0.52979475,0.40720299,0.0016039126,0.01879522,0.2684252,0.19389334,0.49980378,0.42213416,0.00048241738,0.0060716225,0.24526155,0.12288266,0.27858776,0.089290403,0.038891003,-31.045437,-31.502161,-55.734818,-45.820713
22375.0,0.31526312,0.52543855,0.39852467,0.0017089267,0.020091189,0.26745966,0.1934212,0.50072843,0.42215711,0.00051498367,0.006488767,0.24011935,0.12032641,0.27891463,0.088425003,0.038716543,-31.185265,-31.646465,-55.480717,-45.548714
22390.0,0.31250355,0.52083921,0.38903469,0.0018343964,0.021627612,0.26651701,0.19296645,0.50161445,0.42214698,0.00055371376,0.0069835708,0.2345022,0.11753589,0.27918488,0.087569818,0.038551807,-31.332758,-31.805487,-55.196815,-45.247677
22405.0,0.30953786,0.51589644,0.3783077,0.0019908594,0.023530537,0.26559809,0.19253066,0.50245762,0.42209977,0.00060181547,0.007596693,0.22816116,0.1143882,0.27939299,0.086725079,0.038398497,-31.491142,-31.98695,-54.868786,-44.902576
22420.0,0.30624858,0.5104143,0.3654705,0.0022009874,0.026060835,0.26470414,0.19211644,0.50325114,0.42200896,0.00066603592,0.0084125176,0.22058533,0.11063159,0.27952972,0.085891269,0.038259394,-31.666695,-32.206795,-54.466583,-44.483662
22435.0,0.30235451,0.50392419,0.3483133,0.00252607,0.029911999,0.26383758,0.19172882,0.50398254,0.42186254,0.00076443871,0.0096556386,0.21048358,0.10563073,0.27957755,0.085069366,0.038139839,-31.874424,-32.505848,-53.914246,-43.916508
22450.0,0.29686791,0.49477986,0.31841001,0.0032391641,0.03803888,0.26300403,0.19138053,0.50462061,0.42163122,0.00097547873,0.012286238,0.19294795,0.096980624,0.27949262,0.084262207,0.03805396,-32.167049,-33.044353,-52.916782,-42.921459
22465.0,0.27784136,0.4630689,0.17154098,0.01241252,0.11226436,0.2622306,0.19114733,0.504996,0.42116225,0.0032355303,0.037030689,0.10853781,0.05704793,0.27903825,0.083495431,0.038105175,-33.183952,-36.298981,-47.506237,-38.271271
22480.0,0.013678408,0.022797348,0.0011562743,0.6963377,0.0010249154,0.26318035,0.19245765,0.50290871,0.42131373,0.087057583,0.18831864,0.00074501039,0.31369883,0.2771455,0.087965809,0.038248833,-62.0644,-57.045582,-26.680326,-57.528481
22495.0,0.012278499,0.020464165,0.0011827924,0.67834342,0.0010818794,0.26648435,0.19492473,0.49961546,0.42284143,0.084809154,0.18347728,0.00076376938,0.30560938,0.27508149,0.096719518,0.037969187,-62.947227,-56.954777,-27.015324,-57.311893
22510.0,0.012734603,0.021224339,0.0013149577,0.64974421,0.0012269096,0.26974571,0.19731519,0.49646249,0.42429492,0.08123643,0.175799,0.0008503201,0.29277939,0.27303353,0.10500639,0.037692372,-62.649231,-56.53054,-27.528339,-56.808117
22525.0,0.013223145,0.022038575,0.0014650613,0.62191218,0.0013965311,0.27292076,0.19962095,0.49344411,0.4256677,0.077759966,0.16833524,0.0009488634,0.28029999,0.27100176,0.11281744,0.037418567,-62.341408,-56.097569,-28.00931,-56.289467
22540.0,0.01373875,0.022897916,0.0016343151,0.5950501,0.0015938565,0.2760101,0.20184316,0.49054858,0.42695999,0.074405171,0.16114168,0.0010602819,0.26826283,0.26898611,0.12016964,0.037147898,-62.028362,-55.659584,-28.46047,-55.760014
22555.0,0.014279501,0.023799168,0.0018240405,0.56928581,0.0018223145,0.27901492,0.20398349,0.4877657,0.42817241,0.071188062,0.15425386,0.0011855401,0.25672582,0.26698658,0.12708203,0.036880527,-61.712143,-55.219501,-28.884249,-55.223297
22570.0,0.01484358,0.024739301,0.0020355403,0.54469413,0.0020856152,0.28193676,0.20604396,0.48508638,0.42930603,0.068118051,0.1476931,0.001325605,0.24572301,0.26500317,0.13357487,0.03661662,-61.394493,-54.779827,-29.28298,-54.682415
22585.0,0.015429326,0.025715543,0.0022701009,0.5213064,0.0023877756,0.28477749,0.20802689,0.48250267,0.43036216,0.065199122,0.14146906,0.0014814493,0.23526892,0.26303595,0.13966893,0.036356375,-61.076862,-54.342632,-29.658892,-54.140011
22600.0,0.016035285,0.026725475,0.0025289946,0.49912024,0.002733143,0.28753912,0.20993473,0.48000753,0.43134245,0.062431026,0.1355824,0.0016540539,0.22536281,0.26108488,0.14538495,0.036100004,-60.760391,-53.909607,-30.014076,-53.598263
22615.0,0.016660249,0.027767081,0.0028134843,0.47810772,0.0031264361,0.29022387,0.2117701,0.47759473,0.43224859,0.059810363,0.13002703,0.0018444123,0.21599253,0.25915003,0.15074326,0.035847757,-60.445953,-53.482056,-30.3505,-53.058922
22630.0,0.017303277,0.028838793,0.0031248273,0.45822316,0.00357279,0.29283392,0.21353562,0.4752588,0.43308237,0.057331488,0.12479209,0.002053536,0.20713787,0.25723141,0.15576349,0.035599899,-60.134167,-53.060986,-30.669991,-52.523315
22645.0,0.017963709,0.029939517,0.003464279,0.43940887,0.0040778164,0.2953715,0.21523389,0.47299486,0.43384561,0.054987274,0.11986373,0.0022824584,0.19877326,0.25532907,0.1604643,0.035356734,-59.825432,-52.647121,-30.974247,-51.992432
22660.0,0.018641178,0.031068629,0.0038330916,0.42160001,0.0046476754,0.29783887,0.21686748,0.47079861,0.43454012,0.052769717,0.11522631,0.0025322386,0.19086993,0.25344306,0.16486335,0.035118598,-59.519962,-52.240974,-31.264835,-51.466919
22675.0,0.01933559,0.032225985,0.0042325086,0.40472829,0.0052891588,0.30023807,0.21843889,0.46866617,0.43516767,0.050670374,0.11086338,0.0028039631,0.18339749,0.25157344,0.16897716,0.034885857,-59.217804,-51.842876,-31.543209,-50.94717
22690.0,0.020047136,0.033411894,0.0046637519,0.38872463,0.0060097836,0.30257124,0.21995054,0.46659419,0.43572986,0.048680726,0.10675859,0.0030987405,0.1763252,0.24972029,0.17282113,0.034658924,-58.918884,-51.453041,-31.810705,-50.433353
22705.0,0.020776263,0.034627106,0.0051279967,0.3735213,0.0068178969,0.30484024,0.22140475,0.46457958,0.43622833,0.046792433,0.10289612,0.0034176928,0.16962299,0.24788363,0.1764096,0.034438249,-58.62302,-51.071594,-32.068558,-49.925453
22720.0,0.02152366,0.035872765,0.0056263274,0.35905343,0.0077227764,0.30704692,0.2228037,0.46261966,0.43666449,0.044997521,0.099261254,0.0037619353,0.16326194,0.24606359,0.17975576,0.034224339,-58.32996,-50.698624,-32.317898,-49.423313
22735.0,0.022290215,0.037150357,0.006159673,0.34526026,0.0087347208,0.30919299,0.22414955,0.46071208,0.4370397,0.043288555,0.095840685,0.0041325395,0.15721503,0.24426022,0.18287188,0.034017749,-58.039391,-50.334213,-32.559757,-48.926704
22750.0,0.023076959,0.038461596,0.0067287046,0.33208629,0.0098650986,0.31128001,0.22544433,0.45885462,0.43735522,0.041658763,0.092622831,0.0045304778,0.15145744,0.24247363,0.18576922,0.033819102,-57.750996,-49.978485,-32.795055,-48.435352
22765.0,0.023884986,0.039808311,0.007333694,0.31948227,0.011126324,0.31330946,0.22669002,0.45704541,0.43761215,0.04010218,0.089598112,0.0049565327,0.14596713,0.2407039,0.18845825,0.033629082,-57.464458,-49.63166,-33.024609,-47.949013
22780.0,0.024715319,0.041192196,0.0079743089,0.30740637,0.012531683,0.3152827,0.22788855,0.45528272,0.43781152,0.03861377,0.086759225,0.0054111695,0.14072515,0.2389511,0.19094867,0.033448443,-57.179535,-49.294098,-33.249092,-47.467537
22795.0,0.025568729,0.042614549,0.0086493436,0.29582554,0.014094948,0.31720102,0.22904181,0.45356497,0.43795434,0.037189618,0.084101386,0.0058943536,0.1357163,0.23721534,0.19324958,0.033278022,-56.896084,-48.966339,-33.469025,-46.990974
22810.0,0.026445473,0.044075787,0.0093563814,0.28471714,0.015829617,0.31906563,0.23015173,0.45189074,0.43804148,0.035827085,0.081622511,0.0064053098,0.13092963,0.23549668,0.19536959,0.033118725,-56.614143,-48.649185,-33.684727,-46.519665
22825.0,0.027344946,0.045574911,0.010091401,0.27407038,0.017747676,0.32087779,0.23122022,0.45025864,0.4380739,0.034525011,0.079323307,0.0069422247,0.12635909,0.23379518,0.19731697,0.032971531,-56.334015,-48.343716,-33.896271,-46.054375
22840.0,0.028265269,0.047108781,0.010848391,0.26388779,0.019857729,0.32263869,0.2322493,0.44866735,0.43805259,0.033283837,0.077207021,0.0075019212,0.12200402,0.23211086,0.19909991,0.032837473,-56.056332,-48.051323,-34.103436,-45.596416
22855.0,0.029202832,0.048671387,0.011619085,0.25418568,0.022162555,0.3243497,0.23324111,0.44711554,0.43797871,0.032105647,0.075278893,0.0080795791,0.11786927,0.23044369,0.20072658,0.032717612,-55.782146,-47.773678,-34.305649,-45.147758
22870.0,0.03015193,0.050253216,0.012392955,0.24499267,0.024656193,0.32601222,0.23419793,0.44560176,0.43785363,0.030993927,0.073544875,0.0086685829,0.11396459,0.22879359,0.20220543,0.032612994,-55.512966,-47.512627,-34.501995,-44.711048
22885.0,0.031104576,0.051840961,0.013157308,0.23634376,0.027320422,0.32762799,0.23512214,0.44412455,0.43767905,0.029952776,0.072008945,0.0092604058,0.11030188,0.22716044,0.20354527,0.032524593,-55.250732,-47.270134,-34.691322,-44.28968
22900.0,0.032051176,0.053418625,0.01390057,0.22828487,0.030129502,0.3291989,0.23601629,0.44268221,0.43745697,0.028987551,0.070675768,0.0098468168,0.10689836,0.22554399,0.20475538,0.032453228,-54.997581,-47.04731,-34.872086,-43.886631
22915.0,0.032980744,0.054967906,0.014609594,0.22084136,0.033040401,0.33072707,0.23688298,0.44127291,0.43718985,0.028100776,0.069539286,0.010417776,0.10376149,0.22394398,0.20584543,0.032399513,-54.755756,-46.845436,-35.043079,-43.505703
22930.0,0.033882845,0.056471411,0.015275253,0.21403062,0.036007263,0.33221495,0.23772483,0.43989474,0.43688047,0.027293937,0.068590447,0.010965515,0.10089636,0.22236003,0.20682536,0.032363791,-54.527138,-46.664513,-35.203194,-43.149452
22945.0,0.0347487,0.057914499,0.015891772,0.20784706,0.038982883,0.33366507,0.23854434,0.43854567,0.43653184,0.026565624,0.067813568,0.011484207,0.098298706,0.22079174,0.20770507,0.032346118,-54.313026,-46.503738,-35.351807,-42.819477
22960.0,0.035572231,0.059287053,0.016457278,0.20226344,0.041925285,0.33508003,0.23934387,0.4372237,0.43614718,0.02591181,0.067188717,0.011970632,0.095955729,0.21923871,0.2084941,0.032346282,-54.113976,-46.361572,-35.488831,-42.516148
22975.0,0.036350403,0.060584009,0.016973251,0.1972356,0.044801604,0.33646232,0.24012549,0.43592688,0.43572959,0.025326476,0.066694096,0.012424031,0.093847997,0.21770051,0.20920143,0.032363854,-53.929821,-46.235992,-35.614651,-42.238701
22990.0,0.037082884,0.061804809,0.017443459,0.19270937,0.047589231,0.33781436,0.24089107,0.43465346,0.43528208,0.02480251,0.066308297,0.012845538,0.091952257,0.21617675,0.20983526,0.032398228,-53.759815,-46.124771,-35.730003,-41.985561
23005.0,0.037771348,0.06295225,0.017872879,0.18862736,0.050274782,0.33913839,0.24164213,0.43340173,0.43480751,0.024332542,0.066011824,0.013237467,0.090244181,0.21466707,0.21040289,0.032448709,-53.602863,-46.025745,-35.835815,-41.754677
23020.0,0.038418695,0.064031161,0.01826684,0.18493402,0.052852049,0.34043634,0.24238002,0.43217024,0.43430838,0.023909533,0.0657878,0.013602707,0.088700362,0.21317112,0.21091078,0.032514542,-53.457699,-45.936928,-35.933079,-41.543835
23035.0,0.039028421,0.065047368,0.018630486,0.18157847,0.055319794,0.34171006,0.24310583,0.43095767,0.43378699,0.023527106,0.065622129,0.013944281,0.087299459,0.21168861,0.2113646,0.032594964,-53.32304,-45.856598,-36.022758,-41.350864
23050.0,0.039604168,0.066006944,0.018968495,0.17851582,0.057679944,0.34296104,0.24382046,0.4297629,0.43324548,0.023179676,0.065503255,0.014265094,0.086022668,0.21021928,0.21176924,0.03268921,-53.197674,-45.783302,-36.105743,-41.17374
23065.0,0.040149469,0.06691578,0.019284965,0.17570721,0.059936266,0.34419072,0.24452466,0.42858484,0.43268561,0.022862444,0.065421827,0.014567793,0.084853731,0.20876287,0.212129,0.032796551,-53.080486,-45.715824,-36.182827,-41.010662
23080.0,0.040667597,0.067779325,0.019583397,0.17311926,0.062093385,0.34540024,0.24521908,0.42742264,0.43210906,0.022571309,0.065370217,0.014854708,0.083778687,0.20731919,0.21244764,0.032916278,-52.970497,-45.653183,-36.254719,-40.860043
23095.0,0.041161507,0.06860251,0.019866604,0.17072311,0.064155817,0.34659073,0.24590425,0.42627552,0.43151724,0.022302726,0.065341987,0.015127754,0.082785383,0.20588802,0.21272844,0.033047721,-52.866856,-45.594593,-36.322044,-40.720535
23110.0,0.041633803,0.069389671,0.020136587,0.16849303,0.06612695,0.34776309,0.24658059,0.42514271,0.43091151,0.022053534,0.065331206,0.0153883,0.081862845,0.20446922,0.2129743,0.033190258,-52.768822,-45.539497,-36.38538,-40.591057
23125.0,0.042087257,0.070145428,0.020399164,0.16642062,0.068024486,0.34891817,0.24724849,0.4240236,0.43029302,0.021822946,0.065340914,0.015640723,0.08100903,0.20306259,0.21318774,0.033343282,-52.675659,-45.486607,-36.444843,-40.469757
23140.0,0.042523321,0.070872203,0.020650381,0.1644697,0.069833614,0.35005668,0.24790823,0.42291763,0.42966282,0.021606216,0.065356903,0.015881909,0.080206484,0.20166802,0.21337107,0.033506237,-52.586945,-45.436619,-36.501362,-40.356991
23155.0,0.042944454,0.071574092,0.020897271,0.16264306,0.071577869,0.35117933,0.24856012,0.42182428,0.42902187,0.02140405,0.065386988,0.016117256,0.079458557,0.20028536,0.21352628,0.033678595,-52.50206,-45.388073,-36.554771,-40.250801
23170.0,0.043351952,0.072253257,0.021138053,0.16091806,0.073251054,0.35228667,0.24920437,0.42074314,0.42837101,0.021213522,0.065423191,0.016345385,0.078754544,0.19891448,0.21365519,0.033859864,-52.42065,-45.341263,-36.605652,-40.151161
23185.0,0.043747168,0.072911948,0.021372844,0.15928075,0.0748538,0.35337922,0.24984115,0.41967371,0.42771104,0.0210329,0.065461941,0.016566396,0.078088187,0.19755526,0.21375941,0.034049571,-52.342369,-45.29612,-36.654358,-40.057659
