Time,c,cer,gca,gkca,gk,gir,vca,vk,vir,cm,taun,alpha,fcyt,kpmca,kd,vn,vm,sn,sm,kserca,dact,dinact,fer,pleak,dip3,vcytver,ip3,sa,r,taua,gkatp,alphaIRn,betaIRn,nIRinf,tauIRn,alphaIRr,betaIRr,rIRinf,tauIRr,ica,ik,ikca,ikatp,iir,minf,ninf,ainf,w,jmem,jserca,jleak,jip3,oinf,jer,V,n,a,nIR,rIR,cell,reaction_0000005,reaction_0000006
9.4,0.1006506847418739,99.99538545946682,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001065430099237043,3.0677770200031416e-05,0.9720120883578853,912.318967761419,0.03308010879666027,0.1429612735581569,0.18791098066922826,5.68048254690745,-3849.7098677366084,119.89288913535044,57.99305090247324,3501.2602224530838,0.28301383536425034,0.03506843357933084,0.00015758091607831958,0.4028766789147564,0.0042328724365025775,-0.0028064425435600435,0.04026027389674956,0.04994736738736247,0.0,0.0,0.009687093490612905,-59.77706942706469,0.005625577647058067,0.4599981857209462,0.01801715757697411,0.20637311476466424,1.0,6.880650947052862e-05,-0.0004843546745306453
9.41,0.10065137280603449,99.99538061598956,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010653928830889692,3.067846031251492e-05,0.9720105260508781,912.3493703399433,0.03307968404199627,0.14296138134884584,0.18790890618932327,5.6804927746819995,-3849.7980792084263,119.82260733133056,57.99624908114522,3501.3341206986156,0.28313950430085094,0.035069339792171146,0.00015759104287978008,0.40287833417158814,0.004233016508988051,-0.0028061832047689833,0.0402605491224138,0.04994736462159176,0.0,0.0,0.009686815499177957,-59.776748066065736,0.005622161219998745,0.4599981838169236,0.018027614150399537,0.20634064044257475,1.0,6.880632294408974e-05,-0.0004843407749588979
9.42,0.10065206086833982,99.99537577265131,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001065355650471955,3.067915076975784e-05,0.9720089629134029,912.3797883671999,0.033079259090151386,0.14296148918938661,0.1879068307391212,5.6805030072474105,-3849.886334658446,119.75236928870983,57.99944797531904,3501.4080542046377,0.2832651953956108,0.03507024645991049,0.00015760117516346782,0.4028799894261689,0.004233160584982982,-0.002805923667704959,0.04026082434733593,0.049947361855891485,0.0,0.0,0.009686537508555554,-59.77642655175887,0.005618746933866264,0.4599981819129562,0.01803807024355831,0.20630821964396506,1.0,6.880613840850595e-05,-0.0004843268754277777
9.43,0.10065274892880978,99.99537092945206,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001065318401395612,3.067984157163777e-05,0.9720073989456618,912.4102218381764,0.0330788339412225,0.14296159707975442,0.187904754319085,5.680513244601409,-3849.974634070888,119.6821749792125,58.002647584858025,3501.482022955625,0.2833909086487916,0.03507115358239137,0.00015761131292822946,0.4028816446785466,0.004233304664491586,-0.0028056639324429596,0.04026109957152391,0.04994735909026163,0.0,0.0,0.009686259518737715,-59.77610488421158,0.005615334787326363,0.4599981800090441,0.01804852585630159,0.20627585227273973,1.0,6.880595586294755e-05,-0.00048431297593688576
9.44,0.10065343698746426,99.9953660863918,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010652811358695443,3.068053271803252e-05,0.9720058341478566,912.4406707478669,0.03307840859530653,0.14296170501992436,0.18790267692967794,5.680523486741721,-3850.06297742999,119.61202437458272,58.005847909625565,3501.556026936069,0.2835166440605762,0.03507206115945644,0.0001576214561729131,0.40288329992876903,0.004233448747518072,-0.002805403999057897,0.040261374794985705,0.04994735632470217,0.0,0.0,0.009685981529716468,-59.775783063491296,0.005611924779045613,0.4599981781051872,0.01805898098848066,0.2062435382329749,1.0,6.880577530658571e-05,-0.0004842990764858234
9.45,0.10065412504432317,99.99536124347053,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010652438539033484,3.0681224208819926e-05,0.9720042685201883,912.4711350912709,0.03307798305250021,0.1429618130098717,0.1879005985713622,5.680533733666075,-3850.151364720004,119.54191744658436,58.00904894948533,3501.6300661304717,0.2836424016310687,0.03507296919094852,0.00015763160489636906,0.40288495517688394,0.004233592834066654,-0.0028051438676246175,0.04026165001772927,0.0499473535592131,0.0,0.0,0.009685703541483827,-59.775461089665406,0.005608516907691415,0.45999817620138556,0.01806943563994688,0.20621127742891823,1.0,6.88055967385921e-05,-0.00048428517707419134
9.46,0.10065481309940635,99.99535640068825,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001065206555506618,3.068191604387798e-05,0.9720027020628583,912.50161486339,0.03307755731290029,0.14296192104957156,0.18789851924460013,5.680543985372205,-3850.239795925194,119.47185416700117,58.012250704301024,3501.704140523346,0.2837681813602945,0.03507387767671056,0.00015764175909744856,0.4028866104229393,0.0042337369241415386,-0.002804883538217902,0.04026192523976255,0.04994735079379442,0.0,0.0,0.009685425554031873,-59.775138962801236,0.005605111171932007,0.4599981742976391,0.01807988981055172,0.20617906976498854,1.0,6.880542015813971e-05,-0.0004842712777015937
9.47,0.10065550115273372,99.99535155804497,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010651692406889349,3.068260822308479e-05,0.9720011347760676,912.5321100592357,0.033077131376603355,0.14296202913899916,0.18789643894985342,5.680554241857845,-3850.3282710298427,119.40183450763668,58.015453173936685,3501.7782500992207,0.28389398324820153,0.03507478661658567,0.00015765191877500538,0.4028882656669826,0.004233881017746941,-0.002804623010912454,0.040262200461093495,0.04994734802844612,0.0,0.0,0.009685147567352628,-59.774816682966055,0.005601707570436458,0.45999817239394797,0.01809034350014676,0.2061469151457756,1.0,6.880524556440174e-05,-0.0004842573783676314
9.48,0.10065618920432512,99.99534671554069,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010651319094598793,3.068330074631854e-05,0.9719995666600166,912.5626206738192,0.03307670524370605,0.14296213727812976,0.1878943576875838,5.680564503120726,-3850.416790018242,119.33185844031404,58.01865635825629,3501.852394842632,0.2840198072946594,0.035075696010417066,0.00015766208392789405,0.40288992090906167,0.004234025114887063,-0.0028043622857829367,0.04026247568173005,0.04994734526316818,0.0,0.0,0.009684869581438126,-59.77449425022709,0.005598306101874665,0.459998170490312,0.018100796708583663,0.20611481347603994,1.0,6.88050729565519e-05,-0.0004842434790719063
9.49,0.10065687725420039,99.99534187317539,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010650945618290236,3.068399361345754e-05,0.9719979977149059,912.5931467021591,0.033076278914304855,0.1429622454669386,0.1878922754582523,5.680574769158585,-3850.5053528747007,119.2619259368763,58.02186025712406,3501.9265747381305,0.2841456534994608,0.03507660585804817,0.00015767225455497124,0.4028915761492243,0.00423416921556611,-0.0028041013629039255,0.04026275090168016,0.0499473424979606,0.0,0.0,0.009684591596280441,-59.77417166465152,0.00559490676491736,0.4599981685867313,0.018111249435714204,0.20608276466071246,1.0,6.880490233376516e-05,-0.0004842295798140221
9.5,0.1006575653023794,99.99533703094909,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010650571978059313,3.068468682438024e-05,0.9719964279409354,912.6236881392798,0.03307585238849615,0.1429623537054009,0.18789019226231957,5.680585039969164,-3850.5939595835425,119.19203696918615,58.02506487040449,3502.00078977028,0.2842715218623214,0.03507751615932252,0.00015768243065509576,0.40289323138751815,0.004234313319788294,-0.0028038402423499406,0.04026302612095176,0.04994733973282335,0.0,0.0,0.009684313611871588,-59.77384892630645,0.005591509558236103,0.45999816668320587,0.018121701681390254,0.20605076860489444,1.0,6.880473369521648e-05,-0.0004842156805935794
9.51,0.10065825334888198,99.99533218886178,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010650198174001627,3.068538037896518e-05,0.9719948573383052,912.6542449802084,0.03307542566637639,0.14296246199349194,0.1878881081002465,5.680595315550198,-3850.6826101291067,119.12219150912611,58.02827019796208,3502.0750399236567,0.2843974123828806,0.035078426914083805,0.0001576926122271276,0.4028948866239908,0.004234457427557812,-0.002803578924195419,0.0402633013395528,0.04994733696775645,0.0,0.0,0.009684035628203656,-59.77352603525894,0.0055881144805032855,0.45999816477973565,0.018132153445463785,0.20601882521385706,1.0,6.880456704008237e-05,-0.00048420178141018284
9.52,0.10065894139372797,99.99532734691346,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010649824206212708,3.0686074277091006e-05,0.9719932859072146,912.6848172199782,0.03307499874804174,0.1429625703311871,0.1878860229724926,5.680605595899432,-3850.771304495738,119.05238952859821,58.03147623966156,3502.149325182844,0.284523325060701,0.03507933812217583,0.0001577027992699284,0.40289654185868995,0.0042346015388788705,-0.0028033174085147702,0.04026357655749119,0.04994733420275986,0.0,0.0,0.009683757645268673,-59.773202991576014,0.005584721530392127,0.4599981628763206,0.018142604727786872,0.20598693439304128,1.0,6.880440236753903e-05,-0.00048418788226343366
9.53,0.10065962943693717,99.99532250510413,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010649450074787993,3.06867685186365e-05,0.9719917136478632,912.7154048536287,0.03307457163358854,0.1429626787184616,0.18788393687951824,5.680615881014606,-3850.8600426678095,118.98263099952443,58.03468299536776,3502.223645532447,0.2846492598952701,0.035080249783442624,0.00015771299178236157,0.40289819709166336,0.004234745653755666,-0.002803055695382292,0.04026385177477487,0.0499473314378336,0.0,0.0,0.009683479663058728,-59.77287979532461,0.005581330706576677,0.45999816097296087,0.01815305552821168,0.20595509604805765,1.0,6.880423967676436e-05,-0.0004841739831529364
9.54,0.10066031747852942,99.9953176634338,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010649075779822898,3.068746310348054e-05,0.9719901405604499,912.7460078762016,0.033074144323112876,0.14296278715529087,0.18788184982178252,5.680626170893466,-3850.948824629697,118.91291589384615,58.037890464945804,3502.298000957073,0.28477521688599944,0.03508116189772829,0.0001577231897632922,0.40289985232295855,0.004234889772192407,-0.0028027937848722484,0.04026412699141177,0.04994732867297763,0.0,0.0,0.009683201681565862,-59.772556446571656,0.005577942007731813,0.4599981590696564,0.01816350584659049,0.20592331008468592,1.0,6.880407896693614e-05,-0.00048416008407829313
9.55,0.10066100551852451,99.99531282190246,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010648701321412754,3.068815803150209e-05,0.9719885666451739,912.7766262827446,0.0330737168167108,0.14296289564165018,0.1878797617997445,5.68063646553376,-3851.037650365799,118.84324418352452,58.041098648260764,3502.372391441346,0.28490119603222586,0.03508207446487712,0.00015773339321158733,0.40290150755262305,0.004235033894193284,-0.002802531677058809,0.04026440220740981,0.049947325908191974,0.0,0.0,0.009682923700782164,-59.77223294538399,0.00557455543253324,0.45999815716640713,0.018173955682775668,0.20589157640887504,1.0,6.880392023723355e-05,-0.00048414618503910825
9.56,0.10066169355694225,99.9953079805101,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010648326699652813,3.068885330258028e-05,0.9719869919022334,912.8072600683117,0.03307328911447839,0.142963004177515,0.18787767281386317,5.680646764933233,-3851.126519860522,118.77361584054049,58.04430754517808,3502.4468169699044,0.2850271973332113,0.03508298748473354,0.00015774360212611542,0.4029031627807046,0.004235178019762498,-0.0028022693720161015,0.0402646774227769,0.04994732314347658,0.0,0.0,0.009682645720699677,-59.77190929182841,0.005571170979657493,0.4599981552632131,0.018184405036619687,0.2058598949267427,1.0,6.880376348683576e-05,-0.00048413228603498386
9.57,0.1006623815938024,99.99530313925673,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010647951914638301,3.0689548916594304e-05,0.9719854163318269,912.8379092279589,0.033072861216511505,0.14296311276286064,0.18787558286459663,5.680657069089638,-3851.215433098286,118.7040308368943,58.0475171555631,3502.521277527392,0.28515322078814326,0.03508390095714209,0.00015775381650574613,0.4029048180072506,0.004235322148904241,-0.002802006869818196,0.040264952637520966,0.04994732037883146,0.0,0.0,0.009682367741310496,-59.77158548597167,0.005567788647781929,0.45999815336007427,0.018194853907975116,0.2058282655445752,1.0,6.8803608714923e-05,-0.00048411838706552483
9.58,0.10066306962912477,99.99529829814236,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010647576966464345,3.06902448734235e-05,0.9719838399341525,912.8685737567496,0.033072433122906045,0.1429632213976625,0.1878734919524031,5.680667378000728,-3851.304390063533,118.63448914460609,58.05072747928159,3502.5957730984724,0.2852792663961353,0.035084814881947514,0.00015776403634935215,0.4029064732323086,0.0042354662816227115,-0.002801744170539057,0.04026522785164991,0.04994731761425662,0.0,0.0,0.009682089762606712,-59.77126152788046,0.005564408435584737,0.45999815145699074,0.018205302296694623,0.20579668816882726,1.0,6.880345592067655e-05,-0.0004841044881303356
9.59,0.10066375766292912,99.99529345716697,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010647201855226009,3.0690941172947316e-05,0.9719822627094079,912.899253649752,0.03307200483375779,0.14296333008189605,0.18787140007774017,5.680677691664253,-3851.3933907407136,118.56499073571555,58.053938516199366,3502.6703036678177,0.2854053341562282,0.03508572925899468,0.00015777426165580646,0.4029081284559262,0.004235610417922103,-0.002801481274252615,0.040265503065171654,0.04994731484975202,0.0,0.0,0.009681811784580364,-59.77093741762142,0.005561030341744929,0.4599981495539624,0.018215750202630988,0.20576516270612177,1.0,6.88033051032775e-05,-0.00048409058922901823
9.6,0.10066444569523524,99.99528861633057,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001064682658101831,3.069163781504528e-05,0.971980684657791,912.9299489020382,0.033071576349162524,0.14296343881553672,0.1878693072410656,5.680688010077967,-3851.482435114293,118.49553558228176,58.05715026618239,3502.74486922011,0.2855314240673884,0.03508664408812858,0.00015778449242398435,0.4029097836781509,0.0042357545578066095,-0.0028012181810327316,0.0402657782780941,0.04994731208531767,0.0,0.0,0.009681533807223572,-59.77061315526114,0.005557654364942341,0.4599981476509893,0.018226197625637073,0.2057336890632495,1.0,6.88031562619084e-05,-0.0004840766903611786
9.61,0.10066513372606285,99.99528377563315,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010646451143936212,3.0692334799597046e-05,0.9719791057794986,912.9606595086839,0.033071147669215796,0.14296354759856,0.1878672134428358,5.680698333239629,-3851.5715231687486,118.42612365638357,58.060362729096745,3502.819469740047,0.2856575361285101,0.03508755936919436,0.0001577947286527628,0.40291143889903014,0.004235898701280419,-0.0028009548909532014,0.04026605349042514,0.049947309320953544,0.0,0.0,0.009681255830528403,-59.77028874086616,0.005554280503857638,0.45999814574807146,0.01823664456556585,0.20570226714716888,1.0,6.880300939575201e-05,-0.00048406279152642015
9.62,0.10066582175543172,99.99527893507475,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010646075544074557,3.069303212648244e-05,0.971977526074728,912.9913854647742,0.03307071879401324,0.1429636564309413,0.18786511868350786,5.680708661146999,-3851.6606548885825,118.35675493011935,58.06357590480875,3502.894105212339,0.285783670338415,0.035088475102037386,0.00015780497034102047,0.40291309411861137,0.004236042848347722,-0.002800691404087726,0.04026632870217269,0.04994730655665966,0.0,0.0,0.009680977854486968,-59.769964174502945,0.005550908757172305,0.4599981438452089,0.018247091022270387,0.20567089686500592,1.0,6.880286450399242e-05,-0.0004840488927243484
9.63,0.10066650978336157,99.99527409465531,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001064569978152821,3.0693729795581266e-05,0.9719759455436761,913.0221267653926,0.03307028972365036,0.14296376531265617,0.18786302296353796,5.680718993797835,-3851.749830258293,118.28742937560686,58.066789793184746,3502.968775621702,0.2859098266958525,0.035089391286503006,0.00015781521748763742,0.4029147493369421,0.004236186999012704,-0.0028004277205099966,0.040266603913344634,0.049947303792435976,0.0,0.0,0.009680699879091342,-59.769639456237954,0.005547539123568655,0.45999814194240146,0.018257536995603854,0.20563957812405378,1.0,6.880272158581346e-05,-0.00048403499395456714
9.64,0.10066719780987216,99.99526925437486,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001064532385639188,3.06944278067736e-05,0.9719743641865393,913.0528834056341,0.033069860458222626,0.14296387424368015,0.18786092628338225,5.680729331189897,-3851.83904926241,118.21814696498363,58.07000439409147,3503.0434809528742,0.2860360051995008,0.03509030792243689,0.00015782547009149573,0.40291640455406963,0.004236331153279557,-0.002800163840293586,0.040266879123948864,0.049947301028282494,0.0,0.0,0.00968042190433363,-59.76931458613754,0.005544171601729823,0.45999814003964934,0.018267982485419512,0.20560831083177278,1.0,6.880258064040045e-05,-0.00048402109521668155
9.65,0.10066788583498319,99.9952644142334,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001064494776876029,3.0695126159939487e-05,0.9719727820035141,913.0836553805935,0.03306943099782538,0.1429639832239887,0.18785882864349635,5.680739673320952,-3851.9283118854673,118.14890767040646,58.073219707395566,3503.1182211905957,0.2861622058479661,0.03509122500968475,0.00015783572815147864,0.40291805977004147,0.004236475311152465,-0.0027998997635120364,0.04026715433399328,0.04994729826419921,0.0,0.0,0.009680143930205935,-59.76898956426805,0.005540806190339766,0.45999813813695245,0.018278427491570735,0.20557709489578987,1.0,6.8802441666939e-05,-0.0004840071965102968
