Time,V,C,N,CER,A,nIR,rIR
73868.0,-62.212643,0.10945878,9.4948286e-05,96.601067,0.45948526,0.9681462,0.20424181
73870.0,-62.204918,0.1094368,9.5036892e-05,96.600609,0.45948502,0.96818262,0.20418686
73872.0,-62.197281,0.10941508,9.5127078e-05,96.600151,0.45948479,0.96821886,0.20413256
73874.0,-62.189724,0.1093936,9.5218951e-05,96.599686,0.45948455,0.96825486,0.20407894
73876.0,-62.182247,0.10937237,9.5312593e-05,96.599228,0.45948428,0.96829069,0.20402598
73878.0,-62.174854,0.10935136,9.5408112e-05,96.59877,0.45948404,0.96832633,0.20397368
73880.0,-62.167545,0.10933055,9.5505602e-05,96.598305,0.4594838,0.96836179,0.20392205
73882.0,-62.160313,0.10930993,9.5605152e-05,96.597847,0.45948356,0.96839708,0.20387107
73884.0,-62.15316,0.10928949,9.570687e-05,96.597389,0.45948333,0.96843219,0.20382075
73886.0,-62.146088,0.10926921,9.5810836e-05,96.596924,0.45948309,0.96846706,0.20377108
73888.0,-62.139095,0.10924908,9.5917159e-05,96.596466,0.45948285,0.96850181,0.20372206
73890.0,-62.132183,0.10922907,9.6025935e-05,96.596008,0.45948261,0.96853638,0.20367369
73892.0,-62.125347,0.10920919,9.613725e-05,96.595543,0.45948237,0.96857077,0.20362596
73894.0,-62.118587,0.1091894,9.6251213e-05,96.595085,0.45948213,0.96860498,0.20357887
73896.0,-62.111908,0.1091697,9.6367912e-05,96.594627,0.45948189,0.96863908,0.20353244
73898.0,-62.105301,0.10915007,9.6487442e-05,96.59417,0.45948166,0.96867299,0.20348664
73900.0,-62.098576,0.10913174,9.6603253e-05,96.593704,0.45948142,0.96870661,0.20344001
73902.0,-62.091389,0.10911678,9.6704163e-05,96.593231,0.45948115,0.96873963,0.20339006
73904.0,-62.084229,0.10910215,9.68065e-05,96.592758,0.45948091,0.96877253,0.20334038
73906.0,-62.077091,0.10908787,9.6910313e-05,96.592285,0.45948067,0.96880525,0.20329094
73908.0,-62.069973,0.10907391,9.7015654e-05,96.591812,0.45948043,0.96883774,0.20324174
73910.0,-62.062874,0.10906027,9.7122589e-05,96.591339,0.45948017,0.9688701,0.20319276
73912.0,-62.055794,0.10904694,9.7231168e-05,96.590866,0.45947993,0.96890223,0.203144
73914.0,-62.048729,0.10903392,9.734145e-05,96.590393,0.45947969,0.96893424,0.20309542
73916.0,-62.041679,0.1090212,9.7453492e-05,96.589912,0.45947945,0.96896607,0.20304705
73918.0,-62.034645,0.10900876,9.7567361e-05,96.589439,0.45947918,0.96899772,0.20299886
73920.0,-62.027618,0.10899661,9.76831e-05,96.588966,0.45947894,0.96902919,0.20295082
73922.0,-62.020603,0.10898473,9.7800767e-05,96.588486,0.45947871,0.96906048,0.20290296
73924.0,-62.013596,0.10897312,9.7920427e-05,96.588013,0.45947844,0.96909165,0.20285523
73926.0,-62.006592,0.10896176,9.8042132e-05,96.587532,0.4594782,0.96912265,0.20280764
73928.0,-61.999596,0.10895065,9.8165932e-05,96.587059,0.45947796,0.96915346,0.20276017
73930.0,-61.992599,0.10893979,9.8291901e-05,96.586578,0.45947769,0.9691841,0.20271282
73932.0,-61.985607,0.10892916,9.8420081e-05,96.586105,0.45947745,0.96921468,0.20266558
73934.0,-61.978615,0.10891876,9.8550539e-05,96.585625,0.45947722,0.96924502,0.20261842
73936.0,-61.971619,0.10890859,9.8683333e-05,96.585144,0.45947695,0.96927524,0.20257133
73938.0,-61.964619,0.10889862,9.8818506e-05,96.584671,0.45947671,0.96930534,0.20252433
73940.0,-61.957615,0.10888886,9.8956123e-05,96.58419,0.45947647,0.96933526,0.20247738
73942.0,-61.950603,0.1088793,9.9096244e-05,96.58371,0.45947623,0.96936506,0.20243047
73944.0,-61.943584,0.10886993,9.9238925e-05,96.583237,0.45947596,0.96939468,0.20238361
73946.0,-61.936554,0.10886073,9.9384219e-05,96.582756,0.45947573,0.96942419,0.20233676
73948.0,-61.929512,0.10885171,9.953219e-05,96.582275,0.45947549,0.96945357,0.20228992
73950.0,-61.922455,0.10884286,9.9682882e-05,96.581802,0.45947522,0.96948284,0.2022431
73952.0,-61.915386,0.10883416,9.9836368e-05,96.581322,0.45947498,0.96951193,0.20219627
73954.0,-61.908298,0.10882562,9.9992692e-05,96.580841,0.45947474,0.96954095,0.20214942
73956.0,-61.901192,0.10881722,0.00010015192,96.580368,0.45947447,0.9695698,0.20210253
73958.0,-61.894066,0.10880896,0.0001003141,96.579887,0.45947424,0.96959853,0.2020556
73960.0,-61.886917,0.10880082,0.0001004793,96.579407,0.459474,0.9696272,0.20200863
73962.0,-61.879745,0.10879281,0.00010064757,96.578934,0.45947373,0.96965569,0.20196159
73964.0,-61.872547,0.10878491,0.00010081896,96.578453,0.45947349,0.96968406,0.20191447
73966.0,-61.865326,0.10877711,0.00010099355,96.57798,0.45947325,0.96971232,0.20186727
73968.0,-61.85807,0.10876941,0.00010117138,96.577499,0.45947298,0.96974051,0.20181997
73970.0,-61.850788,0.10876179,0.0001013525,96.577019,0.45947275,0.96976858,0.20177257
73972.0,-61.843475,0.10875427,0.00010153698,96.576546,0.45947251,0.96979654,0.20172505
73974.0,-61.836128,0.10874681,0.00010172487,96.576065,0.45947224,0.96982437,0.2016774
73976.0,-61.828747,0.10873943,0.00010191623,96.575592,0.459472,0.96985209,0.20162961
73978.0,-61.821327,0.1087321,0.00010211112,96.575119,0.45947176,0.96987975,0.20158167
73980.0,-61.813869,0.10872482,0.0001023096,96.574638,0.45947149,0.96990728,0.20153356
73982.0,-61.806374,0.10871758,0.00010251171,96.574165,0.45947126,0.96993476,0.20148529
73984.0,-61.798847,0.10871054,0.0001027156,96.573692,0.45947102,0.96996206,0.20143686
73986.0,-61.7915,0.10870617,0.00010289007,96.573212,0.45947078,0.96998858,0.20138896
73988.0,-61.784122,0.10870202,0.00010306588,96.572723,0.45947051,0.97001493,0.20134088
73990.0,-61.776718,0.10869808,0.00010324305,96.572243,0.45947027,0.97004116,0.20129266
73992.0,-61.769283,0.10869435,0.00010342157,96.571762,0.45947,0.97006726,0.20124425
73994.0,-61.761814,0.10869084,0.00010360145,96.571281,0.45946977,0.97009319,0.20119567
73996.0,-61.754314,0.10868752,0.00010378268,96.570801,0.45946953,0.970119,0.20114689
73998.0,-61.746777,0.10868441,0.00010396527,96.57032,0.45946926,0.97014469,0.20109791
74000.0,-61.739204,0.10868149,0.00010414921,96.569839,0.45946902,0.9701702,0.20104872
74002.0,-61.731594,0.10867877,0.0001043345,96.569359,0.45946875,0.97019565,0.2009993
74004.0,-61.723946,0.10867623,0.00010452115,96.568871,0.45946851,0.97022092,0.20094965
74006.0,-61.716259,0.10867389,0.00010470916,96.56839,0.45946828,0.97024602,0.20089975
74008.0,-61.70853,0.10867173,0.00010489851,96.567909,0.45946801,0.97027105,0.20084961
74010.0,-61.700756,0.10866976,0.00010508922,96.567429,0.45946777,0.97029597,0.2007992
74012.0,-61.692944,0.10866796,0.00010528129,96.566948,0.45946753,0.9703207,0.20074852
74014.0,-61.685081,0.10866635,0.00010547472,96.566467,0.45946726,0.97034532,0.20069757
74016.0,-61.677174,0.1086649,0.0001056695,96.565987,0.45946702,0.97036982,0.20064631
74018.0,-61.66922,0.10866362,0.00010586564,96.565506,0.45946676,0.97039419,0.20059477
74020.0,-61.661217,0.10866251,0.00010606313,96.565025,0.45946652,0.97041845,0.2005429
74022.0,-61.653164,0.10866156,0.00010626198,96.564545,0.45946628,0.97044259,0.20049071
74024.0,-61.645061,0.10866077,0.00010646218,96.564064,0.45946601,0.97046661,0.2004382
74026.0,-61.636906,0.10866015,0.00010666375,96.563576,0.45946577,0.97049052,0.20038535
74028.0,-61.628693,0.10865967,0.00010686667,96.563103,0.45946553,0.9705143,0.20033213
74030.0,-61.620426,0.10865934,0.00010707094,96.562622,0.45946527,0.9705379,0.20027857
74032.0,-61.612106,0.10865916,0.00010727657,96.562141,0.45946503,0.97056144,0.20022464
74034.0,-61.603725,0.10865913,0.00010748357,96.561661,0.45946479,0.97058487,0.20017031
74036.0,-61.595287,0.10865924,0.00010769191,96.56118,0.45946452,0.97060817,0.20011561
74038.0,-61.586788,0.10865948,0.00010790162,96.560699,0.45946428,0.97063136,0.2000605
74040.0,-61.578228,0.10865986,0.00010811268,96.560219,0.45946401,0.97065449,0.20000499
74042.0,-61.569603,0.10866038,0.0001083251,96.559738,0.45946378,0.97067744,0.19994906
74044.0,-61.560917,0.10866102,0.00010853888,96.559258,0.45946354,0.97070032,0.1998927
74046.0,-61.552166,0.10866179,0.00010875402,96.558784,0.45946327,0.97072303,0.1998359
74048.0,-61.543346,0.10866268,0.00010897052,96.558304,0.45946303,0.97074568,0.19977865
74050.0,-61.534458,0.10866369,0.00010918837,96.557823,0.45946279,0.97076821,0.19972093
74052.0,-61.525501,0.10866481,0.00010940759,96.55735,0.45946252,0.97079068,0.19966276
74054.0,-61.516476,0.10866605,0.00010962816,96.55687,0.45946229,0.97081298,0.19960411
74056.0,-61.507378,0.1086674,0.00010985009,96.556389,0.45946205,0.97083521,0.19954497
74058.0,-61.498207,0.10866886,0.00011007338,96.555916,0.45946178,0.97085732,0.19948533
74060.0,-61.488964,0.10867041,0.00011029802,96.555435,0.45946154,0.97087938,0.19942519
74062.0,-61.479641,0.10867207,0.00011052404,96.554962,0.4594613,0.97090131,0.19936451
74064.0,-61.470245,0.10867383,0.0001107514,96.554489,0.45946103,0.97092313,0.19930333
74066.0,-61.46077,0.10867568,0.00011098014,96.554008,0.45946079,0.97094482,0.19924161
74068.0,-61.451218,0.10867763,0.00011121023,96.553535,0.45946056,0.97096646,0.19917934
74070.0,-61.442513,0.1086811,0.00011143201,96.553055,0.45946029,0.9709872,0.19912292
74072.0,-61.433971,0.10868504,0.00011165258,96.552574,0.45946005,0.97100765,0.19906767
74074.0,-61.425411,0.10868915,0.00011187387,96.552101,0.45945981,0.97102797,0.19901226
74076.0,-61.416832,0.10869345,0.00011209585,96.55162,0.45945954,0.97104812,0.19895671
74078.0,-61.40823,0.10869792,0.00011231852,96.55114,0.4594593,0.97106808,0.19890101
74080.0,-61.399605,0.10870256,0.00011254188,96.550659,0.45945907,0.97108799,0.19884515
74082.0,-61.390957,0.10870738,0.00011276592,96.550186,0.4594588,0.97110766,0.19878913
74084.0,-61.38229,0.10871236,0.00011299063,96.549706,0.45945856,0.97112727,0.19873294
74086.0,-61.373596,0.10871751,0.00011321601,96.549232,0.45945832,0.9711467,0.19867659
74088.0,-61.364876,0.10872282,0.00011344205,96.548752,0.45945805,0.97116596,0.19862005
74090.0,-61.356133,0.1087283,0.00011366874,96.548271,0.45945781,0.97118515,0.19856334
74092.0,-61.347366,0.10873394,0.00011389607,96.547798,0.45945758,0.97120416,0.19850643
74094.0,-61.338573,0.10873973,0.00011412404,96.547318,0.45945731,0.971223,0.19844933
74096.0,-61.32975,0.10874568,0.00011435263,96.546844,0.45945707,0.97124171,0.19839203
74098.0,-61.320904,0.10875179,0.00011458186,96.546364,0.45945683,0.97126031,0.19833454
74100.0,-61.312027,0.10875805,0.00011481169,96.545891,0.45945656,0.97127873,0.19827683
74102.0,-61.303123,0.10876445,0.00011504214,96.545418,0.45945632,0.97129709,0.19821891
74104.0,-61.294189,0.108771,0.0001152732,96.544937,0.45945609,0.97131521,0.19816078
74106.0,-61.285229,0.10877771,0.00011550484,96.544464,0.45945582,0.97133327,0.19810243
74108.0,-61.276234,0.10878456,0.00011573708,96.543991,0.45945558,0.97135115,0.19804384
74110.0,-61.267212,0.10879154,0.00011596989,96.543518,0.45945534,0.97136891,0.19798502
74112.0,-61.258156,0.10879867,0.00011620329,96.543037,0.4594551,0.97138649,0.19792597
74114.0,-61.249069,0.10880593,0.00011643724,96.542564,0.45945483,0.97140402,0.19786668
74116.0,-61.239952,0.10881333,0.00011667176,96.542091,0.4594546,0.97142136,0.19780713
74118.0,-61.230801,0.10882086,0.00011690683,96.541618,0.45945436,0.97143859,0.19774733
74120.0,-61.221615,0.10882853,0.00011714245,96.541145,0.45945409,0.97145563,0.19768728
74122.0,-61.212395,0.10883632,0.00011737861,96.540672,0.45945385,0.97147256,0.19762696
74124.0,-61.20314,0.10884424,0.00011761529,96.540199,0.45945361,0.97148943,0.19756638
74126.0,-61.193851,0.10885229,0.00011785251,96.539734,0.45945337,0.97150606,0.19750552
74128.0,-61.184525,0.10886046,0.00011809024,96.539261,0.45945311,0.97152263,0.19744438
74130.0,-61.175163,0.10886875,0.00011832848,96.538788,0.45945287,0.97153902,0.19738296
74132.0,-61.165764,0.10887716,0.00011856723,96.538315,0.45945263,0.97155535,0.19732125
74134.0,-61.15633,0.10888568,0.00011880648,96.537849,0.45945239,0.97157151,0.19725926
74136.0,-61.146854,0.10889433,0.00011904621,96.537376,0.45945212,0.97158748,0.19719696
74138.0,-61.137341,0.10890308,0.00011928643,96.536911,0.45945188,0.97160339,0.19713436
74140.0,-61.127789,0.10891194,0.00011952713,96.536438,0.45945165,0.97161919,0.19707145
74142.0,-61.118195,0.10892092,0.00011976829,96.535973,0.45945141,0.97163481,0.19700822
74144.0,-61.108562,0.10892999,0.00012000991,96.5355,0.45945114,0.9716503,0.19694468
74146.0,-61.098888,0.10893918,0.00012025199,96.535034,0.4594509,0.97166568,0.19688083
74148.0,-61.089172,0.10894846,0.00012049452,96.534569,0.45945066,0.97168094,0.19681664
74150.0,-61.079411,0.10895785,0.0001207375,96.534103,0.45945042,0.97169608,0.19675212
74152.0,-61.069611,0.10896733,0.0001209809,96.533638,0.45945019,0.9717111,0.19668725
74154.0,-61.059765,0.10897692,0.00012122473,96.533173,0.45944992,0.97172594,0.19662204
74156.0,-61.049877,0.10898659,0.00012146898,96.532707,0.45944968,0.97174072,0.19655649
74158.0,-61.039944,0.10899636,0.00012171365,96.532242,0.45944944,0.97175533,0.19649059
74160.0,-61.029964,0.10900622,0.00012195871,96.531776,0.4594492,0.97176987,0.19642431
74162.0,-61.019939,0.10901617,0.00012220418,96.531311,0.45944896,0.97178423,0.19635768
74164.0,-61.009872,0.10902619,0.00012245004,96.530846,0.45944872,0.97179848,0.19629069
74166.0,-60.999752,0.1090363,0.00012269629,96.530388,0.45944846,0.97181267,0.19622332
74168.0,-60.98959,0.1090465,0.00012294292,96.529922,0.45944822,0.97182667,0.19615556
74170.0,-60.979374,0.10905678,0.00012318991,96.529465,0.45944798,0.97184056,0.19608742
74172.0,-60.969112,0.10906713,0.00012343726,96.528999,0.45944774,0.97185433,0.1960189
74174.0,-60.958801,0.10907756,0.00012368498,96.528542,0.4594475,0.97186798,0.19594999
74176.0,-60.948441,0.10908806,0.00012393304,96.528084,0.45944726,0.97188151,0.19588067
74178.0,-60.93803,0.10909864,0.00012418146,96.527618,0.45944703,0.97189492,0.19581094
74180.0,-60.92757,0.10910928,0.00012443021,96.527161,0.45944679,0.97190827,0.19574082
74182.0,-60.917057,0.10911999,0.00012467928,96.526703,0.45944655,0.97192144,0.19567028
74184.0,-60.90649,0.10913076,0.00012492867,96.526245,0.45944628,0.9719345,0.19559932
74186.0,-60.89587,0.1091416,0.00012517838,96.525787,0.45944604,0.97194743,0.19552794
74188.0,-60.885201,0.1091525,0.0001254284,96.525337,0.4594458,0.97196025,0.19545612
74190.0,-60.874474,0.10916346,0.00012567872,96.524879,0.45944557,0.971973,0.19538388
74192.0,-60.863693,0.10917448,0.00012592933,96.524422,0.45944533,0.97198558,0.19531119
74194.0,-60.852859,0.10918555,0.00012618024,96.523972,0.45944509,0.9719981,0.19523805
74196.0,-60.841969,0.10919666,0.00012643142,96.523514,0.45944485,0.97201043,0.19516447
74198.0,-60.831024,0.10920784,0.00012668288,96.523064,0.45944461,0.97202271,0.19509044
74200.0,-60.820171,0.1092196,0.00012694218,96.522614,0.45944437,0.97203469,0.19501767
74202.0,-60.809582,0.10923258,0.00012721789,96.522156,0.45944414,0.97204614,0.19494806
74204.0,-60.798954,0.10924568,0.00012749492,96.521698,0.4594439,0.97205746,0.19487825
74206.0,-60.788288,0.10925891,0.00012777328,96.521248,0.45944366,0.97206861,0.1948082
74208.0,-60.777588,0.10927224,0.00012805297,96.52079,0.45944342,0.97207969,0.19473793
74210.0,-60.76685,0.1092857,0.00012833401,96.52034,0.45944318,0.9720906,0.19466741
74212.0,-60.756073,0.10929927,0.0001286164,96.51989,0.45944294,0.97210139,0.19459666
74214.0,-60.745262,0.10931297,0.00012890017,96.51944,0.4594427,0.972112,0.19452569
74216.0,-60.734409,0.10932677,0.00012918531,96.51899,0.45944247,0.97212249,0.19445448
74218.0,-60.723518,0.1093407,0.00012947182,96.518532,0.45944223,0.97213286,0.19438301
74220.0,-60.712589,0.10935473,0.00012975973,96.518089,0.45944199,0.97214311,0.19431132
74222.0,-60.701618,0.10936888,0.00013004904,96.517639,0.45944175,0.97215319,0.19423939
74224.0,-60.690609,0.10938315,0.00013033977,96.517189,0.45944151,0.97216314,0.19416721
74226.0,-60.679562,0.10939752,0.0001306319,96.516739,0.45944127,0.97217298,0.19409479
74228.0,-60.668476,0.10941201,0.00013092547,96.516289,0.45944104,0.97218263,0.19402213
74230.0,-60.657349,0.1094266,0.00013122048,96.515846,0.4594408,0.97219217,0.19394922
74232.0,-60.646179,0.1094413,0.00013151692,96.515396,0.45944056,0.97220159,0.19387606
74234.0,-60.634972,0.10945611,0.00013181483,96.514954,0.45944032,0.97221088,0.19380265
74236.0,-60.623722,0.10947102,0.00013211419,96.514511,0.45944008,0.97222,0.193729
74238.0,-60.612431,0.10948604,0.00013241504,96.514061,0.45943987,0.972229,0.19365509
74240.0,-60.601097,0.10950118,0.00013271735,96.513618,0.45943964,0.97223788,0.19358093
74242.0,-60.589722,0.1095164,0.00013302117,96.513176,0.4594394,0.97224665,0.19350651
74244.0,-60.578308,0.10953174,0.00013332648,96.512733,0.45943916,0.97225523,0.19343184
74246.0,-60.566849,0.10954718,0.00013363329,96.512291,0.45943892,0.97226369,0.1933569
74248.0,-60.555347,0.10956271,0.00013394163,96.511848,0.45943868,0.97227204,0.19328171
74250.0,-60.543804,0.10957835,0.00013425149,96.511414,0.45943844,0.9722802,0.19320625
74252.0,-60.532219,0.10959408,0.00013456288,96.510971,0.4594382,0.97228831,0.19313054
74254.0,-60.520588,0.10960992,0.00013487584,96.510529,0.459438,0.97229624,0.19305457
74256.0,-60.508915,0.10962585,0.00013519032,96.510094,0.45943776,0.97230399,0.19297832
74258.0,-60.497196,0.10964187,0.00013550639,96.509659,0.45943752,0.97231168,0.19290182
74260.0,-60.485435,0.109658,0.00013582401,96.509216,0.45943728,0.97231919,0.19282505
74262.0,-60.473629,0.10967422,0.00013614322,96.508781,0.45943704,0.97232658,0.192748
74264.0,-60.461781,0.10969053,0.00013646402,96.508347,0.45943683,0.97233385,0.19267069
74266.0,-60.449886,0.10970694,0.00013678642,96.507912,0.4594366,0.972341,0.1925931
74268.0,-60.437946,0.10972343,0.00013711042,96.507477,0.45943636,0.97234797,0.19251524
74270.0,-60.425961,0.10974002,0.00013743603,96.507042,0.45943612,0.97235483,0.1924371
74272.0,-60.413929,0.1097567,0.00013776327,96.506615,0.45943591,0.97236156,0.19235869
74274.0,-60.401852,0.10977346,0.00013809215,96.50618,0.45943567,0.97236812,0.19227999
74276.0,-60.389729,0.10979033,0.00013842266,96.505753,0.45943543,0.97237462,0.19220103
74278.0,-60.37756,0.10980727,0.00013875484,96.505318,0.45943519,0.97238094,0.19212177
74280.0,-60.365341,0.10982429,0.00013908868,96.50489,0.45943499,0.97238714,0.19204225
74282.0,-60.353081,0.10984141,0.00013942417,96.504463,0.45943475,0.97239321,0.19196244
74284.0,-60.340767,0.10985861,0.00013976135,96.504036,0.45943451,0.97239912,0.19188234
74286.0,-60.328411,0.10987589,0.00014010022,96.503609,0.4594343,0.97240496,0.19180195
74288.0,-60.316006,0.10989325,0.0001404408,96.503181,0.45943406,0.97241062,0.19172128
74290.0,-60.303551,0.1099107,0.00014078306,96.502754,0.45943382,0.97241616,0.19164032
74292.0,-60.29105,0.10992824,0.00014112705,96.502327,0.45943362,0.97242159,0.19155906
74294.0,-60.2785,0.10994584,0.00014147276,96.501907,0.45943338,0.97242683,0.19147752
74296.0,-60.2659,0.10996353,0.0001418202,96.50148,0.45943314,0.97243196,0.19139569
74298.0,-60.25325,0.10998129,0.00014216939,96.50106,0.45943293,0.97243702,0.19131355
74300.0,-60.240555,0.10999914,0.00014252032,96.500633,0.45943269,0.97244185,0.19123112
74302.0,-60.227806,0.11001705,0.00014287302,96.500214,0.45943245,0.97244662,0.1911484
74304.0,-60.215008,0.11003505,0.00014322747,96.499794,0.45943224,0.97245127,0.19106537
74306.0,-60.20216,0.11005312,0.00014358372,96.499374,0.45943201,0.97245574,0.19098204
74308.0,-60.189262,0.11007126,0.00014394174,96.498955,0.4594318,0.97246009,0.19089842
74310.0,-60.176315,0.11008947,0.00014430156,96.498543,0.45943156,0.97246432,0.1908145
74312.0,-60.163315,0.11010776,0.00014466319,96.498123,0.45943135,0.97246844,0.19073026
74314.0,-60.150265,0.11012612,0.00014502663,96.497711,0.45943111,0.97247243,0.19064571
74316.0,-60.137165,0.11014455,0.00014539188,96.497292,0.4594309,0.97247624,0.19056086
74318.0,-60.124012,0.11016305,0.00014575898,96.49688,0.45943066,0.97247994,0.1904757
74320.0,-60.110806,0.11018161,0.00014612792,96.496468,0.45943046,0.97248358,0.19039024
74322.0,-60.097549,0.11020024,0.0001464987,96.496056,0.45943022,0.97248703,0.19030446
74324.0,-60.08424,0.11021893,0.00014687133,96.495644,0.45943001,0.97249031,0.19021836
74326.0,-60.070877,0.1102377,0.00014724584,96.495232,0.45942977,0.97249353,0.19013196
74328.0,-60.057461,0.11025653,0.00014762222,96.49482,0.45942956,0.97249657,0.19004524
74330.0,-60.043991,0.11027542,0.0001480005,96.494415,0.45942932,0.97249955,0.18995818
74332.0,-60.030376,0.11029541,0.00014838639,96.494003,0.45942912,0.97250181,0.18987012
