data_set_T,data_set_FF,data_set_KAPD,data_set_KAPUD,data_set_SIGHAT,data_set_SOBJ,data_set_THETA,data_set_THOBJ,data_set_XCEN,data_set_XLEN,data_set_XU,data_set_XX,data_set_XXAUX,data_set_YCEN,data_set_YY,data_set_YYAUX
0.68800002,0.0,0.0,0.52893126,0.68800002,18.0,0.44569886,0.54042,15.0,15.0,11.944032,11.944032,10.32,4.5,2.8531976,2.130048
0.68900001,0.0,0.0,0.5285303,0.68900001,18.0,0.44622758,0.54042,15.0,15.0,11.960271,11.960271,10.335,4.5,2.8609614,2.1362445
0.69,0.0,0.0,0.52812946,0.69,18.0,0.44675592,0.54042,15.0,15.0,11.976506,11.976506,10.35,4.5,2.8687341,2.1424501
0.69099998,0.0,0.0,0.52772862,0.69099998,18.0,0.44728383,0.54042,15.0,15.0,11.992738,11.992738,10.365,4.5,2.8765152,2.1486645
0.69199997,0.0,0.0,0.52732784,0.69199997,18.0,0.44781137,0.54042,15.0,15.0,12.008965,12.008965,10.38,4.5,2.8843048,2.1548879
0.69300002,0.0,0.0,0.52692717,0.69300002,18.0,0.44833851,0.54042,15.0,15.0,12.025187,12.025187,10.395,4.5,2.892103,2.1611204
0.69400001,0.0,0.0,0.52652651,0.69400001,18.0,0.44886523,0.54042,15.0,15.0,12.041407,12.041407,10.41,4.5,2.8999095,2.167362
0.69499999,0.0,0.0,0.52612597,0.69499999,18.0,0.44939154,0.54042,15.0,15.0,12.057622,12.057622,10.425,4.5,2.9077249,2.1736126
0.69599998,0.0,0.0,0.52572548,0.69599998,18.0,0.4499175,0.54042,15.0,15.0,12.073833,12.073833,10.44,4.5,2.9155486,2.179872
0.69700003,0.0,0.0,0.52532506,0.69700003,18.0,0.450443,0.54042,15.0,15.0,12.090039,12.090039,10.455,4.5,2.9233809,2.1861405
0.69800001,0.0,0.0,0.52492476,0.69800001,18.0,0.45096815,0.54042,15.0,15.0,12.106241,12.106241,10.47,4.5,2.9312217,2.1924181
0.699,0.0,0.0,0.52452451,0.699,18.0,0.45149285,0.54042,15.0,15.0,12.12244,12.12244,10.485,4.5,2.9390709,2.1987045
0.69999999,0.0,0.0,0.52412432,0.69999999,18.0,0.45201719,0.54042,15.0,15.0,12.138635,12.138635,10.5,4.5,2.9469287,2.2049999
0.70099998,0.0,0.0,0.5237242,0.70099998,18.0,0.45254111,0.54042,15.0,15.0,12.154824,12.154824,10.515,4.5,2.9547951,2.2113044
0.70200002,0.0,0.0,0.52332419,0.70200002,18.0,0.45306462,0.54042,15.0,15.0,12.17101,12.17101,10.53,4.5,2.9626698,2.217618
0.70300001,0.0,0.0,0.52292418,0.70300001,18.0,0.45358774,0.54042,15.0,15.0,12.187192,12.187192,10.545,4.5,2.9705532,2.2239406
0.704,0.0,0.0,0.52252436,0.704,18.0,0.45411047,0.54042,15.0,15.0,12.20337,12.20337,10.56,4.5,2.9784448,2.2302721
0.70499998,0.0,0.0,0.52212453,0.70499998,18.0,0.45463279,0.54042,15.0,15.0,12.219543,12.219543,10.575,4.5,2.9863451,2.2366126
0.70599997,0.0,0.0,0.52172488,0.70599997,18.0,0.45515472,0.54042,15.0,15.0,12.235713,12.235713,10.59,4.5,2.9942536,2.2429619
0.70700002,0.0,0.0,0.52132523,0.70700002,18.0,0.45567626,0.54042,15.0,15.0,12.251879,12.251879,10.605,4.5,3.0021706,2.2493205
0.708,0.0,0.0,0.5209257,0.708,18.0,0.45619738,0.54042,15.0,15.0,12.26804,12.26804,10.62,4.5,3.0100961,2.255688
0.70899999,0.0,0.0,0.52052623,0.70899999,18.0,0.45671812,0.54042,15.0,15.0,12.284197,12.284197,10.635,4.5,3.0180299,2.2620645
0.70999998,0.0,0.0,0.52012688,0.70999998,18.0,0.45723844,0.54042,15.0,15.0,12.30035,12.30035,10.65,4.5,3.0259724,2.26845
0.71100003,0.0,0.0,0.51972759,0.71100003,18.0,0.45775837,0.54042,15.0,15.0,12.316499,12.316499,10.665,4.5,3.0339229,2.2748444
0.71200001,0.0,0.0,0.51932842,0.71200001,18.0,0.45827788,0.54042,15.0,15.0,12.332644,12.332644,10.68,4.5,3.041882,2.2812481
0.713,0.0,0.0,0.51892936,0.713,18.0,0.45879701,0.54042,15.0,15.0,12.348784,12.348784,10.695,4.5,3.0498495,2.2876606
0.71399999,0.0,0.0,0.51853037,0.71399999,18.0,0.45931575,0.54042,15.0,15.0,12.364921,12.364921,10.71,4.5,3.0578253,2.2940819
0.71499997,0.0,0.0,0.51813143,0.71499997,18.0,0.45983407,0.54042,15.0,15.0,12.381053,12.381053,10.725,4.5,3.0658097,2.3005126
0.71600002,0.0,0.0,0.51773262,0.71600002,18.0,0.460352,0.54042,15.0,15.0,12.397182,12.397182,10.74,4.5,3.0738022,2.306952
0.71700001,0.0,0.0,0.51733392,0.71700001,18.0,0.46086955,0.54042,15.0,15.0,12.413305,12.413305,10.755,4.5,3.0818031,2.3134005
0.71799999,0.0,0.0,0.51693529,0.71799999,18.0,0.46138668,0.54042,15.0,15.0,12.429425,12.429425,10.77,4.5,3.0898123,2.3198581
0.71899998,0.0,0.0,0.51653677,0.71899998,18.0,0.46190342,0.54042,15.0,15.0,12.445541,12.445541,10.785,4.5,3.0978298,2.3263245
0.72000003,0.0,0.0,0.51613837,0.72000003,18.0,0.46241975,0.54042,15.0,15.0,12.461653,12.461653,10.8,4.5,3.1058559,2.3327999
0.72100002,0.0,0.0,0.51574004,0.72100002,18.0,0.46293569,0.54042,15.0,15.0,12.47776,12.47776,10.815,4.5,3.1138902,2.3392844
0.722,0.0,0.0,0.51534182,0.722,18.0,0.46345124,0.54042,15.0,15.0,12.493864,12.493864,10.83,4.5,3.1219325,2.345778
0.72299999,0.0,0.0,0.51494366,0.72299999,18.0,0.46396637,0.54042,15.0,15.0,12.509963,12.509963,10.845,4.5,3.1299834,2.3522806
0.72399998,0.0,0.0,0.51454568,0.72399998,18.0,0.46448112,0.54042,15.0,15.0,12.526058,12.526058,10.86,4.5,3.1380424,2.3587921
0.72500002,0.0,0.0,0.51414776,0.72500002,18.0,0.46499547,0.54042,15.0,15.0,12.542149,12.542149,10.875,4.5,3.1461101,2.3653126
0.72600001,0.0,0.0,0.51374996,0.72600001,18.0,0.46550941,0.54042,15.0,15.0,12.558235,12.558235,10.89,4.5,3.1541855,2.3718419
0.727,0.0,0.0,0.51335227,0.727,18.0,0.46602297,0.54042,15.0,15.0,12.574318,12.574318,10.905,4.5,3.1622696,2.3783805
0.72799999,0.0,0.0,0.51295465,0.72799999,18.0,0.4665361,0.54042,15.0,15.0,12.590397,12.590397,10.92,4.5,3.1703618,2.384928
0.72899997,0.0,0.0,0.51255721,0.72899997,18.0,0.46704888,0.54042,15.0,15.0,12.606471,12.606471,10.935,4.5,3.1784623,2.3914845
0.73000002,0.0,0.0,0.51215982,0.73000002,18.0,0.46756124,0.54042,15.0,15.0,12.622541,12.622541,10.95,4.5,3.1865709,2.3980501
0.73100001,0.0,0.0,0.51176256,0.73100001,18.0,0.46807319,0.54042,15.0,15.0,12.638607,12.638607,10.965,4.5,3.1946878,2.4046245
0.73199999,0.0,0.0,0.51136541,0.73199999,18.0,0.46858475,0.54042,15.0,15.0,12.654669,12.654669,10.98,4.5,3.2028129,2.4112079
0.73299998,0.0,0.0,0.51096833,0.73299998,18.0,0.46909592,0.54042,15.0,15.0,12.670727,12.670727,10.995,4.5,3.2109463,2.4178004
0.73400003,0.0,0.0,0.51057142,0.73400003,18.0,0.4696067,0.54042,15.0,15.0,12.68678,12.68678,11.01,4.5,3.2190878,2.424402
0.73500001,0.0,0.0,0.51017463,0.73500001,18.0,0.47011706,0.54042,15.0,15.0,12.702829,12.702829,11.025,4.5,3.2272375,2.4310124
0.736,0.0,0.0,0.5097779,0.736,18.0,0.47062704,0.54042,15.0,15.0,12.718875,12.718875,11.04,4.5,3.2353954,2.4376321
0.73699999,0.0,0.0,0.50938135,0.73699999,18.0,0.47113663,0.54042,15.0,15.0,12.734916,12.734916,11.055,4.5,3.2435615,2.4442606
0.73799998,0.0,0.0,0.50898486,0.73799998,18.0,0.4716458,0.54042,15.0,15.0,12.750953,12.750953,11.07,4.5,3.2517359,2.4508979
0.73900002,0.0,0.0,0.50858855,0.73900002,18.0,0.47215459,0.54042,15.0,15.0,12.766985,12.766985,11.085,4.5,3.2599182,2.4575446
0.74000001,0.0,0.0,0.5081923,0.74000001,18.0,0.47266299,0.54042,15.0,15.0,12.783013,12.783013,11.1,4.5,3.2681088,2.4642
0.741,0.0,0.0,0.50779623,0.741,18.0,0.47317097,0.54042,15.0,15.0,12.799038,12.799038,11.115,4.5,3.2763076,2.4708645
0.74199998,0.0,0.0,0.50740027,0.74199998,18.0,0.47367856,0.54042,15.0,15.0,12.815059,12.815059,11.13,4.5,3.2845144,2.4775381
0.74299997,0.0,0.0,0.50700438,0.74299997,18.0,0.47418576,0.54042,15.0,15.0,12.831075,12.831075,11.145,4.5,3.2927294,2.4842205
0.74400002,0.0,0.0,0.50660866,0.74400002,18.0,0.47469258,0.54042,15.0,15.0,12.847086,12.847086,11.16,4.5,3.3009524,2.490912
0.745,0.0,0.0,0.50621307,0.745,18.0,0.47519898,0.54042,15.0,15.0,12.863094,12.863094,11.175,4.5,3.3091838,2.4976125
0.74599999,0.0,0.0,0.50581759,0.74599999,18.0,0.475705,0.54042,15.0,15.0,12.879098,12.879098,11.19,4.5,3.3174231,2.5043221
0.74699998,0.0,0.0,0.50542223,0.74699998,18.0,0.47621062,0.54042,15.0,15.0,12.895097,12.895097,11.205,4.5,3.3256705,2.5110404
0.74800003,0.0,0.0,0.505027,0.74800003,18.0,0.47671586,0.54042,15.0,15.0,12.911092,12.911092,11.22,4.5,3.333926,2.5177679
0.74900001,0.0,0.0,0.50463188,0.74900001,18.0,0.47722068,0.54042,15.0,15.0,12.927083,12.927083,11.235,4.5,3.3421896,2.5245044
0.75,0.0,0.0,0.50423694,0.75,18.0,0.47772512,0.54042,15.0,15.0,12.94307,12.94307,11.25,4.5,3.3504612,2.53125
0.75099999,0.0,0.0,0.50384212,0.75099999,18.0,0.47822917,0.54042,15.0,15.0,12.959053,12.959053,11.265,4.5,3.358741,2.5380044
0.75199997,0.0,0.0,0.50344741,0.75199997,18.0,0.47873279,0.54042,15.0,15.0,12.975031,12.975031,11.28,4.5,3.3670287,2.5447681
0.75300002,0.0,0.0,0.50305283,0.75300002,18.0,0.47923607,0.54042,15.0,15.0,12.991006,12.991006,11.295,4.5,3.3753245,2.5515406
0.75400001,0.0,0.0,0.50265837,0.75400001,18.0,0.47973892,0.54042,15.0,15.0,13.006976,13.006976,11.31,4.5,3.3836284,2.558322
0.755,0.0,0.0,0.50226408,0.755,18.0,0.48024136,0.54042,15.0,15.0,13.022942,13.022942,11.325,4.5,3.3919404,2.5651126
0.75599998,0.0,0.0,0.50186992,0.75599998,18.0,0.48074344,0.54042,15.0,15.0,13.038903,13.038903,11.34,4.5,3.4002602,2.5719121
0.75700003,0.0,0.0,0.50147587,0.75700003,18.0,0.4812451,0.54042,15.0,15.0,13.054861,13.054861,11.355,4.5,3.4085879,2.5787206
0.75800002,0.0,0.0,0.501082,0.75800002,18.0,0.48174638,0.54042,15.0,15.0,13.070815,13.070815,11.37,4.5,3.416924,2.5855379
0.759,0.0,0.0,0.50068825,0.759,18.0,0.48224726,0.54042,15.0,15.0,13.086764,13.086764,11.385,4.5,3.4252677,2.5923645
0.75999999,0.0,0.0,0.50029463,0.75999999,18.0,0.48274776,0.54042,15.0,15.0,13.102709,13.102709,11.4,4.5,3.4336197,2.5992
0.76099998,0.0,0.0,0.49990115,0.76099998,18.0,0.48324788,0.54042,15.0,15.0,13.11865,13.11865,11.415,4.5,3.4419796,2.6060445
0.76200002,0.0,0.0,0.49950781,0.76200002,18.0,0.48374757,0.54042,15.0,15.0,13.134586,13.134586,11.43,4.5,3.4503474,2.6128981
0.76300001,0.0,0.0,0.49911463,0.76300001,18.0,0.48424688,0.54042,15.0,15.0,13.150519,13.150519,11.445,4.5,3.4587231,2.6197605
0.764,0.0,0.0,0.4987216,0.764,18.0,0.4847458,0.54042,15.0,15.0,13.166448,13.166448,11.46,4.5,3.4671068,2.626632
0.76499999,0.0,0.0,0.49832869,0.76499999,18.0,0.48524433,0.54042,15.0,15.0,13.182372,13.182372,11.475,4.5,3.4754984,2.6335125
0.76599997,0.0,0.0,0.49793592,0.76599997,18.0,0.48574245,0.54042,15.0,15.0,13.198292,13.198292,11.49,4.5,3.4838982,2.6404021
0.76700002,0.0,0.0,0.49754331,0.76700002,18.0,0.48624018,0.54042,15.0,15.0,13.214208,13.214208,11.505,4.5,3.4923058,2.6473005
0.76800001,0.0,0.0,0.49715084,0.76800001,18.0,0.48673755,0.54042,15.0,15.0,13.23012,13.23012,11.52,4.5,3.5007212,2.6542079
0.76899999,0.0,0.0,0.49675852,0.76899999,18.0,0.4872345,0.54042,15.0,15.0,13.246027,13.246027,11.535,4.5,3.5091445,2.6611245
0.76999998,0.0,0.0,0.49636635,0.76999998,18.0,0.48773107,0.54042,15.0,15.0,13.26193,13.26193,11.55,4.5,3.5175757,2.6680501
0.77100003,0.0,0.0,0.49597433,0.77100003,18.0,0.48822722,0.54042,15.0,15.0,13.277829,13.277829,11.565,4.5,3.5260148,2.6749845
0.77200001,0.0,0.0,0.49558246,0.77200001,18.0,0.48872301,0.54042,15.0,15.0,13.293724,13.293724,11.58,4.5,3.534462,2.6819279
0.773,0.0,0.0,0.49519074,0.773,18.0,0.48921838,0.54042,15.0,15.0,13.309615,13.309615,11.595,4.5,3.5429168,2.6888804
0.77399999,0.0,0.0,0.49479917,0.77399999,18.0,0.4897134,0.54042,15.0,15.0,13.325501,13.325501,11.61,4.5,3.5513797,2.695842
0.77499998,0.0,0.0,0.49440777,0.77499998,18.0,0.490208,0.54042,15.0,15.0,13.341384,13.341384,11.625,4.5,3.5598502,2.7028124
0.77600002,0.0,0.0,0.4940165,0.77600002,18.0,0.49070221,0.54042,15.0,15.0,13.357262,13.357262,11.64,4.5,3.5683289,2.7097919
0.77700001,0.0,0.0,0.4936254,0.77700001,18.0,0.49119604,0.54042,15.0,15.0,13.373136,13.373136,11.655,4.5,3.5768151,2.7167804
0.778,0.0,0.0,0.49323443,0.778,18.0,0.49168944,0.54042,15.0,15.0,13.389006,13.389006,11.67,4.5,3.5853093,2.723778
0.77899998,0.0,0.0,0.49284366,0.77899998,18.0,0.49218249,0.54042,15.0,15.0,13.404871,13.404871,11.685,4.5,3.5938113,2.7307844
0.77999997,0.0,0.0,0.49245301,0.77999997,18.0,0.49267516,0.54042,15.0,15.0,13.420732,13.420732,11.7,4.5,3.6023211,2.7377999
0.78100002,0.0,0.0,0.49206254,0.78100002,18.0,0.4931674,0.54042,15.0,15.0,13.436589,13.436589,11.715,4.5,3.6108387,2.7448244
0.78200001,0.0,0.0,0.49167222,0.78200001,18.0,0.49365926,0.54042,15.0,15.0,13.452442,13.452442,11.73,4.5,3.6193643,2.751858
0.78299999,0.0,0.0,0.49128205,0.78299999,18.0,0.49415073,0.54042,15.0,15.0,13.468291,13.468291,11.745,4.5,3.6278973,2.7589004
0.78399998,0.0,0.0,0.49089205,0.78399998,18.0,0.49464184,0.54042,15.0,15.0,13.484136,13.484136,11.76,4.5,3.6364384,2.7659521
0.78500003,0.0,0.0,0.49050221,0.78500003,18.0,0.49513254,0.54042,15.0,15.0,13.499976,13.499976,11.775,4.5,3.6449871,2.7730124
0.78600001,0.0,0.0,0.49011251,0.78600001,18.0,0.49562284,0.54042,15.0,15.0,13.515813,13.515813,11.79,4.5,3.6535437,2.780082
0.787,0.0,0.0,0.489723,0.787,18.0,0.49611276,0.54042,15.0,15.0,13.531645,13.531645,11.805,4.5,3.6621079,2.7871604
0.78799999,0.0,0.0,0.48933366,0.78799999,18.0,0.49660227,0.54042,15.0,15.0,13.547472,13.547472,11.82,4.5,3.67068,2.7942481
0.78899997,0.0,0.0,0.48894447,0.78899997,18.0,0.49709141,0.54042,15.0,15.0,13.563296,13.563296,11.835,4.5,3.6792598,2.8013444
0.79000002,0.0,0.0,0.48855546,0.79000002,18.0,0.49758017,0.54042,15.0,15.0,13.579115,13.579115,11.85,4.5,3.6878474,2.80845
0.79100001,0.0,0.0,0.4881666,0.79100001,18.0,0.49806854,0.54042,15.0,15.0,13.594931,13.594931,11.865,4.5,3.6964426,2.8155644
0.792,0.0,0.0,0.48777792,0.792,18.0,0.49855649,0.54042,15.0,15.0,13.610742,13.610742,11.88,4.5,3.7050457,2.8226881
0.79299998,0.0,0.0,0.48738939,0.79299998,18.0,0.49904409,0.54042,15.0,15.0,13.626549,13.626549,11.895,4.5,3.7136564,2.8298204
0.79400003,0.0,0.0,0.48700103,0.79400003,18.0,0.49953127,0.54042,15.0,15.0,13.642351,13.642351,11.91,4.5,3.7222748,2.836962
0.79500002,0.0,0.0,0.48661286,0.79500002,18.0,0.50001806,0.54042,15.0,15.0,13.65815,13.65815,11.925,4.5,3.730901,2.8441124
0.796,0.0,0.0,0.48622483,0.796,18.0,0.50050449,0.54042,15.0,15.0,13.673944,13.673944,11.94,4.5,3.7395346,2.8512721
0.79699999,0.0,0.0,0.48583701,0.79699999,18.0,0.50099051,0.54042,15.0,15.0,13.689734,13.689734,11.955,4.5,3.7481761,2.8584404
0.79799998,0.0,0.0,0.48544934,0.79799998,18.0,0.50147617,0.54042,15.0,15.0,13.70552,13.70552,11.97,4.5,3.7568252,2.865618
0.79900002,0.0,0.0,0.48506182,0.79900002,18.0,0.50196141,0.54042,15.0,15.0,13.721301,13.721301,11.985,4.5,3.7654822,2.8728044
0.80000001,0.0,0.0,0.48467451,0.80000001,18.0,0.50244629,0.54042,15.0,15.0,13.737079,13.737079,12.0,4.5,3.7741466,2.8800001
0.801,0.0,0.0,0.48428735,0.801,18.0,0.50293076,0.54042,15.0,15.0,13.752851,13.752851,12.015,4.5,3.7828186,2.8872044
0.80199999,0.0,0.0,0.4839004,0.80199999,18.0,0.50341487,0.54042,15.0,15.0,13.76862,13.76862,12.03,4.5,3.7914984,2.894418
0.80299997,0.0,0.0,0.48351359,0.80299997,18.0,0.50389856,0.54042,15.0,15.0,13.784386,13.784386,12.045,4.5,3.8001857,2.9016404
0.80400002,0.0,0.0,0.48312697,0.80400002,18.0,0.5043819,0.54042,15.0,15.0,13.800146,13.800146,12.06,4.5,3.8088808,2.9088719
0.80500001,0.0,0.0,0.48274052,0.80500001,18.0,0.50486481,0.54042,15.0,15.0,13.815903,13.815903,12.075,4.5,3.8175833,2.9161124
0.80599999,0.0,0.0,0.48235425,0.80599999,18.0,0.50534737,0.54042,15.0,15.0,13.831655,13.831655,12.09,4.5,3.8262935,2.923362
0.80699998,0.0,0.0,0.48196816,0.80699998,18.0,0.50582957,0.54042,15.0,15.0,13.847403,13.847403,12.105,4.5,3.8350112,2.9306204
0.80800003,0.0,0.0,0.48158225,0.80800003,18.0,0.5063113,0.54042,15.0,15.0,13.863147,13.863147,12.12,4.5,3.8437366,2.9378879
0.80900002,0.0,0.0,0.48119652,0.80900002,18.0,0.50679272,0.54042,15.0,15.0,13.878886,13.878886,12.135,4.5,3.8524697,2.9451644
0.81,0.0,0.0,0.48081097,0.81,18.0,0.50727373,0.54042,15.0,15.0,13.894622,13.894622,12.15,4.5,3.8612103,2.95245
0.81099999,0.0,0.0,0.48042563,0.81099999,18.0,0.50775433,0.54042,15.0,15.0,13.910353,13.910353,12.165,4.5,3.8699584,2.9597445
0.81199998,0.0,0.0,0.48004043,0.81199998,18.0,0.50823456,0.54042,15.0,15.0,13.92608,13.92608,12.18,4.5,3.8787141,2.9670479
0.81300002,0.0,0.0,0.47965541,0.81300002,18.0,0.50871444,0.54042,15.0,15.0,13.941803,13.941803,12.195,4.5,3.8874772,2.9743605
0.81400001,0.0,0.0,0.47927061,0.81400001,18.0,0.5091939,0.54042,15.0,15.0,13.957521,13.957521,12.21,4.5,3.8962481,2.9816821
0.815,0.0,0.0,0.47888598,0.815,18.0,0.50967294,0.54042,15.0,15.0,13.973236,13.973236,12.225,4.5,3.9050262,2.9890125
0.81599998,0.0,0.0,0.47850153,0.81599998,18.0,0.51015162,0.54042,15.0,15.0,13.988946,13.988946,12.24,4.5,3.9138122,2.996352
0.81699997,0.0,0.0,0.47811726,0.81699997,18.0,0.51062995,0.54042,15.0,15.0,14.004652,14.004652,12.255,4.5,3.9226055,3.0037005
0.81800002,0.0,0.0,0.47773319,0.81800002,18.0,0.51110786,0.54042,15.0,15.0,14.020353,14.020353,12.27,4.5,3.9314063,3.0110581
0.81900001,0.0,0.0,0.47734931,0.81900001,18.0,0.51158541,0.54042,15.0,15.0,14.036051,14.036051,12.285,4.5,3.9402146,3.0184245
0.81999999,0.0,0.0,0.47696561,0.81999999,18.0,0.51206261,0.54042,15.0,15.0,14.051744,14.051744,12.3,4.5,3.9490304,3.0258
0.82099998,0.0,0.0,0.47658208,0.82099998,18.0,0.51253939,0.54042,15.0,15.0,14.067433,14.067433,12.315,4.5,3.9578538,3.0331845
0.82200003,0.0,0.0,0.47619876,0.82200003,18.0,0.51301575,0.54042,15.0,15.0,14.083118,14.083118,12.33,4.5,3.9666846,3.0405779
0.82300001,0.0,0.0,0.47581562,0.82300001,18.0,0.51349175,0.54042,15.0,15.0,14.0988,14.0988,12.345,4.5,3.9755228,3.0479805
0.824,0.0,0.0,0.47543269,0.824,18.0,0.51396739,0.54042,15.0,15.0,14.114476,14.114476,12.36,4.5,3.9843686,3.055392
0.82499999,0.0,0.0,0.47504994,0.82499999,18.0,0.51444262,0.54042,15.0,15.0,14.130148,14.130148,12.375,4.5,3.9932218,3.0628126
0.82599998,0.0,0.0,0.4746674,0.82599998,18.0,0.51491749,0.54042,15.0,15.0,14.145816,14.145816,12.39,4.5,4.0020823,3.0702419
0.82700002,0.0,0.0,0.47428501,0.82700002,18.0,0.51539195,0.54042,15.0,15.0,14.16148,14.16148,12.405,4.5,4.0109506,3.0776806
0.82800001,0.0,0.0,0.47390285,0.82800001,18.0,0.51586604,0.54042,15.0,15.0,14.17714,14.17714,12.42,4.5,4.0198259,3.0851281
0.829,0.0,0.0,0.47352087,0.829,18.0,0.51633978,0.54042,15.0,15.0,14.192795,14.192795,12.435,4.5,4.0287089,3.0925846
0.82999998,0.0,0.0,0.47313908,0.82999998,18.0,0.5168131,0.54042,15.0,15.0,14.208447,14.208447,12.45,4.5,4.0375991,3.10005
0.83099997,0.0,0.0,0.47275749,0.83099997,18.0,0.51728606,0.54042,15.0,15.0,14.224093,14.224093,12.465,4.5,4.0464969,3.1075244
0.83200002,0.0,0.0,0.47237611,0.83200002,18.0,0.51775861,0.54042,15.0,15.0,14.239737,14.239737,12.48,4.5,4.0554018,3.1150081
0.833,0.0,0.0,0.47199491,0.833,18.0,0.5182308,0.54042,15.0,15.0,14.255375,14.255375,12.495,4.5,4.0643144,3.1225004
0.83399999,0.0,0.0,0.47161391,0.83399999,18.0,0.51870263,0.54042,15.0,15.0,14.271009,14.271009,12.51,4.5,4.0732341,3.130002
0.83499998,0.0,0.0,0.47123313,0.83499998,18.0,0.51917404,0.54042,15.0,15.0,14.28664,14.28664,12.525,4.5,4.0821614,3.1375124
0.83600003,0.0,0.0,0.47085252,0.83600003,18.0,0.51964504,0.54042,15.0,15.0,14.302266,14.302266,12.54,4.5,4.0910959,3.1450319
0.83700001,0.0,0.0,0.47047213,0.83700001,18.0,0.52011573,0.54042,15.0,15.0,14.317887,14.317887,12.555,4.5,4.1000381,3.1525605
0.838,0.0,0.0,0.47009191,0.838,18.0,0.52058601,0.54042,15.0,15.0,14.333506,14.333506,12.57,4.5,4.1089873,3.1600981
0.83899999,0.0,0.0,0.4697119,0.83899999,18.0,0.52105594,0.54042,15.0,15.0,14.349118,14.349118,12.585,4.5,4.1179442,3.1676445
0.83999997,0.0,0.0,0.4693321,0.83999997,18.0,0.52152544,0.54042,15.0,15.0,14.364728,14.364728,12.6,4.5,4.1269083,3.1752
0.84100002,0.0,0.0,0.46895251,0.84100002,18.0,0.52199459,0.54042,15.0,15.0,14.380333,14.380333,12.615,4.5,4.1358795,3.1827645
0.84200001,0.0,0.0,0.46857312,0.84200001,18.0,0.52246332,0.54042,15.0,15.0,14.395933,14.395933,12.63,4.5,4.1448579,3.1903379
0.84299999,0.0,0.0,0.46819392,0.84299999,18.0,0.52293169,0.54042,15.0,15.0,14.41153,14.41153,12.645,4.5,4.1538439,3.1979206
0.84399998,0.0,0.0,0.46781495,0.84399998,18.0,0.52339971,0.54042,15.0,15.0,14.427122,14.427122,12.66,4.5,4.162837,3.205512
0.84500003,0.0,0.0,0.46743616,0.84500003,18.0,0.52386737,0.54042,15.0,15.0,14.442711,14.442711,12.675,4.5,4.1718378,3.2131126
0.84600002,0.0,0.0,0.46705759,0.84600002,18.0,0.52433461,0.54042,15.0,15.0,14.458295,14.458295,12.69,4.5,4.1808457,3.220722
0.847,0.0,0.0,0.46667922,0.847,18.0,0.52480149,0.54042,15.0,15.0,14.473874,14.473874,12.705,4.5,4.1898608,3.2283404
0.84799999,0.0,0.0,0.46630102,0.84799999,18.0,0.52526796,0.54042,15.0,15.0,14.48945,14.48945,12.72,4.5,4.1988831,3.2359681
0.84899998,0.0,0.0,0.46592307,0.84899998,18.0,0.52573407,0.54042,15.0,15.0,14.505021,14.505021,12.735,4.5,4.2079129,3.2436044
0.85000002,0.0,0.0,0.46554533,0.85000002,18.0,0.52619982,0.54042,15.0,15.0,14.520588,14.520588,12.75,4.5,4.2169495,3.25125
0.85100001,0.0,0.0,0.46516776,0.85100001,18.0,0.52666515,0.54042,15.0,15.0,14.536151,14.536151,12.765,4.5,4.2259936,3.2589045
0.852,0.0,0.0,0.46479043,0.852,18.0,0.52713013,0.54042,15.0,15.0,14.55171,14.55171,12.78,4.5,4.235045,3.2665679
0.85299999,0.0,0.0,0.46441332,0.85299999,18.0,0.52759475,0.54042,15.0,15.0,14.567265,14.567265,12.795,4.5,4.2441039,3.2742405
0.85399997,0.0,0.0,0.46403638,0.85399997,18.0,0.52805895,0.54042,15.0,15.0,14.582814,14.582814,12.81,4.5,4.2531695,3.2819221
0.85500002,0.0,0.0,0.46365967,0.85500002,18.0,0.52852279,0.54042,15.0,15.0,14.598361,14.598361,12.825,4.5,4.2622428,3.2896125
0.85600001,0.0,0.0,0.46328318,0.85600001,18.0,0.52898628,0.54042,15.0,15.0,14.613902,14.613902,12.84,4.5,4.2713227,3.297312
0.85699999,0.0,0.0,0.4629069,0.85699999,18.0,0.5294494,0.54042,15.0,15.0,14.62944,14.62944,12.855,4.5,4.2804103,3.3050206
0.85799998,0.0,0.0,0.46253082,0.85799998,18.0,0.52991211,0.54042,15.0,15.0,14.644974,14.644974,12.87,4.5,4.289505,3.3127379
0.85900003,0.0,0.0,0.46215495,0.85900003,18.0,0.53037447,0.54042,15.0,15.0,14.660502,14.660502,12.885,4.5,4.2986069,3.3204646
0.86000001,0.0,0.0,0.46177933,0.86000001,18.0,0.5308364,0.54042,15.0,15.0,14.676027,14.676027,12.9,4.5,4.3077159,3.3282001
0.861,0.0,0.0,0.46140388,0.861,18.0,0.53129798,0.54042,15.0,15.0,14.691548,14.691548,12.915,4.5,4.3168321,3.3359444
0.86199999,0.0,0.0,0.46102867,0.86199999,18.0,0.5317592,0.54042,15.0,15.0,14.707066,14.707066,12.93,4.5,4.3259554,3.343698
0.86299998,0.0,0.0,0.46065366,0.86299998,18.0,0.53222007,0.54042,15.0,15.0,14.722577,14.722577,12.945,4.5,4.3350859,3.3514605
0.86400002,0.0,0.0,0.46027887,0.86400002,18.0,0.53268051,0.54042,15.0,15.0,14.738086,14.738086,12.96,4.5,4.3442235,3.3592319
