Time,x,y0,y1,L,v,R0,a0,a1,k,u,lambda,d,beta,gamma,phi,eta,COMpartment
8.32,50.93477637399626,2.3510718759745903,0.062256532814305876,3.5525745295510145,0.05238820836206792,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.33,50.96779454710138,2.354711153989093,0.06236719831175397,3.558821910276551,0.052486953121289696,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.34,51.00073913703304,2.3583594487813144,0.06247800671252009,3.5650906098176938,0.052585817182392094,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.35,51.033610164758,2.3620167804821586,0.06258895863223793,3.5713806294018533,0.05268480077406151,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.36,51.066407651188456,2.365683169205118,0.06270005468727023,3.5776919702842465,0.05278390412810562,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.370000000000001,51.099131617180426,2.3693586350465052,0.06281129549470359,3.5840246337492725,0.052883127479400265,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.38,51.13178208353222,2.37304319808568,0.06292268167234308,3.5903786211118875,0.052982471065836347,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.39,51.16435907098289,2.376736878385285,0.06303421383870722,3.5967539337189867,0.05308193512826688,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.4,51.19686260021064,2.3804396959914764,0.06314589261302252,3.603150572950775,0.0531815199104538,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.41,51.22929269183132,2.384151670934152,0.06325771861521835,3.6095685402221473,0.05328122565901496,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.42,51.2616493663968,2.3878728232271853,0.06336969246592172,3.6160078369840636,0.053381052623371034,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.43,51.29393264439349,2.391603172868657,0.0634818147864519,3.6224684647249257,0.05348100105569243,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.44,51.326142546240725,2.3953427398410834,0.06359408619881533,3.6289504249719533,0.053581071210846265,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.45,51.358279092289216,2.399091544111651,0.06370650732570028,3.6354537192925624,0.05368126334634326,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.46,51.390342302819526,2.4028496056324458,0.06381907879047165,3.6419783492957407,0.05378157772228468,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.47,51.42233219804047,2.4066169443406826,0.06393180121716564,3.648524316633422,0.05388201460130923,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.48,51.45424879808758,2.410393580158942,0.06404467523048467,3.6550916230018666,0.053982574248540055,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.49,51.48609214143304,2.414179532548977,0.06415770152183647,3.661680252032215,0.05408325782813515,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.5,51.5178622475326,2.4179748214176007,0.06427088071534397,3.668290206033424,0.05418406558428796,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.51,51.54955912401565,2.421779466942541,0.06438421339363744,3.6749214989194225,0.05428499719139422,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.52,51.5811827911485,2.425593488979483,0.06449770018560771,3.681574132145255,0.05438605294538474,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.53,51.61273326913497,2.429416907370178,0.06461134172085238,3.6882481071988376,0.05448723314531701,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.540000000000001,51.64421057811527,2.4332497419426673,0.06472513862967177,3.6949434256020015,0.05458853809333889,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.55,51.67561473816472,2.4370920125115023,0.06483909154306489,3.701660088911526,0.05468996809465214,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.56,51.706945769292574,2.4409437388779716,0.06495320109272552,3.708398098720185,0.054791523457476204,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.57,51.738203691440795,2.4448049408303216,0.06506746791103814,3.7151574566577814,0.05489320449301175,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.58,51.76938852448284,2.4486756381439796,0.0651818926310739,3.7219381643921863,0.05499501151540436,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.59,51.800500288222445,2.452555850581776,0.06529647588658666,3.7287402236303793,0.05509694484170814,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.6,51.83153900239242,2.4564455978941693,0.06541121831200888,3.735563636119487,0.055199004791849395,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.61,51.86250468665341,2.460344899819466,0.06552612054244772,3.7424084036478207,0.05530119168859025,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.620000000000001,51.89339736059271,2.464253776084048,0.06564118321368098,3.7492745280459197,0.0554035058574923,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.63,51.924217043723026,2.468172246402589,0.06575640696215303,3.7561620111875818,0.05550594762688021,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.64,51.954963755481295,2.4721003304782836,0.06587179242497086,3.7630708549909127,0.05560851732780544,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.65,51.985637515227424,2.476038048003067,0.0659873402399001,3.7700010614193573,0.05571121529400984,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.66,52.01623834224311,2.4799854186578387,0.06610305104536095,3.776952632482743,0.05581404186188926,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.67,52.04676625573064,2.4839424621126853,0.06621892548042412,3.7839255702383165,0.05591699737045728,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.68,52.077221274811606,2.4879091980271038,0.06633496418480693,3.7909198767917824,0.056020082161308736,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.69,52.10760341852577,2.491885646050223,0.06645116779886921,3.7979355542983444,0.05612329657858346,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.700000000000001,52.13791270582983,2.4958718258210295,0.06656753696360936,3.804972604963744,0.0562266409689299,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.71,52.16814915559615,2.4998677569685857,0.0666840723206602,3.812031031045294,0.05633011568146868,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.72,52.19831278661162,2.503873459112258,0.06680077451228514,3.819110834852927,0.056433721067756376,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.73,52.228403617576426,2.5078889518619363,0.06691764418137404,3.826212018750228,0.05653745748174907,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.74,52.25842166710277,2.5119142548182585,0.06703468197143923,3.8333345851554737,0.056641325279766,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.75,52.28836696885324,2.5159493867444045,0.06715188858114696,3.840478522103461,0.05674532537221597,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.76,52.31823953545183,2.5199943675410266,0.06726926463431826,3.847643837665011,0.05684945790833505,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.77,52.34803937965317,2.5240492170880353,0.06738681075618504,3.854830539756835,0.05695372304771136,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.78,52.37776651999779,2.5281139549352996,0.06750452759376185,3.8620386307477133,0.05705812116640163,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.790000000000001,52.407420974944586,2.532188600623874,0.06762241579471016,3.869268113054531,0.05716265264309418,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.8,52.437002762869774,2.5362731736862085,0.0677404760073351,3.8765189891431,0.0572673178590808,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.81,52.46651190206599,2.5403676936463615,0.06785870888058233,3.8837912615289856,0.05737211719822872,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.82,52.495948410741235,2.544472180020209,0.06797711506403488,3.8910849327783277,0.057477051046952506,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.83,52.52531230701791,2.548586652315654,0.0680956952079098,3.8984000055086607,0.057582119794185954,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.84,52.55460360893185,2.5527111300328382,0.06821444996305513,3.9057364823897385,0.057687323831354005,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.85,52.583822334431275,2.5568456326643525,0.06833337998094663,3.9130943661443576,0.057792663552344664,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.86,52.61296850137589,2.560990179695447,0.06845248591368454,3.920473659549177,0.057898139353480906,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.870000000000001,52.64204212753581,2.5651447906042417,0.06857176841399049,3.9278743654355455,0.058003751633492626,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.88,52.671043230590634,2.569309484861936,0.06869122813520419,3.9352964866903153,0.058109500793488436,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.89,52.69997182812844,2.573484281933021,0.06881086573128033,3.942740026256676,0.058215387236927735,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.9,52.72882793764478,2.5776692012754903,0.06893068185678533,3.9502049871349705,0.058321411369592506,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.91,52.75761157654172,2.5818642623410466,0.06905067716689417,3.957691372383517,0.058427573599559274,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.92,52.78632276212684,2.586069484575318,0.06917085231738715,3.9651991851194346,0.058533874337171006,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.93,52.81496151161223,2.590284887418062,0.06929120796464676,3.9727284285194653,0.058640313995009026,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.94,52.84352784211355,2.5945104903033824,0.06941174476565441,3.9802791058207942,0.058746892987864924,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.950000000000001,52.872021770649,2.5987463126599364,0.06953246337798734,3.9878512203218763,0.05885361173271249,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.96,52.900443314138315,2.602992373911142,0.06965336445981524,3.9954447753832523,0.058960470648679535,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.97,52.92879248940185,2.607248693475396,0.06977444866989728,4.003059774428379,0.05906747015701995,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.98,52.957069313159536,2.6115152907662784,0.06989571666757874,4.010696220944447,0.0591746106810855,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.99,52.9852738020299,2.6157921851927655,0.07001716911278791,4.018354118483206,0.0592818926462978,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.0,53.01340597252909,2.62007939615944,0.07013880666603285,4.026033470661784,0.05938931648012019,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.01,53.04146585359691,2.6243769418830274,0.0702606300328286,4.033734269704992,0.05949688290721147,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.02,53.06945345369166,2.6286848425017073,0.07038263984699074,4.041456526543715,0.05960459217405733,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.03,53.097368786947584,2.6330031176036264,0.0705048367634098,4.0492002468885255,0.05971244466532867,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.040000000000001,53.12521186966402,2.6373317865587547,0.07062722144559958,4.056965434440989,0.05982044082114877,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.05,53.15298271804152,2.641670868732911,0.07074979455766787,4.064752092964346,0.05992858108374336,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.06,53.18068134818102,2.6460203834879645,0.07087255676431405,4.072560226284205,0.060036865897416344,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.07,53.20830777608301,2.650380350182026,0.07099550873082619,4.080389838289212,0.060145295708525295,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.08,53.23586201764673,2.6547507881696455,0.07111865112307857,4.088240932931735,0.06025387096545712,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.09,53.263344088669285,2.6591317168020083,0.07124198460752897,4.096113514228544,0.0603625921186036,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.1,53.290754004844864,2.6635231554271286,0.07136550985121608,4.104007586261486,0.06047145962033705,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.11,53.31809178176388,2.6679251233900474,0.07148922752175678,4.111923153178167,0.06058047392498586,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.120000000000001,53.34535743491217,2.672337640033028,0.07161313828734363,4.119860219192635,0.06068963548881018,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.13,53.37255097967009,2.676760724695749,0.07173724281674203,4.127818788586051,0.06079894476997735,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.14,53.3996724313118,2.6811943967155036,0.07186154177928779,4.135798865707376,0.06090840222853772,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.15,53.426721805004334,2.6856386754273935,0.07198603584488433,4.143800454974049,0.06101800832640007,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.16,53.45369911580681,2.6900935801645254,0.07211072568400018,4.151823560872664,0.061127763527307324,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.17,53.48060437866962,2.6945591302582046,0.07223561196766616,4.159868187959651,0.06123766829681208,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.18,53.50743760843353,2.699035345038134,0.07236069536747293,4.167934340861954,0.061347723102252213,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.19,53.53419881982893,2.7035222438326065,0.07248597655556821,4.176022024277714,0.06145792841272652,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.200000000000001,53.56088802747496,2.708019845968705,0.07261145620465423,4.184131242976946,0.0615682846990703,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.21,53.58750524587866,2.7125281707724906,0.07273713498798495,4.192262001802216,0.06167879243383089,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.22,53.61405048943419,2.7170472375692074,0.0728630135793636,4.200414305669323,0.06178945209124336,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.23,53.64052377242198,2.721577065683472,0.07298909265313996,4.2085881595679835,0.06190026414720606,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.24,53.66692510900786,2.7261176744394717,0.07311537288420766,4.2167835685625015,0.062011229079256235,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.25,53.6932545132423,2.730669083161159,0.07324185494800162,4.225000537792453,0.0621223473665456,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.26,53.71951199905952,2.735231311172448,0.07336853952049537,4.233239072473365,0.062233619489815976,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.27,53.74569759537476,2.7398043762706092,0.07349542732924193,4.241499164187324,0.06234504631600906,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.28,53.77181130375687,2.7443882990067614,0.07362251901027368,4.249780829319032,0.062456628019942784,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.290000000000001,53.797853137532535,2.7489830987315527,0.07374981524030588,4.258084073546493,0.06256836508051482,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.3,53.823823110372594,2.753588794749477,0.07387731669814955,4.266408902205266,0.06268025798992945,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.31,53.849721235836356,2.7582054063650787,0.07400502406317101,4.27475532070226,0.06279230724208378,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.32,53.87554752737086,2.762832952883129,0.07413293801528971,4.283123334516251,0.06290451333254728,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.33,53.90130199831028,2.7674714536088065,0.07426105923497607,4.291512949198423,0.06301687675854158,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.34,53.92698466187518,2.7721209278478756,0.07438938840324952,4.299924170372903,0.06312939801892013,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.35,53.95259553117191,2.7767813949068674,0.07451792620167629,4.308357003737288,0.06324207761414795,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.36,53.97813461919188,2.7814528740932576,0.07464667331236735,4.316811455063182,0.06335491604628127,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.370000000000001,54.003601938810945,2.7861353847156476,0.07477563041797636,4.325287530196732,0.06346791381894733,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.38,54.02899750278868,2.7908289460839404,0.07490479820169745,4.333785235059151,0.06358107143732396,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.39,54.05432132376776,2.795533577509525,0.07503417734726327,4.34230457564726,0.0636943894081194,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.4,54.07957341427326,2.8002492983054523,0.07516376853894281,4.350845558034022,0.06380786823955195,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.41,54.104753786712,2.8049761277866154,0.07529357246153934,4.359408188369068,0.0639215084413297,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.42,54.12986245337187,2.809714085269929,0.07542358980038825,4.367992472879234,0.06403531052463018,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.43,54.15489942642113,2.8144631900745094,0.07555382124135505,4.376598417869095,0.06414927500208015,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.44,54.17986471790782,2.8192234615218523,0.0756842674708332,4.3852260297214976,0.06426340238773524,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.450000000000001,54.20475833975901,2.8239949189360156,0.07581492917574205,4.393875314898091,0.06437769319705972,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.46,54.229580303780146,2.8287775816437923,0.07594580704352466,4.40254627993986,0.06449214794690604,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.47,54.25433062165444,2.833571468974898,0.07607690176214586,4.411238931467661,0.0646067671554948,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.48,54.279009304942115,2.8383766002621442,0.07620821402009005,4.419953276182755,0.06472155134239421,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.49,54.303616365079804,2.843192994841621,0.07633974450635911,4.428689320867338,0.06483650102849998,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.5,54.328151813379826,2.8480206720528742,0.07647149391047031,4.437447072385075,0.06495161673601489,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.51,54.35261566102957,2.8528596512390876,0.07660346292245422,4.4462265376816354,0.06506689898842857,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.52,54.37700792069209,2.857709951587459,0.07673565223810332,4.455027722329015,0.06518234835663535,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.53,54.40132861749206,2.8625715910329967,0.07686806259499494,4.463850620535075,0.06529796577546729,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.540000000000001,54.4255777492289,2.8674445902290855,0.07700069464203022,4.472695251324911,0.06541375139732591,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.55,54.449755326805125,2.8723289685131235,0.0771335490719988,4.481561621775934,0.06552970575703247,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.56,54.47386136100447,2.8772247452260946,0.07726662657822442,4.490449739041581,0.06564582939086754,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.57,54.497895862491376,2.8821319397127287,0.07739992785456325,4.499359610351682,0.06576212283655578,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.58,54.52185884181051,2.8870505713216645,0.07753345359540241,4.508291243012835,0.06587858663325075,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.59,54.54575030938627,2.8919806594056094,0.07766720449565849,4.517244644408772,0.06599522132151972,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.6,54.56957027552226,2.8969222233215026,0.077801181250776,4.5262198220007415,0.06611202744332842,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.61,54.59331875040084,2.9018752824306766,0.07793538455672581,4.535216783327873,0.06622900554202585,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.620000000000001,54.6169957440826,2.9068398560990203,0.0780698151100038,4.544235536007555,0.06634615616232911,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.63,54.64060126650589,2.9118159636971357,0.07820447360762904,4.553276087735801,0.06646347985030808,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.64,54.66413532748633,2.916803624600507,0.07833936074714262,4.562338446287628,0.06658097715337039,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.65,54.68759793671627,2.9218028581896585,0.0784744772266059,4.571422619517426,0.06669864862024606,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.66,54.71098910376438,2.926813683850315,0.07860982374459909,4.5805286153593325,0.06681649480097242,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.67,54.73430883807507,2.931836120973567,0.07874540100021964,4.589656441827603,0.06693451624687875,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.68,54.75755714896807,2.936870188956029,0.07888120969308086,4.5988061070169834,0.06705271351057124,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.69,54.780734045637864,2.9419159072000043,0.07901725052331031,4.607977619103084,0.06717108714591764,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.700000000000001,54.803839537153266,2.9469732951136463,0.07915352419154831,4.617170986342755,0.0672896377080322,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.71,54.82687363245689,2.9520423721111166,0.07929003139894636,4.626386217074445,0.0674083657532603,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
