data_set_T,data_set_HKF,data_set_HKF2,data_set_HNA,data_set_IKF,data_set_IKS,data_set_INA,data_set_INAP,data_set_MKF,data_set_MKS,data_set_MNA,data_set_MNAP,data_set_V
382.13,0.19159949,5.9242043,0.15629634,0.86479121,16.941338,-57.125557,-64.76931,0.20563616,0.29976401,0.35307655,0.97499907,-38.037659
382.66,0.19427297,5.92344,0.20598449,0.60009032,14.229291,-49.15942,-64.716988,0.18885586,0.28914088,0.30479699,0.95981634,-39.283039
383.19,0.19810314,5.92277,0.25450808,0.41823325,12.02491,-43.36187,-64.273003,0.17318274,0.27875262,0.27146298,0.94333065,-40.167648
383.72,0.20271379,5.9222159,0.30006266,0.29312408,10.242429,-39.161083,-63.636192,0.15875293,0.268893,0.2477569,0.92693388,-40.815441
384.25,0.20784171,5.9217834,0.34175414,0.20676836,8.8032885,-36.120819,-62.933079,0.14557987,0.259707,0.23050591,0.91157287,-41.297382
384.78,0.2132975,5.9214654,0.37923244,0.14690351,7.6404362,-33.927608,-62.241592,0.13362075,0.25125706,0.2177441,0.89780521,-41.657982
385.31,0.21894155,5.9212456,0.41246855,0.10519759,6.6988373,-32.360909,-61.606415,0.12280671,0.24355784,0.20820554,0.88589644,-41.926659
385.84,0.22466865,5.921103,0.44161645,0.075984836,5.9342809,-31.266327,-61.050343,0.11305797,0.23659591,0.2010475,0.87591606,-42.123562
386.37,0.23039788,5.9210153,0.46692726,0.05540324,5.3116622,-30.535679,-60.582394,0.10429189,0.23034188,0.19569345,0.86781454,-42.262875
386.89999,0.23606563,5.9209609,0.48869666,0.04081196,4.8032746,-30.092979,-60.203365,0.096427217,0.22475766,0.19174011,0.86147749,-42.354816
387.42999,0.24162096,5.9209185,0.50723249,0.030398756,4.38731,-29.884882,-59.909451,0.089386433,0.21980113,0.18890046,0.8567614,-42.406849
387.95999,0.2470223,5.9208694,0.52283537,0.022915225,4.046618,-29.874203,-59.694489,0.083096996,0.2154291,0.18696748,0.85351485,-42.4245
388.48999,0.25223494,5.9207978,0.53578752,0.017497823,3.7677062,-30.03557,-59.551342,0.07749185,0.21159917,0.18579087,0.85159153,-42.411835
389.01999,0.25722927,5.9206882,0.5463466,0.013546624,3.5399599,-30.352543,-59.472691,0.072509661,0.20827097,0.1852615,0.85085654,-42.371799
389.54999,0.26197934,5.9205279,0.55474252,0.010642924,3.355031,-30.815756,-59.451454,0.068094753,0.20540681,0.18530126,0.85118943,-42.306438
390.07999,0.26646185,5.9203067,0.56117618,0.008493104,3.2063689,-31.421806,-59.48101,0.064197011,0.20297234,0.18585612,0.8524856,-42.217033
390.60999,0.27065492,5.9200139,0.56581932,0.0068902574,3.0888658,-32.172737,-59.555256,0.060771689,0.20093675,0.1868919,0.85465574,-42.104156
391.14001,0.27453741,5.9196429,0.56881446,0.0056878892,2.9985886,-33.076046,-59.668587,0.05777926,0.19927305,0.18839166,0.85762572,-41.967693
391.67001,0.27808794,5.9191866,0.57027507,0.0047818413,2.9325883,-34.145199,-59.81583,0.055185296,0.19795835,0.19035478,0.8613354,-41.80682
392.20001,0.28128403,5.9186416,0.5702849,0.004097837,2.8887689,-35.400826,-59.992123,0.052960426,0.1969741,0.19279745,0.86573827,-41.619884
392.73001,0.28410086,5.9180036,0.56889683,0.0035829102,2.8658175,-36.872753,-60.192711,0.051080469,0.19630654,0.19575475,0.87080079,-41.404247
393.26001,0.28651014,5.9172721,0.56613016,0.0031995312,2.8631968,-38.603397,-60.412716,0.049526762,0.19594727,0.199285,0.87650222,-41.155968
393.79001,0.28847823,5.9164476,0.56196535,0.0029216658,2.8812103,-40.653324,-60.64674,0.04828684,0.19589435,0.2034774,0.88283479,-40.86932
394.32001,0.28996369,5.9155321,0.55633605,0.0027322927,2.921176,-43.110638,-60.888241,0.047355697,0.19615377,0.20846482,0.88980424,-40.536003
394.85001,0.29091382,5.9145308,0.54911488,0.0026221825,2.9857745,-46.107464,-61.128521,0.046738025,0.19674225,0.21444623,0.89743119,-40.143742
395.38,0.29125893,5.9134498,0.54008979,0.0025900607,3.0797093,-49.850536,-61.354824,0.046452343,0.19769162,0.22172679,0.90575218,-39.673855
395.91,0.2909033,5.9122992,0.52892375,0.0026449191,3.2109969,-54.682354,-61.546661,0.046538774,0.19905701,0.23079443,0.91482145,-39.096546
396.44,0.28970942,5.9110909,0.51508081,0.0028128466,3.3936565,-61.215355,-61.667969,0.047075044,0.20093234,0.24247877,0.92471057,-38.361176
396.97,0.28746799,5.9098401,0.4976851,0.0031560459,3.6539352,-70.66555,-61.648544,0.04821286,0.20348303,0.25831816,0.93550146,-37.373661
397.5,0.28383628,5.9085665,0.47522923,0.0038336795,4.0471196,-85.836998,-61.333191,0.050274909,0.20702448,0.28154263,0.9472546,-35.935463
398.03,0.27819371,5.9072914,0.44492498,0.0053616259,4.7147298,-114.83456,-60.310703,0.05408394,0.21225064,0.32030761,0.95988756,-33.538761
398.56,0.26925394,5.9060402,0.40104359,0.010548218,6.1664233,-190.66881,-57.137672,0.062643073,0.22113356,0.40155894,0.97273022,-28.424356
399.09,0.25402948,5.9048414,0.28488889,0.07025636,11.279061,-386.71417,-46.363754,0.095225953,0.24172442,0.61300713,0.98349166,-13.927487
399.62,0.23179279,5.9037309,0.097904138,0.87561023,23.213821,-286.03262,-40.478268,0.17573991,0.28153023,0.83000356,0.9902783,-6.0945601
400.14999,0.21269438,5.9027181,0.040502712,2.4688337,30.468645,-158.24854,-48.529358,0.23821113,0.31238914,0.8619467,0.99426049,-16.011875
400.67999,0.20039783,5.9017763,0.041046489,2.6167414,29.382603,-116.82641,-56.413002,0.25342798,0.32265511,0.73810786,0.99628526,-25.779181
401.20999,0.19348635,5.9008789,0.059854034,1.9867632,25.457628,-88.632286,-61.201214,0.24452445,0.32066622,0.57759881,0.99552113,-31.845701
401.73999,0.19081362,5.9000077,0.095464371,1.3932511,21.38101,-71.946396,-63.684822,0.22842698,0.31294852,0.45422682,0.98991197,-35.417278
402.26999,0.19108599,5.8991666,0.14129081,0.96527725,17.887527,-60.102238,-64.66217,0.21094936,0.30298978,0.37212166,0.97912556,-37.550915
402.79999,0.19330399,5.8983793,0.1907603,0.66918713,15.002839,-51.341022,-64.786377,0.19389388,0.29239228,0.31767979,0.9646861,-38.947483
403.32999,0.19682626,5.8976774,0.23988695,0.46570152,12.652077,-44.945728,-64.437096,0.17785832,0.28189132,0.28046632,0.94843239,-39.925789
403.85999,0.20122986,5.8970866,0.28647873,0.32580867,10.74908,-40.308483,-63.843246,0.16304219,0.27184919,0.25422272,0.93188846,-40.636921
404.39001,0.20622215,5.8966169,0.32941046,0.2293582,9.2123775,-36.951077,-63.150333,0.14948669,0.26244721,0.23524544,0.91613519,-41.164047
404.92001,0.21159418,5.896265,0.3681941,0.16258751,7.9712148,-34.525467,-62.449299,0.137162,0.25376844,0.2212678,0.90184009,-41.558167
405.45001,0.21719301,5.8960171,0.40272003,0.11614219,6.9669518,-32.785786,-61.793652,0.12600516,0.24583957,0.21084662,0.88934726,-41.852531
405.98001,0.22290418,5.895853,0.43309715,0.083664261,6.1522341,-31.55983,-61.211895,0.11593865,0.23865424,0.20303026,0.87877715,-42.069706
406.51001,0.22864017,5.895751,0.45955363,0.060823418,5.4893532,-30.72699,-60.716576,0.10688014,0.23218702,0.19717275,0.87010998,-42.225433
407.04001,0.23433265,5.8956885,0.48237568,0.044661596,4.9485064,-30.202608,-60.310555,0.098747604,0.22640185,0.19282509,0.86324674,-42.330994
407.57001,0.2399272,5.8956442,0.50186992,0.033151098,4.5062213,-29.927216,-59.991138,0.09146224,0.22125752,0.18966922,0.85804993,-42.394596
408.10001,0.24537969,5.8955994,0.51834065,0.024896737,4.1440363,-29.859217,-59.752716,0.084949881,0.21671093,0.18747656,0.85436898,-42.422295
408.63,0.25065348,5.8955359,0.53207654,0.018934656,3.84743,-29.969988,-59.588345,0.079141773,0.21271926,0.18608139,0.85205513,-42.418556
409.16,0.25571758,5.8954396,0.54334325,0.014596126,3.6049781,-30.240593,-59.490696,0.073974818,0.20924142,0.18536325,0.85096943,-42.38665
409.69,0.26054507,5.8952961,0.55237937,0.011415083,3.4076931,-30.659643,-59.452591,0.069391608,0.20623885,0.18523537,0.85098696,-42.32888
410.22,0.26511192,5.8950944,0.55939472,0.0090651633,3.2485161,-31.221994,-59.467251,0.065340348,0.20367615,0.18563691,0.85199809,-42.24675
410.75,0.26939592,5.8948245,0.56457007,0.0073167272,3.1219289,-31.928043,-59.528416,0.061774671,0.20152135,0.18652795,0.85390902,-42.141041
411.28,0.27337578,5.8944778,0.56805676,0.0060074092,3.0236626,-32.783585,-59.630329,0.058653463,0.19974633,0.18788645,0.85664093,-42.011848
411.81,0.27703032,5.8940482,0.56997716,0.0050219027,2.9504824,-33.800171,-59.767708,0.055940736,0.19832687,0.1897068,0.86012954,-41.858582
412.34,0.28033745,5.8935308,0.57042432,0.0042780368,2.9000413,-34.996071,-59.9356,0.053605571,0.19724306,0.19199991,0.86432427,-41.679852
412.87,0.28327325,5.8929214,0.56946069,0.0037171871,2.870791,-36.398014,-60.129242,0.051622175,0.19647965,0.19479474,0.86918753,-41.473347
413.39999,0.28581062,5.8922186,0.56711632,0.0032976894,2.8619528,-38.044102,-60.343834,0.049970139,0.19602649,0.19814187,0.87469471,-41.235561
413.92999,0.28791776,5.8914223,0.56338418,0.002990382,2.8735607,-39.988571,-60.574177,0.048635006,0.19587952,0.20211999,0.88083404,-40.961391
414.45999,0.28955597,5.8905344,0.55821347,0.0027757166,2.9065955,-42.30978,-60.814175,0.047609296,0.19604209,0.2068468,0.8876071,-40.643429
414.98999,0.29067644,5.8895588,0.55149734,0.0026421584,2.9632692,-45.124004,-61.055927,0.04689442,0.19652729,0.21249788,0.89502972,-40.270813
415.51999,0.29121542,5.8885012,0.54305309,0.0025858874,3.0475683,-48.610577,-61.288208,0.046504062,0.19736165,0.21934,0.90313345,-39.827175
416.04999,0.29108647,5.8873706,0.53258759,0.0026123037,3.1662991,-53.060959,-61.49345,0.046470549,0.19859202,0.22779354,0.91196692,-39.286842
416.57999,0.29016712,5.8861785,0.51963663,0.0027410255,3.3312166,-58.983017,-61.641621,0.046857592,0.20029806,0.23855838,0.92159677,-38.607094
417.10999,0.28827459,5.8849392,0.5034498,0.0030196509,3.563776,-67.349686,-61.676125,0.047788158,0.20261805,0.25289416,0.93210334,-37.710957
417.64001,0.28511679,5.8836703,0.48275888,0.0035653361,3.9072948,-80.290863,-61.477119,0.049514886,0.20580794,0.27333421,0.94356012,-36.443035
418.17001,0.28018266,5.8823929,0.45527321,0.0047242236,4.4650793,-103.48997,-60.746601,0.052639231,0.21040198,0.30587471,0.95595282,-34.432007
418.70001,0.27245939,5.8811316,0.41649035,0.0080287596,5.5649233,-157.55038,-58.53735,0.059073787,0.21778077,0.36862102,0.96887755,-30.522123
419.23001,0.25962505,5.8799138,0.34647653,0.031329375,8.8939915,-332.93271,-50.795284,0.079481408,0.23309906,0.52943987,0.98062003,-19.748941
419.76001,0.2387343,5.8787727,0.13696772,0.46952564,19.363661,-334.81482,-40.234013,0.14988685,0.26885107,0.78324336,0.98856932,-5.874043
420.29001,0.21777274,5.8777318,0.048976108,2.0665896,29.414814,-185.70419,-45.508865,0.22423692,0.30528578,0.87156337,0.99326587,-12.271758
420.82001,0.2035234,5.8767719,0.038641121,2.7110622,30.196869,-128.02054,-54.399021,0.25259387,0.3212283,0.78580046,0.99588215,-23.279943
421.35001,0.19508709,5.8758631,0.052179266,2.1879604,26.752855,-95.606934,-60.010498,0.24848805,0.32211605,0.62430608,0.99618155,-30.300652
421.88,0.19125552,5.8749847,0.083122186,1.5528038,22.575176,-76.360786,-63.123905,0.2336442,0.31566018,0.48702547,0.99221426,-34.524033
422.41,0.19075319,5.8741326,0.12663996,1.0772685,18.889032,-63.357731,-64.477386,0.21629745,0.30615419,0.39367712,0.98289949,-36.998959
422.94,0.19245778,5.8733253,0.17552577,0.74631912,15.824749,-53.738571,-64.812225,0.19901879,0.29564798,0.33211645,0.96937734,-38.574551
423.47,0.19563383,5.8725944,0.22505385,0.51867986,13.319769,-46.68956,-64.578445,0.18263887,0.28506726,0.29045928,0.95349842,-39.65987
424.0,0.19980375,5.8719678,0.27257797,0.36225465,11.288852,-41.572166,-64.040916,0.16744056,0.27485949,0.26134482,0.93690872,-40.441769
424.53,0.20464131,5.8714609,0.31670317,0.25451666,9.6481695,-37.86599,-63.366581,0.15350044,0.26524949,0.24043706,0.92082602,-41.018665
425.06,0.20991556,5.8710737,0.35678002,0.18002993,8.3233824,-35.185699,-62.66095,0.14080496,0.25634474,0.22511342,0.90603614,-41.449295
425.59,0.21545863,5.8707962,0.39260375,0.12829472,7.2521701,-33.257465,-61.987488,0.12929875,0.24818604,0.21372372,0.89297134,-41.771385
426.12,0.22114576,5.8706088,0.42422915,0.092176765,6.3838811,-31.889246,-61.381241,0.11890742,0.24077538,0.20519076,0.88181061,-42.010239
426.64999,0.22688214,5.8704901,0.45185578,0.066820681,5.6780457,-30.946587,-60.858856,0.10954941,0.23409201,0.19878931,0.8725695,-42.183395
427.17999,0.23259422,5.8704176,0.475757,0.048912887,5.1026206,-30.335184,-60.425632,0.10114222,0.22810248,0.19401869,0.86516809,-42.303307
427.70999,0.23822381,5.8703699,0.49623612,0.036184415,4.6323504,-29.988777,-60.080238,0.093605854,0.22276671,0.19052607,0.85947752,-42.379017
428.23999,0.2437239,5.870327,0.51359987,0.027075887,4.2473645,-29.860926,-59.817753,0.086864635,0.21804191,0.18805891,0.85534912,-42.417156
428.76999,0.24905582,5.8702712,0.52814269,0.020511333,3.9320369,-29.919451,-59.631508,0.080848098,0.21388499,0.18643445,0.85263258,-42.422634
429.29999,0.25418705,5.8701863,0.54013789,0.015745223,3.6740727,-30.142725,-59.514233,0.075491399,0.21025424,0.18551984,0.85118526,-42.399059
429.82999,0.25908953,5.8700581,0.54983246,0.012258672,3.4638,-30.517227,-59.45866,0.070735402,0.20711024,0.18521902,0.85087776,-42.349003
430.35999,0.26373848,5.8698754,0.55744517,0.0096888579,3.2936156,-31.036005,-59.457874,0.066526629,0.20441657,0.18546385,0.85159576,-42.2742
430.89001,0.2681112,5.869627,0.56316566,0.0077808541,3.1575656,-31.6978,-59.505447,0.062817045,0.20214021,0.18620838,0.85324061,-42.175652
431.42001,0.27218628,5.8693047,0.56715435,0.006354677,3.0510244,-32.506748,-59.595478,0.059563961,0.20025182,0.18742537,0.85572904,-42.053665
431.95001,0.27594253,5.8689013,0.56954235,0.0052826675,2.9704604,-33.472569,-59.722546,0.056729835,0.19872595,0.18910426,0.85899228,-41.90786
432.48001,0.27935827,5.8684111,0.57043171,0.0044739312,2.9132667,-34.61134,-59.881615,0.054282192,0.19754139,0.1912508,0.86297578,-41.737103
433.01001,0.28241023,5.8678298,0.56989449,0.0038636185,2.8776567,-35.946964,-60.067883,0.052193664,0.19668135,0.19388817,0.86763787,-41.539387
433.54001,0.28507245,5.8671556,0.56797093,0.0034055486,2.8626161,-37.513672,-60.276585,0.050442148,0.19613409,0.19705983,0.8729502,-41.311607
434.07001,0.28731477,5.8663878,0.56466591,0.0030671861,2.8679209,-39.360119,-60.502697,0.049011286,0.19589359,0.20083496,0.87889683,-41.049202
434.60001,0.28910089,5.8655276,0.55994302,0.0028263233,2.8942413,-41.556183,-60.740463,0.047891319,0.1959607,0.20531785,0.88547534,-40.745564
435.13,0.29038543,5.8645778,0.55371416,0.0026691055,2.9433715,-44.204582,-60.982662,0.04708067,0.19634525,0.21066374,0.89269698,-40.391048
435.66,0.29110992,5.8635449,0.5458225,0.0025893131,3.0186753,-47.4617,-61.219307,0.046588778,0.19706915,0.21710671,0.90058839,-39.971268
436.19,0.29119587,5.8624353,0.5360136,0.002589212,3.1259408,-51.577236,-61.435219,0.046441339,0.19817202,0.22501093,0.90919286,-39.463955
436.72,0.29053378,5.8612609,0.52388436,0.0026831692,3.275079,-56.976223,-61.605145,0.046690498,0.19972165,0.23497126,0.91857153,-38.832806
437.25,0.28896284,5.860034,0.50878888,0.0029077088,3.4837995,-64.44709,-61.682949,0.047436554,0.20183434,0.24803017,0.92880166,-38.014153
437.78,0.28623202,5.8587718,0.48965317,0.0033505757,3.7865787,-75.638214,-61.574661,0.048880089,0.20472018,0.26620558,0.93996316,-36.884407
438.31,0.28191537,5.8574948,0.46458,0.004252681,4.26085,-94.652603,-61.059269,0.051472604,0.20879871,0.29400995,0.95208478,-35.165222
438.84,0.27520329,5.856226,0.42994565,0.0065244352,5.1277838,-134.84854,-59.492928,0.056499932,0.2150719,0.34396908,0.96494138,-32.068062
439.37,0.26431572,5.8549919,0.37671629,0.017315762,7.3551207,-257.91443,-54.29372,0.069830507,0.2268369,0.46197438,0.97735441,-24.439651
439.89999,0.24571122,5.8538232,0.19150606,0.21604994,15.504675,-375.45331,-41.787224,0.12400758,0.25612837,0.71809489,0.98656476,-7.9453654
440.42999,0.22353081,5.8527522,0.06486886,1.5401211,27.306156,-225.50946,-42.76778,0.20538777,0.29602873,0.86407387,0.99208939,-8.8859949
440.95999,0.20717044,5.8517709,0.037727423,2.6959491,30.648888,-139.38853,-52.064041,0.24884292,0.31844094,0.82671511,0.99528074,-20.388636
441.48999,0.19711739,5.8508496,0.046239428,2.3842583,27.995382,-103.97393,-58.587055,0.25154033,0.32290044,0.67382896,0.99643427,-28.495888
442.01999,0.19200471,5.8499632,0.071985111,1.7273806,23.819,-81.284378,-62.400894,0.23865141,0.31809789,0.52402151,0.99399394,-33.472427
442.54999,0.19062383,5.849102,0.11250086,1.2018762,19.94705,-66.913208,-64.200439,0.22165014,0.30922562,0.41812018,0.98626894,-36.367821
443.07999,0.19174887,5.848278,0.16037089,0.83238053,16.697105,-56.369724,-64.786194,0.20421951,0.29889256,0.34834146,0.97384,-38.158154
443.60999,0.19453567,5.8475208,0.21005864,0.57780141,14.030183,-48.608521,-64.691772,0.18752037,0.28827241,0.30157831,0.95848972,-39.366802
444.14001,0.19844238,5.8468599,0.25838631,0.40289706,11.86376,-42.963531,-64.225777,0.17194717,0.27791965,0.26920456,0.94196784,-40.228191
444.67001,0.20310424,5.8463154,0.30364373,0.28253961,10.11238,-38.87368,-63.579693,0.15762168,0.2681118,0.24613118,0.9256292,-40.8601
445.20001,0.20826539,5.8458924,0.34499305,0.19943155,8.6983461,-35.91399,-62.875305,0.14455093,0.25898516,0.22931342,0.91038531,-41.330627
445.73001,0.21374129,5.8455834,0.38211751,0.14179164,7.5556192,-33.779903,-62.187271,0.1326891,0.25059724,0.21685845,0.89676583,-41.682705
446.26001,0.21939564,5.8453703,0.41500747,0.10161532,6.630115,-32.257328,-61.558094,0.12196603,0.24295974,0.20754372,0.8850168,-41.944813
446.79001,0.2251256,5.845233,0.44382745,0.073458567,5.8784428,-31.196386,-61.009167,0.11230147,0.23605755,0.20055339,0.87519532,-42.136505
447.32001,0.23085184,5.845149,0.46883389,0.05360939,5.2661695,-30.492033,-60.54866,0.10361276,0.22986034,0.19532816,0.86724484,-42.271576
447.85001,0.23651201,5.8450956,0.49032438,0.03952869,4.76613,-30.070478,-60.17688,0.095818885,0.22432956,0.19147618,0.86104757,-42.359978
448.38,0.24205601,5.8450532,0.50860667,0.029473394,4.3569422,-29.879927,-59.889755,0.08884272,0.21942291,0.1887182,0.85645872,-42.408993
448.91,0.24744292,5.8450031,0.5239802,0.022242235,4.0217919,-29.884315,-59.681007,0.082612157,0.2150972,0.18685265,0.85332698,-42.424004
449.44,0.25263852,5.8449283,0.53672522,0.017003933,3.7474508,-30.059109,-59.543468,0.077060625,0.21131019,0.18573311,0.85150677,-42.408974
449.97,0.25761351,5.8448148,0.54709727,0.013180706,3.5235119,-30.388512,-59.469818,0.072127238,0.20802167,0.1852534,0.85086435,-42.366776
450.5,0.26234227,5.8446498,0.55532372,0.010369116,3.3417909,-30.863689,-59.453018,0.067756809,0.20519425,0.18533757,0.85128063,-42.299385
451.03,0.26680157,5.8444223,0.56160325,0.0082861166,3.1958683,-31.481703,-59.486485,0.063899659,0.20279385,0.1859334,0.85265225,-42.208012
451.56,0.27096966,5.8441234,0.56610495,0.0067321542,3.0807421,-32.245049,-59.564156,0.060511488,0.20078996,0.1870082,0.85489124,-42.093178
452.09,0.27482539,5.8437452,0.56896907,0.0055658794,2.9925673,-33.161694,-59.68047,0.057553194,0.19915594,0.18854642,0.85792452,-41.954716
452.62,0.27834734,5.8432817,0.57030648,0.0046867528,2.9284687,-34.245659,-59.830284,0.054990765,0.19786926,0.19054882,0.86169332,-41.791733
453.14999,0.28151286,5.8427286,0.57019854,0.0040230649,2.8864176,-35.518253,-60.008751,0.052795261,0.19691171,0.19303305,0.86615211,-41.602501
453.67999,0.28429687,5.842083,0.56869543,0.0035236885,2.8651652,-37.01022,-60.211117,0.050942946,0.19626999,0.19603595,0.87126839,-41.384281
454.20999,0.28667071,5.8413439,0.5658133,0.0031524331,2.8642406,-38.765255,-60.432476,0.049415637,0.19593619,0.19961812,0.87702256,-41.133011
454.73999,0.28860021,5.8405113,0.56152922,0.0028842676,2.8840241,-40.845833,-60.667355,0.048201442,0.19590895,0.20387182,0.88340789,-40.842785
455.26999,0.29004312,5.8395886,0.55577224,0.002702964,2.9259324,-43.343018,-60.909088,0.047296058,0.19619507,0.20893455,0.89043146,-40.505016
455.79999,0.2909455,5.8385801,0.54840881,0.0025999907,2.9927857,-46.393806,-61.148708,0.046705168,0.19681232,0.21501236,0.89811504,-40.107014
456.32999,0.29123586,5.8374929,0.53921831,0.0025748131,3.0895061,-50.21347,-61.37299,0.046448734,0.19779412,0.22242221,0.90649664,-39.629372
456.85999,0.2908158,5.8363371,0.52785033,0.0026374424,3.2244866,-55.160675,-61.560509,0.04656928,0.19919817,0.23167323,0.91563195,-39.041012
457.39001,0.289543,5.8351245,0.51374674,0.0028158238,3.4124658,-61.881664,-61.67326,0.047148962,0.20112279,0.2436364,0.92559397,-38.288757
457.92001,0.2872,5.8338714,0.49599263,0.0031765322,3.681257,-71.67334,-61.636551,0.048348814,0.20374209,0.25994122,0.93646461,-37.27293
458.45001,0.28342789,5.8325963,0.47300446,0.0038922052,4.090209,-87.573387,-61.283138,0.050515205,0.20739107,0.28405368,0.94829905,-35.780346
458.98001,0.27757019,5.8313227,0.44183329,0.0055392757,4.7946053,-118.57758,-60.161293,0.054550651,0.21281897,0.32489669,0.96099001,-33.254314
459.51001,0.26824862,5.8300748,0.39629313,0.011478567,6.3761396,-202.52061,-56.638252,0.063897811,0.22221892,0.41269606,0.9737739,-27.704575
460.04001,0.25229615,5.8288822,0.26327401,0.089409851,12.101339,-390.67871,-45.169621,0.10081007,0.24458338,0.6371603,0.98421687,-12.367465
460.57001,0.22990438,5.8277802,0.089280657,1.0045196,24.212772,-272.33957,-40.816875,0.18262637,0.28490257,0.83981359,0.99070662,-6.4997005
461.10001,0.21138856,5.8267746,0.03929254,2.5275023,30.601793,-153.02521,-49.349121,0.24118714,0.31398278,0.85629565,0.99450672,-17.027136
461.63,0.19960329,5.8258381,0.041963633,2.5552566,29.108995,-113.83715,-56.922092,0.25326318,0.32284874,0.72423291,0.99635637,-26.412817
462.16,0.19309838,5.8249431,0.062277563,1.9154162,25.099072,-86.901917,-61.490891,0.2433155,0.32017162,0.56533271,0.99525744,-32.229881
462.69,0.19072407,5.8240743,0.099055402,1.3401592,21.061939,-70.797638,-63.814041,0.22696573,0.31216416,0.44585899,0.9891867,-35.63953
463.22,0.19119368,5.8232365,0.14540203,0.92834079,17.621841,-59.252258,-64.698586,0.20948115,0.30210719,0.36662844,0.97802222,-37.690586
463.75,0.19354269,5.8224549,0.19496095,0.64376628,14.785508,-50.718678,-64.77108,0.19249733,0.29149705,0.31398323,0.96336371,-39.04287
464.28,0.19715337,5.8217621,0.24393556,0.44821966,12.47588,-44.495022,-64.393944,0.1765604,0.28102455,0.27789614,0.94703555,-39.994095
464.81,0.20161642,5.8211808,0.2902472,0.31375676,10.606809,-39.983124,-63.787212,0.16185068,0.27103153,0.25238553,0.93052566,-40.687069
465.34,0.20664777,5.8207216,0.33283809,0.22101623,9.0975943,-36.71664,-63.0909,0.14840105,0.26168865,0.23390454,0.9148773,-41.201317
465.87,0.21204408,5.8203788,0.37126037,0.15678492,7.8784986,-34.357487,-62.3922,0.13617779,0.25307298,0.22027498,0.90072668,-41.585922
466.39999,0.21765624,5.8201389,0.40542787,0.11208339,6.8918896,-32.66713,-61.742085,0.1251162,0.24520764,0.21010552,0.88839543,-41.873028
466.92999,0.22337246,5.8199806,0.43546265,0.080807701,6.0912952,-31.478514,-61.1674,0.11513806,0.23808426,0.20247629,0.87798929,-42.084488
467.45999,0.22910708,5.8198824,0.46159968,0.058799498,5.4397435,-30.674631,-60.679676,0.10616091,0.23167622,0.19676146,0.86947984,-42.2356
467.98999,0.23479311,5.8198223,0.484128,0.043217197,4.9080224,-30.173326,-60.281174,0.09810292,0.2259469,0.19252524,0.86276346,-42.337337
468.51999,0.24037717,5.8197784,0.50335467,0.032112218,4.4731312,-29.916891,-59.968876,0.090885639,0.22085479,0.1894585,0.85770094,-42.397701
469.04999,0.24581578,5.8197322,0.51958305,0.024143273,4.1169782,-29.865002,-59.737007,0.084435344,0.21635674,0.1873389,0.85414147,-42.422588
469.57999,0.25107288,5.8196669,0.53310013,0.01838333,3.8253338,-29.989962,-59.578564,0.078683749,0.21241008,0.18600509,0.85193676,-42.416355
470.10999,0.25611788,5.8195662,0.54416919,0.014188921,3.5870018,-30.273548,-59.486229,0.07356824,0.20897387,0.18533985,0.85094905,-42.382179
470.64001,0.26092416,5.8194184,0.5530265,0.011111371,3.3931751,-30.704945,-59.452839,0.069031894,0.20600984,0.1852589,0.85105473,-42.322292
471.17001,0.26546779,5.819211,0.55987948,0.0088363439,3.2369387,-31.279499,-59.471664,0.065023385,0.20348282,0.18570331,0.85214549,-42.238132
471.70001,0.26972675,5.8189344,0.56490618,0.0071425503,3.11289,-31.998072,-59.536484,0.061496794,0.20136122,0.18663476,0.85412884,-42.130424
472.23001,0.27367979,5.8185811,0.56825566,0.0058734594,3.0168543,-32.866928,-59.641594,0.058411449,0.19961718,0.18803269,0.85692728,-41.999207
472.76001,0.27730563,5.8181438,0.57004774,0.00491786,2.9456775,-33.898155,-59.781731,0.055731792,0.1982269,0.18989286,0.86047763,-41.843819
473.29001,0.2805821,5.8176184,0.57037288,0.004196479,2.8970826,-35.110668,-59.951973,0.053427342,0.19717081,0.19222765,0.86473042,-41.662804
473.82001,0.283485,5.8170009,0.56929088,0.0036527603,2.8695869,-36.532051,-60.147564,0.051472746,0.19643408,0.19506769,0.86964935,-41.453758
474.35001,0.28598696,5.8162904,0.56682873,0.0032465388,2.8624794,-38.20158,-60.363678,0.049848083,0.19600706,0.1984657,0.87521076,-41.213058
474.88,0.28805563,5.815486,0.56297606,0.0029497622,2.8758676,-40.175217,-60.595066,0.048539437,0.19588625,0.20250326,0.88140404,-40.935429
475.41,0.2896516,5.81459,0.55767775,0.0027437431,2.910825,-42.533951,-60.835514,0.047540016,0.19607575,0.20730217,0.88823193,-40.613216
475.94,0.29072493,5.8136072,0.55082136,0.0026176753,2.9696913,-45.398315,-61.076912,0.046852119,0.19658962,0.21304435,0.89571154,-40.235184
476.47,0.29121032,5.8125429,0.54221612,0.0025684619,3.0566456,-48.954964,-61.307621,0.04649074,0.19745584,0.22000685,0.90387589,-39.784344
477.0,0.29101881,5.8114066,0.53155714,0.0026024205,3.178818,-53.508842,-61.509308,0.046490293,0.19872348,0.22862807,0.91277522,-39.233917
477.53,0.29002386,5.8102098,0.51836085,0.0027407082,3.3485603,-59.595127,-61.650356,0.046918195,0.20047599,0.23964198,0.92247748,-38.539112
