Time,l,m,n,A,N,I,K_l,delta_l,K_m,sigma,xi,S,F,treatment_start,treatment_end,sink,cell
314.0,0.559918925137641,0.00017201624931786812,0.43990903523739855,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
314.5,0.5599197976514659,0.00017113637550588117,0.43990903810156734,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
315.0,0.5599206643534255,0.0001702619146977012,0.4399090414559783,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
315.5,0.5599215252955613,0.00016939282398060427,0.43990904528938796,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
316.0,0.5599223805295408,0.00016852906079753432,0.43990904959054256,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
316.5,0.5599232301066782,0.0001676705829365262,0.4399090543481643,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
317.0,0.5599240740779562,0.00016681734852012843,0.4399090595509363,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
317.5,0.5599249124940465,0.00016596931599482633,0.43990906518748857,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
318.0,0.5599257454053318,0.00016512644412046475,0.43990907124638307,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
318.5,0.5599265728281626,0.00016428870376920744,0.4399090777481091,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
319.0,0.5599273947913654,0.00016345606165538333,0.43990908470099754,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
319.5,0.5599282113762978,0.00016262846632267115,0.4399090920632535,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
320.0,0.5599290226294164,0.00016180587872145937,0.43990909982584975,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
320.5,0.5599298285968035,0.00016098826012960846,0.4399091079798006,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
321.0,0.559930629324184,0.00016017557214338243,0.43990911651615133,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
321.5,0.5599314248569421,0.00015936777666838005,0.43990912542596783,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
322.0,0.5599322152401388,0.00015856483591046623,0.43990913470032644,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
322.5,0.5599330005185281,0.0001577667123667035,0.43990914433030315,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
323.0,0.5599337807365751,0.00015697336881628315,0.43990915430696353,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
323.5,0.5599345559384714,0.00015618476831145688,0.4399091646213523,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
324.0,0.5599353261681538,0.00015540087416846787,0.4399091752644829,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
324.5,0.5599360914693198,0.0001546216499584824,0.4399091862273271,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
325.0,0.5599368518854456,0.000153847059498521,0.4399091975008045,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
325.5,0.5599376074598026,0.00015307706684238994,0.43990920907577236,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
326.0,0.5599383582354741,0.00015231163627161254,0.43990922094301516,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
326.5,0.5599391041733816,0.00015155076534770337,0.4399092331626808,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
327.0,0.5599398453640667,0.0001507943995129797,0.43990924568490497,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
327.5,0.5599405818561743,0.00015004250124910616,0.43990925849508977,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
328.0,0.5599413136886754,0.0001492950370817023,0.43990927158661564,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
328.5,0.5599420409002002,0.0001485519738145877,0.43990928495293924,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
329.0,0.5599427635290485,0.00014781327852344845,0.4399092985875893,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
329.5,0.5599434816132,0.00014707891854950382,0.4399093124841618,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
330.0,0.5599441951903243,0.00014634886149317275,0.4399093266363153,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
330.5,0.5599449042977914,0.00014562307520774056,0.43990934103776635,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
331.0,0.5599456089726813,0.00014490152779302544,0.4399093556822847,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
331.5,0.5599463092517947,0.00014418418758904518,0.439909370563689,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
332.0,0.559947005171663,0.00014347102316968362,0.43990938567584176,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
332.5,0.5599476967685584,0.00014276200333635737,0.4399094010126451,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
333.0,0.5599483840785044,0.00014205709711168234,0.4399094165680356,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
333.5,0.5599490671372858,0.0001413562737331404,0.4399094323359804,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
334.0,0.5599497459647276,0.00014065951089811308,0.4399094483202603,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
334.5,0.5599504205677692,0.00013996679315076018,0.4399094645325597,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
335.0,0.559951091010232,0.00013927807528533963,0.4399094809490544,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
335.5,0.5599517573250523,0.00013859332838202804,0.4399094975650269,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
336.0,0.5599524195448403,0.00013791252377675286,0.4399095143758528,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
336.5,0.5599530777018863,0.00013723563305702744,0.43990953137699856,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
337.0,0.5599537318281662,0.0001365626280577858,0.4399095485640194,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
337.5,0.5599543819553483,0.00013589348085721765,0.43990956593255753,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
338.0,0.5599550281147988,0.0001352281637726032,0.43990958347833975,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
338.5,0.5599556703375881,0.00013456664935614828,0.43990960119717554,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
339.0,0.5599563086544966,0.00013390891039081904,0.4399096190849549,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
339.5,0.5599569430960213,0.00013325491988617696,0.4399096371376464,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
340.0,0.5599575736923811,0.00013260465107421386,0.43990965535129517,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
340.5,0.5599582004735235,0.0001319580774051866,0.43990967372202056,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
341.0,0.5599588234691303,0.00013131517254345222,0.43990969224601423,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
341.5,0.5599594427086236,0.00013067591036330272,0.4399097109195382,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
342.0,0.5599600582105503,0.000130040272898855,0.4399097297383836,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
342.5,0.5599606700072388,0.0001294082318801965,0.4399097486991197,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
343.0,0.5599612781301996,0.0001287797596670041,0.4399097677983502,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
343.5,0.5599618826073235,0.0001281548313460528,0.4399097870325694,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
344.0,0.5599624834662347,0.0001275334222214939,0.43990980639832933,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
344.5,0.5599630807342949,0.00012691550781152375,0.439909825892238,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
345.0,0.5599636744386092,0.00012630106384505302,0.43990984551095724,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
345.5,0.5599642646060297,0.00012569006625837582,0.4399098652512003,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
346.0,0.5599648512631619,0.00012508249119183871,0.4399098851097301,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
346.5,0.5599654344363683,0.00012447831498650983,0.4399099050833568,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
347.0,0.5599660141517744,0.00012387751418084804,0.43990992516893584,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
347.5,0.5599665904352731,0.00012328006550737207,0.4399099453633658,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
348.0,0.5599671633125297,0.00012268594588932944,0.4399099656635862,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
348.5,0.5599677328089869,0.0001220951324373658,0.4399099860665754,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
349.0,0.5599682989498697,0.00012150760244619384,0.4399100065693486,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
349.5,0.5599688617594395,0.00012092333396534219,0.4399100271690189,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
350.0,0.5599694212585736,0.00012034230765044302,0.4399100478630005,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
350.5,0.5599699774751266,0.00011976449884125503,0.439910068648131,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
351.0,0.5599705304333159,0.00011918988567749234,0.439910089521567,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
351.5,0.5599710801571538,0.00011861844647618558,0.43991011048049233,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
352.0,0.5599716266704506,0.00011805015972864831,0.4399101315221157,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
352.5,0.5599721699968201,0.00011748500409744343,0.4399101526436691,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
353.0,0.5599727101596834,0.00011692295841334961,0.43991017384240527,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
353.5,0.5599732471822743,0.00011636400167232772,0.4399101951155959,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
354.0,0.559973781087643,0.00011580811303248726,0.4399102164605294,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
354.5,0.5599743118986611,0.00011525527181105276,0.43991023787450884,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
355.0,0.5599748396380264,0.00011470545748133025,0.43991025935484973,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
355.5,0.5599753643282668,0.00011415864966967364,0.43991028089887835,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
356.0,0.5599758859917452,0.00011361482815245114,0.439910302503929,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
356.5,0.5599764046506641,0.00011307397285301177,0.43991032416734255,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
357.0,0.5599769203270702,0.00011253606383865166,0.43991034588646394,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
357.5,0.5599774330353566,0.00011200108502734155,0.4399103676653379,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
358.0,0.5599779427967001,0.00011146901704776047,0.43991038950182176,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
358.5,0.5599784496368883,0.00011093983831320923,0.43991041138952747,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
359.0,0.5599789535768939,0.00011041352968139127,0.4399104333262382,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
359.5,0.5599794546375229,0.00010989007215559292,0.43991045530976103,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
360.0,0.5599799528394174,0.00010936944688214795,0.43991047733792604,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
360.5,0.5599804482030597,0.00010885163514790202,0.4399104994085849,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
361.0,0.5599809407487752,0.0001083366183776773,0.4399105215196098,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
361.5,0.5599814304967367,0.00010782437813173692,0.4399105436688924,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
362.0,0.559981917466967,0.00010731489610324953,0.43991056585434213,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
362.5,0.5599824016793435,0.00010680815411575385,0.4399105880738857,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
363.0,0.5599828831536011,0.0001063041341206231,0.43991061032546536,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
363.5,0.5599833619093356,0.00010580281819452963,0.43991063260703783,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
364.0,0.5599838379660078,0.00010530418853690937,0.43991065491657333,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
364.5,0.5599843113429466,0.00010480822746742644,0.4399106772520541,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
365.0,0.5599847820592039,0.00010431491750666994,0.43991069961156953,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
365.5,0.5599852501185696,0.00010382424976341367,0.4399107220029907,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
366.0,0.5599857155512672,0.00010333620059533943,0.43991074441705463,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
366.5,0.5599861783755862,0.00010285075308428298,0.4399107668521339,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
367.0,0.5599866386096637,0.00010236789044113404,0.4399107893066322,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
367.5,0.5599870962714866,0.00010188759600394916,0.4399108117789835,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
368.0,0.5599875513788941,0.00010140985323606475,0.43991083426765204,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
368.5,0.5599880039495803,0.00010093464572421,0.4399108567711318,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
369.0,0.5599884540010961,0.00010046195717661996,0.43991087928794564,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
369.5,0.5599889015508519,9.99917714211484e-05,0.43991090181664555,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
370.0,0.5599893466161201,9.952407240338086e-05,0.4399109243558116,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
370.5,0.559989789214037,9.905884418474764e-05,0.4399109469040518,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
371.0,0.5599902293616057,9.859607094063674e-05,0.43991096946000163,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
371.5,0.5599906670756983,9.813573695850683e-05,0.43991099202232353,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
372.0,0.5599911023730583,9.767782663600027e-05,0.4399110145897064,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
372.5,0.5599915352703024,9.722232447905608e-05,0.43991103716086527,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
373.0,0.5599919657806649,9.676921754346742e-05,0.4399110597348059,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
373.5,0.5599923939180884,9.631849236683179e-05,0.4399110823104916,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
374.0,0.5599928197022399,9.587013120931338e-05,0.4399111048864355,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
374.5,0.5599932431489631,9.542411920995472e-05,0.43991112746147626,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
375.0,0.5599936642739679,9.498044162175418e-05,0.43991115003447817,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
375.5,0.5599940830928308,9.453908381022845e-05,0.43991117260433044,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
376.0,0.5599944996209979,9.410003125197485e-05,0.43991119516994714,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
376.5,0.5599949138737861,9.366326953323379e-05,0.4399112177302666,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
377.0,0.5599953258663846,9.322878434845115e-05,0.43991124028425116,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
377.5,0.5599957356138573,9.279656149884072e-05,0.4399112628308865,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
378.0,0.5599961431311443,9.236658689094654e-05,0.4399112853691816,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
378.5,0.5599965484330638,9.19388465352054e-05,0.4399113078981681,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
379.0,0.5599969515343135,9.151332654450915e-05,0.4399113304169,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
379.5,0.5599973524494728,9.109001313276717e-05,0.43991135292445327,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
380.0,0.5599977511930044,9.066889261346871e-05,0.4399113754199253,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
380.5,0.5599981477792564,9.024995139824538e-05,0.4399113979024348,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
381.0,0.5599985422208595,8.983317815569193e-05,0.43991142036931896,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
381.5,0.559998934532816,8.94185583060265e-05,0.4399114428207248,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
382.0,0.5599993247293001,8.900607833052962e-05,0.4399114652560123,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
382.5,0.5599997128241473,8.859572511438985e-05,0.4399114876743012,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
383.0,0.5600000988310821,8.818748564022432e-05,0.43991151007472495,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
383.5,0.5600004827637202,8.778134698683151e-05,0.43991153245643017,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
384.0,0.5600008646355693,8.737729632794395e-05,0.4399115548185763,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
384.5,0.5600012444600319,8.697532093098108e-05,0.4399115771603348,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
385.0,0.5600016222504057,8.657540815580194e-05,0.4399115994808886,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
385.5,0.5600019980198864,8.617754545345797e-05,0.4399116217794317,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
386.0,0.5600023717815681,8.578172036494575e-05,0.4399116440551686,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
386.5,0.5600027435484464,8.538792051995978e-05,0.43991166630731354,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
387.0,0.5600031133334187,8.499613363564523e-05,0.4399116885350902,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
387.5,0.5600034811492864,8.460634751535071e-05,0.4399117107377311,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
388.0,0.5600038470087572,8.421855004738103e-05,0.4399117329144767,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
388.5,0.5600042109239006,8.383272964531526e-05,0.43991175506491537,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
389.0,0.5600045729060901,8.344887529654032e-05,0.4399117771890207,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
389.5,0.5600049329688752,8.306697423193222e-05,0.43991179928535806,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
390.0,0.5600052911245272,8.26870147279324e-05,0.4399118213532423,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
390.5,0.5600056473852263,8.230898514392004e-05,0.4399118433919968,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
391.0,0.5600060017630621,8.193287392109084e-05,0.4399118654009533,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
391.5,0.5600063542700368,8.155866958133605e-05,0.4399118873794512,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
