Time,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,sink,budscar,kalive,cellMembrane,nucleus,Capping,Uncapping,Rad17binding,ExoXactivation,ExoXactivity,Exo1activation,Exo1Rad24dependentActivation,Exo1Rad17independentActivity,Exo1Rad17dependentActivity,RPAbinding1,RPAbinding2,RPAbinding,Mec1binding,Rad9activation,ExoXinhibition,ExoXinhibition2,Rad53activation,Chk1Activation,Exo1inhibition,Dun1activation,Chk1cellArrest,Dun1cellArrest,SDNArepair1,G2DNArepair1,SDNArepair2,G2DNArepair2,Recovery,G1cyclinSynthesis,ScyclinSynthesis,G2cyclinSynthesis,McyclinSynthesis,G1toSGenesOn,StoG2GenesOn,G2toMGenesOn,MtoG1GenesOn,G1cyclinDegradation,ScyclinDegradation,G2cyclinDegradation,McyclinDegradation,G1toSProgession,StoG2Progession,G2toMProgession,MtoG1Progession
9.28,63.87674657345152,0.12321909264313058,300.12325342654805,3.4333905389305715e-05,69.99996566609467,70.0,3999.9976468675427,3999.9999987448914,0.00015751543193234487,6.291905135903264e-08,0.0022852547479941384,6.655968327616248e-05,1.2551097583030143e-06,69.9999799466261,2.0053373864724185e-05,483.96553883758577,186.03446116241454,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999965666102,1000.0000343339049,0.0,0.0,1.0,0.0,0.0,0.0,1.4765632383991294,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018490457484161792,0.024592547430778836,6.037732571188571e-06,2.4033726887407577e-05,2.065531923023448e-13,0.02419827694187929,16.938793859315503,0.000687689925143593,1.9161868766102427e-07,0.000630061357074704,3.599628887057386e-05,1.0484177260524804e-06,1.0067048214286413e-06,0.0,0.0,2.0053373864724185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001771875886078955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.290000000000001,63.87668559842738,0.12328000727501369,300.1233144015722,3.4394297650308606e-05,69.99996560570241,70.0,3999.9976405627776,3999.999998734791,0.00015772313080485533,6.333724430400272e-08,0.002291198844817111,6.690983312297407e-05,1.2652100079593709e-06,69.99997990681028,2.009318968472339e-05,483.79593864043244,186.20406135956785,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99996560571,1000.0000343942971,0.0,0.0,1.0,0.0,0.0,0.0,1.4781455101466194,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01849960219141352,0.02459252395539454,6.040717381459651e-06,2.4076001444304547e-05,2.07327344028146e-13,0.024189796932021623,16.932857852415136,0.0006886571411713386,1.9213073730291914e-07,0.0006308921510815957,3.6137505510102266e-05,1.0553228361785881e-06,1.0133959085435043e-06,0.0,0.0,2.009318968472339e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001773774612175943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3,63.876624715015275,0.12334083026502948,300.12337528498426,3.445471973668748e-05,69.99996554528032,70.0,3999.9976342497066,3999.9999987246238,0.00015793071765811246,6.375758131241109e-08,0.002297149833596677,6.726132757733241e-05,1.275377346698151e-06,69.99997986696988,2.0133030073967813e-05,483.6263978777304,186.37360212226986,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999965545288,1000.0000344547192,0.0,0.0,1.0,0.0,0.0,0.0,1.479727762906962,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018508733144796497,0.02459250051528088,6.043697701273703e-06,2.4118296878902133e-05,2.0810337259465839e-13,0.024181319893886524,16.926923925720565,0.0006896242447573508,1.9264350682319132e-07,0.0006317224970078082,3.627905217881368e-05,1.0622629734925499e-06,1.0201213006733179e-06,0.0,0.0,2.0133030073967813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017756733154883544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.31,63.87656392307738,0.12340156175106594,300.1234360769222,3.451517160355344e-05,69.99996548482845,70.0,3999.9976279283346,3999.999998714389,0.00015813819220581032,6.418006964193489e-08,0.0023031077065527,6.761416958841527e-05,1.285612118821693e-06,69.99997982710497,2.017289499557777e-05,483.45691652865145,186.54308347134887,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999965484836,1000.0000345151711,0.0,0.0,1.0,0.0,0.0,0.0,1.4813099966803853,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018517850364994204,0.02459247711038479,6.046673537387248e-06,2.416061315977807e-05,2.0888127975384933e-13,0.024172845826432574,16.920992078502803,0.0006905912350267171,1.9315699612408797e-07,0.0006325523937081163,3.642092891695139e-05,1.0692382546209068e-06,1.0268811139409158e-06,0.0,0.0,2.017289499557777e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017775719960164622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.32,63.87650322247603,0.12346220187080588,300.12349677752354,3.457565320608442e-05,69.99996542434685,70.0,3999.9976215986653,3999.9999987040865,0.00015834555416278055,6.460471655805648e-08,0.0023090724558935192,6.796836210458255e-05,1.2959146698223605e-06,69.99997978721555,2.0212784412728276e-05,483.28749457237456,186.71250542762573,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999965424355,1000.0000345756526,0.0,0.0,1.0,0.0,0.0,0.0,1.4828922114671175,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018526953872659385,0.02459245374065327,6.049644896546753e-06,2.420295025555684e-05,2.0966106725515246e-13,0.02416437472861873,16.91506231003311,0.0006915581111072841,1.9367120510714225e-07,0.0006333818400418449,3.6563135763047196e-05,1.0762487962986657e-06,1.0336754645940152e-06,0.0,0.0,2.0212784412728276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017794706537605407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.33,63.87644261307381,0.12352275076172738,300.12355738692577,3.463616449952502e-05,69.99996536383556,70.0,3999.997615260704,3999.999998693716,0.00015855280324499066,6.503152933402285e-08,0.002315044073816018,6.832390807335662e-05,1.3062853463844364e-06,69.99997974730167,2.025269828864897e-05,483.11813198808613,186.88186801191415,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999965363844,1000.000034636164,0.0,0.0,1.0,0.0,0.0,0.0,1.4844744072673859,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018536043688414106,0.024592430406033417,6.052611785488653e-06,2.4245308134909606e-05,2.1044273684546835e-13,0.02415590659940431,16.909134619583014,0.0006925248721296512,1.9418613367317543e-07,0.0006342108348728623,3.670567275392327e-05,1.0832947153683743e-06,1.040504469004567e-06,0.0,0.0,2.0252698288648972e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017813692887208629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.34,63.8763820947335,0.12358320856110411,300.1236179052661,3.469670543918643e-05,69.99996530329462,70.0,3999.9976089144548,3999.9999986832768,0.0001587599391695423,6.54605152508048e-08,0.0023210225525056956,6.868081044140278e-05,1.3167244963860166e-06,69.99997970736338,2.0292636586624056e-05,482.94882875497984,187.0511712450204,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999965303303,1000.0000346967049,0.0,0.0,1.0,0.0,0.0,0.0,1.4860565840814188,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01854511983284981,0.024592407106472397,6.055574210939362e-06,2.4287686766554148e-05,2.1122629026916573e-13,0.024147441437748992,16.903209006424294,0.0006934915172271647,1.9470178172229876e-07,0.0006350393770695736,3.6848539924694e-05,1.090376128779197e-06,1.0473682436681032e-06,0.0,0.0,2.029263658662406e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017832679008977024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.35,63.87632166731806,0.1236435754060057,300.1236783326815,3.475727598044629e-05,69.99996524272407,70.0,3999.997602559922,3999.999998672769,0.00015896696165466947,6.589168159705625e-08,0.002327007884136735,6.903907215450943e-05,1.3272324689009023e-06,69.9999796674007,2.0332599269992223e-05,482.7795848522567,187.2204151477436,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999965242732,1000.0000347572754,0.0,0.0,1.0,0.0,0.0,0.0,1.4876387419094437,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018554182326527353,0.02459238384191745,6.0585321796153055e-06,2.433008611925475e-05,2.1201172926808213e-13,0.024138979242612834,16.897285469828983,0.0006944580455359119,1.9521814915391558e-07,0.000635867465504913,3.699173730876779e-05,1.097493153585986e-06,1.054266905203086e-06,0.0,0.0,2.0332599269992226e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017851664902913322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.36,63.87626133069067,0.12370385143329812,300.1237386693089,3.481787607874858e-05,69.99996518212399,70.0,3999.997596197111,3999.9999986621915,0.00015917387041973683,6.632503566907346e-08,0.002333000060872075,6.939869615756858e-05,1.3378096142004936e-06,69.99997962741367,2.0372586302146563e-05,482.6104002591248,187.3895997408755,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999965182133,1000.0000348178755,0.0,0.0,1.0,0.0,0.0,0.0,1.4892208807516887,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01856323118997709,0.024592360612315907,6.06148569822292e-06,2.4372506161822142e-05,2.1279905558152492e-13,0.02413052001295624,16.891364009069367,0.0006954244561947139,1.95735235866723e-07,0.0006366950990563377,3.7135264937848986e-05,1.104645906948351e-06,1.0612005703502545e-06,0.0,0.0,2.0372586302146563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017870650569020263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.370000000000001,63.87620108471471,0.12376403677964401,300.12379891528485,3.48785056896035e-05,69.99996512149437,70.0,3999.9975898260254,3999.999998651545,0.00015938066518523798,6.676058477075433e-08,0.0023389990748634805,6.975968539455615e-05,1.3484562837556832e-06,69.99997958740231,2.0412597646534516e-05,482.44127495479967,187.55872504520062,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999965121502,1000.0000348785052,0.0,0.0,1.0,0.0,0.0,0.0,1.490803000608382,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018572266443698898,0.02459233741761516,6.064434773458686e-06,2.44149468631134e-05,2.135882709462723e-13,0.024122063747739984,16.88544462341799,0.0006963907483451204,1.9625304175871424e-07,0.0006375222766058207,3.727912284193977e-05,1.1118345061297291e-06,1.0681693559719747e-06,0.0,0.0,2.0412597646534516e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017889636007300581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.38,63.87614092925377,0.12382413158150299,300.12385907074577,3.493916476858736e-05,69.9999650608353,70.0,3999.9975834466704,3999.9999986408284,0.0001595873456727936,6.71983362135574e-08,0.0023450049182516066,7.012204280851208e-05,1.359172830238743e-06,69.99997954736669,2.0452633266657757e-05,482.2722089185042,187.72779108149606,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999965060842,1000.0000349391643,0.0,0.0,1.0,0.0,0.0,0.0,1.4923851014797502,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018581288108162244,0.0245923142577627,6.0673794120091335e-06,2.4457408192031906e-05,2.1437937709657394e-13,0.02411361044592521,16.879527312147648,0.0006973569211314022,1.967715667271801e-07,0.0006383489970398429,3.742331104934202e-05,1.1190590684964447e-06,1.0751733790515824e-06,0.0,0.0,2.0452633266657757e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017908621217757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.39,63.87608086417164,0.12388413597513213,300.1239191358279,3.4999853271342466e-05,69.99996500014679,70.0,3999.9975770590504,3999.999998630042,0.00015979391160514988,6.763829731646156e-08,0.002351017583166078,7.048577134152108e-05,1.369959607525228e-06,69.99997950730683,2.0492693126072166e-05,482.10320212946846,187.89679787053186,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999965000155,1000.0000349998528,0.0,0.0,1.0,0.0,0.0,0.0,1.4939671833660222,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018590296203806235,0.02459229113270608,6.070319620550864e-06,2.4499890117527185e-05,2.151723757641522e-13,0.024105160106473424,16.873612074531394,0.0006983229737005467,1.9729081066871125e-07,0.0006391752592493875,3.756782958665934e-05,1.1263197115167826e-06,1.0822127566927384e-06,0.0,0.0,2.049269312607217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017927606200392266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.4,63.8760208893323,0.12394405009658627,300.1239791106673,3.5060571153576975e-05,69.9999649394289,70.0,3999.9975706631694,3999.999998619184,0.00016000036270617663,6.80804754059249e-08,0.0023570370617255515,7.085087393469264e-05,1.3808169706958608e-06,69.99997946722277,2.0532777188387732e-05,481.93425456692967,188.06574543307062,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999964939438,1000.0000350605707,0.0,0.0,1.0,0.0,0.0,0.0,1.4955492462674251,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01859929075103968,0.024592268042392937,6.073255405750576e-06,2.4542392608594913e-05,2.1596726867820306e-13,0.024096712728346483,16.867698909842538,0.0006992889052022503,1.978107734792e-07,0.0006400010621299326,3.771267847879891e-05,1.133616552760042e-06,1.089287606118772e-06,0.0,0.0,2.0532777188387732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00179465909552091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.41,63.87596100459995,0.12400387408171831,300.1240389953996,3.512131837106483e-05,69.9999648786817,70.0,3999.997564259033,3999.9999986082557,0.0001602066987008657,6.852487781584414e-08,0.0023630633460377903,7.121735352814153e-05,1.3917452760384278e-06,69.99997942711454,2.0572885417268477e-05,481.7653662101325,188.23463378986776,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999964878689,1000.0000351213179,0.0,0.0,1.0,0.0,0.0,0.0,1.4971312901841876,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018608271770241123,0.02459224498677098,6.076186774265069e-06,2.458491563427678e-05,2.1676405756539688e-13,0.024088268310506627,16.86178781735464,0.0007002547147889136,1.983314550538423e-07,0.0006408264045814436,3.785785774897358e-05,1.1409497098956003e-06,1.09639804467203e-06,0.0,0.0,2.057288541726848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017965575482210248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.42,63.875901209838986,0.12406360806617966,300.1240987901606,3.518209487964558e-05,69.99996481790518,70.0,3999.997557846645,3999.9999985972563,0.00016041291931532904,6.897151188751385e-08,0.0023690964281997307,7.158521306096808e-05,1.4027448810496715e-06,69.99997938698219,2.061301777643239e-05,481.5965370383289,188.40346296167135,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999964817913,1000.0000351820944,0.0,0.0,1.0,0.0,0.0,0.0,1.4987133151165366,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018617239281758936,0.02459222196578801,6.079113732741269e-06,2.4627459163660422e-05,2.1756274414987955e-13,0.024079826851916446,16.85587879634151,0.0007012204016156338,1.9885285528713942e-07,0.0006416512855083672,3.800336741870376e-05,1.148319300691971e-06,1.103544189813224e-06,0.0,0.0,2.061301777643239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017984559781398437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.43,63.875841504913986,0.12412325218542054,300.12415849508557,3.5242900635224316e-05,69.99996475709942,70.0,3999.9975514260104,3999.999998586185,0.00016061902427679718,6.942038496958567e-08,0.0023751363002975545,7.195445547123855e-05,1.4138161444371825e-06,69.99997934682573,2.065317422965134e-05,481.42776703077794,188.5722329692223,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999964757108,1000.0000352429001,0.0,0.0,1.0,0.0,0.0,0.0,1.5002953210647005,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018626193305911316,0.024592198979391883,6.082036287816249e-06,2.4670023165879333e-05,2.1836333015327329e-13,0.024071388351538898,16.849971846077228,0.0007021859648401996,1.993749740729002e-07,0.0006424757038196237,3.814920750781952e-05,1.1557254430158587e-06,1.1107261591207803e-06,0.0,0.0,2.0653174229651343e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018003543852776404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.44,63.87578188968976,0.12418280657469036,300.1242181103098,3.530373559377153e-05,69.99996469626447,70.0,3999.997544997134,3999.999998575042,0.00016082501331361724,6.98715044180276e-08,0.002381182954406757,7.232508369596541e-05,1.4249594261212946e-06,69.99997930664522,2.069335474075102e-05,481.25905616674606,188.7409438332542,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999964696273,1000.0000353037351,0.0,0.0,1.0,0.0,0.0,0.0,1.501877308028907,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018635133862986392,0.024592176027530558,6.084954446117235e-06,2.471260761011281e-05,2.1916581729467775e-13,0.024062952808337305,16.844066965836113,0.0007031514036230851,1.9989781130424265e-07,0.0006432996584286003,3.829537803446251e-05,1.1631682548312118e-06,1.1179440702901858e-06,0.0,0.0,2.0693354740751022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018022527696346883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.450000000000001,63.8757223640313,0.12424227136903812,300.12427763596827,3.536459971132299e-05,69.99996463540035,70.0,3999.9975385600196,3999.999998563826,0.0001610308861552515,7.032487759608331e-08,0.00238723638259222,7.269710067108785e-05,1.4361750872369774e-06,69.99997926644069,2.073355927361086e-05,481.0904044255069,188.90959557449335,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999964635408,1000.0000353645992,0.0,0.0,1.0,0.0,0.0,0.0,1.503459276009384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018644060973242255,0.02459215311015205,6.087868214261637e-06,2.4755212465585838e-05,2.19970207290671e-13,0.024054520221275345,16.83816415489274,0.0007041167171274434,2.004213668735961e-07,0.0006441231482531447,3.844187901508822e-05,1.1706478541982805e-06,1.1251980411333378e-06,0.0,0.0,2.073355927361086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018041511312112605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.46,63.87566292781625,0.1243016466908468,300.1243370721833,3.542549294805563e-05,69.99996457450712,70.0,3999.9975321146744,3999.9999985525383,0.00016123664251236489,7.078050859584913e-08,0.0023932965752778736,7.307050946576434e-05,1.447463327129896e-06,69.99997922621216,2.077378779089454e-05,480.9218117863634,189.0781882136369,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999964574516,1000.0000354254925,0.0,0.0,1.0,0.0,0.0,0.0,1.5050412250063587,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018652974655035574,0.024592130227209255,6.09077759824623e-06,2.4797837704422197e-05,2.207765018672216e-13,0.02404609058931817,16.832263412522718,0.0007050819044483078,2.0094564069579992e-07,0.0006449461721359155,3.858871043341457e-05,1.178164361292782e-06,1.1324881371237778e-06,0.0,0.0,2.077378779089454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018060494700076304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.47,63.87560358090792,0.12436093267687001,300.1243964190916,3.548641525944738e-05,69.9999645135848,70.0,3999.9975256611024,3999.999998541177,0.00016144228212000558,7.123840534843588e-08,0.002399363524782814,7.344531299105435e-05,1.4588245368877066e-06,69.9999791859597,2.081404025680304e-05,480.7532782285999,189.24672177140036,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999964513592,1000.0000354864147,0.0,0.0,1.0,0.0,0.0,0.0,1.5066231550200595,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01866187492888045,0.024592107378649548,6.093682604771949e-06,2.4840483295456392e-05,2.215847027339302e-13,0.024037663911429998,16.826364738000997,0.0007060469647659441,2.0147063265807044e-07,0.000645768729017104,3.87358723076438e-05,1.1857178940293908e-06,1.1398144851592771e-06,0.0,0.0,2.081404025680304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018079477860240712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.48,63.8755443231636,0.12442012946984758,300.12445567683596,3.5547366599018514e-05,69.99996445263346,70.0,3999.9975191993067,3999.9999985297422,0.00016164780472421118,7.169857741887566e-08,0.0024054372242247523,7.382151409023754e-05,1.4702591897036044e-06,69.99997914568331,2.0854316636220743e-05,480.58480373149746,189.41519626850285,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999964452642,1000.0000355473661,0.0,0.0,1.0,0.0,0.0,0.0,1.508205066050714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01867076181618973,0.024592084564417985,6.096583240833054e-06,2.4883149206152556e-05,2.223948115919248e-13,0.024029240186574874,16.82046813060241,0.0007070118972985115,2.0199634263544544e-07,0.0006465908178808587,3.8883364669783134e-05,1.1933085694104323e-06,1.147177238280349e-06,0.0,0.0,2.0854316636220743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018098460792608567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
