Time,P1,Target,Kd,Ksp,P2,dsp1ksp,dsp1p2kd,h,k0,ka,ks,ku,s,univ,___r1,___r2,___r3,___r4
7.55,14.137756474960993,14.137756474960993,1e-05,0.001,40.0,14.13774213447678,14.137736667926347,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9994470644148838,1.4137756474960994,1.9994470644148838,1.4137756474960994
7.56,14.14361392774816,14.14361392774816,1e-05,0.001,40.0,14.1435995812373,14.14359411118312,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0001833486062317,1.414361392774816,2.0001833486062317,1.414361392774816
7.57,14.14947288685698,14.14947288685698,1e-05,0.001,40.0,14.14945853431779,14.14945306075737,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.000919991605657,1.4149472886856982,2.000919991605657,1.4149472886856982
7.58,14.15533335437129,14.15533335437129,1e-05,0.001,40.0,14.155318995802197,14.155313518733038,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.001656993674845,1.4155333354371291,2.001656993674845,1.4155333354371291
7.59,14.161195332375504,14.161195332375504,1e-05,0.001,40.0,14.161180967774824,14.161175487194432,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0023943550756123,1.4161195332375505,2.0023943550756123,1.4161195332375505
7.6,14.167058822954607,14.167058822954607,1e-05,0.001,40.0,14.167044452320784,14.167038968226667,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.003132076069955,1.4167058822954608,2.003132076069955,1.4167058822954608
7.61,14.172923828194177,14.172923828194177,1e-05,0.001,40.0,14.172909451525484,14.172903963915127,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0038701569199877,1.4172923828194177,2.0038701569199877,1.4172923828194177
7.62,14.178790350180357,14.178790350180357,1e-05,0.001,40.0,14.17877596747526,14.17877047634616,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0046085978880237,1.4178790350180357,2.0046085978880237,1.4178790350180357
7.63,14.184658390999884,14.184658390999884,1e-05,0.001,40.0,14.184644002256682,14.184638507606328,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0053473992364848,1.4184658390999885,2.0053473992364848,1.4184658390999885
7.64,14.19052795274007,14.19052795274007,1e-05,0.001,40.0,14.190513557957194,14.19050805978308,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.006086561227985,1.419052795274007,2.006086561227985,1.419052795274007
7.65,14.196399037488815,14.196399037488815,1e-05,0.001,40.0,14.196384636664531,14.196379134964122,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0068260841252505,1.4196399037488816,2.0068260841252505,1.4196399037488816
7.66,14.202271647334602,14.202271647334602,1e-05,0.001,40.0,14.202257240467297,14.20225173523809,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.007565968191204,1.4202271647334603,2.007565968191204,1.4202271647334603
7.67,14.208145784366504,14.208145784366504,1e-05,0.001,40.0,14.208131371454627,14.208125862694079,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0083062136889054,1.4208145784366506,2.0083062136889054,1.4208145784366506
7.68,14.214021450674176,14.214021450674176,1e-05,0.001,40.0,14.21400703171594,14.214001519421537,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0090468208815375,1.4214021450674177,2.0090468208815375,1.4214021450674177
7.69,14.219898648347872,14.219898648347872,1e-05,0.001,40.0,14.21988422334171,14.219878707510917,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.009787790032489,1.4219898648347873,2.009787790032489,1.4219898648347873
7.7,14.225777379478423,14.225777379478423,1e-05,0.001,40.0,14.225762948422693,14.225757429052962,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.010529121405263,1.4225777379478424,2.010529121405263,1.4225777379478424
7.71,14.231657646157261,14.231657646157261,1e-05,0.001,40.0,14.231643209050294,14.23163768613909,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0112708152635266,1.4231657646157263,2.0112708152635266,1.4231657646157263
7.72,14.237539450476408,14.237539450476408,1e-05,0.001,40.0,14.237525007316552,14.237519480861343,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.012012871871101,1.4237539450476409,2.012012871871101,1.4237539450476409
7.73,14.243422794528481,14.243422794528481,1e-05,0.001,40.0,14.243408345314034,14.24340281531226,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0127552914919513,1.4243422794528482,2.0127552914919513,1.4243422794528482
7.74,14.24930768040669,14.24930768040669,1e-05,0.001,40.0,14.249293225136062,14.249287691585172,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0134980743902156,1.424930768040669,2.0134980743902156,1.424930768040669
7.75,14.255194110204839,14.255194110204839,1e-05,0.001,40.0,14.255179648876364,14.255174111773815,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0142412208301628,1.4255194110204839,2.0142412208301628,1.4255194110204839
7.76,14.261082086017334,14.261082086017334,1e-05,0.001,40.0,14.261067618629314,14.261062077972538,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.014984731076213,1.4261082086017334,2.014984731076213,1.4261082086017334
7.77,14.26697160993918,14.26697160993918,1e-05,0.001,40.0,14.266957136489975,14.266951592276413,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0157286053929573,1.426697160993918,2.0157286053929573,1.426697160993918
7.78,14.272862684065977,14.272862684065977,1e-05,0.001,40.0,14.272848204553885,14.272842656780979,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.016472844045118,1.427286268406598,2.016472844045118,1.427286268406598
7.79,14.278755310493928,14.278755310493928,1e-05,0.001,40.0,14.278740824917332,14.278735273582498,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.017217447297587,1.427875531049393,2.017217447297587,1.427875531049393
7.8,14.284649491319842,14.284649491319842,1e-05,0.001,40.0,14.284634999677015,14.284629444777693,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0179624154153872,1.4284649491319843,2.0179624154153872,1.4284649491319843
7.81,14.290545228641124,14.290545228641124,1e-05,0.001,40.0,14.29053073093039,14.290525172464,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0187077486637084,1.4290545228641125,2.0187077486637084,1.4290545228641125
7.82,14.296442524555792,14.296442524555792,1e-05,0.001,40.0,14.29642802077555,14.296422458739515,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.019453447307898,1.4296442524555792,2.019453447307898,1.4296442524555792
7.83,14.302341381162458,14.302341381162458,1e-05,0.001,40.0,14.302326871310942,14.30232130570267,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0201995116134204,1.430234138116246,2.0201995116134204,1.430234138116246
7.84,14.308241800560355,14.308241800560355,1e-05,0.001,40.0,14.308227284635942,14.308221715452854,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.020945941845934,1.4308241800560355,2.020945941845934,1.4308241800560355
7.85,14.314143784849314,14.314143784849314,1e-05,0.001,40.0,14.31412926285027,14.314123690089767,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.02169273827121,1.4314143784849316,2.02169273827121,1.4314143784849316
7.86,14.320047336129777,14.320047336129777,1e-05,0.001,40.0,14.320032808054473,14.320027231713972,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0224399011552046,1.4320047336129778,2.0224399011552046,1.4320047336129778
7.87,14.325952456502801,14.325952456502801,1e-05,0.001,40.0,14.32593792234949,14.32593234242638,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.023187430763989,1.4325952456502802,2.023187430763989,1.4325952456502802
7.88,14.331859148070045,14.331859148070045,1e-05,0.001,40.0,14.331844607837033,14.331839024328715,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.023935327363809,1.4331859148070045,2.023935327363809,1.4331859148070045
7.89,14.33776741293379,14.33776741293379,1e-05,0.001,40.0,14.337752866619441,14.337747279523317,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0246835912210632,1.433776741293379,2.0246835912210632,1.433776741293379
7.9,14.343677253196926,14.343677253196926,1e-05,0.001,40.0,14.343662700799527,14.343657110112975,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0254322226022783,1.4343677253196927,2.0254322226022783,1.4343677253196927
7.91,14.349588670962962,14.349588670962962,1e-05,0.001,40.0,14.349574112480855,14.34956851820127,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0261812217741526,1.4349588670962963,2.0261812217741526,1.4349588670962963
7.92,14.355501668336016,14.355501668336016,1e-05,0.001,40.0,14.35548710376746,14.355481505892225,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0269305890035128,1.4355501668336017,2.0269305890035128,1.4355501668336017
7.93,14.361416247420827,14.361416247420827,1e-05,0.001,40.0,14.36140167676413,14.361396075290617,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0276803245573514,1.4361416247420828,2.0276803245573514,1.4361416247420828
7.94,14.367332410322756,14.367332410322756,1e-05,0.001,40.0,14.367317833576177,14.367312228501767,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0284304287028005,1.4367332410322757,2.0284304287028005,1.4367332410322757
7.95,14.37325015914778,14.37325015914778,1e-05,0.001,40.0,14.373235576309613,14.37322996763168,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0291809017071505,1.4373250159147781,2.0291809017071505,1.4373250159147781
7.96,14.379169496002493,14.379169496002493,1e-05,0.001,40.0,14.37915490707109,14.379149294786995,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.029931743837842,1.4379169496002495,2.029931743837842,1.4379169496002495
7.97,14.385090422994116,14.385090422994116,1e-05,0.001,40.0,14.385075827967725,14.385070212074833,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0306829553624457,1.4385090422994118,2.0306829553624457,1.4385090422994118
7.98,14.391012942230493,14.391012942230493,1e-05,0.001,40.0,14.390998341107393,14.39099272160307,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0314345365486988,1.4391012942230494,2.0314345365486988,1.4391012942230494
7.99,14.396937055820088,14.396937055820088,1e-05,0.001,40.0,14.396922448598605,14.3969168254802,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.032186487664486,1.439693705582009,2.032186487664486,1.439693705582009
8.0,14.402862765871992,14.402862765871992,1e-05,0.001,40.0,14.402848152550403,14.402842525815267,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0329388089778297,1.4402862765871993,2.0329388089778297,1.4402862765871993
8.01,14.408790074495924,14.408790074495924,1e-05,0.001,40.0,14.408775455072464,14.408769824717952,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0336915007569036,1.4408790074495925,2.0336915007569036,1.4408790074495925
8.02,14.41471898380223,14.41471898380223,1e-05,0.001,40.0,14.414704358275223,14.414698724298686,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0344445632700436,1.441471898380223,2.0344445632700436,1.441471898380223
8.03,14.420649495901879,14.420649495901879,1e-05,0.001,40.0,14.420634864269582,14.420629226668348,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0351979967857106,1.442064949590188,2.0351979967857106,1.442064949590188
8.04,14.426581612906476,14.426581612906476,1e-05,0.001,40.0,14.426566975167196,14.42656133393861,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.035951801572534,1.4426581612906477,2.035951801572534,1.4426581612906477
8.05,14.432515336928256,14.432515336928256,1e-05,0.001,40.0,14.43250069308019,14.432495048221574,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0367059778992656,1.4432515336928258,2.0367059778992656,1.4432515336928258
8.06,14.438450670080083,14.438450670080083,1e-05,0.001,40.0,14.43843602012156,14.438430371630261,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.037460526034841,1.4438450670080085,2.037460526034841,1.4438450670080085
8.07,14.444387614475454,14.444387614475454,1e-05,0.001,40.0,14.444372958404768,14.4443673062781,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0382154462483135,1.4444387614475456,2.0382154462483135,1.4444387614475456
8.08,14.450326172228504,14.450326172228504,1e-05,0.001,40.0,14.450311510043859,14.450305854279147,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0389707388088834,1.4450326172228505,2.0389707388088834,1.4450326172228505
8.09,14.456266345453995,14.456266345453995,1e-05,0.001,40.0,14.456251677153691,14.456246017748251,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0397264039859175,1.4456266345453996,2.0397264039859175,1.4456266345453996
8.1,14.462208136267332,14.462208136267332,1e-05,0.001,40.0,14.462193461849587,14.462187798800732,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0404824420489085,1.4462208136267334,2.0404824420489085,1.4462208136267334
8.11,14.46815154678456,14.46815154678456,1e-05,0.001,40.0,14.468136866247631,14.468131199552678,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.041238853267512,1.446815154678456,2.041238853267512,1.446815154678456
8.12,14.47409657912235,14.47409657912235,1e-05,0.001,40.0,14.474081892464602,14.474076222120855,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0419956379115347,1.447409657912235,2.0419956379115347,1.447409657912235
8.13,14.480043235398027,14.480043235398027,1e-05,0.001,40.0,14.480028542617628,14.480022868622392,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.042752796250895,1.4480043235398028,2.042752796250895,1.4480043235398028
8.14,14.485991517729545,14.485991517729545,1e-05,0.001,40.0,14.48597681882471,14.485971141175277,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0435103285556857,1.4485991517729546,2.0435103285556857,1.4485991517729546
8.15,14.491941428235506,14.491941428235506,1e-05,0.001,40.0,14.491926723204553,14.491921041898223,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0442682350961534,1.4491941428235506,2.0442682350961534,1.4491941428235506
8.16,14.497892969035151,14.497892969035151,1e-05,0.001,40.0,14.497878257876321,14.497872572910383,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.045026516142668,1.449789296903515,2.045026516142668,1.449789296903515
8.17,14.503846142248369,14.503846142248369,1e-05,0.001,40.0,14.503831424959877,14.503825736331624,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.045785171965752,1.4503846142248369,2.045785171965752,1.4503846142248369
8.18,14.50980094999569,14.50980094999569,1e-05,0.001,40.0,14.509786226575788,14.509780534282495,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0465442028360767,1.450980094999569,2.0465442028360767,1.450980094999569
8.19,14.51575739439829,14.51575739439829,1e-05,0.001,40.0,14.515742664845254,14.5157369688842,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0473036090244623,1.4515757394398292,2.0473036090244623,1.4515757394398292
8.2,14.521715477577994,14.521715477577994,1e-05,0.001,40.0,14.521700741890003,14.521695042258472,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.048063390801858,1.4521715477577994,2.048063390801858,1.4521715477577994
8.21,14.527675201657274,14.527675201657274,1e-05,0.001,40.0,14.527660459832639,14.527654756527893,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.048823548439383,1.4527675201657275,2.048823548439383,1.4527675201657275
8.22,14.533636568759253,14.533636568759253,1e-05,0.001,40.0,14.533621820796107,14.533616113815414,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.049584082208266,1.4533636568759254,2.049584082208266,1.4533636568759254
8.23,14.539599581007694,14.539599581007694,1e-05,0.001,40.0,14.539584826904349,14.539579116244976,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0503449923799226,1.4539599581007696,2.0503449923799226,1.4539599581007696
8.24,14.545564240527025,14.545564240527025,1e-05,0.001,40.0,14.545549480281654,14.545543765940858,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.051106279225874,1.4545564240527025,2.051106279225874,1.4545564240527025
8.25,14.55153054944232,14.55153054944232,1e-05,0.001,40.0,14.551515783053183,14.551510065028227,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.051867943017815,1.4551530549442322,2.051867943017815,1.4551530549442322
8.26,14.557498509879306,14.557498509879306,1e-05,0.001,40.0,14.55748373734462,14.557478015632746,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0526299840275644,1.4557498509879307,2.0526299840275644,1.4557498509879307
8.27,14.563468123964364,14.563468123964364,1e-05,0.001,40.0,14.563453345282353,14.56344761988081,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.053392402527095,1.4563468123964365,2.053392402527095,1.4563468123964365
8.28,14.56943939382453,14.56943939382453,1e-05,0.001,40.0,14.569424608993462,14.569418879899498,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.054155198788526,1.456943939382453,2.054155198788526,1.456943939382453
8.29,14.575412321587496,14.575412321587496,1e-05,0.001,40.0,14.575397530605493,14.575391797816348,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.054918373084096,1.4575412321587498,2.054918373084096,1.4575412321587498
8.3,14.581386909381617,14.581386909381617,1e-05,0.001,40.0,14.581372112246987,14.58136637575989,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.055681925686228,1.4581386909381617,2.055681925686228,1.4581386909381617
8.31,14.587363159335899,14.587363159335899,1e-05,0.001,40.0,14.58734835604683,14.587342615859013,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0564458568674517,1.45873631593359,2.0564458568674517,1.45873631593359
8.32,14.593341073580007,14.593341073580007,1e-05,0.001,40.0,14.593326264134667,14.593320520243369,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0572101669004508,1.4593341073580008,2.0572101669004508,1.4593341073580008
8.33,14.599320654244275,14.599320654244275,1e-05,0.001,40.0,14.599305838640896,14.599300091043332,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0579748560580624,1.4599320654244277,2.0579748560580624,1.4599320654244277
8.34,14.605301903459688,14.605301903459688,1e-05,0.001,40.0,14.6052870816965,14.605281330389891,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0587399246132576,1.4605301903459689,2.0587399246132576,1.4605301903459689
8.35,14.611284823357902,14.611284823357902,1e-05,0.001,40.0,14.611269995433105,14.611264240414666,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0595053728391473,1.4611284823357904,2.0595053728391473,1.4611284823357904
8.36,14.617269416071235,14.617269416071235,1e-05,0.001,40.0,14.617254581983026,14.61724882324997,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.060271201008987,1.4617269416071235,2.060271201008987,1.4617269416071235
8.37,14.62325568373266,14.62325568373266,1e-05,0.001,40.0,14.62324084347923,14.623235081028769,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.061037409396175,1.462325568373266,2.061037409396175,1.462325568373266
8.38,14.629243628475832,14.629243628475832,1e-05,0.001,40.0,14.629228782055376,14.6292230158847,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0618039982742498,1.4629243628475832,2.0618039982742498,1.4629243628475832
8.39,14.635233252435055,14.635233252435055,1e-05,0.001,40.0,14.635218399845762,14.635212629952091,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0625709679168955,1.4635233252435056,2.0625709679168955,1.4635233252435056
8.4,14.641224557745312,14.641224557745312,1e-05,0.001,40.0,14.641209698985389,14.641203925365897,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0633383185979324,1.4641224557745314,2.0633383185979324,1.4641224557745314
8.41,14.647217546542254,14.647217546542254,1e-05,0.001,40.0,14.647202681609896,14.647196904261781,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.064106050591328,1.4647217546542255,2.064106050591328,1.4647217546542255
8.42,14.653212220962196,14.653212220962196,1e-05,0.001,40.0,14.65319734985556,14.653191568776014,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0648741641711816,1.4653212220962197,2.0648741641711816,1.4653212220962197
8.43,14.659208583142128,14.659208583142128,1e-05,0.001,40.0,14.659193705859478,14.659187921045687,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0656426596117536,1.465920858314213,2.0656426596117536,1.465920858314213
8.44,14.665206635219707,14.665206635219707,1e-05,0.001,40.0,14.665191751759151,14.665185963208287,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0664115371874083,1.4665206635219707,2.0664115371874083,1.4665206635219707
8.45,14.671206379333269,14.671206379333269,1e-05,0.001,40.0,14.67119148969301,14.671185697402256,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0671807971726888,1.467120637933327,2.0671807971726888,1.467120637933327
8.46,14.677207817621818,14.677207817621818,1e-05,0.001,40.0,14.677192921800074,14.677187125766594,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0679504398422623,1.467720781762182,2.0679504398422623,1.467720781762182
8.47,14.683210952225034,14.683210952225034,1e-05,0.001,40.0,14.683196050219937,14.6831902504409,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0687204654709266,1.4683210952225034,2.0687204654709266,1.4683210952225034
8.48,14.689215785283274,14.689215785283274,1e-05,0.001,40.0,14.689200877093011,14.689195073565578,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0694908743336367,1.4689215785283274,2.0694908743336367,1.4689215785283274
8.49,14.695222318937565,14.695222318937565,1e-05,0.001,40.0,14.695207404560293,14.695201597281624,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.070261666705476,1.4695222318937566,2.070261666705476,1.4695222318937566
8.5,14.701230555329623,14.701230555329623,1e-05,0.001,40.0,14.701215634763532,14.701209823730782,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.071032842861676,1.4701230555329623,2.071032842861676,1.4701230555329623
8.51,14.70724049660183,14.70724049660183,1e-05,0.001,40.0,14.707225569845061,14.70721975505538,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.071804403077597,1.4707240496601832,2.071804403077597,1.4707240496601832
8.52,14.71325214489726,14.71325214489726,1e-05,0.001,40.0,14.71323721194797,14.713231393398503,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.072576347628747,1.471325214489726,2.072576347628747,1.471325214489726
8.53,14.71926550235965,14.71926550235965,1e-05,0.001,40.0,14.719250563216105,14.719244740903994,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0733486767907827,1.471926550235965,2.0733486767907827,1.471926550235965
8.54,14.72528057113344,14.72528057113344,1e-05,0.001,40.0,14.72526562579372,14.725259799716111,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.074121390839468,1.4725280571133441,2.074121390839468,1.4725280571133441
8.55,14.731297353363733,14.731297353363733,1e-05,0.001,40.0,14.731282401826,14.731276571980018,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0748944900507302,1.4731297353363733,2.0748944900507302,1.4731297353363733
8.56,14.737315851196323,14.737315851196323,1e-05,0.001,40.0,14.737300893458771,14.737295059841548,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.075667974700637,1.4737315851196324,2.075667974700637,1.4737315851196324
8.57,14.74333606677769,14.74333606677769,1e-05,0.001,40.0,14.74332110283844,14.743315265447105,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0764418450653763,1.474333606677769,2.0764418450653763,1.474333606677769
8.58,14.749358002254999,14.749358002254999,1e-05,0.001,40.0,14.749343032112229,14.749337190943898,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0772161014212926,1.4749358002255,2.0772161014212926,1.4749358002255
8.59,14.755381659776093,14.755381659776093,1e-05,0.001,40.0,14.755366683427885,14.755360838479678,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0779907440448473,1.4755381659776095,2.0779907440448473,1.4755381659776095
8.6,14.761407041489512,14.761407041489512,1e-05,0.001,40.0,14.761392058934085,14.761386210203119,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0787657732126705,1.4761407041489514,2.0787657732126705,1.4761407041489514
8.61,14.76743414954448,14.76743414954448,1e-05,0.001,40.0,14.767419160779973,14.767413308263349,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.079541189201501,1.476743414954448,2.079541189201501,1.476743414954448
8.62,14.773462986090905,14.773462986090905,1e-05,0.001,40.0,14.773447991115448,14.773442134810278,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0803169922882243,1.4773462986090906,2.0803169922882243,1.4773462986090906
8.63,14.779493553279396,14.779493553279396,1e-05,0.001,40.0,14.77947855209111,14.779472691994487,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.081093182749862,1.4779493553279397,2.081093182749862,1.4779493553279397
8.64,14.785525853261241,14.785525853261241,1e-05,0.001,40.0,14.785510845858255,14.78550498196728,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.081869760863577,1.478552585326124,2.081869760863577,1.478552585326124
8.65,14.791559888188425,14.791559888188425,1e-05,0.001,40.0,14.791544874568936,14.791539006880697,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0826467269066726,1.4791559888188426,2.0826467269066726,1.4791559888188426
8.66,14.797595660213627,14.797595660213627,1e-05,0.001,40.0,14.797580640375731,14.797574768887317,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.083424081156571,1.4797595660213627,2.083424081156571,1.4797595660213627
8.67,14.803633171490215,14.803633171490215,1e-05,0.001,40.0,14.803618145432033,14.803612270140535,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0842018238908455,1.4803633171490216,2.0842018238908455,1.4803633171490216
8.68,14.809672424172257,14.809672424172257,1e-05,0.001,40.0,14.809657391891932,14.809651512794419,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0849799553872015,1.4809672424172258,2.0849799553872015,1.4809672424172258
8.69,14.815713420414511,14.815713420414511,1e-05,0.001,40.0,14.815698381910217,14.815692499003765,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.085758475923486,1.4815713420414511,2.085758475923486,1.4815713420414511
8.7,14.821756162372433,14.821756162372433,1e-05,0.001,40.0,14.821741117642203,14.821735230923888,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0865373857776586,1.4821756162372433,2.0865373857776586,1.4821756162372433
8.71,14.827800652202177,14.827800652202177,1e-05,0.001,40.0,14.827785601244193,14.82777971071108,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.087316685227848,1.4827800652202177,2.087316685227848,1.4827800652202177
8.72,14.833846892060594,14.833846892060594,1e-05,0.001,40.0,14.833831834872951,14.833825940522098,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.088096374552292,1.4833846892060594,2.088096374552292,1.4833846892060594
8.73,14.839894884105234,14.839894884105234,1e-05,0.001,40.0,14.839879820686066,14.839873922514542,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.088876454029378,1.4839894884105236,2.088876454029378,1.4839894884105236
8.74,14.845944630494353,14.845944630494353,1e-05,0.001,40.0,14.845929560841817,14.845923658846667,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0896569239376253,1.4845944630494354,2.0896569239376253,1.4845944630494354
8.75,14.85199613338198,14.85199613338198,1e-05,0.001,40.0,14.851981057494122,14.851975151672399,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0904377845550366,1.4851996133381982,2.0904377845550366,1.4851996133381982
8.76,14.858049394647237,14.858049394647237,1e-05,0.001,40.0,14.858034312522214,14.858028402870964,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0912190361242016,1.4858049394647237,2.0912190361242016,1.4858049394647237
8.77,14.86410441628187,14.86410441628187,1e-05,0.001,40.0,14.864089327917725,14.86408341443398,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0920006789022336,1.4864104416281871,2.0920006789022336,1.4864104416281871
