T,CAI,D,F,H,IAPP,IK,IK1,IKP,IKTOT,INA,ISI,J,M,V,X
1408.0,0.00024902736,0.003415369,0.90500325,0.97783542,0.0,-0.36236539,1.3410742,2.1468535e-08,0.9787088,-2.5057969e-05,-0.055388227,0.9375723,0.0020512042,-83.29583,0.32397389
1410.0,0.00023988952,0.003392529,0.90848505,0.97789085,0.0,-0.35998324,1.3388867,2.1391148e-08,0.97890347,-2.5079598e-05,-0.055367198,0.94264984,0.0020480184,-83.305214,0.32125515
1412.0,0.00023194653,0.0033740138,0.91183943,0.97794247,0.0,-0.35759664,1.3367608,2.1316191e-08,0.97916418,-2.5089917e-05,-0.055392332,0.94720435,0.0020449299,-83.314316,0.31855905
1414.0,0.00022504963,0.0033589157,0.91507107,0.97799128,0.0,-0.35520974,1.3346839,2.1243201e-08,0.97947419,-2.5089887e-05,-0.055451151,0.95128936,0.0020419199,-83.323204,0.31588545
1416.0,0.00021906744,0.003346517,0.9181844,0.97803783,0.0,-0.35282582,1.3326461,2.1171815e-08,0.97982025,-2.5080424e-05,-0.055533912,0.95495319,0.0020389734,-83.331924,0.31323421
1418.0,0.00021388414,0.0033362515,0.92118382,0.97808272,0.0,-0.35044739,1.3306395,2.1101743e-08,0.98019212,-2.50624e-05,-0.055633079,0.95823914,0.0020360786,-83.340492,0.31060511
1420.0,0.00020939783,0.0033276714,0.92407346,0.97812623,0.0,-0.3480764,1.3286581,2.1032763e-08,0.9805817,-2.5036636e-05,-0.055742841,0.96118605,0.0020332269,-83.348953,0.307998
1422.0,0.00020551893,0.0033204234,0.92685729,0.97816873,0.0,-0.3457143,1.3266971,2.0964704e-08,0.98098278,-2.5003901e-05,-0.055858783,0.96382886,0.0020304106,-83.357315,0.30541271
1424.0,0.0002021689,0.0033142283,0.92953914,0.97821033,0.0,-0.34336227,1.3247528,2.089743e-08,0.98139054,-2.4964911e-05,-0.055977557,0.9661991,0.0020276243,-83.365601,0.30284905
1426.0,0.00019927892,0.0033088657,0.93212289,0.97825122,0.0,-0.34102112,1.3228225,2.0830837e-08,0.98180133,-2.4920328e-05,-0.056096677,0.96832478,0.0020248643,-83.373825,0.30030686
1428.0,0.00019678874,0.0033041618,0.93461198,0.97829157,0.0,-0.33869147,1.3209039,2.0764848e-08,0.98221242,-2.4870764e-05,-0.056214318,0.97023129,0.0020221269,-83.381989,0.29778594
1430.0,0.00019464569,0.0032999795,0.93700993,0.97833139,0.0,-0.33637378,1.3189955,2.0699403e-08,0.98262173,-2.4816776e-05,-0.056329168,0.97194123,0.00201941,-83.390099,0.29528615
1432.0,0.00019280381,0.00329621,0.93932003,0.97837085,0.0,-0.33406839,1.3170961,2.0634459e-08,0.9830277,-2.4758883e-05,-0.056440309,0.9734751,0.0020167117,-83.398163,0.29280734
1434.0,0.00019122298,0.0032927683,0.94154555,0.97840989,0.0,-0.33177552,1.3152049,2.0569983e-08,0.98342931,-2.4697551e-05,-0.056547128,0.97485107,0.0020140307,-83.406197,0.29034927
1436.0,0.00018986824,0.0032895869,0.94368953,0.97844863,0.0,-0.32949531,1.3133211,2.0505952e-08,0.98382586,-2.4633204e-05,-0.056649245,0.97608548,0.002011366,-83.414185,0.28791186
1438.0,0.00018870913,0.0032866127,0.94575495,0.97848707,0.0,-0.32722783,1.3114446,2.0442348e-08,0.98421675,-2.4566229e-05,-0.056746446,0.97719318,0.0020087168,-83.422134,0.28549486
1440.0,0.00018771918,0.0032838036,0.94774479,0.97852528,0.0,-0.32497317,1.3095748,2.037916e-08,0.98460174,-2.4496976e-05,-0.056838643,0.9781872,0.002006083,-83.430046,0.28309816
1442.0,0.00018687535,0.003281127,0.94966167,0.97856319,0.0,-0.32273129,1.307712,2.0316378e-08,0.98498064,-2.4425759e-05,-0.056925852,0.97907948,0.0020034641,-83.437927,0.28072158
1444.0,0.00018615759,0.0032785567,0.95150828,0.97860086,0.0,-0.32050219,1.3058556,2.0254001e-08,0.98535341,-2.4352865e-05,-0.057008147,0.97988051,0.0020008599,-83.445778,0.27836493
1446.0,0.00018554855,0.0032760724,0.9532873,0.97863823,0.0,-0.31828585,1.3040059,2.0192022e-08,0.98572004,-2.4278548e-05,-0.057085652,0.98059982,0.0019982704,-83.45359,0.27602807
1448.0,0.00018503312,0.003273658,0.95500112,0.97867543,0.0,-0.31608224,1.3021629,2.0130443e-08,0.98608065,-2.4203038e-05,-0.057158519,0.98124599,0.0019956955,-83.461365,0.27371085
1450.0,0.00018459822,0.003271301,0.9566521,0.97871238,0.0,-0.31389129,1.3003266,2.0069262e-08,0.98643529,-2.4126541e-05,-0.057226926,0.98182654,0.0019931353,-83.469109,0.27141312
1452.0,0.00018423253,0.0032689914,0.9582426,0.9787491,0.0,-0.31171295,1.2984971,2.0008478e-08,0.98678416,-2.4049241e-05,-0.057291057,0.98234844,0.0019905898,-83.476822,0.26913467
1454.0,0.0001839262,0.0032667215,0.95977479,0.97878563,0.0,-0.30954719,1.2966745,1.9948097e-08,0.98712736,-2.3971304e-05,-0.057351097,0.98281771,0.0019880591,-83.484489,0.26687539
1456.0,0.00018367074,0.0032644849,0.96125078,0.97882187,0.0,-0.30739391,1.2948591,1.9888112e-08,0.98746508,-2.3892877e-05,-0.057407245,0.98323989,0.0019855432,-83.492134,0.26463509
1458.0,0.00018345879,0.0032622772,0.96267271,0.97885793,0.0,-0.30525309,1.2930506,1.9828532e-08,0.9877975,-2.3814091e-05,-0.057459686,0.98361987,0.0019830421,-83.499733,0.26241362
1460.0,0.00018328401,0.0032600947,0.96404254,0.97889376,0.0,-0.30312464,1.2912494,1.9769352e-08,0.98812479,-2.3735065e-05,-0.057508599,0.98396206,0.0019805562,-83.507301,0.26021087
1462.0,0.00018314086,0.003257934,0.96536213,0.97892934,0.0,-0.30100852,1.2894557,1.9710576e-08,0.98844713,-2.3655903e-05,-0.057554163,0.98427045,0.0019780851,-83.514832,0.25802663
1464.0,0.00018302462,0.0032557934,0.96663332,0.97896469,0.0,-0.29890469,1.2876693,1.9652205e-08,0.98876464,-2.3576697e-05,-0.057596549,0.98454857,0.0019756292,-83.522324,0.25586081
1466.0,0.00018293121,0.0032536706,0.9678579,0.97899985,0.0,-0.29681304,1.2858906,1.9594239e-08,0.98907751,-2.3497529e-05,-0.057635918,0.98479956,0.0019731887,-83.529778,0.25371319
1468.0,0.00018285707,0.0032515647,0.96903759,0.97903472,0.0,-0.29473355,1.2841194,1.9536678e-08,0.9893859,-2.3418472e-05,-0.057672419,0.9850263,0.0019707633,-83.537193,0.25158367
1470.0,0.00018279918,0.0032494746,0.97017401,0.97906941,0.0,-0.29266617,1.282356,1.9479524e-08,0.98968989,-2.3339591e-05,-0.0577062,0.98523128,0.0019683533,-83.544579,0.24947208
1472.0,0.0001827549,0.0032473991,0.97126877,0.97910386,0.0,-0.29061085,1.2806005,1.9422776e-08,0.9899897,-2.3260944e-05,-0.057737395,0.98541677,0.0019659586,-83.551918,0.24737829
1474.0,0.00018272201,0.0032453376,0.97232336,0.97913808,0.0,-0.28856751,1.2788529,1.9366436e-08,0.9902854,-2.318258e-05,-0.05776614,0.98558486,0.0019635791,-83.559219,0.24530214
1476.0,0.00018269855,0.0032432901,0.97333932,0.97917205,0.0,-0.28653616,1.2771133,1.9310502e-08,0.99057716,-2.3104547e-05,-0.057792548,0.98573732,0.0019612154,-83.566483,0.2432435
1478.0,0.00018268288,0.0032412559,0.97431797,0.97920579,0.0,-0.28451669,1.2753817,1.9254973e-08,0.99086505,-2.302688e-05,-0.057816744,0.98587579,0.0019588668,-83.573708,0.24120222
1480.0,0.00018267357,0.0032392344,0.97526073,0.97923928,0.0,-0.28250909,1.2736583,1.9199851e-08,0.99114925,-2.2949615e-05,-0.057838827,0.98600179,0.0019565339,-83.580894,0.23917815
1482.0,0.00018266942,0.003237226,0.97616887,0.9792726,0.0,-0.28051332,1.2719431,1.9145132e-08,0.99142981,-2.287278e-05,-0.057858907,0.98611653,0.0019542163,-83.588043,0.23717116
1484.0,0.00018266936,0.0032352302,0.97704375,0.97930562,0.0,-0.27852929,1.2702361,1.909082e-08,0.99170685,-2.2796406e-05,-0.057877082,0.98622125,0.0019519142,-83.595146,0.23518111
1486.0,0.00018267253,0.0032332467,0.9778865,0.97933847,0.0,-0.276557,1.2685374,1.9036909e-08,0.99198043,-2.2720513e-05,-0.057893436,0.98631698,0.0019496274,-83.602219,0.23320785
1488.0,0.00018267818,0.0032312758,0.97869831,0.97937101,0.0,-0.27459639,1.2668471,1.8983402e-08,0.99225068,-2.2645119e-05,-0.057908066,0.98640472,0.0019473563,-83.609245,0.23125127
1490.0,0.00018268566,0.003229317,0.97948033,0.97940338,0.0,-0.27264744,1.2651651,1.8930296e-08,0.99251771,-2.2570246e-05,-0.057921045,0.98648518,0.0019451005,-83.616234,0.2293112
1492.0,0.00018269445,0.0032273708,0.98023367,0.9794355,0.0,-0.27071008,1.2634916,1.8877591e-08,0.99278152,-2.2495902e-05,-0.057932455,0.98655915,0.0019428601,-83.623184,0.22738752
1494.0,0.00018270407,0.0032254367,0.98095942,0.97946739,0.0,-0.26878428,1.2618265,1.8825284e-08,0.99304229,-2.2422106e-05,-0.057942372,0.98662734,0.0019406351,-83.630089,0.22548009
1496.0,0.00018271414,0.0032235147,0.98165846,0.97949904,0.0,-0.26686999,1.26017,1.8773374e-08,0.99330002,-2.2348864e-05,-0.057950865,0.9866904,0.0019384255,-83.636963,0.22358879
1498.0,0.00018272435,0.0032216047,0.98233187,0.97953045,0.0,-0.2649672,1.258522,1.8721861e-08,0.99355483,-2.2276186e-05,-0.057957999,0.9867487,0.0019362312,-83.643791,0.22171348
1500.0,0.00018273444,0.0032197072,0.98298055,0.97956169,0.0,-0.26307583,1.2568825,1.8670743e-08,0.99380672,-2.220408e-05,-0.057963837,0.98680288,0.0019340521,-83.650581,0.21985403
1502.0,0.00018274417,0.0032178215,0.98360538,0.97959262,0.0,-0.26119587,1.2552516,1.8620018e-08,0.99405581,-2.2132552e-05,-0.057968441,0.9868533,0.0019318884,-83.657326,0.21801031
1504.0,0.0001827534,0.0032159481,0.98420733,0.97962338,0.0,-0.25932726,1.2536294,1.8569684e-08,0.99430215,-2.2061606e-05,-0.057971869,0.98690039,0.0019297398,-83.664032,0.21618217
1506.0,0.00018276194,0.0032140866,0.98478717,0.97965389,0.0,-0.25746998,1.2520157,1.851974e-08,0.99454576,-2.1991245e-05,-0.057974175,0.98694438,0.0019276064,-83.6707,0.21436952
1508.0,0.0001827697,0.0032122373,0.98534572,0.97968417,0.0,-0.25562397,1.2504108,1.8470184e-08,0.9947868,-2.1921474e-05,-0.057975408,0.98698568,0.0019254882,-83.67733,0.21257222
1510.0,0.00018277657,0.0032103998,0.98588377,0.97971427,0.0,-0.25378922,1.2488145,1.8421012e-08,0.99502522,-2.1852293e-05,-0.057975624,0.98702461,0.001923385,-83.683922,0.21079013
1512.0,0.00018278249,0.0032085744,0.98640203,0.97974408,0.0,-0.25196564,1.2472267,1.8372226e-08,0.99526113,-2.1783702e-05,-0.057974864,0.98706126,0.0019212968,-83.690468,0.20902312
1514.0,0.00018278741,0.0032067611,0.98690128,0.9797737,0.0,-0.25015324,1.2456478,1.8323822e-08,0.99549454,-2.1715705e-05,-0.05797318,0.98709595,0.0019192237,-83.696976,0.2072711
1516.0,0.00018279128,0.0032049597,0.98738223,0.97980309,0.0,-0.24835198,1.2440774,1.8275799e-08,0.99572551,-2.1648297e-05,-0.05797061,0.98712885,0.0019171654,-83.703445,0.20553391
1518.0,0.00018279409,0.0032031701,0.98784548,0.97983229,0.0,-0.2465618,1.2425159,1.8228153e-08,0.9959541,-2.158148e-05,-0.057967197,0.98716021,0.0019151219,-83.709869,0.20381145
1520.0,0.00018279582,0.0032013925,0.98829168,0.97986126,0.0,-0.24478266,1.240963,1.8180884e-08,0.99618036,-2.1515254e-05,-0.057962984,0.98719007,0.0019130934,-83.716263,0.20210359
1522.0,0.00018298674,0.003713361,0.98869675,0.96781403,8.0,0.20619485,2.6161251,6.4324706e-07,2.8223207,-0.0095519852,-0.062991917,0.98421091,0.015156965,-70.812866,0.2006876
1524.0,0.00018591367,0.0055250772,0.98902798,0.92864001,8.0,0.45053631,2.042439,7.5242065e-06,2.4929829,-1.3212559,-0.087946847,0.96882933,0.082525276,-59.206566,0.19974384
1526.0,0.00020597683,0.060605407,0.98706412,0.00082011381,0.0,0.86609566,4.6994258e-10,2.2956505,3.1617463,-0.21472153,-0.43073452,0.706379,0.99991196,38.280537,0.20279069
1528.0,0.00035512532,0.17212096,0.9833706,1.3051608e-10,0.0,0.88986295,1.6968647e-08,2.0168347,2.9066978,-3.2176374e-08,-1.2865639,0.3877185,0.99970877,26.730059,0.20947711
1530.0,0.0006339798,0.26813614,0.97887659,3.3580267e-17,0.0,0.90573007,2.4363428e-07,1.6600648,2.5657949,-5.9589526e-15,-2.0199161,0.21317433,0.99927777,18.128592,0.21451958
1532.0,0.00099901401,0.3471669,0.97371066,1.7046797e-23,0.0,0.91769576,1.5383077e-06,1.2565061,2.1742034,-1.9382173e-21,-2.6025865,0.11753478,0.99862945,12.166959,0.21860752
1534.0,0.001411556,0.41193128,0.96805352,1.749417e-29,0.0,0.92828184,5.0375515e-06,0.94174868,1.8700355,-1.1979250000000001e-27,-3.0464773,0.065019369,0.9979164,8.323102,0.22213958
1536.0,0.0018421281,0.46607769,0.96208048,3.1867221e-35,0.0,0.93870604,1.0392594e-05,0.75071895,1.6894354,-1.2702113e-33,-3.3804827,0.036078151,0.9973014,5.9738026,0.22534849
1538.0,0.0022706657,0.51252055,0.9559285,8.6287756e-41,0.0,0.94940799,1.5782998e-05,0.64710498,1.5965288,-1.9638511e-39,-3.6332257,0.020065257,0.99686307,4.6172514,0.22837007
1540.0,0.00268446,0.55325979,0.94969457,0.0,0.0,0.96049356,1.9611609e-05,0.59606612,1.5565792,-4.2038954e-45,-3.8266654,0.011175833,0.99660558,3.9118114,0.23128563
1542.0,0.0030759452,0.58961403,0.94344413,0.0,0.0,0.97194391,2.1382275e-05,0.57636267,1.5483279,-0.0,-3.9765363,0.0062292893,0.99649554,3.6309838,0.23414539
1544.0,0.0034410253,0.62245047,0.9372195,0.0,0.0,0.98370039,2.14392e-05,0.57576239,1.5594842,-0.0,-4.0940304,0.0034728905,0.9964897,3.6223454,0.2369808
1546.0,0.00377791,0.65234619,0.9310469,0.0,0.0,0.99569803,2.0412994e-05,0.58689225,1.5826107,-0.0,-4.1871734,0.0019359152,0.99654901,3.7817018,0.23981132
1548.0,0.0040863198,0.67969388,0.92494124,0.0,0.0,1.0078777,1.88678e-05,0.60499483,1.6128913,-0.0,-4.2617807,0.0010787861,0.99664354,4.0374136,0.24264854
1550.0,0.0043669394,0.70477116,0.91890979,0.0,0.0,1.0201899,1.7186892e-05,0.62682712,1.6470342,-0.0,-4.3221011,0.00060088868,0.99675274,4.3404994,0.24549869
1552.0,0.0046210452,0.72778475,0.91295499,0.0,0.0,1.0325941,1.5586103e-05,0.65011883,1.6827285,-0.0,-4.3712592,0.00033453997,0.99686354,4.6580195,0.24836437
1554.0,0.0048502483,0.74889845,0.90707588,0.0,0.0,1.0450578,1.4165145e-05,0.67328465,1.7183565,-0.0,-4.4115686,0.00018616649,0.99696833,4.968442,0.2512458
1556.0,0.0050563239,0.76825052,0.90126956,0.0,0.0,1.0575544,1.295538e-05,0.6952486,1.752816,-0.0,-4.4447527,0.00010355454,0.99706298,5.258297,0.25414163
1558.0,0.0052410918,0.78596407,0.89553219,0.0,0.0,1.0700622,1.1952981e-05,0.71531916,1.7853932,-0.0,-4.4721055,5.7579884e-05,0.99714589,5.5197349,0.25704953
1560.0,0.0054063457,0.80215257,0.88985926,0.0,0.0,1.0825628,1.1138764e-05,0.73309094,1.8156649,-0.0,-4.4946094,3.2005792e-05,0.99721658,5.7487459,0.25996664
1562.0,0.0055538053,0.8169232,0.88424623,0.0,0.0,1.0950412,1.0488846e-05,0.74836636,1.8434179,-0.0,-4.5130191,1.7785444e-05,0.99727547,5.943881,0.26288992
1564.0,0.0056850901,0.83037788,0.87868863,0.0,0.0,1.1074835,9.9798126e-06,0.76109296,1.8685865,-0.0,-4.5279245,9.8809896e-06,0.99732327,6.1053424,0.26581618
1566.0,0.0058017056,0.84261411,0.87318224,0.0,0.0,1.1198786,9.5908817e-06,0.77131569,1.8912039,-0.0,-4.5397935,5.4885263e-06,0.99736089,6.2343512,0.26874241
1568.0,0.0059050391,0.85372472,0.86772311,0.0,0.0,1.1322161,9.3045392e-06,0.77914107,1.9113665,-0.0,-4.5490046,3.0482381e-06,0.9973892,6.332715,0.27166563
1570.0,0.0059963604,0.8637979,0.86230761,0.0,0.0,1.1444873,9.1064703e-06,0.78471178,1.9292082,-0.0,-4.5558681,1.6927643e-06,0.99740922,6.4025412,0.27458319
1572.0,0.0060768272,0.87291694,0.85693252,0.0,0.0,1.1566839,8.9852028e-06,0.78818893,1.9448818,-0.0,-4.5606446,9.3996925e-07,0.99742162,6.4460444,0.27749258
1574.0,0.006147489,0.8811602,0.85159475,0.0,0.0,1.1687993,8.9316854e-06,0.78973991,1.9585482,-0.0,-4.5635548,5.2193212e-07,0.99742728,6.4654303,0.28039154
1576.0,0.0062092976,0.88860095,0.84629178,0.0,0.0,1.1808273,8.9388705e-06,0.78953111,1.9703673,-0.0,-4.5647874,2.8980773e-07,0.99742669,6.4628205,0.28327805
1578.0,0.0062631126,0.8953073,0.84102112,0.0,0.0,1.1927623,9.00136e-06,0.78772265,1.980494,-0.0,-4.5645075,1.6092099e-07,0.99742055,6.4402146,0.28615025
1580.0,0.0063097104,0.90134263,0.83578074,0.0,0.0,1.2045997,9.1151078e-06,0.78446609,1.9890749,-0.0,-4.5628591,8.9357805e-08,0.99740922,6.3994646,0.28900653
1582.0,0.0063497913,0.90676528,0.83056867,0.0,0.0,1.2163354,9.2771788e-06,0.77990276,1.9962474,-0.0,-4.5599694,4.9622507e-08,0.99739313,6.3422718,0.29184544
1584.0,0.0063839857,0.9116292,0.82538331,0.0,0.0,1.2279656,9.4855623e-06,0.77416342,2.0021384,-0.0,-4.5559506,2.7558778e-08,0.99737275,6.270185,0.29466569
1586.0,0.0064128619,0.91598374,0.82022315,0.0,0.0,1.2394871,9.7390248e-06,0.76736832,2.0068653,-0.0,-4.5509048,1.5306794e-08,0.99734825,6.1846061,0.29746619
1588.0,0.0064369319,0.91987419,0.81508678,0.0,0.0,1.2508973,1.0036996e-05,0.75962746,2.0105348,-0.0,-4.5449204,8.5027416e-09,0.99731994,6.0867987,0.30024597
1590.0,0.0064566564,0.92334193,0.80997312,0.0,0.0,1.2621937,1.0379486e-05,0.75104123,2.0132453,-0.0,-4.5380797,4.7237951e-09,0.99728805,5.9778986,0.30300412
1592.0,0.0064724507,0.92642474,0.8048811,0.0,0.0,1.2733742,1.0767018e-05,0.74170119,2.0150862,-0.0,-4.5304546,2.6247446e-09,0.99725276,5.858923,0.30573991
1594.0,0.0064846883,0.92915702,0.79980981,0.0,0.0,1.2844372,1.1200584e-05,0.73169059,2.016139,-0.0,-4.5221114,1.4586568e-09,0.9972142,5.7307811,0.3084527
1596.0,0.0064937053,0.93156993,0.79475838,0.0,0.0,1.2953811,1.1681613e-05,0.72108525,2.0164781,-0.0,-4.5131092,8.1076534e-10,0.99717253,5.5942831,0.31114194
1598.0,0.0064998046,0.93369186,0.78972608,0.0,0.0,1.3062046,1.2211954e-05,0.70995402,2.0161707,-0.0,-4.5035009,4.5073245e-10,0.99712777,5.4501514,0.31380716
1600.0,0.0065032598,0.9355486,0.78471231,0.0,0.0,1.3169067,1.2793864e-05,0.69835967,2.0152791,-0.0,-4.4933362,2.5062796e-10,0.99708009,5.2990274,0.31644791
1602.0,0.0065043159,0.93716341,0.77971655,0.0,0.0,1.3274864,1.3430008e-05,0.68635917,2.013859,-0.0,-4.4826579,1.393903e-10,0.99702954,5.141479,0.31906387
1604.0,0.0065031955,0.93855739,0.77473819,0.0,0.0,1.3379428,1.4123468e-05,0.67400461,2.0119617,-0.0,-4.4715066,7.7541293e-11,0.99697608,4.9780097,0.32165474
1606.0,0.006500097,0.93974954,0.76977688,0.0,0.0,1.3482757,1.4877751e-05,0.6613434,2.0096338,-0.0,-4.4599185,4.314555e-11,0.99691981,4.8090639,0.32422027
1608.0,0.0064952015,0.9407571,0.76483214,0.0,0.0,1.3584841,1.569682e-05,0.64841866,2.0069184,-0.0,-4.4479265,2.4013003e-11,0.99686074,4.6350322,0.32676026
1610.0,0.0064886711,0.94159555,0.75990373,0.0,0.0,1.3685678,1.6585114e-05,0.63526994,2.0038543,-0.0,-4.4355602,1.3368088e-11,0.99679881,4.4562578,0.32927454
1612.0,0.0064806514,0.94227892,0.75499129,0.0,0.0,1.3785263,1.7547582e-05,0.6219334,2.0004773,-0.0,-4.4228473,7.4440523e-12,0.99673408,4.2730417,0.33176297
1614.0,0.0064712758,0.94281971,0.75009459,0.0,0.0,1.3883595,1.8589726e-05,0.60844213,1.9968202,-0.0,-4.4098115,4.146405e-12,0.99666643,4.0856447,0.33422548
1616.0,0.0064606629,0.94322932,0.74521333,0.0,0.0,1.398067,1.9717649e-05,0.59482646,1.9929131,-0.0,-4.3964763,2.3102614e-12,0.99659592,3.8942935,0.33666191
1618.0,0.0064489204,0.94351786,0.74034745,0.0,0.0,1.4076486,2.0938109e-05,0.58111429,1.9887837,-0.0,-4.3828611,1.2876048e-12,0.99652243,3.6991837,0.33907226
1620.0,0.0064361459,0.94369441,0.73549664,0.0,0.0,1.417104,2.2258584e-05,0.56733125,1.9844575,-0.0,-4.3689857,7.1786224e-13,0.99644589,3.5004821,0.34145644
1622.0,0.0064224266,0.94376713,0.73066086,0.0,0.0,1.4264332,2.3687338e-05,0.55350101,1.9799579,-0.0,-4.3548656,4.0035182e-13,0.99636626,3.2983296,0.34381446
1624.0,0.006407842,0.94374329,0.72583991,0.0,0.0,1.435636,2.5233512e-05,0.53964549,1.9753067,-0.0,-4.340517,2.2335199e-13,0.99628347,3.0928447,0.34614629
1626.0,0.006392464,0.94362932,0.72103375,0.0,0.0,1.4447122,2.6907215e-05,0.52578479,1.970524,-0.0,-4.325954,1.2464949e-13,0.9961974,2.884124,0.34845191
1628.0,0.0063763577,0.94343114,0.71624225,0.0,0.0,1.4536617,2.8719627e-05,0.51193774,1.9656281,-0.0,-4.3111882,6.9590397e-14,0.99610794,2.672246,0.35073131
1630.0,0.0063595814,0.94315374,0.71146542,0.0,0.0,1.4624841,3.0683121e-05,0.4981218,1.9606366,-0.0,-4.2962317,3.8866168e-14,0.99601495,2.4572716,0.35298452
1632.0,0.0063421875,0.94280159,0.70670313,0.0,0.0,1.4711796,3.2811393e-05,0.4843531,1.9555655,-0.0,-4.281095,2.1715187e-14,0.99591827,2.2392457,0.35521156
1634.0,0.0063242246,0.94237882,0.70195544,0.0,0.0,1.4797477,3.5119636e-05,0.47064686,1.9504297,-0.0,-4.2657871,1.2137542e-14,0.99581784,2.0181992,0.35741243
1636.0,0.006305736,0.94188875,0.69722223,0.0,0.0,1.4881883,3.7624683e-05,0.45701721,1.9452431,-0.0,-4.2503171,6.787023e-15,0.99571347,1.7941501,0.35958716
1638.0,0.0062867603,0.94133443,0.69250357,0.0,0.0,1.496501,4.034524e-05,0.44347745,1.9400188,-0.0,-4.2346916,3.7967824e-15,0.99560499,1.5671046,0.36173576
1640.0,0.0062673329,0.94071853,0.68779945,0.0,0.0,1.5046858,4.330208e-05,0.43004009,1.9347692,-0.0,-4.2189178,2.1249388e-15,0.99549222,1.3370574,0.36385825
1642.0,0.0062474865,0.94004309,0.68310994,0.0,0.0,1.512742,4.6518315e-05,0.41671681,1.9295053,-0.0,-4.2030025,1.189812e-15,0.99537492,1.1039938,0.3659547
1644.0,0.0062272488,0.93931013,0.67843503,0.0,0.0,1.5206696,5.0019691e-05,0.40351871,1.9242383,-0.0,-4.1869497,6.6652821e-16,0.99525291,0.86788952,0.36802506
1646.0,0.0062066466,0.93852103,0.67377478,0.0,0.0,1.5284679,5.3834898e-05,0.39045629,1.9189781,-0.0,-4.1707654,3.7357208000000004e-16,0.99512595,0.62871206,0.37006938
1648.0,0.006185703,0.93767703,0.66912931,0.0,0.0,1.5361367,5.7995967e-05,0.3775394,1.9137341,-0.0,-4.1544528,2.0948534000000003e-16,0.99499375,0.38642091,0.37208772
1650.0,0.006164439,0.93677908,0.66449869,0.0,0.0,1.5436753,6.2538697e-05,0.36477751,1.9085153,-0.0,-4.1380162,1.1753421000000001e-16,0.99485612,0.14096843,0.37408003
1652.0,0.0061428738,0.93582785,0.65988296,0.0,0.0,1.5510833,6.7503126e-05,0.35217944,1.9033303,-0.0,-4.1214581,6.5980366e-17,0.99471271,-0.10769977,0.37604636
1654.0,0.0061210245,0.93482369,0.65528226,0.0,0.0,1.5583601,7.2934126e-05,0.33975375,1.8981868,-0.0,-4.1047816,3.7060716e-17,0.99456328,-0.35964423,0.3779867
1656.0,0.006098906,0.93376678,0.65069681,0.0,0.0,1.5655049,7.8882018e-05,0.32750842,1.8930922,-0.0,-4.0879884,2.0829106e-17,0.99440742,-0.61493129,0.37990108
1658.0,0.0060765315,0.932657,0.64612669,0.0,0.0,1.5725172,8.5403328e-05,0.31545112,1.8880537,-0.0,-4.0710802,1.1713721e-17,0.99424481,-0.87363255,0.38178948
1660.0,0.0060539139,0.93149424,0.64157206,0.0,0.0,1.5793959,9.2561604e-05,0.30358914,1.8830776,-0.0,-4.0540581,6.591688199999999e-18,0.99407506,-1.1358247,0.38365188
1662.0,0.0060310634,0.93027782,0.63703316,0.0,0.0,1.5861405,0.00010042844,0.29192936,1.8781704,-0.0,-4.0369229,3.7118166999999995e-18,0.9938978,-1.4015888,0.3854883
1664.0,0.0060079894,0.92900723,0.63251019,0.0,0.0,1.59275,0.00010908455,0.28047842,1.8733375,-0.0,-4.0196753,2.0915852999999998e-18,0.99371248,-1.6710103,0.38729873
1666.0,0.0059847003,0.92768145,0.62800336,0.0,0.0,1.5992234,0.00011862108,0.26924247,1.8685844,-0.0,-4.002315,1.179439e-18,0.99351877,-1.9441786,0.38908315
1668.0,0.0059612026,0.92629951,0.62351304,0.0,0.0,1.6055596,0.00012914109,0.25822738,1.8639162,-0.0,-3.9848413,6.655773299999999e-19,0.99331605,-2.2211864,0.39084148
1670.0,0.0059375027,0.92486018,0.61903948,0.0,0.0,1.6117576,0.00014076126,0.24743876,1.8593371,-0.0,-3.9672542,3.7588718e-19,0.99310386,-2.50213,0.39257374
1672.0,0.0059136059,0.92336202,0.61458296,0.0,0.0,1.6178162,0.00015361392,0.23688178,1.8548516,-0.0,-3.9495518,2.1245457e-19,0.99288154,-2.7871087,0.3942799
1674.0,0.0058895163,0.92180341,0.61014396,0.0,0.0,1.6237342,0.00016784933,0.22656134,1.8504634,-0.0,-3.9317331,1.2018172e-19,0.99264848,-3.0762239,0.39595988
1676.0,0.0058652367,0.92018259,0.60572284,0.0,0.0,1.6295102,0.00018363832,0.21648194,1.8461758,-0.0,-3.9137962,6.8043948e-20,0.99240404,-3.3695796,0.39761364
1678.0,0.00584077,0.91849756,0.60132003,0.0,0.0,1.6351428,0.00020117547,0.2066478,1.8419918,-0.0,-3.8957391,3.8559835e-20,0.99214745,-3.6672821,0.39924115
1680.0,0.0058161179,0.91674632,0.59693611,0.0,0.0,1.6406305,0.0002206826,0.1970627,1.8379139,-0.0,-3.8775592,2.1872179e-20,0.99187797,-3.9694388,0.40084231
1682.0,0.0057912818,0.91492653,0.59257162,0.0,0.0,1.6459719,0.00024241311,0.18773015,1.8339444,-0.0,-3.8592539,1.2418744e-20,0.99159473,-4.2761588,0.40241706
