Time,T,V,S,I,V0,dv,a,di,r,L,b,S0,tme,virus_burst,virus_decay,tumor_growth,tumor_infection,infected_tumor_death
47.36,2211236332.827584,0.0,2211236332.827584,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37336610.86700098,0.0,0.0
47.424,2213624335.072233,0.0,2213624335.072233,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37288528.38561242,0.0,0.0
47.488,2216009258.6830153,0.0,2216009258.6830153,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37240412.76045183,0.0,0.0
47.552,2218391101.556076,0.0,2218391101.556076,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37192264.50438234,0.0,0.0
47.616,2220769861.6212363,0.0,2220769861.6212363,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37144084.12843329,0.0,0.0
47.68,2223145536.841908,0.0,2223145536.841908,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37095872.14179932,0.0,0.0
47.744,2225518125.2150145,0.0,2225518125.2150145,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37047629.051839516,0.0,0.0
47.808,2227887624.7709074,0.0,2227887624.7709074,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36999355.36407658,0.0,0.0
47.872,2230254033.5732884,0.0,2230254033.5732884,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36951051.58219607,0.0,0.0
47.936,2232617349.7191267,0.0,2232617349.7191267,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36902718.20804558,0.0,0.0
48.0,2234977571.3385806,0.0,2234977571.3385806,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36854355.74163405,0.0,0.0
48.064,2237334696.5949173,0.0,2237334696.5949173,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36805964.68113098,0.0,0.0
48.128,2239688723.684432,0.0,2239688723.684432,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36757545.522865966,0.0,0.0
48.192,2242039650.836372,0.0,2242039650.836372,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36709098.76132782,0.0,0.0
48.256,2244387476.3128533,0.0,2244387476.3128533,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36660624.88916414,0.0,0.0
48.32,2246732198.4087873,0.0,2246732198.4087873,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36612124.397180654,0.0,0.0
48.384,2249073815.4517975,0.0,2249073815.4517975,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36563597.77434073,0.0,0.0
48.448,2251412325.8021445,0.0,2251412325.8021445,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36515045.507764824,0.0,0.0
48.512,2253747727.8526487,0.0,2253747727.8526487,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36466468.08273005,0.0,0.0
48.576,2256080020.0286107,0.0,2256080020.0286107,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36417865.982669696,0.0,0.0
48.64,2258409200.7877374,0.0,2258409200.7877374,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36369239.689172775,0.0,0.0
48.704,2260735268.6200604,0.0,2260735268.6200604,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36320589.68198375,0.0,0.0
48.768,2263058222.0478663,0.0,2263058222.0478663,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36271916.43900199,0.0,0.0
48.832,2265378059.6256137,0.0,2265378059.6256137,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36223220.43628167,0.0,0.0
48.896,2267694779.9398627,0.0,2267694779.9398627,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36174502.14803128,0.0,0.0
48.96,2270008381.609196,0.0,2270008381.609196,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36125762.046613395,0.0,0.0
49.024,2272318863.284146,0.0,2272318863.284146,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36077000.60254453,0.0,0.0
49.088,2274626223.6471176,0.0,2274626223.6471176,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,36028218.284494765,0.0,0.0
49.152,2276930461.4123163,0.0,2276930461.4123163,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35979415.55928766,0.0,0.0
49.216,2279231575.3256717,0.0,2279231575.3256717,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35930592.8919001,0.0,0.0
49.28,2281529564.1647644,0.0,2281529564.1647644,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35881750.74546209,0.0,0.0
49.344,2283824426.7387514,0.0,2283824426.7387514,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35832889.58125671,0.0,0.0
49.408,2286116161.888295,0.0,2286116161.888295,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35784009.85871997,0.0,0.0
49.472,2288404768.4854875,0.0,2288404768.4854875,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35735112.0354408,0.0,0.0
49.536,2290690245.4337792,0.0,2290690245.4337792,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35686196.56716104,0.0,0.0
49.6,2292972591.6679053,0.0,2292972591.6679053,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35637263.907775365,0.0,0.0
49.664,2295251806.1538153,0.0,2295251806.1538153,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35588314.50933135,0.0,0.0
49.728,2297527887.888599,0.0,2297527887.888599,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35539348.82202954,0.0,0.0
49.792,2299800835.9004173,0.0,2299800835.9004173,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35490367.29422345,0.0,0.0
49.856,2302070649.248429,0.0,2302070649.248429,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35441370.372419745,0.0,0.0
49.92,2304337327.022721,0.0,2304337327.022721,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35392358.501278244,0.0,0.0
49.984,2306600868.338417,0.0,2306600868.338417,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35343332.12373838,0.0,0.0
50.048,2308861271.866089,0.0,2308861271.866089,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35294291.69121521,0.0,0.0
50.112,2311118536.436067,0.0,2311118536.436067,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35245237.650540486,0.0,0.0
50.176,2313372661.1947975,0.0,2313372661.1947975,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35196170.44053131,0.0,0.0
50.24,2315623645.3166223,0.0,2315623645.3166223,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35147090.49822665,0.0,0.0
50.304,2317871488.003651,0.0,2317871488.003651,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35097998.258889265,0.0,0.0
50.368,2320116188.4856334,0.0,2320116188.4856334,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,35048894.156007856,0.0,0.0
50.432,2322357746.019831,0.0,2322357746.019831,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34999778.62129892,0.0,0.0
50.496,2324596159.8908906,0.0,2324596159.8908906,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34950652.084708996,0.0,0.0
50.56,2326831429.4107113,0.0,2326831429.4107113,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34901514.97441676,0.0,0.0
50.624,2329063553.9183197,0.0,2329063553.9183197,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34852367.71683524,0.0,0.0
50.688,2331292532.7797384,0.0,2331292532.7797384,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34803210.736613974,0.0,0.0
50.752,2333518365.3878584,0.0,2333518365.3878584,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34754044.45664134,0.0,0.0
50.816,2335741051.162305,0.0,2335741051.162305,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34704869.298046924,0.0,0.0
50.88,2337960589.549315,0.0,2337960589.549315,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34655685.68020372,0.0,0.0
50.944,2340176980.021599,0.0,2340176980.021599,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34606494.020730704,0.0,0.0
51.008,2342390222.078217,0.0,2342390222.078217,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34557294.73549514,0.0,0.0
51.072,2344600315.244443,0.0,2344600315.244443,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34508088.23861521,0.0,0.0
51.136,2346807259.071637,0.0,2346807259.071637,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34458874.94246236,0.0,0.0
51.2,2349011053.1371126,0.0,2349011053.1371126,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34409655.257664055,0.0,0.0
51.264,2351211697.0440054,0.0,2351211697.0440054,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34360429.59310623,0.0,0.0
51.328,2353409190.4211416,0.0,2353409190.4211416,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34311198.355936095,0.0,0.0
51.392,2355603532.922907,0.0,2355603532.922907,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34261961.95156464,0.0,0.0
51.456,2357794724.2291107,0.0,2357794724.2291107,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34212720.78366961,0.0,0.0
51.52,2359982764.044859,0.0,2359982764.044859,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34163475.25419806,0.0,0.0
51.584,2362167652.100417,0.0,2362167652.100417,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34114225.763369255,0.0,0.0
51.648,2364349388.151078,0.0,2364349388.151078,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34064972.70967762,0.0,0.0
51.712,2366527971.9770317,0.0,2366527971.9770317,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,34015716.48989543,0.0,0.0
51.776,2368703403.3832254,0.0,2368703403.3832254,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33966457.49907599,0.0,0.0
51.84,2370875682.1992373,0.0,2370875682.1992373,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33917196.13055639,0.0,0.0
51.904,2373044808.2791367,0.0,2373044808.2791367,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33867932.77596071,0.0,0.0
51.968,2375210781.5013523,0.0,2375210781.5013523,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33818667.82520292,0.0,0.0
52.032,2377373601.768538,0.0,2377373601.768538,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33769401.66649008,0.0,0.0
52.096,2379533269.007437,0.0,2379533269.007437,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33720134.68632543,0.0,0.0
52.16,2381689783.1687474,0.0,2381689783.1687474,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33670867.26951159,0.0,0.0
52.224,2383843144.226985,0.0,2383843144.226985,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33621599.799153775,0.0,0.0
52.288,2385993352.1803513,0.0,2385993352.1803513,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33572332.656662986,0.0,0.0
52.352,2388140407.050595,0.0,2388140407.050595,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33523066.221759398,0.0,0.0
52.416,2390284308.882876,0.0,2390284308.882876,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33473800.872475635,0.0,0.0
52.48,2392425057.745631,0.0,2392425057.745631,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33424536.985160112,0.0,0.0
52.544,2394562653.7304354,0.0,2394562653.7304354,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33375274.934480507,0.0,0.0
52.608,2396697096.9518657,0.0,2396697096.9518657,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33326015.093427166,0.0,0.0
52.672,2398828387.5473647,0.0,2398828387.5473647,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33276757.833316576,0.0,0.0
52.736,2400956525.677102,0.0,2400956525.677102,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33227503.5237949,0.0,0.0
52.8,2403081511.523838,0.0,2403081511.523838,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33178252.53284157,0.0,0.0
52.864,2405203345.2927847,0.0,2405203345.2927847,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33129005.22677282,0.0,0.0
52.928,2407322027.211469,0.0,2407322027.211469,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33079761.9702453,0.0,0.0
52.992,2409437557.529594,0.0,2409437557.529594,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,33030523.12625986,0.0,0.0
53.056,2411549936.518899,0.0,2411549936.518899,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32981289.056165148,0.0,0.0
53.12,2413659164.473021,0.0,2413659164.473021,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32932060.119661402,0.0,0.0
53.184,2415765241.7073593,0.0,2415765241.7073593,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32882836.67480417,0.0,0.0
53.248,2417868168.5589304,0.0,2417868168.5589304,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32833619.078008186,0.0,0.0
53.312,2419967945.5348845,0.0,2419967945.5348845,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32784407.680564955,0.0,0.0
53.376,2422064573.2444334,0.0,2422064573.2444334,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32735202.83021808,0.0,0.0
53.44,2424158052.120549,0.0,2424158052.120549,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32686004.877695885,0.0,0.0
53.504,2426248382.6169558,0.0,2426248382.6169558,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32636814.1721048,0.0,0.0
53.568,2428335565.2095532,0.0,2428335565.2095532,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32587631.060896553,0.0,0.0
53.632,2430419600.3963,0.0,2430419600.3963,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32538455.88987149,0.0,0.0
53.696,2432500488.6971025,0.0,2432500488.6971025,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32489289.00318174,0.0,0.0
53.76,2434578230.6537,0.0,2434578230.6537,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32440130.743334465,0.0,0.0
53.824,2436652826.8295503,0.0,2436652826.8295503,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32390981.45119521,0.0,0.0
53.888,2438724277.809717,0.0,2438724277.809717,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32341841.46599116,0.0,0.0
53.952,2440792584.200755,0.0,2440792584.200755,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32292711.12531453,0.0,0.0
54.016,2442857746.630598,0.0,2442857746.630598,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32243590.76512582,0.0,0.0
54.08,2444919765.748443,0.0,2444919765.748443,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32194480.719757367,0.0,0.0
54.144,2446978642.2246385,0.0,2446978642.2246385,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32145381.321916595,0.0,0.0
54.208,2449034376.750569,0.0,2449034376.750569,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32096292.90268953,0.0,0.0
54.272,2451086970.038542,0.0,2451086970.038542,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,32047215.791544266,0.0,0.0
54.336,2453136422.8216753,0.0,2453136422.8216753,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31998150.31633436,0.0,0.0
54.4,2455182735.853781,0.0,2455182735.853781,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31949096.803302478,0.0,0.0
54.464,2457225909.9092555,0.0,2457225909.9092555,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31900055.57708376,0.0,0.0
54.528,2459265945.782961,0.0,2459265945.782961,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31851026.960709512,0.0,0.0
54.592,2461302844.290116,0.0,2461302844.290116,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31802011.275610644,0.0,0.0
54.656,2463336606.266178,0.0,2463336606.266178,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31753008.84162143,0.0,0.0
54.72,2465367232.566735,0.0,2465367232.566735,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31704019.97698295,0.0,0.0
54.784,2467394724.067384,0.0,2467394724.067384,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31655044.998346876,0.0,0.0
54.848,2469419081.6636257,0.0,2469419081.6636257,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31606084.22077903,0.0,0.0
54.912,2471440306.2707453,0.0,2471440306.2707453,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31557137.95776313,0.0,0.0
54.976,2473458398.823701,0.0,2473458398.823701,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31508206.521204457,0.0,0.0
55.04,2475473360.277008,0.0,2475473360.277008,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31459290.221433677,0.0,0.0
55.104,2477485191.6046295,0.0,2477485191.6046295,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31410389.367210407,0.0,0.0
55.168,2479493893.799858,0.0,2479493893.799858,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31361504.265727162,0.0,0.0
55.232,2481499467.8752046,0.0,2481499467.8752046,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31312635.222613107,0.0,0.0
55.296,2483501914.862284,0.0,2483501914.862284,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31263782.541937772,0.0,0.0
55.36,2485501235.811702,0.0,2485501235.811702,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31214946.52621505,0.0,0.0
55.424,2487497431.7929406,0.0,2487497431.7929406,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31166127.476406857,0.0,0.0
55.488,2489490503.8942447,0.0,2489490503.8942447,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31117325.691927228,0.0,0.0
55.552,2491480453.2225094,0.0,2491480453.2225094,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31068541.470646016,0.0,0.0
55.616,2493467280.903165,0.0,2493467280.903165,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,31019775.10889293,0.0,0.0
55.68,2495450988.0800643,0.0,2495450988.0800643,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30971026.901461426,0.0,0.0
55.744,2497431575.915369,0.0,2497431575.915369,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30922297.14161266,0.0,0.0
55.808,2499409045.5894346,0.0,2499409045.5894346,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30873586.1210795,0.0,0.0
55.872,2501383398.300698,0.0,2501383398.300698,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30824894.130070496,0.0,0.0
55.936,2503354635.2655644,0.0,2503354635.2655644,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30776221.45727387,0.0,0.0
56.0,2505322757.7182927,0.0,2505322757.7182927,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30727568.389861614,0.0,0.0
56.064,2507287766.9108815,0.0,2507287766.9108815,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30678935.213493522,0.0,0.0
56.128,2509249664.1129575,0.0,2509249664.1129575,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30630322.212321214,0.0,0.0
56.192,2511208450.611658,0.0,2511208450.611658,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30581729.66899229,0.0,0.0
56.256,2513164127.711522,0.0,2513164127.711522,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30533157.86465442,0.0,0.0
56.32,2515116696.734374,0.0,2515116696.734374,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30484607.078959484,0.0,0.0
56.384,2517066159.0192094,0.0,2517066159.0192094,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30436077.5900677,0.0,0.0
56.448,2519012515.922083,0.0,2519012515.922083,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30387569.674651794,0.0,0.0
56.512,2520955768.8159943,0.0,2520955768.8159943,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30339083.60790125,0.0,0.0
56.576,2522895919.1443934,0.0,2522895919.1443934,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30290619.66218624,0.0,0.0
56.64,2524832968.4832377,0.0,2524832968.4832377,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30242178.105498742,0.0,0.0
56.704,2526766918.285045,0.0,2526766918.285045,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30193759.207849048,0.0,0.0
56.768,2528697770.0090866,0.0,2528697770.0090866,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30145363.23802205,0.0,0.0
