T,EXC2,FV1,FV2,FV3,FV4,FV5,H1,H2,H3,H4,H5,INH1,INH2,INH3,INH4,M2,M3,M4,V1,V2,V3,V4,V5
7890.0,0.033520654,0.055867758,0.050795536,0.10229285,0.10907858,0.021732152,0.56095135,0.29720077,0.3149609,0.34330681,0.66688043,0.014422785,0.060342643,0.032658894,0.061270446,0.093867622,0.19041158,0.062534757,-54.618229,-41.711262,-38.688015,-38.400749,-62.455925
7900.0,0.033592582,0.055987634,0.051017758,0.10204846,0.10918538,0.021716269,0.56131649,0.29724294,0.31473574,0.34297606,0.66756958,0.014393838,0.060308699,0.032794364,0.061227135,0.093602382,0.1900962,0.062657915,-54.600067,-41.692863,-38.698673,-38.396358,-62.461903
7910.0,0.033664305,0.056107175,0.051221162,0.10177748,0.10925155,0.021699458,0.56167918,0.29728374,0.31451204,0.342646,0.66825676,0.014360958,0.060255382,0.032917727,0.061166212,0.093339331,0.18978058,0.062780827,-54.581993,-41.67609,-38.710518,-38.393635,-62.468239
7920.0,0.033737127,0.056228541,0.05145048,0.10154188,0.10937061,0.021684052,0.56203938,0.29732317,0.31428987,0.34231666,0.66894197,0.014333294,0.060227491,0.033057701,0.061128989,0.093078442,0.18946466,0.062903471,-54.563675,-41.657257,-38.720837,-38.388744,-62.474045
7930.0,0.033809558,0.056349263,0.051654108,0.1012705,0.10943503,0.021667369,0.56239712,0.2973612,0.31406912,0.34198797,0.66962528,0.014300337,0.060173541,0.033181164,0.061067954,0.092819728,0.18914849,0.063025877,-54.545494,-41.640598,-38.73275,-38.386101,-62.480339
7940.0,0.033882909,0.056471512,0.051877283,0.10102551,0.10953883,0.021651752,0.56275249,0.29739788,0.31384987,0.34165999,0.67030662,0.014271272,0.060138538,0.033317149,0.061024666,0.092563152,0.18883203,0.063148029,-54.527122,-41.622414,-38.743526,-38.38184,-62.486233
7950.0,0.033956278,0.056593794,0.052088503,0.10076371,0.10961674,0.021635573,0.56310534,0.29743323,0.3136321,0.3413327,0.670986,0.014239715,0.060091224,0.033445437,0.060970221,0.09230873,0.18851532,0.063269928,-54.508781,-41.605267,-38.75507,-38.378647,-62.492348
7960.0,0.034030255,0.05671709,0.052308269,0.10051308,0.10971107,0.021619888,0.56345582,0.2974672,0.31341577,0.3410061,0.67166346,0.014209801,0.060051851,0.033579182,0.060923368,0.092056438,0.18819836,0.063391566,-54.490326,-41.587498,-38.766148,-38.374783,-62.498276
7970.0,0.034104489,0.056840815,0.052524116,0.10025667,0.10979616,0.021604057,0.56380379,0.29749984,0.31320089,0.34068018,0.67233902,0.014179027,0.06000815,0.03371039,0.060872737,0.09180627,0.18788113,0.063512959,-54.471844,-41.570118,-38.777504,-38.3713,-62.504265
7980.0,0.03417917,0.056965284,0.052742533,0.10000328,0.10988533,0.021588413,0.56414938,0.29753113,0.31298751,0.34035498,0.67301267,0.014148691,0.059966486,0.033843227,0.060824238,0.091558218,0.18756364,0.063634098,-54.453289,-41.552593,-38.788754,-38.367653,-62.510189
7990.0,0.034254223,0.057090372,0.052960664,0.099749021,0.10997274,0.021572806,0.56449258,0.29756111,0.31277555,0.34003043,0.67368436,0.014118219,0.059924059,0.033975855,0.060775261,0.091312274,0.18724591,0.063754991,-54.434681,-41.535164,-38.800064,-38.364079,-62.516102
8000.0,0.034329671,0.057216123,0.053179294,0.099494956,0.11005997,0.021557279,0.56483328,0.29758975,0.31256503,0.33970657,0.67435414,0.014087769,0.059881631,0.034108777,0.06072652,0.091068424,0.18692793,0.063875623,-54.416012,-41.517761,-38.811394,-38.360516,-62.521988
8010.0,0.034405529,0.057342552,0.053398613,0.099241339,0.11014743,0.021541841,0.5651716,0.29761708,0.312356,0.33938339,0.67502201,0.014057379,0.05983939,0.034242116,0.060678188,0.090826668,0.1866097,0.063996002,-54.397282,-41.500374,-38.822731,-38.356945,-62.527847
8020.0,0.034481782,0.05746964,0.053617977,0.098987289,0.11023379,0.021526456,0.56550753,0.2976431,0.31214839,0.33906093,0.67568797,0.014026918,0.059796706,0.034375463,0.060629673,0.09058699,0.18629122,0.064116128,-54.37849,-41.483047,-38.83411,-38.35342,-62.533688
8030.0,0.034558464,0.05759744,0.05383832,0.098734058,0.11032096,0.021511175,0.56584102,0.2976678,0.31194222,0.33873913,0.67635202,0.013996571,0.05975448,0.034509413,0.060581822,0.090349391,0.1859725,0.064236,-54.359634,-41.465714,-38.845482,-38.349869,-62.539494
8040.0,0.03463554,0.057725899,0.054058433,0.098480009,0.11040647,0.021495933,0.56617206,0.2976912,0.31173748,0.33841801,0.67701417,0.013966097,0.059711542,0.034643188,0.060533535,0.090113848,0.18565354,0.064355627,-54.340721,-41.44846,-38.856915,-38.346382,-62.545288
8050.0,0.034713063,0.057855107,0.054279938,0.0982273,0.11049359,0.021480814,0.56650072,0.29771331,0.3115342,0.33809757,0.67767441,0.013935816,0.05966945,0.034777835,0.060486268,0.089880362,0.18533434,0.064474992,-54.321739,-41.431168,-38.868313,-38.342838,-62.551041
8060.0,0.034790982,0.057984971,0.054500628,0.097973004,0.11057791,0.021465704,0.566827,0.29773411,0.31133232,0.33777785,0.67833275,0.013905294,0.059626084,0.034911934,0.060438041,0.089648917,0.1850149,0.064594105,-54.3027,-41.414005,-38.87981,-38.339405,-62.556793
8070.0,0.034869384,0.058115643,0.054723654,0.097721264,0.11066571,0.021450762,0.56715083,0.29775366,0.31113189,0.33745879,0.67898923,0.013875144,0.059584454,0.035047509,0.060391665,0.089419521,0.18469523,0.064712971,-54.283581,-41.396725,-38.891216,-38.335838,-62.562489
8080.0,0.034948155,0.058246922,0.054944463,0.097466066,0.11074791,0.02143576,0.56747234,0.2977719,0.31093287,0.33714038,0.67964375,0.013844477,0.059540212,0.035181638,0.060343068,0.089192145,0.18437533,0.064831577,-54.264416,-41.379684,-38.902809,-38.332497,-62.568207
8090.0,0.035027485,0.05837914,0.055169962,0.097216494,0.11083823,0.021421041,0.5677914,0.29778889,0.31073532,0.33682269,0.68029648,0.013814636,0.059499923,0.035318743,0.060298413,0.088966794,0.18405519,0.06494993,-54.245152,-41.362347,-38.914169,-38.328831,-62.573822
8100.0,0.035107095,0.058511823,0.055389687,0.096958801,0.11091596,0.021406088,0.56810802,0.29780462,0.31053913,0.33650568,0.68094724,0.013783589,0.059453662,0.035452131,0.060248367,0.088743456,0.18373483,0.065068036,-54.225864,-41.345516,-38.92593,-38.325676,-62.579533
8110.0,0.035187457,0.058645763,0.055620659,0.096715242,0.11101469,0.021391734,0.56842232,0.29781908,0.3103444,0.33618933,0.68159616,0.013754626,0.05941752,0.03559269,0.060208056,0.088522121,0.18341424,0.065185882,-54.206432,-41.327892,-38.937069,-38.321674,-62.585014
8120.0,0.035267856,0.058779761,0.055836458,0.096451253,0.11108235,0.021376688,0.56873417,0.29783228,0.31015107,0.33587366,0.68224323,0.013722641,0.059366543,0.035723522,0.060154002,0.088302784,0.18309343,0.065303475,-54.187038,-41.311489,-38.949169,-38.318932,-62.590767
8130.0,0.035349667,0.058916111,0.056086816,0.096231543,0.11121672,0.02136337,0.56904364,0.29784423,0.30995914,0.33555868,0.68288839,0.013697193,0.059347529,0.035876423,0.060130239,0.088085428,0.18277237,0.065420814,-54.167343,-41.292534,-38.959263,-38.313492,-62.59586
8140.0,0.035430741,0.059051234,0.056293413,0.095953844,0.11126406,0.021347962,0.56935078,0.29785493,0.30976865,0.33524439,0.6835317,0.013663191,0.059286758,0.036001328,0.060067255,0.087870061,0.18245113,0.065537907,-54.147865,-41.276951,-38.972054,-38.311577,-62.601757
8150.0,0.035512663,0.059187774,0.056515925,0.095698722,0.11134057,0.021333449,0.56965548,0.29786441,0.30957955,0.33493075,0.68417317,0.013632449,0.059240825,0.036136366,0.060019203,0.087656662,0.18212965,0.065654747,-54.128227,-41.260227,-38.983829,-38.308483,-62.607319
8160.0,0.035595454,0.059325758,0.056748077,0.095453322,0.11143699,0.021319332,0.56995779,0.29787263,0.30939186,0.33461779,0.68481278,0.01360322,0.059203491,0.036277585,0.059978418,0.087445222,0.18180795,0.065771326,-54.108425,-41.242847,-38.995186,-38.304585,-62.612728
8170.0,0.03567832,0.059463866,0.056968775,0.095191814,0.11150774,0.021304781,0.57025772,0.29787964,0.30920556,0.33430552,0.68545049,0.013571593,0.059154112,0.03641142,0.059926949,0.087235741,0.18148604,0.06588766,-54.08865,-41.226383,-39.007317,-38.301727,-62.618309
8180.0,0.035762627,0.05960438,0.057223927,0.094975241,0.11164442,0.021291927,0.57055527,0.29788542,0.30902067,0.33399391,0.68608642,0.013546571,0.05913664,0.036567245,0.059906036,0.087028205,0.18116389,0.066003732,-54.068573,-41.207428,-39.017384,-38.296211,-62.623245
8190.0,0.035846207,0.05974368,0.057433985,0.094699219,0.11169266,0.021276938,0.57085049,0.29788998,0.30883718,0.33368298,0.68672043,0.013512792,0.059076589,0.036694244,0.059844844,0.086822622,0.18084155,0.066119567,-54.048714,-41.191879,-39.030247,-38.294266,-62.629002
8200.0,0.0359312,0.05988533,0.057676435,0.094463676,0.11180241,0.021263536,0.57114327,0.29789335,0.30865508,0.33337271,0.68735266,0.013484996,0.059045915,0.036841907,0.059811585,0.08661896,0.18051898,0.066235133,-54.028561,-41.174,-39.041248,-38.289845,-62.634151
8210.0,0.036015939,0.060026564,0.057894237,0.094198145,0.11186194,0.021249088,0.57143366,0.29789549,0.30847436,0.33306313,0.68798298,0.013452698,0.05899208,0.036973782,0.059757438,0.086417228,0.18019623,0.06635046,-54.008514,-41.157997,-39.05368,-38.287449,-62.639706
8220.0,0.036101647,0.06016941,0.058121268,0.093943246,0.11194192,0.021234997,0.57172173,0.29789644,0.30829504,0.33275422,0.68861151,0.013422035,0.05894725,0.037111599,0.059710842,0.086217411,0.17987324,0.066465534,-53.988285,-41.14138,-39.065643,-38.284229,-62.645126
8230.0,0.036187705,0.060312841,0.058345266,0.093683034,0.11201256,0.021220878,0.57200742,0.29789618,0.30811709,0.33244598,0.68923819,0.013390568,0.058898188,0.037247412,0.059660945,0.086019501,0.17955007,0.066580355,-53.968018,-41.125042,-39.077888,-38.281387,-62.650566
8240.0,0.036274549,0.06045758,0.058579598,0.093437053,0.11210144,0.021207325,0.57229072,0.29789475,0.30794057,0.33213839,0.68986309,0.013361153,0.058858436,0.037389789,0.059620552,0.085823499,0.17922667,0.06669493,-53.947609,-41.108013,-39.089489,-38.277813,-62.655785
8250.0,0.036362432,0.060604054,0.058827121,0.093203872,0.11221637,0.021194302,0.57257164,0.29789212,0.30776539,0.33183149,0.69048607,0.013333729,0.058829956,0.0375406,0.059589878,0.085629381,0.17890304,0.066809244,-53.927002,-41.090096,-39.100513,-38.273197,-62.660805
8260.0,0.03645039,0.060750648,0.059061784,0.09295246,0.1123024,0.021180805,0.57285017,0.29788831,0.30759162,0.33152527,0.69110733,0.013303594,0.058787886,0.037683118,0.059547141,0.085437156,0.17857924,0.066923305,-53.906425,-41.073174,-39.112427,-38.269745,-62.666012
8270.0,0.036539331,0.060898881,0.059312794,0.092723854,0.11241811,0.021168152,0.57312632,0.2978833,0.30741921,0.33121967,0.69172668,0.013276753,0.058760874,0.037836041,0.059519574,0.085246809,0.1782552,0.06703712,-53.885666,-41.055141,-39.123283,-38.265102,-62.670895
8280.0,0.036629312,0.06104885,0.059575628,0.092506453,0.11255728,0.021155944,0.57340014,0.29787716,0.3072482,0.3309148,0.69234431,0.013251666,0.058743928,0.037996523,0.059500594,0.085058331,0.17793097,0.067150682,-53.864712,-41.036339,-39.133633,-38.259525,-62.675613
8290.0,0.036720864,0.061201442,0.059878804,0.092335127,0.11276831,0.02114567,0.57367158,0.29786986,0.30707857,0.33061054,0.69296008,0.013233416,0.058760978,0.03818265,0.059514448,0.084871709,0.17760649,0.067263976,-53.843441,-41.014744,-39.141804,-38.251083,-62.679581
8300.0,0.036813274,0.061355457,0.060191274,0.092171252,0.11299449,0.021135775,0.57394063,0.2978614,0.30691031,0.33030701,0.69357401,0.013216324,0.058784585,0.038374655,0.059534445,0.084686942,0.17728181,0.067377016,-53.822021,-40.992596,-39.149632,-38.24205,-62.683407
8310.0,0.036907483,0.06151247,0.060550205,0.092059791,0.11330411,0.021128017,0.57420731,0.29785177,0.30674341,0.33000413,0.69418621,0.013207036,0.058847375,0.038596205,0.059591968,0.084504016,0.17695691,0.067489795,-53.800236,-40.967285,-39.154961,-38.229706,-62.686405
8320.0,0.036991388,0.06165231,0.060507994,0.091487534,0.11286516,0.021102602,0.57447159,0.29784089,0.3065778,0.32970178,0.69479656,0.013128919,0.058561184,0.0385621,0.059321787,0.084323019,0.17663203,0.067602478,-53.78088,-40.970257,-39.182423,-38.247211,-62.696243
8330.0,0.037084028,0.061806716,0.060744159,0.091240086,0.11295547,0.02108917,0.57473356,0.29782894,0.30641365,0.32940018,0.69540513,0.013099343,0.058521461,0.038705602,0.059281286,0.084143803,0.17630678,0.067714818,-53.759552,-40.953667,-39.194347,-38.243607,-62.701447
8340.0,0.037179571,0.06196595,0.061078973,0.09109547,0.1132171,0.021080405,0.57499307,0.29781589,0.30625087,0.32909927,0.6960119,0.01308519,0.058560904,0.038911726,0.05931665,0.083966397,0.17598128,0.06782686,-53.73761,-40.930256,-39.201328,-38.233173,-62.704845
8350.0,0.037276924,0.062128209,0.061464418,0.091008849,0.11356608,0.021073949,0.57525027,0.2978017,0.30608943,0.32879904,0.69661689,0.013079598,0.058642212,0.03914997,0.059393309,0.083790801,0.17565554,0.067938641,-53.715305,-40.90345,-39.205513,-38.219288,-62.707348
8360.0,0.037378117,0.062296864,0.061965313,0.091052659,0.11412692,0.021072455,0.57550508,0.29778641,0.30592942,0.32849947,0.69722009,0.013093486,0.058822293,0.039461728,0.059563294,0.083616994,0.17532955,0.068050131,-53.692181,-40.868847,-39.203396,-38.197052,-62.707928
8370.0,0.037464879,0.062441468,0.061892487,0.090449288,0.11363865,0.021045906,0.5757575,0.29776984,0.30577064,0.32820043,0.6978215,0.01301074,0.0585129,0.039408263,0.059269924,0.083445124,0.17500366,0.068161599,-53.672398,-40.873863,-39.232647,-38.216404,-62.718231
8380.0,0.037559893,0.062599815,0.062101711,0.090160221,0.1136663,0.021031618,0.57600754,0.2977522,0.30561328,0.32790208,0.69842112,0.012975022,0.058443151,0.039534353,0.059202611,0.08327499,0.17467742,0.068272717,-53.650784,-40.85947,-39.246719,-38.215305,-62.723778
8390.0,0.03764984,0.062749736,0.062102605,0.089637414,0.11330982,0.021008525,0.57625526,0.2977334,0.3054572,0.32760435,0.69901901,0.012904324,0.058195047,0.039527759,0.058967616,0.083106704,0.17435108,0.068383671,-53.630367,-40.859409,-39.272282,-38.229481,-62.732758
8400.0,0.037748113,0.062913522,0.062386855,0.089433774,0.1134697,0.020997735,0.57650054,0.29771355,0.30530259,0.32730734,0.69961512,0.012881267,0.058188029,0.039701506,0.058961254,0.082940146,0.17402439,0.068494268,-53.608116,-40.839931,-39.282272,-38.223118,-62.736954
8410.0,0.037848752,0.063081257,0.062730409,0.089294031,0.11373621,0.020989479,0.57674342,0.2976926,0.30514932,0.32701102,0.70020944,0.012867797,0.058230251,0.039912973,0.059001438,0.082775362,0.17369746,0.068604611,-53.585384,-40.816498,-39.289143,-38.212532,-62.74017
8420.0,0.03794856,0.063247599,0.063020103,0.089090869,0.11390004,0.020978998,0.57698399,0.29767054,0.30499738,0.32671532,0.70080203,0.01284486,0.058224548,0.040090065,0.058996923,0.082612358,0.17337036,0.068714723,-53.562893,-40.796833,-39.299145,-38.206036,-62.744251
8430.0,0.038042001,0.063403338,0.0630318,0.088583432,0.11356714,0.020956514,0.57722211,0.2976473,0.30484676,0.32642019,0.70139283,0.012776436,0.057987671,0.040090423,0.058772083,0.082451187,0.17304319,0.068824708,-53.541889,-40.79604,-39.324223,-38.219246,-62.753014
8440.0,0.038142964,0.06357161,0.063299306,0.088355787,0.11369287,0.020945076,0.57745785,0.29762301,0.30469751,0.32612577,0.7019819,0.012749867,0.057963923,0.040253442,0.058749899,0.08229173,0.17271569,0.068934359,-53.519249,-40.777958,-39.335514,-38.214252,-62.757473
8450.0,0.038245652,0.063742757,0.063605405,0.088168673,0.11388418,0.020935349,0.5776912,0.29759765,0.30454966,0.32583201,0.70256925,0.012729347,0.057970796,0.040440928,0.058757525,0.082134023,0.17238796,0.069043748,-53.496277,-40.757355,-39.344814,-38.206661,-62.761269
8460.0,0.038349625,0.063916042,0.06393227,0.088002808,0.1141093,0.020926541,0.57792217,0.29757118,0.30440316,0.3255389,0.7031548,0.012711991,0.05799355,0.04064155,0.058780946,0.081978068,0.17206,0.069152899,-53.47308,-40.735455,-39.353073,-38.197746,-62.764709
8470.0,0.038461715,0.064102858,0.064530499,0.088135757,0.11481983,0.020929154,0.57815075,0.2975437,0.30425805,0.32524651,0.70373869,0.012739267,0.058242604,0.041014697,0.05902024,0.081823796,0.1717317,0.069261715,-53.448132,-40.695641,-39.346451,-38.169708,-62.763687
8480.0,0.038556125,0.064260207,0.064419053,0.087487407,0.11426599,0.020901719,0.57837689,0.29751498,0.30411413,0.32495457,0.70432073,0.012649915,0.057901397,0.040936753,0.058695048,0.081671417,0.17140354,0.06937056,-53.427174,-40.703033,-39.37883,-38.191551,-62.774406
8490.0,0.038666274,0.064443789,0.064884491,0.087465808,0.11473029,0.020898756,0.57860065,0.29748529,0.30397168,0.32466343,0.7049011,0.01265418,0.058034856,0.041225303,0.05882496,0.081520647,0.17107488,0.069478951,-53.402782,-40.672245,-39.37991,-38.173233,-62.775562
8500.0,0.038765404,0.064609006,0.064897284,0.086957805,0.11439253,0.020876944,0.57882202,0.29745445,0.3038305,0.3243728,0.70547974,0.012585614,0.057796367,0.041226219,0.058600198,0.081371702,0.17074625,0.069587283,-53.380886,-40.671402,-39.405437,-38.186554,-62.784096
8510.0,0.038877174,0.064795293,0.065340266,0.086911567,0.11482117,0.020872803,0.57904094,0.29742262,0.30369076,0.32408291,0.70605665,0.012586264,0.057912473,0.04150058,0.058712285,0.081224397,0.17041716,0.069695227,-53.356258,-40.642296,-39.407764,-38.169655,-62.785717
8520.0,0.038979784,0.064966306,0.065414593,0.086464949,0.11459056,0.020853652,0.57925743,0.29738963,0.30355227,0.32379356,0.70663178,0.012526977,0.057722706,0.041540567,0.058533605,0.08107888,0.17008805,0.069803067,-53.33371,-40.637432,-39.430332,-38.178738,-62.793217
8530.0,0.039094016,0.065156691,0.065884948,0.086443618,0.11506008,0.020850718,0.57947153,0.29735565,0.30341524,0.32350495,0.7072053,0.012531353,0.0578578,0.041832171,0.058665112,0.080934994,0.16975851,0.069910541,-53.30867,-40.606758,-39.431412,-38.160263,-62.794365
8540.0,0.039192434,0.065320723,0.065721415,0.085741706,0.11441292,0.020821724,0.57968318,0.29732049,0.3032794,0.3232168,0.70777702,0.012433907,0.057474136,0.041721106,0.058300193,0.080792956,0.16942908,0.070018016,-53.287151,-40.617401,-39.467094,-38.185749,-62.805737
8550.0,0.039304722,0.065507874,0.06604743,0.085564055,0.11462362,0.020813003,0.57989246,0.29728436,0.30314499,0.32292938,0.70834702,0.012414861,0.05748938,0.04192093,0.058318052,0.080652505,0.16909917,0.070125088,-53.262665,-40.59621,-39.47617,-38.177437,-62.809158
8560.0,0.039418474,0.065697454,0.06638667,0.085396312,0.11485633,0.020804755,0.58009928,0.29724717,0.30301195,0.32264262,0.70891535,0.012397383,0.0575139,0.042129129,0.058344342,0.080513753,0.16876902,0.070231929,-53.237923,-40.574265,-39.484753,-38.16827,-62.812397
8570.0,0.039540887,0.065901481,0.067021377,0.085536838,0.11559841,0.020808628,0.58030361,0.29720902,0.30288035,0.32235658,0.70948201,0.01242608,0.057774469,0.042524796,0.058597989,0.080376633,0.16843849,0.070338443,-53.211369,-40.533482,-39.477562,-38.139156,-62.810875
8580.0,0.03964996,0.066083267,0.067100331,0.085093379,0.11537537,0.020789821,0.58050555,0.29716966,0.30274993,0.32207099,0.71004695,0.012367303,0.057587825,0.042567708,0.058422122,0.080241315,0.168108,0.070444934,-53.187775,-40.528435,-39.50029,-38.147888,-62.818264
8590.0,0.03975841,0.066264018,0.067110203,0.084575757,0.11503319,0.020768143,0.58070499,0.29712924,0.30262086,0.32178602,0.71061015,0.012297467,0.057345409,0.042566784,0.058192153,0.080107689,0.16777731,0.070551232,-53.164375,-40.527805,-39.526958,-38.16132,-62.826786
8600.0,0.039878797,0.066464663,0.067539327,0.084494211,0.11541155,0.020763619,0.58090198,0.29708791,0.30249324,0.32150176,0.71117169,0.012292949,0.057436902,0.042831827,0.058284193,0.079975657,0.16744618,0.070657156,-53.138466,-40.500469,-39.531174,-38.146473,-62.828564
8610.0,0.039998945,0.066664904,0.067912959,0.084353045,0.11569265,0.020756818,0.58109653,0.2970455,0.30236694,0.3212181,0.71173155,0.012279521,0.057483118,0.043061629,0.05833276,0.079845302,0.16711482,0.070762895,-53.112686,-40.476799,-39.538479,-38.135471,-62.831242
8620.0,0.04010617,0.066843614,0.067740642,0.083649024,0.11503771,0.02072804,0.58128858,0.2970019,0.30224189,0.32093492,0.71228969,0.012181694,0.057096548,0.042945143,0.057964254,0.079716735,0.16678348,0.070868604,-53.089737,-40.487698,-39.575077,-38.16114,-62.842575
8630.0,0.040227916,0.067046531,0.068077177,0.08346495,0.11525379,0.020719705,0.58147812,0.2969574,0.30211827,0.32065248,0.71284616,0.012161925,0.057111673,0.043151382,0.057982381,0.079589725,0.16645163,0.070973925,-53.063747,-40.466431,-39.584694,-38.152657,-62.845863
8640.0,0.040352222,0.067253701,0.068469025,0.083334193,0.11555895,0.020713637,0.58166522,0.2969119,0.30199602,0.32037067,0.71340102,0.012150158,0.057167917,0.043392595,0.058041096,0.079464361,0.16611952,0.071079016,-53.037289,-40.441792,-39.591537,-38.140701,-62.848255
8650.0,0.040479161,0.067465268,0.068911634,0.083257847,0.11594986,0.020709664,0.58184975,0.29686537,0.30187514,0.32008949,0.71395415,0.012146479,0.057264578,0.043665975,0.058139522,0.079340637,0.1657871,0.071183883,-53.010349,-40.414116,-39.595535,-38.125423,-62.849823
8660.0,0.040592905,0.067654841,0.068779916,0.082593165,0.11536861,0.020682594,0.58203185,0.29681766,0.30175552,0.31980875,0.71450561,0.012054675,0.056910738,0.04357532,0.0578009,0.079218693,0.16545469,0.07128875,-52.986275,-40.422337,-39.630497,-38.148155,-62.860508
8670.0,0.040720236,0.067867063,0.06913095,0.08241298,0.11559845,0.020674888,0.58221138,0.29676902,0.30163732,0.31952873,0.71505541,0.012035599,0.056931041,0.043790542,0.057825126,0.079098284,0.16512178,0.071393237,-52.959396,-40.400463,-39.640018,-38.139156,-62.863552
8680.0,0.040855385,0.068092309,0.0697295,0.082483992,0.11624441,0.020676984,0.58238834,0.29671946,0.30152053,0.31924939,0.71560359,0.012054165,0.057143997,0.044162586,0.058036644,0.07897947,0.16478847,0.07149744,-52.930958,-40.363407,-39.636265,-38.113941,-62.862724
8690.0,0.04097534,0.06829223,0.069676295,0.081897803,0.11579306,0.020653315,0.5825628,0.29666871,0.30140498,0.31897047,0.71615005,0.011974121,0.056850325,0.044121642,0.057756901,0.078862436,0.16445519,0.071601681,-52.905785,-40.366688,-39.667347,-38.131546,-62.872078
8700.0,0.041115165,0.068525277,0.070329852,0.082014553,0.11652865,0.020657308,0.58273476,0.29661706,0.30129093,0.31869233,0.71669489,0.011999749,0.057102524,0.044528488,0.058005504,0.078746885,0.16412127,0.071705475,-52.87653,-40.326534,-39.66114,-38.102886,-62.870499
8710.0,0.041235674,0.068726122,0.070180193,0.081328198,0.11591237,0.020629968,0.58290404,0.29656425,0.3011781,0.3184146,0.71723807,0.01190471,0.056732327,0.044426363,0.057651747,0.078633137,0.16378744,0.071809351,-52.851391,-40.335697,-39.697746,-38.126888,-62.881317
8720.0,0.041374415,0.068957359,0.070670791,0.081277519,0.11636762,0.020627603,0.58307081,0.29651055,0.30106676,0.31813759,0.71777964,0.011905205,0.056855217,0.044729825,0.057776123,0.078520879,0.163453,0.071912825,-52.822533,-40.305721,-39.700459,-38.109146,-62.882256
8730.0,0.041508485,0.069180809,0.070912637,0.080977924,0.11640628,0.020615533,0.58323497,0.2964558,0.30095673,0.31786111,0.71831954,0.011868335,0.056785922,0.044875707,0.057713855,0.078410305,0.16311838,0.072016194,-52.794731,-40.291016,-39.716534,-38.107643,-62.887035
8740.0,0.041646209,0.069410354,0.071224838,0.080744214,0.11656098,0.020606108,0.58339655,0.29640001,0.30084807,0.31758523,0.71885782,0.011841442,0.056769233,0.045066122,0.057702348,0.07830134,0.16278338,0.072119355,-52.766258,-40.272099,-39.729111,-38.101631,-62.89077
8750.0,0.041781839,0.069636397,0.071389578,0.080363654,0.11646754,0.020591073,0.58355546,0.29634321,0.30074078,0.31730989,0.71939451,0.01179247,0.056638449,0.045163099,0.057580516,0.078194022,0.16244814,0.072222389,-52.738304,-40.26215,-39.749664,-38.105263,-62.896732
8760.0,0.041923389,0.069872312,0.071711682,0.080134556,0.11663297,0.020582093,0.58371174,0.29628539,0.30063489,0.31703517,0.71992952,0.011766315,0.056626219,0.045359671,0.057574056,0.078088298,0.16211249,0.072325192,-52.709221,-40.242756,-39.762081,-38.098835,-62.900295
8770.0,0.042069495,0.07011582,0.072127827,0.079994716,0.11695391,0.020576607,0.5838654,0.29622662,0.3005304,0.31676105,0.72046292,0.011753648,0.056684747,0.045615774,0.05763597,0.077984162,0.16177644,0.072427802,-52.679291,-40.217815,-39.769676,-38.086391,-62.902473
8780.0,0.042205624,0.070342712,0.072079383,0.079400599,0.11650679,0.020553337,0.58401638,0.29616669,0.30042723,0.31648737,0.72099465,0.011672677,0.056390196,0.045577765,0.057354085,0.077881739,0.16144024,0.072530389,-52.651497,-40.220715,-39.802074,-38.103737,-62.911716
8790.0,0.042351328,0.070585549,0.072328709,0.079094209,0.116546,0.020541612,0.58416462,0.29610586,0.30032548,0.31621432,0.72152483,0.011634965,0.056319237,0.045728147,0.057291005,0.077780865,0.16110356,0.072632723,-52.621834,-40.205826,-39.818874,-38.102211,-62.916378
8800.0,0.042503577,0.070839293,0.072728425,0.078929141,0.11683621,0.020535318,0.58431017,0.29604402,0.30022517,0.31594187,0.72205341,0.011618686,0.056361731,0.045973781,0.05733664,0.077681579,0.16076641,0.07273484,-52.590942,-40.182056,-39.827946,-38.09095,-62.91888
8810.0,0.042656146,0.071093574,0.073064029,0.078693651,0.11701261,0.020526679,0.58445305,0.29598117,0.30012625,0.31566998,0.72258037,0.011591895,0.056351069,0.046178672,0.057331353,0.077583909,0.16042891,0.072836824,-52.560089,-40.162193,-39.840919,-38.084118,-62.922318
8820.0,0.042804018,0.071340024,0.073123612,0.078200802,0.11674001,0.020507673,0.58459312,0.29591724,0.30002868,0.31539857,0.72310567,0.011526201,0.056136221,0.046208967,0.057127446,0.077487901,0.16009115,0.072938755,-52.530281,-40.158676,-39.868191,-38.094681,-62.929882
8830.0,0.042964663,0.071607776,0.073568605,0.078065038,0.1170961,0.020502934,0.58473039,0.29585236,0.29993263,0.31512779,0.72362947,0.011514571,0.05620639,0.046483088,0.057199851,0.077393427,0.15975277,0.073040411,-52.498005,-40.132484,-39.875729,-38.080887,-62.93177
8840.0,0.043124791,0.071874656,0.07390663,0.077821195,0.11726911,0.020494279,0.58486491,0.29578647,0.29983795,0.31485754,0.72415161,0.011486686,0.056192454,0.046689358,0.057191525,0.077300578,0.15941404,0.073141962,-52.465946,-40.11269,-39.889301,-38.074196,-62.935219
8850.0,0.0432829,0.072138168,0.074053034,0.077401571,0.11713489,0.020478426,0.58499658,0.29571953,0.29974467,0.31458777,0.7246722,0.011432219,0.05603889,0.046774518,0.057046618,0.077209376,0.15907495,0.073243447,-52.434395,-40.104141,-39.912746,-38.079384,-62.94154
