Time,p,mm,m,pm,S,alpha,k_t,k_tl,k_b,k_f,beta,gamma,delta,compartment_1
6.96,0.29027966384953274,11.832628781971662,451.638451870179,90.90127816999399,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.97,0.2908714490485748,11.761871039005818,450.71947358013574,90.90125640793443,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.98,0.2914651015822276,11.691536663214322,449.80134490117473,90.9012345830876,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.99,0.292060626793273,11.621623121103378,448.8840700446515,90.9012126951511,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.0,0.2926580300526414,11.55212789415011,447.96765317883074,90.90119074382106,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.01,0.2932573167594917,11.48304847869563,447.0520984292422,90.90116872879219,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.02,0.2938584923412916,11.41438238583806,446.137409879035,90.90114664975772,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.03,0.2944615622538982,11.346127141325564,445.22359156933265,90.9011245064094,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.04,0.2950665319816379,11.278280285449426,444.3106474995885,90.90110229843748,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.05,0.2956734070373869,11.210839372937034,443.3985816279399,90.9010800255307,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.06,0.2962821929626516,11.143801972844958,442.48739787156364,90.90105768737627,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.07,0.29689289549897174,11.077165698769669,441.57710000230344,90.90103528366812,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.08,0.29750552077162545,11.010928241235236,440.66769153477793,90.90101281411577,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.09,0.29812007391926815,10.94508712507,439.7591765644664,90.90099027837812,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.1,0.2987365606236688,10.87963997999094,438.85155883300695,90.90096767613728,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.11,0.29935498659722887,10.81458444979265,437.9448420418735,90.90094500707387,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.12,0.29997535758310623,10.749918192248241,437.03902985270344,90.90092227086696,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.13,0.30059767935534054,10.685638879010188,436.13412588762515,90.90089946719402,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.14,0.3012219577189772,10.62174419551123,435.2301337295862,90.900876595731,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.15,0.3018481985101926,10.55823184086524,434.3270569226811,90.90085365615224,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.16,0.30247640759641803,10.495099527768131,433.42489897247935,90.90083064813045,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.17,0.30310659087646474,10.432344982398696,432.52366334635286,90.90080757133678,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.18,0.30373875428064856,10.369965944319517,431.62335347380423,90.90078442544073,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.19,0.30437290377091425,10.307960166377828,430.7239727467942,90.90076121011015,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.2,0.30500904534096024,10.246325414606423,429.82552452007,90.90073792501123,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.21,0.30564718501636334,10.1850594681245,428.9280121114928,90.90071456980853,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.22,0.30628732885470306,10.124160119038558,428.03143880236564,90.90069114416488,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.23,0.30692948294568667,10.063625172343281,427.13580783776126,90.90066764774146,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.24,0.30757365321789987,10.003452476792315,426.2411223200146,90.90064408036349,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.25,0.3082198454105277,9.943639929348242,425.3473851933573,90.9006204420446,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.26,0.30886806612773304,9.88418530623838,424.45459982670434,90.900596732083,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.27,0.30951832156615755,9.825086466673913,423.56276931087774,90.9005729501525,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.28,0.3101706179537317,9.766341282492746,422.6718967013007,90.9005490959264,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.29,0.31082496154975825,9.707947638066884,421.7819850183035,90.90052516907748,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.3,0.3114813586449973,9.649903430209747,420.8930372474286,90.9005011692781,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.31,0.3121398155617498,9.592206568083547,420.00505633973626,90.90047709620013,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.32,0.3128003386539422,9.534854973106633,419.1180452121102,90.90045294951504,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.33,0.31346293430721006,9.477846578860854,418.23200674756316,90.90042872889389,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.34,0.31412760893898306,9.421179330998894,417.34694379554224,90.90040443400734,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.35,0.31479436899856844,9.364851187151634,416.46285917223446,90.90038006452569,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.36,0.3154632209672358,9.308860116835502,415.5797556608723,90.90035562011893,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.37,0.3161341713583005,9.25320410135984,414.6976360120395,90.90033110045667,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.38,0.316807226717209,9.197881133734231,413.816502943976,90.90030650520828,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.39,0.31748239362162184,9.14288921857587,412.93635914288404,90.9002818340428,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.4,0.3181596786814988,9.088226372016909,412.0572072632333,90.90025708662905,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.41,0.3188390885689178,9.033890689132592,411.1790496969592,90.90023226241235,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.42,0.31952063000175673,8.979880306602622,410.3018887012525,90.90020736073767,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.43,0.32020430963593965,8.926193157748465,409.4257272369961,90.90018238165935,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.44,0.3208901342137002,8.872827308914726,408.5505678174007,90.9001573248286,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.45,0.32157811051011775,8.819780837783844,407.67641292449326,90.90013218989549,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.46,0.32226824533320475,8.76705183329037,406.80326500939816,90.90010697650901,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.47,0.322960545523994,8.714638395535317,405.93112649261906,90.90008168431704,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.48,0.323655017956626,8.662538635700468,405.05999976432076,90.90005631296634,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.49,0.3243516695384357,8.61075067596271,404.1898871846109,90.9000308621026,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.5,0.3250505072100405,8.559272649408335,403.32079108382106,90.90000533137037,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.51,0.325751537945427,8.50810269994737,402.4527137627893,90.89997972041306,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.52,0.3264547687520384,8.457238982227901,401.585657493141,90.89995402887304,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.53,0.32716020667086193,8.406679661550381,400.71962451757116,90.8999282563915,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.54,0.32786785877651564,8.356422913781968,399.85461705012585,90.89990240260856,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.55,0.3285777321773363,8.30646692527083,398.9906372764838,90.89987646716317,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.56,0.3292898340154662,8.256809892760465,398.1276873542382,90.89985044969319,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.57,0.3300041714669405,8.207450023304027,397.2657694131782,90.89982434983536,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.58,0.3307207517417746,8.15838553417866,396.40488555557096,90.89979816722527,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.59,0.33143958208405133,8.109614652799785,395.54503785644283,90.89977190149739,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.6,0.33216066977200825,8.061135616635445,394.68622836386135,90.89974555228507,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.61,0.33288402589112953,8.012946980442194,393.8284580498121,90.8997191171466,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.62,0.33360965496424616,7.965046771515557,392.97172969473723,90.89969259726533,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.63,0.33433756435163675,7.917433255261182,392.11604527334356,90.89966599228269,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.64,0.33506776156343254,7.870104716190092,391.26140670242324,90.89963930177562,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.65,0.33580025414956943,7.823059448862203,390.4078158717678,90.899612525317,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.66,0.3365350497000004,7.776295757810848,389.5552746444153,90.89958566247566,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.67,0.3372721558449081,7.729811957467252,388.7037848568965,90.89955871281629,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.68,0.3380115802549167,7.683606372085055,387.85334831948245,90.89953167589933,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.69,0.3387533306413046,7.637677335664814,387.00396681643093,90.89950455128096,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.7,0.3394974147562163,7.592023191878515,386.155642106234,90.89947733851298,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.71,0.3402438403928752,7.546642293994064,385.3083759218639,90.89945003714278,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.72,0.3409926153857954,7.501533004799801,384.46216997102084,90.89942264671323,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.73,0.3417437476109946,7.456693696528999,383.6170259363793,90.89939516676264,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.74,0.3424972449862056,7.412122750784389,382.77294547583557,90.89936759682465,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.75,0.34325311547108933,7.367818558462636,381.9299302227539,90.8993399364282,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.76,0.34401136706744695,7.32377951967886,381.08798178621385,90.89931218509749,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.77,0.3447720078194319,7.280004043691144,380.2471017512571,90.89928434235176,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.78,0.34553504581376254,7.236490548825025,379.40729167913435,90.89925640770544,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.79,0.34630048917993406,7.193237462398025,378.5685531075522,90.89922838066788,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.8,0.34706834578619783,7.150243397481786,377.73088694443595,90.89920026253547,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.81,0.3478386238652778,7.107506789248011,376.8942947151091,90.89917205270704,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.82,0.34861133184335075,7.065025994422985,376.05877822119083,90.89914374969239,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.83,0.34938647801072364,7.022799482756086,375.22433888392237,90.89911535305333,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.84,0.35016407070084854,6.980825733014367,374.3909781008523,90.89908686235046,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.85,0.35094411829051797,6.9391032329168345,373.55869724605026,90.89905827714308,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.86,0.35172662920006037,6.897630479068699,372.72749767032036,90.89902959698935,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.87,0.3525116118935355,6.85640597689565,371.8973807014149,90.8990008214462,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.88,0.3532990748789304,6.815428240578097,371.0683476442471,90.89897195006941,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.89,0.3540890267083545,6.774695792985438,370.2403997811054,90.89894298241364,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.9,0.35488147597823533,6.734207165610316,369.413538371866,90.89891391803248,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.91,0.3556764313295138,6.693960898502897,368.5877646542073,90.8988847564784,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.92,0.3564739014478401,6.653955540205101,367.7630798438225,90.89885549730288,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.93,0.3572738950637689,6.614189647684881,366.93948513463346,90.89882614005634,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.94,0.35807642095295517,6.574661786270475,366.1169816990039,90.89879668428826,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.95,0.3588814879363493,6.535370529584681,365.29557068795333,90.89876712954714,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.96,0.35968910488039296,6.496314459479094,364.47525323136983,90.89873747538053,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.97,0.36049928069721454,6.457492165968381,363.6560304382239,90.89870772133514,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.98,0.3613120243448246,6.4189022471645325,362.8379033967819,90.89867786695675,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
7.99,0.36212734404058705,6.3805433594603,362.020873003291,90.89864791181951,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.0,0.3629452466876255,6.342414254112141,361.20493983709036,90.89861785554734,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.01,0.36376574353450675,6.304513415695238,360.39010539475413,90.89858769760366,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.02,0.3645888436424861,6.266839479306235,359.57637066593554,90.89855743753412,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.03,0.36541455611503304,6.2293910881071275,358.763736619638,90.89852707488382,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.04,0.3662428900979133,6.192166893266774,357.95220420440376,90.8984966091973,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.05,0.3670738547792709,6.1551655539023855,357.14177434850234,90.8984660400186,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.06,0.3679074593897102,6.118385737021057,356.33244796012,90.89843536689138,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.07,0.3687437132023785,6.081826117461229,355.5242259275476,90.89840458935875,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.08,0.3695826255330475,6.045485377834223,354.71710911936964,90.89837370696351,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.09,0.37042420574019597,6.009362208465728,353.9110983846532,90.89834271924806,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.1,0.3712684632250916,5.973455307337311,353.10619455313633,90.89831162575446,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.11,0.3721154074318731,5.937763380027916,352.30239843541693,90.8982804260245,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.12,0.37296504784763257,5.90228513965537,351.4997108231416,90.89824911959967,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.13,0.37381739400249736,5.867019306817876,350.6981324891938,90.89821770602123,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.14,0.37467245546971206,5.831964609535543,349.8976641878837,90.89818618483024,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.15,0.37553024186572115,5.797119783191849,349.09830665513556,90.89815455556759,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.16,0.3763907628502508,5.7624835704751725,348.3000606086772,90.89812281777402,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.17,0.3772540281263909,5.728054721320287,347.50292674822856,90.89809097099018,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.18,0.37812004744067745,5.693831992849863,346.70690575569057,90.89805901475663,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.19,0.3789888350940405,5.659814301520807,345.91199778074315,90.89802694557612,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.2,0.37986039808961924,5.62600032314869,345.1182037931168,90.89799476489534,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.21,0.3807347458512454,5.592388820765794,344.3255244741253,90.89796247256027,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.22,0.38161188842535937,5.558978583889258,343.53396042198654,90.89793006802707,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.23,0.38249183590919833,5.525768409165781,342.74351221725067,90.89789755074739,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.24,0.3833745984510447,5.492757100318772,341.9541804229704,90.89786492016816,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.25,0.3842601862504752,5.459943468095478,341.16596558487066,90.89783217573158,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.26,0.3851486095586097,5.4273263302141155,340.3788682315181,90.89779931687504,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.27,0.3860398786783603,5.394904511310999,339.59288887449094,90.89776634303098,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.28,0.3869340039646802,5.362676842887675,338.80802800854855,90.89773325362691,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.29,0.3878309958248124,5.33064216325805,338.0242861118014,90.89770004808521,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.3,0.3887308647185392,5.298799317495521,337.2416636458801,90.89766672582317,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.31,0.3896336211584302,5.2671471573801245,336.4601610561063,90.8976332862528,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.32,0.3905392757100923,5.235684541345635,335.6797787716608,90.89759972878083,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.33,0.3914478389924179,5.2044103344267185,334.9005172057545,90.89756605280861,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.34,0.3923593216778341,5.17332340820606,334.1223767557976,90.89753225773201,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.35,0.39327373449255154,5.142422640761493,333.3453578035691,90.89749834294133,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.36,0.3941910882168134,5.11170691661313,332.56946071538704,90.8974643078213,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.37,0.3951113936851443,5.081175126670495,331.7946858422776,90.89743015175087,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.38,0.39603466667020626,5.0508262509632,331.0210332404459,90.89739587304575,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.39,0.3969609194587702,5.020659215785547,330.2485031539302,90.89736147078243,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.4,0.39789015909905484,4.990672863929466,329.47709611516564,90.89732694517781,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.41,0.3988223968815008,4.960866115339049,328.7068124021753,90.89729229553605,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.42,0.3997576441653104,4.931237896307815,327.93765227778107,90.89725752115237,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.43,0.4006959123790179,4.901787139431289,327.16961598975513,90.89722262131286,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.44,0.401637213021059,4.872512783559566,326.40270377097085,90.89718759529431,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.45,0.40258155766034065,4.843413773749885,325.63691583955443,90.89715244236413,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.46,0.40352895793681165,4.814489061219198,324.87225239903603,90.89711716178013,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.47,0.40447942556203126,4.785737603296758,324.10871363850134,90.89708175279038,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.48,0.4054329723197402,4.7571583633766625,323.3462997327426,90.89704621463312,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.49,0.4063896100664301,4.728750310870446,322.5850108424099,90.89701054653655,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.5,0.40734935073191336,4.70051242115964,321.8248471141626,90.89697474771869,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.51,0.408312206319893,4.672443675548356,321.06580868082085,90.89693881738724,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.52,0.4092781889085325,4.644543061215846,320.30789566151645,90.89690275473944,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.53,0.41024731065102593,4.616809571169081,319.55110816184447,90.89686655896192,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.54,0.4112195837761674,4.589242204195317,318.7954462740145,90.89683022923052,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.55,0.41219502058892143,4.561839964814668,318.04091007700185,90.89679376471017,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.56,0.41317363347099206,4.534601863232692,317.2874996366991,90.89675716455473,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.57,0.41415543369460794,4.507526938445425,316.53521492631234,90.89672042924724,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.58,0.41514042714909954,4.480614341571428,315.78405553929,90.89668356542701,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.59,0.41612863237037445,4.453862984086253,315.0340219010598,90.89664656552686,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.6,0.4171200618507252,4.4272719024049945,314.2851140131162,90.89660942888314,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.61,0.41811472815058587,4.400840138614364,313.53733186385773,90.89657215483327,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.62,0.4191126438988214,4.374566740430739,312.79067542871996,90.89653474271594,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.63,0.4201138217930179,4.348450761158182,312.04514467030765,90.89649719187135,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.64,0.4211182745997717,4.322491259646504,311.3007395385276,90.89645950164123,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.65,0.42212601515497994,4.296687300249261,310.55745997072034,90.89642167136918,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.66,0.42313705636413,4.27103795278182,309.8153058917936,90.89638370040069,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.67,0.4241514112025895,4.24554229247938,309.0742772143542,90.89634558808336,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.68,0.4251690927158956,4.220199399955009,308.3343738388405,90.89630733376711,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.69,0.42619011402004553,4.195008361157684,307.5955956536554,90.89626893680429,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
