Time,NADH,O2,H2O2,per3,coI,ArH,coII,Ar,NADrad,super,coIII,per2,NAD2,NAD,O2g,NADHres,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v131,v132,v14
0.44,0.035199999508786585,0.03163821869991372,1.1083177819263907e-10,1.3999999996941315,3.4896193227225225e-11,499.99999999958254,2.7083034430562657e-10,4.1761600360536117e-10,6.87970466416878e-13,1.1435523230900891e-14,1.6935894081703298e-14,1.2516749397464916e-13,0.0,0.0,12.0,0.0,1.0,3.3409958480875364e-09,2.792960809844305e-09,2.6172144920397065e-09,7.041588951940412e-10,4.353232015115767e-13,2.721654528359792e-13,2.6154238312894794e-27,4.660557980230504e-25,2.8398201759711403e-23,1.7336855749917612e-12,3.9600765484900835e-16,0.08,0.07200000000000001,0.00018982931219948233,1.0290058185239092e-11
0.45,0.03599999947451716,0.03235629882858768,1.1638008721338241e-10,1.3999999996728487,3.6674609302553826e-11,499.9999999995485,2.9031110915661377e-10,4.5167848103047244e-10,7.765082687785612e-13,1.3375131832272687e-14,2.0424870122960885e-14,1.452554736063609e-13,0.0,0.0,12.0,0.0,1.0,3.4944802224794307e-09,2.932778197091907e-09,2.7505956976890533e-09,7.548088838065141e-10,5.024986717493682e-13,3.1832813753370317e-13,3.577883030613483e-27,6.344032215682926e-25,3.6177905488888693e-23,1.95680083686471e-12,4.699929510495445e-16,0.08,0.07200000000000001,0.0001941377929715261,1.1382297555823402e-11
0.46,0.036799999438682646,0.03307433587230173,1.220650546447623e-10,1.399999999650665,3.8502242607856986e-11,499.99999999951257,3.106406911089126e-10,4.876158342760493e-10,8.734875294684715e-13,1.5556141366429878e-14,2.4422084354677056e-14,1.6772702530460374e-13,0.0,0.0,12.0,0.0,1.0,3.651406624606515e-09,3.076039376280461e-09,2.887668195586459e-09,8.076657968823853e-10,5.778003985981456e-13,3.702361644286479e-13,4.839870684247017e-27,8.532954450974989e-25,4.5778827848216033e-23,2.2011885737112964e-12,5.547459969786515e-16,0.08,0.07200000000000001,0.00019844601523381038,1.2560983699355968e-11
0.47,0.03759999940124761,0.03379232983363434,1.2788667622788454e-10,1.3999999996275652,4.038005018822498e-11,499.9999999994747,3.3183296044744674e-10,5.254812563302243e-10,9.79346848705603e-13,1.7993980571160943e-14,2.8963525436682007e-14,1.9272936824469952e-13,0.0,0.0,12.0,0.0,1.0,3.8117747445342385e-09,3.2227442400853603e-09,3.0285037641136914e-09,8.62765697162455e-10,6.618882346598025e-13,4.282567374797035e-13,6.475666735906351e-27,1.1346134945527639e-24,5.754721500417572e-23,2.4679540580815826e-12,6.512774380352858e-16,0.08,0.07200000000000001,0.00020275397900180604,1.3830666446368292e-11
0.48,0.038399999362176605,0.034510280715164016,1.33844947703855e-10,1.3999999996035346,4.230898908874812e-11,499.99999999943486,3.5390178745713994e-10,5.653279401811299e-10,1.0945248267089511e-12,2.0704078184254394e-14,3.4085182028806025e-14,2.2040972160197025e-13,0.0,0.0,12.0,0.0,1.0,3.9755842723525015e-09,3.372892681181978e-09,3.1731741816525225e-09,9.201446473875239e-10,7.554471803888429e-13,4.927570606457109e-13,8.573177069194374e-27,1.4922831181368788e-24,7.187907577693558e-23,2.758202562525463e-12,7.606401364835143e-16,0.08,0.07200000000000001,0.0002070616842909841,1.51960147796632e-11
0.49,0.0391999993214342,0.03522818851946927,1.3993986481377952e-10,1.3999999995785581,4.4290016354516704e-11,499.99999999939297,3.7686104242291604e-10,6.07209078816898e-10,1.2194600636975095e-12,2.370186294349871e-14,3.9823042790879306e-14,2.509153045517378e-13,0.0,0.0,12.0,0.0,1.0,4.142834898175654e-09,3.5264845922456663e-09,3.32175122658472e-09,9.79838710298392e-10,8.591873803179973e-13,5.64104337885457e-13,1.1235566139847947e-26,1.942504411935773e-24,8.922497081718804e-23,3.073039359592647e-12,8.839291651168665e-16,0.08,0.07200000000000001,0.0002113691311168156,1.6661816834313758e-11
0.5,0.03999999927898495,0.03594605324912858,1.4617142329876394e-10,1.3999999995526207,4.6324089030621014e-11,499.99999999934903,4.007245956296986e-10,6.511778652256613e-10,1.3545911598902725e-12,2.700276358668238e-14,4.6213096382732085e-14,2.843933362693239e-13,0.0,0.0,12.0,0.0,1.0,4.313526312142493e-09,3.6835198659517576e-09,3.4743066772920525e-09,1.04188394863586e-09,9.738441192842916e-13,6.426657731576726e-13,1.4582984826365196e-26,2.5039940732482404e-24,1.1009503262717242e-22,3.413569721832658e-12,1.0222818009234447e-15,0.08,0.07200000000000001,0.00021567631949477147,1.8232979897662183e-11
0.51,0.04079999923479341,0.03666387490672045,1.5253961889991406e-10,1.399999999525707,4.8412164162151355e-11,499.9999999993029,4.2550631736241153e-10,6.972874923955518e-10,1.5003567155062345e-12,3.0622208851593895e-14,5.3291331464194584e-14,3.2099103593005035e-13,0.0,0.0,12.0,0.0,1.0,4.4876582044162665e-09,3.843998394975562e-09,3.630912312156289e-09,1.1063164251407275e-09,1.1001778186555708e-12,7.288085704210285e-13,1.8754393499012707e-26,3.1982402816229214e-24,1.3506421642587935e-22,3.780898921794816e-12,1.1768775187517976e-15,0.08,0.07200000000000001,0.00021998324944032268,1.991453040931867e-11
0.52,0.041599999188824385,0.037381653494615925,1.5904438595793594e-10,1.3999999994978243,5.0547628657546636e-11,499.99999999925456,4.512050494678946e-10,7.45613069959903e-10,1.6586068275527463e-12,3.466734074223025e-14,6.141371569371096e-14,3.616834860201033e-13,0.0,0.0,12.0,0.0,1.0,4.66523026515881e-09,4.0079185247023576e-09,3.791072149310345e-09,1.1731331286147768e-09,1.2400293142276191e-12,8.250827093691253e-13,2.403649028275795e-26,4.07444832619889e-24,1.6505859650427513e-22,4.179689203933679e-12,1.3520326749128264e-15,0.08,0.07200000000000001,0.00022428992096769555,2.1712252173856178e-11
0.53,0.042399999141042914,0.0380993890149686,1.6568559445998922e-10,1.3999999994690004,5.2715935191250697e-11,499.99999999920396,4.778038825391028e-10,7.962526783119454e-10,1.832670977930424e-12,3.934142561912989e-14,7.127158560949705e-14,4.083134496933719e-13,0.0,0.0,12.0,0.0,1.0,4.846242184526785e-09,4.175276978808107e-09,3.953695139337508e-09,1.2422900945996896e-09,1.3964728904922831e-12,9.363259293801566e-13,3.0954955394910593e-26,5.2246946599043564e-24,2.0152097480090743e-22,4.618330862633003e-12,1.5556492959911588e-15,0.08,0.07200000000000001,0.0002285963340898116,2.3632779013535723e-11
0.54,0.04319999909141314,0.038817081470723505,1.7246334862935663e-10,1.3999999994391834,5.493141571968235e-11,499.999999999151,5.053432390932425e-10,8.492207881287516e-10,2.02049393547132e-12,4.4497853295333697e-14,8.233559123477472e-14,4.595654778954219e-13,0.0,0.0,12.0,0.0,1.0,5.030693652799695e-09,4.346076383718822e-09,4.1198561789691806e-09,1.3138924216401996e-09,1.5685935540858598e-12,1.0590489080047047e-12,3.9601178957860797e-26,6.654342510532315e-24,2.4494374459658293e-22,5.0916447153480986e-12,1.7838990596598572e-15,0.08,0.07200000000000001,0.00023290248882434103,2.5680436092899852e-11
0.55,0.04399999903989964,0.03953473086443177,1.7937763610436541e-10,1.3999999994083605,5.7194028285617915e-11,499.99999999909556,5.338350061690805e-10,9.045734846552624e-10,2.2227005702892332e-12,5.0164155561637316e-14,9.46839476480974e-14,5.156960397928601e-13,0.0,0.0,12.0,0.0,1.0,5.218584360233066e-09,4.520316427919725e-09,4.289552121413584e-09,1.3879710160370986e-09,1.7574773767720771e-12,1.1939069018624235e-12,5.032885006424296e-26,8.41816257738648e-24,2.9642386950984494e-22,5.6012054347618e-12,2.0387904141064025e-15,0.08,0.07200000000000001,0.00023720838518659064,2.7860862719445147e-11
0.56,0.04479999898646702,0.04025233719864451,1.8642844452334273e-10,1.3999999993765198,5.950373093183373e-11,499.99999999903775,5.632910708053836e-10,9.623668531364181e-10,2.4399157524979618e-12,5.6367864208836375e-14,1.0839486992801856e-13,5.769616045522945e-13,0.0,0.0,12.0,0.0,1.0,5.409913997106608e-09,4.697996799896016e-09,4.462779819878941e-09,1.464556784091179e-09,1.9642462321166485e-12,1.3415551675728534e-12,6.354672230931633e-26,1.0578974025093604e-23,3.5719133275726175e-22,6.148587693556633e-12,2.322405305710995e-15,0.08,0.07200000000000001,0.00024151402319186707,3.017982383158469e-11
0.57,0.045599998931079855,0.04096990047591284,1.9361576152461568e-10,1.3999999993436492,6.186048170110609e-11,499.9999999989775,5.937233200409183e-10,1.022656978817159e-09,2.672764352211304e-12,6.313651102772639e-14,1.2354657315309147e-13,6.436186413403315e-13,0.0,0.0,12.0,0.0,1.0,5.60468225372422e-09,4.879117188132878e-09,4.639536127573468e-09,1.5436806321032307e-09,2.1900577901132954e-12,1.5026489617554131e-12,7.972438049508432e-26,1.3208435062457959e-23,4.286201569470906e-22,6.735366164414798e-12,2.636899168015562e-15,0.08,0.07200000000000001,0.00024581940285547704,3.264320999864666e-11
0.58,0.04639999887370277,0.04168742069878789,2.009395747465117e-10,1.3999999993097358,6.426423863621141e-11,499.9999999989147,6.251436409144523e-10,1.085499946942427e-09,2.921871239543063e-12,7.049762780910318e-14,1.4021727240186997e-13,7.1592361932358e-13,0.0,0.0,12.0,0.0,1.0,5.8028888204139945e-09,5.0636772811154695e-09,4.819817897705394e-09,1.6253734663740479e-09,2.43610551181041e-12,1.6778435410294018e-12,9.939831053421677e-26,1.6387872620727963e-23,5.122398924281349e-22,7.363115520018165e-12,2.9845009106940956e-15,0.08,0.07200000000000001,0.00025012452419272737,3.525703742087312e-11
0.59,0.04719999881430032,0.042404897869820775,2.0839987182735784e-10,1.3999999992747685,6.6714959779926e-11,499.9999999988492,6.575639204647518e-10,1.1509518427571621e-09,3.187861284607036e-12,7.847874634376229e-14,1.5848518275290734e-13,7.941330076686467e-13,0.0,0.0,12.0,0.0,1.0,6.0045333875282e-09,5.251676767328931e-09,5.0036219834829336e-09,1.7096661932044197e-09,2.7036186439383403e-12,1.867794162013983e-12,1.2317827255377166e-25,2.0209151131274562e-23,6.097475741937853e-22,8.033410433048243e-12,3.3675129085242562e-15,0.08,0.07200000000000001,0.00025442938721892465,3.8027447929418375e-11
0.6,0.047999998752837114,0.04312233199156262,2.159966404054813e-10,1.3999999992387344,6.921260317502617e-11,499.99999999878105,6.909960457305837e-10,1.2190687515063046e-09,3.4713593575170223e-12,8.710739842249934e-14,1.7842851928475697e-13,8.785032755421395e-13,0.0,0.0,12.0,0.0,1.0,6.209615645443301e-09,5.443115335258375e-09,5.190945238114307e-09,1.7965897188951374e-09,2.993862213537331e-12,2.0731560813281827e-12,1.517539771987208e-25,2.4775580402681904e-23,7.230201473412596e-22,8.747825576186169e-12,3.788310990360335e-15,0.08,0.07200000000000001,0.0002587339919493757,4.096070898634772e-11
0.61,0.04879999868926282,0.043839723066297576,2.2372982484811243e-10,1.3999999992017136,7.175184143196008e-11,499.9999999987101,7.253560365900831e-10,1.2899868078608008e-09,3.781519421122723e-12,9.722872024728521e-14,2.031722809650163e-13,9.755277621271026e-13,0.0,0.0,12.0,0.0,1.0,6.4181352845189e-09,5.637991582957624e-09,5.381388107383123e-09,1.8859256951293507e-09,3.3156152838369216e-12,2.3140435405659095e-12,1.8906848081849697e-25,3.073199705212047e-23,8.579933479396999e-22,9.529428935795538e-12,4.276686693513719e-15,0.08,0.07200000000000001,0.0002630383383977855,4.406594817294138e-11
0.62,0.04959999862356098,0.04455707109691607,2.315994677908515e-10,1.3999999991635765,7.433935034244772e-11,499.99999999863644,7.607776265984563e-10,1.3636603547834847e-09,4.108125926030252e-12,1.0783107390084474e-13,2.2892224103941974e-13,1.0775359167432957e-12,0.0,0.0,12.0,0.0,1.0,6.630091995230837e-09,5.836306584842584e-09,5.575451275668374e-09,1.978021829150592e-09,3.660921179224282e-12,2.5663795573068333e-12,2.325508099721888e-25,3.7617655738359466e-23,1.0126019174473147e-21,1.0352477327411196e-11,4.801184445181166e-15,0.08,0.07200000000000001,0.0002673424265814964,4.7346286204185855e-11
0.63,0.05039999855568743,0.0452743760858122,2.396055314216557e-10,1.3999999991243657,7.697197926428496e-11,499.99999999855993,7.972163174727271e-10,1.4401925594669725e-09,4.456820221770563e-12,1.1942287417372983e-13,2.57548613939932e-13,1.1884524920469945e-12,0.0,0.0,12.0,0.0,1.0,6.845485468003754e-09,6.0380593880492005e-09,5.7728984448047455e-09,2.0727624254231204e-09,4.035595097345868e-12,2.842264403557067e-12,2.8523645751829015e-25,4.5913914827858755e-23,1.1917947893509806e-21,1.1231186951837239e-11,5.380644508505637e-15,0.08,0.07200000000000001,0.0002716462565148732,5.080999204193303e-11
0.64,0.051199998485606635,0.045991638035535215,2.4774800307330476e-10,1.3999999990840695,7.964964891857455e-11,499.99999999848046,8.346833193112241e-10,1.5196400724039199e-09,4.828287404375642e-12,1.3203742615266534e-13,2.891511287985825e-13,1.3085779972023717e-12,0.0,0.0,12.0,0.0,1.0,7.064315393309915e-09,6.24324967336272e-09,5.973723668874937e-09,2.1701766302025874e-09,4.441216932671567e-12,3.1424907403775044e-12,3.486776381004111e-25,5.584419012556779e-23,1.3987415555551484e-21,1.216728425106634e-11,6.018364558859709e-15,0.08,0.07200000000000001,0.0002759498282132113,5.446389858402349e-11
0.65,0.051999998413283045,0.046708856948633554,2.560268699513103e-10,1.3999999990426761,8.237226448097656e-11,499.999999998398,8.731895602490684e-10,1.602059779527282e-09,5.22323765553072e-12,1.4571043965151322e-13,3.2383847590734316e-13,1.4382312851721083e-12,0.0,0.0,12.0,0.0,1.0,7.286581461645629e-09,6.451877118361209e-09,6.177919836053447e-09,2.2702928566403037e-09,4.87942920921801e-12,3.4679084613346494e-12,4.246306444687456e-25,6.76594128667565e-23,1.636932696369243e-21,1.3162558882936822e-11,6.71781393581534e-15,0.08,0.07200000000000001,0.0002802531416918013,5.831497419538228e-11
0.66,0.052799998338681056,0.04742603282765489,2.6444211913391533e-10,1.3999999990001752,8.513971558170826e-11,499.99999999831255,9.127456864581723e-10,1.6875088022103121e-09,5.642406242574283e-12,1.6048002921127238e-13,3.617283067181291e-13,1.5777495527173945e-12,0.0,0.0,12.0,0.0,1.0,7.512283363531234e-09,6.6639413974155425e-09,6.385478668606569e-09,2.3731387847832388e-09,5.351938873745857e-12,3.8194246925006e-12,5.150767955130167e-25,8.164072223768786e-23,1.9102048923744747e-21,1.4218863721132643e-11,7.482640208099298e-15,0.08,0.07200000000000001,0.00028455619696592934,6.237032336724989e-11
0.67,0.05359999826176503,0.048143165675146087,2.729937375720947e-10,1.3999999989565557,8.795187630554422e-11,499.9999999982241,9.533620621472403e-10,1.7760444972665632e-09,6.086553518498069e-12,1.7638671410007875e-13,4.029472338427983e-13,1.7274883403979295e-12,0.0,0.0,12.0,0.0,1.0,7.741420789511088e-09,6.879442181689419e-09,6.596390722892388e-09,2.4787413615740204e-09,5.860519088633917e-12,4.198003792453029e-12,6.222454582204585e-25,9.810239615659793e-23,2.2227680240124732e-21,1.533811485518337e-11,8.316675737366068e-15,0.08,0.07200000000000001,0.0002888589940508765,6.663718737641359e-11
0.68,0.054399998182499264,0.04886025549365325,2.8168171208955477e-10,1.399999998911807,9.080860519181629e-11,499.99999999813235,9.950487695617691e-10,1.867724456949887e-09,6.556464921947066e-12,1.9347341831320528e-13,4.4763083105315167e-13,1.8878215325719213e-12,0.0,0.0,12.0,0.0,1.0,7.97399343015356e-09,7.098379139139347e-09,6.8106453893607815e-09,2.587126800850936e-09,6.4070110244301796e-12,4.604667352275167e-12,7.486392718759303e-25,1.173950336712801e-22,2.579233936363341e-21,1.6522291590464152e-11,9.223944240788412e-15,0.08,0.07200000000000001,0.0002931615329619195,7.11229449444383e-11
0.69,0.05519999810084283,0.04957730228572913,2.905060403484159e-10,1.3999999988659337,9.371141046108258e-11,499.99999999803737,1.0377968427956462e-09,1.9626168272788617e-09,7.054922359781766e-12,2.1201626518292786e-13,4.970448731856872e-13,2.060984277344725e-12,0.0,0.0,12.0,0.0,1.0,8.210000976051478e-09,7.320752210849925e-09,7.028355784553605e-09,2.6982717912580883e-09,6.995280368665002e-12,5.045987107266195e-12,8.990179340423518e-25,1.4026451958610388e-22,2.986315770152923e-21,1.77784043322487e-11,1.0217804052405444e-14,0.08,0.07200000000000001,0.0002974638137143748,7.583551159693274e-11
0.7,0.05599999801675678,0.05029430605392283,2.9946671565409803e-10,1.399999998818934,9.666114251528194e-11,499.9999999979392,1.081604272044893e-09,2.0607860099640657e-09,7.583972467884518e-12,2.3220476594591567e-13,5.520316372036258e-13,2.248519257652464e-12,0.0,0.0,12.0,0.0,1.0,8.449443117821511e-09,7.54656122811685e-09,7.249585688616265e-09,2.8121711073051308e-09,7.628612648086167e-12,5.526473424850557e-12,1.0783810665599495e-24,1.6746370951814053e-22,3.450998303617823e-21,1.9111610602946073e-11,1.1308771571251239e-14,0.08,0.07200000000000001,0.00030176583632353696,8.078280872966346e-11
0.71,0.056799997930208915,0.05101126680077288,3.0856371678133223e-10,1.3999999987707887,9.965644893625973e-11,499.9999999978378,1.1264934149242587e-09,2.1622830890408254e-09,8.143097557480917e-12,2.5392768792617223e-13,6.119696130051378e-13,2.44956682551809e-12,0.0,0.0,12.0,0.0,1.0,8.692319546103703e-09,7.775805656062352e-09,7.474233670187158e-09,2.9288828787904067e-09,8.30779444178762e-12,6.043478967336676e-12,1.2895854139106304e-24,1.9933313043658716e-22,3.9786022698391e-21,2.0520605826834655e-11,1.2495550688282555e-14,0.08,0.07200000000000001,0.00030606760080463725,8.597237248743123e-11
0.72,0.05759999784116261,0.051728184528823294,3.177970316138896e-10,1.3999999987214902,1.0269736436778555e-10,499.99999999773286,1.172470540471934e-09,2.2671680750285302e-09,8.733465505525267e-12,2.772705996651701e-13,6.771906632289656e-13,2.6648379537862834e-12,0.0,0.0,12.0,0.0,1.0,8.93862995156245e-09,8.008485189356499e-09,7.702302327548991e-09,3.0484234052132057e-09,9.03532630491848e-12,6.599040266004664e-12,1.5375797087736605e-24,2.3656885191895793e-22,4.576405184171982e-21,2.2008333053825196e-11,1.3784722941286876e-14,0.08,0.07200000000000001,0.00031036910717293975,9.141221335903728e-11
0.73,0.05839999774958119,0.052445059240617375,3.2716664800609135e-10,1.3999999986710316,1.0578392276268552e-10,499.99999999762446,1.2195414683608672e-09,2.375501305930521e-09,9.35628686015942e-12,3.0232353321331246e-13,7.480456135897986e-13,2.895078398695766e-12,0.0,0.0,12.0,0.0,1.0,9.188374024886122e-09,8.244599521927208e-09,7.933794207163719e-09,3.17080781772319e-09,9.813820373065414e-12,7.195300083646604e-12,1.8279903746916167e-24,2.7995717380920493e-22,5.252406228575509e-21,2.3577842865220163e-11,1.5183255812583116e-14,0.08,0.07200000000000001,0.0003146703554437043,9.711048964432871e-11
0.74,0.05919999765542785,0.05316189093869771,3.366725537828086e-10,1.3999999986194065,1.0891615738284224e-10,499.9999999975127,1.2677115688987647e-09,2.487343447234087e-09,1.0012814840712777e-11,3.2918098412993283e-13,8.249042528782735e-13,3.141068699879301e-12,0.0,0.0,12.0,0.0,1.0,9.441551456787048e-09,8.484148346960234e-09,8.168711803672532e-09,3.2960500791203914e-09,1.0646003411026932e-11,7.834507414566493e-12,2.1672024062550216e-24,3.303845418154665e-22,6.015387662063882e-21,2.523229337371367e-11,1.669851516539404e-14,0.08,0.07200000000000001,0.00031897134563218626,1.0307550837115125e-10
0.75,0.05999999755866571,0.053878679625606156,3.463147367394625e-10,1.3999999985666085,1.1209410079919477e-10,499.99999999739725,1.3169857630280923e-09,2.6027554919104685e-09,1.0704345337702282e-11,3.5794191148329545e-13,9.081553329609738e-13,3.4036241803636903e-12,0.0,0.0,12.0,0.0,1.0,9.698161938001505e-09,8.727131356899173e-09,8.407057559895844e-09,3.4241629838552154e-09,1.1534719861038244e-11,8.519017484580227e-12,2.562448239926306e-24,3.8884833217161056e-22,6.874980546527315e-21,2.6974950223391417e-11,1.8338277677978164e-14,0.08,0.07200000000000001,0.00032327207775363696,1.0931572621230231e-10
