Time,tCa,tCe,tP21,aRc,C1,tE1,Rb,pRb,E2f,RbE2f,E1,pC1,E1C1,P21,Ce,Ca,CeP21,CaP21,aPcna,iPcna,Rc,pRc,iRc,Dna,P53,Dam,Pr,tRb,tE2f,tC1,Cd,Skp2,Cdt2,kSyE2f,kSyE2fE2f,jSyE2f,kAsRbE2f,kDsRbE2f,kDeE2f,kPhRbCd,kPhRbCe,kPhRbCa,kDpRb,kSyE1,kDeE1C1,kDeE1,kPhC1,kPhC1Ce,kPhC1Ca,kDpC1,kAsE1C1,kDsE1C1,kSyP21,kSyP21P53,kDeP21,kDeP21Cy,kDeP21aRc,kSyCe,kSyCa,kAsCyP21,kDsCyP21,kDeCe,kDeCa,kDeCeCa,kDeCaC1,kImPc,kExPc,kPhRc,kDpRc,jCy,n,kAsRcPc,kDsRcPc,kAsPcP21,kDsPcP21,kSyDna,kSyP53,kDeP53,jP53,kGeDam,kGeDamArc,kReDam,kReDamP53,jDam,kSyPr,kDePr,Cell,Phosphorylation_of_Rb,Phosphorylation_Rb_in_Rb_E2F_complexes,Dephosphorylation_of_Rb,Synthesis_of_E2F,Degradation_of_E2F,Degradation_of_E2F_in_Rb_E2F_complexes,Association_dissociation_of_Rb_and_E2F,Synthesis_of_p21,Synthesis_of_CycE,Synthesis_of_CycA,Association_dissociation_of_CycE_Cdk2_and_p21,Association_dissociation_of_CycA_Cdk2_and_p21,Degradation_of_p21_in_CycE_Cdk2_p21_complexes,Degradation_of_p21_in_CycA_Cdk2_p21_complexes,Degradation_of_CycE_in_CycE_Cdk2_complexes,Degradation_of_CycE_in_CycE_Cdk2_p21_complexes,Degradation_of_CycA_in_CycA_Cdk2_complexes,Degradation_of_CycA_in_CycA_Cdk2_p21_complexes,Degradation_of_free_p21,Synthesis_of_Emi1,Degradation_of_Emi1,Association_dissociation_of_Emi1_APC_C_Cdh1_complexes,Degradation_of_Emi1_in_Emi1_APC_C_Cdh1_complexes,Phosphorylation_of_free_APC_C_Cdh1,Phosphorylation_of_APC_C_Cdh1_in_Emi1_APC_C_Cdh1_complexes,Dephosphorylation_of_APC_C_Cdh1,Nuclear_import_of_active_PCNA,Nuclear_export_of_active_PCNA,Nuclear_export_of_inactive_PCNA,Association_dissociation_of_PCNA_and_p21,Degradation_of_p21_in_PCNA_p21_complexes,Association_dissociation_of_active_PCNA_and_replication_complexes,Association_dissociation_of_inactive_PCNA_and_replication_complexes,Phosphorylation_priming_of_replication_complexes,Dephosphorylation_of_replication_complexes,Association_dissociation_of_p21_and_replication_complexes,Degradation_of_p21_in_inactive_replication_complexes,Dissassembly_of_RC,Dissassembly_of_pRC,Dissassembly_of_aRC,Dissassembly_of_iRC,Synthesis_of_DNA,Synthesis_of_p53,Degradation_of_p53,Induction_of_DNA_damage,Induction_of_DNA_damage_by_replication,Synthesis_of_APC_C_Cdh1_activity_probe,Degradation_of_APC_C_Cdh1_activity_probe,Repair_of_DNA_damage
468.0,0.869226515459679,0.6718428433918457,0.027850219905691143,0.1779238603282778,0.004345947420572767,1.067995263121788,0.04821662263886047,4.6107413478553845,0.9156210363404415,0.3410420295057585,1.0181920046174975,0.945850794075139,0.04980325850429042,0.00010060136021412693,0.6715744671744261,0.868889931156471,0.00026837621741962334,0.00033658430320807043,0.36908120379782694,0.018087334375256895,0.5259193068133269,0.287099509208807,0.00905732364959243,0.1306045634919235,0.4070199229288942,0.41148019251405926,0.7704096363767828,5.0000000000000036,1.2566630658462,1.0000000000000022,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.028550958117927894,0.20194439527218952,0.23053706739276925,0.06282910617547845,0.04578105181702208,0.017052101475287927,0.2190355597996183,0.005256159383431154,0.009156210363404414,0.018312420726808828,5.4142494011843644e-05,7.058229379029656e-05,5.131544122520514e-05,6.435731226360692e-05,0.011439162256942166,4.571345765845052e-06,0.01624119922170694,6.291398400745496e-06,1.9235695460943078e-05,0.004578105181702207,0.0005090960023087488,0.04375205657610937,0.0002490162925214521,0.0038053362283045063,0.04360801582109652,0.04729253970375695,0.003,0.002214487222786962,0.00010852400625154138,0.003532133769400309,0.0034584269536927373,0.0008817064643572401,4.287132457072596e-05,0.014834609984474272,0.014354975460440351,0.0016993649998613843,0.0017318246894865753,0.0,0.0,0.0,0.0,0.0016546919010529835,0.05,0.04828458491739411,0.001,0.0021350863239393337,0.01,0.0067733605076298435,0.0013302090777896195
480.0,0.8931871690490318,0.6456568139379373,0.02711967459935742,0.18865696004292518,0.00416478974876206,1.1137163947257263,0.04824390674094646,4.610318882498508,0.9151743733916204,0.341437210760549,1.0650980299120962,0.9472168454376101,0.048618364813629945,0.00010168543084151236,0.6454076663595978,0.8928511279825279,0.00024914757833947794,0.00033604106650396784,0.3672827217630648,0.017246530537660024,0.5201630238815445,0.28199374608952205,0.00918626998601244,0.1510640892150345,0.4278227169275126,0.43334247220272476,0.8088545037659949,5.0000000000000036,1.2566115841521694,1.000000000000002,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.028535192021627714,0.20195247504928948,0.23051594412492543,0.06282623400350448,0.045758718669581026,0.01707186053802745,0.2190507495542445,0.005422581735420101,0.009151743733916204,0.01830348746783241,5.317117770521687e-05,7.398789830103525e-05,5.0309067851719376e-05,6.785501560314979e-05,0.01122542510920446,4.333365758675684e-06,0.016365585729809826,6.159491442917267e-06,2.053280739805758e-05,0.004575871866958102,0.0005325490149560481,0.043872909915909336,0.00024309182406814973,0.0037454170973185426,0.04372274851828138,0.047360842271880504,0.003,0.002203696330578389,0.00010347918322596015,0.003562264874935455,0.0034825017397666852,0.0008470573457962975,3.944786754760845e-05,0.014581856459443472,0.014099687304476104,0.0018265037264613582,0.0018549354688119962,0.0,0.0,0.0,0.0,0.001754509728399204,0.05,0.04824968774161169,0.001,0.0022638835205151023,0.01,0.006818303341425876,0.0014265135714473477
492.0,0.91565998809356,0.6219328720743054,0.02654905480526601,0.19895445218709965,0.003999728086019689,1.1592022560973612,0.04826073895073047,4.610069940005666,0.9148932135624566,0.34166932104360614,1.1116382649132175,0.9484362807298391,0.04756399118414362,0.00010283006926105229,0.6217000275563214,0.9153240926923564,0.000232844517984051,0.0003358954012036006,0.36593122195767935,0.016556972785480968,0.5143007926183717,0.2774242431631966,0.009320512031336336,0.17269659615659555,0.4489958430278751,0.45554419988793077,0.84678918632023,5.000000000000003,1.2565625346060627,1.0000000000000024,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.028527272012084236,0.20196320801357232,0.23050349700028333,0.06282442488421172,0.04574466067812283,0.017083466052180307,0.21905876613244507,0.005591966744223001,0.009148932135624566,0.01829786427124913,5.2287230994012095e-05,7.732806978768482e-05,4.941277829811041e-05,7.12815793763512e-05,0.011022655314972327,4.128301029368312e-06,0.01647533588962778,6.045934552353793e-06,2.182194134853436e-05,0.004574466067812283,0.0005558191324566088,0.04398686798483448,0.00023781995592071808,0.0036859137919650693,0.043832172421752205,0.047421814036491955,0.003,0.002195587331746076,9.934183671288581e-05,0.003597303562014157,0.003513615148082882,0.0008162274708268292,3.661254440952067e-05,0.014367583447226518,0.01387121215815983,0.0019526448895060538,0.0019779396080127566,0.0,0.0,0.0,0.0,0.0018502764053400266,0.05,0.048222686818562094,0.001,0.0023874534262451957,0.01,0.006858531901557589,0.0015258110284089407
504.0,0.9368437758932222,0.6005378468403804,0.02609788722565047,0.20887113575122576,0.003848600030075721,1.2044585529115097,0.04826583964114529,4.6100090802232225,0.9148001426143655,0.3417250801356358,1.1578420998046126,0.9495349468630296,0.04661645310689708,0.00010400897279319022,0.6003189573935821,0.9365077582060667,0.00021888944679822849,0.000336017687155508,0.3649719235760996,0.015981856318111328,0.5082227589284756,0.27344899051951077,0.009457114800792215,0.19545656199580527,0.4704507214351756,0.47799343528234634,0.8842655778513927,5.0000000000000036,1.2565252227500012,1.0000000000000024,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.02852742869675708,0.20197593018049545,0.23050045401116115,0.06282382581936269,0.045740007130718276,0.01708625400678179,0.21905935953493083,0.005763605771481405,0.009148001426143654,0.01829600285228731,5.149408576687397e-05,8.060432558609095e-05,4.8621677020915486e-05,7.463924687630191e-05,0.01083432624453333,3.950432763932539e-06,0.016573565154856695,5.946572233340404e-06,2.3103401083969523e-05,0.004574000713071827,0.0005789210499023063,0.04409454687024071,0.0002330822655344854,0.003627347661972814,0.04393651739992361,0.047476747343151486,0.003,0.0021898315414565976,9.589113790866797e-05,0.003636216923769371,0.0035500325276539347,0.0007891409049472589,3.424510996736186e-05,0.014189903075520703,0.013672449525975539,0.002077876079555276,0.00210069872312163,0.0,0.0,0.0,0.0,0.0019425015624863994,0.05,0.04820256661475161,0.001,0.0025064536290147093,0.01,0.00689479561681273,0.0016276553264428794
516.0,0.9569075637583252,0.5813083513680728,0.025737056543073095,0.21845771061226066,0.0037096230632423614,1.2494929795723642,0.048258795022798125,4.61013888874391,0.9149032778547068,0.3416023162332913,1.2037356609712209,0.950533058335617,0.045757318601143224,0.00010520300785766548,0.5811015069631333,0.9565712517051396,0.00020684440493943238,0.0003363120531856574,0.36434922808986936,0.01549458424292595,0.5018686187522465,0.27007955780133325,0.009594112834164387,0.21930435961874412,0.4921104622315023,0.5006109720473341,0.9213275587186162,4.999999999999999,1.2565055940879981,1.0000000000000027,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.028535513694777564,0.20199007390130286,0.2305069444371955,0.06282448965851678,0.04574516389273534,0.017080115811664565,0.21905263717721563,0.005936883697852019,0.009149032778547068,0.018298065557094137,5.0791406156172146e-05,8.381857025026982e-05,4.793027921568056e-05,7.793070650137937e-05,0.010662380966104543,3.795298789874493e-06,0.016662750070971396,5.8583024297443875e-06,2.437779036094231e-05,0.004574516389273534,0.0006018678304856105,0.04419648251384986,0.00022878659300571612,0.003570075452483153,0.044036031996903605,0.04752665291678085,0.003,0.0021860953685392164,9.29675054575557e-05,0.0036781176281380275,0.0035904270618863916,0.0007655750734654296,3.225359177228508e-05,0.014045868025875473,0.013503977890066663,0.002202299696269283,0.0022231614488334604,0.0,0.0,0.0,0.0,0.0020316567086940238,0.05,0.04818839480263687,0.001,0.0026214925273471278,0.01,0.006927688677118581,0.0017316383330021634
528.0,0.9759945103764732,0.5640652377388928,0.025445108705900173,0.22776007098013887,0.0035813139742211244,1.2943142190239048,0.048239821329210765,4.610453391905868,0.9152002428614846,0.34130678676491916,1.2493421105029985,0.951446577504875,0.04497210852090621,0.00010639808324374516,0.5638688685198805,0.9756578039717172,0.00019636921901235806,0.00033670640475602604,0.364010375995664,0.015075493751581886,0.49521429233805436,0.2672954954345053,0.009730141247306156,0.24420575804521846,0.5139088514533942,0.5233292322254038,0.9580126076970571,4.999999999999998,1.2565070296264038,1.0000000000000024,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.028551124256562112,0.20200515279753806,0.23052266959529344,0.06282640041444677,0.045760012143074236,0.017065339338245958,0.219038947046617,0.006111270811627154,0.009152002428614846,0.018304004857229692,5.017610586071673e-05,8.697280000659105e-05,4.7332199860381087e-05,8.115862009503451e-05,0.010507621403901374,3.659314290888009e-06,0.01674485189456078,5.77876675268528e-06,2.5645849009245573e-05,0.004576001214307423,0.0006246710552514993,0.04429314250406394,0.00022486054260453106,0.0035143308420063904,0.04413097235895147,0.047572328875243756,0.003,0.002184062255973984,9.045296250949132e-05,0.003722245691161544,0.0036337481344206704,0.0007452232669704768,3.056597446518254e-05,0.013931903902068304,0.013364774771725266,0.0023260220867015505,0.0023453216980928618,0.0,0.0,0.0,0.0,0.002118168660115291,0.05,0.048179325302405145,0.001,0.0027331208517616663,0.01,0.006957689139620687,0.0018373908078928964
540.0,0.9942253576811748,0.5486242519780619,0.025205982364205504,0.23681897008209885,0.0034624289209218093,1.3389312220876137,0.048209573315277705,4.610940795580133,0.9156813577862234,0.34084963110458905,1.2946818656113999,0.9522882146028668,0.044249356476213794,0.00010758378749457927,0.548437057127446,0.993888211339129,0.00018719485061587145,0.0003371463420457926,0.36390731112918473,0.014709818075811797,0.48826158558792326,0.2650552050217452,0.009864239308237464,0.27013135879615313,0.5357892937903453,0.5460910693845095,0.9943530133213979,4.999999999999999,1.2565309888908125,1.0000000000000024,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.028573697462829516,0.20202075168363207,0.23054703977900665,0.06282949388356376,0.04578406788931117,0.017042481555229454,0.21901878960261692,0.006286314350322763,0.009156813577862234,0.018313627155724467,4.9643193277358005e-05,9.006894101978672e-05,4.682028629168449e-05,8.43254406029042e-05,0.010370025114617178,3.539540731221045e-06,0.016821416687598983,5.706153911022623e-06,2.6908345578245687e-05,0.004578406788931117,0.0006473409328056999,0.04438494578409701,0.00022124678238106898,0.003460256530382881,0.04422159362950761,0.047614410730143344,0.003,0.0021834438667751085,8.825890845487079e-05,0.003767954502066477,0.003679149780788416,0.0007277362995204819,2.9124899150931222e-05,0.013844133053144837,0.01325276025108726,0.00244914578211739,0.002467196650665816,0.0,0.0,0.0,0.0,0.002202416421763519,0.05,0.048174599745268845,0.001,0.0028418276409851863,0.01,0.006985188563191655,0.001944581874696959
552.0,1.0117014505243649,0.5348036270812634,0.02500753000530942,0.245669953247303,0.0033519165606144415,1.3833527044052611,0.048168992232552325,4.611585628866788,0.9163321449544313,0.34024537890065765,1.3397727832054664,0.9530681622395936,0.043579921199794765,0.00010875246168991597,0.5346245214574107,1.011363859475199,0.00017910562385270603,0.0003375910491658361,0.3639975360091263,0.014386349564201666,0.48103024009798867,0.26330407534831374,0.009995731306399297,0.29705602394390607,0.557703780575048,0.56884858481228,1.0303767806944646,4.999999999999998,1.256577523855089,1.0000000000000027,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.028602579684059506,0.2020365199910145,0.2305792814433394,0.06283367406720465,0.04581660724772157,0.017012268945032882,0.21899275296923676,0.006461630244600384,0.009163321449544314,0.018326642899088627,4.918645159565141e-05,9.310875692385034e-05,4.6386900791906886e-05,8.743333776481414e-05,0.010248996876698366,3.4335368203116145e-06,0.016893653133515703,5.639064548486701e-06,2.8166003628308558e-05,0.004581660724772157,0.0006698863916027333,0.044472266582871095,0.00021789960599897382,0.0034079274372536927,0.044308146245415396,0.047653408111979684,0.003,0.002183985216054758,8.631809738521e-05,0.0038146993133636154,0.0037259476036393202,0.0007127503932321724,2.7884113389998067e-05,0.01377861106206386,0.013165203767415687,0.0025717639048250837,0.0025888131621920403,0.0,0.0,0.0,0.0,0.0022847305651999177,0.05,0.048173546174938894,0.001,0.002948039438967636,0.01,0.007010511667834188,0.00205291756723177
564.0,1.0285074885003376,0.5224292703452539,0.024840498428610105,0.2543435034332656,0.0032488820738499832,1.4275868113507562,0.048119186103166144,4.612370405561274,0.9171352867808492,0.3395104083355563,1.3846303440307646,0.9537946506061611,0.04295646731999169,0.00010989853353630849,0.5222573435887988,1.0281694782038318,0.00017192675645501414,0.0003380102965059134,0.36424433369365855,0.014096515196065446,0.4735517564037103,0.26198059251698125,0.010124147646047424,0.3249582975723327,0.5796118632050437,0.5915619479517222,1.0661083414090207,4.9999999999999964,1.2566456951164056,1.0000000000000027,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.0286370772265656,0.20205216609198676,0.2306185202780637,0.06283882615233388,0.04585676433904246,0.016975520416777815,0.2189614656902639,0.006636894905640349,0.009171352867808492,0.018342705735616985,4.879897836622629e-05,9.609380305609694e-05,4.602418944396529e-05,9.048417035930962e-05,0.010143565281042414,3.339254677924494e-06,0.01696249755527056,5.576414151248694e-06,2.941945181413629e-05,0.004585676433904246,0.0006923151720153823,0.04455544236310294,0.00021478233659995847,0.0033573689118313417,0.04439087189500079,0.04768973253030806,0.003,0.0021854660021619512,8.457909117639268e-05,0.0038620266602236333,0.0037735876559342268,0.0006999059601869113,2.6805986388851134e-05,0.0137314958025029,0.013099029625849063,0.0026939563277198196,0.002710198801094014,0.0,0.0,0.0,0.0,0.00236539458192937,0.05,0.04817557569744753,0.001,0.0030521220411991873,0.01,0.007033931392512313,0.002162138512556682
576.0,1.044713969800231,0.5113380843023341,0.02469781350919402,0.2628653174430784,0.0031525588450955653,1.4716409118726468,0.04806133872394478,4.61327686666803,0.9180721061310966,0.3386617946080204,1.4292678396584828,0.9544743689407431,0.042373072214164004,0.00011101803024624225,0.5111725688320276,1.0443755875907226,0.0001655154703065668,0.00033838220950851023,0.3646166172733969,0.013833726787842447,0.4658646959854674,0.2610208155601684,0.010249171011290253,0.3538198547922124,0.6014796843417022,0.6141982862037012,1.1015691071847136,4.999999999999995,1.256733900739117,1.0000000000000027,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.028676492088285307,0.20206745237504048,0.2306638433334015,0.06284482641492356,0.04590360530655483,0.01693308973040102,0.21892556335581997,0.006811837474733617,0.009180721061310966,0.018361442122621932,4.847359819231505e-05,9.902541009615835e-05,4.5724336312506284e-05,9.347949119848662e-05,0.010052532554341229,3.2549666295779e-06,0.017028666868429247,5.517361750303172e-06,3.066919208415394e-05,0.004590360530655483,0.0007146339198292414,0.04463477897711816,0.00021186536107082002,0.0033085705122934267,0.04447000171342184,0.047723718447037156,0.003,0.002187699703640381,8.300236072705469e-05,0.003909564596595626,0.0038216244978856186,0.00068885995063184,2.5859735472701585e-05,0.013699163137861016,0.01305104077800842,0.002815787266145472,0.002831376072439753,0.0,0.0,0.0,0.0,0.002444647452220629,0.05,0.04818017748813676,0.001,0.003154383809316941,0.01,0.007055679775396859,0.0022720171676513285
588.0,1.0603793584891865,0.5013798815446616,0.024574061872799008,0.2712566661075368,0.0030622860253900538,1.5155214885583816,0.04799664258860254,4.614286880860997,0.919123656017073,0.3377164765503932,1.473696564697903,0.955112790114134,0.041824923860478716,0.00011210821261366992,0.5012201271124542,1.0600406669435078,0.0001597544322074044,0.0003386915456786272,0.365088562383836,0.01359290958034588,0.45801114936342585,0.2603615864270884,0.010370598101953427,0.38362498830043223,0.6232790784443537,0.6367306594074409,1.1367779099777628,4.999999999999993,1.2568401325674663,1.0000000000000027,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.028720146432488873,0.2020821902550057,0.23071434404304988,0.06285154955219895,0.04595618280085365,0.01688582382751966,0.21888566568015363,0.0069862326275548295,0.009191236560170731,0.018382473120341462,4.820317096620346e-05,0.00010190468718490787,4.547976907877617e-05,9.642056920461328e-05,0.009974586275896754,3.1792106517943934e-06,0.01709270211088759,5.461256231285105e-06,3.191558162771108e-05,0.004595618280085366,0.0007368482823489515,0.044710554718792386,0.0002091246193023936,0.0032614965146352632,0.04454575512046147,0.0477556395057067,0.003,0.002190531374303016,8.155745748207527e-05,0.0039570135216511594,0.0038697041470512773,0.000679293706778869,2.5020116923034793e-05,0.013678281537059439,0.01301807932135442,0.0029373040186663666,0.0029523588195243568,0.0,0.0,0.0,0.0,0.002522686994800092,0.05,0.04818691284988913,0.001,0.0032550799932904418,0.01,0.007075956006391808,0.002382354811128714
600.0,1.0755520084319006,0.4924182596704395,0.024465105401398853,0.279534806490488,0.0029774903916382936,1.559234098250199,0.047926251292952755,4.615383071301983,0.920271495345919,0.33669067740505787,1.5179260120101483,0.9557144233683137,0.04130808624005073,0.00011316729445672662,0.4922637128911373,1.0752130801034783,0.00015454677930220538,0.00033892832842221147,0.36563911594079723,0.013370151460219498,0.45003411887543326,0.25994276309508507,0.010488311538998209,0.4143601366193525,0.6449867436936831,0.6591371235350759,1.1717513598229532,4.999999999999994,1.2569621727509768,1.0000000000000027,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.028767398671163347,0.20209623503767693,0.2307691535650992,0.06285887391294398,0.04601357476729595,0.016834533870252893,0.21884236133142426,0.007159893949549466,0.00920271495345919,0.01840542990691838,4.7980813582002595e-05,0.00010473253881868373,4.528331042414352e-05,9.93084215457349e-05,0.00990838059597736,3.1107478961127725e-06,0.017155004030978624,5.40759496688444e-06,3.315882574766332e-05,0.004601357476729595,0.0007589630060050741,0.04478302029737999,0.00020654043120025366,0.003216093719724777,0.0446183393583946,0.04778572116841569,0.003,0.0021938346956447835,8.022090876131699e-05,0.004004137435254745,0.003917549894760542,0.0006709176144424619,2.4266429596694218e-05,0.013665855316021701,0.012997138154754255,0.0030585366603113335,0.003073150209858854,0.0,0.0,0.0,0.0,0.002599673700361538,0.05,0.04819540875913405,0.001,0.003354417677885856,0.01,0.0070949319665061916,0.002492978428090813
