Time,Active_TGF_beta,Macrophages,VEGF,LECs,Capillaries,f,sigma,a_p,p_0,a_M,T_L,r1,d1,s_M,alpha,b1,b2,beta,r2,k1,d2,rho,S_V,r3,d3,gamma,c1,c2,c3,c4,S_L,b3,b4,C,k2,L,delta1,delta2,Body,Activation_of_TGF_beta_by_enzymes_and_Macrophages,Decay_of_TGF_beta,Flux_of_macrophages_from_source,Chemotaxis_by_TGF_beta,Logistic_growth_of_Macrophages,Removal_of_Macrophages,Differentiation_of_Macrophages,Flux_of_VEGF_from_source,Production_of_VEGF_by_macrophages,Decay_of_VEGF,VEGF_used_by_LECs,Growth_of_LECs_upregulated_by_VEGF_and_downregulated_by_TGF_beta,Inflow_and_chemotaxis_of_LECs_by_VEGF,Crowding_effect_and_apoptosis_of_LECs,Transdifferentiation_of_LECs_into_the_capillaries
66.0,29.426963303982433,1810.993046133204,0.3685762766695593,2489.8048754814995,13446.659755348235,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14713.319567156524,14713.481651991216,542.0,42.75881536715049,11.01371400731226,362.1986092266408,243.51807310654866,1.9,3.4408867876530875,4.054339043365152,1.2847562148941614,132.31784289718374,0.0,93.81678694586813,125.40792678471367
66.25,29.38670727973166,1808.5232664505825,0.3690235884617638,2468.1879561022542,13477.875543953587,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14693.193669721302,14693.353639865829,542.0,42.641929001779175,10.998739235228074,361.70465329011654,243.75051503565365,1.9,3.436194206256107,4.059259473079402,1.2751474071825444,131.32944920412262,0.0,93.03961193771468,124.32021738167167
66.5,29.34697489042971,1806.0855913504301,0.36946926066663144,2446.7887469147454,13508.820776096494,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14673.329549642924,14673.487445214854,542.0,42.526719777526836,10.983958998077574,361.2171182700861,243.98086559843213,1.9,3.431562623565817,4.064161867332945,1.2656185210620343,130.34817796628136,0.0,92.26988478121176,123.2434505750673
66.75,29.307756242463668,1803.6794146764437,0.3699134370313957,2425.6044556116276,13539.498169748658,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14653.722261196812,14653.878121231834,542.0,42.41315290935449,10.969369625311876,360.73588293528877,244.20914133825042,1.9,3.426990887885243,4.069047807345353,1.2561691534755506,129.37399196624503,0.0,91.50750931444789,122.17748646163535
67.0,29.269041708400376,1801.3041465712793,0.3703559532610556,2404.632338798483,13569.910408016742,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14634.366991711588,14634.520854200187,542.0,42.30119461357042,10.954967545028847,360.2608293142559,244.43535886561315,1.9,3.4224778784854304,4.073915485871612,1.2467978629093033,128.40685148951835,0.0,90.75239127254298,121.12218684200224
67.25,29.230821917843304,1798.9592129169396,0.3707966490254231,2383.8697012183425,13600.060140154075,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14615.259056998757,14615.410958921651,542.0,42.19081207146541,10.940749280587655,359.79184258338796,244.6595348535462,1.9,3.418022504542185,4.078763139279654,1.2375032556949972,127.44671651686629,0.0,90.00443825190595,120.07741595784213
67.5,29.193087749144315,1796.6440548276091,0.3712354514918948,2363.3138940545114,13629.949981633357,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14596.39389721029,14596.543874572157,542.0,42.08197339590331,10.926711447540985,359.3288109655218,244.88168602099253,1.9,3.4136237041724575,4.083589966410843,1.2282842606669524,126.4935472711639,0.0,89.26355963086574,119.04304060320197
67.75,29.15583032202672,1794.358128198147,0.371672715816427,2342.9623138243574,13659.58251462151,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14577.767073150162,14577.91516101336,542.0,41.97464760098997,10.912850750904353,358.8716256396294,245.1018291290439,1.9,3.409280443576479,4.0883998739806975,1.2191412327284943,125.54730643433052,0.0,88.5296665184845,118.01893085745252
68.0,29.119040983766478,1792.1009028583996,0.3721080213255467,2322.81240189541,13688.960289778754,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14559.374259374435,14559.520491883239,542.0,41.86880455363946,10.899163980034976,358.42018057167996,245.31998094505283,1.9,3.4049917154309592,4.093188234581014,1.2100719774916382,124.6079513646702,0.0,87.80267173494364,117.00495722155026
68.25,29.08271130682684,1789.871862427898,0.3725412082675559,2302.861642922852,13718.085825698574,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14541.21124299882,14541.35565341342,542.0,41.76441495857274,10.885648007757082,357.9743724855796,245.53615825788856,1.9,3.400756538613006,4.0979532909431144,1.2010752024984834,123.67544090019679,0.0,87.08248973779689,116.00099300507009
68.5,29.046833083675285,1787.6705039981364,0.3729727302319918,2283.1075636774544,13746.961609027512,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14523.273921101621,14523.416541837643,542.0,41.66145033551449,10.872299788441506,357.5341007996273,245.75037788053248,1.9,3.396573957596459,4.10270003255191,1.1921516060133277,122.74973754109394,0.0,86.36903656797608,115.00691504531082
68.75,29.0113983126035,1785.4963372661814,0.3734024099751077,2263.5477325650086,13775.590096293812,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14505.558293656382,14505.699156301751,542.0,41.55988297094719,10.859116352758065,357.0992674532363,245.96265660612886,1.9,3.3924430408057447,4.107426509726185,1.1832998498068508,121.83079954087833,0.0,85.66222983128031,114.0226008066839
69.0,28.976399199270904,1783.3488846289756,0.3738303379419788,2244.1797584302167,13803.973713099991,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14488.060464292883,14488.199599635453,542.0,41.459685915357326,10.84609480825296,356.66977692579513,246.1730112470457,1.9,3.3883628807950537,4.1121337173617665,1.1745194684951226,120.91858665702472,0.0,84.96198864138674,113.04793039900736
69.25,28.941828143604514,1781.2276803804443,0.3742565708869583,2225.001289562493,13832.114855439531,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14470.776633747899,14470.914071802257,542.0,41.36083293879896,10.833232334485617,356.2455360760889,246.38145858710442,1.9,3.3843325927228443,4.1168222797565415,1.1658098939910064,120.0130582598684,0.0,84.26823357778159,112.08278583097538
69.5,28.907677736543405,1779.1322705130312,0.37468092757492455,2206.0100132163343,13860.015890057875,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14453.703098241318,14453.838868271703,542.0,41.26329851501371,10.820526181830353,355.82645410260625,246.5880153982536,1.9,3.380351313974759,4.12149020332417,1.1571698291880548,119.1141721156329,0.0,83.5808866641273,111.12705053880818
69.75,28.873940752492263,1777.0622122549385,0.37510336233059366,2187.2036543332197,13887.679154846457,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14436.83624569905,14436.970376246132,542.0,41.16705779356069,10.807973668675176,355.4124424509877,246.7926984199824,1.9,3.3764182032843832,4.12613698563653,1.1485984227790131,118.22188672918597,0.0,82.89987131175693,110.18061016150314
70.0,28.84061014344836,1775.0170737096996,0.37552378432273337,2168.57997522636,13915.106959717172,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14420.17255281006,14420.305071724179,542.0,41.07208657703215,10.7955721792409,355.00341474193993,246.9955243599465,1.9,3.3725324400484293,4.130761627550067,1.140094702464903,117.33616026411174,0.0,82.22511230713403,109.24335212022152
70.25,28.807679033034702,1772.996433493344,0.3759421513968088,2150.136774101945,13942.301586546002,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14403.708582064033,14403.839516517352,542.0,40.97836129827897,10.783319161385402,354.59928669866883,247.19650987634654,1.9,3.368693223637354,4.135363665364897,1.1316578625145912,116.45695110188959,0.0,81.55653574565521,108.31516574975053
70.5,28.775140712092778,1770.9998804642862,0.37635870094047935,2131.871884402675,13969.265289620114,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14387.440979544896,14387.57035604639,542.0,40.88585900233658,10.77121212497,354.19997609285724,247.39567158091126,1.9,3.364899772882144,4.139945710345273,1.1232879461794514,115.58421923100963,0.0,80.89406900350791,107.39594275311907
70.75,28.742988631639324,1769.0270132902301,0.37677350157529926,2113.783174151312,13996.000296368242,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14371.366471396512,14371.494315819662,542.0,40.79455732110057,10.759248639237276,353.80540265804603,247.5930260229349,1.9,3.3611513252514373,4.144508517328292,1.1149844833343165,114.71792355536448,0.0,80.2376407102276,106.48557619566154
71.0,28.71121640048089,1767.0774403028342,0.37718653067448793,2095.8685450383964,14022.508807292628,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14355.481862633334,14355.608200240446,542.0,40.70443446147947,10.74742633193368,353.4154880605669,247.7885896981461,1.9,3.357447136575385,4.149051837419368,1.1067467393539472,113.8580223869378,0.0,79.58718070825381,105.58396063717264
71.25,28.679817777447273,1765.1507790230733,0.3775977815670407,2078.12593199334,14048.792997030068,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14339.784033268159,14339.908888723636,542.0,40.61546917848613,10.735742886435109,353.03015580461465,247.98237903041522,1.9,3.3537864801438393,4.153575597237448,1.0985740384326736,113.00447413393535,0.0,78.94262003678111,104.69099234140464
71.5,28.648786669392372,1763.246656038167,0.378006932787441,2060.5533029349085,14074.8550147282,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14324.269937304565,14324.393334696186,542.0,40.52764076491431,10.724196041004184,352.6493312076334,248.17441038941527,1.9,3.3501686464725173,4.1580762606618515,1.090464807442438,112.15723541093485,0.0,78.30389092176749,103.80656858063288
71.75,28.618117124297534,1761.3647065794087,0.3784138775038927,2043.1486572063914,14100.696984104372,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14308.936599292594,14309.058562148766,542.0,40.440929027332714,10.712783586233627,352.2729413158818,248.36470005972154,1.9,3.3465929425008767,4.16255265254282,1.0824181279664793,111.31626412660854,0.0,77.67092670762162,102.93058866600991
72.0,28.58780332858018,1759.5045743574888,0.37881878467757923,2025.9100255436588,14126.321004116291,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14293.781112982662,14293.90166429009,542.0,40.35531427418942,10.70150336405097,351.9009148714978,248.55326425584892,1.9,3.3430586912792286,4.167006631453372,1.0744338832396014,110.48151982671627,0.0,77.04366185789009,102.06295405092551
72.25,28.557839601476427,1757.6659112184896,0.3792217089070346,2008.835468793469,14151.729149010149,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14278.800638518474,14278.919800738213,542.0,40.270777295822754,10.690353265635617,351.5331822436979,248.74011910012186,1.9,3.33956523131513,4.17143879797738,1.0665116271444925,109.65296140738303,0.0,76.42203189961269,101.20356745906238
72.5,28.528220392049487,1755.8483769607292,0.3796229957343908,1991.9230769660555,14176.923468319703,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14263.992400940733,14264.110196024743,542.0,40.187299352072436,10.679331230311213,351.16967539214585,248.92528062145627,1.9,3.3361119162253856,4.175852953078299,1.0586517280504473,108.8305494088399,0.0,75.80597338258822,100.35233365405311
72.75,28.498940274186953,1754.0516390285125,0.3800227093758922,1975.1709696980681,14201.905988209264,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14249.353687688066,14249.470137093476,542.0,40.10486215438315,10.66843524369141,350.8103278057025,249.10876475947308,1.9,3.332698114154174,4.1802498031348145,1.0508537527393755,108.01424283542275,0.0,75.19542390358923,99.50915830828868
73.0,28.46999394399201,1752.2753723523567,0.38042033695408134,1958.5772955147133,14226.678711535018,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14234.881847291554,14234.996971996005,542.0,40.023447854819246,10.65766333671376,350.45507447047135,249.2905873659237,1.9,3.3293232074694776,4.184623706494895,1.0431156885944488,107.2039975783753,0.0,74.59032207490371,98.67394741044599
73.25,28.44137621490212,1750.5192590499557,0.38081580006272425,1942.140230673951,14251.243617990203,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14220.57428693476,14220.68810745106,542.0,39.943039028832565,10.647013583828965,350.10385180999117,249.47076418704626,1.9,3.325986592194916,4.188973800689967,1.0354367600893464,106.3997720763851,0.0,73.9906074751739,97.84660921947567
73.5,28.41308201556625,1748.7829882960455,0.3812091190638407,1925.8579794196346,14275.602664885138,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14206.428471390045,14206.541007783126,542.0,39.86361866593852,10.636484102214315,349.7565976592091,249.64931088024824,1.9,3.3226876777624863,4.193300309702248,1.0278164732872779,105.6015254431107,0.0,73.39622066320759,97.02705359475837
73.75,28.385106385028077,1747.0662560281573,0.38160026628887705,1909.7287724436396,14299.757786890495,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14192.441920617934,14192.553192514039,542.0,39.78517015295961,10.626073049991746,349.41325120563147,249.8262429885227,1.9,3.319425886453499,4.1976029291776475,1.0202542113456325,104.80921661196163,0.0,72.80710311125523,96.215191630286
74.0,28.357444470743644,1745.3687648252765,0.3819897334629985,1893.7508663378771,14323.710896217108,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14178.612208775316,14178.722235371823,542.0,39.707677265364175,10.615778625494372,349.0737529650553,250.0015759464481,1.9,3.3162006531680253,4.201887068092984,1.0127507441488195,104.02280739581164,0.0,72.22319718281707,95.41093670557159
74.25,28.330091524312653,1743.690223645415,0.3823776584565385,1877.9225436825234,14347.463883539414,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14164.936962074358,14165.045762156327,542.0,39.63112415231721,10.605599065677328,348.738044729083,250.1753250783336,1.9,3.3130114249262883,4.206154243021923,1.0053058750224977,103.24225777360702,0.0,71.64444613975171,94.61420280914224
74.5,28.303042899418045,1742.030347699549,0.3827638331122444,1862.2421120572326,14371.0186177909,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14151.413857752485,14151.521449709022,542.0,39.55549532804403,10.595532645355469,348.4060695399098,250.34750559546978,1.9,3.3098576606291434,4.210402164234688,0.9979185005916953,102.46752598289478,0.0,71.07079409999135,93.82490453185571
74.75,28.27629404796016,1740.3888582159602,0.3831481541082233,1846.7079043196043,14394.376947247249,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14138.04062214961,14138.14702398008,542.0,39.48077565825487,10.585577675776369,348.0777716431921,250.51813259949782,1.9,3.3067388306103243,4.214629695190456,0.9905878146039705,101.69857100809803,0.0,70.50218605344178,93.04295794069735
75.0,28.249840518070204,1738.7654823182115,0.38352999658074977,1831.3182787946616,14417.54070019773,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14124.815029711282,14124.920259035101,542.0,39.406950351939145,10.575732503882328,347.75309646364235,250.68722109421753,1.9,3.303654416404602,4.218829962388248,0.9833116904861335,100.93534933843652,0.0,69.93856787280698,92.26827943293746
75.25,28.223677950570934,1737.1599528078334,0.3839092044964004,1816.0716170429125,14440.511684057903,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,14111.734901215583,14111.838975285467,542.0,39.334004948926456,10.56599551099445,347.4319905615667,250.85478595598997,1.9,3.3006039103348837,4.223001249460404,0.9760892537304106,100.17782010066152,0.0,69.37988621609529,91.50078746195307
