Time,T,Th,Tc,B,A,alpha,alpha_0,alpha_1,delta_2,mu_1,mu_10,mu_11,mu_2,mu_20,beta_1,beta_2,mu_3,mu_30,gamma_1,gamma_2,mu_4,mu_40,delta_1,compartment,Formation_of_tumor_cell,Removal_of_tumor_cell_from_the_system,Formation_of_T_helper_cell,Removal_of_T_helper_cell_from_the_system,formation_of_cytotoxic_T_cell,Removal_of_cytotoxic_T_cell,Formation_of_B_cell,Removal_of_B_cell_from_the_system,introduction_of_antibody_against_cancer,Removal_of_antibody_from_the_system
19.59,3.00463741626224e-14,0.224468515775805,17.340898602135116,8407501.897899231,7609871.872884289,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,5.408347349272031e-15,1.829245085122279e-09,4.709290074775211e-14,0.044893703155161,0.19462428857219843,0.7144450224079668,566165.8417212123,252225.0569369769,2942625.6642647306,2282961.5618654015
19.62,3.2997351218195464e-14,0.22312574422853743,17.32529350174281,8416874.678389786,7629622.089754483,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,5.939523219275183e-15,2.014116298630107e-09,5.170479439173229e-14,0.04462514884570749,0.1932859503279281,0.7138020922718038,563406.4280083268,252506.24035169356,2945906.137436425,2288886.6269264705
19.65,3.549207316217945e-14,0.22179100489155357,17.30966768535723,8426156.375642307,7649292.849556405,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,6.3885731691923e-15,2.1719761415983184e-09,5.5599656514966464e-14,0.04435820097831072,0.19195642951394562,0.7131583086367179,560653.7069782432,252784.6912692692,2949154.7314748075,2294787.8548670574
19.68,3.737950347109516e-14,0.22046424964844843,17.294021442350157,8435347.271476474,7668883.914081105,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,6.728310624797128e-15,2.2933378737219518e-09,5.85415084621387e-14,0.04409284992968969,0.19063567303484155,0.7125136834248265,557907.7520191703,253060.4181442942,2952371.5450167656,2300665.174224475
19.71,3.849251899479527e-14,0.2191454306672357,17.278355060153356,8444447.649507092,7688395.050284019,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,6.9286534190631485e-15,2.3676327139288253e-09,6.026941638796725e-14,0.043829086133447145,0.18932362804418934,0.7118682284783182,555168.6350695775,253333.42948521275,2955556.677327482,2306518.5150853535
19.74,3.864726024642122e-14,0.21783450039845853,17.262668824268427,8453457.79509087,7707826.030265419,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,6.956506844355819e-15,2.3831582508467738e-09,6.049650235789634e-14,0.04356690007969171,0.18802024194418218,0.7112219555598592,552436.4266300531,253603.73385272606,2958710.228281804,2312347.8090797747
19.77,3.764248169235837e-14,0.2165314115732998,17.246963018276638,8462377.995273199,7727176.63125088,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,6.775646704624506e-15,2.3270264100713016e-09,5.890895644732809e-14,0.043306282314659966,0.18672546238524448,0.7105748763529975,549711.1957751284,253871.33985819595,2961832.2983456193,2318152.989375409
19.8,3.5258902042191375e-14,0.21523611720169442,17.23123792384877,8471208.538734937,7746446.635571705,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,6.346602367594447e-15,2.185110987797018e-09,5.516504981499391e-14,0.043047223440338886,0.1854392372656214,0.7099270024625693,546993.0101650637,254136.2561620481,2964922.988557228,2323933.9906716477
19.83,3.125855453866058e-14,0.21394857057043962,17.215493820754954,8479949.715739174,7765635.830645392,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,5.626539816958904e-15,1.941994760393549e-09,4.889414872648423e-14,0.042789714114087926,0.18416151473094314,0.7092783454151042,544281.9360575866,254398.4914721752,2967982.4005087106,2329690.749193739
19.86,2.538413724761538e-14,0.21266872524130578,17.19973098687451,8488601.818078026,7784744.008956079,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,4.569144704570768e-15,1.580916179520673e-09,3.9695729504363284e-14,0.04253374504826116,0.18289224317376593,0.7086289166592298,541578.0383195915,254658.05454234077,2971010.636327309,2335423.2026869226
19.89,1.735836334797259e-14,0.2113965350491483,17.18394969820578,8497165.13901941,7803770.968034989,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,3.124505402635066e-15,1.0837156623895932e-09,2.7138394381724548e-14,0.04227930700982966,0.18163137123309178,0.7079787275660782,538881.3804387943,254914.95417058226,2974007.798656793,2341131.2904105643
19.92,6.883311421670295e-15,0.21013195410001778,17.168150228875987,8505639.973253818,7822716.510440881,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.238996055900653e-15,4.307814867846326e-10,1.0758888236419808e-14,0.04202639082000356,0.18037884779386404,0.7073277894296907,536192.0245353377,255169.19919761454,2976973.9906388363,2346814.9531322913
19.95,3.0175786707471284e-15,0.2088749390037879,17.15233284535613,8514026.689518701,7841580.418485336,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,5.431641607344831e-16,1.8930591413604603e-10,4.715456974358124e-15,0.041774987800757585,0.17913462384234127,0.7066761132286726,533510.0416349624,255420.80068556103,2979909.3413315453,2352474.1255456125
19.98,8.905928880438748e-16,0.20762544332397315,17.13649782085959,8522325.550087126,7860362.516921659,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.6030671984789747e-16,5.6004605066088263e-11,1.3913622550261984e-15,0.04152508866479463,0.17789864785381942,0.706023710219415,530835.4861464219,255669.76650261378,2982813.9425304937,2358108.7550765015
20.01,-6.473067069093119e-16,0.20638342178160637,17.12064542444489,8530536.847507013,7879062.625390513,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.1651520724367613e-16,-4.080247996575976e-11,-1.011038072298206e-15,0.04127668435632128,0.17667086929032277,0.7053705914871296,528168.4152667702,255916.10542521038,2985687.8966274546,2363718.7876171516
20.04,-1.3816285481036228e-15,0.2051488296919425,17.104775922481465,8538660.886288166,7897680.564745549,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-2.486931386586521e-16,-8.729567433356381e-11,-2.157474666069165e-15,0.0410297659383885,0.17545123813199043,0.7047167680062364,525508.8863875098,256159.82658864497,2988531.310200858,2369304.169423659
20.07,-1.0736015195287762e-15,0.20392162264346295,17.088889579487027,8546697.97247012,7916216.160640508,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.932482735151797e-16,-6.799274660429501e-11,-1.676081448473603e-15,0.04078432452869259,0.174239704611191,0.7040622506748655,522856.9556369068,256400.93917410358,2991344.2903645416,2374864.848192148
20.1,5.408423893623037e-16,0.20270175649638444,17.07298665813642,8554648.413581844,7934669.243505159,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,9.735163008521466e-17,3.4332176392939977e-11,8.441524947368876e-16,0.04054035129927689,0.17303621921218296,0.7034070503152204,520212.6778926164,256639.45240745533,2994126.9447536455,2380400.77305155
20.13,3.752085428187101e-15,0.20148918738116725,17.057067419270407,8562512.518601434,7953039.6485212715,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,6.753753770736782e-16,2.3873033735707267e-10,5.8549295354536936e-15,0.04029783747623345,0.17184073267075337,0.7027511776739408,517576.1067942353,256875.37555804302,2996879.3815105017,2385911.894556396
20.16,8.877841430170094e-15,0.20028387169702272,17.041132121904486,8570290.597915823,7971327.215598577,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.5980114574306168e-15,5.661607122000134e-10,1.3850188681439152e-14,0.04005677433940455,0.17065319597383435,0.7020946434224649,514947.29475578223,257108.71793747466,2999601.709270538,2391398.1646796083
20.19,1.6264173156675088e-14,0.19908576611042247,17.025181023237685,8577982.963280464,7989531.789350718,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,2.9275511682015157e-15,1.0395729946517927e-09,2.53676493469274e-14,0.0398171532220845,0.16947356035910088,0.7014374581573927,512326.29297810874,257339.4888984139,3002294.0371481623,2396859.5368052805
20.22,2.6286509641739935e-14,0.19789482755360635,17.009214378661394,8585589.927779045,8007653.219071219,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,4.731571735513188e-15,1.6839911868072576e-09,4.09903537503714e-14,0.03957896551072127,0.16830177731454685,0.7007796324008494,509713.1514612344,257567.69783337135,3004956.4747226657,2402295.965721471
20.25,3.9350663536615826e-14,0.19671101322308995,16.993232441768154,8593111.805783175,8025691.358709444,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,7.083119436590848e-15,2.5265977806345976e-09,6.134820797351032e-14,0.03934220264461799,0.16713779857804054,0.7001211766008479,507107.91901660664,257793.35417349523,3007589.132024111,2407707.407612991
20.28,5.589384845429505e-14,0.19553428057817412,16.977235464360476,8600548.912912091,8043646.066846549,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.0060892721773109e-14,3.5968185154681074e-09,8.71195217153194e-14,0.03910685611563483,0.16598157613686243,0.6994621011316516,504510.6432792912,258016.46738736273,3010192.119519232,2413093.8200541893
20.31,7.638569631404726e-14,0.1943645873394525,16.96122369645966,8607901.565992353,8061517.206671446,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.3749425336528506e-14,4.926407696517295e-09,1.1903254677388586e-13,0.038872917467890504,0.16483306222722188,0.698802416294138,501921.37072008214,258237.0469797706,3012765.5480973236,2418455.1620017416
20.34,8.387551750254303e-14,0.1932018903526647,16.945197392077667,8615170.069404721,8079304.639603225,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.5097593150457744e-14,5.421390411666583e-09,1.3067474881455434e-13,0.038640378070532944,0.16369220842796628,0.6981421325535999,499340.1429358959,258455.10208214162,3015309.5242916523,2423791.391881306
20.37,8.684311812050053e-14,0.19204614837283657,16.929156795077308,8622354.748463975,8097008.240865355,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.5631761261690094e-14,5.625504032930177e-09,1.352680430850696e-13,0.038409229674567315,0.16255896788528418,0.6974812599571851,496767.0058043229,258670.64245391925,3017824.1619623913,2429102.4722599583
20.4,8.76564693287479e-14,0.19089732001218024,16.913102149596366,8629455.924776813,8114627.887979196,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.577816447917462e-14,5.690546781439609e-09,1.3650471951609821e-13,0.03817946400243605,0.16143329367307704,0.6968198085633703,494202.00276123977,258883.67774330438,3020309.5736718844,2434388.3663941147
20.43,8.578136869173656e-14,0.18975536394719333,16.89703369899697,8636473.918704078,8132163.461907969,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.544064636451258e-14,5.580851292017601e-09,1.335552954884015e-13,0.03795107278943867,0.16031513895961297,0.6961577883986753,491645.1754995369,259094.21756112232,3022765.871546427,2439649.0385727393
20.46,8.062946614416139e-14,0.18862023910224981,16.88095168493434,8643409.051540948,8149614.848069082,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.451330390594905e-14,5.256930227157087e-09,1.2550670397108165e-13,0.03772404782044997,0.15920445715481338,0.6954952094192949,489096.5645883399,259302.27154622844,3025193.1680393317,2444884.454421053
20.49,7.155610708322886e-14,0.18749190464790141,16.864856347366647,8650261.645474162,8166981.936308942,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.2880099274981195e-14,4.675301356980689e-09,1.1135901786671043e-13,0.037498380929580286,0.15810120190951335,0.6948320815115059,486556.2094840397,259507.84936422485,3027591.5759159564,2450094.5808929745
20.52,5.785817546091836e-14,0.18637031999917925,16.848747924564847,8657032.023539232,8184264.620877762,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.0414471582965306e-14,3.788311406245842e-09,9.002217719394356e-14,0.03727406399983585,0.15700532711470633,0.6941684144920717,484024.148541245,259710.96070617696,3029961.208238731,2455279.386263565
20.55,3.87719368762552e-14,0.18525544481389639,16.832626653122574,8663720.50957768,8201462.800404356,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,6.978948637725936e-15,2.543958699909207e-09,6.031271903807489e-14,0.037051088962779276,0.1559167869007736,0.69350421810865,481500.4190236614,259911.6152873304,3032302.178352188,2460438.8401214653
20.58,1.3470881667575964e-14,0.18414723899094956,16.81649276796597,8670327.428194255,8218576.37787095,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,2.4247587001636735e-15,8.857146387292754e-10,2.095051020112132e-14,0.03682944779818991,0.15483553563669702,0.692839502040198,478985.0571148885,260109.82284582764,3034614.599867989,2465572.9133613403
20.61,-1.893643199521658e-14,0.18304566266862046,16.800346502363546,8676853.104714153,8235605.260587985,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-3.4085577591389843e-15,-1.2476559636531011e-09,-2.9444517515767975e-14,0.036609132533724095,0.15376152792925682,0.6921742758973781,476478.097929138,260305.5931414246,3036898.5866499534,2470681.5781763177
20.64,-5.940853501836963e-14,0.1819506762228785,16.78418808793606,8683297.865140243,8252549.360168923,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.0693536303306533e-14,-3.922275650761958e-09,-9.235562946355533e-14,0.036390135244575704,0.15269471862221512,0.6915085492229657,473979.5755218769,260498.93595420726,3039154.252799085,2475764.808050432
20.67,-1.0897320429202497e-13,0.1808622402656822,16.76801775466635,8689662.03611029,8269408.592505043,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.9615176772564494e-14,-7.209336169129289e-09,-1.6937254779519311e-13,0.03617244805313644,0.15163506279548378,0.6908423314922536,471489.52290038817,260689.86108330867,3041381.712638601,2480822.5777510623
20.7,-1.6872961959794253e-13,0.1797803156432814,16.7518357309092,8695945.944854178,8286182.87774026,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-3.0371331527629655e-14,-1.1185281358658705e-08,-2.621947086778205e-13,0.03595606312865628,0.1505825157642786,0.690175632113459,469007.97203425213,260878.37834562533,3043581.080698962,2485854.863321379
20.73,-1.949245396749881e-13,0.17870486301447,16.73564224601168,8702149.91901292,8302872.130421588,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-3.5086417141497854e-14,-1.2947797704945185e-08,-3.0283699846071537e-13,0.035740972602894,0.14953703275038316,0.6895084605356812,466534.95276189706,261064.4975703876,3045752.471654522,2490861.639125667
20.76,-2.079422677120579e-13,0.17763584386790202,16.71943752399013,8708274.286931181,8319476.283307197,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-3.7429608188170424e-14,-1.3840117260673767e-08,-3.2299480162833787e-13,0.035527168773580406,0.14849856967719854,0.6888408259883934,464070.49547692755,261248.22860793542,3047896.0004259134,2495842.884991294
20.79,-2.1461988625042921e-13,0.17657321979403653,16.70322178805412,8714319.377375491,8335995.270352786,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-3.8631579525077255e-14,-1.4312924922857424e-08,-3.332986666797642e-13,0.03531464395880731,0.1474670826011551,0.6881727376678297,461614.62923227815,261429.58132126473,3050011.7820814215,2500798.581104941
20.82,-2.1335481751912087e-13,0.17551695253117358,16.686995260319623,8720285.519507186,8352429.027802839,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-3.8403867153441755e-14,-1.4256607353879963e-08,-3.3126644249232154e-13,0.03510339050623472,0.14644252774830513,0.6875042047251685,459167.38187494274,261608.56558521558,3052099.931827515,2505728.708339961
20.85,-2.023853577542445e-13,0.1744670040411581,16.670758161337893,8726173.042865092,8368777.495975708,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-3.642936439576401e-14,-1.355008498556252e-08,-3.1417090674012105e-13,0.034893400808231625,0.14542486157386988,0.6868352362471212,456728.78025931027,261785.19128595275,3054160.565002782,2510633.248791865
20.88,-1.7978447162165784e-13,0.17342333650760317,16.654510710105775,8731982.277322719,8385040.619236605,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-3.236120489189841e-14,-1.2060303194507953e-08,-2.7903035430875203e-13,0.03468466730152064,0.1444140407612578,0.6861658412563579,454298.8502569415,261959.46831968156,3056193.7970629516,2515512.1857702276
20.91,-1.4345358663959891e-13,0.17238591233411327,16.63825312407604,8737713.553045474,8401218.345970575,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-2.5821645595127804e-14,-9.641720299500714e-09,-2.225991931825388e-13,0.03447718246682265,0.14341002222107105,0.6854960287119329,451877.61676626577,262131.4065913642,3058199.7435659156,2520365.50379057
20.94,-9.11163876013483e-14,0.1713546941425089,16.621985619167763,8743367.200447839,8417310.62855547,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.6400949768242692e-14,-6.1357924704029925e-09,-1.4135854762066224e-13,0.03427093882850178,0.14241276309010176,0.6848258075097119,449465.10372219636,262301.01601343515,3060178.5201567435,2525193.188566257
20.97,-2.031261099787694e-14,0.17032964477104987,16.60570840977665,8748943.550150583,8433317.423334917,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-3.656269979617849e-15,-1.370455637769383e-09,-3.150686844150768e-14,0.03406592895420998,0.14142222073031502,0.6841551864827979,447061.3341056639,262468.30650451744,3062130.2425527037,2529995.2270003892
21.0,7.160816055954177e-14,0.16931072727265853,16.58942170878536,8754442.93293795,8449238.690591311,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.2889468900717518e-14,4.840395507829345e-09,1.1104944976221066e-13,0.03386214545453171,0.14043835272782057,0.6834841744019569,444666.32995306375,262633.2879881385,3064055.026528282,2534771.6071776957
21.03,1.8749270391663412e-13,0.16829790491314445,16.57312572757389,8759865.67971486,8465074.394518774,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,3.374868670499414e-14,1.269743133802597e-08,2.907054446516522e-13,0.03365958098262889,0.1394611168918356,0.6828127799760442,442280.1123656277,262795.9703914458,3065952.9879002008,2539522.3183564255
21.06,3.303903609534928e-13,0.16729114116942756,16.556820676029886,8765212.121464107,8480824.50319614,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,5.947026497162871e-14,2.2416413841963494e-08,5.121669555848258e-13,0.033458228233885515,0.13849047125363428,0.6821410118524314,439902.70151870727,262956.3636439232,3067824.2425124375,2544247.3509602435
21.09,5.03559244161993e-13,0.16629039972776158,16.54050676255899,8770482.589203555,8496488.98855993,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,9.064066394915873e-14,3.42287258265129e-08,7.804599866424817e-13,0.03325807994555232,0.13752637406548765,0.6814688786174304,437534.11667097633,263114.4776761066,3069668.906221244,2548946.696570118
21.12,5.256142305659e-13,0.1652956446285705,16.524184193635037,8775677.418436825,8512067.824027821,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,9.461056150186199e-14,3.579338905879153e-08,8.144858687690521e-13,0.0330591289257141,0.13656878391574842,0.6807963887777635,435174.37678171636,263270.3225531047,3071487.0964528886,2553620.3472105833
21.15,1.91539293145237e-13,0.1643068401372395,16.50785317420964,8780796.945203101,8527560.986521991,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,3.4477072766142657e-14,1.3067223381045938e-08,2.967503045234998e-13,0.0328613680274479,0.13561765962641095,0.6801235507774371,432823.49998658686,263423.90835609304,3073278.9308210853,2558268.295957414
21.18,-2.0249442180651085e-13,0.16332395066906122,16.49151390793178,8785841.503733812,8542968.457908405,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-3.644899592517195e-14,-1.38395649505603e-08,-3.136632893971323e-13,0.032664790133812245,0.13467296019657402,0.6794503730067893,430481.50330189185,263575.24511201435,3075044.526306834,2562890.537371657
