Time,tumor_volume_x_1,endothelial_volume_x_2,concentration_of_administrated_inhibitor_x_3,lambda_1,lambda_2,lambda_3,b,d,e,u,a,compartment,tumor_growth,endothelial_loss,stimulatory_effect,inhibition_effect,drug_kill,inhibitor_clearance,administrated_inhibitor
108.6,17346.06465407622,17346.366767834843,1.5512384463193174e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.058005336521714405,0.0,101474.47822634589,101474.45847524016,1.7759511682585966e-18,2.0166099802151127e-22,0.0
108.72,17346.0713405649,17346.36904558439,-2.099482328918254e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.05715887324384477,0.0,101474.51734230467,101474.49787714287,-2.4036140886185358e-18,-2.7293270275937306e-22,0.0
108.84,17346.07792492487,17346.371288529564,-5.740262049845918e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.05632533580486209,0.0,101474.55586081048,101474.53667714508,-6.571799309465484e-18,-7.462340664799694e-22,0.0
108.96,17346.084409089886,17346.373497331555,-9.355616778101349e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.05550447988539305,0.0,101474.59379317582,101474.57488665618,-1.0710877513435947e-17,-1.2162301811531754e-21,0.0
109.08,17346.090794993164,17346.375672651524,-1.2929389792609515e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.05469606126510891,0.0,101474.63115071,101474.61251708328,-1.4802351469009543e-17,-1.680820673039237e-21,0.0
109.2,17346.097084568373,17346.37781515095,-1.6444741967937819e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.05389983569628948,0.0,101474.66794472498,101474.64957983715,-1.8826942678402214e-17,-2.1378164558319165e-21,0.0
109.32,17346.103279750616,17346.379925491958,-1.988414215265531e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.05311555877997478,0.0,101474.7041865411,101474.6860863379,-2.2764580361981603e-17,-2.5849384798451903e-21,0.0
109.44,17346.10938247741,17346.382004337644,-2.322935754769157e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.05234298583878796,0.0,101474.73988749285,101474.72204802073,-2.6594390442681724e-17,-3.0198164811999044e-21,0.0
109.56,17346.115394689663,17346.384052352445,-2.646144408469199e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.05158187180380857,0.0,101474.77505893452,101474.75747634198,-3.029468453041253e-17,-3.439987731009959e-21,0.0
109.68,17346.121318332676,17346.38607020246,-2.9560736804377385e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.05083197107851997,0.0,101474.80971224615,101474.79238278484,-3.384294890647262e-17,-3.8428957845690604e-21,0.0
109.8,17346.127155357117,17346.388058555785,-3.250684023490076e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.05009303742050459,0.0,101474.84385883913,101474.82677886503,-3.721583350795618e-17,-4.225889230537099e-21,0.0
109.92,17346.132907719984,17346.390018082857,-3.527861877020666e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.04936482382128964,0.0,101474.8775101619,101474.86067613677,-4.0389140912159374e-17,-4.586220440126866e-21,0.0
110.04,17346.138577385642,17346.391949456785,-3.785418704838677e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.04864708237066246,0.0,101474.910677706,101474.89408619856,-4.333781532097827e-17,-4.92104431629028e-21,0.0
110.16,17346.144166326743,17346.393853353704,-4.0210900330038855e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.047939564147237976,0.0,101474.94337301144,101474.92702069897,-4.60359315453051e-17,-5.227417042905051e-21,0.0
110.28,17346.149676525252,17346.395730453103,-4.2325344876625266e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.0472420190857309,0.0,101474.97560767272,101474.95949134254,-4.845668398941794e-17,-5.502294833961285e-21,0.0
110.4,17346.155109973417,17346.39758143816,-4.417332832882902e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.04655419585458041,0.0,101475.00739334448,101474.99150989542,-5.057237563536005e-17,-5.7425326827477734e-21,0.0
110.52,17346.160468674756,17346.39940699608,-4.5729870084912596e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.04587584173172561,0.0,101475.03874174731,101475.02308819139,-5.235440702731375e-17,-5.944883111038638e-21,0.0
110.64,17346.16575464503,17346.40120781845,-4.696919167907608e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.04520670248407787,0.0,101475.06966467341,101475.05423813748,-5.377326525596399e-17,-6.105994918279891e-21,0.0
110.76,17346.170969913244,17346.402984601555,-4.786470715981386e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.04454652223885798,0.0,101475.10017399247,101475.08497172,-5.4798512942848924e-17,-6.222411930775802e-21,0.0
110.88,17346.176116522613,17346.404738046727,-4.8389013468273135e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.0438950433638069,0.0,101475.13028165727,101475.11530101008,-5.539877722470036e-17,-6.2905717508755075e-21,0.0
111.0,17346.181196531565,17346.40646886069,-4.851388081661165e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.04325200633852181,0.0,101475.15999970965,101475.14523816982,-5.554173873776938e-17,-6.306804506159515e-21,0.0
111.12,17346.1862120147,17346.408177755886,-4.821024306635517e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.04261714963873306,0.0,101475.189340286,101475.1747954578,-5.519412060213628e-17,-6.2673315986261724e-21,0.0
111.24,17346.1911650638,17346.40986545082,-4.744818810675562e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.04199020960283221,0.0,101475.21831562322,101475.20398523509,-5.4321677406004266e-17,-6.1682644538782305e-21,0.0
111.36,17346.196057788788,17346.41153267039,-4.619694823314835e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.04137092031282008,0.0,101475.2469380644,101475.23281997093,-5.288918418997366e-17,-6.0056032703092856e-21,0.0
111.48,17346.20089231873,17346.413180146243,-4.44248905253105e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.04075901347229625,0.0,101475.27522006458,101475.26131224868,-5.08604254312968e-17,-5.7752357682903645e-21,0.0
111.6,17346.205670802814,17346.414808617094,-4.209950722581873e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.04015421827853172,0.0,101475.30317419645,101475.28947477153,-4.819818402811001e-17,-5.472935939356435e-21,0.0
111.72,17346.210395411323,17346.416418829078,-3.918740611840593e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.039556261301936346,0.0,101475.33081315624,101475.31732036837,-4.486423028364022e-17,-5.094362795392771e-21,0.0
111.84,17346.21506833663,17346.418011536083,-3.56543009063206e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.038964866359239715,0.0,101475.35814976928,101475.34486199958,-4.081931089038838e-17,-4.635059117821678e-21,0.0
111.96,17346.219691794184,17346.41958750008,-3.1465001590684182e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.038379754390738825,0.0,101475.38519699597,101475.37211276284,-3.602313791428211e-17,-4.0904502067889435e-21,0.0
112.08,17346.224148171717,17346.421105924393,-3.0005184769135632e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.03781567382495404,0.0,101475.41126680454,101475.39837531246,-3.435184964418871e-17,-3.900674019987632e-21,0.0
112.2,17346.2284985606,17346.422587990568,-2.9558312160722214e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.03726496207315458,0.0,101475.4367165795,101475.42401181527,-3.3840244266023455e-17,-3.842580580893888e-21,0.0
112.32,17346.23278522336,17346.42404834999,-2.894522115296729e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.036722317859005045,0.0,101475.46179355665,101475.44927280462,-3.313834129931428e-17,-3.762878749885748e-21,0.0
112.44,17346.23700922992,17346.425487367687,-2.8162631047818827e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.03618760585050685,0.0,101475.48650399502,101475.47416458854,-3.224238474594832e-17,-3.661142036216448e-21,0.0
112.56,17346.241171638074,17346.426905404547,-2.7207454660956337e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.035660692245785205,0.0,101475.51085408272,101475.49869340354,-3.1148840154853566e-17,-3.536969105924324e-21,0.0
112.68,17346.2452734939,17346.42830281747,-2.6076804728475262e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.035141444727618286,0.0,101475.5348499393,101475.52286541708,-2.9854401956878465e-17,-3.389984614701784e-21,0.0
112.8,17346.249315832203,17346.429679959507,-2.4768000313571934e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.03462973240465461,0.0,101475.55849761839,101475.5466867302,-2.835600079967098e-17,-3.2198400407643517e-21,0.0
112.92,17346.253299676926,17346.431037180027,-2.327857321322742e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.03412542576372304,0.0,101475.58180311,101475.57016338,-2.6650810882554918e-17,-3.026214517719565e-21,0.0
113.04,17346.25722604157,17346.43237482483,-2.160627436489334e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.03362839661031001,0.0,101475.60477234317,101475.59330134199,-2.4736257291407222e-17,-2.8088156674361342e-21,0.0
113.16,17346.261095929618,17346.433693236315,-1.9749080253175775e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.03313851802012942,0.0,101475.62741118825,101475.61610653269,-2.261002333353167e-17,-2.567380432912851e-21,0.0
113.28,17346.26491033496,17346.43499275359,-1.770519931651951e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.032655664280708596,0.0,101475.64972545952,101475.638584812,-2.0270057872531566e-17,-2.3016759111475365e-21,0.0
113.4,17346.268670242313,17346.43627371267,-1.5473078353893771e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.03217971084480638,0.0,101475.67172091753,101475.66074198594,-1.7714582663182762e-17,-2.0115001860061904e-21,0.0
113.52,17346.272376627643,17346.437536446563,-1.305140893147638e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.03171053426941027,0.0,101475.69340327171,101475.6825838088,-1.4942099686303406e-17,-1.6966831610919295e-21,0.0
113.64,17346.276030458594,17346.438781285447,-1.0439133789337463e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.031248012164347114,0.0,101475.71477818277,101475.70411598588,-1.1951398483621785e-17,-1.3570873926138703e-21,0.0
113.76,17346.279632694885,17346.44000855682,-7.635453248125771e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.03079202314717937,0.0,101475.73585126507,101475.72534417585,-8.741563492645764e-18,-9.926089222563504e-22,0.0
113.88,17346.283184288768,17346.44121858561,-4.6398316157525275e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.0303424467755459,0.0,101475.7566280893,101475.7462739933,-5.311981381527896e-18,-6.031781100478286e-22,0.0
114.0,17346.28668618543,17346.44241169435,-1.4520035940749996e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.029899163503167073,0.0,101475.77711418476,101475.76691101119,-1.662348383928883e-18,-1.8876046722974995e-22,0.0
114.12,17346.290139323417,17346.443588203303,1.9280193144167972e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.02946205462475686,0.0,101475.79731504199,101475.78726076336,2.207322366116827e-18,2.5064251087418366e-22,0.0
114.24,17346.29354463505,17346.44474843062,5.499942399916462e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.029031002220934687,0.0,101475.81723611504,101475.80732874695,6.296693499340319e-18,7.149925119891401e-22,0.0
114.36,17346.29690304687,17346.445892692467,9.263181338617798e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.02860588910498597,0.0,101475.83688282418,101475.82712042502,1.0605096076379127e-17,1.2042135740203139e-21,0.0
114.48,17346.30021548003,17346.447021303196,1.3216855786027767e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.02818659877295013,0.0,101475.85626055817,101475.84664122894,1.5131522252915328e-17,1.7181912521836097e-21,0.0
114.6,17346.303482850737,17346.448134575443,1.7359782970282988e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.02777301534335523,0.0,101475.8753746768,101475.86589656083,1.9874617944818996e-17,2.2567717861367884e-21,0.0
114.72,17346.30670607067,17346.449232820323,2.169047128546664e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.02736502351026374,0.0,101475.89423051341,101475.88489179617,2.483267549329341e-17,2.8197612671106635e-21,0.0
114.84,17346.309886047402,17346.450316347546,2.6207113884920875e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.026962508487813657,0.0,101475.9128333773,101475.90363228627,3.000362633001636e-17,3.406924805039714e-21,0.0
114.96,17346.313023684823,17346.451385465545,3.0907582274563573e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.026565355950322223,0.0,101475.9311885562,101475.92212336056,3.5385033642287583e-17,4.0179856956932646e-21,0.0
115.08,17346.31611988355,17346.45244048167,3.578941990620545e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.026173451993465928,0.0,101475.94930131877,101475.94037032947,4.0974085038177775e-17,4.652624587806708e-21,0.0
115.2,17346.31917554137,17346.453481702272,4.084983577086213e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.025786683064770114,0.0,101475.96717691702,101475.95837848641,4.6767585211672875e-17,5.310478650212077e-21,0.0
115.32,17346.322191553652,17346.45450943289,4.6085697992070995e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.025404935919242196,0.0,101475.98482058886,101475.97615311066,5.276194860782487e-17,5.99114073896923e-21,0.0
115.44,17346.325168813764,17346.455523978384,5.149352741920856e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.025028097565760625,0.0,101476.00223756052,101475.99369946982,5.895319208790415e-17,6.694158564497114e-21,0.0
115.56,17346.3281082135,17346.45652564306,5.706949122080209e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.024656055209766138,0.0,101476.01943304898,101476.01102282201,6.533692759454598e-17,7.419033858704272e-21,0.0
115.68,17346.331010643502,17346.457514730846,6.280939647784742e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.02428869620334805,0.0,101476.03641226448,101476.02812841862,7.190835481690512e-17,8.165221542120164e-21,0.0
115.8,17346.33387699369,17346.458491545396,6.870868377712302e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.023925907987195613,0.0,101476.05318041307,101476.04502150675,7.866225385580649e-17,8.932128891025993e-21,0.0
115.92,17346.336708153667,17346.459456390276,7.47624208045081e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.023567578042902593,0.0,101476.06974269895,101476.06170733161,8.559297788890125e-17,9.719114704586053e-21,0.0
116.04,17346.33950501316,17346.460409569074,8.096529593829389e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.023213593836027616,0.0,101476.08610432697,101476.07819113914,9.269444583581548e-17,1.0525488471978206e-20,0.0
116.16,17346.342250322596,17346.461345151914,8.678201468472653e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.022866128733364258,0.0,101476.10216438718,101476.09437096646,9.935381697007897e-17,1.1281661909014449e-20,0.0
116.28,17346.344928214185,17346.462257683746,9.171720362901468e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.02252718196990278,0.0,101476.11783005297,101476.1101530173,1.0500395473464587e-16,1.1923236471771909e-20,0.0
116.4,17346.347568180663,17346.46315729741,9.6599363633704e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.022193036472693536,0.0,101476.13327385687,101476.12571159,1.1059338195116783e-16,1.255791727238152e-20,0.0
116.52,17346.35017073955,17346.464044168562,1.0141059869225358e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.021863626606265195,0.0,101476.14849882637,101476.14104973043,1.1610161005824375e-16,1.3183377829992966e-20,0.0
116.64,17346.352736398407,17346.464918469424,1.0613224535561487e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.021538887987424222,0.0,101476.16350793067,101476.15617042559,1.2150727187145116e-16,1.3797191896229932e-20,0.0
116.76,17346.355265655053,17346.465780368853,1.1074486131669174e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.021218757456786606,0.0,101476.17830408206,101476.17107660473,1.2678810851399139e-16,1.4396831971169926e-20,0.0
116.88,17346.357758997856,17346.466630032446,1.1522821399480546e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.020903173044023518,0.0,101476.19289013745,101476.18577114123,1.319209563473426e-16,1.4979667819324712e-20,0.0
117.0,17346.36021690596,17346.467467622617,1.1956126912015935e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.020592073939023074,0.0,101476.20726889986,101476.2002568538,1.368817339019141e-16,1.5542964985620716e-20,0.0
117.12,17346.362639849525,17346.468293298673,1.2372217931829896e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.020285400458984554,0.0,101476.22144311972,101476.21453650799,1.4164542880769727e-16,1.6083883311378864e-20,0.0
117.24,17346.365028290013,17346.46910721692,1.2768827269457685e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.019983094016252118,0.0,101476.23541549657,101476.2286128179,1.4618608472492423e-16,1.659947545029499e-20,0.0
117.36,17346.367382680404,17346.46990953072,1.3143604141861718e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.01968509708540881,0.0,101476.24918868036,101476.2424884473,1.5047678827472781e-16,1.7086685384420232e-20,0.0
117.48,17346.369703465465,17346.470700390582,1.349411303087759e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.01939135317074029,0.0,101476.26276527297,101476.25616601118,1.5448965596979874e-16,1.7542346940140867e-20,0.0
117.6,17346.371991082,17346.471479944285,1.381783254166059e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.01910180677998441,0.0,101476.27614782969,101476.26964807764,1.5819582114505056e-16,1.7963182304158766e-20,0.0
117.72,17346.37424595909,17346.472248336897,1.4112154261132087e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.018816403385139,0.0,101476.28933886068,101476.28293716862,1.6156542088828483e-16,1.8345800539471715e-20,0.0
117.84,17346.376468518356,17346.47300571092,1.4374381616425642e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.018535089395841493,0.0,101476.30234083238,101476.2960357621,1.6456758297085571e-16,1.8686696101353336e-20,0.0
117.96,17346.3786591742,17346.47375220633,1.4601728733333456e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.018257812124243947,0.0,101476.31515616906,101476.30894629314,1.671704127783398e-16,1.8982247353333494e-20,0.0
118.08,17346.380818334055,17346.47448796069,1.4791319294752752e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.017984519756543676,0.0,101476.32778725422,101476.3216711554,1.6934098024120818e-16,1.922871508317858e-20,0.0
118.2,17346.382946398655,17346.475213109232,1.494018539913193e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.017715161316748818,0.0,101476.34023643212,101476.33421270282,1.7104530676549703e-16,1.942224101887151e-20,0.0
118.32,17346.385043762257,17346.475927784923,1.504526641891701e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.017449686639318094,0.0,101476.35250600919,101476.34657325086,1.7224835216348415e-16,1.9558846344592114e-20,0.0
118.44,17346.38711081291,17346.476632118563,1.5103407858997947e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.017188046333665746,0.0,101476.36459825552,101476.35875507806,1.729140015843661e-16,1.963443021669733e-20,0.0
118.56,17346.389147932707,17346.47732623888,1.511136021515489e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.016930191754212807,0.0,101476.37651540633,101476.37076042766,1.730050524449363e-16,1.9644768279701357e-20,0.0
118.68,17346.391155498015,17346.478010272585,1.5065777832504555e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.016676074968219746,0.0,101476.38825966338,101476.38259150865,1.72483201360267e-16,1.9585511182255924e-20,0.0
118.8,17346.39313387975,17346.478684344493,1.4963217763946557e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.016425648726207363,0.0,101476.39983319653,101476.39425049785,1.713090310743925e-16,1.9452183093130524e-20,0.0
118.92,17346.395083443625,17346.479348577574,1.4800138628609642e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.016178866421284802,0.0,101476.4112381452,101476.40573954085,1.6944199739099316e-16,1.9240180217192534e-20,0.0
119.04,17346.397004550374,17346.480003093064,1.457289947029813e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.015935682072142174,0.0,101476.42247661969,101476.41706075371,1.6684041610408392e-16,1.894476931138757e-20,0.0
119.16,17346.39889755604,17346.480648010533,1.4277758615938197e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.015696050276462262,0.0,101476.43355070282,101476.42821622448,1.634614499287028e-16,1.8561086200719657e-20,0.0
119.28,17346.400762812194,17346.481283447974,1.3910872534024067e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.015459926187996857,0.0,101476.44446245133,101476.43920801456,1.5926109543160012e-16,1.808413429423129e-20,0.0
119.4,17346.40260066621,17346.4819095219,1.346829469306456e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.015227265482180464,0.0,101476.45521389732,101476.45003816027,1.5419416996193377e-16,1.750878310098393e-20,0.0
119.52,17346.4044114615,17346.482526347398,1.2945974420029322e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.014998024322853196,0.0,101476.46580704977,101476.46070867413,1.4821429858196216e-16,1.6829766746038117e-20,0.0
119.64,17346.406195537766,17346.48313403825,1.2339755758794928e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.01477215933305102,0.0,101476.47624389593,101476.47122154666,1.4127390099773783e-16,1.6041682486433407e-20,0.0
