Time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,k1,W,k2,k3,k4,k5,k_plus6,k_minus6,k_plus7,k_minus7,k_plus8,k_minus8,k9,k10,k11,V12,k13,k14,k21,k15,k_plus16,k_minus16,k_plus17,k_minus17,Vmax1,Km1,Ki,Vmax2,Km2,kcat1,Km3,Vmax3,Km4,kcat2,Km5,Vmax4,Km6,kcat3,Km7,Vmax5,Km8,kcat4,Km9,k18,k19,Vmax6,Km10,kcat5,n1,Km11,k20,kcat6,Km12,kcat7,Km13,Vmax7,Km14,flag_for_wnt_signal,X13X14,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33
0.1,100.0,0.0,0.015291466388530427,0.007588857907499451,49.13745112973923,0.0015236773545521305,96.60187424447868,0.002003950261151543,0.0020039541046618613,0.9881713967375436,42.72232396870986,0.0007883163619360991,6.187920252898934,8.812079747101048,3.439213849504942,200.0,0.0,112.55849162315447,6.486001717156187,296.1136889731195,3.8863110268805694,297.88970756629624,2.1102924337038393,180.9595066596896,418.1787988584607,0.8618944818499585,10.262999937153277,0.8552006415989405,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999982,1.0,1.0,0.0,0.0,0.0,0.0020262250613023534,0.002033765029674547,-9.262323931327407e-05,-3.102966699053411e-05,0.4128129496692495,0.41281375379721785,0.4128145455603434,0.41206747243955566,0.423,0.010979637259958434,0.0001337344037158109,0.00013164883244332857,-5.867614214594141e-05,-5.194874302105745e-05,0.0,0.0,0.0,13.58419686986134,9.259929552564852,9.25982824071446,5.550000658285456,5.550060578135674,3.0154648568985696,3.0154645157317645,3.0155162396939175,0.15394424720497052,0.15394499905729914,13.584212753165056,2.425128910739483,2.4272180303403172
0.11,100.0,0.0,0.01529140609952177,0.007588025563751603,49.13747265389907,0.0015242817815291668,96.60187506808946,0.002003942108534068,0.0020039460671572216,0.988178843686329,42.72231715531438,0.0007886413404470328,6.187920837678921,8.81207916232106,3.439213330290073,200.0,0.0,112.55849146907639,6.486001874772912,296.1136879684135,3.8863120315865856,297.8897081514983,2.1102918485017765,180.95950665615092,418.1787993717001,0.8618939721492379,10.262999929559294,0.8551800262619823,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999982,1.0,1.0,0.0,0.0,0.0,0.002026002825521678,0.0020337570112363957,-8.916392642381588e-05,-2.9856833063474086e-05,0.4128112481103897,0.412812074358018,0.41281288983438763,0.4120705778171992,0.423,0.010979635508915796,0.00013373439631763544,0.0001317031038546545,-5.831033433878474e-05,-5.189111379877431e-05,0.0,0.0,0.0,13.584197100320965,9.25992977607615,9.259830142004958,5.550002093618436,5.550059228878387,3.0154640206816916,3.0154636543311426,3.0155145759015025,0.153944232015402,0.1539449989433894,13.584212740926933,2.4251284866741236,2.4271626760495373
0.12,100.0,0.0,0.0152913441630981,0.007587229236774478,49.137493602017166,0.0015248637985234965,96.60187587953098,0.002003933738660338,0.002003937801655618,0.9881862428883306,42.72231035558865,0.0007889542721710512,6.187921419528575,8.812078580471406,3.439212811730342,200.0,0.0,112.55849131765416,6.486002029979513,296.11368698034454,3.886313019655553,297.88970870929137,2.110291290708717,180.95950665236654,418.1787998768483,0.8618934707853951,10.262999921814975,0.8551599530426606,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999998,1.0,1.0,0.0,0.0,0.0,0.0020257902062187855,0.002033748773692047,-8.58375266478634e-05,-2.872725128122422e-05,0.41280950245075543,0.4128103501640296,0.4128111871410573,0.41207366328443384,0.423,0.010979633761386283,0.00013373438893606005,0.00013175536345256557,-5.807304773952637e-05,-5.181903543416411e-05,0.0,0.0,0.0,13.584197327256625,9.259929996171648,9.259832011811557,5.550003505167735,5.550057942815937,3.0154632236302272,3.0154628324944497,3.0155129393226434,0.1539442169019484,0.15394499882722462,13.584212728527516,2.4251280874576655,2.427108777261806
0.13,100.0,0.0,0.015291280649819371,0.007586467527126059,49.13751398951678,0.0015254242727089742,96.60187667912622,0.002003925158858289,0.0020039293266941815,0.9881935940867675,42.72230357073155,0.0007892556126940952,6.187921999329117,8.812078000670864,3.439212293938602,200.0,0.0,112.558491168865,6.486002182809377,296.1136860086344,3.88631399136575,297.88970924053325,2.1102907594668068,180.95950664832586,418.1788003738045,0.8618929778699272,10.262999913920973,0.8551404078207362,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999998,1.0,1.0,0.0,0.0,0.0,0.002025586829742658,0.0020337403264259766,-8.26388926547109e-05,-2.7640269665521466e-05,0.4128077148438416,0.4128085827248075,0.4128094412990014,0.41207672873418205,0.423,0.010979632017678008,0.00013373438157140242,0.0001318056873199139,-5.789277935264181e-05,-5.173831959837116e-05,0.0,0.0,0.0,13.584197550717125,9.25993021289859,9.259833850660879,5.550004893331531,5.550056717970441,3.0154624645183543,3.015462047506844,3.0155113303213,0.1539442018417201,0.1539449987088146,13.584212715967347,2.425127712282323,2.4270562960736544
0.14,100.0,0.0,0.015291215638699783,0.007585739089250427,49.1375338314049,0.0015259640387266407,96.60187746722107,0.0020039163816302696,0.002003920643423788,0.9882008970591601,42.72229680146602,0.0007895457992476678,6.187922577466432,8.812077422533546,3.4392117769872317,200.0,0.0,112.55849102268722,6.486002333295407,296.1136850530094,3.8863149469906997,297.88970974605843,2.1102902539416495,180.95950664401758,418.1788008624838,0.8618924934988553,10.262999905877786,0.8551213768421156,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999979,1.0,1.0,0.0,0.0,0.0,0.002025392336829864,0.0020337316799470713,-7.956307144866333e-05,-2.6595382649693966e-05,0.4128058871761186,0.41280677461583554,0.41280765254530033,0.41207977407366975,0.423,0.010979630277976769,0.00013373437422399957,0.00013185414847436053,-5.773699285782641e-05,-5.165120637684595e-05,0.0,0.0,0.0,13.584197770750587,9.259930426303546,9.259835659070543,5.55000625850118,5.5500555524181046,3.015461742153766,3.0154612970127346,3.0155097492109153,0.15394418682469382,0.1539449985881668,13.584212703246772,2.425127360362457,2.4270051955640977
0.15,100.0,0.0,0.015291149196010078,0.007585042633099383,49.13755314225658,0.001526483887049268,96.60187824417257,0.002003907414627968,0.0020039117667324273,0.9882081515948343,42.722290048284115,0.0007898252608158863,6.187923154096568,8.81207684590341,3.4392112609299414,200.0,0.0,112.55849087911008,6.486002481470002,296.11368411320115,3.8863158867989447,297.88971022667687,2.1102897733232147,180.95950663942014,418.1788013428274,0.861892017752623,10.262999897685841,0.8551028467329769,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999979,1.0,1.0,0.0,0.0,0.0,0.002025206383037535,0.0020337228430693404,-7.66053578173647e-05,-2.559067295530848e-05,0.41280402136817285,0.4128049274133614,0.41280582394688004,0.41208279921504587,0.423,0.010979628542409019,0.00013373436689418755,0.00013190081855625303,-5.759129561511145e-05,-5.155936196388211e-05,0.0,0.0,0.0,13.58419798740437,9.259930636432358,9.259837437548747,5.550007601060911,5.550054444291311,3.0154610553789687,3.015460580188119,3.0155081962540855,0.1539441718468163,0.1539449984652876,13.584212690366206,2.425127030935446,2.426955439832601
0.16,100.0,0.0,0.01529108138765758,0.007584376909085065,49.13757193632729,0.0015269845829249272,96.60187901033352,0.002003898265824219,0.002003902708728151,0.9882153575013024,42.722283311587574,0.0007900944134010055,6.187923729292196,8.812076270707784,3.439210745812302,200.0,0.0,112.5584907381233,6.486002627365181,296.1136831889448,3.8863168110553032,297.8897106831805,2.1102893168195425,180.95950663451177,418.178801814788,0.8618915507004185,10.262999889345547,0.8550848044014335,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999998,1.0,1.0,0.0,0.0,0.0,0.0020250286347257124,0.0020337138245584583,-7.376119602583303e-05,-2.462421614199406e-05,0.4128021192851445,0.41280304275978913,0.41280395799799907,0.41208580407804307,0.423,0.010979626811078008,0.00013373435958229535,0.00013194576703796793,-5.7447916788078146e-05,-5.1463588533806615e-05,0.0,0.0,0.0,13.584198200725298,9.259930843330345,9.259839186596633,5.550008921389615,5.550053391764103,3.0154604030622862,3.0154598964381876,3.0155066716766643,0.15394415690619992,0.15394499834018321,13.584212677326047,2.4251267232557425,2.4269069937350722
0.17,100.0,0.0,0.015291012279361057,0.00758374073033848,49.13759022737049,0.0015274668574485049,96.6018797660402,0.00200388894457252,0.0020038934759419656,0.9882225146149402,42.72227659169349,0.0007903536479357051,6.187924303057326,8.812075696942655,3.439210231672188,200.0,0.0,112.55849059970956,6.486002771012362,296.1136822799814,3.8863177200186834,297.88971111633293,2.110288883667117,180.95950662927834,418.1788022783277,0.8618910923942215,10.262999880857295,0.8550672371993187,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999998,1.0,1.0,0.0,0.0,0.0,0.0020248587750003742,0.0020337046331550205,-7.102623995574806e-05,-2.3694801888990424e-05,0.41280018261714224,0.41280112258193913,0.4128020560440449,0.41208878859443004,0.423,0.010979625084065229,0.00013373435228863616,0.00013198905920526276,-5.730460236463841e-05,-5.136433719599154e-05,0.0,0.0,0.0,13.584198410759312,9.259931047041967,9.259840906704165,5.550010219857719,5.550052393076111,3.0154597841126973,3.015459244586964,3.015505175648333,0.15394414200274045,0.15394499821285942,13.584212664126568,2.425126436604691,2.4268598233183023
0.18,100.0,0.0,0.015290941936162017,0.007583132943885324,49.137608028864534,0.0015279314206917912,96.60188051162099,0.002003879460264165,0.0020038840731800007,0.9882296227868252,42.72226988889812,0.0007906033443690431,6.187924875385063,8.812075124614918,3.4392097185448818,200.0,0.0,112.55849046385104,6.486002912442623,296.11368138605536,3.8863186139447103,297.889711526882,2.1102884731180387,180.9595066237066,418.17880273341666,0.8618906428769543,10.262999872221481,0.8550501327219976,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999998,1.0,1.0,0.0,0.0,0.0,0.0020246964960173816,0.002033695277509548,-6.839626822677334e-05,-2.2801229763322328e-05,0.41279821302048425,0.41279916881441797,0.41280011907508013,0.41209175270210613,0.423,0.010979623361446818,0.00013373434501351303,0.0001320307585096302,-5.716002061717518e-05,-5.126129872223828e-05,0.0,0.0,0.0,13.584198617551847,9.259931247611213,9.259842598355094,5.550011496830944,5.5500514465029624,3.015459197461491,3.0154586235321403,3.0155037083092067,0.15394412713661698,0.1539449980833222,13.584212650768036,2.4251261702784066,2.4268138952824687
0.19,100.0,0.0,0.015290870420161237,0.007582552436719462,49.13762535396122,0.0015283789583439653,96.60188124739327,0.002003869821843124,0.002003874505846714,0.9882366818832284,42.72226320347437,0.0007908438692918977,6.1879254462582205,8.81207455374176,3.4392092064638793,200.0,0.0,112.55849033052846,6.486003051686641,296.113680506915,3.8863194930850886,297.8897119155571,2.110288084442965,180.9595066177852,418.1788031800341,0.8618902021809652,10.2629998634385,0.8550334788542304,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999982,1.0,1.0,0.0,0.0,0.0,0.0020245415006040963,0.0020336857658814446,-6.586720473091348e-05,-2.1942370633354358e-05,0.4127962120791743,0.41279718329968357,0.41279814820442307,0.41209469634530627,0.423,0.010979621643292914,0.00013373433775721612,0.00013207092617174694,-5.701373254396458e-05,-5.115474505146267e-05,0.0,0.0,0.0,13.58419882114776,9.259931445081497,9.259844262025746,5.550012752669399,5.550050550363074,3.0154586420664793,3.0154580321514004,3.015502269764885,0.15394411230827598,0.15394499795157748,13.584212637250701,2.425125923590557,2.4267691771043105
0.2,100.0,0.0,0.015290797785233411,0.007581998145298547,49.13764221540576,0.0015288101220785777,96.60188197366392,0.002003860035379846,0.0020038647869999805,0.9882436917840862,42.72225653567686,0.0007910755766032025,6.187926015657599,8.812073984342382,3.4392086954611503,200.0,0.0,112.55849019972503,6.4860031887745855,296.11367964231346,3.886320357686608,297.88971228306434,2.1102877169356766,180.95950661150067,418.17880361817384,0.8618897703257207,10.262999854508754,0.8550172638413502,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999998,1.0,1.0,0.0,0.0,0.0,0.0020243935047947123,0.002033676105436044,-6.343517030287481e-05,-2.1116620658179208e-05,0.41279418137031987,0.4127951672882482,0.412796146121996,0.41209761947396395,0.423,0.010979619929668954,0.00013373433052001925,0.00013210962129273483,-5.686555869033327e-05,-5.1045331929344684e-05,0.0,0.0,0.0,13.584199021591163,9.259931639495521,9.259845898183157,5.550013987726154,5.550049703028173,3.0154581169185115,3.0154574698171928,3.015500860078917,0.1539440975182161,0.1539449978176313,13.584212623574857,2.425125695876691,2.426725637228279
0.21,100.0,0.0,0.015290724084734083,0.00758146905110309,49.13765862556752,0.0015292255359798872,96.60188269072766,0.0020038501072400113,0.002003854926780864,0.9882506523891508,42.72224988574583,0.0007912988052757436,6.187926583564205,8.812073416435776,3.4392081855665664,200.0,0.0,112.5584900714231,6.486003323736149,296.11367879200856,3.8863212079914584,297.88971263008864,2.110287369911376,180.95950660484107,418.17880404784,0.8618893473191941,10.262999845432649,0.855001476262649,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999982,1.0,1.0,0.0,0.0,0.0,0.002024252236644525,0.0020336663032696333,-6.109644997585872e-05,-2.032243843401449e-05,0.41279212241320035,0.4127931220914423,0.412794114916858,0.41210052204627584,0.423,0.010979618220636679,0.00013373432330218162,0.0001321469004810492,-5.671539383911295e-05,-5.093310755910352e-05,0.0,0.0,0.0,13.584199218925471,9.259931830895308,9.259847507285642,5.550015202347689,5.550048902919378,3.0154576210390487,3.0154569359565357,3.0154994792773353,0.15394408276693083,0.15394499768148973,13.584212609740796,2.4251254864926333,2.426683244995104
0.22,100.0,0.0,0.01529064937303304,0.0075809641741863285,49.137674596488026,0.001529625802518698,96.60188339886646,0.0020038400450021246,0.0020038449304091333,0.9882575636167856,42.72224325390834,0.000791513879471537,6.187927149958872,8.81207285004111,3.439207676808454,200.0,0.0,112.5584899456019,6.486003456600605,296.1136779557623,3.886322044237761,297.889712957296,2.1102870427039946,180.9595065977978,418.1788044690427,0.8618889331597809,10.2629998362106,0.8549861049893674,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999982,1.0,1.0,0.0,0.0,0.0,0.00202411743450775,0.0020336563666133946,-5.8847460420665895e-05,-1.9558632641025753e-05,0.4127900366246836,0.4127910492704377,0.41279205566428145,0.4121034040281996,0.423,0.010979616516254443,0.00013373431610394946,0.0001321828178717467,-5.656322662161983e-05,-5.081808194518089e-05,0.0,0.0,0.0,13.584199413193486,9.259932019322296,9.259849089783826,5.550016396874657,5.550048148500988,3.0154571534763175,3.015456429770893,3.0154981273549084,0.1539440680549178,0.153944997543159,13.584212595748761,2.425125294811949,2.426641970529014
0.23,100.0,0.0,0.015290573702197267,0.00758048257044347,49.13769013990036,0.0015300115029276877,96.60188409835145,0.0020038298560309032,0.002003834803118881,0.9882644253991242,42.72223664037927,0.0007917211107457275,6.187927714822288,8.812072285177694,3.439207169213891,200.0,0.0,112.55848982223878,6.486003587396819,296.11367713334033,3.886322866659762,297.8897132653349,2.110286734665113,180.95950659036473,418.1788048817983,0.8618885278372084,10.262999826843025,0.8549711391678826,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999982,1.0,1.0,0.0,0.0,0.0,0.0020239888463084066,0.0020336463023922367,-5.668474578494811e-05,-1.8824167907549594e-05,0.41278792534872344,0.41278895034236607,0.4127899694424895,0.41210626539143475,0.423,0.010979614816577473,0.00013373430892555697,0.0001322174254945365,-5.640913167326289e-05,-5.0700406973192e-05,0.0,0.0,0.0,13.584199604437421,9.259932204817344,9.259850646121004,5.5500175716421625,5.550047438277995,3.0154567133037653,3.0154559503571363,3.015496804278109,0.15394405338267877,0.15394499740264536,13.584212581598996,2.425125120224923,2.426601784692617
0.24,100.0,0.0,0.01529049712098727,0.007580023331238291,49.137705267229705,0.0015303831960617926,96.60188478944438,0.0020038195467935076,0.0020038245518746354,0.9882712376806653,42.72223004536232,0.0007919207995383227,6.1879282781356375,8.812071721864344,3.4392066628087083,200.0,0.0,112.5584897013106,6.486003716153253,296.11367632451226,3.8863236754878083,297.889713554836,2.110286445163946,180.95950658253648,418.178805286131,0.8618881313327968,10.262999817330343,0.8549565682194302,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999982,1.0,1.0,0.0,0.0,0.0,0.0020238662294406237,0.0020336361170913073,-5.460498244451786e-05,-1.8117963723890407e-05,0.4127857898955475,0.4127868266394626,0.4127878576861749,0.4121091061128374,0.423,0.010979613121658117,0.00013373430176722668,0.0001322507735228999,-5.62532168260077e-05,-5.0580219067342114e-05,0.0,0.0,0.0,13.58419979269888,9.259932387420733,9.259852176733085,5.550018726979722,5.550046770796049,3.0154562996200394,3.0154554968803495,3.0154955099859677,0.1539440387507025,0.15394499725995514,13.58421256729172,2.4251249621385487,2.426562659086175
0.25,100.0,0.0,0.015290419676104616,0.007579585583032244,49.13771998959379,0.001530741418679534,96.6018854723977,0.0020038091233291143,0.0020038141836806523,0.9882780004193673,42.7222234690505,0.0007921132352424628,6.187928839881104,8.81207116011888,3.4392061576175217,200.0,0.0,112.55848958279407,6.486003842897956,296.1136755290517,3.88632447094832,297.8897138264126,2.11028617358734,180.9595065743083,418.17880568207227,0.8618877436197052,10.262999807672982,0.8549423818400913,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999982,1.0,1.0,0.0,0.0,0.0,0.0020237493506696093,0.002033625816921914,-5.260497741015231e-05,-1.7438901913899296e-05,0.4127836315386144,0.41278467940579755,0.4127857218382144,0.41211192617487613,0.423,0.010979611431545978,0.0001337342946291694,0.00013228291028549128,-5.609558348851351e-05,-5.045762827649014e-05,0.0,0.0,0.0,13.584199978018882,9.259932567172172,9.259853682048549,5.550019863211236,5.550046144641449,3.01545591154898,3.0154550685956565,3.0154942443908728,0.15394402415945174,0.1539449971150947,13.584212552827172,2.425124819976535,2.4265245660475925
0.26,100.0,0.0,0.015290341412851575,0.007579168486270264,49.13773431780915,0.001531086686710908,96.60188614745418,0.0020037985916381753,0.002003803704608906,0.9882847135868542,42.72221691162651,0.0007922986959885944,6.1879294000419325,8.812070599958052,3.43920565366378,200.0,0.0,112.55848946666521,6.486003967658568,296.1136747467362,3.8863252532638337,297.8897140806605,2.1102859193394337,180.95950656567655,418.1788060696603,0.86188736466337,10.262999797871373,0.854928569995512,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999984,1.0,1.0,0.0,0.0,0.0,0.002023637985834161,0.0020336154079092597,-5.068166165127404e-05,-1.6785910878780452e-05,0.41278145149608975,0.4127825098774641,0.41278356314943465,0.4121147255657182,0.423,0.010979609746288014,0.00013373428751158457,0.00013231388223009527,-5.593631919964537e-05,-5.033275010646321e-05,0.0,0.0,0.0,13.584200160437838,9.259932744110781,9.259855162488524,5.550020980655035,5.550045558440364,3.015455548239139,3.015454664789104,3.015493007380006,0.15394400960936167,0.1539449969680706,13.58421253820558,2.425124693178984,2.426487478638255
0.27,100.0,0.0,0.015290262374842543,0.00757877123389612,49.13774826240069,0.00153141949635788,96.60188681484728,0.002003787957583239,0.0020037931202900082,0.9882913771674066,42.722210373263145,0.0007924774489460536,6.187929958602286,8.812070041397698,3.4392051509697965,200.0,0.0,112.55848935289919,6.486004090462329,296.113673977347,3.886326022653085,297.8897143181588,2.110285681841134,180.95950655663881,418.1788064489394,0.8618869944220405,10.262999787925953,0.8549151229127289,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999984,1.0,1.0,0.0,0.0,0.0,0.002023531919450264,0.0020336048958540585,-4.8832083830088226e-05,-1.6157991488421897e-05,0.41277925093042456,0.41278031926214725,0.4127813827797417,0.4121175042788085,0.423,0.010979608065928629,0.00013373428041466083,0.00013234373397399095,-5.5775506552890874e-05,-5.0205695515614934e-05,0.0,0.0,0.0,13.58420033999558,9.259932918275128,9.259856618466953,5.5500220796240125,5.550045010857624,3.0154552088630306,3.015454284740372,3.015491798817088,0.1539439951008436,0.1539449968188893,13.584212523427174,2.4251245812018998,2.4264513706211
