Time,IkBa_mRNA,IkBa_cytoplasm,IkBa_nucleus,IkBaIKK,IkBaNFkB_cytoplasm,IkBaNFkB_nucleus,IkBaIKKNFkB,NFkB_cytoplasm,IKK,NFkB_nucleus,IkBbIKK,IkBbIKKNFkB,IkBbNFkB_nucleus,IkBbNFkB_cytoplasm,IkBb_nucleus,IkBb_cytoplasm,IkBb_mRNA,IkBe_mRNA,IkBe_cytoplasm,IkBe_nucleus,IkBeNFkB_cytoplasm,IkBeNFkB_nucleus,IkBeIKKNFkB,IkBeIKK,Total_IkBalpha,Total_IkBbeta,Total_IkBeps,cytoplasm,nucleus,txn_a,mdeg_a,tsl_a,int_ai,int_an,int_an_n,int_2ani,int_2ain,deg_a,deg_a_n,deg_an_n,deg_an,deg_ai,deg_ain,loc_a,loc_an,loc_bn,loc_b,deg_bin,deg_bi,deg_bn,deg_bn_n,deg_b_n,deg_b,int_2bin,int_2bni,int_bn_n,int_bn,int_bi,tsl_b,mdeg_b,txn_b,loc_n,txn_e,mdeg_e,tsl_e,int_ei,int_en,int_en_n,int_2eni,int_2ein,deg_e,deg_e_n,deg_en_n,deg_en,deg_ei,deg_ein,loc_e,loc_en,IKK_deg,itxn_a
8.540000000000001,0.0014835169705859146,0.001116743258062666,4.486928711035949e-05,1.324620195896061e-06,0.05800753584914556,1.7315737911472058e-06,0.0004999674585598596,4.0818400613092566e-05,0.00033357545875495564,0.001642245408292836,1.0000297187183275e-07,0.00011769331775363059,4.85033424288487e-07,0.02975880709026197,8.511031522166249e-06,0.00022831394994603458,0.00033986542519004595,0.00024248825280413384,0.000160077083097953,5.925483982183617e-06,0.009883123445545667,3.360874804471325e-07,4.725608132048273e-05,8.306044426969929e-08,0.059672172046865486,0.03011391042587996,0.010096801241871003,1.0,1.0,0.0001848,2.4923085105843364e-05,0.0003631649543994319,4.0355298054446827e-07,-2.11294194026157e-06,2.210487527483355e-06,0.00017728622384957876,-2.837598117910322e-08,0.0001340091909675199,5.384314453243138e-06,1.0389442746883235e-10,3.4804521509487335e-06,9.537265410451638e-08,0.00017998828508154944,1.9562947199803675e-05,1.4337430990698865e-06,2.0080383765543359e-07,4.0075187207626264e-06,1.4123198130435671e-05,2.400071324923986e-09,1.7855284254157182e-06,2.9102005457309218e-11,1.5319856739899248e-06,4.1096510990286225e-05,-6.9391402241669064e-09,1.623140789001575e-05,4.1928697110793594e-07,-1.5059461171820741e-06,1.6917262967083168e-08,8.319905608652324e-05,5.709739143192772e-06,4.272e-05,0.00021253658535089426,3.048e-05,4.073802647109448e-06,5.936112428645196e-05,2.0113458024181186e-08,-3.969646915267134e-07,2.9191280060078704e-07,8.884534697924278e-06,-2.733653044549903e-09,2.881387495763154e-05,1.066587116793051e-06,2.016524882682795e-11,5.929874067327401e-07,2.990175993709174e-09,8.506094637686891e-06,2.8102816879769506e-06,1.3914021690511283e-07,0.0,5.340000562496629e-06
8.55,0.0014851690691149314,0.001118856834626294,4.498903599524396e-05,1.3279879847821314e-06,0.05800572147020002,1.739351673596919e-06,0.000499940167130747,4.081833888312266e-05,0.00033357423226832914,0.0016443414536600985,1.0021763787186696e-07,0.00011771430432088253,4.872211985691348e-07,0.02975861388992156,8.531602068642112e-06,0.0002287098503633352,0.0003402354967117335,0.00024275229259769742,0.0001603582652271601,5.940007683379234e-06,0.009883026100372944,3.3761729260568213e-07,4.7259831533351706e-05,8.325912500131969e-08,0.05967257484761068,0.03011415708551086,0.010097005081234442,1.0,1.0,0.0001848,2.4950840361130845e-05,0.0003635693881193352,4.0425034414000275e-07,-2.110246965087781e-06,2.2192157443151625e-06,0.00017728076293837083,-2.8370222119978256e-08,0.00013426282015515528,5.3986843194292755e-06,1.0436110041581515e-10,3.480343288212001e-06,9.561513490431345e-08,0.0001799784601670689,1.9599554591330362e-05,1.440183185738249e-06,2.017095762076218e-07,4.0143980817163275e-06,1.4125716518505902e-05,2.4052233089248072e-09,1.7855168333952936e-06,2.923327191414809e-11,1.5356883723555801e-06,4.116777306540034e-05,-6.940136734111354e-09,1.622891357760397e-05,4.208367751561001e-07,-1.505450148054127e-06,1.6942164612429404e-08,8.328964959503237e-05,5.715956344757123e-06,4.272e-05,0.00021252619099129392,3.048e-05,4.078238515641317e-06,5.942576122791633e-05,2.0143139888818193e-08,-3.9661482563982003e-07,2.930017690276426e-07,8.883953633461077e-06,-2.7336349166186182e-09,2.8864487740888815e-05,1.069201383008262e-06,2.0257037556340928e-11,5.929815660223766e-07,2.9973285000475083e-09,8.506769676003307e-06,2.8151686818883304e-06,1.397735591387524e-07,0.0,5.353640456125512e-06
8.56,0.0014868210265822103,0.001120971518301448,4.510891987655744e-05,1.3313602642191117e-06,0.058003907238370817,1.7471524451065552e-06,0.0004999129193553382,4.0818278061687785e-05,0.00033357301981869734,0.0016464372813143667,1.0043251126262468e-07,0.00011773524081416601,4.894154155155931e-07,0.02975842072863846,8.552188862179988e-06,0.00022910586989877973,0.0003406055060666276,0.00024301628803630163,0.00016063953479178935,5.954543206844945e-06,0.009882928770901536,3.3915166252574627e-07,4.726356920651378e-05,8.34580307681143e-08,0.05967297910861349,0.030114403876140367,0.010097209027799979,1.0,1.0,0.0001848,2.4978593246581133e-05,0.0003639737873073251,4.0494788374582837e-07,-2.1075506203044236e-06,2.227965392990899e-06,0.00017727530838488475,-2.8364460157364957e-08,0.00013451658219617376,5.413070385186893e-06,1.0482914670639332e-10,3.4802344343022492e-06,9.585793902377603e-08,0.00017996865096792173,1.9636180290907376e-05,1.4466422245482276e-06,2.0261798202345554e-07,4.021279391831875e-06,1.412822889769992e-05,2.4103802703029924e-09,1.7855052437183076e-06,2.936492493093559e-11,1.5393939951923978e-06,4.123905658178035e-05,-6.9411299837154185e-09,1.6226425764875847e-05,4.223899124611079e-07,-1.50495403062551e-06,1.6967059594341603e-08,8.338022788511043e-05,5.722172501919343e-06,4.272e-05,0.0002125158025828051,3.048e-05,4.082673639009867e-06,5.9490387311286634e-05,2.0172814719642648e-08,-3.962648502891494e-07,2.940931087686501e-07,8.883374491319446e-06,-2.7336157591996135e-09,2.891511626252208e-05,1.07181777723209e-06,2.0349099751544778e-11,5.929757262540922e-07,3.0044891076521146e-09,8.50744245717248e-06,2.820057107770069e-06,1.4040878828565895e-07,0.0,5.3672963281776496e-06
8.57,0.001488472843171233,0.0011230873072167588,4.522893856115515e-05,1.3347370327306021e-06,0.05800209315378834,1.7549761303626103e-06,0.0004998857151534308,4.081821814877794e-05,0.0003335718213189309,0.0016485328910382131,1.0064759189653087e-07,0.00011775612736001637,4.91616081750527e-07,0.02975822760637456,8.572791859776264e-06,0.00022950200816499434,0.00034097545326517125,0.00024328023912739742,0.00016092089151062628,5.969090521965976e-06,0.009882831457131558,3.406905950246647e-07,4.7267294382549546e-05,8.365716141003427e-08,0.05967338482788278,0.030114650797432994,0.010097413081303136,1.0,1.0,0.0001848,2.5006343765276713e-05,0.0003643781520083178,4.056455986126366e-07,-2.1048529080443826e-06,2.2367364867765028e-06,0.0001772698601386688,-2.835869528800834e-08,0.00013477047686601105,5.4274726273386176e-06,1.0529856782175662e-10,3.4801255892273003e-06,9.610106635660334e-08,0.00017995885745523507,1.9672824267167796e-05,1.4531202359402412e-06,2.0352905784471816e-07,4.028162644652583e-06,1.4130735283201965e-05,2.415542205516741e-09,1.7854936563824737e-06,2.949696490503162e-11,1.5431025347597275e-06,4.131036146969898e-05,-6.94211998073553e-09,1.6223944431017438e-05,4.2394638350106964e-07,-1.504457765336633e-06,1.6991947880446005e-08,8.347079095931391e-05,5.728387614854877e-06,4.272e-05,0.00021250542012641747,3.048e-05,4.087108017340277e-06,5.955500253838689e-05,2.0202482481457877e-08,-3.9591476579659635e-07,2.951868202156595e-07,8.882797263394567e-06,-2.7335955750287036e-09,2.8965760471912728e-05,1.0744362939538756e-06,2.0441435701479882e-11,5.929698874278935e-07,3.0116578107612335e-09,8.508112988858918e-06,2.824946960927681e-06,1.410459063402112e-07,0.0,5.380968171812922e-06
8.58,0.0014901245190653833,0.0011252041995038645,4.534909185568956e-05,1.3381182888350826e-06,0.05800027921658317,1.7628227539762255e-06,0.000499858554445327,4.081815914441004e-05,0.0003335706366817869,0.0016506282826137838,1.0086287962587072e-07,0.00011777696408469483,4.938232038727357e-07,0.029758034523091902,8.593411018439763e-06,0.0002298982647753821,0.000341345338317806,0.00024354414587843457,0.00016120233510302014,5.983649598134981e-06,0.009882734159063183,3.4223409490286453e-07,4.7271007103927827e-05,8.385651676684454e-08,0.05967379200343086,0.03011489784905392,0.010097617241479936,1.0,1.0,0.0001848,2.5034091920298438e-05,0.00036478248226720584,4.0634348799182684e-07,-2.1021538304357734e-06,2.245529038870309e-06,0.00017726441814916783,-2.8352927508688144e-08,0.00013502450394046374,5.441891022682747e-06,1.0576936523857353e-10,3.4800167529949905e-06,9.634451679612593e-08,0.00017994907960031773,1.9709486488801284e-05,1.4596172402923147e-06,2.0444280640331255e-07,4.0350478337356e-06,1.4133235690163378e-05,2.420709111020897e-09,1.785482071385514e-06,2.962939223236414e-11,1.5468139833191573e-06,4.1381687659568776e-05,-6.943106732911721e-09,1.6221469555234158e-05,4.2550618874261543e-07,-1.5039613526267562e-06,1.7016829438421972e-08,8.35613388201989e-05,5.734601683739141e-06,4.272e-05,0.00021249504362326805,3.048e-05,4.0915416507577004e-06,5.961960691104078e-05,2.0232143139130126e-08,-3.9556457248322324e-07,2.962829037522719e-07,8.882221941588887e-06,-2.7335743668351213e-09,2.9016420318543623e-05,1.0770569276642966e-06,2.053404569417187e-11,5.92964049543791e-07,3.018834603606403e-09,8.508781278707008e-06,2.8298382366767427e-06,1.416849152897859e-07,0.0,5.394655980181768e-06
8.59,0.001491776054447949,0.0011273221932974057,4.54693795666122e-05,1.3415040310459544e-06,0.057998465426886046,1.7706923404830311e-06,0.00049983143715185,4.081810104862938e-05,0.00033356946581988877,0.001652723455822793,1.010783743027918e-07,0.00011779775111419113,4.960367884571034e-07,0.02975784147875269,8.614046295192088e-06,0.00023029463934412108,0.0003417151612349715,0.00024380800829686163,0.00016148386528888273,5.998220404752282e-06,0.009882636876696648,3.4378216694382424e-07,4.727470741300715e-05,8.405609667812632e-08,0.059674200633273444,0.030115145030668953,0.010097821508066911,1.0,1.0,0.0001848,2.5061837714725543e-05,0.0003651867781288579,4.0704155113546686e-07,-2.0994533896018823e-06,2.2543430624030592e-06,0.00017725898236570952,-2.8347156816219684e-08,0.00013527866319568868,5.456325547993464e-06,1.0624154042898187e-10,3.4799079256131627e-06,9.658829023530871e-08,0.00017993931737466602,1.9746166924553953e-05,1.4661332579199496e-06,2.0535923042124078e-07,4.041934952651874e-06,1.4135730133702936e-05,2.4258809832670033e-09,1.7854704887251614e-06,2.97622073074262e-11,1.550528333134576e-06,4.145303508194179e-05,-6.944090247967792e-09,1.6219001116748866e-05,4.270693286409144e-07,-1.5034647929339816e-06,1.7041704235999727e-08,8.365187147032101e-05,5.740814708747521e-06,4.272e-05,0.00021248467307464925,3.048e-05,4.095974539387275e-06,5.968420043107172e-05,2.0261796657586224e-08,-3.9521427066925284e-07,2.973813597538529e-07,8.881648517811118e-06,-2.7335521373415953e-09,2.906709575199889e-05,1.0796796728554107e-06,2.0626930016629454e-11,5.929582126017989e-07,3.0260194804125473e-09,8.509447334341286e-06,2.8347309303428615e-06,1.4232581711474324e-07,0.0,5.4083597464251335e-06
8.6,0.0014934274495021194,0.0011294412867350206,4.558980150017542e-05,1.3448942578715834e-06,0.057996651784827866,1.7785849143429907e-06,0.0004998043631943595,4.08180438615111e-05,0.00033356830864570645,0.0016548184104465174,1.0129407577930594e-07,0.00011781848857422633,4.982568420545506e-07,0.02975764847331928,8.63469764706796e-06,0.0002306911314861623,0.00034208492202710553,0.0002440718263901258,0.00016176548178868677,6.012802911226126e-06,0.009882539610032248,3.453348159140374e-07,4.727839535203721e-05,8.425590098327967e-08,0.059674610715429635,0.03011539234194457,0.010098025880801095,1.0,1.0,0.0001848,2.5089581151635604e-05,0.0003655910396381188,4.0773978729625337e-07,-2.096751587661124e-06,2.263178570437916e-06,0.00017725355273749018,-2.8341383207454673e-08,0.00013553295440820246,5.47077618002105e-06,1.0671509486057944e-10,3.479799107089672e-06,9.6832386566754e-08,0.00017992957074996943,1.9782865543228264e-05,1.4726683090759962e-06,2.0627833261058394e-07,4.048823994986106e-06,1.413821862890716e-05,2.4310578187033426e-09,1.785458908399157e-06,2.9895410523273035e-11,1.5542455764722325e-06,4.152440366750921e-05,-6.9450705336114515e-09,1.621653909479981e-05,4.286358036396953e-07,-1.502968086695243e-06,1.7066572240958115e-08,8.374238891223544e-05,5.7470266900553725e-06,4.272e-05,0.00021247430848201664,3.048e-05,4.100406683354113e-06,5.974878310030279e-05,2.0291443001811077e-08,-3.9486386067406215e-07,2.984821885875475e-07,8.88107698397525e-06,-2.7335288892644333e-09,2.9117786721963616e-05,1.0823045240207026e-06,2.0720088954842246e-11,5.929523766019349e-07,3.0332124353980677e-09,8.510111163366698e-06,2.839625037261648e-06,1.4296861378841148e-07,0.0,5.422079463674423e-06
8.61,0.0014950787044109876,0.0011315614779573396,4.5710357462434206e-05,1.3482889678153412e-06,0.05799483829053964,1.7865004999402461e-06,0.000499777332494767,4.0817987583161685e-05,0.0003335671650715364,0.001656913146265792,1.0150998390729143e-07,0.00011783917659025542,5.004833711919853e-07,0.029757455506754182,8.655365031115558e-06,0.000231087740817228,0.0003424546207046443,0.0002443356001656731,0.00016204718432346466,6.0273970869729324e-06,0.00988244235907034,3.468920465629763e-07,4.72820709631603e-05,8.445592952152601e-08,0.059675022247921934,0.03011563978254788,0.010098230359420023,1.0,1.0,0.0001848,2.511732223410459e-05,0.0003659952668398097,4.0843819572747275e-07,-2.0940484267269757e-06,2.2720355759704804e-06,0.00017724812921356066,-2.833560667928201e-08,0.00013578737735488075,5.485242895492105e-06,1.0719002999641478e-10,3.4796902974323787e-06,9.707680568270456e-08,0.00017991983969811612,1.98195823136829e-05,1.4792224139505237e-06,2.0720011567348187e-07,4.055714954336717e-06,1.4140701190830649e-05,2.4362396137749942e-09,1.7854473304052509e-06,3.002900227151911e-11,1.5579657056008004e-06,4.159579334710104e-05,-6.946047597534482e-09,1.621408346863865e-05,4.302056141712663e-07,-1.502471234346296e-06,1.7091433421122335e-08,8.383289114849692e-05,5.753237627838024e-06,4.272e-05,0.0002124639498469973,3.048e-05,4.104838082783308e-06,5.9813354920556776e-05,2.0321082136845293e-08,-3.945133428161756e-07,2.9958539061229397e-07,8.8805073319996e-06,-2.7335046253135973e-09,2.9168493178223638e-05,1.0849314756551278e-06,2.0813522793778576e-11,5.929465415442204e-07,3.040413462774936e-09,8.510772773368853e-06,2.8445205527786885e-06,1.4361330727707219e-07,0.0,5.435815125051444e-06
8.620000000000001,0.0014967298193575495,0.0011336827651079804,4.583104725924793e-05,1.3516881593756486e-06,0.057993024944152545,1.7944391215829629e-06,0.0004997503449755523,4.0817932213720435e-05,0.0003335660350094817,0.0016590076630610049,1.0172609853849495e-07,0.0001178598152874702,5.027163823722538e-07,0.029757262579020047,8.676048404396878e-06,0.00023148446695380964,0.0003428242572780222,0.00024459932963094837,0.0001623289726148071,6.0420029014175485e-06,0.009882345123811332,3.48453863623056e-07,4.728573428841276e-05,8.465618213191056e-08,0.05967543522877629,0.030115887352146636,0.010098434943661723,1.0,1.0,0.0001848,2.514506096520683e-05,0.0003663994597787281,4.0913677568296004e-07,-2.0913439089079323e-06,2.2809140919288064e-06,0.00017724271174281254,-2.832982722862863e-08,0.00013604193181295765,5.4997256711097514e-06,1.0766634729497777e-10,3.479581496649153e-06,9.732154747504669e-08,0.00017991012419119883,1.9856317204832673e-05,1.485795592670693e-06,2.0812458230211308e-07,4.0626078243158114e-06,1.4143177834496423e-05,2.441426364923879e-09,1.785435754741203e-06,3.016298294233523e-11,1.5616887127914379e-06,4.166720405168573e-05,-6.947021447412896e-09,1.621163421752848e-05,4.3177876065653637e-07,-1.5019742363217085e-06,1.711628774436167e-08,8.392337818165983e-05,5.759447522270773e-06,4.272e-05,0.00021245359717139754,3.048e-05,4.109268737799932e-06,5.987791589365616e-05,2.035071402778272e-08,-3.9416271741325757e-07,3.0069096617883876e-07,8.879939553805794e-06,-2.733479348192785e-09,2.9219215070665276e-05,1.0875605222551586e-06,2.0907231817383362e-11,5.929407074286799e-07,3.04762255674878e-09,8.511432171914297e-06,2.8494174722495173e-06,1.4425989953994518e-07,0.0,5.449566723668371e-06
8.63,0.0014983807945247029,0.0011358051463335418,4.59518706962821e-05,1.3550918310460153e-06,0.057991211745797834,1.8024008035031693e-06,0.0004997234005597788,4.0817877753360934e-05,0.00033356491837143186,0.0016611019606120893,1.0194241952453354e-07,0.00011788040479080182,5.049558820740913e-07,0.029757069690079678,8.696747723988042e-06,0.0002318813095131657,0.0003431938317576718,0.000244863014793395,0.0001626108463848615,6.056620323993486e-06,0.009882247904255697,3.5002027180959725e-07,4.728938536972644e-05,8.48566586533048e-08,0.05967584965602198,0.03011613505040923,0.01009863963326474,1.0,1.0,0.0001848,2.5172797348015005e-05,0.00036680361849964724,4.09835526417059e-07,-2.0886380363074477e-06,2.289814131173412e-06,0.00017723730027396358,-2.83240448524603e-08,0.000136296617560025,5.514224483553852e-06,1.0814404821019016e-10,3.47947270474787e-06,9.75666118353131e-08,0.00017990042420152035,1.9893070185648364e-05,1.492387865300624e-06,2.090517351786738e-07,4.069502598549126e-06,1.4145648574896218e-05,2.446618068588805e-09,1.7854241814047808e-06,3.029735292444548e-11,1.5654145903178475e-06,4.173863571236982e-05,-6.947992090907082e-09,1.6209191320741784e-05,4.333552435050334e-07,-1.5014770930548515e-06,1.714113517858712e-08,8.401385001427805e-05,5.765656373528885e-06,4.272e-05,0.00021244325045721103,3.048e-05,4.113698648529035e-06,5.994246602142309e-05,2.0380338639767916e-08,-3.938119847821069e-07,3.017989156297496e-07,8.879373641317807e-06,-2.733453060599508e-09,2.9269952349275067e-05,1.0901916583188274e-06,2.1001216308575837e-11,5.929348742553418e-07,3.0548397115189728e-09,8.51208936655076e-06,2.8543157910395845e-06,1.4490839252917325e-07,0.0,5.4633342526276675e-06
8.64,0.001500031630095249,0.0011379286197835997,4.607282757901023e-05,1.3584999813150863e-06,0.05798939869560689,1.8103855698566088e-06,0.0004996964991711091,4.081782420229254e-05,0.00033356381506904323,0.0016631960386985225,1.0215894671689685e-07,0.00011790094522492365,5.072018767520743e-07,0.02975687683989603,8.717462946979672e-06,0.00023227826811332022,0.0003435633441540239,0.0002451266556604552,0.00016289280535633074,6.07124932414319e-06,0.009882150700403958,3.5159127582079156e-07,4.729302424893015e-05,8.505735892440919e-08,0.059676265527691785,0.030116382877004723,0.010098844427968108,1.0,1.0,0.0001848,2.520053138560018e-05,0.0003672077430473169,4.1053444718458065e-07,-2.0859308110238824e-06,2.2987357064973043e-06,0.00017723189475554423,-2.8318259547782436e-08,0.00013655143437403197,5.528739309481228e-06,1.0862313419139654e-10,3.4793639217364134e-06,9.781199865468621e-08,0.00017989073970159925,1.992984122515667e-05,1.498999251841272e-06,2.0998157697535876e-07,4.076399270676007e-06,1.4148113426990837e-05,2.4518147212055247e-09,1.7854126103937618e-06,3.043211260512446e-11,1.569143330456341e-06,4.1810088260397635e-05,-6.948959535661968e-09,1.6206754757558495e-05,4.3493506311492706e-07,-1.5009798049778874e-06,1.7165975691749135e-08,8.410430664890506e-05,5.771864181787602e-06,4.272e-05,0.00021243290970662684,3.048e-05,4.118127815095647e-06,6.000700530567943e-05,2.040995593799369e-08,-3.9346114523864857e-07,3.0290923929943186e-07,8.878809586460976e-06,-2.733425765225174e-09,2.932070496413953e-05,1.0928248783457743e-06,2.1095476549247493e-11,5.929290420242375e-07,3.0620649212787307e-09,8.512744364807427e-06,2.8592155045242346e-06,1.455587881898077e-07,0.0,5.477117705022065e-06
8.65,0.0015016823262518917,0.001140053183610702,4.6193917712715583e-05,1.3619126086666808e-06,0.05798758579371116,1.8183934447225788e-06,0.0004996696407338209,4.081777156076188e-05,0.0003335627250137189,0.0016652898970993177,1.0237567996694899e-07,0.00011792143671425391,5.094543728365706e-07,0.029756684028432193,8.73819403047722e-06,0.00023267534237306062,0.00034393279447750784,0.0002453902522395701,0.00016317484925247182,6.085889871318278e-06,0.009882053512256694,3.5316688033766406e-07,4.7296650967751094e-05,8.525828278375544e-08,0.05967668284182179,0.03011663083160279,0.010099049327511355,1.0,1.0,0.0001848,2.522826308103178e-05,0.00036761183346646306,4.112335372407633e-07,-2.083222235150441e-06,2.3076788306259912e-06,0.00017722649513588333,-2.8312471311640918e-08,0.00013680638203328424,5.54327012552587e-06,1.0910360668335473e-10,3.47925514762267e-06,9.805770782400101e-08,0.00017988107066417553,1.9966630292440048e-05,1.5056297722302952e-06,2.1091411035434023e-07,4.083297834349364e-06,1.4150572405710469e-05,2.457016319206776e-09,1.7854010417059316e-06,3.056726237019424e-11,1.5728749254858996e-06,4.188156162715091e-05,-6.949923789307177e-09,1.620432450726396e-05,4.365182198730483e-07,-1.5004823725217622e-06,1.7190809251835277e-08,8.419474808809391e-05,5.778070947222131e-06,4.272e-05,0.00021242257492203745,3.048e-05,4.122556237624778e-06,6.007153374824676e-05,2.0439565887698622e-08,-3.9311019909792705e-07,3.040219375141416e-07,8.878247381161019e-06,-2.7333974647551606e-09,2.9371472865444928e-05,1.09546017683729e-06,2.1190012820259845e-11,5.929232107354016e-07,3.069298180215196e-09,8.513397174195196e-06,2.8641166080886733e-06,1.4621108845979292e-07,0.0,5.4909170739344914e-06
8.66,0.001503332883177237,0.0011421788359703621,4.631514090249293e-05,1.3653297115798353e-06,0.057985773040242175,1.8264244521037772e-06,0.0004996428251728231,4.081771982905429e-05,0.0003335616481165886,0.0016673835355930202,1.0259261912593064e-07,0.00011794187938295845,5.11713376733691e-07,0.029756491255651395,8.758940931601306e-06,0.00023307253191193577,0.0003443021827385508,0.00024565380453817943,0.00016345697779709433,6.100541934979793e-06,0.00988195633981454,3.547470900240374e-07,4.730026556781633e-05,8.545943006970918e-08,0.05967710159645154,0.03011687891387375,0.010099254331634526,1.0,1.0,0.0001848,2.5255992437377583e-05,0.0003680158898017876,4.119327958412294e-07,-2.0805123107751226e-06,2.3166435162175006e-06,0.00017722110136309397,-2.8306680141122906e-08,0.00013706146031644344,5.557816908299151e-06,1.0958546712622663e-10,3.4791463824145305e-06,9.830373923374814e-08,0.00017987141706221632,2.0003437356636602e-05,1.5122794463419274e-06,2.1184933796774804e-07,4.090198283235628e-06,1.4153025525955014e-05,2.4622228590223355e-09,1.7853894753390837e-06,3.070280260402146e-11,1.5766093676882349e-06,4.1953055744148436e-05,-6.9508848594571735e-09,1.620190054914694e-05,4.3810471415491014e-07,-1.4999847961161925e-06,1.721563582686782e-08,8.428517433439723e-05,5.784276670007653e-06,4.272e-05,0.0002124122461060467,3.048e-05,4.126983916241414e-06,6.0136051350946324e-05,2.0469168454164462e-08,-3.9275914667410006e-07,3.0513701059200133e-07,8.877687017343067e-06,-2.7333681618688985e-09,2.9422256003476976e-05,1.0980975482963628e-06,2.1284825401442244e-11,5.929173803888724e-07,3.0765394825095303e-09,8.514047802206939e-06,2.86901909712794e-06,1.468652952699515e-07,0.0,5.504732352438027e-06
8.67,0.0015049833010537944,0.0011443055750210555,4.643649695325035e-05,1.3687512885288463e-06,0.057983960435331536,1.8344786159261458e-06,0.0004996160524136708,4.081766900749534e-05,0.00033356058428848906,0.0016694769539577013,1.0280976404496107e-07,0.00011796227335495343,5.139788948252397e-07,0.029756298521517014,8.77970360748806e-06,0.00023346983635025417,0.0003446715089475785,0.00024591731256372166,0.00016373919071455907,6.115205484598454e-06,0.00988185918307818,3.563319095264957e-07,4.730386809065425e-05,8.566080062047238e-08,0.05967752178962397,0.03011712712348858,0.010099459440078137,1.0,1.0,0.0001848,2.5283719457703745e-05,0.00036841991209796886,4.126322222419448e-07,-2.0778010399806603e-06,2.3256297758623985e-06,0.0001772157133850597,-2.8300886033357653e-08,0.00013731666900252665,5.5723796343900415e-06,1.1006871695556875e-10,3.4790376261198924e-06,9.855009277407692e-08,0.00017986177886892147,2.0040262386939993e-05,1.5189482939868486e-06,2.1278726245764924e-07,4.097100611014718e-06,1.4155472802594411e-05,2.467434337079066e-09,1.785377911291021e-06,3.0838733689514383e-11,1.5803466493478509e-06,4.202457054304575e-05,-6.951842753711428e-09,1.6199482862497652e-05,4.396945463247287e-07,-1.4994870761896576e-06,1.7240455384901416e-08,8.437558539036721e-05,5.790481350319318e-06,4.272e-05,0.0002124019232614779,3.048e-05,4.1314108510705236e-06,6.020055811559906e-05,2.0498763602713643e-08,-3.9240798828042996e-07,3.0625445884301404e-07,8.877128486930644e-06,-2.73333785923995e-09,2.947305432862063e-05,1.1007369872277215e-06,2.1379914571589742e-11,5.929115509846908e-07,3.0837888223370055e-09,8.514696256317764e-06,2.8739229670468817e-06,1.475214105439692e-07,0.0,5.518563533595852e-06
8.68,0.0015066335800639754,0.001146433398924213,4.655798566971103e-05,1.3721773379833127e-06,0.05798214797911089,1.8425559600387156e-06,0.0004995893223825815,4.081761909645227e-05,0.00033355953343994373,0.0016715701519709532,1.0302711457504018e-07,0.00011798261875390805,5.162509334686662e-07,0.029756105825992554,8.800482015289472e-06,0.00023386725530908183,0.00034504077311501473,0.00024618077632363404,0.0001640214877297767,6.129880489654904e-06,0.009881762042048351,3.5792134347434816e-07,4.730745857769596e-05,8.586239427408585e-08,0.05967794341938541,0.030117375460118875,0.010099664652583228,1.0,1.0,0.0001848,2.5311444145074785e-05,0.0003688239003996612,4.1333181569917623e-07,-2.075088424844464e-06,2.3346376220838075e-06,0.00017721033114942021,-2.8295088985517293e-08,0.00013757200787090556,5.586958280365323e-06,1.1055335760232294e-10,3.4789288787466534e-06,9.879676833479851e-08,0.00017985215605772933,2.0077105352599302e-05,1.5256363349120564e-06,2.137278864560278e-07,4.104004811379999e-06,1.4157914250468966e-05,2.472650749800964e-09,1.7853663495595532e-06,3.0975056008119975e-11,1.584086762752105e-06,4.2096105955634726e-05,-6.9527974796545675e-09,1.619707142660574e-05,4.412877167354438e-07,-1.4989892131693874e-06,1.7265267894020696e-08,8.44659812585556e-05,5.796684988332247e-06,4.272e-05,0.0002123916063913817,3.048e-05,4.135837042237052e-06,6.026505404402561e-05,2.0528351298706668e-08,-3.920567242292778e-07,3.073742825690784e-07,8.87657178184474e-06,-2.7333065595360864e-09,2.9523867791359806e-05,1.1033784881378828e-06,2.147528060846089e-11,5.929057225229012e-07,3.0910461938670902e-09,8.515342543985272e-06,2.8788282132601217e-06,1.4817943619838013e-07,0.0,5.532410610461187e-06
