T,APTRACK,APTRACK2,APTRACK3,B,CAFLUXTR,CAI,CA_JSR,CA_NSR,D,F,G,H,IKR,IKS,J,KI,M,NA_I,O_TRACK,O_TRACK2,O_TRACK3,V,XR,XS1,XS2,YDV,ZDV
2679.0,1.2232019e-06,6.7921073e-06,0.78482115,0.978751,1.8795525e-07,0.00082807807,0.31905839,3.2254736,0.99692774,0.57460344,0.069996059,0.0,0.44235775,3.8626781,0.00025925785,140.75244,0.99966723,13.321378,0.0,0.0,0.0,25.639076,0.8547793,0.23876151,0.22918241,0.050270502,0.97402638
2682.0,2.7190825e-07,1.5098325e-06,0.76162505,0.97548312,4.1780986e-08,0.00082831882,0.32564345,3.2280533,0.99597079,0.54273576,0.054507364,0.0,0.47535154,3.9380658,0.0001055891,140.75188,0.99960214,13.320719,0.0,0.0,0.0,23.933821,0.87628293,0.24565592,0.2309435,0.037236247,0.97105211
2685.0,6.0443085e-08,3.3562398e-07,0.73911452,0.97157091,9.2875876e-09,0.00082868099,0.33228642,3.2306366,0.99475312,0.51176846,0.042446036,0.0,0.50713998,4.0029659,4.3027929e-05,140.7513,0.99952608,13.320071,0.0,0.0,0.0,22.266611,0.89378154,0.25209475,0.23260461,0.027581707,0.96779895
2688.0,1.3436026e-08,7.4606596e-08,0.7172693,0.96703953,2.0645583e-09,0.00082912378,0.33898774,3.2332244,0.99320024,0.48172626,0.033053666,0.0,0.53801638,4.0573287,1.7545461e-05,140.7507,0.9994365,13.319432,0.0,0.0,0.0,20.623014,0.90807784,0.25809523,0.23416832,0.020430537,0.96421903
2691.0,2.9867238e-09,1.6584464e-08,0.69606978,0.96184254,4.589352e-10,0.00082960597,0.34574789,3.2358174,0.99121451,0.45263141,0.025739683,0.0,0.56822014,4.1011071,7.1599275e-06,140.75011,0.99933052,13.318804,0.0,0.0,0.0,18.991287,0.91978878,0.26367188,0.23563662,0.015133631,0.96025765
2694.0,6.6392541e-10,3.686597e-09,0.67549676,0.95589101,1.0201771e-10,0.00083008525,0.35256732,3.2384157,0.98866725,0.42450556,0.020044189,0.0,0.59794402,4.1342592,2.9244097e-06,140.7495,0.99920434,13.318183,0.0,0.0,0.0,17.36153,0.9293915,0.268837,0.23701113,0.011210194,0.95585161
2697.0,1.4758543e-10,8.1950174e-10,0.65553182,0.94906473,2.2677742e-11,0.0008305182,0.35944647,3.2410195,0.98538804,0.39737093,0.015609062,0.0,0.62734097,4.1567397,1.1956985e-06,140.74887,0.99905318,13.317571,0.0,0.0,0.0,15.724986,0.9372558,0.27360138,0.23829314,0.0083040949,0.9509269
2700.0,3.280709e-11,1.8216885e-10,0.63615698,0.94121373,5.0410852e-12,0.00083085999,0.36638582,3.2436278,0.98114991,0.37125111,0.01215543,0.0,0.65653193,4.168489,4.89488e-07,140.74826,0.99887079,13.316967,0.0,0.0,0.0,14.073352,0.94366825,0.27797455,0.23948374,0.0061515481,0.94539523
2703.0,7.2927601e-12,4.0494715e-11,0.61735481,0.93215448,1.1205939e-12,0.00083106424,0.37338576,3.2462401,0.97564805,0.34617141,0.0094661387,0.0,0.68561405,4.1694088,2.006788e-07,140.74763,0.99864906,13.316371,0.0,0.0,0.0,12.398031,0.94884956,0.28196511,0.24058385,0.0045571672,0.93914902
2706.0,1.6211238e-12,9.0016588e-12,0.59910828,0.92166132,2.4909927e-13,0.00083108281,0.38044679,3.2488551,0.96846831,0.32215923,0.0073720994,0.0,0.71466941,4.1593275,8.2418914e-08,140.74701,0.99837691,13.315784,0.0,0.0,0.0,10.68927,0.95296687,0.28558069,0.24159427,0.0033762308,0.93205345
2709.0,3.6036316e-13,2.0009985e-12,0.58140111,0.90945178,5.5372827e-14,0.00083086541,0.38756934,3.2514713,0.95904046,0.2992442,0.0057416596,0.0,0.74377418,4.137948,3.3921761e-08,140.7464,0.99803901,13.315205,0.0,0.0,0.0,8.935091,0.9561426,0.28882813,0.24251564,0.0025015448,0.92393428
2712.0,8.0105925e-14,4.4480638e-13,0.56421727,0.89516431,1.2308948e-14,0.00083035906,0.39475378,3.2540867,0.94656634,0.27745876,0.004472327,0.0,0.77300704,4.1047797,1.3997864e-08,140.74579,0.99761319,13.314634,0.0,0.0,0.0,7.1199446,0.95846003,0.29171321,0.24334839,0.001853715,0.91455942
2715.0,1.7806921e-14,9.8876988e-14,0.54754126,0.87832344,2.736183e-15,0.00082950614,0.40200061,3.2566988,0.92990875,0.2568399,0.0034843385,0.0,0.80245495,4.0590415,5.7949276e-09,140.74519,0.99706656,13.314073,0.0,0.0,0.0,5.222868,0.95996588,0.29424047,0.2440927,0.0013739404,0.9036088
2718.0,3.95834e-15,2.1979583e-14,0.53135818,0.85828561,6.0823218e-16,0.00082824158,0.40931016,3.259305,0.9074167,0.2374329,0.0027156619,0.0,0.83221596,3.999517,2.4088216e-09,140.74461,0.99634731,13.313522,0.0,0.0,0.0,3.2147872,0.96066964,0.29641277,0.24474841,0.0010186783,0.89062619
2721.0,8.799080400000001e-16,4.8858898e-15,0.51565343,0.83415419,1.3520527000000002e-16,0.00082648674,0.41668287,3.2619014,0.87665069,0.21929955,0.0021181353,0.0,0.86239386,3.9243279,1.0065812e-09,140.74405,0.99537009,13.312983,0.0,0.0,0.0,1.0541579,0.9605394,0.29823089,0.24531481,0.00075569696,0.87493616
2724.0,1.955967e-16,1.0860952e-15,0.50041282,0.80464286,3.0055075e-17,0.00082413875,0.42411909,3.2644844,0.8339563,0.20253448,0.0016644129,0.0,0.89307684,3.8305428,4.2358683e-10,140.74348,0.99398375,13.312456,0.0,0.0,0.0,-1.3205886,0.95949209,0.29969278,0.24579054,0.00056116079,0.85549444
2727.0,4.3479621e-17,2.4143049e-16,0.48562264,0.76785797,6.6810087999999995e-18,0.00082105194,0.4316192,3.2670484,0.77384943,0.18729953,0.0013554855,0.0,0.92426658,3.7134829,1.8000078e-10,140.74295,0.99189758,13.311945,0.0,0.0,0.0,-4.0046325,0.95737612,0.30079269,0.24617335,0.00041749584,0.83060414
2730.0,9.665180299999999e-18,5.3668117e-17,0.47126961,0.72098726,1.4851362e-18,0.00081700267,0.4391835,3.2695868,0.68834865,0.17390043,0.0011436164,0.0,0.95566165,3.5654271,7.7595826e-11,140.74243,0.98848802,13.311453,0.0,0.0,0.0,-7.1522622,0.95394439,0.30152017,0.24645981,0.00031187557,0.7973507
2733.0,2.1484942999999997e-18,1.1930003e-17,0.45734081,0.66011238,3.3013418999999997e-19,0.00081163063,0.44681236,3.2720907,0.56733376,0.16297103,0.00099890667,0.0,0.98594642,3.3734531,3.4220494e-11,140.74194,0.98222649,13.310984,0.0,0.0,0.0,-11.020048,0.94882721,0.30185845,0.24664503,0.00023532573,0.7504971
2736.0,4.775935099999999e-19,2.6519468e-18,0.4438237,0.58172381,7.3386255e-20,0.00080435723,0.45450598,3.2745473,0.40448508,0.1559373,0.00090969825,0.0,1.0106496,3.1168556,1.5702108e-11,140.7415,0.96873832,13.310548,0.0,0.0,0.0,-16.020466,0.9415797,0.30178419,0.24672285,0.0001829689,0.6806863
2739.0,1.0616531e-19,5.8950707e-19,0.43070605,0.49081042,1.6313192e-20,0.00079438137,0.4622646,3.2769382,0.21852587,0.15607828,0.00089065399,0.0,1.0171633,2.7683806,7.769267e-12,140.74109,0.9335106,13.310163,0.0,0.0,0.0,-22.705341,0.93205929,0.30126634,0.24668656,0.00015862533,0.57385451
2742.0,2.3599721e-20,1.3104282e-19,0.41797614,0.40393606,3.6262952e-21,0.00078109064,0.47008836,3.279237,0.073158629,0.16966368,0.0010581849,0.0,0.97933304,2.306293,4.4343799e-12,140.74071,0.82565939,13.30986,0.0,0.0,0.0,-31.539469,0.92089683,0.30024725,0.24652636,0.00020632458,0.42099756
2745.0,5.246034e-21,2.9129799e-20,0.40562248,0.32276523,8.0609715e-22,0.0007648762,0.47797731,3.2814164,0.013328606,0.20135804,0.0021381462,0.00024122595,0.86787337,1.7518084,7.4753661e-05,140.74034,0.53938097,13.30969,0.0,0.0,0.0,-42.169891,0.90710461,0.29858062,0.2462164,0.00070597726,0.25032935
2748.0,1.1661524e-21,6.475327e-21,0.39363393,0.24864508,1.7918911000000001e-22,0.0007469962,0.48593137,3.2834544,0.0017696874,0.24363999,0.0079515101,0.0037092292,0.68992239,1.1835436,0.0019312741,140.73993,0.19572382,13.309697,0.0,0.0,0.0,-53.137775,0.88557374,0.29605719,0.24571665,0.0047504357,0.12660007
2751.0,2.5922658e-22,1.4394146000000001e-21,0.38199973,0.18730828,3.9832342e-23,0.00072835007,0.49395046,3.2853386,0.00026556896,0.2868596,0.027711105,0.021340784,0.47850955,0.64223671,0.0098268175,140.73946,0.046090595,13.309896,0.0,0.0,0.0,-63.745209,0.85200274,0.2925421,0.24499875,0.023844613,0.061747637
2754.0,5.7624049e-23,3.1997064000000003e-22,0.37070936,0.13958454,8.8544186e-24,0.00070934329,0.50203437,3.287061,5.2461222e-05,0.32810554,0.059657838,0.095378831,0.28151518,0.18326467,0.03434423,140.73898,0.011050918,13.310276,0.0,0.0,0.0,-72.970016,0.80624729,0.28804219,0.24406075,0.059803911,0.032782756
2757.0,1.2809376e-23,7.1126981e-23,0.35975271,0.10358667,1.9682683e-24,0.0006903935,0.51018292,3.2886171,1.8070024e-05,0.36707276,0.092805721,0.28378391,0.15604363,-0.097341999,0.097068474,140.73863,0.0042943368,13.310793,0.0,0.0,0.0,-78.814049,0.75274622,0.28280807,0.24295099,0.099573441,0.021962035
2760.0,2.8474244000000002e-24,1.5810973e-23,0.34911987,0.076824926,4.3753066e-25,0.00067193725,0.51839578,3.2900057,1.1210148e-05,0.40381372,0.1243627,0.52574408,0.10057237,-0.21250841,0.19562401,140.73845,0.0028242783,13.311376,0.0,0.0,0.0,-81.362946,0.69767141,0.2772426,0.24175191,0.13853139,0.018460721
2763.0,6.3296025e-25,3.5146558e-24,0.33880132,0.057046346,9.725965300000001e-26,0.00065421115,0.52667278,3.2912297,9.4578845e-06,0.43842703,0.15451667,0.71442497,0.078423396,-0.2476777,0.30040076,140.73834,0.0024326295,13.311977,0.0,0.0,0.0,-82.265862,0.6447584,0.27162284,0.2405217,0.17598054,0.017365966
2766.0,1.4070212e-25,7.8128059e-25,0.32878774,0.042461887,2.1620063e-26,0.00063727685,0.5350135,3.2922933,8.9293389e-06,0.47102556,0.18350792,0.83086342,0.067818195,-0.25479376,0.39656234,140.73828,0.002311612,13.312579,0.0,0.0,0.0,-82.573975,0.59526461,0.26606333,0.23928516,0.21184765,0.01701032
2769.0,3.1276985e-26,1.7367258e-25,0.3190701,0.031716976,4.8059714e-27,0.0006211219,0.54341769,3.2932012,8.7419485e-06,0.50172323,0.21144907,0.89674956,0.060987763,-0.25318596,0.48082554,140.73822,0.0022673949,13.313175,0.0,0.0,0.0,-82.690567,0.54937828,0.26060092,0.23805064,0.24616775,0.016879734
2772.0,6.952629400000001e-27,3.8606061e-26,0.30963969,0.02380342,1.0683299000000001e-27,0.00060571084,0.55188501,3.2939579,8.6558712e-06,0.53062981,0.23839965,0.93292582,0.055556688,-0.2490017,0.5535956,140.73817,0.0022461419,13.313764,0.0,0.0,0.0,-82.747444,0.50695628,0.25524542,0.23682083,0.27899879,0.016818007
2775.0,1.5455154e-27,8.581826000000001e-27,0.30048802,0.01797571,2.3748141e-28,0.00059100328,0.56041509,3.294569,8.6007813e-06,0.55784947,0.26440144,0.95258325,0.050813761,-0.24411029,0.61613846,140.73813,0.0022319397,13.314342,0.0,0.0,0.0,-82.785774,0.46777287,0.24999836,0.23559649,0.31040281,0.01677754
2778.0,3.43556e-28,1.9076729e-27,0.29160681,0.01368401,5.2790263e-29,0.00057695928,0.56900752,3.2950385,8.5553847e-06,0.58348066,0.28949007,0.96323556,0.046531726,-0.23907562,0.66979462,140.73808,0.0022199517,13.314913,0.0,0.0,0.0,-82.818321,0.4315924,0.24485862,0.23437786,0.34044099,0.01674371
2781.0,7.636982099999999e-29,4.2406084000000005e-28,0.2829881,0.010523234,1.1734863999999999e-29,0.0005635409,0.57766199,3.2953713,8.5131087e-06,0.60761601,0.31369853,0.96902001,0.042623617,-0.2340681,0.71578717,140.73804,0.0022086806,13.315475,0.0,0.0,0.0,-82.849091,0.39818934,0.2398244,0.233165,0.36917245,0.016711973
2784.0,1.6976415e-29,9.4265412e-29,0.27462414,0.0081950687,2.6085689e-30,0.00055071263,0.58637804,3.295572,8.4718931e-06,0.6303429,0.33705825,0.97218561,0.039044525,-0.2291389,0.75518864,140.73799,0.0021976568,13.316028,0.0,0.0,0.0,-82.879333,0.36735287,0.23489366,0.23195791,0.39665389,0.016680894
2787.0,3.7737247e-30,2.0954467e-29,0.26650736,0.0064798701,5.798645e-31,0.00053844124,0.5951553,3.2956448,8.4310905e-06,0.65174359,0.35959929,0.97394705,0.035763424,-0.22430244,0.78892821,140.73796,0.0021867326,13.316572,0.0,0.0,0.0,-82.909447,0.33888757,0.23006438,0.23075657,0.4229396,0.016650027
2790.0,8.3886954e-31,4.6580143e-30,0.25863048,0.0052159317,1.2889935e-31,0.00052669586,0.6039933,3.295594,8.3905124e-06,0.6718955,0.38135073,0.97495782,0.032754835,-0.21956149,0.81780738,140.73792,0.0021758664,13.317109,0.0,0.0,0.0,-82.939552,0.31261256,0.2253345,0.22956096,0.44808149,0.016619237
2793.0,1.8647416e-31,1.0354403e-30,0.25098643,0.0042842058,2.8653321e-32,0.00051544758,0.61289161,3.2954237,8.3501236e-06,0.6908716,0.40234053,0.97556812,0.029996267,-0.21491504,0.84251642,140.73787,0.0021650512,13.317637,0.0,0.0,0.0,-82.969658,0.28836066,0.22070204,0.22837104,0.47212932,0.016588503
2796.0,4.1451751e-32,2.301703e-31,0.24356829,0.0035970523,6.3694095e-33,0.00050466944,0.62184978,3.2951381,8.3099421e-06,0.70874047,0.42259571,0.9759652,0.027467322,-0.21036083,0.86364937,140.73784,0.0021542937,13.318158,0.0,0.0,0.0,-82.999756,0.26597729,0.21616501,0.2271868,0.4951306,0.016557844
2799.0,9.2144012e-33,5.116506100000001e-32,0.2363694,0.0030899527,1.4158701e-33,0.00049433636,0.63086724,3.2947412,8.2700089e-06,0.7255668,0.44214225,0.97624874,0.025149299,-0.20589629,0.88171703,140.73779,0.0021436044,13.318671,0.0,0.0,0.0,-83.029808,0.24531963,0.21172152,0.22600822,0.51713079,0.01652729
2802.0,2.0482895e-33,1.1373594e-32,0.22938329,0.0027154116,3.1473689e-34,0.00048442488,0.63994354,3.2942364,8.2303659e-06,0.74141145,0.46100527,0.97647166,0.023025008,-0.2015188,0.89715856,140.73776,0.0021329953,13.319176,0.0,0.0,0.0,-83.059776,0.2262557,0.20736969,0.22483526,0.53817344,0.016496874
2805.0,4.5531878e-34,2.5282611e-33,0.22260366,0.0024384649,6.9963553e-35,0.00047491302,0.64907819,3.293628,8.1910603e-06,0.7563318,0.47920898,0.97666192,0.021078613,-0.19722594,0.9103511,140.73773,0.0021224786,13.319674,0.0,0.0,0.0,-83.08963,0.20866354,0.20310766,0.22366793,0.55830014,0.016466634
2808.0,1.0121382e-34,5.6201276e-34,0.2160244,0.0022333739,1.5552353e-35,0.00046578018,0.65827054,3.2929192,8.1521321e-06,0.77038175,0.49677667,0.97683412,0.019295527,-0.19301535,0.9216187,140.7377,0.0021120654,13.320164,0.0,0.0,0.0,-83.119331,0.19243045,0.19893365,0.22250618,0.57755065,0.016436603
2811.0,2.2499040999999999e-35,1.2493105e-34,0.20963959,0.0020811921,3.4571666e-36,0.00045700715,0.66752011,3.2921135,8.1136232e-06,0.78361213,0.51373088,0.97699612,0.017662317,-0.18888493,0.93123937,140.73767,0.0021017659,13.320646,0.0,0.0,0.0,-83.148849,0.1774523,0.19484587,0.22135,0.59596312,0.016406814
2814.0,5.0013615e-36,2.7771198e-35,0.20344351,0.0019679721,7.685011399999999e-37,0.00044857588,0.6768263,3.2912147,8.0755663e-06,0.79607087,0.53009331,0.97715169,0.016166611,-0.18483271,0.93945175,140.73764,0.0020915896,13.321122,0.0,0.0,0.0,-83.178162,0.16363285,0.19084261,0.22019938,0.61357397,0.016377296
2817.0,1.1117636e-36,6.1733205e-36,0.19743055,0.0018834476,1.7083180999999998e-37,0.00044046948,0.68618852,3.2902257,8.0379941e-06,0.80780286,0.54588491,0.97730303,0.014797019,-0.1808569,0.94646037,140.73761,0.0020815446,13.32159,0.0,0.0,0.0,-83.207222,0.15088323,0.18692219,0.21905428,0.630418,0.016348073
2820.0,2.4713637999999997e-37,1.3722809999999999e-36,0.1915953,0.0018200614,3.7974579999999996e-38,0.00043267201,0.69560617,3.2891498,8.0009331e-06,0.8188507,0.56112581,0.97745103,0.013543067,-0.17695585,0.95244056,140.73758,0.0020716379,13.322052,0.0,0.0,0.0,-83.236023,0.13912128,0.18308292,0.2179147,0.6465286,0.016319172
2823.0,5.4936488e-38,3.0504736e-37,0.18593253,0.001772251,8.4414528e-39,0.00042516855,0.70507854,3.2879903,7.964406e-06,0.82925421,0.57583547,0.97759616,0.012395123,-0.17312805,0.9575426,140.73755,0.0020618755,13.322508,0.0,0.0,0.0,-83.264542,0.12827115,0.17932321,0.21678062,0.66193765,0.016290613
2826.0,1.2211953e-38,6.780965100000001e-38,0.18043712,0.0017359222,1.8764690000000003e-39,0.00041794506,0.71460503,3.2867501,7.9284337e-06,0.83905101,0.5900327,0.97773874,0.011344331,-0.16937211,0.96189511,140.73752,0.0020522629,13.322956,0.0,0.0,0.0,-83.292747,0.1182627,0.17564143,0.215652,0.67667562,0.016262414
2829.0,2.714622e-39,1.5073556e-38,0.17510414,0.0017080614,4.1712451e-40,0.00041098834,0.72418493,3.2854323,7.8930325e-06,0.84827662,0.60373551,0.97787881,0.010382559,-0.16568671,0.96560812,140.73749,0.0020428041,13.323399,0.0,0.0,0.0,-83.320625,0.10903119,0.17203605,0.21452886,0.6907717,0.016234588
2832.0,6.0343976e-40,3.3507344e-39,0.16992877,0.0016864508,9.2723919e-41,0.00040428594,0.73381752,3.2840395,7.8582152e-06,0.85696423,0.61696142,0.97801638,0.0095023355,-0.16207066,0.96877581,140.73747,0.002033503,13.323834,0.0,0.0,0.0,-83.348167,0.1005168,0.16850553,0.21341117,0.70425385,0.016207153
2835.0,1.341393e-40,7.4484198e-40,0.16490637,0.0016694579,2.0611698999999999e-41,0.00039782611,0.74350214,3.2825749,7.8239937e-06,0.86514539,0.62972718,0.97815138,0.0086968038,-0.1585228,0.97147864,140.73744,0.0020243621,13.324264,0.0,0.0,0.0,-83.375351,0.092664264,0.16504836,0.2122989,0.71714866,0.016180119
2838.0,2.9818229999999997e-41,1.6557321999999998e-40,0.16003241,0.0016558815,4.582246e-42,0.00039159777,0.75323808,3.2810407,7.790376e-06,0.87284952,0.64204907,0.97828394,0.0079596722,-0.15504208,0.9737854,140.73743,0.0020153834,13.324687,0.0,0.0,0.0,-83.402176,0.085422553,0.16166309,0.21119204,0.72948182,0.016153494
2841.0,6.6281417e-42,3.6805104e-41,0.15530251,0.0016448374,1.0187439999999999e-42,0.00038559051,0.76302451,3.2794399,7.7573677e-06,0.8801046,0.65394276,0.97841388,0.0072851675,-0.15162747,0.9757548,140.7374,0.0020065689,13.325105,0.0,0.0,0.0,-83.428619,0.078744523,0.15834825,0.21009058,0.74127764,0.016127288
2844.0,1.4727647e-42,8.1821817e-42,0.1507124,0.0016356753,2.2701035e-43,0.00037979448,0.77286065,3.277775,7.7249742e-06,0.88693672,0.66542321,0.97854131,0.0066679972,-0.148278,0.97743696,140.73738,0.0019979195,13.325516,0.0,0.0,0.0,-83.454681,0.072586648,0.15510243,0.20899449,0.75255954,0.016101506
2847.0,3.2790383999999996e-43,1.8188854000000002e-42,0.14625795,0.0016279161,5.0446745e-44,0.00037420032,0.78274572,3.2760484,7.6931965e-06,0.89337063,0.67650503,0.97866619,0.0061033093,-0.14499274,0.97887468,140.73737,0.0019894354,13.325922,0.0,0.0,0.0,-83.480347,0.066908717,0.15192427,0.20790377,0.76334989,0.016076153
2850.0,7.286751999999999e-44,4.0497526e-43,0.14193517,0.0016212077,1.1210388e-44,0.00036879923,0.79267895,3.2742627,7.6620363e-06,0.89942956,0.68720222,0.9787885,0.0055866558,-0.14177078,0.98010439,140.73735,0.0019811171,13.326323,0.0,0.0,0.0,-83.505623,0.061673619,0.14881238,0.20681842,0.77367008,0.016051235
2853.0,0.55909836,8.9683102e-44,0.13774014,0.29811043,0.00012011126,0.00036813456,0.80265951,3.2724378,0.90470868,0.87945849,0.61243206,2.9546152e-05,0.042519573,2.636481,0.63267648,140.73396,0.99995446,13.331121,0.0,0.0,0.0,44.933262,0.14918217,0.15291204,0.20762622,0.67843992,0.99109709
2856.0,0.12428321,0.6901108,0.98778731,0.68590152,0.00027477066,0.00042772136,0.70766813,3.270741,0.99954516,0.84217703,0.47691286,1.3073643e-15,0.096794665,2.886714,0.25699174,140.73366,0.99995154,13.330301,0.0,0.0,0.0,44.347366,0.33304372,0.16543473,0.21055402,0.50252539,0.99160188
2859.0,0.027627187,0.15340625,0.9585923,0.85767174,0.00027477066,0.00074045279,0.36073029,3.2713299,0.99975926,0.80625707,0.3713814,5.9296856e-26,0.15189821,3.0809271,0.10439668,140.73331,0.99993467,13.32948,0.0,0.0,0.0,41.379936,0.47397941,0.17743255,0.21339183,0.37222421,0.99013251
2862.0,0.0061413082,0.034101013,0.93026024,0.93282211,0.00027477066,0.00083361357,0.30461338,3.27352,0.99957418,0.77030587,0.28920197,2.8934464e-36,0.20824344,3.2151678,0.042417563,140.73291,0.99990565,13.328691,0.0,0.0,0.0,37.79488,0.57902354,0.18846284,0.21602848,0.2757093,0.9877907
2865.0,0.0013651649,0.0075803893,0.90276551,0.96482384,0.00020856422,0.00085323007,0.2984235,3.2760544,0.99930894,0.73436826,0.22520727,0.0,0.25967059,3.3390942,0.017239418,140.73248,0.99987221,13.327935,0.0,0.0,0.0,34.855057,0.65849733,0.19860071,0.21847658,0.20422012,0.98539394
2868.0,0.00030346552,0.0016850614,0.87608349,0.97759092,4.6362198e-05,0.00085202022,0.30486256,3.2786326,0.99897462,0.6987825,0.17537333,0.0,0.3054888,3.4578145,0.0070085423,140.73204,0.99983627,13.327207,0.0,0.0,0.0,32.455776,0.71989757,0.20799972,0.22076906,0.15126765,0.98305988
2871.0,6.7458015e-05,0.00037457599,0.85019004,0.98174518,1.0305955e-05,0.00085108343,0.31145352,3.2812037,0.99855989,0.6637997,0.13656667,0.0,0.34698597,3.5690944,0.0028501675,140.73157,0.99979657,13.326498,0.0,0.0,0.0,30.363125,0.76810616,0.21676868,0.22292915,0.11204544,0.9807055
2874.0,1.4995391e-05,8.3265324e-05,0.82506186,0.98194146,2.2909335e-06,0.00085045944,0.31810376,3.2837701,0.99803728,0.62954938,0.10634717,0.0,0.38536206,3.6708941,0.0011594862,140.73106,0.99975151,13.325807,0.0,0.0,0.0,28.439222,0.80638683,0.22497119,0.22496964,0.082993314,0.97823572
2877.0,3.3333583e-06,1.8509232e-05,0.80067641,0.9801994,5.0925661e-07,0.0008500822,0.32481378,3.286334,0.99737483,0.59610403,0.082814664,0.0,0.42135537,3.7625787,0.00047188206,140.73053,0.99969971,13.32513,0.0,0.0,0.0,26.622437,0.83704835,0.23264894,0.22689834,0.061474241,0.97559559
2880.0,7.409796e-07,4.1144581e-06,0.77701169,0.977377,1.1320378e-07,0.00084990286,0.33158404,3.2888973,0.99653363,0.56351155,0.064489454,0.0,0.45548978,3.8439531,0.00019213144,140.73,0.99963969,13.324466,0.0,0.0,0.0,24.878668,0.86178184,0.23983282,0.22872072,0.045534942,0.97274303
2883.0,1.6471398e-07,9.1461192e-07,0.75404638,0.97381532,2.5164317e-08,0.0008498776,0.338415,3.2914617,0.99546415,0.53180784,0.050219271,0.0,0.48817673,3.9149361,7.8269019e-05,140.72943,0.99956965,13.323812,0.0,0.0,0.0,23.185055,0.88185102,0.24654713,0.23044081,0.033728614,0.9696368
2886.0,3.6614633e-08,2.0331109e-07,0.73175985,0.96962053,5.5938312e-09,0.00084996421,0.34530717,3.294028,0.994102,0.50102174,0.039106824,0.0,0.5197522,3.9754722,3.1903837e-05,140.72885,0.99948758,13.32317,0.0,0.0,0.0,21.524464,0.89821285,0.25281161,0.23206168,0.024983605,0.96623176
2889.0,8.1391471e-09,4.5194469e-08,0.710132,0.96478689,1.243465e-09,0.00085012044,0.35226101,3.296597,0.99236298,0.4711782,0.030453373,0.0,0.55049151,4.0255127,1.301367e-05,140.72826,0.99939072,13.322537,0.0,0.0,0.0,19.883324,0.9115991,0.25864258,0.23358575,0.018506134,0.96247703
2892.0,1.809269e-09,1.0046378e-08,0.68914342,0.9592495,2.7641259e-10,0.00085030327,0.35927701,3.2991693,0.99013633,0.44230032,0.023714805,0.0,0.58061808,4.0650134,5.3126482e-06,140.72766,0.99927592,13.321913,0.0,0.0,0.0,18.250484,0.92257351,0.26405388,0.23501486,0.013708244,0.95831412
