Time,I,E,A,T,M,P,J,W2,W3,U,W,n,k,cell,U1,U2,U3,U6_plus_3U7,U6_plus_U7_minus_U8
6.25,21.922647099998354,2.048117071746003,1.200704361555465,0.9074023093142576,0.05998959912371952,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.978532120964004,4.043495586602039,0.04,0.017033024964676985
6.26,21.924280044597175,2.048366926339401,1.2008746962349826,0.9075016155582903,0.0600093854538721,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9792639120848645,4.044272471307636,0.04,0.017033613714228495
6.2700000000000005,21.925891074110456,2.04861723003433,1.2010450367147163,0.9076012443814756,0.06002905106186159,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.979993204607068,4.045046712104144,0.04,0.017034194837809703
6.28,21.927480263667977,2.0488679814402047,1.2012153829155845,0.9077011947937274,0.06004859626910719,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9807200068294604,4.0458183171558195,0.04,0.017034768366088443
6.29,21.929047688178397,2.0491191791730046,1.2013857347587966,0.9078014658099104,0.06006802139570263,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.981444327028755,4.0465872945786945,0.04,0.017035334329504086
6.3,21.930593422330865,2.049370821855282,1.201556092165851,0.9079020564498412,0.06008732676040992,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.982166173459911,4.04735365244061,0.04,0.017035892758268653
6.3100000000000005,21.93211754059661,2.049622908116173,1.2017264550585327,0.9080029657382944,0.06010651268065418,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9828855543565185,4.048117398761314,0.04,0.017036443682367987
6.32,21.933620117230536,2.0498754365914023,1.2018968233589102,0.9081041927050052,0.060125579472513326,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9836024779311794,4.048878541512381,0.04,0.017036987131562653
6.33,21.935101226272817,2.050128405923296,1.202067196989335,0.9082057363846757,0.060144527450715156,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.984316952375902,4.04963708861736,0.04,0.01703752313538917
6.34,21.936560941550503,2.0503818147607866,1.2022375758724375,0.9083075958169781,0.06016335692862884,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9850289858624723,4.050393047951752,0.04,0.017038051723160978
6.3500000000000005,21.937999336679116,2.050635661759425,1.2024079599311261,0.9084097700465574,0.06018206821825881,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9857385865428414,4.0511464273430535,0.04,0.017038572923969483
6.36,21.939416485064243,2.050889945581386,1.202578349088584,0.908512258123039,0.06020066163023696,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9864457625495087,4.051897234570761,0.04,0.01703908676668504
6.37,21.940812459903125,2.0511446648954803,1.202748743268267,0.9086150591010317,0.06021913747381846,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9871505219959067,4.052645477366464,0.04,0.01703959327995806
6.38,21.94218733418628,2.0513998183771602,1.2029191423939023,0.9087181720401306,0.06023749605687253,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9878528729767724,4.053391163413794,0.04,0.01704009249221988
6.390000000000001,21.94354118069907,2.0516554047085305,1.2030895463894844,0.9088215960049238,0.06025573768587755,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9885528235685404,4.054134300348507,0.04,0.017040584431683835
6.4,21.944874072023325,2.0519114225783546,1.2032599551792749,0.9089253300649953,0.06027386266591561,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9892503818297116,4.054874895758532,0.04,0.017041069126346287
6.41,21.946186080538915,2.0521678706820663,1.203430368687798,0.9090293732949304,0.06029187130066219,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.989945555801243,4.055612957183894,0.04,0.017041546603987365
6.42,21.94747727842537,2.0524247477217767,1.2036007868398402,0.9091337247743206,0.06030976389238396,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.990638353506926,4.0563484921168556,0.04,0.01704201689217216
6.43,21.94874773766346,2.052682052406282,1.2037712095604471,0.909238383587765,0.06032754074193036,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.991328782953748,4.057081508001883,0.04,0.017042480018251545
6.44,21.94999753003681,2.052939783451075,1.2039416367749207,0.9093433488248808,0.06034520214872644,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9920168521323074,4.057812012235658,0.04,0.017042936009363054
6.45,21.951226727133477,2.05319793957835,1.2041120684088185,0.9094486195803011,0.06036274841076946,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9927025690171503,4.058540012167163,0.04,0.01704338489243196
6.46,21.952435332380023,2.0534565127374758,1.2042825047457488,0.909554189884107,0.06038018189238026,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9933859069452318,4.0592655603276375,0.04,0.01704382681518037
6.47,21.953623423891777,2.053715502353688,1.2044529456753763,0.9096600593569403,0.06039750267862872,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9940668773754617,4.05998865935826,0.04,0.01704426179167297
6.48,21.95479111954231,2.0539749118437367,1.204623390877311,0.9097662306040412,0.06041470963761553,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9947455121050166,4.060709285274445,0.04,0.017044689764713097
6.49,21.955938489362502,2.0542347398778276,1.2047938402822689,0.9098727026812302,0.06043180308567142,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9954218186438215,4.061427445758383,0.04,0.01704511076176696
6.5,21.957065603171774,2.0544949851305283,1.2049642938213359,0.9099794746475892,0.06044878333839691,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9960958044753805,4.062143148460416,0.04,0.01704552481013385
6.51,21.95817253057936,2.054755646280749,1.2051347514259656,0.9100865455654469,0.060465650710663454,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.996767477057012,4.062856400999217,0.04,0.017045931936947367
6.5200000000000005,21.959259340985607,2.0550167220117177,1.2053052130279795,0.9101939145003567,0.06048240551661862,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9974368438200423,4.063567210962048,0.04,0.017046332169176916
6.53,21.960326103583238,2.055278211010959,1.2054756785595666,0.9103015805210802,0.060499048069688345,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.998103912170032,4.064275585904961,0.04,0.017046725533628983
6.54,21.961372887358657,2.0555401119702696,1.2056461479532823,0.9104095426995674,0.060515578682580284,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9987686894869747,4.064981533353013,0.04,0.017047112056948477
6.55,21.962399761093213,2.055802423585699,1.2058166211420476,0.910517800110939,0.0605319976672876,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.9994311831255205,4.065685060800497,0.04,0.017047491765620093
6.5600000000000005,21.9634067933645,2.0560651445575218,1.205987098059149,0.910626351833467,0.06054830533509418,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.0000914004151795,4.066386175711208,0.04,0.017047864685969707
6.57,21.964394052547622,2.0563282735902204,1.2061575786382375,0.9107351969485573,0.06056450199657437,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.000749348660536,4.06708488551856,0.04,0.01704823084416551
6.58,21.9653616068165,2.056591809392459,1.2063280628133284,0.9108443345407298,0.06058058796159923,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.001405035141454,4.067781197625884,0.04,0.01704859026621946
6.59,21.96630952414513,2.056855750677061,1.2064985505188004,0.9109537636976007,0.060596563539339954,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.002058467113293,4.068475119406634,0.04,0.017048942977988552
6.6000000000000005,21.967237872308885,2.057120096160989,1.2066690416893946,0.9110634835098645,0.06061242903827021,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.002709651807112,4.069166658204579,0.04,0.017049289005176067
6.61,21.968146718885784,2.0573848445653184,1.206839536260215,0.9111734930712743,0.06062818476617038,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.003358596429883,4.0698558213340315,0.04,0.017049628373332862
6.62,21.969036131257795,2.0576499946152182,1.207010034166726,0.9112837914786237,0.060643831030131524,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.004005308164696,4.070542616080076,0.04,0.017049961107858676
6.63,21.96990617661209,2.0579155450399265,1.207180535344754,0.9113943778317307,0.06065936813655822,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.004649794170974,4.071227049698767,0.04,0.01705028723400333
6.640000000000001,21.970756921942357,2.0581814945727275,1.207351039730485,0.9115052512334151,0.06067479639117249,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.005292061584672,4.071909129417339,0.04,0.01705060677686801
6.65,21.97158843405007,2.05844784195093,1.2075215472604652,0.9116164107894827,0.060690116099017644,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.005932117518488,4.072588862434435,0.04,0.01705091976140651
6.66,21.972400779545758,2.058714585915845,1.2076920578715993,0.9117278556087078,0.06070532756446223,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.006569969062071,4.073266255920326,0.04,0.017051226212426468
6.67,21.973194024850326,2.0589817252127607,1.2078625715011508,0.9118395848028121,0.06072043109120214,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.007205623282231,4.073941317017079,0.04,0.017051526154590543
6.68,21.973968236196292,2.0592492585909232,1.208033088086741,0.9119515974864489,0.060735426982266714,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.0078390872231395,4.074614052838824,0.04,0.017051819612417706
6.69,21.974723479629112,2.0595171848035116,1.2082036075663478,0.9120638927771837,0.06075031554001986,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.008470367906542,4.075284470471913,0.04,0.01705210661028435
6.7,21.97545982100843,2.0597855026076153,1.2083741298783064,0.9121764697954756,0.060765097066166875,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.0090994723319575,4.075952576975196,0.04,0.017052387172425635
6.71,21.976177326009395,2.060054210764213,1.2085446549613073,0.9122893276646599,0.06077977186175413,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.009726407476891,4.076618379380125,0.04,0.017052661322936466
6.72,21.976876060123903,2.0603233080381482,1.208715182754397,0.9124024655109292,0.060794340227177966,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.010351180297032,4.07728188469111,0.04,0.017052929085772932
6.73,21.977556088661913,2.0605927931981074,1.208885713196976,0.9125158824633144,0.060808802462183086,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.0109737977264635,4.077943099885559,0.04,0.017053190484753216
6.74,21.97821747675273,2.0608626650165984,1.2090562462287988,0.9126295776536696,0.06082315886586983,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.011594266677869,4.0786020319142064,0.04,0.017053445543558938
6.75,21.978860289346258,2.0611329222699255,1.2092267817899742,0.9127435502166498,0.06083740973669827,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.01221259404273,4.079258687701305,0.04,0.017053694285736304
6.76,21.97948459121432,2.0614035637381685,1.2093973198209629,0.9128577992896948,0.06085155537248913,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.012828786691532,4.079913074144758,0.04,0.017053936734697142
6.7700000000000005,21.980090446951916,2.0616745882051597,1.2095678602625781,0.9129723240130126,0.06086559607043096,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.013442851473982,4.080565198116425,0.04,0.017054172913720175
6.78,21.980677920978522,2.0619459944584615,1.2097384030559846,0.9130871235295576,0.06087953212708064,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.014054795219187,4.0812150664622155,0.04,0.01705440284595202
6.79,21.981247077539354,2.0622177812893416,1.209908948142698,0.9132021969850147,0.06089336383837093,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.014664624735874,4.081862686002407,0.04,0.01705462655440847
6.8,21.981797980706677,2.062489947492755,1.2100794954645842,0.9133175435277822,0.06090709149961141,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.015272346812597,4.082508063531765,0.04,0.01705484406197548
6.8100000000000005,21.98233069438107,2.062762491867316,1.2102500449638587,0.913433162308951,0.06092071540549363,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.015877968217923,4.0831512058197745,0.04,0.01705505539141033
6.82,21.98284528229271,2.063035413215279,1.2104205965830868,0.9135490524822881,0.06093423585009591,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.016481495700649,4.083792119610865,0.04,0.017055260565342796
6.83,21.983341721503134,2.063308703782268,1.210591149854737,0.9136652086616625,0.06094765473413125,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.017082900211559,4.084430845226134,0.04,0.01705545970149394
6.84,21.98382013208123,2.06358236667611,1.2107617049909993,0.91378163298258,0.06096097129746932,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.017682211897701,4.08506736733996,0.04,0.017055652759798336
6.8500000000000005,21.98428059444454,2.06385640201362,1.2109322620170526,0.9138983255095351,0.06097418551296759,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.018279444558926,4.085701685943693,0.04,0.01705583974357205
6.86,21.984723170954698,2.0641308085583088,1.2111028208735313,0.9140152853700824,0.060987297685304864,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.018874604576484,4.086333807954614,0.04,0.017056020675706312
6.87,21.98514792378831,2.064405585075618,1.2112733815013155,0.9141325116932585,0.06100030811895588,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.019467698304087,4.0869637402740295,0.04,0.01705619557899278
6.88,21.985554914937957,2.0646807303328742,1.2114439438415294,0.9142500036095478,0.061013217118202845,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.020058732067987,4.08759148978765,0.04,0.01705636447612503
6.890000000000001,21.985944206213198,2.0649562430992474,1.2116145078355398,0.9143677602508508,0.0610260249871433,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.020647712167066,4.088217063365853,0.04,0.017056527389699826
6.9,21.986315859241586,2.0652321221457055,1.2117850734249531,0.9144857807504513,0.061038732029698894,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.021234644872915,4.0888404678639825,0.04,0.017056684342218475
6.91,21.98666993546967,2.065508366244971,1.2119556405516145,0.9146040642429828,0.0610513385496263,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.021819536429913,4.089461710122695,0.04,0.01705683535608823
6.92,21.987006496164014,2.0657849741714793,1.2121262091576055,0.9147226098643988,0.06106384485052485,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.022402393055328,4.090080796968231,0.04,0.01705698045362357
6.93,21.987325602412177,2.0660619447013326,1.2122967791852421,0.9148414167519378,0.061076251235847145,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.022983220939382,4.090697735212747,0.04,0.01705711965704757
6.94,21.987627315123753,2.0663392766122586,1.2124673505770724,0.9149604840440922,0.061088558008906335,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.023562026245347,4.09131253165457,0.04,0.017057252988493157
6.95,21.987911695031354,2.0666169686835643,1.2126379232758757,0.9150798108805748,0.061100765472886266,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.024138815109614,4.091925193078523,0.04,0.017057380470004452
6.96,21.988178802691632,2.0668950196960956,1.2128084972246593,0.9151993964022883,0.061112873930852296,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.024713593641795,4.092535726256275,0.04,0.017057502123538175
6.97,21.98842869848628,2.067173428432192,1.2129790723666578,0.915319239751291,0.06112488368575697,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.025286367924787,4.093144137946541,0.04,0.017057617970964757
6.98,21.988661442623044,2.0674521936756416,1.2131496486453304,0.915439340070765,0.06113679504045381,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.025857144014863,4.093750434895503,0.04,0.017057728034069887
6.99,21.988877095136722,2.067731314211641,1.213320226004359,0.915559696504984,0.06114860829770211,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.026425927941754,4.094354623837,0.04,0.01705783233455556
7.0,21.98907571589018,2.0680107888267485,1.2134908043876464,0.9156803081992818,0.061160323760180026,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.026992725708733,4.094956711492921,0.04,0.017057930894041572
7.01,21.989257364575362,2.0682906163088433,1.2136613837393149,0.9158011743000188,0.06117194173049053,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.027557543292691,4.095556704573422,0.04,0.01705802373406663
7.0200000000000005,21.989422100714275,2.068570795447079,1.213831964003703,0.9159222939545489,0.06118346251117283,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.028120386644215,4.0961546097772725,0.04,0.017058110876089744
7.03,21.989569983660036,2.0688513250318423,1.2140025451253649,0.9160436663111892,0.06119488640471168,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.028681261687683,4.096750433792169,0.04,0.01705819234149149
7.04,21.98970107259784,2.069132203854709,1.214173127049068,0.9161652905191865,0.06120621371354573,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.029240174321333,4.097344183294994,0.04,0.01705826815157524
7.05,21.989815426545988,2.069413430708399,1.2143437097197909,0.9162871657286856,0.06121744474007743,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.02979713041735,4.097935864952138,0.04,0.01705833832756844
7.0600000000000005,21.989913104356894,2.0696950043867357,1.2145142930827213,0.9164092910906966,0.06122857978668209,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.0303521358219445,4.098525485419786,0.04,0.017058402890623863
7.07,21.98999416471809,2.0699769236845986,1.2146848770832543,0.9165316657570619,0.06123961915571763,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.0309051963554285,4.099113051344223,0.04,0.01705846186182089
7.08,21.990058666153235,2.070259187397883,1.214855461666991,0.9166542888804253,0.06125056314953348,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.031456317812306,4.099698569362128,0.04,0.017058515262166722
7.09,21.99010666702311,2.0705417943234545,1.2150260467797354,0.9167771596141994,0.06126141207048008,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.032005505961343,4.1002820461008636,0.04,0.017058563112597624
7.1000000000000005,21.99013822552664,2.0708247432591067,1.2151966323674932,0.9169002771125321,0.06127216622091847,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.032552766545653,4.100863488178781,0.04,0.017058605433980207
7.11,21.990153399701907,2.071108033003517,1.2153672183764699,0.9170236405302769,0.06128282590322994,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.033098105282778,4.10144290220553,0.04,0.017058642247112628
7.12,21.99015224742713,2.071391662356202,1.215537804753069,0.9171472490229576,0.06129339141982441,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.03364152786476,4.102020294782315,0.04,0.017058673572725815
7.13,21.99013482642171,2.071675630117477,1.215708391443889,0.9172711017467382,0.061303863073150576,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.034183039958232,4.102595672502218,0.04,0.017058699431484695
7.140000000000001,21.990101194247202,2.071959935088408,1.2158789783957236,0.9173951978583905,0.06131424116570594,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.034722647204489,4.103169041950511,0.04,0.017058719843989465
7.15,21.99005140830835,2.072244576070773,1.2160495655555568,0.9175195365152606,0.06132452600004468,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.035260355219567,4.103740409704901,0.04,0.017058734830776717
7.16,21.98998552585407,2.0725295518670137,1.2162201528705634,0.917644116875238,0.0613347178787876,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.035796169594325,4.1043097823358465,0.04,0.017058744412320703
7.17,21.98990360397848,2.0728148612801967,1.216390740288107,0.9177689380967236,0.061344817104633874,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.036330095894529,4.104877166406911,0.04,0.017058748609034606
7.18,21.989805699621893,2.0731005031139658,1.2165613277557357,0.9178939993385962,0.06135482398036599,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.0368621396609194,4.105442568474928,0.04,0.017058747441271584
