Time,d,ad,e,r,rs,x,ip3,kg,gstar,ro,ip3con,rscon,atp,y,delta,ca,addash,vatp_s,smoothness,vdeg,alpha,gamma,ae,ax,k,qd,qe,qx,f,g,ps,pd,pe,px,ddd,dee,dxx,af,rt,yo,gf,kdeg,kkdeg,ka,kd,rhstar,dip,krel,ip3min,datpp,kr,scale,rscrit,ymax,cabasil,p1,p2,p3,p4,p5,m,n,dist,ip30,cell
1.3900000000000001,0.10758136789572764,0.6914268611115775,1.283166658335023,0.028759078208609595,1.0234441800145682,0.13951846158511327,0.938157351706039,8.823529411764705,0.09777183430902457,0.9442154104373082,1.0,0.009113564688887021,423.15244131005903,475.50035718165344,0.011964731652544192,0.29741036111157754,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.4000000000000001,0.10868272688831722,0.6918408272374287,1.2850942049418874,0.02908338340552868,1.0227863643762136,0.14017771746644758,0.9390727706333449,8.823529411764705,0.09785804144202498,0.9451499426516863,1.0,0.010381718463931933,430.78803758112355,475.93838495460983,0.011964731652544192,0.2978243272374287,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.41,0.10977849134890282,0.6921743597903114,1.2870204688631615,0.029408483606341553,1.022126573385272,0.1408344410169929,0.9398152499469092,8.823529411764705,0.09792851672666943,0.9459140657713646,1.0,0.011828847330866366,437.2273860393809,476.2890462841344,0.011964731652544192,0.2981578597903114,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.42,0.11086850724763293,0.6924477694525379,1.288945454693069,0.029734366233016958,1.021464834744575,0.1414886659738819,0.9404272111996015,8.823529411764705,0.09798690016166875,0.9465471743265345,1.0,0.013480126926817881,442.7021221052161,476.5722576812361,0.011964731652544192,0.298431269452538,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.43,0.11195266137922034,0.6926740949093124,1.2908691669320358,0.030061018829499467,1.0208011764065283,0.14214042567232707,0.9409360743703876,8.823529411764705,0.09803571667459852,0.9470766023263958,1.0,0.015364145802895968,447.3808579748252,476.8064183276176,0.011964731652544192,0.29865759490931243,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.44,0.11303086770319085,0.6928635331476349,1.2927916099868877,0.030388429060356267,1.02013562648537,0.1427897530499646,0.9413636093017738,8.823529411764705,0.09807688162264984,0.9475230916206067,1.0,0.017513315785437578,451.4000161605749,476.9996450129424,0.011964731652544192,0.298847033147635,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.45,0.11410306220281005,0.6930233651009043,1.2947127881711415,0.030716584709442024,1.0194682131922512,0.14343668065127377,0.9417254751944907,8.823529411764705,0.09811181855270829,0.9479020616480801,1.0,0.019964313355161523,454.8654378821252,477.1633048561455,0.011964731652544192,0.2990068651009044,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.46,0.11516919602287291,0.6931589321529752,1.296632705705382,0.031045473678582153,1.0187989647833686,0.14408124063205557,0.9420332331671465,8.823529411764705,0.0981416001658972,0.9482251337861304,1.0,0.022758547774868798,457.8597701581879,477.3026266185013,0.011964731652544192,0.29914243215297515,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.47,0.11622923182305583,0.693274444152302,1.2985513667176969,0.03137508398627486,1.018127909526092,0.1447234647639381,0.9422960665246014,8.823529411764705,0.098167097101259,0.948501742520639,1.0,0.025942648612588992,460.45331868790464,477.4195240811115,0.011964731652544192,0.29925794415230195,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.48,0.11728314197347316,0.693373310863548,1.3004687752441544,0.03170540376641292,1.0174550756706315,0.14536338443887753,0.9425214685594824,8.823529411764705,0.098188987034926,0.948739232435779,1.0,0.02956896135831366,462.7024123503268,477.5209333853559,0.011964731652544192,0.2993568108635481,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.49,0.11833090618396926,0.6934581809383688,1.3023849352293129,0.03203642126702409,1.0167804914271705,0.1460010306736534,0.9427152874405518,8.823529411764705,0.09820782624517065,0.9489436334441431,1.0,0.03369603461556703,464.6548988195122,477.60888919324225,0.011964731652544192,0.29944168093836876,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.5,0.11937251012797481,0.6935312342191242,1.3042998505267553,0.032368124849031024,1.0161041849486199,0.14663643411434224,0.9428823630297911,8.823529411764705,0.09822409908426047,0.9491201968024737,1.0,0.038389075788484106,466.35410180233316,477.6832194731029,0.011964731652544192,0.2995147342191242,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.51,0.120407944472881,0.6935942029570226,1.3062135248996476,0.03270050298503025,1.015426184316358,0.14726962504076402,0.9430265557233646,8.823529411764705,0.09823813431351512,0.9492724867923912,1.0,0.0437203441115811,467.8292048869873,477.7495078878517,0.011964731652544192,0.29957770295702263,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.52,0.1214372038801646,0.6936486182045967,1.308125962021306,0.033033544258090006,1.0147465175287365,0.1479006333708954,0.9431512968909092,8.823529411764705,0.09825029133803449,0.9494044010549599,1.0,0.04976944014610807,469.11412299232785,477.8063674798569,0.011964731652544192,0.29963211820459673,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.53,0.12246028656762513,0.6936956740644705,1.3100371654757825,0.03336723736056673,1.014065212491304,0.14852948866524635,0.9432592687198617,8.823529411764705,0.09826082407699999,0.9495186932859337,1.0,0.05662343958469318,470.23282235152413,477.8549705400355,0.011964731652544192,0.29967917406447053,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.54,0.12347719336725858,0.6937364019515242,1.3119471387584554,0.033701571092939975,1.0133822970091186,0.14915622013119706,0.9433527966974342,8.823529411764705,0.09826994407912795,0.9496176578677474,1.0,0.06437680661006212,471.20559390382334,477.89829061552257,0.011964731652544192,0.29971990195152415,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.55,0.12448792772856612,0.6937717134951704,1.313855885276628,0.03403653436266558,1.012697798780305,0.1497808566272925,0.9434339436713721,8.823529411764705,0.09827787027324303,0.9497036696146235,1.0,0.07313100881023993,472.0541550138355,477.93478998290936,0.011964731652544192,0.29975521349517037,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.56,0.12549249516369645,0.6938023495306733,1.3157634083501353,0.034372116183046746,1.012011745390243,0.15040342666749312,0.9435043892498817,8.823529411764705,0.09828475514451407,0.9497783825882467,1.0,0.08299374285606437,472.79360539171466,477.9663496016344,0.011964731652544192,0.29978584953067333,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.57,0.12649090296937182,0.6938289582827186,1.3176697112119478,0.034708305672122616,1.011324164306992,0.15102395842538127,0.9435656068549831,8.823529411764705,0.09829071462777697,0.9498430543941019,1.0,0.09407766955730623,473.4354549105592,477.99659043408394,0.011964731652544192,0.29981245828271863,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.58,0.12748315992359308,0.6938520538024657,1.3195747970087865,0.035045092051574446,1.010635082877484,0.1516424797383216,0.9436187662402685,8.823529411764705,0.09829592882955387,0.9498996391697905,1.0,0.10649855113232742,473.9984021217968,478.0186919845635,0.011964731652544192,0.2998355538024658,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.59,0.12846927618606968,0.6938721462361257,1.321478668801736,0.03538246464564876,1.0099445283242325,0.15225901811157505,0.9436650319200401,8.823529411764705,0.09830043095543732,0.9499484969891138,1.0,0.12037268593968331,474.4854998572665,478.04199093497385,0.011964731652544192,0.29985564623612565,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.6,0.12944926296088458,0.6938895919963006,1.3233813295668555,0.035720412880097197,1.009252527742634,0.15287360072236567,0.9437052172716043,8.823529411764705,0.09830435827352478,0.949991117297006,1.0,0.13581355074802226,474.9111887477396,478.06048237752253,0.011964731652544192,0.2998730919963007,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.61,0.13042313247139695,0.6939047493320412,1.3252827821957958,0.03605892628113332,1.008559108098796,0.1534862544239007,0.9437401419445998,8.823529411764705,0.0983077814990863,0.9500282673606185,1.0,0.15292759256639027,475.2828335053194,478.0754754876212,0.011964731652544192,0.2998882493320411,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.62,0.13139089779370008,0.6939179350138633,1.3271830294964113,0.03639799447440514,1.0078642962275723,0.15409700574934307,0.9437705316516448,8.823529411764705,0.09831073900481009,0.9500603634937235,1.0,0.1718091656155356,475.60436456837164,478.0909758349019,0.011964731652544192,0.29990143501386335,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.6300000000000001,0.1323525728243785,0.6939294188037596,1.3290820741933749,0.03673760718398414,1.0071681188308985,0.15470588091573712,0.9437970049953356,8.823529411764705,0.09831332828768398,0.9500884636858314,1.0,0.19253468735047335,475.88620479716934,478.10308687837875,0.011964731652544192,0.2999129188037596,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.6400000000000001,0.1333081721125628,0.6939393830155408,1.3309799189420555,0.03707775417722678,1.0064706026194004,0.1553129059648913,0.9438199798703053,8.823529411764705,0.09831557134436174,0.9501128065886421,1.0,0.21515618602440006,476.1306167066953,478.11400391499814,0.011964731652544192,0.2999228830155408,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.6500000000000001,0.13425771159493669,0.6939480607904183,1.3328765664394897,0.03741842481118031,1.0057717755079072,0.15591810791431363,0.9438399920278567,8.823529411764705,0.09831752797530521,0.9501340411384455,1.0,0.2396945052457417,476.3440144489916,478.1232721485598,0.011964731652544192,0.2999315607904183,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.6600000000000001,0.1352012061900826,0.6939556087921183,1.3347720190419794,0.03775960956375932,1.0050716625845282,0.1565215108749405,0.9438574013996003,8.823529411764705,0.09831922689396606,0.9501524789124633,1.0,0.2661328266768812,476.52945331218723,478.13168338605334,0.011964731652544192,0.29993910879211827,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.67,0.13613867168958943,0.6939621741864815,1.3366662791092003,0.038101298690495757,1.0043702896232753,0.15712313946316736,0.9438725463890443,8.823529411764705,0.09832070817099237,0.9501685547541296,1.0,0.2944106344021666,476.6912489021542,478.13867311743223,0.011964731652544192,0.29994567418648155,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.68,0.13707012446651828,0.6939678758478749,1.3385593489549277,0.03844348240909942,1.0036676826034567,0.15772301833164606,0.9438857004294108,8.823529411764705,0.09832199313329536,0.9501825000955721,1.0,0.3244191425717972,476.83168661536854,478.14489798469265,0.011964731652544192,0.29995137584787485,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.69,0.13799558130448833,0.6939728325313013,1.3404512308223304,0.03878615099246207,1.0029638674659105,0.15832117193402884,0.9438971369001513,8.823529411764705,0.09832311058595608,0.9501946275333834,1.0,0.35599873952362626,476.9538809142911,478.15029832034395,0.011964731652544192,0.2999563325313013,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.7,0.1389150611351092,0.6939771456693903,1.3423419270925685,0.03912929379653498,1.00225887273348,0.15891762695888648,0.9439070893886953,8.823529411764705,0.09832408232852563,0.9502051736399886,1.0,0.388938934604779,477.06019033488747,478.1550653131553,0.011964731652544192,0.2999606456693903,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.71,0.1398285799656544,0.6939809012575267,1.3442314396671506,0.03947290206635278,1.0015527219698421,0.15951240529986294,0.9439157559918604,8.823529411764705,0.09832492994016394,0.9502143725996866,1.0,0.4229818640404016,477.1529566953416,478.1590889980295,0.011964731652544192,0.2999644012575267,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.72,0.14073615475512996,0.6939841483725462,1.3461197704752572,0.03981696669625708,1.0008454397675877,0.16010552967840547,0.9439232497029506,8.823529411764705,0.09832565935724871,0.9502222888313642,1.0,0.4578284401030467,477.2328149099819,478.16289498519575,0.011964731652544192,0.29996764837254625,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.73,0.14163780309067903,0.693986975277871,1.3480069214217523,0.04016147844632228,1.0001370511738532,0.1606970230983372,0.9439297740206849,8.823529411764705,0.09832629837168039,0.9502292239499255,1.0,0.49314787031436114,477.30279662200667,478.1658341336837,0.011964731652544192,0.299970475277871,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.74,0.14253354295262177,0.6939894341395176,1.3498928943589157,0.0405064280574572,0.999427581385154,0.1612869085550294,0.9439354491963824,8.823529411764705,0.09832685324827968,0.9502352459423995,1.0,0.5285897115856183,477.3635798755,478.1685003769463,0.011964731652544192,0.29997293413951764,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.75,0.1434233935002243,0.6939915696181336,1.3517776911577932,0.040851805854424245,0.9987170568398249,0.16187521001677468,0.9439403781987765,8.823529411764705,0.09832733389636569,0.9502404623499474,1.0,0.5637975178614868,477.41624381278,478.1709336305743,0.011964731652544192,0.2999750696181335,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.76,0.14430737217038406,0.693993425723143,1.3536613134301732,0.041197603198049416,0.9980055012435454,0.16246194883039056,0.9439446625245987,8.823529411764705,0.09832775277375541,0.9502450083731623,1.0,0.598423284857657,477.4621486724376,478.1729380801981,0.011964731652544192,0.2999769257231431,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
1.77,0.14518549730497118,0.6939950358773136,1.3555437627929312,0.0415438111373664,0.9972929392449745,0.1630471470644998,0.9439483792581806,8.823529411764705,0.09832811581192404,0.9502489483838054,1.0,0.6321408588604207,477.50194092102646,478.1747117551941,0.011964731652544192,0.2999785358773136,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
