Time,Effector_cells,Tumor_cells,IL_2,c,mu2,p1,g1,s1,r2,b,a,g2,p2,g3,mu3,s2,Tumor_microenvironment,Effector_cell_stimulation,Effector_cell_decay,Tumor_growth,Tumor_killing,IL_2_production,IL_2_decay
43.0,0.0018941583395140201,9.646285296705746e-05,0.0008519934536728222,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,0.00010073633633672547,7.159918523362997e-05,1.1863786389861754e-05,1.6740500626686274e-05,0.0015446169351826743,0.00153358821661108
43.5,0.0019079813636032155,9.397266704152667e-05,0.0008570753888976669,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,9.826820913378887e-05,7.212169554420155e-05,1.155755185006322e-05,1.6638250133297815e-05,0.0015520260492937073,0.0015427357000158005
44.0,0.0019202967785546124,9.138522251274649e-05,0.0008612761305297147,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,9.569605972897424e-05,7.258721822936435e-05,1.1239355164223893e-05,1.6504730248787346e-05,0.0015578017155211618,0.0015502970349534865
44.5,0.0019310838722382806,8.871054597748883e-05,0.000864573079842852,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,9.302977869978325e-05,7.299497037060701e-05,1.0910429199232108e-05,1.634002523521019e-05,0.0015619076223758648,0.0015562315437171338
45.0,0.0019403269692217751,8.595903835359041e-05,0.0008669458129749682,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,9.027966539719563e-05,7.33443594365831e-05,1.0572052875869835e-05,1.6144391545393052e-05,0.0015643109696048747,0.0015605024633549428
45.5,0.0019480163340056462,8.314172827424222e-05,0.0008683761751639149,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.745668684226135e-05,7.363501742541343e-05,1.02255823344532e-05,1.5918305633311596e-05,0.001564983847142389,0.0015630771152950467
46.0,0.0019541476867613026,8.026996253772791e-05,0.0008688483061237332,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.457216559470524e-05,7.386678255957724e-05,9.872412870313578e-06,1.5662445752050356e-05,0.0015639025593874917,0.0015639269510227198
46.5,0.0019587225607423527,7.7355403591168e-05,0.0008683488024506025,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.163777925485813e-05,7.403971279606093e-05,9.513978627122497e-06,1.5377709844438758e-05,0.0015610482143339655,0.0015630278444110845
47.0,0.0019617485407098395,7.441000304103926e-05,0.0008668669824080766,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.866553572141155e-05,7.415409483883193e-05,9.151749341675864e-06,1.5065230330976238e-05,0.001556407281825382,0.001560360568334538
47.5,0.001963238569979737,7.144570331490933e-05,0.000864394965549291,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.566747145557116e-05,7.421041794523405e-05,8.787193655645623e-06,1.4726349150269454e-05,0.0015499708299938544,0.0015559109379887238
48.0,0.0019632120655360364,6.84746169298655e-05,0.0008609277249408423,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.265583456974959e-05,7.420941607726218e-05,8.421801163274322e-06,1.4362659126991098e-05,0.0015417364169337964,0.0015496699048935163
48.5,0.0019616931885189635,6.550857087282496e-05,0.0008564633658089782,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.964262274467689e-05,7.415200252601682e-05,8.05702637849596e-06,1.397594637351063e-05,0.0015317061918513073,0.0015416340584561608
49.0,0.0019587125734049685,6.255932627760909e-05,0.0008510031496755675,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.663980752931354e-05,7.40393352747078e-05,7.694315750821488e-06,1.3568235990224738e-05,0.0015198895955206631,0.0015318056694160215
49.5,0.001954305270571868,5.963819015962088e-05,0.0008445517109858722,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.365893884507343e-05,7.38727392276166e-05,7.33505991384513e-06,1.3141730849716876e-05,0.0015063014443690423,0.00152019307977457
50.0,0.0019485118268352123,5.675604489104428e-05,0.000837117167677547,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.071117598842483e-05,7.365374705437102e-05,6.980597308016751e-06,1.2698820299059147e-05,0.00149096373827389,0.0015068109018195846
50.5,0.0019413773453525562,5.392319994644103e-05,0.0008287113214056354,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.780713575927161e-05,7.338406365432663e-05,6.632195944898673e-06,1.2242046802720662e-05,0.0014739054203698183,0.0014916803785301436
51.0,0.0019329508147678685,5.114924674128743e-05,0.0008193498315828613,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.4956743895361855e-05,7.306554079822543e-05,6.291035550988963e-06,1.1774068646111854e-05,0.0014551623296926229,0.0014748296968491504
51.5,0.0019232857393011204,4.844299662209207e-05,0.0008090523107798699,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.216917215631284e-05,7.270020094558235e-05,5.958199937474952e-06,1.1297636671742372e-05,0.0014347784501412201,0.001456294159403766
52.0,0.001912438057012798,4.581243403285626e-05,0.0007978426957373344,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.945278691027737e-05,7.229015855508376e-05,5.634671236210542e-06,1.0815551995815722e-05,0.001412805219165336,0.001436116852327202
52.5,0.0019004675469540741,4.3264477131924544e-05,0.0007857491735562012,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.681490756890537e-05,7.1837673274864e-05,5.321300453983995e-06,1.033060849892333e-05,0.0013893023124841772,0.0014143485124011622
53.0,0.0018874356332572305,4.080513673161935e-05,0.0007728050769955962,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.426196439894266e-05,7.134506693712331e-05,5.018827015709586e-06,9.845572936815608e-06,0.0013643376760234796,0.0013910491385920733
53.5,0.0018734056342982585,3.8439342349423965e-05,0.0007590482714051547,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.17993186896622e-05,7.081473297647417e-05,4.7278573662651965e-06,9.363123427577756e-06,0.0013379874568690997,0.0013662868885292783
54.0,0.0018584419956209385,3.617106811402174e-05,0.0007445198395765062,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.943138113584467e-05,7.024910743447147e-05,4.448880451445947e-06,8.885830102756956e-06,0.0013103367818825468,0.0013401357112377112
54.5,0.0018426098867367613,3.40032290684385e-05,0.0007292661779200039,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.71615122595757e-05,6.965065371864958e-05,4.182254960408725e-06,8.416098305725512e-06,0.001281479078922348,0.0013126791202560072
55.0,0.0018259747440368223,3.193773201207239e-05,0.0007133381700168621,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.4992067440703866e-05,6.902184532459189e-05,3.928215575181597e-06,7.956138404360622e-06,0.001251516005137466,0.001284008706030352
55.5,0.001808601739458389,2.997552945455426e-05,0.0006967919205406162,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.292445097804995e-05,6.83651457515271e-05,3.6868796034291455e-06,7.507938678331585e-06,0.0012205570734689789,0.0012542254569731092
56.0,0.0017905553211693015,2.8116634773989536e-05,0.0006796878800519041,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.095912516548464e-05,6.76829911401996e-05,3.4582488401471384e-06,7.073234648580641e-06,0.0011887185549251539,0.0012234381840934274
56.5,0.001771898717190997,2.636024820376865e-05,0.000662090322464901,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.909573272036149e-05,6.697777150981969e-05,3.242225060953244e-06,6.653504021548893e-06,0.001156123048000193,0.0011917625804368217
57.0,0.0017526936437757044,2.4704831294209074e-05,0.0006440667992775646,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.7333167695489006e-05,6.625181973472163e-05,3.038619178758935e-06,6.249958449481478e-06,0.0011228984336951046,0.0011593202386996162
57.5,0.001732999821553456,2.31481653064665e-05,0.0006256878519092486,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.5669631113188156e-05,6.550739325472064e-05,2.8471584246758616e-06,5.863536760130828e-06,0.0010891761090564356,0.0011262381334366477
58.0,0.0017128749125358438,2.1687506345204803e-05,0.0006070257766117721,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.410278167008855e-05,6.47466716938549e-05,2.6675054276646195e-06,5.4949251545845934e-06,0.0010550905021217071,0.00109264639790119
58.5,0.00169237416424344,2.031963391197699e-05,0.0005881544280107939,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.26297825846347e-05,6.397174340840203e-05,2.4992641860079247e-06,5.144560385914277e-06,0.001020776873606558,0.0010586779704194291
59.0,0.0016715502808196871,1.9040966520299102e-05,0.0005691483437525326,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.1247414287344327e-05,6.318460061498418e-05,2.341994287312848e-06,4.81265239656655e-06,0.0009863700514462345,0.0010244670187545587
59.5,0.0016504533788008046,1.7847636065251353e-05,0.000550081814043084,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.9952145766083213e-05,6.238713771867041e-05,2.1952200558380025e-06,4.499203040113951e-06,0.0009520026066353215,0.0009901472652775513
60.0,0.001629130755934917,1.6735579527080704e-05,0.0005310281814922124,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.8740224331556352e-05,6.158114257433986e-05,2.0584418320374077e-06,4.2040314859915195e-06,0.0009178032804005972,0.0009558507266859824
60.5,0.0016076269650174382,1.570060825846492e-05,0.0005120586959782808,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.7607741956043072e-05,6.0768299277659165e-05,1.9311444951719237e-06,3.926798557945059e-06,0.0008838953870149441,0.0009217056527609054
61.0,0.0015859837854161581,1.473847017200224e-05,0.0004932417465553131,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.655069597266244e-05,5.995018708873078e-05,1.812805112788405e-06,3.667031155572293e-06,0.000850395238545546,0.0008878351437995635
61.5,0.0015642401459559153,1.3844929770896277e-05,0.000474642020422324,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.5565067800068244e-05,5.9128277517133596e-05,1.7029027849243577e-06,3.42415169621394e-06,0.0008174113178898217,0.0008543556367601832
62.0,0.0015424323270087931,1.3015790558593742e-05,0.00045631980757699785,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.46468446034503e-05,5.830394196093238e-05,1.6009214011781548e-06,3.1974962822328936e-06,0.0007850427062775511,0.0008213756536385961
62.5,0.0015205939246760386,1.2246953857017802e-05,0.0004383304555790989,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.3792078166454423e-05,5.747845035275426e-05,1.5063568759041001e-06,2.98634015298835e-06,0.0007533786142323967,0.000788994820042378
63.0,0.001498755969279813,1.1534452827875332e-05,0.00042072377520573523,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.2996918951160242e-05,5.665297563877693e-05,1.4187213334656151e-06,2.7899176677451933e-06,0.0007224979036940861,0.0007573027953703235
63.5,0.0014769470583002112,1.0874457706918705e-05,0.0004035440528176065,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.225762320472445e-05,5.582859880374798e-05,1.337543752729859e-06,2.607435253837958e-06,0.0006924682160230822,0.0007263792950716917
64.0,0.0014551934081799165,1.0263322098148215e-05,0.00038682944427679097,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.1570599542776412e-05,5.500631082920085e-05,1.2623756617712302e-06,2.4380921127993185e-06,0.0006633466482850644,0.0006962929996982238
64.5,0.0014335190177384195,9.697572839657957e-06,0.0003706122371969114,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.0932401500710352e-05,5.418701887051226e-05,1.192789891998894e-06,2.2810877685845677e-06,0.0006351792519943378,0.0006671020269544406
65.0,0.0014119457690129685,9.173923258603382e-06,0.00035491887851245925,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.0339742857538922e-05,5.337155006869021e-05,1.1283822090214575e-06,2.135633413044457e-06,0.0006080014903564595,0.0006388539813224266
65.5,0.0013904935394444668,8.689290139501257e-06,0.00033976980489799647,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,9.789516114735975e-06,5.256065579100085e-05,1.0687734001957897e-06,2.0009628560909107e-06,0.000581839199885828,0.0006115856488163936
66.0,0.001369180344915184,8.240773542417103e-06,0.000325180144444953,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,9.278776071970585e-06,5.175501703779396e-05,1.0136067927444287e-06,1.87633445562502e-06,0.0005567085530360404,0.0005853242600009155
66.5,0.0013480224436230764,7.825668085669554e-06,0.00031115974732629485,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.804752983265567e-06,5.0955248368952286e-05,9.625496418843937e-07,1.7610386771174532e-06,0.0005326172656539755,0.0005600875451873307
67.0,0.0013270344634312623,7.441455633426937e-06,0.00029771360954032974,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.364848034275015e-06,5.016190271770171e-05,9.15292231754294e-07,1.6544007567451374e-06,0.0005095653403064493,0.0005358844971725935
67.5,0.001306229508297647,7.085793058287171e-06,0.00028484249051721945,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.956624226523918e-06,4.9375475413651054e-05,8.715463705283405e-07,1.5557814993532694e-06,0.00048754569107592135,0.000512716482930995
68.0,0.0012856192745842306,6.756512735463685e-06,0.0002725431393249796,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.577808836492837e-06,4.859640857928392e-05,8.310454514549188e-07,1.4645800056974648e-06,0.0004665453262821164,0.0004905776507849633
68.5,0.0012652141509259247,6.451607471729965e-06,0.0002608089656011443,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.2262812589289e-06,4.782509490499995e-05,7.935425993643925e-07,1.3802325276220789e-06,0.0004465459424029434,0.00046945613808205977
69.0,0.0012450233129563382,6.1692241457517426e-06,0.00024963035411175005,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.900068471277558e-06,4.706188122974958e-05,7.588098886302974e-07,1.3022126047361286e-06,0.00042752484804281087,0.0004493346374011501
69.5,0.0012250548324058133,5.907655398051111e-06,0.00023899523460116557,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.597339084139478e-06,4.630707266493974e-05,7.266373212120334e-07,1.2300303674428396e-06,0.0004094557903870426,0.00043019142228209803
70.0,0.001205315747439742,5.665327448927088e-06,0.00022888967515729387,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.316393339455328e-06,4.556093525322225e-05,6.96831328418014e-07,1.1632306827810614e-06,0.00039230954921123647,0.00041200141528312896
70.5,0.0011858121552301298,5.44079395780623e-06,0.000219297800568893,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.0556573083377375e-06,4.4823699467698905e-05,6.692140157347827e-07,1.1013922468501026e-06,0.0003760547329502299,0.0003947360410240074
71.0,0.0011665492943062877,5.232725647858108e-06,0.00021020243189570542,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.8136746006963e-06,4.409556332477768e-05,6.436218867721695e-07,1.0441256057570108e-06,0.0003606583153684679,0.00037836437741226974
71.5,0.0011475316033877745,5.039902158225432e-06,0.00020158549352585782,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.589099547467512e-06,4.337669460805787e-05,6.199048411862351e-07,9.910714304076e-07,0.00034608618123520393,0.0003628538883465441
72.0,0.001128762805090178,4.861203684039776e-06,0.00019342822712813693,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.380689581810488e-06,4.266723403240873e-05,5.979251464868378e-07,9.418986512381502e-07,0.00033230358864968254,0.00034817080883064647
72.5,0.0011102459575970834,4.695603288959744e-06,0.00018571154378736323,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.187298536558147e-06,4.1967297197169753e-05,5.77556492553148e-07,8.963026078741136e-07,0.0003192755697595142,0.0003342807788172538
73.0,0.001091983512705786,4.542160086181375e-06,0.00017841613637400633,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.00787014954858e-06,4.1276976780278707e-05,5.586831529604646e-07,8.540033092643882e-07,0.0003069672942057751,0.0003211490454732114
73.5,0.0010739773828657947,4.400011129667087e-06,0.00017152282746280123,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.841430770792866e-06,4.059634507232704e-05,5.41198987657005e-07,8.14743436871081e-07,0.00029534429908156107,0.0003087410894330422
74.0,0.0010562289746619976,4.268366696202257e-06,0.0001650125055005697,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.687084440392878e-06,3.992545524222351e-05,5.250068627015045e-07,7.78286924342472e-07,0.000284372795254133,0.00029702250990102546
74.5,0.0010387392438116119,4.14650359411086e-06,0.00015886642036390291,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.544006791817959e-06,3.926434341607893e-05,5.100178272761128e-07,7.44417195633471e-07,0.0002740198227243728,0.00028595955665502526
75.0,0.0010215087412107553,4.033759249295541e-06,0.00015306626409606602,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.411439183189224e-06,3.861303041776655e-05,4.961503863040688e-07,7.129355560244695e-07,0.0002642533788636692,0.00027551927537291886
75.5,0.001004537640229789,3.929528078159792e-06,0.000147594232764475,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.288685061990579e-06,3.797152280068602e-05,4.833300543471716e-07,6.836599842721242e-07,0.0002550425941663009,0.00026566961897605504
76.0,0.0009878257855701002,3.833255382089432e-06,0.00014243314467133776,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.175103937129336e-06,3.733981469454979e-05,4.714886046538407e-07,6.564235409267197e-07,0.000246357749066455,0.00025637966040840797
76.5,0.0009713727188136762,3.744433974250196e-06,0.0001375664605530551,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.070107863614592e-06,3.671788877115696e-05,4.6056365427612227e-07,6.31073260238644e-07,0.00023817036882857316,0.0002476196289954992
77.0,0.0009551777086052478,3.6626004280278997e-06,0.00013297828572523927,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.973157502713604e-06,3.6105717385278366e-05,4.5049820264647853e-07,6.074690086765286e-07,0.00023045326345657737,0.0002393609143054307
77.5,0.0009392397866372432,3.587330443103276e-06,0.00012865346123333392,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.88375747289075e-06,3.5503263934887796e-05,4.412400616221188e-07,5.854822436312224e-07,0.0002231804948498225,0.00023157623022000107
78.0,0.0009235577636810586,3.518236889332616e-06,0.00012457749544036856,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.8014540577806455e-06,3.4910483467144014e-05,4.327416148950422e-07,5.649952283050065e-07,0.00021632743368764744,0.00022423949179266342
78.5,0.0009081302578949948,3.454966205940725e-06,0.00012073661720294972,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.7258315128692417e-06,3.4327323748430806e-05,4.2495937510535663e-07,5.459000220127365e-07,0.0002098707178625773,0.00021732591096530952
79.0,0.0008929557192599758,3.3971953342600405e-06,0.00011711776782748204,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.656508781372922e-06,3.3753726188027084e-05,4.178536065788399e-07,5.280975937553492e-07,0.00020378821348315603,0.00021081198208946768
79.5,0.0008780324422129991,3.3446302086443604e-06,0.00011370856842852811,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.593137736146445e-06,3.318962631565137e-05,4.113881397174547e-07,5.114971996164275e-07,0.00019805902494351242,0.0002046754231713506
80.0,0.0008633585910119448,3.297002574986908e-06,0.0001104973257379437,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.5353998187634664e-06,3.263495474025152e-05,4.055299796855942e-07,4.960155443181175e-07,0.00019266341669755058,0.00019889518632829864
80.5,0.0008489322127050046,3.2540684524206093e-06,0.00010747299531982823,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.4830042566694386e-06,3.208963764024917e-05,4.0024911720547127e-07,4.815762159709832e-07,0.0001875827929643909,0.00019345139157569082
