DHF_1_task1,H2_HMPt_2_task1,H2_HMPterinPP_3_task1,H2_Pteroate_4_task1,_1_task1,p_ABA_5_task1
3.929057897073271e-05,7.592745863326459e-06,1.4963312586055527e-05,3.935755822111443e-05,8930.0,1.9241058449381932e-05
3.929275209130606e-05,7.593158843222871e-06,1.4963590226778451e-05,3.935971802060346e-05,8940.0,1.924174907000127e-05
3.929492037563304e-05,7.593570904944096e-06,1.4963867240022021e-05,3.9361873013839346e-05,8950.0,1.924243814496606e-05
3.929708383604697e-05,7.593982050842896e-06,1.4964143627482716e-05,3.9364023213052294e-05,8960.0,1.9243125678325557e-05
3.929924248488122e-05,7.594392283272034e-06,1.4964419390857005e-05,3.936616863047255e-05,8970.0,1.9243811674128986e-05
3.9301396327932206e-05,7.594801603232924e-06,1.4964694530604518e-05,3.93683092721042e-05,8980.0,1.924449613383739e-05
3.930354511845496e-05,7.595209959520122e-06,1.496496899940087e-05,3.937044490341631e-05,8990.0,1.924517895892094e-05
3.930568910929948e-05,7.595617404207421e-06,1.4965242844451298e-05,3.937257576572107e-05,9000.0,1.9245860248658667e-05
3.9307828312038705e-05,7.596023939490382e-06,1.49655160673084e-05,3.937470187052442e-05,9010.0,1.924654000679873e-05
3.930996273824551e-05,7.596429567564561e-06,1.4965788669524768e-05,3.937682322933229e-05,9020.0,1.9247218237089276e-05
3.931209239949281e-05,7.596834290625523e-06,1.4966060652653e-05,3.937893985365062e-05,9030.0,1.9247894943278468e-05
3.931421730735352e-05,7.597238110868825e-06,1.4966332018245688e-05,3.938105175498535e-05,9040.0,1.924857012911446e-05
3.931633747340053e-05,7.597641030490026e-06,1.4966602767855427e-05,3.938315894484241e-05,9050.0,1.92492437983454e-05
3.931845290920677e-05,7.598043051684688e-06,1.496687290303481e-05,3.938526143472775e-05,9060.0,1.924991595471945e-05
3.932056362634512e-05,7.59844417664837e-06,1.4967142425336438e-05,3.93873592361473e-05,9070.0,1.9250586601984754e-05
3.932266963638851e-05,7.598844407576632e-06,1.4967411336312895e-05,3.9389452360607e-05,9080.0,1.9251255743889478e-05
3.932477095090983e-05,7.5992437466650345e-06,1.4967679637516785e-05,3.939154081961278e-05,9090.0,1.9251923384181765e-05
3.932686758148199e-05,7.599642196109135e-06,1.49679473305007e-05,3.939362462467059e-05,9100.0,1.925258952660978e-05
3.932895953967789e-05,7.6000397581044964e-06,1.4968214416817234e-05,3.939570378728636e-05,9110.0,1.925325417492168e-05
3.933104683707045e-05,7.600436434846677e-06,1.4968480898018982e-05,3.939777831896603e-05,9120.0,1.925391733286561e-05
3.933312948523257e-05,7.600832228531238e-06,1.4968746775658541e-05,3.939984823121554e-05,9130.0,1.9254579004189726e-05
3.9335207495737154e-05,7.601227141353738e-06,1.4969012051288502e-05,3.940191353554082e-05,9140.0,1.9255239192642185e-05
3.93372808801571e-05,7.601621175509736e-06,1.4969276726461458e-05,3.940397424344781e-05,9150.0,1.9255897901971143e-05
3.9339349650065334e-05,7.6020143331947935e-06,1.4969540802730011e-05,3.9406030366442456e-05,9160.0,1.925655513592475e-05
3.9341413817034745e-05,7.602406616604471e-06,1.4969804281646747e-05,3.940808191603068e-05,9170.0,1.9257210898251166e-05
3.9343473392638246e-05,7.602798027934327e-06,1.4970067164764268e-05,3.9410128903718446e-05,9180.0,1.925786519269854e-05
3.934552838844875e-05,7.60318856937992e-06,1.4970329453635165e-05,3.941217134101166e-05,9190.0,1.9258518023015035e-05
3.934757881603915e-05,7.603578243136814e-06,1.4970591149812035e-05,3.941420923941628e-05,9200.0,1.9259169392948795e-05
3.9349624686982344e-05,7.603967051400565e-06,1.497085225484747e-05,3.941624261043824e-05,9210.0,1.925981930624798e-05
3.935166601285127e-05,7.604354996366733e-06,1.4971112770294067e-05,3.941827146558347e-05,9220.0,1.9260467766660748e-05
3.935370280521881e-05,7.604742080230883e-06,1.4971372697704419e-05,3.942029581635791e-05,9230.0,1.9261114777935248e-05
3.935573507565787e-05,7.605128305188569e-06,1.497163203863112e-05,3.942231567426751e-05,9240.0,1.9261760343819635e-05
3.935776283574137e-05,7.605513673435353e-06,1.4971890794626765e-05,3.9424331050818195e-05,9250.0,1.9262404468062063e-05
3.9359786097042204e-05,7.605898187166796e-06,1.4972148967243953e-05,3.942634195751591e-05,9260.0,1.9263047154410695e-05
3.9361804871133275e-05,7.606281848578455e-06,1.4972406558035272e-05,3.942834840586658e-05,9270.0,1.9263688406613674e-05
3.93638191695875e-05,7.606664659865892e-06,1.4972663568553322e-05,3.9430350407376164e-05,9280.0,1.926432822841916e-05
3.936582900397779e-05,7.607046623224667e-06,1.4972920000350695e-05,3.943234797355057e-05,9290.0,1.926496662357531e-05
3.936783437272816e-05,7.607427738335387e-06,1.4973175853171648e-05,3.9434341102586385e-05,9300.0,1.926560359150698e-05
3.936983500533219e-05,7.607807953440963e-06,1.4973431089774872e-05,3.943632952046663e-05,9310.0,1.926623904321578e-05
3.9371831180185334e-05,7.608187321771474e-06,1.497368574840862e-05,3.94383135087771e-05,9320.0,1.9266873070180037e-05
3.937382290800038e-05,7.608565845357965e-06,1.49739398305072e-05,3.9440293078153104e-05,9330.0,1.9267505675865104e-05
3.9375810199490094e-05,7.60894352623148e-06,1.4974193337504907e-05,3.9442268239229954e-05,9340.0,1.926813686373633e-05
3.9377793065367276e-05,7.609320366423069e-06,1.4974446270836053e-05,3.944423900264298e-05,9350.0,1.9268766637259063e-05
3.937977151634471e-05,7.609696367963779e-06,1.4974698631934936e-05,3.9446205379027487e-05,9360.0,1.9269394999898656e-05
3.938174556313518e-05,7.610071532884651e-06,1.4974950422235863e-05,3.944816737901879e-05,9370.0,1.9270021955120458e-05
3.938371521645146e-05,7.610445863216737e-06,1.4975201643173136e-05,3.9450125013252215e-05,9380.0,1.9270647506389818e-05
3.938568048700635e-05,7.6108193609910836e-06,1.497545229618106e-05,3.945207829236307e-05,9390.0,1.9271271657172085e-05
3.938764138551263e-05,7.611192028238733e-06,1.4975702382693938e-05,3.945402722698668e-05,9400.0,1.927189441093261e-05
3.9389597922683084e-05,7.611563866990736e-06,1.4975951904146073e-05,3.945597182775836e-05,9410.0,1.9272515771136752e-05
3.939155010923048e-05,7.611934879278137e-06,1.4976200861971768e-05,3.9457912105313416e-05,9420.0,1.9273135741249848e-05
3.939349795586764e-05,7.6123050671319845e-06,1.497644925760533e-05,3.945984807028716e-05,9430.0,1.9273754324737256e-05
3.939544147330732e-05,7.612674432583321e-06,1.497669709248106e-05,3.946177973331494e-05,9440.0,1.9274371525064323e-05
3.939738067226231e-05,7.613042977663197e-06,1.497694436803326e-05,3.946370710503203e-05,9450.0,1.9274987345696398e-05
3.9399315563445403e-05,7.613410704402656e-06,1.4977191085696236e-05,3.9465630196073774e-05,9460.0,1.9275601790098833e-05
3.940124615756937e-05,7.613777614832747e-06,1.4977437246904295e-05,3.946754901707549e-05,9470.0,1.9276214861736984e-05
3.940317246534701e-05,7.614143710984517e-06,1.4977682853091733e-05,3.946946357867247e-05,9480.0,1.9276826564076193e-05
3.94050944974911e-05,7.61450899488901e-06,1.4977927905692862e-05,3.947137389150006e-05,9490.0,1.9277436900581812e-05
3.940701226471442e-05,7.614873468577274e-06,1.4978172406141978e-05,3.947327996619356e-05,9500.0,1.9278045874719195e-05
3.940892577772977e-05,7.615237134080354e-06,1.4978416355873389e-05,3.9475181813388276e-05,9510.0,1.9278653489953686e-05
3.941083504724992e-05,7.6155999934293e-06,1.4978659756321398e-05,3.947707944371954e-05,9520.0,1.9279259749750642e-05
3.9412740083987666e-05,7.6159620486551546e-06,1.497890260892031e-05,3.947897286782267e-05,9530.0,1.9279864657575407e-05
3.941464089865579e-05,7.616323301788965e-06,1.4979144915104425e-05,3.9480862096332975e-05,9540.0,1.9280468216893332e-05
3.941653750196707e-05,7.616683754861781e-06,1.497938667630805e-05,3.948274713988578e-05,9550.0,1.928107043116977e-05
3.94184299046343e-05,7.617043409904647e-06,1.4979627893965486e-05,3.9484628009116387e-05,9560.0,1.9281671303870074e-05
3.942031811737025e-05,7.617402268948607e-06,1.4979868569511038e-05,3.948650471466012e-05,9570.0,1.9282270838459586e-05
3.942220215088773e-05,7.617760334024711e-06,1.4980108704379012e-05,3.948837726715229e-05,9580.0,1.9282869038403664e-05
3.942408201589949e-05,7.618117607164006e-06,1.4980348300003707e-05,3.9490245677228225e-05,9590.0,1.9283465907167655e-05
3.942595772311835e-05,7.618474090397536e-06,1.498058735781943e-05,3.949210995552324e-05,9600.0,1.928406144821691e-05
3.942782928325707e-05,7.618829785756348e-06,1.4980825879260483e-05,3.949397011267264e-05,9610.0,1.9284655665016774e-05
3.942969556881756e-05,7.6191844823036995e-06,1.498106370760353e-05,3.9495825035213e-05,9620.0,1.9285248189907173e-05
3.943155870328919e-05,7.619538577386976e-06,1.4981301137859192e-05,3.9497676820360904e-05,9630.0,1.9285839715246107e-05
3.943341768306057e-05,7.6198918832495655e-06,1.4981538030518542e-05,3.949952447700362e-05,9640.0,1.928642991376805e-05
3.9435272518803975e-05,7.620244401914934e-06,1.4981774387010257e-05,3.9501368015736456e-05,9650.0,1.928701878892513e-05
3.943712322116575e-05,7.620596135401702e-06,1.4982010208759404e-05,3.9503207447129113e-05,9660.0,1.9287606344161048e-05
3.9438969800766356e-05,7.6209470857236336e-06,1.498224549718746e-05,3.9505042781725735e-05,9670.0,1.9288192582911036e-05
3.9440812268200335e-05,7.621297254889656e-06,1.4982480253712302e-05,3.950687403004484e-05,9680.0,1.9288777508601903e-05
3.944265063403632e-05,7.621646644903846e-06,1.4982714479748204e-05,3.9508701202579415e-05,9690.0,1.928936112465199e-05
3.9444484908817056e-05,7.621995257765429e-06,1.4982948176705836e-05,3.951052430979682e-05,9700.0,1.9289943434471206e-05
3.944631510305936e-05,7.6223430954687895e-06,1.4983181345992275e-05,3.9512343362138835e-05,9710.0,1.9290524441461006e-05
3.944814122725418e-05,7.622690160003462e-06,1.4983413989010997e-05,3.9514158370021695e-05,9720.0,1.92911041490144e-05
3.944996329186652e-05,7.623036453354136e-06,1.4983646107161881e-05,3.9515969343836e-05,9730.0,1.9291682560515956e-05
3.9451781307335505e-05,7.623381977500649e-06,1.49838777018412e-05,3.9517776293946796e-05,9740.0,1.929225967934179e-05
3.945359528407433e-05,7.623726734417996e-06,1.4984108774441632e-05,3.951957923069355e-05,9750.0,1.929283550885957e-05
3.9455405232470315e-05,7.624070726076325e-06,1.4984339326352252e-05,3.952137816439012e-05,9760.0,1.929341005242852e-05
3.9457211162884845e-05,7.6244139544409355e-06,1.4984569358958544e-05,3.95231731053248e-05,9770.0,1.9293983313399418e-05
3.9459013085653434e-05,7.624756421472279e-06,1.498479887364238e-05,3.95249640637603e-05,9780.0,1.92945552951146e-05
3.946081101108565e-05,7.625098129125962e-06,1.4985027871782037e-05,3.952675104993372e-05,9790.0,1.9295126000907944e-05
3.946260494946519e-05,7.625439079352743e-06,1.4985256354752203e-05,3.952853407405661e-05,9800.0,1.929569543410489e-05
3.946439491104984e-05,7.625779274098535e-06,1.4985484323923946e-05,3.9530313146314925e-05,9810.0,1.9296263598022424e-05
3.946618090607145e-05,7.626118715304399e-06,1.4985711780664754e-05,3.953208827686903e-05,9820.0,1.9296830495969097e-05
3.946796294473601e-05,7.626457404906556e-06,1.4985938726338505e-05,3.95338594758537e-05,9830.0,1.9297396131245006e-05
3.946974103722358e-05,7.626795344836375e-06,1.4986165162305482e-05,3.953562675337816e-05,9840.0,1.9297960507141798e-05
3.947151519368832e-05,7.627132537020378e-06,1.4986391089922357e-05,3.9537390119525996e-05,9850.0,1.9298523626942682e-05
3.9473285424258474e-05,7.627468983380244e-06,1.4986616510542225e-05,3.953914958435525e-05,9860.0,1.929908549392241e-05
3.947505173903639e-05,7.627804685832802e-06,1.4986841425514554e-05,3.9540905157898386e-05,9870.0,1.92996461113473e-05
3.947681414809853e-05,7.6281396462900324e-06,1.4987065836185237e-05,3.954265685016225e-05,9880.0,1.9300205482475207e-05
3.947857266149541e-05,7.628473866659071e-06,1.4987289743896546e-05,3.954440467112813e-05,9890.0,1.9300763610555564e-05
3.9480327289251685e-05,7.628807348842208e-06,1.4987513149987177e-05,3.9546148630751726e-05,9900.0,1.9301320498829326e-05
3.948207804136606e-05,7.62914009473688e-06,1.4987736055792203e-05,3.954788873896314e-05,9910.0,1.9301876150529024e-05
3.948382492781137e-05,7.629472106235686e-06,1.4987958462643114e-05,3.9549625005666915e-05,9920.0,1.930243056887874e-05
3.948556795853454e-05,7.629803385226372e-06,1.4988180371867791e-05,3.955135744074198e-05,9930.0,1.9302983757094103e-05
3.948730711332532e-05,7.630133927871585e-06,1.4988401780576207e-05,3.9553086024168785e-05,9940.0,1.930353570844773e-05
3.948904209069777e-05,7.63046367693538e-06,1.498862264653772e-05,3.955481045706364e-05,9950.0,1.9304086323473038e-05
3.949077321872245e-05,7.630792694699758e-06,1.4988843015574666e-05,3.955653106470201e-05,9960.0,1.9304635710274362e-05
3.9492500506594016e-05,7.631120982909936e-06,1.4989062888909814e-05,3.955824785621746e-05,9970.0,1.930518387181969e-05
3.949422396347393e-05,7.631448543304899e-06,1.4989282267761304e-05,3.955996084071069e-05,9980.0,1.9305730811066142e-05
3.949594359849042e-05,7.631775377617402e-06,1.4989501153342656e-05,3.956167002724959e-05,9990.0,1.9306276530959997e-05
3.949765942073851e-05,7.632101487573956e-06,1.4989719546862774e-05,3.956337542486918e-05,10000.0,1.9306821034436667e-05
