A,Ap,B,Bp,M,MYp,MYpYp,MYpYpYp,MYpYpYpYp,T,TA,TW,TWA,Tasp,Tasp_A,Tasp_W,Tasp_WA,Tni,Tni_A,Tni_W,Tni_WA,W,WA,Y,Yp,Z,asp,ni,species_1,Time
3.0952343943078127e-06,4.1659402786472605e-08,1.9169293243648458e-06,8.177067563515616e-08,8.589726608408723e-09,7.786285241434548e-10,1.8905347004351175e-10,1.4572324446745853e-10,3.0086815293686397e-10,2.864363325150221e-06,3.648647671690543e-07,6.663302404319023e-07,6.863782658257588e-07,2.6259948722293825e-07,3.345012133162665e-08,6.108791364635624e-08,6.292587922213848e-08,0.0,0.0,0.0,0.0,2.809990531516715e-06,7.192871693571295e-07,9.910852757635403e-06,5.0988645551888135e-09,2e-05,1e-07,0.0,0.1,7.34
3.0952367462814065e-06,4.165455716195974e-08,1.9169483969121876e-06,8.17516030878143e-08,8.591094003382776e-09,7.783089888010152e-10,1.8886826686091925e-10,1.4549758153583567e-10,3.002311594194663e-10,2.8641253779489135e-06,3.648352240683123e-07,6.6627461688696e-07,6.863221665841262e-07,2.6283646822989717e-07,3.348037851907186e-08,6.114301717448457e-08,6.298275058823027e-08,0.0,0.0,0.0,0.0,2.8099892719693135e-06,7.192881767968858e-07,9.910859576244615e-06,5.095960850549822e-09,2e-05,1e-07,0.0,0.1,7.3500000000000005
3.095239068032803e-06,4.164976307548848e-08,1.9169673637334834e-06,8.173263626651864e-08,8.592443615834569e-09,7.779931780824595e-10,1.8868538343403374e-10,1.452748897879867e-10,2.9960293286096364e-10,2.8638900298345256e-06,3.64806006633062e-07,6.662196020565887e-07,6.862666823609855e-07,2.6307085620693096e-07,3.3510305044698896e-08,6.119751781984615e-08,6.303900004335791e-08,0.0,0.0,0.0,0.0,2.809988022909625e-06,7.192891748095969e-07,9.910866306660744e-06,5.093092993470157e-09,2e-05,1e-07,0.0,0.1,7.36
3.0952413599704527e-06,4.164501998116663e-08,1.916986224948512e-06,8.171377505149e-08,8.593775716541697e-09,7.776810447755427e-10,1.8850478650722524e-10,1.4505512327726176e-10,2.989833288982869e-10,2.8636572524298253e-06,3.6477711126429235e-07,6.661651892820643e-07,6.862118064080293e-07,2.6330267952854974e-07,3.3539904520667226e-08,6.125142217972862e-08,6.309463438683885e-08,0.0,0.0,0.0,0.0,2.8099867842747937e-06,7.192901634685454e-07,9.91087295021691e-06,5.090260479847284e-09,2e-05,1e-07,0.0,0.1,7.37
3.0952436224970377e-06,4.1640327338752546e-08,1.917004980686124e-06,8.169501931387799e-08,8.595090571093188e-09,7.773725423767337e-10,1.8832644341579374e-10,1.448382369484845e-10,2.983722061658146e-10,2.863427017667288e-06,3.6474853440288694e-07,6.661113719773798e-07,6.861575320511113e-07,2.6353196625876053e-07,3.3569180519692875e-08,6.130473677919511e-08,6.314966034368104e-08,0.0,0.0,0.0,0.0,2.8099855560018032e-06,7.192911428468297e-07,9.910879508220862e-06,5.087462814393721e-09,2e-05,1e-07,0.0,0.1,7.38
3.095245856009554e-06,4.163568461360257e-08,1.9170236310840404e-06,8.167636891596156e-08,8.596388440017472e-09,7.770676250774576e-10,1.8815032207239349e-10,1.44624186615871e-10,2.9776942621682127e-10,2.863199297785716e-06,3.6472027252918064e-07,6.660581436284554e-07,6.861038526894289e-07,2.63758744154465e-07,3.3598136575479106e-08,6.13574680718758e-08,6.320408456539461e-08,0.0,0.0,0.0,0.0,2.8099843380274933e-06,7.19292113017352e-07,9.910885981955602e-06,5.0846995104351e-09,2e-05,1e-07,0.0,0.1,7.390000000000001
3.0952480608993926e-06,4.163109127661871e-08,1.9170421762886554e-06,8.165782371134639e-08,8.597669578906497e-09,7.767662477506716e-10,1.8797639095383998e-10,1.4441292894161085e-10,2.97174853447396e-10,2.8629740653268956e-06,3.646923221625211e-07,6.660054977923573e-07,6.860507617947141e-07,2.6398304066881973e-07,3.3626776183142415e-08,6.140962244075059e-08,6.32579136307947e-08,0.0,0.0,0.0,0.0,2.809983130288575e-06,7.192930740528082e-07,9.910892372679987e-06,5.081970089713968e-09,2e-05,1e-07,0.0,0.1,7.4
3.0952502375524197e-06,4.162654680419656e-08,1.9170606164548424e-06,8.163938354515935e-08,8.598934238536132e-09,7.764683659377629e-10,1.878046190882881e-10,1.4420442141508917e-10,2.965883550227435e-10,2.862751293132289e-06,3.64664679860835e-07,6.659534280965241e-07,6.859982529104348e-07,2.6420488295456005e-07,3.3655102799633856e-08,6.146120619892322e-08,6.331115404679547e-08,0.0,0.0,0.0,0.0,2.809981932721646e-06,7.192940260256762e-07,9.910898681629323e-06,5.0792740821991634e-09,2e-05,1e-07,0.0,0.1,7.41
3.0952523863490573e-06,4.1622050678173465e-08,1.917078951745762e-06,8.162104825423984e-08,8.600182664982966e-09,7.761739358357634e-10,1.876349760427706e-10,1.4399862233272853e-10,2.9600980080578665e-10,2.862530954339765e-06,3.6463734222019935e-07,6.65901928238002e-07,6.859463196510035e-07,2.64424297867287e-07,3.3683119844155754e-08,6.151222559038695e-08,6.336381224919552e-08,0.0,0.0,0.0,0.0,2.8099807452632055e-06,7.192949690082063e-07,9.91090491001593e-06,5.076611025900579e-09,2e-05,1e-07,0.0,0.1,7.42
3.0952545076643615e-06,4.161760238577695e-08,1.9170971823326734e-06,8.16028176673283e-08,8.601415099737643e-09,7.758829142848721e-10,1.8746743191108472e-10,1.437954907784289e-10,2.9543906328798686e-10,2.862313022380364e-06,3.6461030587441734e-07,6.658509919826887e-07,6.858949557009957e-07,2.6464131196871914e-07,3.371083069857386e-08,6.156268679078181e-08,6.341589460345469e-08,0.0,0.0,0.0,0.0,2.809979567849668e-06,7.192959030724108e-07,9.91091105902969e-06,5.073980466689168e-09,2e-05,1e-07,0.0,0.1,7.43
3.0952566018680993e-06,4.161320141957341e-08,1.9171153083947503e-06,8.15846916052517e-08,8.602631779814822e-09,7.755952587562804e-10,1.8730195730201758e-10,1.4359498660458787e-10,2.948760175223087e-10,2.862097470975097e-06,3.645835674945989e-07,6.65800613164584e-07,6.858441548143764e-07,2.64855951529908e-07,3.3738238707825045e-08,6.161259590814351e-08,6.346740740546239e-08,0.0,0.0,0.0,0.0,2.8099784004173782e-06,7.192968282900552e-07,9.910917129838587e-06,5.0713819581219985e-09,2e-05,1e-07,0.0,0.1,7.44
3.0952586693248254e-06,4.16088472774171e-08,1.9171333301188957e-06,8.156666988110619e-08,8.6038329378599e-09,7.753109273402893e-10,1.8713852332789902e-10,1.4339707041368002e-10,2.943205410582493e-10,2.861884274131783e-06,3.645571237887463e-07,6.657507856850495e-07,6.857939108137361e-07,2.6506824253441866e-07,3.3765347180320437e-08,6.166195898364413e-08,6.351835688229752e-08,0.0,0.0,0.0,0.0,2.8099772429026246e-06,7.19297744732648e-07,9.91092312358923e-06,5.068815061272235e-09,2e-05,1e-07,0.0,0.1,7.45
3.0952607103939565e-06,4.160453946239942e-08,1.9171512476995653e-06,8.154875230043687e-08,8.605018802252584e-09,7.750298787347165e-10,1.869771015934723e-10,1.4320170354037803e-10,2.937725138788658e-10,2.8616734061419165e-06,3.6453097150134374e-07,6.657015035120764e-07,6.85744217589534e-07,2.652782106814759e-07,3.379215938834426e-08,6.171078199232474e-08,6.356874919298015e-08,0.0,0.0,0.0,0.0,2.8099760952416517e-06,7.192986524714329e-07,9.910929041407351e-06,5.06627934456386e-09,2e-05,1e-07,0.0,0.1,7.46
3.095262725429847e-06,4.160027748279845e-08,1.9171690613385874e-06,8.153093866141477e-08,8.60618959720744e-09,7.74752072233578e-10,1.8681766418507233e-10,1.4300884803419752e-10,2.932318183397282e-10,2.8614648415775743e-06,3.645051074129521e-07,6.656527606795604e-07,6.856950690993508e-07,2.654858813890752e-07,3.3818678568448274e-08,6.175907084381985e-08,6.361859042921496e-08,0.0,0.0,0.0,0.0,2.8099749573706738e-06,7.192995515773799e-07,9.910934884398296e-06,5.063774383611014e-09,2e-05,1e-07,0.0,0.1,7.47
3.0952647147818605e-06,4.159606085202884e-08,1.917186771244991e-06,8.151322875501104e-08,8.607345542871489e-09,7.744774677160476e-10,1.8666018366010263e-10,1.4281846664264743e-10,2.9269833910972994e-10,2.8612585552883513e-06,3.644795283398077e-07,6.656045512865851e-07,6.856464593671487e-07,2.6569127979706046e-07,3.384490792184186e-08,6.180683138307417e-08,6.366788661612656e-08,0.0,0.0,0.0,0.0,2.8099738292258876e-06,7.193004421211774e-07,9.910940653647509e-06,5.061299761061788e-09,2e-05,1e-07,0.0,0.1,7.48
3.095266678794444e-06,4.1591889088591964e-08,1.9172043776348335e-06,8.14956223651683e-08,8.60848685541897e-09,7.742060256356779e-10,1.8650463303680073e-10,1.4263052279487058e-10,2.9217196311369614e-10,2.8610545223983338e-06,3.644542311334259e-07,6.655568694967125e-07,6.855983824825405e-07,2.658944307701675e-07,3.387085061477791e-08,6.185406939105113e-08,6.371664371298678e-08,0.0,0.0,0.0,0.0,2.809972710743484e-06,7.193013241732246e-07,9.910946350220979e-06,5.058855066446344e-09,2e-05,1e-07,0.0,0.1,7.49
3.0952686178071976e-06,4.158776171602645e-08,1.917221880731032e-06,8.147811926896948e-08,8.609613747143372e-09,7.739377070098799e-10,1.8635098578428427e-10,1.424449805857568e-10,2.916525794767225e-10,2.8608527183031025e-06,3.644292126802091e-07,6.65509709537281e-07,6.855508326000665e-07,2.660953589010345e-07,3.389650977893443e-08,6.190079058543397e-08,6.376486761393408e-08,0.0,0.0,0.0,0.0,2.8099716018596605e-06,7.193021978036234e-07,9.910951975165701e-06,5.0564398960292174e-09,2e-05,1e-07,0.0,0.1,7.5
3.0952705321549457e-06,4.158367826285896e-08,1.9172392807631977e-06,8.146071923680377e-08,8.610726426546789e-09,7.736724734096569e-10,1.861992158128675e-10,1.4226180476051385e-10,2.911400794701875e-10,2.8606531186667703e-06,3.6440446990105863e-07,6.654630656987125e-07,6.85503803938479e-07,2.6629408851317956e-07,3.392188851179208e-08,6.194700062131891e-08,6.381256414868504e-08,0.0,0.0,0.0,0.0,2.809970502510632e-06,7.193030630821723e-07,9.910957529510109e-06,5.054053852665674e-09,2e-05,1e-07,0.0,0.1,7.51
3.0952724221678052e-06,4.1579638262555355e-08,1.9172565779674715e-06,8.144342203253003e-08,8.61182509842673e-09,7.734102869495803e-10,1.8604929746464167e-10,1.420809606996812e-10,2.9063435645938216e-10,2.8604556994190525e-06,3.6437999975099157e-07,6.654169323338246e-07,6.854572907800353e-07,2.664906436639456e-07,3.394698987700744e-08,6.199270509190082e-08,6.385973908323807e-08,0.0,0.0,0.0,0.0,2.809969412632642e-06,7.193039200783588e-07,9.910963014264495e-06,5.051696545661991e-09,2e-05,1e-07,0.0,0.1,7.5200000000000005
3.0952742881712545e-06,4.1575641253472164e-08,1.917273772586364e-06,8.142622741363756e-08,8.612909963960434e-09,7.731511102780051e-10,1.8590120550430934e-10,1.4190241440457112e-10,2.901353058526966e-10,2.860260436752368e-06,3.643557992187613e-07,6.65371303857152e-07,6.854112874697984e-07,2.6668504814741295e-07,3.397181690478232e-08,6.203790952915136e-08,6.390639812056955e-08,0.0,0.0,0.0,0.0,2.809968332161975e-06,7.193047688613535e-07,9.910968430421421e-06,5.0493675906395456e-09,2e-05,1e-07,0.0,0.1,7.53
3.095276130486201e-06,4.157168677880838e-08,1.9172908648685973e-06,8.140913513140432e-08,8.613981220786793e-09,7.728949065675176e-10,1.8575491511026546e-10,1.417261324831239e-10,2.8964282505231573e-10,2.8600673071189726e-06,3.643318653264829e-07,6.653261747442745e-07,6.85365788414945e-07,2.668773254972804e-07,3.3996372592228994e-08,6.208261940448965e-08,6.395254690132221e-08,0.0,0.0,0.0,0.0,2.8099672610349646e-06,7.193056095000035e-07,9.910973778956123e-06,5.047066609402577e-09,2e-05,1e-07,0.0,0.1,7.54
3.0952779494290457e-06,4.156777438655764e-08,1.917307855068949e-06,8.139214493105258e-08,8.615039063085959e-09,7.726416395056074e-10,1.856104018659178e-10,1.4155208213616354e-10,2.89156813406369e-10,2.8598762872281225e-06,3.643081951292619e-07,6.652815395311522e-07,6.853207880840823e-07,2.6706749898971427e-07,3.402065990373143e-08,6.212684012944556e-08,6.399819100448617e-08,0.0,0.0,0.0,0.0,2.8099661991880063e-06,7.193064420628268e-07,9.91097906082689e-06,5.04479322980952e-09,2e-05,1e-07,0.0,0.1,7.55
3.0952797453117513e-06,4.156390362946069e-08,1.9173247434480994e-06,8.1375256551902e-08,8.616083681656692e-09,7.7239127328556e-10,1.8546764175123872e-10,1.4138023114403998e-10,2.886771721624854e-10,2.859687354043272e-06,3.6428478571482807e-07,6.652373928134684e-07,6.852762810065706e-07,2.672555916461668e-07,3.404468177130258e-08,6.217057705631579e-08,6.404333594807238e-08,0.0,0.0,0.0,0.0,2.8099651465575656e-06,7.193072666180064e-07,9.910984276975454e-06,5.042547085647787e-09,2e-05,1e-07,0.0,0.1,7.5600000000000005
3.0952815184419046e-06,4.156007406495825e-08,1.917341530272481e-06,8.135846972752037e-08,8.61711526399156e-09,7.721437725975626e-10,1.853266111345411e-10,1.4121054785364614e-10,2.882038044227068e-10,2.859500484779298e-06,3.6426163420317245e-07,6.651937292459786e-07,6.85232261771855e-07,2.674416262361632e-07,3.4068441094937765e-08,6.221383547881268e-08,6.408798718977883e-08,0.0,0.0,0.0,0.0,2.8099641030801887e-06,7.193080832333852e-07,9.910989428327342e-06,5.040327816511905e-09,2e-05,1e-07,0.0,0.1,7.57
3.095283269122781e-06,4.155628525514418e-08,1.9173582158141297e-06,8.134178418587174e-08,8.618133994350017e-09,7.718991026200167e-10,1.8518728676447213e-10,1.4104300116579727e-10,2.877366150997129e-10,2.859315656899758e-06,3.64238737746189e-07,6.651505435418674e-07,6.851887250288037e-07,2.676256252800587e-07,3.409194074296422e-08,6.225662063270599e-08,6.413215012764946e-08,0.0,0.0,0.0,0.0,2.8099630686925113e-06,7.193088919764609e-07,9.910994515792242e-06,5.03813506768487e-09,2e-05,1e-07,0.0,0.1,7.58
3.095284997653406e-06,4.155253676671905e-08,1.917374800350539e-06,8.132519964946226e-08,8.61914005382947e-09,7.71657229011054e-10,1.8504964576221707e-10,1.4087756052296033e-10,2.8727551087431266e-10,2.8591328481141754e-06,3.6421609352732e-07,6.65107830472112e-07,6.851456654850539e-07,2.6780761105176523e-07,3.411518355238681e-08,6.229893769645753e-08,6.41758301007258e-08,0.0,0.0,0.0,0.0,2.8099620433312685e-06,7.193096929143807e-07,9.910999540264347e-06,5.035968490022664e-09,2e-05,1e-07,0.0,0.1,7.59
3.0952867043286186e-06,4.154882817094405e-08,1.917391284164518e-06,8.13087158354836e-08,8.620133620434375e-09,7.71418117900246e-10,1.8491366561390758e-10,1.4071419589732278e-10,2.868204001541624e-10,2.858952036375355e-06,3.641936987612055e-07,6.650655848648527e-07,6.851030779063648e-07,2.6798760558144815e-07,3.413817232922995e-08,6.234079179184891e-08,6.421903238969157e-08,0.0,0.0,0.0,0.0,2.809961026933303e-06,7.193104861139374e-07,9.911004502622693e-06,5.033827739841789e-09,2e-05,1e-07,0.0,0.1,7.6000000000000005
3.0952883894391315e-06,4.154515904359521e-08,1.917407667544048e-06,8.129233245595393e-08,8.621114869143425e-09,7.711817358805066e-10,1.8477932416322763e-10,1.405528777791891e-10,2.863711930336652e-10,2.8587731998767307e-06,3.6417155069333625e-07,6.650238016047698e-07,6.85060957115978e-07,2.681656306581935e-07,3.4160909848875804e-08,6.238218798460236e-08,6.426176221751033e-08,0.0,0.0,0.0,0.0,2.809960019435573e-06,7.193112716415647e-07,9.911009403731483e-06,5.031712478809756e-09,2e-05,1e-07,0.0,0.1,7.61
3.0952900532715906e-06,4.154152896491806e-08,1.917423950782145e-06,8.12760492178567e-08,8.622083971974914e-09,7.709480500001793e-10,1.8464659960421057e-10,1.4039357716569475e-10,2.8592780125501594e-10,2.8585963170497375e-06,3.641496465997114e-07,6.649824756324676e-07,6.850192979939842e-07,2.6834170783264634e-07,3.4183398856398806e-08,6.242313128499476e-08,6.43040247500559e-08,0.0,0.0,0.0,0.0,2.8099590207751624e-06,7.193120495633329e-07,9.911014244440409e-06,5.029622373838422e-09,2e-05,1e-07,0.0,0.1,7.62
3.095291696108634e-06,4.1537937519582584e-08,1.9174401341767247e-06,8.125986582327709e-08,8.62304109805031e-09,7.707170277553038e-10,1.8451547047422245e-10,1.402362655498276e-10,2.854901381703514e-10,2.8584213665612163e-06,3.641279837864991e-07,6.649416019438652e-07,6.849780954766981e-07,2.6851585841961994e-07,3.42056420668965e-08,6.246362664846495e-08,6.434582509673626e-08,0.0,0.0,0.0,0.0,2.809958030889288e-06,7.193128199449454e-07,9.911019025584958e-06,5.027557096980082e-09,2e-05,1e-07,0.0,0.1,7.63
3.095293318228951e-06,4.153438429663857e-08,1.9174562180304653e-06,8.124378196953613e-08,8.623986413656122e-09,7.704886370820845e-10,1.84385915647131e-10,1.4008091490974393e-10,2.850581187049338e-10,2.8582483273108442e-06,3.6410655958970133e-07,6.649011755895933e-07,6.849373445560395e-07,2.6868810350067663e-07,3.422764216581678e-08,6.250367897621435e-08,6.438716831111026e-08,0.0,0.0,0.0,0.0,2.8099570497153055e-06,7.193135828517346e-07,9.911023747986722e-06,5.0255163253263475e-09,2e-05,1e-07,0.0,0.1,7.640000000000001
3.095294919907339e-06,4.153086888947133e-08,1.9174722026506785e-06,8.122779734932272e-08,8.624920082304068e-09,7.702628463493988e-10,1.8425791432661864e-10,1.3992749769838334e-10,2.846316593215461e-10,2.8580771784285942e-06,3.640853713748224e-07,6.648611916743979e-07,6.84897040278921e-07,2.6885846392668006e-07,3.424940180928157e-08,6.254329311580094e-08,6.442805939149789e-08,0.0,0.0,0.0,0.0,2.8099560771907205e-06,7.193143383486588e-07,9.91102841245368e-06,5.023499740909092e-09,2e-05,1e-07,0.0,0.1,7.65
3.09529650141476e-06,4.152739089575774e-08,1.9174880883491777e-06,8.121191165082334e-08,8.625842264789679e-09,7.700396243517335e-10,1.841314460397265e-10,1.39775986833342e-10,2.842106779855332e-10,2.857907899272223e-06,3.6406441653654124e-07,6.648216453565506e-07,6.848571777466433e-07,2.6902696032032007e-07,3.4270923624406935e-08,6.258247386172691e-08,6.44685032815838e-08,0.0,0.0,0.0,0.0,2.8099551132531933e-06,7.19315086500299e-07,9.911033019780494e-06,5.021507030604966e-09,2e-05,1e-07,0.0,0.1,7.66
3.0952980630183972e-06,4.152394991742271e-08,1.9175038754421512e-06,8.11961245578496e-08,8.626753119249301e-09,7.69818940302019e-10,1.840064906304993e-10,1.3962635568703423e-10,2.8379509413116026e-10,2.8577404694247852e-06,3.640436924983868e-07,6.647825318472647e-07,6.848177521142963e-07,2.691936130786095e-07,3.429221020961972e-08,6.262122595601959e-08,6.450850487101413e-08,0.0,0.0,0.0,0.0,2.8099541578405466e-06,7.193158273708552e-07,9.911037570748782e-06,5.019537886041279e-09,2e-05,1e-07,0.0,0.1,7.67
3.0952996049817087e-06,4.152054556059597e-08,1.917519564250037e-06,8.118043574996368e-08,8.627652801215606e-09,7.696007638247454e-10,1.8388302825382053e-10,1.3947857807710715e-10,2.833848286287349e-10,2.8575748686921744e-06,3.640231967124179e-07,6.647438464101184e-07,6.847787585901674e-07,2.693584423753539e-07,3.4313264134970725e-08,6.265955408880627e-08,6.454806899598697e-08,0.0,0.0,0.0,0.0,2.809953210890773e-06,7.193165610241445e-07,9.91104206612739e-06,5.017592003504751e-09,2e-05,1e-07,0.0,0.1,7.68
3.0953011275644824e-06,4.1517177435569224e-08,1.917535155097399e-06,8.116484490260171e-08,8.628541463671634e-09,7.693850649492174e-10,1.8376103936939594e-10,1.393326282571075e-10,2.8297980375266013e-10,2.857411077100693e-06,3.6400292665890614e-07,6.647055843604832e-07,6.847401924351561e-07,2.6952146816359406e-07,3.4334087942444485e-08,6.269746289888258e-08,6.45872004398363e-08,0.0,0.0,0.0,0.0,2.8099522723420407e-06,7.193172875235977e-07,9.91104650667265e-06,5.015669083852495e-09,2e-05,1e-07,0.0,0.1,7.69
3.0953026310228887e-06,4.151384515675373e-08,1.9175506483128057e-06,8.114935168719496e-08,8.629419257103413e-09,7.691718141029425e-10,1.83640504735886e-10,1.3918848090739758e-10,2.8257994315037507e-10,2.857249074894647e-06,3.639828798460224e-07,6.646677410649597e-07,6.847020489621953e-07,2.6968271017802187e-07,3.435468414626561e-08,6.273495697427459e-08,6.462590393360954e-08,0.0,0.0,0.0,0.0,2.8099513421327e-06,7.19318006932257e-07,9.91105089312865e-06,5.013768832425163e-09,2e-05,1e-07,0.0,0.1,7.7
3.0953041156095343e-06,4.151054834263814e-08,1.9175660442287117e-06,8.113395577128897e-08,8.630286329551221e-09,7.689609821051738e-10,1.8352140540518365e-10,1.3904611112630442e-10,2.821851718121313e-10,2.8570888425339663e-06,3.639630538095268e-07,6.646303119408187e-07,6.846643235356787e-07,2.6984218793737e-07,3.437505523320182e-08,6.27720408527949e-08,6.466418415663885e-08,0.0,0.0,0.0,0.0,2.809950420201292e-06,7.193187193127738e-07,9.911055226227468e-06,5.011890958962273e-09,2e-05,1e-07,0.0,0.1,7.71
3.095305581573512e-06,4.150728661574683e-08,1.91758134318134e-06,8.111865681866082e-08,8.631142826659502e-09,7.687525401605856e-10,1.8340372271683164e-10,1.3890549442150103e-10,2.8179541604159466e-10,2.8569303606918537e-06,3.639434461124622e-07,6.64593292455448e-07,6.846270115708947e-07,2.6999992074677504e-07,3.4395203662863705e-08,6.280871902259252e-08,6.470204573710615e-08,0.0,0.0,0.0,0.0,2.8099495064865486e-06,7.193194247274066e-07,9.911059506689429e-06,5.010035177519599e-09,2e-05,1e-07,0.0,0.1,7.72
3.0953070291604545e-06,4.150405960259847e-08,1.9175965455105666e-06,8.11034544894342e-08,8.631988891725504e-09,7.685464598530881e-10,1.832874382925765e-10,1.3876660670160908e-10,2.814106034272373e-10,2.8567736102524574e-06,3.6392405434485113e-07,6.645566781258067e-07,6.845901085334663e-07,2.70155927700115e-07,3.441513186800112e-08,6.28449959226967e-08,6.473949325260196e-08,0.0,0.0,0.0,0.0,2.8099486009274063e-06,7.193201232380189e-07,9.911063735223332e-06,5.008201206388587e-09,2e-05,1e-07,0.0,0.1,7.73
3.0953084586125812e-06,4.1500866933665074e-08,1.9176116515598084e-06,8.108834844019263e-08,8.63282466574667e-09,7.68342713139772e-10,1.8317253403105487e-10,1.3862942426801825e-10,2.8103066281449956e-10,2.856618572308568e-06,3.639048761233961e-07,6.645204645178835e-07,6.845536099387977e-07,2.703102276823212e-07,3.443484225479643e-08,6.288087594355492e-08,6.477653123067823e-08,0.0,0.0,0.0,0.0,2.809947703463005e-06,7.193208149060775e-07,9.91106791252669e-06,5.006388768017731e-09,2e-05,1e-07,0.0,0.1,7.74
3.095309870168751e-06,4.1497708243331335e-08,1.9176266616759104e-06,8.107333832409066e-08,8.633650287466817e-09,7.681412723449828e-10,1.8305899210260803e-10,1.3849392380691394e-10,2.8065552427869397e-10,2.856465228159345e-06,3.6388590909118314e-07,6.644846472461624e-07,6.845175113515266e-07,2.7046283937166485e-07,3.445433720315449e-08,6.291636342756483e-08,6.481316414939498e-08,0.0,0.0,0.0,0.0,2.8099468140326973e-06,7.193214997926508e-07,9.911072039285951e-06,5.004597588935839e-09,2e-05,1e-07,0.0,0.1,7.75
3.0953112640645084e-06,4.1494583169854364e-08,1.917641576209038e-06,8.105842379096324e-08,8.634465893421139e-09,7.679421101545196e-10,1.829467949442203e-10,1.383600823815082e-10,2.802851190986291e-10,2.856313559308062e-06,3.638671509173887e-07,6.644492219730933e-07,6.844818083849827e-07,2.706137812420186e-07,3.447361906698953e-08,6.295146266960047e-08,6.484939643786114e-08,0.0,0.0,0.0,0.0,2.8099459325760524e-06,7.193221779584072e-07,9.911076116176715e-06,5.002827399677147e-09,2e-05,1e-07,0.0,0.1,7.76
3.095312640532134e-06,4.149149135532376e-08,1.917656395512568e-06,8.104360448743313e-08,8.635271617980087e-09,7.677451996099543e-10,1.8283592525457856e-10,1.382278774244664e-10,2.799193797309309e-10,2.8561635474598816e-06,3.6384859929698994e-07,6.644141844085685e-07,6.84446496700652e-07,2.707630715650936e-07,3.449269017450883e-08,6.298617791753269e-08,6.488523247676935e-08,0.0,0.0,0.0,0.0,2.8099450590328607e-06,7.193228494636141e-07,9.91108014386395e-06,5.001077934708217e-09,2e-05,1e-07,0.0,0.1,7.7700000000000005
3.09531399980069e-06,4.1488432445622094e-08,1.9176711199429847e-06,8.102888005701648e-08,8.636067593392136e-09,7.675505141030695e-10,1.8272636598924893e-10,1.3809728673052486e-10,2.795582397850388e-10,2.8560151745196526e-06,3.638302519504779e-07,6.643795303094054e-07,6.844115720076471e-07,2.7091072841265135e-07,3.451155282849335e-08,6.30205133727438e-08,6.492067659892497e-08,0.0,0.0,0.0,0.0,2.80994419334314e-06,7.193235143681362e-07,9.911084123002205e-06,4.999348932356565e-09,2e-05,1e-07,0.0,0.1,7.78
3.0953153420960677e-06,4.1485406090385676e-08,1.9176857498597746e-06,8.101425014022654e-08,8.636853949825492e-09,7.67358027370411e-10,1.82618100355967e-10,1.3796828844929293e-10,2.792016339988553e-10,2.855868422589731e-06,3.638121066235744e-07,6.643452554788337e-07,6.843770300621838e-07,2.710567696586923e-07,3.4530209306575286e-08,6.305447319063669e-08,6.495573308976935e-08,0.0,0.0,0.0,0.0,2.8099433354471387e-06,7.19324172731435e-07,9.911088054235809e-06,4.9976401347409775e-09,2e-05,1e-07,0.0,0.1,7.79
3.0953166676410335e-06,4.148241194296577e-08,1.9177002856253254e-06,8.099971437467558e-08,8.637630815408763e-09,7.671677134879517e-10,1.825111118100384e-10,1.3784086107823393e-10,2.7884949821503013e-10,2.8557232739678246e-06,3.637941610869516e-07,6.643113557659897e-07,6.843428666670629e-07,2.7120121298161986e-07,3.454866186151258e-08,6.308806148113826e-08,6.499040618789735e-08,0.0,0.0,0.0,0.0,2.809942485285342e-06,7.193248246125675e-07,9.911091938199069e-06,4.995951287703448e-09,2e-05,1e-07,0.0,0.1,7.8
3.0953179766552734e-06,4.14794496603901e-08,1.917714727604826e-06,8.098527239517506e-08,8.638398316270627e-09,7.669795468658652e-10,1.8240538404984672e-10,1.3771498345582007e-10,2.785017693578577e-10,2.855579711144862e-06,3.637764131359548e-07,6.642778270654145e-07,6.843090776711575e-07,2.71344075866381e-07,3.456691272146046e-08,6.312128230919742e-08,6.502470008556921e-08,0.0,0.0,0.0,0.0,2.809941642798474e-06,7.193254700701855e-07,9.911095775516468e-06,4.994282140742712e-09,2e-05,1e-07,0.0,0.1,7.8100000000000005
3.095319269355439e-06,4.147651890332475e-08,1.917729076166167e-06,8.097092383383393e-08,8.639156576578522e-09,7.667935022434036e-10,1.8230090101246546e-10,1.375906347548557e-10,2.7815838541076966e-10,2.8554377168028854e-06,3.637588605903286e-07,6.642446653165588e-07,6.842756589689069e-07,2.714853756065832e-07,3.4584964090239975e-08,6.315413969527754e-08,6.505861892921681e-08,0.0,0.0,0.0,0.0,2.8099408079275035e-06,7.193261091625347e-07,9.91109956680285e-06,4.992632446949302e-09,2e-05,1e-07,0.0,0.1,7.82
3.0953205459551903e-06,4.1473619336036386e-08,1.9177433316798456e-06,8.095666832015532e-08,8.639905718576402e-09,7.666095546838781e-10,1.8219764686937065e-10,1.374677944759636e-10,2.7781928539440375e-10,2.8552972738129633e-06,3.63741501293946e-07,6.642118665032926e-07,6.842426064998152e-07,2.7162512930658857e-07,3.460281814760366e-08,6.318663761584363e-08,6.509216681994445e-08,0.0,0.0,0.0,0.0,2.809939980613648e-06,7.193267419474547e-07,9.911103312663605e-06,4.991001962942114e-09,2e-05,1e-07,0.0,0.1,7.83
