Time,D,DR,DRG_GDP,G_GDP,DRG,GDP,DRG_GTP,GTP,G_GTP,R,cell,Reaction_1,Reaction_2,Reaction_3,Reaction_4,Reaction_5,Reaction_6
6.55,3.0999900028235783e-05,4.376519939566511e-13,8.580717190655025e-12,9.998790149040502e-07,4.805156335194147e-11,3.6305068402401373e-10,4.290183175949502e-11,9.999685000879314e-06,2.145098364922915e-11,2.8235703952068725e-14,1.0,5.913845152165973e-20,4.2901832739751453e-11,4.29018414379808e-11,4.29017398238302e-11,4.290183175949502e-11,4.29019672984583e-11
6.56,3.0999900028235783e-05,4.376519838588784e-13,8.580717314726463e-12,9.998790149047174e-07,4.8051564262530786e-11,3.634797022419181e-10,4.290183073558275e-11,9.999684571862005e-06,2.1450982971372888e-11,2.823570330135795e-14,1.0,5.925633364467777e-20,4.2901831717718425e-11,4.290183999680527e-11,4.2901738592272004e-11,4.290183073558275e-11,4.2901965942745776e-11
6.57,3.0999900028235783e-05,4.3765197378694795e-13,8.580717432642615e-12,9.998790149054317e-07,4.805156517619863e-11,3.639087204547825e-10,4.290182971471967e-11,9.999684142844707e-06,2.145098224650455e-11,2.8235702652376065e-14,1.0,5.938377035000565e-20,4.290183069888687e-11,4.290183852485316e-11,4.2901737346930085e-11,4.290182971471967e-11,4.29019644930091e-11
6.58,3.0999900028235783e-05,4.3765196374128577e-13,8.580717544302243e-12,9.99879014906191e-07,4.805156609299565e-11,3.643377386626986e-10,4.290182869695591e-11,9.999683713827416e-06,2.145098147630049e-11,2.823570200515157e-14,1.0,5.952091915738893e-20,4.290182968330946e-11,4.2901837021618264e-11,4.290173608757614e-11,4.290182869695591e-11,4.290196295260098e-11
6.59,3.0999900028235783e-05,4.3765195372231803e-13,8.5807176496041e-12,9.998790149069943e-07,4.8051567012972465e-11,3.647667568657583e-10,4.290182768234164e-11,9.999683284810133e-06,2.1450980662437058e-11,2.8235701359712977e-14,1.0,5.966793758657316e-20,4.290182867103887e-11,4.290183548659434e-11,4.290173481398352e-11,4.290182768234164e-11,4.2901961324874116e-11
6.6,3.0999900028235783e-05,4.376519437304709e-13,8.580717748446949e-12,9.998790149078396e-07,4.8051567936179725e-11,3.6519577506405313e-10,4.2901826670927e-11,9.999682855792858e-06,2.1450979806590618e-11,2.823570071608879e-14,1.0,5.982497992612963e-20,4.290182766212775e-11,4.29018339192752e-11,4.2901733525925996e-11,4.2901826670927e-11,4.2901959613181235e-11
6.61,3.0999900028235783e-05,4.3765193376617045e-13,8.580717840729548e-12,9.99879014908725e-07,4.8051568862668055e-11,3.6562479325767487e-10,4.290182566276215e-11,9.999682426775591e-06,2.1450978910437517e-11,2.8235700074307522e-14,1.0,5.999220935035886e-20,4.290182665662875e-11,4.290183231915463e-11,4.29017322231765e-11,4.290182566276215e-11,4.2901957820875035e-11
6.62,3.0999900028235783e-05,4.3765192382984297e-13,8.580717926350654e-12,9.998790149096493e-07,4.805156979248809e-11,3.6605381144671517e-10,4.290182465789725e-11,9.99968199775833e-06,2.145097797565411e-11,2.8235699434397676e-14,1.0,6.0169778532245e-20,4.290182565459456e-11,4.290183068572642e-11,4.290173090550715e-11,4.290182465789725e-11,4.290195595130822e-11
6.63,3.0999900028235783e-05,4.3765191392191444e-13,8.58071800520903e-12,9.998790149106104e-07,4.805157072569047e-11,3.6648282963126574e-10,4.290182365638243e-11,9.99968156874108e-06,2.145097700391675e-11,2.8235698796387764e-14,1.0,6.035784579932717e-20,4.2901824656077807e-11,4.290182901848437e-11,4.2901729572693364e-11,4.290182365638243e-11,4.29019540078335e-11
6.64,3.0999900028235783e-05,4.376519040428111e-13,8.580718077203426e-12,9.99879014911607e-07,4.805157166232583e-11,3.669118478114183e-10,4.290182265826786e-11,9.999681139723838e-06,2.1450975996901797e-11,2.82356981603063e-14,1.0,6.055657028693806e-20,4.290182366113117e-11,4.290182731692225e-11,4.2901728224507666e-11,4.290182265826786e-11,4.2901951993803594e-11
6.65,3.0999900028235783e-05,4.3765189419295915e-13,8.580718142232608e-12,9.99879014912637e-07,4.80515726024448e-11,3.673408659872646e-10,4.290182166360369e-11,9.999680710706602e-06,2.1450974956285603e-11,2.823569752618178e-14,1.0,6.076610709144254e-20,4.29018226698073e-11,4.290182558053386e-11,4.290172686072258e-11,4.290182166360369e-11,4.2901949912571206e-11
6.66,3.099990002823578e-05,4.3765188437278456e-13,8.580718200195331e-12,9.998790149136992e-07,4.8051573546098005e-11,3.677698841588962e-10,4.290182067244007e-11,9.999680281689372e-06,2.1450973883744516e-11,2.8235696894042715e-14,1.0,6.098661292479257e-20,4.290182168215887e-11,4.2901823808812984e-11,4.290172548111064e-11,4.290182067244007e-11,4.290194776748903e-11
6.67,3.099990002823578e-05,4.3765187458271366e-13,8.580718250990355e-12,9.998790149147916e-07,4.8051574493336096e-11,3.68198902326405e-10,4.290181968482715e-11,9.999679852672151e-06,2.1450972780954894e-11,2.823569626391762e-14,1.0,6.12182461145273e-20,4.2901820698238534e-11,4.2901822001253424e-11,4.2901724085447255e-11,4.290181968482715e-11,4.290194556190979e-11
6.68,3.099990002823578e-05,4.3765186482317247e-13,8.580718294516438e-12,9.998790149159127e-07,4.8051575444209705e-11,3.6862792048988245e-10,4.2901818700815085e-11,9.99967942365494e-06,2.1450971649593093e-11,2.8235695635834998e-14,1.0,6.146116579597939e-20,4.290181971809894e-11,4.2901820157348964e-11,4.290172267350413e-11,4.2901818700815085e-11,4.2901943299186186e-11
6.69,3.099990002823578e-05,4.3765185509458713e-13,8.580718330672337e-12,9.998790149170604e-07,4.8051576398769456e-11,3.6905693864942053e-10,4.2901817720454026e-11,9.999678994637735e-06,2.1450970491335463e-11,2.8235695009823357e-14,1.0,6.171552706551372e-20,4.290181874179275e-11,4.290181827659339e-11,4.290172124505503e-11,4.2901817720454026e-11,4.2901940982670926e-11
6.7,3.099990002823578e-05,4.376518453973838e-13,8.580718359356816e-12,9.998790149182335e-07,4.8051577357066e-11,3.694859568051107e-10,4.290181674379413e-11,9.999678565620538e-06,2.1450969307858363e-11,2.8235694385911206e-14,1.0,6.198148986625652e-20,4.290181776937264e-11,4.29018163584805e-11,4.290171979987372e-11,4.290181674379413e-11,4.2901938615716725e-11
6.71,3.099990002823578e-05,4.376518355075548e-13,8.580718433877213e-12,9.998790149194776e-07,4.805157829243821e-11,3.699149749086685e-10,4.290181574442814e-11,9.99967813660337e-06,2.1450968053163458e-11,2.8235693749112316e-14,1.0,6.217626989788002e-20,4.2901816773111793e-11,4.290181466954823e-11,4.2901718457349245e-11,4.290181574442814e-11,4.2901936106326915e-11
6.72,3.099990002823578e-05,4.376518252612918e-13,8.580718593215184e-12,9.99879014920826e-07,4.805157918538982e-11,3.703439929247852e-10,4.290181470304548e-11,9.999677707586246e-06,2.145096669404011e-11,2.823569308846783e-14,1.0,6.223933514944509e-20,4.290181573273467e-11,4.2901813404705735e-11,4.290171730478804e-11,4.290181470304548e-11,4.290193338808022e-11
6.73,3.099990002823577e-05,4.3765181501708066e-13,8.580718752061921e-12,9.998790149222008e-07,4.805158007858714e-11,3.7077301093073165e-10,4.290181366190614e-11,9.999677278569133e-06,2.1450965308224427e-11,2.823569242796063e-14,1.0,6.230315972696308e-20,4.290181469261299e-11,4.290181213740704e-11,4.290171615112751e-11,4.290181366190614e-11,4.290193061644885e-11
6.74,3.099990002823577e-05,4.3765180477483934e-13,8.580718910437143e-12,9.99879014923601e-07,4.8051580972020305e-11,3.712020289264899e-10,4.2901812621000366e-11,9.999676849552031e-06,2.1450963897284797e-11,2.8235691767585223e-14,1.0,6.23677145498656e-20,4.2901813652736533e-11,4.290181086775072e-11,4.29017149964115e-11,4.2901812621000366e-11,4.2901927794569595e-11
6.75,3.099990002823577e-05,4.376517945344857e-13,8.58071906836056e-12,9.998790149250246e-07,4.805158186567947e-11,3.716310469120421e-10,4.2901811580318375e-11,9.99967642053494e-06,2.1450962462789604e-11,2.8235691107336114e-14,1.0,6.243296972979065e-20,4.2901812613095026e-11,4.290180959583535e-11,4.29017138406855e-11,4.2901811580318375e-11,4.290192492557921e-11
6.76,3.099990002823577e-05,4.3765178429593754e-13,8.58071922585189e-12,9.9987901492647e-07,4.805158275955477e-11,3.7206006488737035e-10,4.290181053985044e-11,9.999675991517857e-06,2.145096100630723e-11,2.8235690447207807e-14,1.0,6.249889376278914e-20,4.290181157367821e-11,4.29018083217595e-11,4.2901712683992115e-11,4.290181053985044e-11,4.290192201261446e-11
6.77,3.099990002823577e-05,4.376517740591128e-13,8.580719382930845e-12,9.99879014927936e-07,4.8051583653636344e-11,3.724890828524569e-10,4.290180949958675e-11,9.999675562500786e-06,2.1450959529406063e-11,2.8235689787194804e-14,1.0,6.256545433711839e-20,4.290181053447585e-11,4.290180704562175e-11,4.2901711526376836e-11,4.290180949958675e-11,4.2901919058812126e-11
6.78,3.099990002823577e-05,4.376517638239293e-13,8.580719539617136e-12,9.99879014929421e-07,4.805158454791432e-11,3.729181008072839e-10,4.290180845951756e-11,9.999675133483726e-06,2.145095803365448e-11,2.8235689127291613e-14,1.0,6.263262560338424e-20,4.290180949547769e-11,4.290180576752064e-11,4.2901710367882264e-11,4.290180845951756e-11,4.290191606730896e-11
6.79,3.099990002823577e-05,4.3765175359030486e-13,8.58071969593048e-12,9.99879014930923e-07,4.805158544237885e-11,3.7334711875183347e-10,4.290180741963311e-11,9.999674704466674e-06,2.1450956520620873e-11,2.8235688467492735e-14,1.0,6.270037282646333e-20,4.290180845667345e-11,4.2901804487554764e-11,4.2901709208553067e-11,4.290180741963311e-11,4.2901913041241746e-11
6.8,3.099990002823577e-05,4.376517433581575e-13,8.58071985189059e-12,9.99879014932441e-07,4.8051586337020074e-11,3.737761366860877e-10,4.290180637992362e-11,9.999674275449637e-06,2.1450954991873625e-11,2.8235687807792672e-14,1.0,6.276866692578724e-20,4.290180741805294e-11,4.290180320582268e-11,4.290170804843515e-11,4.290180637992362e-11,4.290190998374725e-11
6.81,3.099990002823577e-05,4.3765173312740494e-13,8.580720007517181e-12,9.998790149339729e-07,4.8051587231828136e-11,3.742051546100287e-10,4.2901805340379326e-11,9.999673846432607e-06,2.1450953448981114e-11,2.823568714818593e-14,1.0,6.283747720520042e-20,4.2901806379605847e-11,4.290180192242298e-11,4.290170688757112e-11,4.2901805340379326e-11,4.290190689796223e-11
6.82,3.099990002823577e-05,4.376517228979651e-13,8.580720162829965e-12,9.998790149355175e-07,4.805158812679316e-11,3.746341725236388e-10,4.290180430099047e-11,9.999673417415588e-06,2.1450951893511732e-11,2.8235686488667015e-14,1.0,6.290677458413448e-20,4.2901805341321943e-11,4.2901800637454196e-11,4.29017057260044e-11,4.290180430099047e-11,4.2901903787023464e-11
6.83,3.099990002823577e-05,4.3765171266975574e-13,8.58072031784866e-12,9.99879014937073e-07,4.805158902190531e-11,3.7506319042689994e-10,4.2901803261747284e-11,9.999672988398579e-06,2.145095032703386e-11,2.8235685829230432e-14,1.0,6.297652675084673e-20,4.2901804303190965e-11,4.290179935101493e-11,4.2901704563780485e-11,4.2901803261747284e-11,4.290190065406772e-11
6.84,3.099990002823576e-05,4.3765170244269487e-13,8.580720472592973e-12,9.998790149386381e-07,4.8051589917154706e-11,3.754922083197944e-10,4.290180222263999e-11,9.999672559381584e-06,2.1450948751115884e-11,2.8235685169870678e-14,1.0,6.304670220138806e-20,4.290180326520267e-11,4.290179806320373e-11,4.290170340094404e-11,4.290180222263999e-11,4.290189750223177e-11
6.85,3.099990002823576e-05,4.376516922167003e-13,8.580720627082622e-12,9.99879014940211e-07,4.8051590812531494e-11,3.7592122620230413e-10,4.2901801183658835e-11,9.999672130364595e-06,2.1450947167326183e-11,2.8235684510582262e-14,1.0,6.311727347077719e-20,4.290180222734682e-11,4.290179677411919e-11,4.290170223753726e-11,4.2901801183658835e-11,4.2901894334652366e-11
6.86,3.099990002823576e-05,4.3765168199168987e-13,8.580720781337324e-12,9.998790149417902e-07,4.805159170802581e-11,3.763502440744115e-10,4.290180014479405e-11,9.999671701347618e-06,2.1450945577233147e-11,2.8235683851359688e-14,1.0,6.318820824727144e-20,4.290180118961312e-11,4.290179548385987e-11,4.29017010736048e-11,4.290180014479405e-11,4.2901891154466294e-11
6.87,3.099990002823576e-05,4.376516717675814e-13,8.580720935376788e-12,9.99879014943374e-07,4.805159260362781e-11,3.767792619360986e-10,4.290179910603586e-11,9.999671272330653e-06,2.1450943982405164e-11,2.8235683192197458e-14,1.0,6.325947583471528e-20,4.2901800151991336e-11,4.290179419252433e-11,4.290169990919299e-11,4.290179910603586e-11,4.290188796481033e-11
6.88,3.099990002823576e-05,4.3765166154429293e-13,8.580721089220729e-12,9.998790149449614e-07,4.805159349932761e-11,3.772082797873475e-10,4.290179806737451e-11,9.999670843313696e-06,2.1450942384410607e-11,2.823568253309008e-14,1.0,6.333104715254029e-20,4.2901799114471257e-11,4.290179290021115e-11,4.290169874434319e-11,4.290179806737451e-11,4.2901884768821215e-11
6.89,3.099990002823576e-05,4.3765165132174213e-13,8.580721242888863e-12,9.9987901494655e-07,4.805159439511537e-11,3.7763729762814037e-10,4.290179702880023e-11,9.999670414296752e-06,2.1450940784817867e-11,2.8235681874032055e-14,1.0,6.340289069679736e-20,4.290179807704257e-11,4.290179160701891e-11,4.290169757910131e-11,4.290179702880023e-11,4.2901881569635734e-11
6.9,3.099990002823576e-05,4.37651641099847e-13,8.5807213964009e-12,9.998790149481389e-07,4.805159529098122e-11,3.7806631545845937e-10,4.290179599030325e-11,9.999669985279817e-06,2.145093918519533e-11,2.8235681215017885e-14,1.0,6.347497415574382e-20,4.290179703969505e-11,4.290179031304614e-11,4.2901696413510766e-11,4.290179599030325e-11,4.290187837039066e-11
6.91,3.099990002823576e-05,4.376516308785253e-13,8.580721549776557e-12,9.99879014949726e-07,4.8051596186915304e-11,3.784953332782866e-10,4.290179495187381e-11,9.999669556262893e-06,2.1450937587111375e-11,2.823568055604208e-14,1.0,6.354727087219195e-20,4.290179600241844e-11,4.290178901839145e-11,4.290169524761582e-11,4.290179495187381e-11,4.290187517422275e-11
6.92,3.099990002823576e-05,4.376516206576949e-13,8.580721703035548e-12,9.998790149513102e-07,4.805159708290776e-11,3.789243510876043e-10,4.2901793913502134e-11,9.99966912724598e-06,2.1450935992134393e-11,2.8235679897099137e-14,1.0,6.361974853439907e-20,4.290179496520249e-11,4.290178772315341e-11,4.290169408146156e-11,4.2901793913502134e-11,4.2901871984268786e-11
6.93,3.099990002823576e-05,4.3765161043727376e-13,8.580721856197587e-12,9.998790149528895e-07,4.805159797894873e-11,3.793533688863944e-10,4.290179287517846e-11,9.999668698229077e-06,2.145093440183276e-11,2.8235679238183566e-14,1.0,6.369237563841608e-20,4.2901793928036944e-11,4.290178642743056e-11,4.290169291509057e-11,4.290179287517846e-11,4.290186880366552e-11
6.94,3.0999900028235756e-05,4.376516002171797e-13,8.580722009282384e-12,9.998790149544626e-07,4.805159887502835e-11,3.797823866746394e-10,4.290179183689303e-11,9.999668269212186e-06,2.145093281777487e-11,2.8235678579289864e-14,1.0,6.376512068029386e-20,4.2901792890911546e-11,4.290178513132149e-11,4.2901691748547947e-11,4.290179183689303e-11,4.290186563554974e-11
6.95,3.0999900028235756e-05,4.3765158999733053e-13,8.580722162309659e-12,9.998790149560281e-07,4.8051599771136764e-11,3.8021140445232106e-10,4.290179079863607e-11,9.999667840195304e-06,2.14509312415291e-11,2.8235677920412546e-14,1.0,6.383795781063828e-20,4.290179185381607e-11,4.290178383492478e-11,4.290169058187752e-11,4.290179079863607e-11,4.29018624830582e-11
6.96,3.0999900028235756e-05,4.3765157977764417e-13,8.58072231529912e-12,9.998790149575841e-07,4.8051600667264115e-11,3.8064042221942174e-10,4.290178976039781e-11,9.999667411178432e-06,2.1450929674663837e-11,2.8235677261546104e-14,1.0,6.391085148653238e-20,4.290179081674023e-11,4.2901782538338975e-11,4.290168941512438e-11,4.290178976039781e-11,4.2901859349327674e-11
6.97,3.0999900028235756e-05,4.3765156955803843e-13,8.580722468270487e-12,9.998790149591291e-07,4.805160156340053e-11,3.810694399759236e-10,4.290178872216849e-11,9.999666982161572e-06,2.1450928118747464e-11,2.823567660268505e-14,1.0,6.398377505078846e-20,4.290178977967378e-11,4.2901781241662667e-11,4.2901688248331944e-11,4.290178872216849e-11,4.290185623749493e-11
6.98,3.0999900028235756e-05,4.3765155933843124e-13,8.580722621243468e-12,9.998790149606616e-07,4.805160245953616e-11,3.814984577218087e-10,4.290178768393835e-11,9.999666553144723e-06,2.1450926575348366e-11,2.8235675943823887e-14,1.0,6.405669619166384e-20,4.2901788742606474e-11,4.2901779944994404e-11,4.290168708154282e-11,4.290178768393835e-11,4.290185315069673e-11
6.99,3.0999900028235756e-05,4.376515491187405e-13,8.580722774237781e-12,9.998790149621801e-07,4.8051603355661154e-11,3.819274754570592e-10,4.2901786645697605e-11,9.999666124127885e-06,2.145092504603493e-11,2.8235675284957114e-14,1.0,6.41295834052094e-20,4.290178770552806e-11,4.290177864843278e-11,4.290168591480498e-11,4.2901786645697605e-11,4.290185009206986e-11
7.0,3.0999900028235756e-05,4.376515388988839e-13,8.580722927273138e-12,9.998790149636828e-07,4.8051604251765635e-11,3.823564931816572e-10,4.290178560743651e-11,9.999665695111055e-06,2.1450923532375537e-11,2.823567462607924e-14,1.0,6.420240841865031e-20,4.290178666842828e-11,4.290177735207635e-11,4.2901684748158955e-11,4.290178560743651e-11,4.290184706475107e-11
7.01,3.0999900028235756e-05,4.3765152867877943e-13,8.580723080369251e-12,9.998790149651685e-07,4.805160514783974e-11,3.8278551089558497e-10,4.290178456914528e-11,9.999665266094238e-06,2.145092203593857e-11,2.823567396718477e-14,1.0,6.427513972803746e-20,4.290178563129689e-11,4.290177605602367e-11,4.290168358165024e-11,4.290178456914528e-11,4.290184407187714e-11
7.02,3.0999900028235756e-05,4.3765151845834495e-13,8.58072323354584e-12,9.998790149666351e-07,4.805160604387363e-11,3.8321452859882447e-10,4.290178353081416e-11,9.99966483707743e-06,2.145092055829242e-11,2.82356733082682e-14,1.0,6.434774502162816e-20,4.290178459412362e-11,4.290177476037335e-11,4.290168241532351e-11,4.290178353081416e-11,4.290184111658484e-11
7.03,3.0999900028235756e-05,4.376515082374983e-13,8.580723386822614e-12,9.998790149680814e-07,4.8051606939857425e-11,3.8364354629135803e-10,4.290178249243338e-11,9.999664408060633e-06,2.1450919101005465e-11,2.8235672649324043e-14,1.0,6.442019683444114e-20,4.290178355689823e-11,4.2901773465223926e-11,4.2901681249222187e-11,4.290178249243338e-11,4.290183820201093e-11
7.04,3.099990002823575e-05,4.376514980161573e-13,8.580723540219287e-12,9.99879014969506e-07,4.8051607835781276e-11,3.840725639731677e-10,4.290178145399317e-11,9.999663979043848e-06,2.145091766564609e-11,2.8235671990346802e-14,1.0,6.449246285473373e-20,4.2901782519610475e-11,4.290177217067398e-11,4.290168008339135e-11,4.290178145399317e-11,4.290183533129218e-11
7.05,3.099990002823575e-05,4.3765148779423993e-13,8.580723693755575e-12,9.998790149709071e-07,4.805160873163532e-11,3.8450158164423563e-10,4.290178041548377e-11,9.999663550027072e-06,2.1450916253782682e-11,2.8235671331330975e-14,1.0,6.456451238635037e-20,4.29017814822501e-11,4.290177087682209e-11,4.290167891787443e-11,4.290178041548377e-11,4.2901832507565365e-11
