Time,sul_ex,eth_ex,oxy_ex,oxy,H2O,A3c,aps,PPi,pap,sul,eth,A2c,hyd,cys,N2,N1,aco,oah,S1,S2,C1,C2,A2m,A3m,Ho,Hm,k_v0,k2,k3,k4,k5,k6,k7,k8,k9,k_v10,k11,k12,k_v13,k14,k15,k16,k17,k18,n,m,Ka,Kc,a,Ac,Am,S,N,Kh,c0,c1,c2,v1,v13,v2,v10,v14,v3,v4,v5,v6,v7,v15,v17,v18,v8,v9,v11a,v11a2,v16,v11b,vLEAK,v12
6.3100000000000005,0.0,0.0,0.0,7.53737382453857,0.0,1.3359278970752317,0.22186244839673083,0.0,0.22440187538932146,0.08364193043109235,16.4205876191745,0.6640721029247683,0.6658557966549913,0.5433073658448581,1.987819094354542,0.01218090564545804,0.3426041653544122,1.4918269662547583,1.928501243908744,0.07149875609125611,0.0,0.0,0.9747766680907541,1.0252233319092459,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0018341695071534844,4.0,0.02234791764562441,80.0,75.37373824538571,0.05927844682532135,0.08921406654157236,0.0993341633086961,0.06519688390138297,2.0001762843214106,1.7130208267720608,0.013317115933099826,1.4918269662547583,0.24495771654523493,0.2349089168920087,4.672313170765536,4.672313170765536,6.808222139885105,6.918952312635994,0.0,6.679639485376159
6.32,0.0,0.0,0.0,7.536911400823043,0.0,1.336399040208694,0.22149329752276317,0.0,0.22410272459215608,0.0834370044818397,16.440574013947135,0.663600959791306,0.6656206225242534,0.5436487649474232,1.9878196427885828,0.012180357211417192,0.34302760342565836,1.4930498051442667,1.9286015922927837,0.07139840770721628,0.0,0.0,0.9736650460671983,1.0263349539328017,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0018295718410791854,4.0,0.022301026541483814,80.0,75.36911400823043,0.05920068604441589,0.08909515958934557,0.0993804740759842,0.06523785179369078,2.0025206425061906,1.7151380171282917,0.013312412450485067,1.4930498051442667,0.24491624684214455,0.2349105631263409,4.67731820769958,4.67731820769958,6.81076860497173,6.9223619133026375,0.0,6.6819952010434704
6.33,0.0,0.0,0.0,7.536445161925821,0.0,1.3368733295816286,0.22112445521599053,0.0,0.22380398527961579,0.0832325009021527,16.460537157438235,0.6631266704183714,0.665383842811414,0.543990218786412,1.9878200886996138,0.012179911300386204,0.34345346353752604,1.4942811438910608,1.9287015153516052,0.07129848464839483,0.0,0.0,0.9725447934354645,1.0274552065645355,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0018249878285039097,4.0,0.022254262122093357,80.0,75.3644516192582,0.059123077339305,0.08897641157397058,0.09942705297628697,0.06527882625436943,2.0048788253430896,1.71726731768763,0.013307676856228282,1.4942811438910608,0.24487711497468334,0.23491413381903012,4.682362637124213,4.682362637124213,6.813329501331604,6.925785541905197,0.0,6.684366647908143
6.34,0.0,0.0,0.0,7.535975095769761,0.0,1.337350749202921,0.22075592122349053,0.0,0.22350565738998607,0.08302841856687322,16.4804768941807,0.6626492507970789,0.6651454567185823,0.5443317299896417,1.9878204387303033,0.01217956126969666,0.3438817579541121,1.4955210150514133,1.9288010123482233,0.07119898765177668,0.0,0.0,0.9714159147022847,1.0285840852977153,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0018204173872549355,4.0,0.022207623555108323,80.0,75.3597509576976,0.05904561932784322,0.0888578227863334,0.09947390085886101,0.06531980759875701,2.007249780864939,1.7194087897705603,0.013302909134371646,1.4955210150514133,0.2448403303824608,0.23491950106948128,4.687446606353514,4.687446606353514,6.815904735043297,6.929223101179028,0.0,6.686753746014605
6.3500000000000005,0.0,0.0,0.0,7.535501190151736,0.0,1.3378312829248598,0.22038769529745655,0.0,0.22320774084708792,0.0828247563586621,16.500393067873627,0.6621687170751402,0.6649054634383338,0.544673301192191,1.9878207001038668,0.0121792998961332,0.34431249942812925,1.4967694511622154,1.9289000825453926,0.07109991745460742,0.0,0.0,0.9702784145354255,1.0297215854645745,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0018158604356869217,4.0,0.022161110011449568,80.0,75.35501190151736,0.05896831062812988,0.08873939353585217,0.09952101855853533,0.06536079614306292,2.0096323557771023,1.7215624971406462,0.013298109268766676,1.4967694511622154,0.24480590287929554,0.2349265257499642,4.692570265292434,4.692570265292434,6.818494211916567,6.932674494397694,0.0,6.689156414624299
6.36,0.0,0.0,0.0,7.535023432742637,0.0,1.3383149144431359,0.22001977719519775,0.0,0.2229102355602782,0.0826215131679992,16.520285521382313,0.6616850855568641,0.6646638621537121,0.5450149350363996,1.987820880624067,0.012179119375933078,0.34474570120090575,1.4980264847409779,1.928998725205605,0.07100127479439511,0.0,0.0,0.9691322977636885,1.0308677022363115,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0018113168926786657,4.0,0.022114720665318655,80.0,75.35023432742636,0.058891149858557784,0.08862112415031008,0.09956840689564872,0.06540179220436795,2.01202529489414,1.7237285060045289,0.013293277243074242,1.4980264847409779,0.24477384265151939,0.23493505750301794,4.697733766450424,4.697733766450424,6.821097837520417,6.9361396253557315,0.0,6.691574572215679
6.37,0.0,0.0,0.0,7.53454181108737,0.0,1.3388016272968444,0.21965216667913887,0.0,0.22261314142444935,0.08241868789318334,16.54015409673824,0.6611983727031556,0.664420652038228,0.5453566341718691,1.9878209886752136,0.012179011324786382,0.34518137700238566,1.4992921482858306,1.929096939591091,0.07090306040890892,0.0,0.0,0.9679775693769104,1.0320224306230896,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0018067866776299074,4.0,0.022068454694212918,80.0,75.3454181108737,0.05881413563786176,0.08850301497568881,0.09961606667598671,0.06544279610062428,2.014427240578869,1.7259068850119283,0.013288413040764559,1.4992921482858306,0.24474416025630516,0.23494493473890649,4.702937264955261,4.702937264955261,6.823715517211422,6.939618398351191,0.0,6.694008136484221
6.38,0.0,0.0,0.0,7.534056311827448,0.0,1.3392914061232206,0.21928486354077528,0.0,0.22231645825923646,0.0822162794177794,16.559998625757675,0.6607085938767794,0.6641758324070691,0.5456984011629281,1.9878209620999838,0.012179037900016176,0.3456195311485722,1.5005664872286137,1.9291947508605332,0.07080524913946684,0.0,0.0,0.9668142365206935,1.0331857634793065,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0018022697116792145,4.0,0.022022311293531476,80.0,75.34056311827447,0.0587372666466127,0.08838506318950727,0.09966399957372163,0.06548380813955137,2.0168485088731853,1.728097655742861,0.013283516648141383,1.5005664872286137,0.24471677010440374,0.234957359872427,4.708180751185846,4.708180751185846,6.826347130019193,6.943110478615771,0.0,6.696457030616103
6.390000000000001,0.0,0.0,0.0,7.533566921971773,0.0,1.339784234606606,0.21891786756151546,0.0,0.22202018590839157,0.08201428664748409,16.57981894537682,0.660215765393394,0.6639294024699282,0.5460402386398922,1.9878207844580573,0.012179215541942678,0.34606017472856987,1.5018495387613324,1.929292167737453,0.07070783226254695,0.0,0.0,0.9656423052357541,1.0343576947642459,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017977659156920235,4.0,0.02197628965256125,80.0,75.33566921971773,0.05866054152652307,0.08826726802358854,0.09971220668695487,0.06552482863678706,2.0192918858212905,1.7303008736428493,0.013278588049398563,1.5018495387613324,0.24469164787455408,0.23497265154256267,4.713464323761957,4.713464323761957,6.828992571393233,6.946615683515343,0.0,6.69892117303303
6.4,0.0,0.0,0.0,7.533073629048655,0.0,1.3402800952330791,0.21855117850799685,0.0,0.22172432425167196,0.08181270851453612,16.59961489948644,0.6597199047669209,0.663681361301433,0.5463821493171578,1.9878204989342871,0.012179501065712861,0.34650332754106056,1.5031413293031388,1.9293891774460261,0.07061082255397388,0.0,0.0,0.9644617800678454,1.0355382199321546,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017932752100324083,4.0,0.021930388951827723,80.0,75.33073629048656,0.05858395886879995,0.08814963137196526,0.09976068836603527,0.06556585791805893,2.0217502735871817,1.7325166377053027,0.013273627226028659,1.5031413293031388,0.24466884975363318,0.23498997542878733,4.718788222949859,4.718788222949859,6.831651758361478,6.950134029757851,0.0,6.701400476165396
6.41,0.0,0.0,0.0,7.532576419979303,0.0,1.340778971108645,0.21818479616679742,0.0,0.2214288731167474,0.08161154394503584,16.619386325337565,0.6592210288913549,0.6634317080602584,0.5467241358591164,1.9878201052784876,0.012179894721512374,0.34694900374491877,1.5044418932701198,1.9294857832369385,0.07051421676306147,0.0,0.0,0.9632726669582414,1.0367273330417586,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017887975163286254,4.0,0.021884608384242627,80.0,75.32576419979303,0.05850751730321362,0.08803215317412595,0.09980944549296047,0.06560689630309396,2.0242237577875395,1.7347450187245939,0.013268634161205169,1.5044418932701198,0.24464837255797425,0.23500933706480756,4.724152588095278,4.724152588095278,6.834324591675784,6.9536653862288125,0.0,6.703894855543226
6.42,0.0,0.0,0.0,7.532075281550776,0.0,1.341280845195892,0.21781872032986258,0.0,0.22113383231618472,0.08141079187266567,16.639133059248888,0.658719154804108,0.663180441897135,0.547066200936449,1.9878196030739659,0.01218039692603412,0.34739721788362005,1.5057512651950395,1.9295819886326293,0.07041801136737069,0.0,0.0,0.9620749720302022,1.0379250279697978,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017843327567246777,4.0,0.021838947146207172,80.0,75.32075281550776,0.05843121546070514,0.08791483335619665,0.09985847894392165,0.06564794411237387,2.026712451667479,1.7369860894181002,0.0132636088379427,1.5057512651950395,0.2446302123792171,0.2350307452287168,4.729557559342477,4.729557559342477,6.837010971742954,6.95720961963772,0.0,6.70640422597946
6.43,0.0,0.0,0.0,7.531570200415988,0.0,1.3417857003139901,0.217452950794505,0.0,0.22083920164744797,0.08121045123869013,16.658854936606758,0.6582142996860099,0.6629275619548488,0.5474083472261259,1.9878189917375217,0.012181008262478255,0.34784798488524094,1.507069479727337,1.929677797427291,0.07032220257270905,0.0,0.0,0.9608687015889759,1.0391312984110241,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017798808538771044,4.0,0.021793404437624196,80.0,75.31570200415987,0.0583550519734297,0.08779767183098985,0.0999077895892206,0.0656890016671351,2.029216496262336,1.7392399244262047,0.013258551239096977,1.507069479727337,0.24461436457608549,0.23505421194382672,4.735003277636948,4.735003277636948,6.839710798654264,6.96076659449314,0.0,6.70892850156995
6.44,0.0,0.0,0.0,7.5310611630937,0.0,1.3422935191386929,0.21708748736340472,0.0,0.22054498089289828,0.08101052099195577,16.67855179186519,0.6577064808613071,0.6626730673682416,0.5477505774114064,1.9878182705194476,0.012181729480552406,0.34830132006245906,1.5083965716331287,1.9297732136868673,0.07022678631313273,0.0,0.0,0.9596538621217974,1.0403461378782026,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017754417309517878,4.0,0.021747979461910257,80.0,75.31061163093699,0.05827902547480022,0.08768066849805314,0.0999573782931865,0.06573006928936877,2.0317360605588433,1.7415066003122952,0.013253461347364832,1.5083965716331287,0.2446008237660836,0.2350797524794967,4.740489884728127,4.740489884728127,6.842423972215249,6.964336173077562,0.0,6.711467595693464
6.45,0.0,0.0,0.0,7.530548155968523,0.0,1.342804284202336,0.21672232984460912,0.0,0.22025116981979398,0.08081100008889133,16.698223458545836,0.657195715797664,0.6624169572642111,0.5480928941818399,1.987817438503529,0.012182561496471012,0.348757239112553,1.5097325757952056,1.929868241749056,0.07013175825094398,0.0,0.0,0.958430460297889,1.041569539702111,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017710153116207899,4.0,0.02170267142600773,80.0,75.30548155968523,0.05820313459953059,0.08756382324371773,0.10000724591409202,0.06577114730182079,2.0342713416554954,1.7437861955627652,0.013248339145284223,1.5097325757952056,0.24458958381708232,0.23510738535194262,4.746017523172044,4.746017523172044,6.845150391975723,6.9679182154219665,0.0,6.7140214210116795
6.46,0.0,0.0,0.0,7.530031165511899,0.0,1.3433179779633029,0.21635747805724087,0.0,0.21995776817348306,0.08061188748769209,16.71786975736227,0.6566820220366971,0.6621592307694764,0.5484353002322704,1.9878165025851915,0.012183497414808508,0.34921576580027774,1.5110775335313722,1.9299628868962795,0.07003711310372052,0.0,0.0,0.9571985041459143,1.0428014958540857,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017666015200720137,4.0,0.021657479539954363,80.0,75.30031165511899,0.0581273779882185,0.0874471362894115,0.1000573937236171,0.06581223602787245,2.0368212296992856,1.7460788290013887,0.013243184615389527,1.5110775335313722,0.24458064086956427,0.23513697843177186,4.751586354749479,4.751586354749479,6.847889948803534,6.971512610680892,0.0,6.716589889816515
6.47,0.0,0.0,0.0,7.529510179032531,0.0,1.343834583041928,0.2159929318508821,0.0,0.21966477565428547,0.08041318212857068,16.73749045588972,0.656165416958072,0.6618998870369514,0.5487777982594597,1.987815504565405,0.0121844954345951,0.34967695804901866,1.5124315140516027,1.9300571576411094,0.06994284235889059,0.0,0.0,0.955958007052629,1.044041992947371,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.00176220028104923,4.0,0.021612403015364483,80.0,75.2951017903253,0.058051754302766746,0.087330609370494,0.10010782483018811,0.06585333579113517,2.039378760463673,1.7483847902450933,0.013237997740739027,1.5124315140516027,0.2445740035335891,0.23516772625785692,4.757196623190164,4.757196623190164,6.85064249624048,6.975119383951071,0.0,6.71917291520964
6.48,0.0,0.0,0.0,7.528985181771449,0.0,1.344354081307317,0.21562869103053817,0.0,0.2193721920069821,0.08021488301020652,16.75708542468307,0.6556459186926831,0.6616389251436543,0.5491203909751602,1.9878144162704257,0.012185583729574345,0.3501408069421681,1.5137945313975736,1.9301510568794102,0.06984894312058976,0.0,0.0,0.9547089722841395,1.0452910277158605,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017578115196809224,4.0,0.021567441071272016,80.0,75.28985181771449,0.05797626216677169,0.08721424116006458,0.10015853866422324,0.06589444691701922,2.0419486750610543,1.7507040347108405,0.013232778502873086,1.5137945313975736,0.244569653083009,0.23520017314330469,4.762848411995969,4.762848411995969,6.853407961679841,6.978738283349179,0.0,6.721770406536585
6.49,0.0,0.0,0.0,7.528456159696303,0.0,1.3448764547557428,0.21526475542881618,0.0,0.21908001693473436,0.08001698911620823,16.776654487105244,0.6551235452442572,0.6613763441889097,0.5494630810935403,1.9878132404372646,0.012186759562735405,0.3506073338748067,1.5151666243394366,1.9302445904002279,0.06975540959977211,0.0,0.0,0.9534514078750735,1.0465485921249265,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017534351616392946,4.0,0.021522592928566998,80.0,75.28456159696303,0.05790090022299367,0.08709803167561703,0.10020953628426676,0.06593556973122483,2.0445305450143767,1.7530366693740334,0.013227526883778193,1.5151666243394366,0.24456758183121194,0.23523426720478263,4.76854187718582,4.76854187718582,6.856186239432679,6.982369176911965,0.0,6.724382273778714
6.5,0.0,0.0,0.0,7.527923098648977,0.0,1.3454016852426982,0.21490112488390684,0.0,0.21878825012534248,0.07981949943754585,16.796197465136245,0.6545983147573018,0.6611121432643924,0.5498058713350197,1.9878119799391374,0.012188020060862614,0.3510765609181252,1.516547832003755,1.9303377642898947,0.06966223571010532,0.0,0.0,0.952185322086722,1.047814677913278,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017490711330877277,4.0,0.021477857811700557,80.0,75.27923098648978,0.05782566711587196,0.08698198093381526,0.10026081875789702,0.06597670456020235,2.0471239165129034,1.7553828045906261,0.013222242865287849,1.516547832003755,0.2445677813897159,0.23526995395405925,4.774277176351405,4.774277176351405,6.858977223399967,6.986011931545761,0.0,6.727008426213491
6.51,0.0,0.0,0.0,7.527385984345593,0.0,1.3459297544828939,0.2145377992395849,0.0,0.21849689125124547,0.07962241297255086,16.815714179373114,0.6540702455171061,0.6608463214541276,0.5501487644262701,1.9878106377854654,0.012189362214534594,0.35154851081942434,1.5179381938735026,1.9304305849320307,0.06956941506796932,0.0,0.0,0.9509107234070386,1.0490892765929614,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017447193606777588,4.0,0.021433234948696197,80.0,75.27385984345594,0.05775056149156698,0.08686608895045596,0.10031238716160265,0.06601785173115242,2.0497283102846424,1.7577425540971217,0.013216926429082551,1.5179381938735026,0.24457024265723035,0.2353071762975241,4.780054468664859,4.780054468664859,6.861780807105215,6.98966641300499,0.0,6.729648772414469
6.5200000000000005,0.0,0.0,0.0,7.5268448023765036,0.0,1.3464606440502587,0.21417477834520898,0.0,0.2182059399695212,0.07942572872691615,16.835204449029966,0.6535393559497413,0.6605788778344908,0.550491763100215,1.9878092171218746,0.012190782878125361,0.3520232070021147,1.5193377497880638,1.9305230590075424,0.0694769409924576,0.0,0.0,0.94962762055064,1.05037237944936,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017403797715461076,4.0,0.02138872357116093,80.0,75.26844802376503,0.0576755819980023,0.08675035574043134,0.10036424258065796,0.06605901157202579,2.052343221469744,1.7601160350105736,0.013211577556689816,1.5193377497880638,0.24457495580861613,0.23534587453575345,4.7858739148864995,4.7858739148864995,6.864596883727321,6.9933324858704635,0.0,6.732303220251294
6.53,0.0,0.0,0.0,7.526299538206299,0.0,1.34699433537794,0.2138120620557217,0.0,0.21791539592188644,0.07922944571369608,16.85466809193797,0.6530056646220599,0.6603098114742079,0.5508348700960288,1.9878077212301963,0.012192278769803666,0.3525006735657169,1.5207465399432336,1.9306151934946238,0.06938480650537615,0.0,0.0,0.9483360224588064,1.0516639775411936,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.001736052293311717,4.0,0.02134432291429653,80.0,75.262995382063,0.05760072728490675,0.08663478131769221,0.10041638610899704,0.06610018441152346,2.0549681194942258,1.7625033678285846,0.013206196229484157,1.5207465399432336,0.2445819102837203,0.235385986363049,4.7917356773726505,4.7917356773726505,6.867425346133661,6.997010013527497,0.0,6.7349716768897006
6.54,0.0,0.0,0.0,7.525750177173806,0.0,1.3475308097583039,0.21344965023164952,0.0,0.2176252587346967,0.07903356295330641,16.874104924545353,0.6524691902416961,0.660039121434355,0.5511780881591386,1.987806153528467,0.012193846471532988,0.35298093528586155,1.5221646048912183,1.9307069956687557,0.0692930043312443,0.0,0.0,0.9470359382994806,1.0529640617005194,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017317368540728162,4.0,0.021300032216910573,80.0,75.25750177173806,0.057525996003856286,0.08651936569521099,0.10046881884908718,0.06614137057909664,2.0576024479444475,1.7649046764293077,0.0132007824286871,1.5221646048912183,0.2445910947760987,0.2354274468669951,4.7976399200835464,4.7976399200835464,6.870266086913452,7.000698858143793,0.0,6.737654048791519
6.55,0.0,0.0,0.0,7.525196709114597,0.0,1.3480700468848799,0.21308754276173242,0.0,0.21733552852334376,0.0788380794386902,16.893514953175647,0.6519299531151201,0.6597668061911185,0.5515214201256871,1.9878043976749202,0.012195602325079768,0.35346382762665596,1.5235919834038119,1.9307984026856224,0.06920159731437758,0.0,0.0,0.945727391667101,1.054272608332899,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0017274333813469497,4.0,0.0212558506890458,80.0,75.25196709114597,0.0574513867522785,0.08640410387394117,0.10052154168287246,0.06618257041508245,2.0602659024171874,1.7673191381332798,0.013195336123822371,1.5235919834038119,0.24460261464618416,0.23547249489053082,4.8035865390326835,4.8035865390326835,6.873118921210223,7.00439854163881,0.0,6.740350234424399
