Time,n,c,a,m,vt,Gat,Tt,Gmt,alt,Bat,A,t1,default_compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
8.12,0.05509936998873579,0.003415276674147704,0.005683417302118832,0.08584265992992174,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003415276674147704,0.005509936998873579,0.005509936998873579,0.005683417302118832,4.878796587056202e-07,0.003415276674147704,0.0008584265992992174,0.0,0.0032197231205789503,0.003415276674147704
8.13,0.05507842408633511,0.0034133210771099057,0.005681675855994189,0.0858682173803428,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0034133210771099057,0.005507842408633511,0.005507842408633511,0.005681675855994189,4.878753774871543e-07,0.0034133210771099057,0.000858682173803428,0.0,0.003217756671195775,0.0034133210771099057
8.14,0.05505747956781245,0.003411365360223586,0.005679930896469554,0.08589375271512366,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003411365360223586,0.0055057479567812454,0.0055057479567812454,0.005679930896469554,4.878705798603464e-07,0.003411365360223586,0.0008589375271512366,0.0,0.003215786851139234,0.003411365360223586
8.15,0.05503653642919198,0.0034094094925994282,0.005678182459861576,0.08591926593397227,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0034094094925994282,0.005503653642919198,0.005503653642919198,0.005678182459861576,4.878652687904637e-07,0.0034094094925994282,0.0008591926593397227,0.0,0.0032138137050020926,0.0034094094925994282
8.16,0.055015594666180376,0.0034074534441115257,0.005676430582123251,0.08594475703627644,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0034074534441115257,0.005501559466618038,0.005501559466618038,0.005676430582123251,4.878594472138721e-07,0.0034074534441115257,0.0008594475703627643,0.0,0.003211837276924338,0.0034074534441115257
8.17,0.054994654280811746,0.0034054971787294015,0.005674675298983085,0.08597022602726791,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0034054971787294015,0.005499465428081175,0.005499465428081175,0.005674675298983085,4.8785311808493e-07,0.0034054971787294015,0.0008597022602726791,0.0,0.0032098576107504866,0.0034054971787294015
8.18,0.054973715273053066,0.003403540662932246,0.0056729166457765035,0.0859956729102358,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003403540662932246,0.005497371527305307,0.005497371527305307,0.0056729166457765035,4.878462843172282e-07,0.003403540662932246,0.000859956729102358,0.0,0.0032078747498396763,0.003403540662932246
8.19,0.0549527776389834,0.0034015838675306278,0.005671154657411751,0.0860210976848381,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0034015838675306278,0.00549527776389834,0.00549527776389834,0.005671154657411751,4.878389487710408e-07,0.0034015838675306278,0.000860210976848381,0.0,0.0032058887370276772,0.0034015838675306278
8.2,0.05493184137438449,0.0033996267640616995,0.005669389368446488,0.08604650035043242,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033996267640616995,0.005493184137438449,0.005493184137438449,0.005669389368446488,4.878311142787685e-07,0.0033996267640616995,0.0008604650035043241,0.0,0.0032038996147136884,0.0033996267640616995
8.21,0.054910906474746085,0.003397669324779773,0.005667620813091004,0.08607188090608131,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003397669324779773,0.005491090647474609,0.005491090647474609,0.005667620813091004,4.878227836451966e-07,0.003397669324779773,0.0008607188090608131,0.0,0.0032019074248643446,0.003397669324779773
8.22,0.054889972935271064,0.0033957115226471613,0.00566584902521141,0.08609723935055731,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033957115226471613,0.005488997293527107,0.005488997293527107,0.00566584902521141,4.878139596477486e-07,0.0033957115226471613,0.0008609723935055732,0.0,0.003199912209017684,0.0033957115226471613
8.23,0.054869040750880324,0.0033937533313252778,0.005664074038332787,0.08612257568234762,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033937533313252778,0.005486904075088033,0.005486904075088033,0.005664074038332787,4.878046450367357e-07,0.0033937533313252778,0.0008612257568234761,0.0,0.003197914008287074,0.0033937533313252778
8.24,0.05484810991621746,0.003391794725165997,0.005662295885642328,0.08614788989965892,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003391794725165997,0.005484810991621746,0.005484810991621746,0.005662295885642328,4.87794842535607e-07,0.003391794725165997,0.0008614788989965892,0.0,0.003195912863365129,0.003391794725165997
8.25,0.05482718042565324,0.0033898356792032803,0.005660514599992435,0.08617318200042162,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033898356792032803,0.005482718042565324,0.005482718042565324,0.005660514599992435,4.877845548411919e-07,0.0033898356792032803,0.0008617318200042162,0.0,0.003193908814527573,0.0033898356792032803
8.26,0.054806252273289745,0.0033878761691450527,0.005658730213903792,0.0861984519822941,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033878761691450527,0.0054806252273289745,0.0054806252273289745,0.005658730213903792,4.877737846239428e-07,0.0033878761691450527,0.0008619845198229411,0.0,0.003191901901637074,0.0033878761691450527
8.27,0.05478532545296447,0.0033859161713653504,0.005656942759568417,0.08622369984266665,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033859161713653504,0.005478532545296447,0.005478532545296447,0.005656942759568417,4.877625345281736e-07,0.0033859161713653504,0.0008622369984266665,0.0,0.003189892164147055,0.0033859161713653504
8.28,0.05476439995825402,0.0033839556628967246,0.005655152268852673,0.08624892557866533,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033839556628967246,0.005476439995825403,0.005476439995825403,0.005655152268852673,4.877508071722945e-07,0.0033839556628967246,0.0008624892557866533,0.0,0.00318787964110546,0.0033839556628967246
8.29,0.05474347578247771,0.0033819946214229055,0.005653358773300264,0.08627412918715542,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033819946214229055,0.005474347578247771,0.005474347578247771,0.005653358773300264,4.877386051490455e-07,0.0033819946214229055,0.0008627412918715543,0.0,0.003185864371158495,0.0033819946214229055
8.3,0.05472255291870088,0.0033800330252717267,0.005651562304135197,0.08629931066474483,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033800330252717267,0.0054722552918700885,0.0054722552918700885,0.005651562304135197,4.877259310257244e-07,0.0033800330252717267,0.0008629931066474483,0.0,0.003183846392554335,0.0033800330252717267
8.31,0.05470163135973796,0.003378070853408315,0.00564976289226471,0.08632447000778719,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003378070853408315,0.005470163135973797,0.005470163135973797,0.00564976289226471,4.87712787344414e-07,0.003378070853408315,0.0008632447000778719,0.0,0.003181825743146791,0.003378070853408315
8.32,0.054680711098155414,0.003376108085428534,0.005647960568282189,0.08634960721238483,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003376108085428534,0.005468071109815542,0.005468071109815542,0.005647960568282189,4.876991766222049e-07,0.003376108085428534,0.0008634960721238483,0.0,0.003179802460398962,0.003376108085428534
8.33,0.05465979212627432,0.003374144701552692,0.005646155362470031,0.08637472227439148,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003374144701552692,0.005465979212627432,0.005465979212627432,0.005646155362470031,4.876851013514152e-07,0.003374144701552692,0.0008637472227439149,0.0,0.00317777658138682,0.003374144701552692
8.34,0.054638874436172866,0.003372180682619514,0.005644347304802508,0.08639981518941472,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003372180682619514,0.005463887443617287,0.005463887443617287,0.005644347304802508,4.876705639998078e-07,0.003372180682619514,0.0008639981518941473,0.0,0.003175748142802806,0.003372180682619514
8.35,0.0546179580196885,0.0033702160100803676,0.005642536424948581,0.0864248859528184,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033702160100803676,0.005461795801968851,0.005461795801968851,0.005642536424948581,4.876555670108047e-07,0.0033702160100803676,0.0008642488595281841,0.0,0.003173717180959357,0.0033702160100803676
8.36,0.05459704286841996,0.0033682506659937525,0.005640722752274691,0.08644993455972452,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033682506659937525,0.0054597042868419965,0.0054597042868419965,0.005640722752274691,4.876401128036963e-07,0.0033682506659937525,0.0008644993455972453,0.0,0.0031716837317924134,0.0033682506659937525
8.37,0.05457612897372898,0.0033662846330200537,0.005638906315847536,0.08647496100501535,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033662846330200537,0.005457612897372899,0.005457612897372899,0.005638906315847536,4.876242037738504e-07,0.0033662846330200537,0.0008647496100501536,0.0,0.003169647830864901,0.0033662846330200537
8.38,0.054555216326741866,0.0033643178944165516,0.005637087144436791,0.08649996528333491,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033643178944165516,0.005455521632674187,0.005455521632674187,0.005637087144436791,4.87607842292916e-07,0.0033643178944165516,0.0008649996528333491,0.0,0.0031676095133701576,0.0033643178944165516
8.39,0.05453430491835077,0.003362350434032695,0.005635265266517838,0.08652494738909046,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003362350434032695,0.0054534304918350774,0.0054534304918350774,0.005635265266517838,4.875910307090248e-07,0.003362350434032695,0.0008652494738909046,0.0,0.0031655688141353556,0.003362350434032695
8.4,0.05451339473921481,0.0033603822363056303,0.005633440710274427,0.0865499073164538,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033603822363056303,0.005451339473921481,0.005451339473921481,0.005633440710274427,4.875737713469893e-07,0.0033603822363056303,0.0008654990731645381,0.0,0.003163525767624865,0.0033603822363056303
8.41,0.054492485779760874,0.003358413286256001,0.0056316135036013435,0.08657484505936229,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003358413286256001,0.005449248577976087,0.005449248577976087,0.0056316135036013435,4.875560665084987e-07,0.003358413286256001,0.0008657484505936229,0.0,0.0031614804079436003,0.003358413286256001
8.42,0.05447157803018431,0.0033564435694839966,0.005629783674107026,0.08659976061151961,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033564435694839966,0.0054471578030184315,0.0054471578030184315,0.005629783674107026,4.875379184723098e-07,0.0033564435694839966,0.0008659976061151961,0.0,0.00315943276884032,0.0033564435694839966
8.43,0.05445067148044933,0.0033544730721656708,0.005627951249116164,0.0866246539663964,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033544730721656708,0.005445067148044934,0.005445067148044934,0.005627951249116164,4.875193294944361e-07,0.0033544730721656708,0.000866246539663964,0.0,0.0031573828837109115,0.0033544730721656708
8.44,0.05442976612277694,0.003352501778579066,0.005626116255658772,0.08664952511953543,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003352501778579066,0.005442976612277694,0.005442976612277694,0.005626116255658772,4.875003018201314e-07,0.003352501778579066,0.0008664952511953543,0.0,0.00315533078558653,0.003352501778579066
8.45,0.05440886195327045,0.00335052966948687,0.005624278720463907,0.0866743740700575,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.00335052966948687,0.005440886195327045,0.005440886195327045,0.005624278720463907,4.87480837691753e-07,0.00335052966948687,0.000866743740700575,0.0,0.0031532765071269763,0.00335052966948687
8.46,0.05438795896283512,0.0033485567311503208,0.005622438670011445,0.08669920081224979,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033485567311503208,0.005438795896283512,0.005438795896283512,0.005622438670011445,4.874609393058808e-07,0.0033485567311503208,0.0008669920081224979,0.0,0.003151220080678958,0.0033485567311503208
8.47,0.0543670571420081,0.003346582950529781,0.005620596130508367,0.08672400534004045,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003346582950529781,0.0054367057142008105,0.0054367057142008105,0.005620596130508367,4.874406088364184e-07,0.003346582950529781,0.0008672400534004045,0.0,0.0031491615382499144,0.003346582950529781
8.48,0.05434615648120276,0.0033446083150390645,0.005618751127889875,0.08674878764722514,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033446083150390645,0.0054346156481202765,0.0054346156481202765,0.005618751127889875,4.874198484359255e-07,0.0033446083150390645,0.0008674878764722514,0.0,0.0031471009115096264,0.0033446083150390645
8.49,0.054325256970711985,0.003342632812539049,0.005616903687821802,0.08677354772747042,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003342632812539049,0.005432525697071199,0.005432525697071199,0.005616903687821802,4.873986602358097e-07,0.003342632812539049,0.0008677354772747043,0.0,0.003145038231793275,0.003342632812539049
8.5,0.05430435860071145,0.003340656431331477,0.005615053835702985,0.08679828557431687,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003340656431331477,0.005430435860071145,0.005430435860071145,0.005615053835702985,4.873770463465111e-07,0.003340656431331477,0.0008679828557431688,0.0,0.0031429735301044467,0.003340656431331477
8.51,0.05428346136126265,0.0033386791601529436,0.005613201596667622,0.08682300118118216,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033386791601529436,0.005428346136126265,0.005428346136126265,0.005613201596667622,4.873550088576865e-07,0.0033386791601529436,0.0008682300118118217,0.0,0.0031409068371181285,0.0033386791601529436
8.52,0.05426256524231582,0.003336700988169071,0.005611346995587579,0.08684769454136394,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003336700988169071,0.005426256524231583,0.005426256524231583,0.005611346995587579,4.873325498383903e-07,0.003336700988169071,0.0008684769454136395,0.0,0.0031388381831836403,0.003336700988169071
8.53,0.05424167023371267,0.0033347219049688717,0.005609490057074689,0.08687236564804265,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033347219049688717,0.005424167023371267,0.005424167023371267,0.005609490057074689,4.87309671337252e-07,0.0033347219049688717,0.0008687236564804265,0.0,0.0031367675983275606,0.0033347219049688717
8.54,0.05422077632518904,0.0033327419005592974,0.0056076308054830125,0.08689701449428408,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033327419005592974,0.005422077632518904,0.005422077632518904,0.0056076308054830125,4.872863753826513e-07,0.0033327419005592974,0.0008689701449428409,0.0,0.003134695112256604,0.0033327419005592974
8.55,0.054199883506377305,0.0033307609653599754,0.0056057692649110705,0.08692164107304186,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033307609653599754,0.005419988350637731,0.005419988350637731,0.0056057692649110705,4.872626639828898e-07,0.0033307609653599754,0.0008692164107304186,0.0,0.003132620754360462,0.0033307609653599754
8.56,0.05417899176680876,0.0033287790901981346,0.005603905459204054,0.08694624537715984,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033287790901981346,0.005417899176680876,0.005417899176680876,0.005603905459204054,4.872385391263613e-07,0.0033287790901981346,0.0008694624537715984,0.0,0.0031305445537146265,0.0033287790901981346
8.57,0.05415810109591567,0.003326796266303713,0.005602039411955996,0.08697082739937421,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003326796266303713,0.005415810109591568,0.005415810109591568,0.005602039411955996,4.872140027817168e-07,0.003326796266303713,0.0008697082739937422,0.0,0.0031284665390831595,0.003326796266303713
8.58,0.05413721148303339,0.003324812485304658,0.0056001711465119165,0.08699538713231564,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003324812485304658,0.005413721148303339,0.005413721148303339,0.0056001711465119165,4.871890568980281e-07,0.003324812485304658,0.0008699538713231564,0.0,0.0031263867389214363,0.003324812485304658
8.59,0.05411632291740214,0.0033228277392224146,0.005598300685969956,0.08701992456851107,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033228277392224146,0.005411632291740215,0.005411632291740215,0.005598300685969956,4.871637034049493e-07,0.0033228277392224146,0.0008701992456851107,0.0,0.003124305181378872,0.0033228277392224146
8.6,0.05409543538816878,0.0033208420204675934,0.005596428053183453,0.08704443970038564,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033208420204675934,0.005409543538816878,0.005409543538816878,0.005596428053183453,4.871379442128736e-07,0.0033208420204675934,0.0008704443970038564,0.0,0.003122221894301584,0.0033208420204675934
8.61,0.054074548884388306,0.003318855321835833,0.0055945532707630165,0.08706893252026418,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003318855321835833,0.005407454888438831,0.005407454888438831,0.0055945532707630165,4.871117812130884e-07,0.003318855321835833,0.0008706893252026418,0.0,0.003120136905235046,0.003318855321835833
8.62,0.054053663395025285,0.0033168676365038486,0.005592676361078551,0.08709340302037272,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033168676365038486,0.0054053663395025285,0.0054053663395025285,0.005592676361078551,4.870852162779258e-07,0.0033168676365038486,0.0008709340302037272,0.0,0.003118050241426691,0.0033168676365038486
8.63,0.05403277890895513,0.003314878958025664,0.0055907973462612755,0.0871178511928399,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003314878958025664,0.005403277890895513,0.005403277890895513,0.0055907973462612755,4.870582512609141e-07,0.003314878958025664,0.0008711785119283991,0.0,0.0031159619298284985,0.003314878958025664
8.64,0.054011895414965184,0.003312889280329034,0.005588916248205686,0.08714227702969811,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003312889280329034,0.0054011895414965184,0.0054011895414965184,0.005588916248205686,4.870308879969209e-07,0.003312889280329034,0.0008714227702969811,0.0,0.0031138719970995243,0.003312889280329034
8.65,0.05399101290175568,0.003310898597712056,0.005587033088571516,0.08716668052288455,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003310898597712056,0.005399101290175568,0.005399101290175568,0.005587033088571516,4.870031283022983e-07,0.003310898597712056,0.0008716668052288455,0.0,0.0031117804696084244,0.003310898597712056
8.66,0.05397013135794056,0.003308906904839961,0.005585147888785653,0.08719106166424218,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003308906904839961,0.005397013135794056,0.005397013135794056,0.005585147888785653,4.869749739750219e-07,0.003308906904839961,0.0008719106166424217,0.0,0.0031096873734359222,0.003308906904839961
8.67,0.053949250772048096,0.003306914196742102,0.0055832606700440286,0.08721542044552046,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003306914196742102,0.00539492507720481,0.00539492507720481,0.0055832606700440286,4.869464267948282e-07,0.003306914196742102,0.0008721542044552046,0.0,0.0031075927343772545,0.003306914196742102
8.68,0.053928371132521455,0.0033049204688091207,0.005581371453313483,0.08723975685837602,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033049204688091207,0.005392837113252146,0.005392837113252146,0.005581371453313483,4.869174885233491e-07,0.0033049204688091207,0.0008723975685837603,0.0,0.00310549657794458,0.0033049204688091207
8.69,0.05390749242771899,0.0033029257167903085,0.005579480259333603,0.08726407089437313,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033029257167903085,0.0053907492427719,0.0053907492427719,0.005579480259333603,4.868881609042429e-07,0.0033029257167903085,0.0008726407089437314,0.0,0.003103398929369355,0.0033029257167903085
8.7,0.0538866146459145,0.0033009299367911487,0.005577587108618525,0.08728836254498404,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0033009299367911487,0.005388661464591451,0.005388661464591451,0.005577587108618525,4.868584456633231e-07,0.0033009299367911487,0.0008728836254498404,0.0,0.0031012998136046763,0.0033009299367911487
8.71,0.05386573777560511,0.0032989331249066492,0.0055756920215059265,0.08731263180187876,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032989331249066492,0.005386573777560511,0.005386573777560511,0.0055756920215059265,4.868283445144201e-07,0.0032989331249066492,0.0008731263180187876,0.0,0.0030991992553799134,0.0032989331249066492
8.72,0.05384486180845044,0.0032969352737402396,0.0055737950186095335,0.08733687865968935,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032969352737402396,0.005384486180845045,0.005384486180845045,0.0055737950186095335,4.867978592142818e-07,0.0032969352737402396,0.0008733687865968935,0.0,0.0030970972797022714,0.0032969352737402396
8.73,0.053823986734061885,0.00329493637856922,0.0055718961200217736,0.08736110311110958,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.00329493637856922,0.0053823986734061885,0.0053823986734061885,0.0055718961200217736,4.867669914656135e-07,0.00329493637856922,0.0008736110311110957,0.0,0.0030949939109731466,0.00329493637856922
8.74,0.05380311254115546,0.0032929364359780334,0.005569995345492328,0.0873853051479793,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032929364359780334,0.005380311254115547,0.005380311254115547,0.005569995345492328,4.867357429386715e-07,0.0032929364359780334,0.000873853051479793,0.0,0.003092889173186699,0.0032929364359780334
8.75,0.05378223921841879,0.0032909354428299047,0.005568092714562836,0.08740948476210003,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032909354428299047,0.005378223921841879,0.005378223921841879,0.005568092714562836,4.867041152875405e-07,0.0032909354428299047,0.0008740948476210004,0.0,0.003090783090079499,0.0032909354428299047
8.76,0.053761366754512686,0.0032889333962627977,0.005566188246568883,0.08743364194523644,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032889333962627977,0.005376136675451269,0.005376136675451269,0.005566188246568883,4.866721101502872e-07,0.0032889333962627977,0.0008743364194523644,0.0,0.003088675685133045,0.0032889333962627977
8.77,0.05374049513807262,0.003286930293685516,0.005564281960641964,0.08745777668911804,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003286930293685516,0.005374049513807263,0.005374049513807263,0.005564281960641964,4.866397291491129e-07,0.003286930293685516,0.0008745777668911804,0.0,0.0030865669815762467,0.003286930293685516
8.78,0.053719624357710154,0.0032849261327739412,0.0055623738757114224,0.08748188898544063,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032849261327739412,0.005371962435771016,0.005371962435771016,0.0055623738757114224,4.866069738905017e-07,0.0032849261327739412,0.0008748188898544063,0.0,0.0030844570023878816,0.0032849261327739412
8.79,0.053698754402014104,0.0032829209114674128,0.005560464010506375,0.0875059788258675,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032829209114674128,0.0053698754402014106,0.0053698754402014106,0.005560464010506375,4.865738459653691e-07,0.0032829209114674128,0.000875059788258675,0.0,0.003082345770299033,0.0032829209114674128
8.8,0.05367788525955179,0.003280914627965248,0.005558552383557604,0.08753004620203084,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003280914627965248,0.00536778852595518,0.00536778852595518,0.005558552383557604,4.865403469492056e-07,0.003280914627965248,0.0008753004620203084,0.0,0.0030802333077954904,0.003280914627965248
8.81,0.05365701691887001,0.003278907280723402,0.005556639013199433,0.08755409110553272,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003278907280723402,0.005365701691887001,0.005365701691887001,0.005556639013199433,4.865064784022206e-07,0.003278907280723402,0.0008755409110553273,0.0,0.003078119637120125,0.003278907280723402
8.82,0.053636149368496,0.003276898868451266,0.0055547239175715805,0.08757811352794624,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003276898868451266,0.0053636149368496006,0.0053636149368496006,0.0055547239175715805,4.864722418694822e-07,0.003276898868451266,0.0008757811352794624,0.0,0.0030760047802752414,0.003276898868451266
8.83,0.05361528259693823,0.0032748893901086095,0.005552807114620988,0.08760211346081634,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032748893901086095,0.005361528259693823,0.005361528259693823,0.005552807114620988,4.86437638881056e-07,0.0032748893901086095,0.0008760211346081634,0.0,0.0030738887590249,0.0032748893901086095
8.84,0.05359441659268715,0.00327287884490266,0.005550888622103627,0.0876260908956607,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.00327287884490266,0.0053594416592687155,0.0053594416592687155,0.005550888622103627,4.864026709521412e-07,0.00327287884490266,0.000876260908956607,0.0,0.003071771594897213,0.00327287884490266
8.85,0.05357355134421575,0.0032708672322853244,0.005548968457586284,0.08765004582397037,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032708672322853244,0.005357355134421576,0.005357355134421576,0.005548968457586284,4.86367339583204e-07,0.0032708672322853244,0.0008765004582397038,0.0,0.00306965330918661,0.0032708672322853244
8.86,0.05355268683998008,0.003268854551950549,0.005547046638448324,0.0876739782372105,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003268854551950549,0.005355268683998008,0.005355268683998008,0.005547046638448324,4.8633164626011e-07,0.003268854551950549,0.000876739782372105,0.0,0.0030675339229560786,0.003268854551950549
8.87,0.05353182306841959,0.0032668408038318214,0.00554512318188343,0.08769788812682068,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032668408038318214,0.0053531823068419596,0.0053531823068419596,0.00554512318188343,4.86295592454253e-07,0.0032668408038318214,0.0008769788812682068,0.0,0.003065413457039383,0.0032668408038318214
8.88,0.053510960017957424,0.0032648259880998123,0.00554319810490132,0.08772177548421549,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032648259880998123,0.005351096001795743,0.005351096001795743,0.00554319810490132,4.862591796226825e-07,0.0032648259880998123,0.0008772177548421549,0.0,0.0030632919320432443,0.0032648259880998123
8.89,0.05349009767700059,0.003262810105160157,0.005541271424329444,0.08774564030078469,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003262810105160157,0.005349009767700059,0.005349009767700059,0.005541271424329444,4.862224092082283e-07,0.003262810105160157,0.0008774564030078469,0.0,0.003061169368349504,0.003262810105160157
8.9,0.05346923603393996,0.003260793155651375,0.005539343156814653,0.08776948256789345,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003260793155651375,0.005346923603393996,0.005346923603393996,0.005539343156814653,4.861852826396236e-07,0.003260793155651375,0.0008776948256789346,0.0,0.0030590457861172544,0.003260793155651375
8.91,0.05344837507715023,0.0032587751404429353,0.005537413318824852,0.08779330227688247,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032587751404429353,0.0053448375077150235,0.0053448375077150235,0.005537413318824852,4.861478013316252e-07,0.0032587751404429353,0.0008779330227688247,0.0,0.003056921205284945,0.0032587751404429353
8.92,0.05342751479498977,0.0032567560606334566,0.0055354819266506304,0.08781709941906785,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0032567560606334566,0.005342751479498978,0.005342751479498978,0.0055354819266506304,4.861099666851316e-07,0.0032567560606334566,0.0008781709941906785,0.0,0.0030547956455724613,0.0032567560606334566
8.93,0.05340665517580028,0.003254735917549051,0.005533548996406862,0.08784087398574109,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003254735917549051,0.005340665517580029,0.005340665517580029,0.005533548996406862,4.860717800872992e-07,0.003254735917549051,0.0008784087398574109,0.0,0.003052669126483171,0.003254735917549051
8.94,0.05338579620790645,0.003252714712741806,0.005531614544034291,0.0878646259681688,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003252714712741806,0.005338579620790645,0.005338579620790645,0.005531614544034291,4.860332429116556e-07,0.003252714712741806,0.000878646259681688,0.0,0.003050541667305959,0.003252714712741806
