s121,s122,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s139,s150,s152,s153,s154,s159,s160,s161,s164,s167,Time
0.0,0.0,0.0,4.104295469197744e-16,0.0,4.104295469197744e-16,3.5400530789278973e-17,0.0,5.077215931240744e-13,0.0,1.4664013608526057e-09,1.7234387396282222e-06,0.0,0.05999917198540416,3.5394373900610044e-27,0.0,1.9963235333340918e-11,0.0,0.0,1.3430182593950986e-27,3.5396272392855894e-17,8.272808962297421e-07,3.5686819173506964e-09,2.5997250123787697e-20,0.69
0.0,0.0,0.0,4.285310556370432e-16,0.0,4.285310556370432e-16,3.749745864924689e-17,0.0,5.300359299551238e-13,0.0,1.5089028341578387e-09,1.7483931718329529e-06,0.0,0.05999915998467838,4.032244300276396e-27,0.0,2.0835487718044498e-11,0.0,0.0,1.5452556290248361e-27,3.74928610878201e-17,8.392599179996156e-07,3.672840726103775e-09,2.804717025701408e-20,0.7
0.0,0.0,0.0,4.471570286386898e-16,0.0,4.471570286386898e-16,3.9686185178450216e-17,0.0,5.529923157402976e-13,0.0,1.5520026621590277e-09,1.773346948992436e-06,0.0,0.05999914798392931,4.5655680909070556e-27,0.0,2.1732542440085398e-11,0.0,0.0,1.764440024806222e-27,3.968122786828817e-17,8.512386387777045e-07,3.778496894098515e-09,3.022042651241452e-20,0.71
0.0,0.0,0.0,4.663149505167428e-16,0.0,4.663149505167428e-16,4.1969351111719475e-17,0.0,5.765997222716823e-13,0.0,1.5957004848419659e-09,1.798300071123866e-06,0.0,0.0599991359831566,5.140732907664507e-27,0.0,2.2654733417435332e-11,0.0,0.0,2.0010834815344005e-27,4.196401268936629e-17,8.632170585964994e-07,3.885650383712841e-09,3.252169885719716e-20,0.72
0.0,0.0,0.0,4.860123056450037e-16,0.0,4.860123056450037e-16,4.434963461035218e-17,0.0,6.00867115849056e-13,0.0,1.6399959427575179e-09,1.8232525382444376e-06,0.0,0.059999123982359896,5.759090807553473e-27,0.0,2.3602394009365662e-11,0.0,0.0,2.255707006164838e-27,4.434389291360415e-17,8.751951774888293e-07,3.994301157328336e-09,3.4955781376794115e-20,0.73
0.0,0.0,0.0,5.062565781790615e-16,0.0,5.062565781790615e-16,4.6829751260869076e-17,0.0,6.258034572889811e-13,0.0,1.6848886770206423e-09,1.8482043503713437e-06,0.0,0.05999911198153882,6.422022256677323e-27,0.0,2.4575857017410507e-11,0.0,0.0,2.5288406963663354e-27,4.68235833094268e-17,8.871729954878602e-07,4.104449177330282e-09,3.7527584204640297e-20,0.74
0.0,0.0,0.0,5.270552520563067e-16,0.0,5.270552520563067e-16,4.9412454073771004e-17,0.0,6.514177019339065e-13,0.0,1.7303783293094175e-09,1.8731555075217784e-06,0.0,0.05999909998069305,7.13093662804158e-27,0.0,2.5575454686329745e-11,0.0,0.0,2.8210238590735116e-27,4.940583604956774e-17,8.991505126270968e-07,4.216094406107711e-09,4.0242135451952696e-20,0.75
0.0,0.0,0.0,5.484158109959428e-16,0.0,5.484158109959428e-16,5.2100533482294395e-17,0.0,6.777187996612668e-13,0.0,1.7764645418640739e-09,1.8981060097129343e-06,0.0,0.05999908797982219,7.887272699358124e-27,0.0,2.6601518705072218e-11,0.0,0.0,3.1328051290398855e-27,5.209344070950044e-17,9.111277289403786e-07,4.3292368060534554e-09,4.3104583137511286e-20,0.76
0.0,0.0,0.0,5.703457384990052e-16,0.0,5.703457384990052e-16,5.4896817341168516e-17,0.0,7.047156948925737e-13,0.0,1.8231469574860188e-09,1.9230558569620043e-06,0.0,0.0599990759789259,8.692499150848976e-27,0.0,2.7654380207738644e-11,0.0,0.0,3.464742587390429e-27,5.4889224265870407e-17,9.231046444618827e-07,4.4438763395641804e-09,4.6120197117435094e-20,0.77
0.0,0.0,0.0,5.928525178483733e-16,0.0,5.928525178483733e-16,5.780417092537135e-17,0.0,7.324173266025222e-13,0.0,1.8704252195368594e-09,1.9480050492861796e-06,0.0,0.059999063978003815,9.548115063051102e-27,0.0,2.8734369774544883e-11,0.0,0.0,3.817403880174256e-27,5.779605109492757e-17,9.35081259226121e-07,4.560012969040436e-09,4.929437101496421e-20,0.78
0.0,0.0,0.0,6.159436321087824e-16,0.0,6.159436321087824e-16,6.082549692888478e-17,0.0,7.608326283280841e-13,0.0,1.9182989719374378e-09,1.9729535867026523e-06,0.0,0.059999051977055594,1.045565041461923e-26,0.0,2.9841817432784825e-11,0.0,0.0,4.191366336917684e-27,6.08168229709587e-17,9.470575732679399e-07,4.67764665688671e-09,5.2632624150238775e-20,0.79
0.0,0.0,0.0,6.396265641268448e-16,0.0,6.396265641268448e-16,6.396373546345252e-17,0.0,7.899705281776069e-13,0.0,1.9667678591668507e-09,1.997901469228614e-06,0.0,0.05999903997608086,1.1416666580131385e-26,0.0,3.09770526577935e-11,0.0,0.0,4.587217089176737e-27,6.395447906471876e-17,9.590335866225204e-07,4.796777365511463e-09,5.614060347007654e-20,0.8
0.0,0.0,0.0,6.639087965310585e-16,0.0,6.639087965310585e-16,6.722186405733603e-17,0.0,8.198399488399141e-13,0.0,2.0158315262614795e-09,2.022848696881254e-06,0.0,0.059999027975079264,1.2432756827891341e-26,0.0,3.2140404373910173e-11,0.0,0.0,5.005553189089885e-27,6.721199594186384e-17,9.710092993253768e-07,4.917405057327169e-09,5.982408547775514e-20,0.81
0.0,0.0,0.0,6.887978117318207e-16,0.0,6.887978117318207e-16,7.060289765406954e-17,0.0,8.504498075933986e-13,0.0,2.0654896188140187e-09,2.0477952696777634e-06,0.0,0.059999015974050454,1.3505546817734254e-26,0.0,3.333220095544157e-11,0.0,0.0,5.446981727931126e-27,7.05923875613826e-17,9.829847114123565e-07,5.0395296947503816e-09,6.368897816278715e-20,0.82
0.0,0.0,0.0,7.143010919214486e-16,0.0,7.143010919214486e-16,7.410988861121796e-17,0.0,8.818090163151278e-13,0.0,2.1157417829725025e-09,2.072741187635332e-06,0.0,0.05999900397299407,1.463669509882915e-26,0.0,3.455277022762461e-11,0.0,0.0,5.912119954662328e-27,7.409870527402911e-17,9.949598229196397e-07,5.1631512402017585e-09,6.77413229307039e-20,0.83
0.0,0.0,0.0,7.404261190741869e-16,0.0,7.404261190741869e-16,7.774592669913204e-17,0.0,9.139264814899354e-13,0.0,2.1665876654393263e-09,2.097686450771148e-06,0.0,0.05999899197190975,1.5827893607484704e-26,0.0,3.580243946758971e-11,0.0,0.0,6.40159539448629e-27,7.773403782075439e-17,1.006934633883737e-06,5.288269656106117e-09,7.19872965328315e-20,0.84
0.0,0.0,0.0,7.671803749462271e-16,0.0,7.671803749462271e-16,8.151413909970532e-17,0.0,9.468111042195227e-13,0.0,2.218026913470284e-09,2.122631059102403e-06,0.0,0.05999897997079715,1.7080868164951684e-26,0.0,3.708153540532393e-11,0.0,0.0,6.916045967399389e-27,8.150151133113914e-17,1.018909144341492e-06,5.4148849048924786e-09,7.643321299607172e-20,0.85
0.0,0.0,0.0,7.945713410757201e-16,0.0,7.945713410757201e-16,8.541769040512961e-17,0.0,9.804717802315587e-13,0.0,2.270059174873587e-09,2.147575012646282e-06,0.0,0.059998967969655904,1.8397378975227884e-26,0.0,3.8390384224633786e-11,0.0,0.0,7.456120106744337e-27,8.54042893218253e-17,1.0308833543300774e-06,5.542996948994116e-09,8.108552555268156e-20,0.86
0.0,0.0,0.0,8.226064987827879e-16,0.0,8.226064987827879e-16,8.945978261665245e-17,0.0,1.0149173998887713e-12,0.0,2.3226840980088925e-09,2.1725183114199754e-06,0.0,0.05999895596848566,1.9779221122861874e-26,0.0,3.972931156410851e-11,0.0,0.0,8.022476877763028e-27,8.944557269494826e-17,1.0428572638869963e-06,5.67260575084859e-09,8.595082857005101e-20,0.87
0.0,0.0,0.0,8.512933291695431e-16,0.0,8.512933291695431e-16,9.364365514333195e-17,0.0,1.0501568481980551e-12,0.0,2.3759013317863333e-09,2.197460955440669e-06,0.0,0.05999894396728606,2.1228225070757471e-26,0.0,4.109864251808301e-11,0.0,0.0,8.615786096149194e-27,9.362859973656955e-17,1.0548308730500814e-06,5.803711272897808e-09,9.103585948048238e-20,0.88
0.0,0.0,0.0,8.806393131201003e-16,0.0,8.806393131201003e-16,9.797258480079451e-17,0.0,1.0861990048195597e-12,0.0,2.4297105256655434e-09,2.222402944725551e-06,0.0,0.059998931966056754,2.2746257157977122e-26,0.0,4.249870163760106e-11,0.0,0.0,9.236728446601134e-27,9.795664611510844e-17,1.0668041818574933e-06,5.936313477588052e-09,9.634750071097317e-20,0.89
0.0,0.0,0.0,9.106519313005886e-16,0.0,9.106519313005886e-16,1.0244988580998955e-16,0.0,1.123052744075798e-12,0.0,2.484111329654685e-09,2.2473442792918074e-06,0.0,0.05999891996479738,2.4335220097546593e-26,0.0,4.392981293137832e-11,0.0,0.0,9.88599560137477e-27,1.0243302487977426e-16,1.0787771903477216e-06,6.0704123273700464e-09,1.018927816129897e-19,0.9
0.0,0.0,0.0,9.413386641591714e-16,0.0,9.413386641591714e-16,1.0707890979594767e-16,0.0,1.1607269349607347e-12,0.0,2.539103394309476e-09,2.2722849591566253e-06,0.0,0.05999890796350759,2.599705347425831e-26,0.0,4.539229986676535e-11,0.0,0.0,1.0564290338835952e-26,1.0706108645899833e-16,1.0907498985595832e-06,6.206007784698986e-09,1.0767888039225102e-19,0.91
0.0,0.0,0.0,9.727069919260569e-16,0.0,9.727069919260569e-16,1.118630457865349e-16,0.0,1.1992304411488902e-12,0.0,2.5946863707322145e-09,2.2972249843371888e-06,0.0,0.05999889596218703,2.7733734242476385e-26,0.0,4.688648537071073e-11,0.0,0.0,1.1272326662013633e-26,1.1184421865886659e-16,1.1027223065322212e-06,6.343099812034585e-09,1.1371312603850624e-19,0.92
0.0,0.0,0.0,1.0047643946135114e-15,0.0,1.0047643946135114e-15,1.1680572021121048e-16,0.0,1.2385721210044404e-12,0.0,2.6508599105708108e-09,2.322164354850684e-06,0.0,0.05999888396083533,2.954727722393957e-26,0.0,4.841269183072413e-11,0.0,0.0,1.2010829917152324e-26,1.1678584666155138e-16,1.1146944143051059e-06,6.481688371841131e-09,1.2000300025531366e-19,0.93
0.0,0.0,0.0,1.037518352015877e-15,0.0,1.037518352015877e-15,1.219103968997825e-16,0.0,1.2787608275903078e-12,0.0,2.707623666017811e-09,2.3471030707142955e-06,0.0,0.059998871959452166,3.143973560556621e-26,0.0,4.9971241095839384e-11,0.0,0.0,1.2780536912265132e-26,1.2188943302374344e-16,1.1266662219180324e-06,6.621773426587515e-09,1.2655613938982036e-19,0.94
0.0,0.0,0.0,1.0709763437095847e-15,0.0,1.0709763437095847e-15,1.2718057708116438e-16,0.0,1.319805408677268e-12,0.0,2.764977289809425e-09,2.372041131945208e-06,0.0,0.05999885995803716,3.3413201437257996e-26,0.0,5.1562454477577543e-11,0.0,0.0,1.358219603568627e-26,1.271584776750846e-16,1.138637729411122e-06,6.763354938747295e-09,1.3338033636254263e-19,0.95
0.0,0.0,0.0,1.105145849053168e-15,0.0,1.105145849053168e-15,1.3261979938213055e-16,0.0,1.3617147067530395e-12,0.0,2.8229204352245506e-09,2.3969785385606057e-06,0.0,0.05999884795658996,3.546980612970352e-26,0.0,5.318665275090995e-11,0.0,0.0,1.4416567374623945e-26,1.3259651791659918e-16,1.1506089368248191e-06,6.906432870798724e-09,1.404835425971433e-19,0.96
0.0,0.0,0.0,1.1400343471872783e-15,0.0,1.1400343471872783e-15,1.3823163982607363e-16,0.0,1.4044975590313897e-12,0.0,2.8814527560838082e-09,2.4219152905776712e-06,0.0,0.059998835955110214,3.761172095218332e-26,0.0,5.4844156155221337e-11,0.0,0.0,1.5284422833713203e-26,1.382071284191269e-16,1.162579844199893e-06,7.05100718522481e-09,1.4787386995021223e-19,0.97
0.0,0.0,0.0,1.1756493170346985e-15,0.0,1.1756493170346985e-15,1.440197118317602e-16,0.0,1.4481627974612288e-12,0.0,2.9405739067485587e-09,2.446851388013587e-06,0.0,0.059998823953597576,3.984115753037287e-26,0.0,5.653528439527287e-11,0.0,0.0,1.6186546253568442e-26,1.4399392122175435e-16,1.1745504515774356e-06,7.197077844513352e-09,1.5555959264104568e-19,0.98
0.0,0.0,0.0,1.2119982373003581e-15,0.0,1.2119982373003581e-15,1.4998766621208742e-16,0.0,1.492719248735708e-12,0.0,3.000283542119939e-09,2.4717868308855374e-06,0.0,0.05999881195205169,4.2160368344147496e-26,0.0,5.826035664216514e-11,0.0,0.0,1.7123733529336457e-26,1.4996054573024755e-16,1.1865207589988618e-06,7.344644811156988e-09,1.6354914918142511e-19,0.99
0.0,0.0,0.0,1.2490885864713475e-15,0.0,1.2490885864713475e-15,1.5613919117283834e-16,0.0,1.5381757343013212e-12,0.0,3.0605813176378793e-09,2.4967216192107028e-06,0.0,0.0599987999504722,4.4571647225385926e-26,0.0,6.00196915343014e-11,0.0,0.0,1.8096792729248985e-26,1.5611068871548394e-16,1.1984907665059084e-06,7.493708047653245e-09,1.7185114430539641e-19,1.0
0.0,0.0,0.0,1.28692784281693e-15,0.0,1.28692784281693e-15,1.6247801231143938e-16,0.0,1.5845410703669933e-12,0.0,3.121466889280141e-09,2.5216557530062653e-06,0.0,0.05999878794885876,4.7077329855774344e-26,0.0,6.181360717835056e-11,0.0,0.0,1.910654421317562e-26,1.6244807431188455e-16,1.2104604741406332e-06,7.64426751650457e-09,1.804743508990499e-19,1.01
0.0,0.0,0.0,1.3255234843885626e-15,0.0,1.3255234843885626e-15,1.690078926157161e-16,0.0,1.6318240679131955e-12,0.0,3.1829399135613364e-09,2.546589232289407e-06,0.0,0.059998775947211,4.9679794264610866e-26,0.0,6.364242115021027e-11,0.0,0.0,2.0153820751176453e-26,1.689764640158462e-16,1.2224298819454158e-06,7.796323180218405e-09,1.8942771193029863e-19,1.02
0.0,0.0,0.0,1.364882989019902e-15,0.0,1.364882989019902e-15,1.7573263246264913e-16,0.0,1.6800335327010273e-12,0.0,3.2450000475319585e-09,2.571522057077307e-06,0.0,0.059998763945528596,5.238146132660912e-26,0.0,6.550645049596981e-11,0.0,0.0,2.1239467642054882e-26,1.7569965668417345e-16,1.234398989962955e-06,7.949875001307197e-09,1.9872034237865866e-19,1.03
0.0,0.0,0.0,1.4050138343268242e-15,0.0,1.4050138343268242e-15,1.8265606961713108e-16,0.0,1.7291782652813214e-12,0.0,3.3076469487774086e-09,2.5964542273871475e-06,0.0,0.05999875194381117,5.518479525970252e-26,0.0,6.740601173287351e-11,0.0,0.0,2.2364342831910472e-26,1.8262148853251107e-16,1.2463677982362694e-06,8.104922942288458e-09,2.083615311650279e-19,1.04
0.0,0.0,0.0,1.4459234977074396e-15,0.0,1.4459234977074396e-15,1.8978207923072246e-16,0.0,1.7792670610037442e-12,0.0,3.370880275417019e-09,2.6213857432361067e-06,0.0,0.059998739942058385,5.809230412284829e-26,0.0,6.934142085028352e-11,0.0,0.0,2.3529317032691483e-26,1.8974583313377552e-16,1.2583363068086972e-06,8.261466965684831e-09,2.183607430814651e-19,1.05
0.0,0.0,0.0,1.4876194563421037e-15,0.0,1.4876194563421037e-15,1.9711457384040773e-16,0.0,1.8303087100258892e-12,0.0,3.434699686103086e-09,2.646316604641364e-06,0.0,0.059998727940269884,6.110654031383142e-26,0.0,7.131299331064301e-11,0.0,0.0,2.473527384074796e-26,1.9707660141658798e-16,1.2703045157238942e-06,8.419507034024093e-09,2.287276207209698e-19,1.06
0.0,0.0,0.0,1.530109187193433e-15,0.0,1.530109187193433e-15,2.0465750336735236e-16,0.0,1.8823119973223766e-12,0.0,3.4991048400198938e-09,2.6712468116200997e-06,0.0,0.059998715938445316,6.423010106706899e-26,0.0,7.332104405043927e-11,0.0,0.0,2.598310985538414e-26,2.0461774166370607e-16,1.2822724250258345e-06,8.579043109839245e-09,2.394719864072605e-19,1.07
0.0,0.0,0.0,1.573400167006322e-15,0.0,1.573400167006322e-15,2.1241485511565773e-16,0.0,1.935285702693954e-12,0.0,3.564095396882743e-09,2.6961763641894914e-06,0.0,0.05999870393658433,6.746562895141391e-26,0.0,7.536588748116664e-11,0.0,0.0,2.727373479741146e-26,2.1237323951045572e-16,1.294240034758809e-06,8.740075155668522e-09,2.5060384412455595e-19,1.08
0.0,0.0,0.0,1.6174998723079524e-15,0.0,1.6174998723079524e-15,2.203906537711194e-16,0.0,1.9892386007765923e-12,0.0,3.629671016936974e-09,2.7211052623667165e-06,0.0,0.05999869193468658,7.081581236795898e-26,0.0,7.744783749028975e-11,0.0,0.0,2.8608071627701226e-26,2.2034711794316347e-16,1.3062073449674248e-06,8.90260313405546e-09,2.621333814473523e-19,1.09
0.0,0.0,0.0,1.662415779407813e-15,0.0,1.662415779407813e-15,2.285889613999811e-16,0.0,2.0441794610505845e-12,0.0,3.695831360957001e-09,2.7460335061689537e-06,0.0,0.0599986799327517,7.428338604784123e-26,0.0,7.956720744220641e-11,0.0,0.0,2.998705666573743e-26,2.285434372975893e-16,1.318174355696606e-06,9.066627007548933e-09,2.740709714702037e-19,1.1
0.0,0.0,0.0,1.70815536439771e-15,0.0,1.70815536439771e-15,2.3701387744769287e-16,0.0,2.1001170478496415e-12,0.0,3.76257609024533e-09,2.770961095613379e-06,0.0,0.059998667930779355,7.787113155004576e-26,0.0,8.172431017921096e-11,0.0,0.0,3.141163970816945e-26,2.369662952573574e-16,1.3301410669915915e-06,9.2321467387032e-09,2.8642717473750113e-19,1.11
0.0,0.0,0.0,1.7547261031517832e-15,0.0,1.7547261031517832e-15,2.4566953873766664e-16,0.0,2.157060120369996e-12,0.0,3.8299048666315975e-09,2.7958880307171703e-06,0.0,0.05999865592876919,8.158187775920978e-26,0.0,8.391945802245701e-11,0.0,0.0,3.288278414736481e-26,2.4561982685238954e-16,1.3421074788979342e-06,9.399162290077953e-09,2.99212741173252e-19,1.12
0.0,0.0,0.0,1.8021354713265187e-15,0.0,1.8021354713265187e-15,2.545601194700315e-16,0.0,2.2150174326794944e-12,0.0,3.897817352471581e-09,2.8208143114975028e-06,0.0,0.05999864392672086,8.541850138342674e-26,0.0,8.615296277292064e-11,0.0,0.0,3.4401467089961996e-26,2.5450820445733637e-16,1.354073591461502e-06,9.567673624238348e-09,3.12438612010858e-19,1.13
0.0,0.0,0.0,1.8503909443607686e-15,0.0,1.8503909443607686e-15,2.6368983122039226e-16,0.0,2.2739977337267e-12,0.0,3.966313210646247e-09,2.8457399379715523e-06,0.0,0.059998631924634005,8.938392745205037e-26,0.0,8.842513571236364e-11,0.0,0.0,3.5968679475423206e-26,2.636356377900109e-16,1.3660394047284762e-06,9.73768070375508e-09,3.261159217228979e-19,1.14
0.0,0.0,0.0,1.8994999974757577e-15,0.0,1.8994999974757577e-15,2.730629229385838e-16,0.0,2.334009767349988e-12,0.0,4.035392104560759e-09,2.870664910156495e-06,0.0,0.059998619922508274,9.348112981349862e-26,0.0,9.073628760429635e-11,0.0,0.0,3.758542619458707e-26,2.730063739098187e-16,1.3780049187453513e-06,9.909183491204405e-09,3.402559999509025e-19,1.15
0.0,0.0,0.0,1.9494701056751033e-15,0.0,1.9494701056751033e-15,2.826836809474277e-16,0.0,2.3950622722866454e-12,0.0,4.105053698143517e-09,2.8955892280695056e-06,0.0,0.05999860792034333,9.771313163305805e-26,0.0,9.308672869494082e-11,0.0,0.0,3.925272620822153e-26,2.8262469721619115e-16,1.3899701335589327e-06,1.0082181949168182e-08,3.5487037343513705e-19,1.16
0.0,0.0,0.0,2.0003087437448266e-15,0.0,2.0003087437448266e-15,2.9255642894148895e-16,0.0,2.457163982181967e-12,0.0,4.175297655845177e-09,2.9205128917277577e-06,0.0,0.05999859591813882,1.0208300589068726e-25,0.0,9.547676871419384e-11,0.0,0.0,4.0971612665576354e-26,2.924949294470177e-16,1.401935049216339e-06,1.0256676040233939e-08,3.699707679443792e-19,1.17
0.0,0.0,0.0,2.05202338625337e-15,0.0,2.05202338625337e-15,3.026855279858322e-16,0.0,2.520323625598355e-12,0.0,4.246123642637684e-09,2.945435901148425e-06,0.0,0.059998583915894375,1.0659387587882152e-25,0.0,9.79067168765901e-11,0.0,0.0,4.2743133022936143e-26,3.026214296770779e-16,1.413899665764999e-06,1.0432665726994896e-08,3.8556911020569854e-19,1.18
0.0,0.0,0.0,2.104621507551608e-15,0.0,2.104621507551608e-15,3.1307537651477766e-16,0.0,2.584549926024419e-12,0.0,4.3175313240132936e-09,2.970358256348683e-06,0.0,0.059998571913609675,1.112489157001767e-25,0.0,1.0037688188226519e-10,0.0,0.0,4.4568349162172993e-26,3.130085943164729e-16,1.4258639832526524e-06,1.0610150972050033e-08,4.016775298342354e-19,1.19
0.0,0.0,0.0,2.1581105817728657e-15,0.0,2.1581105817728657e-15,3.237304103306575e-16,0.0,2.6498516018840724e-12,0.0,4.3895203659836044e-09,2.9952799573457025e-06,0.0,0.05999855991128436,1.1605135076555302e-25,0.0,1.0288757191791864e-10,0.0,0.0,4.644833750929934e-26,3.236608571090587e-16,1.4378280017273485e-06,1.0789131738004116e-08,4.1830836126298196e-19,1.2
0.0,0.0,0.0,2.212498082832929e-15,0.0,2.212498082832929e-15,3.3465510260257267e-16,0.0,2.7162373665456295e-12,0.0,4.46209043507858e-09,3.0202010041566576e-06,0.0,0.05999854790891807,1.2100445829163953e-25,0.0,1.0543909465777708e-10,0.0,0.0,4.8384189153020547e-26,3.3458268913087695e-16,1.4497917212374458e-06,1.0969607987467756e-08,4.354741456725589e-19,1.21
0.0,0.0,0.0,2.2677914844300624e-15,0.0,2.2677914844300624e-15,3.4585396386514807e-16,0.0,2.7837159283309047e-12,0.0,4.53524119834558e-09,3.0451213967987194e-06,0.0,0.059998535906510476,1.261115677988178e-25,0.0,1.0803175726455728e-10,0.0,0.0,5.0377009963287816e-26,3.457785987885885e-16,1.4617551418316118e-06,1.1151579683057443e-08,4.531876329209971e-19,1.22
0.0,0.0,0.0,2.32399826004502e-15,0.0,2.32399826004502e-15,3.5733154201728955e-16,0.0,2.852295990524312e-12,0.0,4.608972323348384e-09,3.0700411352890602e-06,0.0,0.05999852390406123,1.3137606160896613e-25,0.0,1.1066586639042917e-10,0.0,0.0,5.24279207098509e-26,3.572531318179045e-16,1.4737182635588218e-06,1.1335046787395602e-08,4.71461783473515e-19,1.23
0.0,0.0,0.0,2.381125882941065e-15,0.0,2.381125882941065e-15,3.6909242232094076e-16,0.0,2.921986251381962e-12,0.0,4.683283478166224e-09,3.094960219644851e-06,0.0,0.059998511901569955,1.3680137534326373e-25,0.0,1.1334172817797898e-10,0.0,0.0,5.453805718081089e-26,3.6901087128201887e-16,1.4856810864683582e-06,1.1520009263110634e-08,4.903097703322995e-19,1.24
0.0,0.0,0.0,2.4391818261639773e-15,0.0,2.4391818261639773e-15,3.81141227399838e-16,0.0,2.992795404140759e-12,0.0,4.758174331392803e-09,3.1198786498832634e-06,0.0,0.059998499899036335,1.4239099841999452e-25,0.0,1.1605964826117224e-10,0.0,0.0,5.670857030117297e-26,3.810564375700409e-16,1.4976436106098107e-06,1.1706467072836958e-08,5.097449809662838e-19,1.25
0.0,0.0,0.0,2.498173562542073e-15,0.0,2.498173562542073e-15,3.9348261723826735e-16,0.0,3.0647321370275018e-12,0.0,4.833644552135331e-09,3.1447964260214663e-06,0.0,0.05999848789646001,1.4814847455235126e-25,0.0,1.1881993176631692e-10,0.0,0.0,5.89406262513991e-26,3.9339448839542645e-16,1.509605836033075e-06,1.1894420179215061e-08,5.297810192409286e-19,1.26
