Time,agonist,DR,DRG_GDP,DRG,GDP,DRG_GTP,GTP,Recptor,G_GDP,G_GTP,cell,Forming,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
0.73,9.969858585905796e-09,2.902704387633301e-11,1.0866496976701344e-12,1.0856260095469434e-15,2.78978844420944e-14,2.655959766407152e-14,9.999999973187742e-06,9.698585859058017e-10,9.988854563090098e-10,2.48769646382971e-16,1.0,3.383324281087055e-11,2.790804227004241e-12,1.0866496976398477e-13,1.0590664089720634e-13,1.327979883203576e-15,2.48769646382971e-17
0.74,9.969521170200255e-09,2.933641340406352e-11,1.1136109293203903e-12,1.1133615769913012e-15,2.899630425644844e-14,2.7616667920986875e-14,9.999999972117059e-06,9.695211702002596e-10,9.988573969178649e-10,2.621233165812682e-16,1.0,3.36601024543123e-11,2.8189282598368857e-12,1.113610929288107e-13,1.0857449059659346e-13,1.3808333960493437e-15,2.621233165812682e-17
0.75,9.969185467182439e-09,2.964379355146007e-11,1.140821879140152e-12,1.1413758933256827e-15,3.012225682053368e-14,2.8700475587509596e-14,9.99999997101912e-06,9.691854671824437e-10,9.988290602881135e-10,2.759812653251624e-16,1.0,3.3488051596468164e-11,2.8468260577239553e-12,1.1408218791057712e-13,1.1126754144303654e-13,1.4350237793754798e-15,2.7598126532516244e-17
0.76,9.968851463796624e-09,2.9949200115061205e-11,1.168279494973517e-12,1.1696662037048407e-15,3.1276065236926e-14,2.981133635205729e-14,9.999999969893602e-06,9.688514637966297e-10,9.988004491490949e-10,2.903533757357783e-16,1.0,3.331708160782207e-11,2.874499503160574e-12,1.1682794949369344e-13,1.1398548638313398e-13,1.4905668176028646e-15,2.9035337573577834e-17
0.77,9.968519183872043e-09,3.025260440043753e-11,1.1959899398300757e-12,1.1982377030146676e-15,3.2456803699454726e-14,3.0948256033850667e-14,9.999999968741434e-06,9.6851918387205e-10,9.987715582682936e-10,3.0529813924609262e-16,1.0,3.314720812166436e-11,2.901945089886915e-12,1.1959899397911847e-13,1.1672894432352977e-13,1.5474128016925333e-15,3.052981392460926e-17
0.78,9.96818867611441e-09,3.0553947706926515e-11,1.2239655917427602e-12,1.2271009477121127e-15,3.3662704095100146e-14,3.2109357031445015e-14,9.999999967564397e-06,9.681886761144155e-10,9.987423770434475e-10,3.2090683040002584e-16,1.0,3.2978463134466335e-11,2.929155676913422e-12,1.2239655917014526e-13,1.1949915867004917e-13,1.6054678515722509e-15,3.2090683040002587e-17
0.79,9.967859852448949e-09,3.085333631971895e-11,1.2521846561469484e-12,1.256237014266696e-15,3.4896629639059756e-14,3.3297619131246626e-14,9.999999966359608e-06,9.678598524489554e-10,9.987129243972379e-10,3.370904695420625e-16,1.0,3.281078867025605e-11,2.9561441087131077e-12,1.25218465610311e-13,1.2229393909094189e-13,1.6648809565623313e-15,3.3709046954206253e-17
0.8,9.967532701176005e-09,3.1150784399655554e-11,1.2806444196796908e-12,1.2856434401027873e-15,3.615885751813262e-14,3.4513309864702586e-14,9.999999965126785e-06,9.675327011760106e-10,9.986832027662885e-10,3.5386072686416387e-16,1.0,3.264417699231741e-11,2.9829120713250456e-12,1.2806444196332035e-13,1.2511301257546327e-13,1.7256654932351293e-15,3.538607268641639e-17
0.81,9.967207210595916e-09,3.144630610757703e-11,1.3093421689780379e-12,1.3153177626447558e-15,3.744966491911778e-14,3.5756696763259963e-14,9.999999963865653e-06,9.672072105959222e-10,9.986532145872234e-10,3.712292725582912e-16,1.0,3.247862036417168e-11,3.0094612512247603e-12,1.3093421689287796e-13,1.2795610611286812e-13,1.787834838162998e-15,3.7122927255829125e-17
0.8200000000000001,9.966883369009025e-09,3.1739915604324075e-11,1.3382751906790391e-12,1.3452575193169716e-15,3.8769329028814315e-14,3.7028047358365826e-14,9.999999962575929e-06,9.66883369009031e-10,9.986229622966663e-10,3.892077768164057e-16,1.0,3.2314111049575594e-11,3.0357933353157252e-12,1.3382751906268846e-13,1.3082294669241046e-13,1.8514023679182916e-15,3.8920777681640574e-17
0.8300000000000001,9.966561164715671e-09,3.203162705073741e-11,1.3674407714197453e-12,1.3754602475438039e-15,4.011812703402128e-14,3.832762918146727e-14,9.999999961257334e-06,9.66561164715678e-10,9.985924483312414e-10,4.0780790983046866e-16,1.0,3.215064131251941e-11,3.0619100109209347e-12,1.3674407713645645e-13,1.337132613033437e-13,1.9163814590733637e-15,4.078079098304687e-17
0.84,9.966240586016198e-09,3.232145460765773e-11,1.396836197837206e-12,1.4059234847496222e-15,4.149633612153771e-14,3.965570976401133e-14,9.999999959909588e-06,9.662405860162038e-10,9.985616751275722e-10,4.2704134179244106e-16,1.0,3.198820341722496e-11,3.0878129657745286e-12,1.3968361977788655e-13,1.3662677693492058e-13,1.9827854882005665e-15,4.270413417924411e-17
0.85,9.965921621210944e-09,3.260941243592576e-11,1.426458756568472e-12,1.4366447683587965e-15,4.2904233478162705e-14,4.101255663744512e-14,9.999999958532412e-06,9.6592162121095e-10,9.985306451222827e-10,4.469197428942846e-16,1.0,3.182678962814378e-11,3.1135038880135065e-12,1.426458756506834e-13,1.3956322057639319e-13,2.050627831872256e-15,4.469197428942847e-17
0.86,9.96560425860025e-09,3.2895514696382186e-11,1.4563057342505935e-12,1.467621635795696e-15,4.43420962906953e-14,4.23984373332157e-14,9.999999957125526e-06,9.656042586002568e-10,9.98499360751997e-10,4.674547833279605e-16,1.0,3.166639220995518e-11,3.1389844661694937e-12,1.4563057341855162e-13,1.4252231921701298e-13,2.1199218666607853e-15,4.674547833279605e-17
0.87,9.965288486484459e-09,3.3179775549867725e-11,1.4863744175206202e-12,1.4988516244846908e-15,4.581020174593456e-14,4.381361938277015e-14,9.99999995568865e-06,9.652884864844654e-10,9.984678244533388e-10,4.886581332854296e-16,1.0,3.1507003427564397e-11,3.164256389160589e-12,1.4863744174519576e-13,1.4550379984603067e-13,2.1906809691385076e-15,4.8865813328542965e-17
0.88,9.96497429316391e-09,3.346220915722309e-11,1.5166620930156027e-12,1.53033227185015e-15,4.7308827030679544e-14,4.5258370317555545e-14,9.999999954221505e-06,9.64974293163917e-10,9.984360386629319e-10,5.105414629586535e-16,1.0,3.1348615546100694e-11,3.18932134628327e-12,1.5166620929432046e-13,1.4850738945269638e-13,2.2629185158777773e-15,5.105414629586536e-17
0.89,9.964661666938946e-09,3.3742829679288974e-11,1.547166047372591e-12,1.5620611153164433e-15,4.883824933172931e-14,4.673295766901895e-14,9.999999952723812e-06,9.646616669389522e-10,9.984040058174004e-10,5.331164425395933e-16,1.0,3.119122083091552e-11,3.2141810272043787e-12,1.5471660472963028e-13,1.515328150262595e-13,2.336647883450948e-15,5.331164425395934e-17
0.9,9.964350596109905e-09,3.4021651276906096e-11,1.5778835672286353e-12,1.5940356923079401e-15,5.039874583588292e-14,4.823764896860745e-14,9.99999995119529e-06,9.64350596109912e-10,9.983717283533681e-10,5.563947422202104e-16,1.0,3.103481154758067e-11,3.2388371219531674e-12,1.577883567148298e-13,1.5457980355596877e-13,2.4118824484303727e-15,5.563947422202104e-17
0.91,9.964041068977131e-09,3.4298688110915155e-11,1.6088119392207857e-12,1.6262535402490104e-15,5.199059372993943e-14,4.977271174776811e-14,9.99999994963566e-06,9.640410689771373e-10,9.98339208707459e-10,5.803880321924657e-16,1.0,3.087937996188648e-11,3.2632913209134183e-12,1.6088119391362358e-13,1.5764808203107238e-13,2.4886355873884055e-15,5.803880321924658e-17
0.92,9.963733073840962e-09,3.457395434215687e-11,1.6399484499860926e-12,1.6587121965640237e-15,5.3614070200697893e-14,5.1338413537948006e-14,9.999999948044641e-06,9.63733073840969e-10,9.983064493162967e-10,6.051079826483209e-16,1.0,3.072491833983996e-11,3.287545314815629e-12,1.6399484498971625e-13,1.607373774408177e-13,2.5669206768974004e-15,6.051079826483209e-17
0.93,9.963426621048923e-09,3.4847437040397053e-11,1.6712959145864654e-12,1.691413965026337e-15,5.526869756521012e-14,5.2934228875836516e-14,9.999999946422717e-06,9.634266210489296e-10,9.982734478463995e-10,6.305961731031011e-16,1.0,3.0571433697732066e-11,3.311597520834103e-12,1.6712959144929834e-13,1.638479727088364e-13,2.646711443791826e-15,6.30596173103101e-17
0.9400000000000001,9.963121785686623e-09,3.511904372671164e-11,1.7028733814358342e-12,1.7243751450451232e-15,5.695178158397765e-14,5.455730379346252e-14,9.999999944772594e-06,9.631217856866295e-10,9.982401879576186e-10,6.569820071064917e-16,1.0,3.041897636286348e-11,3.3354367429208614e-12,1.702873381337628e-13,1.669817831728384e-13,2.7278651896731264e-15,6.569820071064917e-17
0.9500000000000001,9.962818470344478e-09,3.538889388034597e-11,1.7346566450418587e-12,1.7575747445373846e-15,5.866653405152094e-14,5.6210988643577654e-14,9.999999943091042e-06,9.628184703444856e-10,9.982066906306896e-10,6.841608803122199e-16,1.0,3.026748125951131e-11,3.359077400033895e-12,1.734656644938748e-13,1.701363745891632e-13,2.8105494321788827e-15,6.841608803122199e-17
0.96,9.962516664658979e-09,3.565700002031247e-11,1.766643327086407e-12,1.791010589787441e-15,6.041318640649125e-14,5.789550289895197e-14,9.999999941377825e-06,9.625166646589868e-10,9.981729580131492e-10,7.121462755377363e-16,1.0,3.011694154822944e-11,3.3825209857063814e-12,1.7666433269782063e-13,1.7331150763891953e-13,2.894775144947599e-15,7.121462755377364e-17
0.97,9.962216358266615e-09,3.592337466562358e-11,1.7988310492513484e-12,1.824680507079613e-15,6.219197008753989e-14,5.961106603235557e-14,9.999999939632711e-06,9.622163582666219e-10,9.981389922525337e-10,7.409516756004927e-16,1.0,2.996735038976556e-11,3.405768993780437e-12,1.7988310491378682e-13,1.7650694300321562e-13,2.9805533016177787e-15,7.409516756004927e-17
0.98,9.961917540803872e-09,3.618803033529173e-11,1.831217433218551e-12,1.858582322698221e-15,6.400311653331814e-14,6.135789751655852e-14,9.999999937855467e-06,9.6191754080388e-10,9.98104795496379e-10,7.705905633179396e-16,1.0,2.981870094505962e-11,3.428822918400456e-12,1.831217433099596e-13,1.7972244136315892e-13,3.0678948758279262e-15,7.705905633179397e-17
0.99,9.961620201907243e-09,3.6450979548329346e-11,1.8638001006698845e-12,1.8927138629275843e-15,6.584685718247723e-14,6.313621682433086e-14,9.999999936045857e-06,9.6162020190725e-10,9.980703698922213e-10,8.01076421507528e-16,1.0,2.967098637524225e-11,3.4516842540064983e-12,1.8638001005452553e-13,1.8295776339985642e-13,3.1568108412165434e-15,8.01076421507528e-17
1.0,9.961324331213214e-09,3.671223482374886e-11,1.8965766732872164e-12,1.9270729540520237e-15,6.772342347366849e-14,6.49462434284427e-14,9.99999993420365e-06,9.613243312132208e-10,9.980357175875974e-10,8.324227329867093e-16,1.0,2.952419984163321e-11,3.474354495327736e-12,1.8965766731567085e-13,1.8621266979441442e-13,3.2473121714221347e-15,8.324227329867093e-17
1.01,9.961029918358275e-09,3.6971808680562693e-11,1.9295447727524164e-12,1.961657422355859e-15,6.963304684554317e-14,6.678819680166406e-14,9.99999993232861e-06,9.610299183582816e-10,9.98000840730043e-10,8.646429805729341e-16,1.0,2.937833450573992e-11,3.496835137375946e-12,1.9295447726158203e-13,1.8948692122793865e-13,3.339409840083203e-15,8.646429805729342e-17
1.02,9.960736952978914e-09,3.7229713637783284e-11,1.9627020207473527e-12,1.996465094123411e-15,7.157595873675256e-14,6.866229641676503e-14,9.999999930420506e-06,9.60736952978921e-10,9.979657414670946e-10,8.977506470836533e-16,1.0,2.9233383529255876e-11,3.5191276754390645e-12,1.9627020206044538e-13,1.927802783815343e-13,3.4331148208382517e-15,8.977506470836534e-17
1.03,9.960445424711621e-09,3.748596221442306e-11,1.9960460389538942e-12,2.031493795638999e-15,7.355239058594794e-14,7.05687617465157e-14,9.999999928479104e-06,9.60445424711628e-10,9.979304219462887e-10,9.317592153363183e-16,1.0,2.9089340074059196e-11,3.5412336050747946e-12,1.9960460388044732e-13,1.9609250193630577e-13,3.528438087325785e-15,9.317592153363184e-17
1.04,9.960155323192885e-09,3.774056692949445e-11,2.0295744490539097e-12,2.0667413531869435e-15,7.556257383178057e-14,7.25078122636861e-14,9.999999926504168e-06,9.601553231928915e-10,9.978948843151611e-10,9.666821681483801e-16,1.0,2.8946197302211092e-11,3.563154422104255e-12,2.0295744488977417e-13,1.99423352573357e-13,3.625390613184305e-15,9.666821681483802e-17
1.05,9.959866638059194e-09,3.799354030200988e-11,2.0632848727292677e-12,2.102205593051565e-15,7.760673991290176e-14,7.447966744104632e-14,9.999999924495467e-06,9.598666380592006e-10,9.978591307212483e-10,1.0025329883372895e-15,1.0,2.8803948375954417e-11,3.5848916226057025e-12,2.0632848725661225e-13,2.0277259097379136e-13,3.723983372052316e-15,1.0025329883372896e-16
1.06,9.959579358947037e-09,3.824489485098179e-11,2.097174931661837e-12,2.137884341517183e-15,7.968512026796275e-14,7.648454675136643e-14,9.999999922452766e-06,9.595793589470441e-10,9.978231633120866e-10,1.0393251587204975e-15,1.0,2.866258645771216e-11,3.6064467029082943e-12,2.0971749314914793e-13,2.061399778187115e-13,3.824227337568322e-15,1.0393251587204976e-16
1.07,9.959293475492904e-09,3.8494643095422605e-11,2.131242247533486e-12,2.1737754248681183e-15,8.179794633561486e-14,7.852266966741648e-14,9.99999992037583e-06,9.59293475492911e-10,9.977869842352122e-10,1.0770721621154551e-15,1.0,2.8522104710085996e-11,3.627821159585907e-12,2.131242247355676e-13,2.0952527378921957e-13,3.926133483370825e-15,1.0770721621154552e-16
1.08,9.959008977333282e-09,3.874279755434475e-11,2.1654844420260842e-12,2.2098766693886905e-15,8.394544955450933e-14,8.059425566196656e-14,9.999999918264428e-06,9.590089773332903e-10,9.977505956381614e-10,1.1157874813396134e-15,1.0,2.8382496295854862e-11,3.6490164894510094e-12,2.1654844418405753e-13,2.1292823956641705e-13,4.029712783098328e-15,1.1157874813396135e-16
1.09,9.958725860964315e-09,3.898936239224591e-11,2.1999008654611717e-12,2.246187391856719e-15,8.612762533084733e-14,8.26992763387176e-14,9.999999916118564e-06,9.587258609643226e-10,9.97713998177281e-10,1.1554935276828776e-15,1.0,2.8243758929680435e-11,3.670033177328941e-12,2.199900865267713e-13,2.1634880966766588e-13,4.13496381693588e-15,1.1554935276828777e-16
1.1,9.958444211510157e-09,3.9234233831697675e-11,2.2345132025150275e-12,2.2827261665107284e-15,8.834141948649103e-14,8.483450078565333e-14,9.999999913941308e-06,9.584442115101642e-10,9.97677173242463e-10,1.1963280700046413e-15,1.0,2.810594913499521e-11,3.690858630102692e-12,2.2345132023133682e-13,2.197891646080232e-13,4.241725039282667e-15,1.1963280700046413e-16
1.11,9.958163935816781e-09,3.947752522402386e-11,2.2692982115711475e-12,2.3194728305705106e-15,9.058991218299969e-14,8.700314005697681e-14,9.999999911729562e-06,9.581639358167896e-10,9.9764014097871e-10,1.2381968316003087e-15,1.0,2.7969005139243163e-11,3.7115065618414595e-12,2.269298211361027e-13,2.2324696700394454e-13,4.3501570028488404e-15,1.238196831600309e-16
1.12,9.957885024658546e-09,3.971924770240603e-11,2.304253801054829e-12,2.3564254575605852e-15,9.287329570641501e-14,8.92053725094129e-14,9.999999909483131e-06,9.578850246585537e-10,9.976029032862023e-10,1.2811147763251954e-15,1.0,2.7832920860757452e-11,3.7319783023209245e-12,2.30425380083598e-13,2.2672200637215468e-13,4.460268625470646e-15,1.2811147763251954e-16
1.1300000000000001,9.957607468809803e-09,3.995941240002576e-11,2.3393778793913703e-12,2.3935821210054716e-15,9.519176234277876e-14,9.144137649968653e-14,9.99999990720182e-06,9.576074688098108e-10,9.975654620651202e-10,1.3250968680346165e-15,1.0,2.769769021803023e-11,3.752275181529103e-12,2.339377879163521e-13,2.302140722293779e-13,4.5720688249843265e-15,1.3250968680346165e-16
1.1400000000000001,9.957331259044909e-09,4.019803045006461e-11,2.3746683550060687e-12,2.430940894429689e-15,9.754550437813264e-14,9.371133038452257e-14,9.999999904885438e-06,9.573312590449162e-10,9.975278192156448e-10,1.370158070583887e-15,1.0,2.7563307129711516e-11,3.772398529661097e-12,2.3746683547689413e-13,2.3372295409233787e-13,4.685566519226129e-15,1.370158070583887e-16
1.1500000000000001,9.957056386138217e-09,4.043511298570416e-11,2.4101231363242218e-12,2.4684998513577564e-15,9.993471409851841e-14,9.601541252064595e-14,9.999999902533786e-06,9.570563861382248e-10,9.974899766379564e-10,1.4163133478283225e-15,1.0,2.74297655146078e-11,3.7923496771138955e-12,2.410123136077533e-13,2.372484414777577e-13,4.800770626032298e-15,1.4163133478283226e-16
1.16,9.956782840864083e-09,4.067067114012598e-11,2.445740131771127e-12,2.5062570653141934e-15,1.0235958378997775e-13,9.835380126478149e-14,9.999999900146675e-06,9.567828408640912e-10,9.974519362322356e-10,1.4635776636232366e-15,1.0,2.7297059291680887e-11,3.8121299544812035e-12,2.4457401315145873e-13,2.4079032390236017e-13,4.917690063239074e-15,1.4635776636232367e-16
1.17,9.956510613996863e-09,4.090471604651163e-11,2.4815172497720836e-12,2.5442106098235206e-15,1.048203057385525e-13,1.0072667497365421e-13,9.999999897723906e-06,9.565106139968704e-10,9.97413699898663e-10,1.511965981823947e-15,1.0,2.7165182380046665e-11,3.83174069254833e-12,2.4815172495053985e-13,2.4434839088286744e-13,5.036333748682711e-15,1.511965981823947e-16
1.18,9.956239696310909e-09,4.113725883804269e-11,2.5174523987523884e-12,2.5823585584102566e-15,1.0731707223028433e-13,1.0313421200398892e-13,9.999999895265288e-06,9.562396963109173e-10,9.973752695374192e-10,1.5614932662857674e-15,1.0,2.7034128698973868e-11,3.851183222287102e-12,2.5174523984752574e-13,2.4792243193600097e-13,5.156710600199446e-15,1.5614932662857675e-16
1.19,9.955970078580579e-09,4.1368310647900726e-11,2.553543487137339e-12,2.6206989845989214e-15,1.0985007555121498e-13,1.0557659071251057e-13,9.999999892770625e-06,9.559700785805865e-10,9.97336647048685e-10,1.6121744808640134e-15,1.0,2.690389216788285e-11,3.870458874850839e-12,2.553543486849455e-13,2.5151223657848196e-13,5.278829535625529e-15,1.6121744808640136e-16
1.2,9.955701751580226e-09,4.159788260926731e-11,2.5897884233522335e-12,2.6592299619140334e-15,1.1241950798738619e-13,1.0805398945594402e-13,9.999999890239723e-06,9.557017515802329e-10,9.972978343326408e-10,1.6640245894140001e-15,1.0,2.6774466706344416e-11,3.889568981569348e-12,2.589788423053284e-13,2.551175943270308e-13,5.4026994727972015e-15,1.6640245894140002e-16
1.21,9.955434706084203e-09,4.1825985855324e-11,2.6261851158223695e-12,2.697949563880113e-15,1.150255618248397e-13,1.1056658659101418e-13,9.999999887672388e-06,9.554347060842115e-10,9.972588332894674e-10,1.7170585557910427e-15,1.0,2.6645846234078593e-11,3.908514873943982e-12,2.6261851155120364e-13,2.5873829469836756e-13,5.5283293295507096e-15,1.7170585557910428e-16
1.22,9.95516893286687e-09,4.205263151925238e-11,2.6627314729730447e-12,2.736855864021679e-15,1.1766842934961724e-13,1.1311456047444596e-13,9.999999885068428e-06,9.551689328668772e-10,9.972196458193451e-10,1.7712913438504561e-15,1.0,2.6518024670953497e-11,3.927297883642724e-12,2.662731472651003e-13,2.6237412720921184e-13,5.655728023722298e-15,1.7712913438504562e-16
1.23,9.954904422702577e-09,4.227783073423402e-11,2.6994254032295568e-12,2.7759469358632515e-15,1.2034830284776054e-13,1.1569808946296425e-13,9.999999882427645e-06,9.549044227025845e-10,9.971802738224546e-10,1.826737917447556e-15,1.0,2.6390995936984042e-11,3.94591934249533e-12,2.6994254028954763e-13,2.660248813762825e-13,5.784904473148213e-15,1.826737917447556e-16
